,dates,usa_CA_0114-0000,usa_CA_0114-0001,usa_CA_0114-0002,usa_CA_0114-0003,usa_CA_0114-0004,usa_CA_0114-0005,usa_CA_0114-0006,usa_CA_0114-0007,usa_CA_0114-0008,usa_CA_0114-0009,usa_CA_0114-0010,usa_CA_0114-0011,usa_CA_0114-0012,usa_CA_0114-0013,usa_CA_0114-0014,usa_CA_0114-0015,usa_CA_0114-0016,usa_CA_0114-0017,usa_CA_0114-0018,usa_CA_0114-0019,usa_CA_0114-0020,usa_CA_0114-0021,usa_CA_0114-0022,usa_CA_0114-0023,usa_CA_0114-0024,usa_CA_0114-0025,usa_CA_0114-0026,usa_CA_0114-0027,usa_CA_0114-0028,usa_CA_0114-0029,usa_CA_0114-0030,usa_CA_0114-0031,usa_CA_0114-0032,usa_CA_0114-0033,usa_CA_0114-0034,usa_CA_0114-0035,usa_CA_0114-0036,usa_CA_0114-0037,usa_CA_0114-0038,usa_CA_0114-0039,usa_CA_0114-0040,usa_CA_0114-0041,usa_CA_0114-0042
0,1984-05-04 18:01:45+00:00,208.65017483505846,195.93495660434883,189.04235483815478,199.56576767931432,200.62552557905857,,217.02338118636803,218.68004894728338,217.047743044393,215.50316428001506,222.58494996106995,220.4907474671703,209.88692162475851,209.07677086690114,204.94294794205277,202.89488048558022,195.32292976742895,200.85263540199674,206.00880974563208,208.62247683090794,208.03875273380467,204.3403743187366,202.59655558739908,217.12796486332894,216.9451451464956,212.81770798228845,203.9174451722925,203.08478407346254,218.59828903368418,211.00630506701893,211.766420557851,211.71303075522437,209.32438074471384,208.80952098782728,211.42176922431335,209.31651185150534,207.83463631656252,205.94439172192733,205.1450811816814,208.70378394000792,207.39783551765484,210.62001906545447,209.3283362276337
1,1984-06-05 18:02:38+00:00,202.37061043358275,200.41473334828865,188.97358470945335,196.560059651419,197.57481501121418,,239.78739020282188,207.0296789100654,198.19796386921016,199.80501202364314,204.28159064770531,214.13639400804087,212.36836023520027,199.72990272756897,191.647355594783,200.031196101095,201.29457821835663,199.53269093016627,196.09728943579086,197.59807472758504,197.6351393109027,187.75265017143744,190.52524786126756,205.06730636102694,200.89777931563447,197.46797799198137,204.8561074621428,203.50175701674698,214.43714116844544,214.49177761081043,210.09977146403727,210.36970890852103,212.377822243968,210.79390230805723,211.75581941254467,209.86397358914277,203.71726548232078,202.77055694850267,202.4289543228227,200.08526431858547,201.25254479032031,201.63467149275414,199.10500463406626
2,1984-06-21 18:02:54+00:00,201.90984042545583,197.82827918533442,185.15042170816733,202.20279969559343,240.56034327413136,,234.98420559650958,217.83618515325858,208.95197012331784,207.80101637835435,219.006940215101,218.78250464571215,217.3880573917278,202.696825730007,209.3853425090938,207.99971655773894,209.11670476438726,209.79609731373984,207.21882985028233,207.8126146230546,202.2599673252873,199.9389446908847,201.76662121152114,215.24865175237028,217.50708638967762,214.94622554602583,213.86594637575632,211.49461575530424,219.00916256621997,220.19379788893613,212.72330799808736,206.50781781053934,207.77924579327242,205.97772800946208,211.1288426445826,210.28263149728758,203.69880190765795,206.39891349509222,205.03851980337515,205.74077437914073,201.35106688204303,205.24246731454542,207.37216967558493
3,1984-10-27 18:04:31+00:00,237.67213818935,235.99659346853878,226.040522307992,224.07683509738285,209.92059222585274,213.52361404608894,215.25346038840277,216.22086995889083,209.05503289422762,206.80488159758735,224.10995907759664,224.15959676745499,226.21040501768388,222.31182340340314,218.7629601194329,207.6123952776977,214.5740859080935,217.96442875417543,220.60042070745683,222.43975367391212,221.53140532141234,220.48347808226058,222.51895692457222,232.61815939484157,238.18501579100771,238.70663564301353,238.91457483557204,236.91427121870376,243.7218532229491,238.70374138236366,225.5861697394761,224.94701985973208,223.50412734102002,217.95127021877553,218.01209637407524,217.13499447113628,211.47546302123448,215.02784510826262,213.9708293927587,219.05294575002338,211.21489449123743,212.9442427711257,213.82871954946256
4,1984-12-14 18:04:35+00:00,231.6038948322517,232.2437561799723,229.57879017705915,233.773596230394,215.07733242760196,208.1334572206672,204.58516308349033,208.74889684755186,202.23420113731868,210.03186200516546,214.08196815888314,216.46583235799025,216.0529244839902,220.29583525755174,214.51128665511823,208.1510713288008,210.63694425819466,212.13714305322267,208.48047583343242,209.40745040603377,216.2792330386287,210.9417834871817,212.30783913795224,222.0387156027207,229.3118850942666,222.2656578051174,224.67596771207025,220.87035181818348,224.52816230475415,222.52423412577267,208.91420118224485,205.35464689953065,212.24343795033147,207.58078348325773,207.7869939854636,205.8638725121857,206.64300408292425,209.243220934298,210.37027344737922,206.97336708745152,207.1723090694264,206.6186948134336,208.4586207909544
5,1984-12-30 18:04:44+00:00,231.96984286614122,233.4583525429788,231.920685586022,231.5045996136045,213.89314337789912,209.21107411807466,208.9298645506971,211.4346418644272,211.68298398024498,214.6815302911155,217.45887556354626,220.2910186449198,223.65645817183253,221.30681386594637,211.0788285963429,210.30369040499247,214.13072223916444,217.4085347539603,214.8770241403205,214.61059402420963,214.83090133606012,213.22620364399714,213.87390937218467,224.4162232827123,234.6708247961233,231.6518075456834,229.60510141552132,225.2944840186604,229.8965784833167,222.40790797026733,219.07821795720704,211.31726515759738,213.80587642844506,216.16249610406078,211.8217823396045,211.69381047254998,208.49268797131344,208.13476625591142,211.48802466189383,209.81555902478564,208.95062295911725,211.26758084377366,213.0891315843215
6,1985-01-15 18:04:51+00:00,223.00213621477823,221.6073096455745,222.51145869957384,224.87725193741971,209.81003070389716,200.49369613090647,207.26832486588665,206.097999051217,201.8276255323658,206.9590929821346,209.6745254686151,211.6064126257725,214.35330310658483,215.52278150643062,212.6168217721343,206.9313647242247,210.91763414610185,208.45483211761206,204.76489305388606,205.85335924042403,209.40065391156196,204.83365887456915,205.56788706164468,218.16029922004975,223.88866076050186,222.07260156050734,217.67717805063984,217.42293260562852,218.94506847698634,207.625392467261,208.266709999589,208.17730909955836,206.36630091483352,204.74200565953777,206.38373645520693,202.9471419857984,201.65608649530947,207.1633771694967,209.32539721240067,210.73050842383546,206.43548318479327,209.86963177976438,204.49813358926278
7,1985-01-31 18:04:55+00:00,227.5875140452535,220.9619673796138,210.11810860319633,208.84310539300333,199.7969245023455,203.15138688177913,203.19283815896765,209.15181961919444,210.05803846308933,212.68954624299812,214.07330471268372,222.77252470596954,218.24827934602652,217.58640395443598,215.1575132407191,217.12819690055784,215.0711526009562,216.71533929187484,212.1384771225164,210.75035042670254,216.60987524608376,214.8209168134988,213.4382004744811,226.3472468535325,228.7966337449846,232.50668617815992,224.90716592769752,215.7803006407405,218.0189209059143,214.16595316167067,206.11468238983326,208.68897677606714,209.1469718171357,207.0511968724458,209.66635340434073,209.9260573224497,200.54581996351686,200.4577417700896,203.05613008241673,202.5353731985256,206.78058787767526,206.4487792478386,208.87407784741083
8,1985-03-20 18:04:55+00:00,216.3038148177808,216.7191440129223,202.70464073784436,203.5760628379031,193.72595771265296,201.1383327349289,201.82564439173083,213.53117619439521,207.3782767925339,210.91017270512916,219.19761939665074,220.7958032937534,224.3580071672143,221.7663048136127,215.733765542462,210.55835014521617,215.78336460286857,214.893094525441,216.2022052806181,216.5511025511717,219.9471942538939,217.31502510480752,217.4587164388342,229.51503384036212,239.2836094712404,236.71021462549515,230.70286384335586,225.3428144857632,227.78916588798097,214.48064922904996,208.0014545684835,201.66038365368033,206.86497494426652,202.9192910219838,207.69494330285073,207.62206467810248,201.1835849129684,200.9447128866853,203.31750466726268,200.33607276035386,198.32357349239507,204.1751543542007,203.11742839969048
9,1985-06-08 18:04:37+00:00,214.1591610287297,217.39516904148084,218.24841665272248,235.32416125260488,228.8949351328853,235.37163395258892,228.2312845724543,229.63419616590272,212.70018211860113,212.80878531123687,222.354860938773,225.55415251840765,222.81852208312833,213.64207000778993,210.08928702505452,206.12999752637992,211.02019117150363,210.85255418046384,208.73151445855225,208.5625584147237,211.8850481079857,207.65573704592197,210.2470718194784,225.46574958018786,227.98218781081326,222.9164264356002,223.00236283102274,214.18192030961535,221.33259892156144,218.14645917004847,212.43107521795645,213.94495957242313,215.85053598218957,212.28201491719227,216.94171558850385,215.0325769364328,205.89656359353526,208.22779193061996,205.16173928528858,200.97354557222084,202.3387355881727,204.28519048470105,209.08752825530166
