,dates,mex0443-0000,mex0443-0001,mex0443-0002,mex0443-0003,mex0443-0004,mex0443-0005,mex0443-0006,mex0443-0007,mex0443-0008,mex0443-0009,mex0443-0010,mex0443-0011,mex0443-0012,mex0443-0013,mex0443-0014,mex0443-0015,mex0443-0016,mex0443-0017,mex0443-0018,mex0443-0019,mex0443-0020,mex0443-0021,mex0443-0022,mex0443-0023,mex0443-0024,mex0443-0025,mex0443-0026,mex0443-0027,mex0443-0028,mex0443-0029,mex0443-0030,mex0443-0031,mex0443-0032,mex0443-0033,mex0443-0034,mex0443-0035,mex0443-0036,mex0443-0037,mex0443-0038,mex0443-0039,mex0443-0040,mex0443-0041,mex0443-0042,mex0443-0043,mex0443-0044,mex0443-0045,mex0443-0046,mex0443-0047,mex0443-0048,mex0443-0049,mex0443-0050,mex0443-0051,mex0443-0052,mex0443-0053
0,1986-03-15 17:13:55+00:00,232.91997572951388,232.91074054839376,228.54714910418977,231.7106603220381,229.57444254736126,228.24084647315217,229.54763955978996,238.87320549780293,237.05665312605362,230.3262887930692,237.4523497551502,251.10781533589397,259.40599886756365,270.5000124270702,273.723444247303,265.71002959973157,253.22224890383552,247.3030005746367,238.6672376230113,241.59899869060874,236.04096432975905,229.9140011662089,229.57568969387904,221.51079132913918,221.66013010539237,226.53810255525516,235.77739887632058,238.5454678814903,232.98415401461423,228.06768112194254,224.59045283103316,223.58266973080518,231.56616412266018,239.75660394001557,240.8235257796629,242.52511584222233,238.57901969967133,232.54694301687613,229.38169699158593,225.8137629865333,216.4628872646645,216.52961766710283,216.85833357003168,212.68253266407262,207.90477001346588,206.7359397872381,212.4353035895906,215.74997937707886,221.06286075618985,225.41914084916002,223.52978678694862,219.81401269262014,229.44857462288604,226.27958440756225
1,1986-04-23 17:19:16+00:00,249.04818493906902,241.05157299971904,238.6844413685456,238.84809885745756,236.145640982258,239.36751553780135,235.54791282485553,242.10602845559515,252.49775242213963,249.0925977849351,248.08266226351105,263.5944644563286,262.8041546824949,268.0545544347341,270.0832413521402,266.76262053314804,254.09358116819254,256.8008267754971,248.8671979793108,254.24350798954487,252.28438399510958,240.67717664068232,237.99594469261052,231.48508118970642,228.43621336866477,231.76708143806707,232.58417096809683,236.95131390661703,234.11391573443456,237.4205824493227,239.56611183079684,241.66284640320325,236.4995314919716,244.1931267878665,235.68718271703278,246.57618015711978,238.56888238407987,233.19227895067235,223.31590503218126,223.64808396316877,228.27540949269064,227.35053423520696,222.40276475825152,220.7877374670434,212.39918010912496,215.7162468454264,219.1626193754374,224.0540261698405,222.9583473613533,229.8646768197954,232.92314455752984,228.34492865328522,237.75488817846838,238.57455271374022
2,1990-04-11 17:08:02+00:00,241.85369043531614,240.90488337884037,239.8584933939534,240.176406258164,239.58577723936085,241.78588657407792,243.33468044132132,245.38095377365067,252.28589486994474,249.296108467428,252.48457962190713,257.4549703233554,256.0821565144852,254.56996608494686,258.1342443377269,259.64589650467076,263.1151425143601,256.78940569914215,258.45834097221524,246.03733122057332,246.0841112413001,235.48273103402877,238.09562675625003,232.800821842628,231.96716540311854,227.22347329001428,234.25938985042498,236.85493420436683,241.81146050616465,244.19846640154367,244.65814116969895,244.23732597079155,243.95433271627817,250.41338755611747,252.59806105842625,260.4547017749366,252.71362121338035,247.28706555008583,237.7911477575915,237.88830143692735,238.01176432981447,235.5545142560088,234.24778358973518,237.68936757961905,231.26424530386385,231.20908013137748,230.25994519945772,231.10921812729686,230.90538909432493,232.42542878329346,230.37263144510104,229.89801231041386,233.95153193001534,239.42683766332897
3,1990-04-18 17:14:16+00:00,244.05977361751857,244.5010689396116,236.8044918382727,246.4728759308231,250.38280336470368,246.93374951906546,246.82328561344957,251.2179942073126,251.70310329715076,247.10416423190648,252.0279757559587,255.22924195485936,252.4279963231898,258.91204347479805,259.6713391840117,267.97451837719416,263.94491617776464,266.59290222937614,256.0876989345451,248.6301275376845,245.40542824310836,231.8824849345381,233.40400599408218,230.71359471737284,232.31719172525828,235.00883792028526,231.4288628797497,238.22172913278828,241.0448892172706,239.046460898463,239.8505561500382,242.87084242972838,239.04345556887404,247.48497589373537,248.20318260203535,258.28490799469677,253.67135568651506,251.54019635282154,240.91243107136538,238.97497350392527,237.9125361050735,237.92687837850184,231.88102741057833,238.89498281161633,229.59706057323348,227.10353437659478,231.30226496449458,237.2815084429612,230.7588766715049,235.70005621041264,232.39729172605752,221.888026297617,231.72168237455048,234.15542276194864
4,1990-04-27 17:08:01+00:00,239.32968277949655,234.9327914621818,243.40463866607018,243.82734810009978,245.44848292835826,241.21314367538287,242.54740958329728,247.63113411739548,244.85327314787804,247.86882231543223,250.30671697678343,256.08176042422474,255.15740285845388,256.4266243514611,259.5453865472695,261.4492641656447,258.59547242600854,261.32909563962653,246.33432563984076,239.9190895194431,237.64789571557583,230.83794814372112,238.15232013724875,233.78448941080492,234.50846047517055,228.85570809614345,230.78264013879314,234.96836791536214,238.73872068570952,235.61032361140406,235.51639025975888,239.67239020849135,240.0891754274705,251.53704016959537,249.36897204129798,256.1601219265312,250.968587220006,246.46981834426072,239.43437208624567,235.6851463636689,232.84712081684745,230.73071606889715,232.49277065835477,231.42295112866162,232.45304893663004,232.49188197483855,231.76124642171052,231.08973023219093,229.75099495405573,228.29554054839738,230.63490142799787,217.9679948871895,227.12652996590128,227.25323058279866
5,1990-05-04 17:14:10+00:00,238.43808751206817,241.43630926835178,237.4677403523099,239.65491714979683,239.7020491195681,246.62418510692234,247.69534950323214,249.65900502832002,247.65620429147535,251.32177578105583,250.9267645843651,251.26512098143192,247.6633357779316,251.66682036946193,255.0541774710429,266.2639143538479,269.33324084803496,263.2456333176689,254.32827455719243,247.99038769727497,242.74789816023576,238.04244064263295,233.96418942338622,231.89164474383682,233.61385404400664,230.26078046649454,236.404958250324,239.68615070891522,240.11198435103526,239.99448760180852,241.77494172774567,243.96079543120493,244.72300496023894,246.04742543516582,251.6910774876393,250.50990428581545,250.33184650286606,253.06917979861439,249.710429572466,245.1082037737446,247.436641162554,239.12832020853122,241.9036214670176,240.2641682926134,236.91988777747162,229.1160486594001,233.46213976179186,227.55387133548714,228.30095497199332,234.98992984100056,228.35998937760985,223.25839770374552,229.30247766913538,233.93067356167944
6,1990-05-13 17:08:07+00:00,246.78995332621494,243.15514894344108,247.29299569109065,243.62304293317413,248.1521262312792,244.95648756574593,253.01726444540964,253.22456707394167,253.31954435606758,253.41599181232147,260.3559078561731,252.4181895711542,255.24111053987258,257.19797056229265,261.9711977410569,264.0558258280531,268.1991426783827,268.0722840049813,258.7676778428702,254.93316100664998,247.9914895050268,237.79159366835424,242.09371199500004,237.51570816908705,240.34885068955174,233.61255195673692,240.26728421770815,243.27837472316116,243.86264266414906,246.19930240375294,244.4989505685736,248.25251239750037,246.32265999349485,254.36203255438414,254.3270790833162,259.3675327015381,256.13854464075655,258.5521436636321,250.26379354075408,250.91726021310234,246.56743203876886,244.16405253607059,241.41106302537446,243.36092852460445,238.62084466355398,236.44522499049822,236.6176605528076,237.8037912602231,235.25479643372316,235.2185469532988,231.54967850889096,227.91212661387826,235.2044130597012,232.07167831170926
7,1992-08-29 17:16:22+00:00,223.02437336515544,224.46553476374686,223.8068619718935,220.6541292010574,218.6322926775718,229.27805337214505,232.72851309024736,227.53303333972838,232.37575587541374,229.2921194992793,233.76798364111573,237.18136987440914,239.27575512730175,239.2194273844346,240.13741262664166,238.51273700218854,236.3888886886238,236.80655928794016,240.5306911228272,234.09900408529052,229.7313295410236,218.9890963988779,211.11964003279297,211.96311467480655,209.83040257254933,206.31864533135823,213.41729366169292,218.9157412830753,215.35665916924063,212.4802879205214,214.34837467164255,222.59019501724552,225.32079479434717,223.85105016706905,229.1188904652141,229.67392672449142,221.4545295820368,221.39813029957077,222.55098417486502,212.65447743216524,210.65406242090492,204.7282142694466,200.32825686043796,207.20984894950354,205.04751892447,206.0782831034185,208.70538876889927,208.15874498236553,212.59233475234984,222.8334543566878,221.6618212525346,214.3800401670729,226.68153960505032,224.35805620184425
8,1992-09-07 17:10:04+00:00,220.8383957705084,219.37772493346287,220.24654392609335,220.79200797986763,214.52264423722332,219.9596758419319,224.8056599395425,228.9519554652766,224.35067402065926,225.38809244771505,230.85218499885607,235.27157991296858,235.36127928951464,238.6653130969044,232.6603448914404,230.6384955830637,227.0638827293628,231.05210150442818,232.58175721317178,229.1444324861534,220.82794480994696,211.25781852656255,209.31895906199574,205.62335709396226,209.80350458661098,209.27394753482824,208.626835837251,216.24906230678633,215.13227358592226,211.5803701916378,214.10879721320708,218.55180913199007,224.07265857197922,225.02502210771283,227.37856545803612,230.1909324596766,223.3204945158517,220.86943949060964,214.61440720774897,211.33453830389658,206.61036216243195,203.79168730702833,199.92498727067616,201.4707145579668,204.71269706923445,205.255014235415,207.4405540364488,210.16878436072753,214.92231102505784,214.6807182977825,220.30338580613366,220.90320659681018,227.62521293884538,229.269984810982
9,1993-01-13 17:09:28+00:00,240.02988982688638,238.0393514951005,233.6502606021663,239.27795228031707,242.2505980451077,242.90742004744465,247.0571699749623,244.73238081756708,241.54329007231289,245.2104965938439,245.70268905738087,253.43426428928908,256.37704219485414,257.9330906494175,259.28316911345155,257.52895963469007,253.98586694391602,251.95337138315762,252.24020538694745,244.1436072532428,239.86931517736096,224.1406674791585,220.88746866442006,220.99362461376475,229.2160178279049,227.3267075162386,229.0388158950917,225.35205939083457,228.76382826355592,231.3980346926885,234.86055793945076,236.78988172922655,238.03423258776272,241.00524572544177,241.5321228117801,246.57089315376425,242.91964236739076,241.7996316731715,236.12208038625624,232.5159763959486,229.35510150597102,228.4901640555542,221.59159198531137,229.39944926956895,231.6348775166096,231.68904485889087,235.6661022195813,239.3897697603947,236.46860810517833,237.76040311667055,237.9411508180968,236.8207857088373,237.1309497612057,231.97323226307194
