,dates,per0067-0000,per0067-0001,per0067-0002,per0067-0003,per0067-0004,per0067-0005,per0067-0006,per0067-0007,per0067-0008,per0067-0009,per0067-0010,per0067-0011,per0067-0012,per0067-0013,per0067-0014,per0067-0015,per0067-0016,per0067-0017,per0067-0018,per0067-0019,per0067-0020,per0067-0021,per0067-0022,per0067-0023,per0067-0024
0,1985-09-28 14:57:26+00:00,,,,,,,,,,,,,,,,,,,,,,,207.2811653615115,206.8680355871957,203.2142877689886
1,1986-02-19 14:54:53+00:00,285.48544514670294,283.7484131656146,290.45729959017683,291.91784491960055,295.5523879168671,301.16688777476753,298.958951717324,294.56303759639235,291.79637326199787,287.12441068672894,281.8962704281912,276.9521129790472,271.870333297392,269.5987501496493,263.25794686663716,254.96882946747078,247.52561340352906,234.45723917930613,230.25575548170715,229.62460543824486,229.17036427735346,231.45397887227114,235.22964396516667,221.83474836903693,209.9649423655917
2,1986-04-24 14:53:30+00:00,285.3904069177566,284.72914551092117,287.3617393627929,287.20886391553654,292.56644365681,293.57463656762525,291.58725838103254,291.8409708608552,287.55317061173076,279.97952806435205,279.6064675495195,279.0756917723042,270.0915941566789,263.4083928911254,254.18810362806792,238.0890262855345,237.81797752984,239.79993353661527,230.75696053862808,227.6731886348266,226.54813594731687,207.4448369685064,224.64597760535983,221.91482722268788,221.62524370607377
3,1986-09-15 14:48:50+00:00,257.8929981362927,267.18838508665664,269.1734644400885,273.23697009077495,278.1191294583418,287.9016351343861,288.9649791663202,283.5688438530658,280.54231034061104,272.7062013914307,270.43245317698137,266.0541735834144,262.8852453185842,263.0192919379445,253.92585351961569,240.15518332611796,234.3869254521945,234.34811276599675,233.1014559492875,234.9451444835577,229.14202113801556,224.9602901688277,227.7649860385743,224.25307587932275,219.5859418383947
4,1987-03-26 14:50:34+00:00,287.9740088957313,292.87799981714767,297.85818742692913,298.6617686384669,297.9918987761585,302.3016768485018,303.42468770643796,301.03901369118597,301.80914764779953,300.5011808370025,297.6009568487191,288.59936674224673,277.78615438003465,272.2826994316522,265.88065978593096,264.6210615825309,261.27214599090047,259.1407462636541,259.76411175831845,251.57501020482724,249.25954568580605,249.42535149832796,247.94760912056373,236.70960672542117,225.65328047308554
5,1991-04-22 14:50:18+00:00,190.77225503755662,,182.33182228013268,180.33717751669104,,190.70589142876906,,188.37969481160303,200.76756421921806,,195.30825824157387,194.62104763012115,,,,,178.05488458169202,,,,,,,,
6,1991-07-11 14:51:29+00:00,164.070625816754,,155.34205518979084,152.92071294489907,,160.1444989750836,,,169.47627864965796,,174.90049971005254,,,,,,150.01365540063023,,,,,,,,
7,1991-11-16 14:52:30+00:00,203.08448550976192,207.04366458104786,199.73511706845406,192.2896341039357,195.48465944577302,200.3362023700405,190.44515175751704,195.27089036608368,207.09507769496628,206.34164858842112,203.57427713742905,205.1317667327399,199.97549817540488,199.70261791166553,190.39973284289624,185.41952194778148,185.08712917340233,184.47533105550596,179.51307180967973,179.56584177525949,182.10584811953237,192.52558307813123,202.12696894145108,203.8728498379095,195.97497890600238
8,1993-04-11 14:50:35+00:00,181.11988221213807,174.08149062965987,174.071821717988,173.70818682548014,174.494127007101,181.139685731252,179.8861578182643,191.0853410896057,192.49971977402956,191.46613423152388,190.16845557334054,188.8101932083767,188.14017851233245,189.48808118350098,180.37276527412905,181.11349921418767,179.18532313689076,165.1791973018089,157.58744329490187,157.39198284153917,157.4347647898201,166.46451966503406,175.55321637139124,174.04058687301992,166.24266658064354
9,1993-10-04 14:50:33+00:00,185.02563658827816,186.5854914041108,185.11293239706683,177.60721488884076,182.17012389184688,183.5370637715488,180.38415005639064,188.56489051247837,189.09233332415602,188.70234733497404,191.2026170723305,193.71279913520365,192.19311751675272,191.8542472187142,186.84578690375795,181.26582822056605,181.3865360166128,182.48321686420144,169.84764793339903,175.51927588521883,164.07500628919257,171.04927552031126,174.1735081519817,175.51372646706784,181.43396077253323
10,1993-10-20 14:50:26+00:00,,,,,,,179.80950588598972,187.77966171842445,190.02732846252854,185.6066967714536,189.51023732212758,193.6107390990721,184.31425944103734,184.17156256320618,177.09821203707145,177.76226768449493,179.84001223867116,176.8475930170529,170.65107371616827,168.9842494410761,163.21773232768405,168.50413005726912,176.18165555379923,181.44936833299687,170.71301735116927
11,1994-04-14 14:48:21+00:00,189.97040716303408,195.3903033470996,193.62890993071525,186.52448932549427,189.02625855082067,199.06534633776894,198.02339807724434,205.7613511346991,208.91541749495116,207.9662818866938,206.34694802319854,203.45833633506925,206.0126736186376,211.3368089894808,203.82503018688078,202.5058453041163,200.5805145842153,190.10716239329184,188.36000406508245,183.68386421252694,179.4143265704412,182.8168971088379,189.2555293479645,191.59872306510067,184.87098499191896
12,1994-07-19 14:46:19+00:00,176.91881597408076,168.2964621220522,167.28187382069325,160.59691821402683,165.51740334727558,174.68393369536838,166.33018556321946,189.0401787286473,193.73185555472995,191.6644734255546,187.28259347265873,193.05804480972907,193.31881606665002,190.28261012687545,183.19362144086975,181.00613675523547,178.41872477224697,174.88440362945425,162.17800871494052,167.85330977927734,159.87744936003216,167.33882090718924,169.4526148113706,155.87051025859418,155.64471193469052
13,1995-12-13 14:29:13+00:00,198.5313593130018,194.18771993841034,200.57743739674518,190.50777950689647,191.47017705444796,203.25880048069152,204.59072571725198,197.14801832029877,202.37963949933865,207.40575371706745,205.7715880367476,205.94189800405542,205.566140312799,205.40605011035373,198.9435677854976,195.51666749856437,191.00066308881844,187.89124799413162,188.28025769080813,188.41411312775438,182.67721271408453,185.88104106311656,192.92530141989772,193.9012090575577,187.4371714890584
14,1996-01-30 14:32:39+00:00,175.13799735141512,177.03418890254258,183.51722314094766,185.42005790479615,198.30551963231494,199.11483446216698,199.62933123082044,198.0875621840001,201.0415727216886,206.17129520767594,205.54969248443203,199.84345758852615,195.54340390593558,194.97229749853003,188.05432974143565,194.8016990061687,196.10314852880478,190.31905949035445,182.6533976198655,176.69185904646864,173.3127892181762,169.4317617119446,179.6107849879835,194.97522838835633,184.32390199446928
