dates,nzd0245-0000,nzd0245-0001,nzd0245-0002,nzd0245-0003,nzd0245-0004,nzd0245-0005,nzd0245-0006,nzd0245-0007,nzd0245-0008,nzd0245-0009,nzd0245-0010,satname
1999-09-20 21:59:20+00:00,408.02,331.62,337.33,,,332.77,344.14,357.65,,,,L7
1999-12-09 21:58:57+00:00,394.73,344.24,345.19,361.34,365.40,345.48,352.23,358.72,371.21,381.98,374.52,L7
1999-12-25 21:58:52+00:00,388.69,347.85,347.38,360.49,360.82,347.64,352.83,359.29,360.48,373.61,372.51,L7
2000-02-27 21:59:04+00:00,390.84,353.60,357.82,371.83,360.82,347.64,352.83,372.87,359.85,363.72,367.49,L7
2000-03-14 21:58:35+00:00,391.64,362.42,366.76,377.51,372.37,359.60,362.47,375.73,366.84,368.35,372.12,L7
2000-03-30 21:58:33+00:00,393.42,368.50,370.98,374.98,371.46,367.66,368.43,377.45,367.22,367.91,369.93,L7
2000-04-15 21:58:43+00:00,391.91,368.45,368.41,372.28,368.58,363.57,364.91,371.11,363.30,362.82,366.59,L7
2000-07-04 21:57:38+00:00,398.35,374.70,376.41,378.18,373.74,369.23,370.07,373.71,363.70,358.64,363.63,L7
2000-09-22 21:56:53+00:00,396.42,353.42,353.78,357.16,353.84,351.07,352.52,354.28,357.29,353.48,353.80,L7
2001-03-01 21:56:45+00:00,396.47,347.64,362.94,347.84,353.31,355.27,356.58,366.62,357.07,374.47,350.34,L7
2001-03-17 21:56:40+00:00,402.53,354.10,370.50,347.84,363.81,357.18,360.56,377.21,357.07,387.09,350.34,L7
2001-04-18 21:56:09+00:00,385.23,352.79,364.36,334.60,363.17,355.20,364.60,391.15,355.31,400.99,,L7
2001-05-20 21:56:16+00:00,373.92,344.90,354.42,324.66,353.55,347.60,354.58,391.15,355.31,400.99,325.46,L7
2001-06-05 21:56:04+00:00,373.60,343.56,351.68,333.64,353.98,348.55,355.10,383.32,364.21,396.34,325.46,L7
2001-08-24 21:54:48+00:00,376.09,343.56,351.68,333.64,353.98,348.55,355.10,383.32,364.21,396.34,324.74,L7
2001-09-09 21:55:00+00:00,377.73,341.52,346.90,342.04,353.54,346.53,360.02,389.45,376.90,395.72,348.21,L7
2001-09-25 21:54:52+00:00,373.07,342.52,341.33,345.53,349.19,345.78,358.75,380.01,378.68,387.02,354.96,L7
2001-10-11 21:54:09+00:00,377.97,343.34,341.53,346.59,349.24,346.22,358.56,377.12,378.26,385.21,358.49,L7
