dates,satname,nzd0245-0000,nzd0245-0001,nzd0245-0002,nzd0245-0003,nzd0245-0004,nzd0245-0005,nzd0245-0006,nzd0245-0007,nzd0245-0008,nzd0245-0009,nzd0245-0010
1999-09-20 21:59:20+00:00,L7,421.62,340.12,344.89,,332.98,341.27,353.85,368.98,,,
1999-12-09 21:58:57+00:00,L7,337.04,329.10,328.37,324.34,328.40,330.44,328.60,322.79,334.21,337.58,337.52
1999-12-25 21:58:52+00:00,L7,348.61,337.57,336.22,336.31,332.92,334.45,334.04,337.10,326.41,337.23,347.17
2000-02-27 21:59:04+00:00,L7,422.50,386.62,403.12,415.50,,,,434.60,379.60,369.15,378.46
2000-03-14 21:58:35+00:00,L7,422.85,415.20,418.08,417.90,418.79,413.00,411.39,410.50,411.14,410.25,409.33
2000-03-30 21:58:33+00:00,L7,422.12,365.28,361.32,369.18,373.07,368.27,371.70,370.60,373.06,371.32,365.48
2000-04-15 21:58:43+00:00,L7,357.52,351.44,340.68,336.46,334.70,330.42,331.68,317.04,321.38,310.61,327.58
2000-07-04 21:57:38+00:00,L7,,,,,,,,340.80,338.33,337.88,
2000-09-22 21:56:53+00:00,L7,422.01,351.28,366.22,376.17,364.07,362.27,363.04,377.67,385.40,380.91,378.67
2001-03-01 21:56:45+00:00,L7,424.52,377.51,389.44,405.00,387.22,381.77,388.41,400.22,413.65,421.62,407.50
2001-03-17 21:56:40+00:00,L7,437.86,381.51,398.50,414.15,404.14,375.51,385.10,417.74,430.95,435.53,436.23
2001-04-18 21:56:09+00:00,L7,336.50,326.34,329.15,334.93,334.14,335.32,351.16,354.68,355.64,389.02,
2001-05-20 21:56:16+00:00,L7,310.40,302.76,308.15,290.05,300.01,306.30,303.39,302.57,286.00,304.87,300.79
2001-06-05 21:56:04+00:00,L7,319.11,304.93,311.15,307.27,311.38,319.09,319.14,323.32,328.77,329.19,
2001-08-24 21:54:48+00:00,L7,421.33,,,,,,,335.75,322.51,324.42,351.34
2001-09-09 21:55:00+00:00,L7,437.56,369.30,367.34,386.22,387.70,373.69,415.33,421.28,421.29,422.33,414.16
2001-09-25 21:54:52+00:00,L7,414.29,389.29,373.08,382.52,386.04,374.49,381.87,393.09,407.03,405.15,398.20
2001-10-11 21:54:09+00:00,L7,438.99,367.17,360.09,378.22,375.86,368.18,380.19,394.77,402.89,409.58,398.94
2002-02-16 21:55:18+00:00,L7,421.01,355.84,345.54,348.25,349.30,342.91,344.81,357.63,372.49,376.19,374.56
2002-06-24 21:54:28+00:00,L7,316.13,294.08,301.81,298.68,294.82,308.91,304.54,301.70,266.47,302.16,302.12
2002-08-11 21:54:12+00:00,L7,309.81,303.57,310.42,285.18,292.41,306.15,304.96,300.63,281.60,300.76,
2002-08-27 21:54:00+00:00,L7,346.59,317.57,319.33,324.07,316.70,324.34,329.04,333.79,329.56,338.06,339.15
2002-10-14 21:53:43+00:00,L7,422.01,346.58,349.36,377.17,369.17,352.32,348.95,359.33,392.50,398.91,403.75
2002-12-01 21:54:40+00:00,L7,337.50,323.24,320.40,322.34,324.87,325.95,322.39,324.43,336.77,338.18,341.29
2003-01-18 21:54:30+00:00,L7,316.21,302.77,305.51,295.37,306.89,313.65,311.46,311.36,311.21,317.90,320.85
2003-02-19 21:54:42+00:00,L7,324.62,303.94,297.27,287.11,296.06,299.62,295.84,292.09,276.20,292.85,287.04
2003-04-24 21:54:46+00:00,L7,420.79,357.86,355.83,359.16,365.26,360.56,370.26,383.47,369.74,372.78,
2003-07-21 21:42:57+00:00,L5,,,351.87,362.56,362.90,342.47,,,,,
2003-07-29 21:54:53+00:00,L7,,302.58,303.35,292.78,298.26,304.81,306.42,307.54,306.69,310.52,304.25
2003-08-30 21:54:22+00:00,L7,323.28,314.98,,,309.67,308.74,312.37,317.87,309.21,316.64,314.84
2003-10-25 21:44:04+00:00,L5,314.05,302.94,303.09,283.77,290.47,294.47,293.27,295.56,296.09,314.19,325.43
2003-11-18 21:55:03+00:00,L7,421.64,363.83,361.56,,377.17,372.29,375.18,389.55,390.51,392.39,392.62
2003-11-26 21:44:54+00:00,L5,318.11,304.12,303.29,298.98,304.15,308.48,304.72,287.66,261.69,282.44,288.37
