dates,sar1411-0000,sar1411-0001,sar1411-0002,sar1411-0003,satname
1984-06-07 09:34:18+00:00,386.62,196.77,197.25,220.68,L5
1985-07-28 09:35:58+00:00,384.18,196.99,214.66,232.53,L5
1985-08-29 09:35:38+00:00,380.94,201.40,213.19,227.21,L5
1985-09-14 09:35:25+00:00,382.48,197.60,213.19,220.80,L5
1985-12-03 09:34:19+00:00,386.17,201.44,207.98,217.50,L5
1986-05-12 09:30:53+00:00,394.62,210.51,198.62,220.97,L5
1986-09-17 09:26:37+00:00,390.10,208.28,196.92,225.07,L5
1987-01-23 09:26:04+00:00,388.21,208.50,194.19,199.72,L5
1987-07-02 09:31:03+00:00,385.42,196.98,,199.62,L5
1987-11-07 09:34:02+00:00,385.57,201.06,208.14,219.38,L5
1988-01-10 09:35:05+00:00,391.10,205.63,205.65,219.80,L5
1988-03-14 09:36:03+00:00,393.92,206.67,207.34,216.12,L5
1988-04-15 09:36:14+00:00,392.66,206.04,207.34,215.33,L5
1988-09-06 09:36:55+00:00,392.66,203.39,210.72,204.63,L5
1989-01-12 09:36:20+00:00,395.94,209.96,212.06,196.63,L5
1989-01-28 09:36:07+00:00,394.11,207.64,212.06,200.52,L5
1989-08-24 09:32:39+00:00,,207.93,198.97,206.67,L5
1989-09-25 09:31:52+00:00,394.93,205.82,198.97,206.33,L5
1989-10-27 09:30:51+00:00,390.74,206.52,205.26,210.53,L5
1989-11-12 09:30:31+00:00,390.58,203.40,205.26,217.59,L5
1989-12-14 09:29:38+00:00,385.24,202.69,208.13,213.83,L5
1989-12-30 09:29:08+00:00,385.24,203.13,208.72,214.92,L5
1990-01-15 09:28:33+00:00,388.73,204.36,208.72,210.61,L5
1990-04-21 09:26:22+00:00,383.32,205.75,209.57,210.59,L5
1990-05-07 09:26:19+00:00,384.84,206.45,205.62,208.96,L5
1990-06-08 09:26:19+00:00,383.48,209.47,202.94,207.06,L5
1990-06-24 09:26:18+00:00,387.62,210.07,200.20,208.54,L5
1990-09-28 09:25:50+00:00,383.70,208.86,200.07,212.40,L5
1991-03-23 09:27:43+00:00,386.99,200.74,209.99,215.84,L5
1991-04-08 09:27:54+00:00,378.62,200.53,,215.77,L5
1991-05-26 09:28:46+00:00,381.06,203.47,196.04,218.56,L5
1991-08-14 09:29:39+00:00,382.30,204.73,203.69,219.01,L5
1991-08-30 09:29:49+00:00,382.30,203.08,204.19,219.63,L5
1991-10-17 09:30:18+00:00,388.34,207.66,205.69,217.95,L5
1991-11-02 09:30:16+00:00,389.05,208.67,205.35,216.12,L5
1992-02-22 09:30:17+00:00,392.12,210.85,204.71,212.31,L5
1992-05-28 09:29:42+00:00,387.36,210.62,204.38,216.30,L5
1992-06-29 09:29:20+00:00,383.67,207.49,204.38,215.98,L5
1992-07-31 09:28:56+00:00,383.88,205.38,200.85,220.28,L5
1993-02-08 09:28:02+00:00,,,,255.17,L5
1993-03-12 09:28:18+00:00,382.90,198.80,,222.50,L5
1993-07-18 09:28:32+00:00,385.83,202.99,208.12,223.30,L5
1993-08-03 09:28:32+00:00,385.83,203.96,209.07,222.56,L5
1994-08-22 09:23:17+00:00,381.94,206.21,212.02,222.21,L5
1994-09-07 09:22:53+00:00,383.89,207.27,210.24,224.00,L5
1994-10-25 09:21:28+00:00,386.79,206.11,208.85,223.44,L5
1995-04-19 09:14:54+00:00,392.58,201.95,208.22,220.85,L5
1995-05-05 09:14:11+00:00,388.63,203.95,215.75,218.96,L5
1995-09-10 09:08:19+00:00,387.97,204.64,209.82,215.21,L5
1996-05-23 09:17:41+00:00,392.00,209.86,202.65,225.79,L5
1996-06-08 09:18:34+00:00,395.83,209.81,205.59,225.09,L5
1996-08-11 09:21:57+00:00,391.90,209.50,210.48,222.14,L5
1996-11-15 09:26:56+00:00,391.90,208.72,207.66,218.72,L5
1996-12-17 09:28:27+00:00,378.21,207.56,211.69,214.48,L5
1997-03-23 09:32:37+00:00,382.07,208.55,208.11,216.92,L5
1997-04-24 09:33:46+00:00,383.03,207.51,209.32,218.75,L5
1997-07-29 09:37:05+00:00,386.10,207.30,203.96,223.52,L5
1997-08-14 09:37:35+00:00,386.32,207.39,204.48,223.30,L5
1997-10-01 09:39:00+00:00,385.16,203.50,204.95,224.39,L5
1997-11-02 09:39:52+00:00,386.96,205.91,202.83,220.33,L5
1997-11-18 09:40:14+00:00,384.07,206.37,205.70,220.69,L5
1998-02-06 09:42:06+00:00,384.69,208.70,207.41,219.70,L5
1998-03-26 09:42:52+00:00,384.15,208.42,207.75,213.70,L5
1998-05-13 09:43:32+00:00,381.19,209.06,204.39,212.95,L5
1998-08-17 09:44:36+00:00,385.53,204.31,206.26,210.41,L5
1998-11-21 09:45:10+00:00,399.70,204.09,212.28,221.57,L5
1998-12-23 09:45:11+00:00,399.96,205.64,212.28,226.39,L5
1999-04-30 09:44:50+00:00,396.30,206.33,212.64,230.64,L5
1999-07-19 09:43:52+00:00,385.84,205.47,216.25,227.54,L5
1999-08-28 09:59:04+00:00,377.49,202.96,214.93,228.04,L7
1999-09-05 09:43:10+00:00,377.49,202.19,209.61,229.03,L5
1999-09-13 09:58:59+00:00,373.63,202.08,211.53,229.37,L7
1999-10-07 09:42:45+00:00,377.39,206.13,210.74,225.42,L5
1999-11-16 09:59:01+00:00,372.08,205.35,210.84,223.22,L7
1999-12-02 09:58:56+00:00,372.14,205.35,211.56,223.22,L7
1999-12-18 09:59:04+00:00,371.49,206.02,211.30,220.85,L7
2000-01-03 09:58:57+00:00,371.19,207.31,211.28,219.51,L7
2000-01-11 09:41:07+00:00,368.96,207.31,211.28,218.02,L5
2000-01-19 09:58:54+00:00,366.78,204.56,210.52,217.40,L7
2000-02-04 09:58:54+00:00,366.32,204.59,210.42,215.21,L7
2000-02-20 09:58:47+00:00,365.93,204.59,210.42,215.21,L7
2000-03-07 09:58:42+00:00,366.09,205.87,212.18,212.52,L7
2000-03-23 09:58:44+00:00,366.02,205.08,211.18,207.88,L7
2000-04-24 09:58:27+00:00,363.21,201.70,211.91,206.42,L7
2000-08-30 09:57:02+00:00,361.39,199.10,209.57,201.64,L7
2000-09-15 09:56:43+00:00,361.38,199.76,202.25,199.76,L7
2000-10-17 09:56:17+00:00,363.53,201.34,206.65,207.50,L7
2000-12-20 09:56:33+00:00,363.91,203.96,204.23,215.12,L7
2001-02-14 09:46:08+00:00,363.91,203.65,203.49,212.45,L5
2001-03-18 09:46:17+00:00,373.25,204.50,205.72,217.26,L5
2001-05-13 09:56:03+00:00,372.20,205.21,206.87,219.53,L7
2001-05-29 09:55:55+00:00,369.66,204.85,207.83,220.14,L7
2001-06-14 09:55:43+00:00,368.04,204.99,207.36,220.28,L7
2001-08-01 09:55:16+00:00,368.17,204.21,209.82,220.95,L7
2001-08-17 09:54:57+00:00,366.73,202.88,209.62,222.90,L7
2001-08-25 09:46:22+00:00,369.61,204.09,208.83,220.16,L5
2001-09-02 09:54:47+00:00,368.89,203.08,208.83,217.38,L7
2001-09-18 09:54:35+00:00,365.97,202.31,208.43,212.78,L7
2001-10-04 09:54:23+00:00,365.54,202.68,208.72,213.75,L7
2001-11-05 09:54:31+00:00,365.49,203.26,209.59,213.22,L7
2001-12-07 09:54:41+00:00,366.36,203.95,208.74,207.95,L7
2002-01-08 09:54:52+00:00,367.44,203.74,209.50,206.03,L7
2002-04-14 09:54:56+00:00,367.31,206.82,207.90,205.64,L7
2002-04-30 09:54:58+00:00,365.92,205.28,209.06,209.45,L7
