,dates,chi0360-0000,chi0360-0001,chi0360-0002,chi0360-0003,chi0360-0004,chi0360-0005,chi0360-0006,chi0360-0007,chi0360-0008,chi0360-0009,chi0360-0010,chi0360-0011,chi0360-0012
0,1985-01-25 14:04:27+00:00,132.6393826200952,140.42578941935372,,167.30436010271754,169.6429652718146,191.34291717514284,200.23901501810354,211.90128360437916,212.7934011674552,227.1909296293647,220.8345370591461,206.05885342366614,211.76853600068193
1,1986-01-28 14:01:10+00:00,103.31920409638472,109.10742969792862,121.34835668631537,128.97939994968675,145.2920246876558,164.03814013050217,186.68438694917205,210.41999516806766,211.87637218713934,196.6842978821674,188.16651011105955,188.30011474937618,194.34941571467613
2,1986-08-15 14:01:53+00:00,110.48981922666425,132.54634380558068,152.84941103652426,166.58167270609866,172.40310889148856,172.08857566542497,179.02905286453236,173.6368136616287,188.42115911386978,176.86883507574885,174.41782442647857,162.40458444845498,164.95293335062024
3,1986-09-16 14:00:46+00:00,81.53382569559518,98.04567144637433,114.6221633697894,129.19594144594018,131.83238135822666,140.31004720045956,160.7733106681468,163.6483954234878,160.87683727674894,152.5303098022598,152.16720206506616,139.6653853267352,149.21238820356425
4,1986-09-25 13:54:18+00:00,,,,,,,,,156.0205983230249,153.84728771270318,160.32026962405442,157.3372995439064,153.74834085354195
5,1986-10-11 13:53:47+00:00,115.54429801812753,120.04104250753207,138.09061230018057,147.3264544360241,155.85394815163104,159.96829135504197,165.10942291410356,176.72122522209716,185.444528090159,179.7962040815748,176.17146612700003,169.3138538734649,179.398355857963
6,1986-10-18 13:59:44+00:00,,,,,,,,147.46242610556075,141.25796767239362,148.22361709293745,147.29807538003757,137.68450387519366,149.2686972625391
7,1986-11-03 13:59:10+00:00,102.44357884762807,122.9815660820594,125.01013517143889,145.9775518402793,153.9568676891838,164.67480062731704,180.65364601306538,183.84785867575238,177.71657263810556,170.84061145353712,179.24385163750782,164.95295182642738,171.1038587815428
8,1986-11-12 13:52:38+00:00,96.01481258444286,104.33135860403483,124.3632065262333,132.00368422808424,150.0531222755538,167.91263026452384,188.73117201064755,195.76713556187693,175.9583039022653,160.76609022140832,164.58195810597783,166.7940032704089,175.05856223867158
9,1986-12-21 13:59:13+00:00,119.67187125045379,120.34647781359018,144.58804025121623,157.6236249504279,169.78325329815902,175.11973236535914,182.39764819753046,219.31475386547126,183.82533605004312,169.71601770014405,171.9352899824958,170.808959742489,183.70040516958858
10,1986-12-30 13:53:19+00:00,105.96255607230292,115.04067814833446,130.9402127159944,138.65813217828935,160.26959500838515,168.81819203196687,185.44870374067142,196.74566244047935,183.69642906594356,162.85953726035967,170.9856084689071,162.3643708328309,178.2389540560538
11,1987-01-06 13:59:42+00:00,101.0384956816957,109.23078796218263,132.96001750048123,141.61086854832536,145.70438630701767,158.12727889025348,183.52944102774364,188.95751851265334,193.8949752916929,177.97516443624693,169.06757963208952,160.6679739523875,174.4926295212215
12,1987-01-31 13:54:17+00:00,120.84822898795797,122.04738616778378,149.71704828213433,145.04815159526342,155.35228026546798,181.8803916669092,187.98885091105242,196.48944085014904,189.33482270241544,182.09051721140048,187.66304786787254,176.2097402143274,188.31610606189753
13,1987-02-07 14:00:45+00:00,132.3558339064256,143.7360196874694,153.9465857432721,158.08833705278792,154.87161812796867,182.1890921281953,204.78459374249536,200.3595172285903,209.93432984094315,195.54971172345634,196.1089334435893,179.26589284806118,189.11858869427394
