dates,nzd0033-0000,nzd0033-0001,nzd0033-0002,nzd0033-0003,nzd0033-0004,nzd0033-0005,nzd0033-0006,nzd0033-0007,nzd0033-0008,nzd0033-0009,nzd0033-0010,nzd0033-0011,nzd0033-0012,nzd0033-0013,nzd0033-0014,nzd0033-0015,nzd0033-0016,nzd0033-0017,nzd0033-0018,nzd0033-0019,nzd0033-0020,nzd0033-0021,nzd0033-0022,nzd0033-0023,nzd0033-0024,nzd0033-0025,nzd0033-0026,nzd0033-0027,nzd0033-0028,nzd0033-0029,nzd0033-0030,nzd0033-0031,nzd0033-0032,nzd0033-0033,nzd0033-0034,nzd0033-0035,nzd0033-0036,nzd0033-0037,nzd0033-0038,nzd0033-0039,nzd0033-0040,nzd0033-0041,nzd0033-0042,nzd0033-0043,nzd0033-0044,nzd0033-0045,nzd0033-0046,nzd0033-0047,nzd0033-0048,nzd0033-0049,nzd0033-0050,nzd0033-0051,nzd0033-0052,nzd0033-0053,nzd0033-0054,nzd0033-0055,nzd0033-0056,nzd0033-0057,nzd0033-0058,nzd0033-0059,nzd0033-0060,nzd0033-0061,nzd0033-0062,nzd0033-0063,nzd0033-0064,nzd0033-0065,nzd0033-0066,nzd0033-0067,nzd0033-0068,nzd0033-0069,nzd0033-0070,nzd0033-0071,nzd0033-0072,nzd0033-0073,nzd0033-0074,nzd0033-0075,nzd0033-0076,nzd0033-0077,nzd0033-0078,nzd0033-0079,nzd0033-0080,nzd0033-0081,nzd0033-0082,nzd0033-0083,nzd0033-0084,nzd0033-0085,nzd0033-0086,nzd0033-0087,nzd0033-0088,nzd0033-0089,nzd0033-0090,nzd0033-0091,nzd0033-0092,nzd0033-0093,nzd0033-0094,nzd0033-0095,satname
2001-09-23 22:06:03+00:00,404.50,403.71,403.13,389.06,387.26,388.20,391.96,401.53,399.64,394.25,389.19,389.03,401.53,406.52,415.67,411.91,418.38,402.72,405.11,403.24,397.15,391.93,397.41,392.62,400.32,400.40,401.12,403.47,412.44,410.10,411.11,410.64,419.42,419.86,415.17,415.94,419.00,421.40,421.75,421.65,415.55,416.05,416.85,419.10,418.91,423.40,414.23,407.84,410.85,,,401.73,,405.01,,,,,,,,,,394.83,415.78,418.98,415.77,408.21,409.76,404.99,422.50,418.31,405.56,397.22,400.42,394.93,396.42,406.51,417.91,419.23,415.77,411.25,419.25,420.73,416.32,422.20,423.25,422.03,429.69,429.63,426.15,420.61,413.67,416.74,407.49,396.05,L7
2001-12-12 22:06:14+00:00,376.97,374.91,379.55,,,,,,368.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.43,,,387.21,,,,,,,,,,391.68,,,,,,,,,375.18,377.38,,,380.26,,385.43,,,,399.28,382.14,370.46,387.46,391.79,,,,,,,,,,,,,,,392.68,393.10,388.39,L7
2002-03-18 22:06:22+00:00,405.77,407.95,410.67,411.90,408.63,408.16,406.41,406.32,403.37,400.07,400.50,404.43,411.25,407.41,403.81,399.05,397.40,397.58,397.06,403.25,397.32,399.62,399.22,403.34,397.11,401.43,406.48,406.27,401.49,395.61,390.83,401.12,402.19,401.45,408.21,403.07,399.38,390.54,397.30,407.71,408.51,409.14,419.80,424.16,419.63,416.60,412.23,412.42,417.42,422.91,423.72,432.43,429.54,432.76,431.28,,422.24,413.66,412.44,408.36,411.82,407.53,405.08,404.14,407.14,406.56,404.90,,417.95,420.13,418.20,419.29,426.78,424.11,432.04,,,,,,426.25,427.84,430.72,426.59,427.26,426.84,423.91,422.00,424.55,414.28,423.12,421.68,422.94,423.51,420.20,416.63,L7
2002-04-03 22:06:21+00:00,425.83,426.35,433.14,435.46,433.30,425.79,428.67,429.12,427.55,428.43,432.71,431.25,443.76,445.27,440.57,433.48,,,436.63,434.44,430.08,424.18,428.20,414.06,425.61,429.82,432.24,438.75,434.19,430.75,,,434.75,440.12,434.41,441.67,,,,445.71,445.32,437.40,431.46,432.73,434.50,435.68,437.58,436.01,435.18,442.61,446.20,449.86,446.11,448.16,445.18,,442.07,441.83,446.29,444.86,441.18,443.05,442.03,444.04,442.55,441.99,,,457.60,455.38,455.71,452.96,456.61,457.50,469.03,,,,,454.61,452.84,449.98,450.03,447.48,449.64,448.09,445.97,448.14,443.81,445.24,445.50,443.61,447.54,454.79,447.21,448.97,L7
2002-07-08 22:06:00+00:00,,357.23,,,,,,,,,,,,,,,,,,,,,,380.30,384.46,,,380.15,381.19,,383.67,382.79,377.04,,,385.54,379.29,,,,383.90,382.01,385.33,396.22,393.66,394.06,392.28,395.65,,,,,400.55,401.32,,,,390.88,391.01,,,,380.50,379.71,379.77,375.73,382.37,,392.91,,391.69,,,401.65,400.65,,,390.48,396.49,,,395.11,389.98,,400.22,403.21,402.85,400.92,405.04,,,,,397.17,,407.58,L7
2002-07-24 22:05:50+00:00,385.16,385.49,382.09,384.20,388.74,393.37,392.02,388.78,383.93,385.43,386.10,386.09,395.37,394.39,386.92,386.63,383.00,384.59,383.21,392.07,385.79,386.23,383.19,387.26,377.23,378.58,381.57,381.95,386.85,380.96,383.03,387.67,385.75,384.32,389.85,389.79,387.56,378.12,380.02,385.70,387.19,383.63,398.66,394.60,392.51,395.24,395.80,400.26,400.54,394.77,397.02,406.15,398.68,396.85,396.30,399.87,397.95,385.50,393.41,388.11,386.80,383.97,378.24,389.46,385.33,390.54,397.06,,400.78,,404.39,407.79,408.82,410.94,412.69,402.16,389.99,407.44,414.17,411.73,409.90,411.37,409.59,415.84,415.21,410.07,403.36,402.20,406.93,403.12,409.33,403.17,,,,,L7
2002-08-09 22:05:46+00:00,383.69,382.83,386.80,386.38,384.53,382.15,380.42,381.02,385.96,379.34,377.12,377.96,391.75,382.13,387.89,381.60,383.19,389.52,389.39,,,,,379.92,371.03,377.14,374.95,380.68,387.42,381.05,380.55,390.61,380.97,374.34,386.22,383.27,376.38,374.62,376.32,389.31,394.64,392.82,400.74,402.56,388.41,387.91,393.54,395.65,394.81,390.23,394.68,403.28,396.63,394.67,393.81,395.51,392.26,390.75,391.79,378.20,378.96,385.29,376.26,381.48,381.34,384.85,382.41,,389.74,401.00,389.27,,405.15,405.06,412.61,392.88,385.00,402.69,403.25,406.90,404.86,407.02,400.04,401.82,414.33,410.41,404.16,398.08,398.33,391.20,398.78,,,,,,L7
2002-10-28 22:05:22+00:00,382.28,393.37,390.50,388.32,387.73,385.34,383.27,379.61,376.74,369.25,375.00,380.23,384.06,,384.90,391.94,403.30,388.90,388.83,381.35,,387.42,391.30,394.71,397.48,393.19,396.15,396.98,402.18,407.82,406.81,399.68,392.00,385.33,382.49,380.14,393.58,394.80,391.57,397.87,396.48,399.63,393.22,390.47,393.94,389.38,385.66,,,386.18,,,397.52,,,,407.28,402.95,406.09,397.44,,408.73,402.48,397.18,393.12,396.10,399.09,,403.49,,414.92,,406.99,411.02,407.76,406.93,413.29,415.86,422.00,425.95,417.26,413.60,407.46,406.20,403.19,399.53,396.27,394.03,401.32,408.92,410.11,403.69,401.91,407.71,407.27,406.77,L7
2002-11-13 22:05:30+00:00,391.27,387.59,384.61,383.89,387.96,389.24,388.80,378.15,375.18,371.73,374.72,378.74,390.84,389.45,391.04,388.52,385.50,385.83,387.80,385.39,388.53,382.53,384.35,383.33,378.33,373.17,381.73,383.06,393.02,396.75,392.73,377.64,383.34,388.07,383.31,391.88,391.91,392.14,394.64,395.17,392.24,389.76,383.19,388.62,403.71,403.46,395.47,395.12,388.51,390.98,386.38,383.59,391.77,386.42,391.77,410.59,412.90,409.89,400.95,399.61,397.70,402.38,401.20,388.47,383.95,383.49,385.17,387.96,395.86,394.76,410.09,408.53,411.53,414.89,405.75,395.81,399.78,400.25,411.65,415.39,413.68,416.61,415.98,412.33,401.72,396.38,399.35,398.73,396.60,398.64,400.16,401.07,398.03,402.35,407.32,406.55,L7
2003-01-16 22:06:02+00:00,392.60,394.91,397.70,397.76,395.85,399.03,397.56,398.93,397.90,398.40,397.03,395.88,402.49,400.29,399.77,403.56,403.68,405.86,409.14,407.32,398.62,399.04,395.39,398.26,397.51,400.62,403.35,402.09,405.90,402.09,398.73,400.04,398.61,395.77,399.31,401.12,404.51,403.95,406.07,406.97,404.16,404.03,405.16,407.40,405.53,406.46,408.21,410.19,409.27,409.25,410.16,412.29,401.96,405.82,409.19,415.65,415.24,410.32,413.47,406.79,404.93,401.93,407.60,406.41,412.38,410.31,408.92,413.38,407.57,407.14,406.29,418.36,420.48,423.63,425.15,422.06,425.42,428.76,427.77,430.54,428.87,426.72,415.68,414.75,417.35,414.52,415.84,415.75,412.72,411.75,416.02,415.86,410.39,409.60,411.53,413.46,L7
2003-05-24 22:06:17+00:00,413.03,415.45,422.61,421.61,417.26,417.59,415.02,413.30,408.30,414.03,411.51,408.93,428.90,430.34,424.20,421.87,421.92,424.41,429.91,428.25,418.33,426.15,429.64,412.94,413.59,414.57,412.61,417.84,415.24,419.87,427.30,417.29,414.33,415.43,409.09,421.47,425.41,430.14,429.85,432.57,430.51,426.44,426.25,434.48,429.98,418.35,416.18,409.28,403.18,406.40,409.26,418.49,421.19,422.90,431.23,432.73,427.16,436.51,435.19,428.40,420.92,423.37,419.85,411.75,420.72,415.66,416.60,421.99,427.22,433.92,443.13,433.31,433.87,428.17,428.87,435.95,434.92,436.78,431.93,439.43,437.24,439.08,439.86,434.66,456.07,442.08,435.42,434.24,435.78,430.29,435.62,423.68,420.49,408.94,393.24,404.67,L7
2003-11-16 22:06:11+00:00,393.43,391.41,397.74,391.92,,,,396.75,400.90,399.51,397.71,391.72,402.52,389.45,403.95,402.39,390.93,393.43,399.87,399.09,,,402.53,399.95,399.63,394.92,400.16,407.25,404.65,405.87,403.44,402.97,407.55,408.34,398.62,,,404.94,404.00,403.43,402.70,400.19,408.69,403.27,411.14,409.10,405.62,395.77,391.86,395.72,395.78,,,420.46,420.34,411.69,402.12,399.26,394.59,393.56,395.97,397.89,402.66,393.91,388.76,388.77,,,,404.87,415.34,420.68,420.89,415.96,420.25,414.83,420.88,416.81,418.10,415.03,405.81,402.95,,,,403.57,404.98,412.01,412.89,421.01,420.72,415.84,411.55,410.63,400.20,395.66,L7
2004-04-16 21:57:19+00:00,404.73,403.48,402.26,401.54,394.53,399.55,397.79,400.33,401.34,399.18,399.31,407.79,409.79,402.48,399.46,401.46,395.79,399.19,402.16,402.99,408.24,405.27,404.39,399.36,398.27,403.28,411.39,409.07,409.12,406.87,410.08,406.83,404.40,407.98,408.32,403.35,400.39,394.17,394.95,400.88,401.08,411.19,414.06,416.41,412.69,409.14,407.90,407.08,415.18,408.83,407.04,411.64,411.58,409.74,409.66,412.24,411.70,418.07,413.96,405.14,405.57,404.29,403.79,406.15,407.70,405.27,405.69,412.90,408.91,409.53,409.35,417.44,424.57,426.12,422.42,414.83,408.61,421.88,421.63,427.23,425.74,424.60,421.10,422.90,423.54,425.44,427.84,425.11,429.79,434.88,431.21,429.32,426.01,427.29,424.52,421.07,L5
2004-05-18 21:58:14+00:00,410.11,415.20,418.89,417.43,420.40,420.70,425.53,424.90,428.57,424.37,415.09,414.14,421.57,410.74,409.92,413.88,417.01,424.66,427.59,429.84,424.91,425.59,414.89,418.48,409.75,411.36,413.27,411.53,414.42,413.63,414.03,427.83,427.38,427.36,435.46,434.90,430.13,415.85,423.00,426.63,424.46,424.01,424.33,426.96,423.59,425.88,423.85,434.41,435.64,433.53,430.61,442.54,433.30,437.61,436.33,425.32,423.10,423.26,423.18,424.94,425.44,420.46,423.57,429.13,421.63,429.84,431.71,435.81,429.89,433.61,426.45,428.08,431.31,428.62,438.53,425.57,434.52,442.61,449.13,450.01,449.57,446.02,444.17,441.67,447.67,450.46,447.49,447.37,443.76,439.44,440.99,439.92,438.10,437.54,447.05,448.65,L5
2004-05-26 22:06:45+00:00,426.39,422.47,,,,424.09,431.75,426.33,429.17,431.16,430.29,426.69,435.37,434.97,429.65,431.20,439.62,446.84,,,413.66,415.36,413.70,409.07,419.81,428.58,441.36,443.53,429.83,423.61,420.73,422.38,423.22,,,438.39,431.79,431.50,425.53,430.04,427.63,431.03,425.43,435.73,431.92,429.24,432.13,432.48,,,441.89,445.93,436.50,431.07,436.88,434.48,431.14,438.92,443.21,434.49,423.72,429.34,438.77,441.82,,,,445.13,439.97,430.85,429.99,423.77,430.77,436.26,452.46,456.20,447.83,442.54,440.89,440.41,,,439.15,439.72,454.12,450.78,443.28,442.86,440.54,448.52,451.38,448.55,444.25,453.21,441.44,438.90,L7
2004-06-11 22:06:38+00:00,407.79,408.08,418.72,413.13,415.66,412.55,419.46,409.52,406.38,406.66,,,,422.96,410.27,416.33,421.73,428.72,428.98,420.84,411.99,402.71,407.86,402.87,416.35,415.38,,,411.66,402.14,410.70,404.91,417.36,422.98,417.80,417.67,415.42,417.63,418.07,415.46,413.29,,,428.04,426.73,427.11,425.03,416.75,421.96,419.06,422.40,425.06,425.47,423.01,428.85,427.90,420.09,,,407.81,403.84,413.54,420.15,423.95,436.20,437.70,447.14,438.45,432.41,424.36,424.25,414.19,,,,440.34,430.48,422.34,425.43,426.30,423.35,423.05,434.97,435.60,437.65,434.75,434.16,428.71,424.45,,,429.40,437.58,451.19,433.22,435.40,L7
2004-11-18 22:06:34+00:00,403.34,403.95,402.19,397.71,391.21,395.08,387.60,,,,,,,,,387.65,389.94,386.13,392.40,392.40,381.31,388.20,,,395.50,388.96,,,378.43,373.20,377.43,389.12,392.99,393.77,387.34,387.64,391.43,396.56,,378.12,375.02,379.75,375.71,388.62,402.66,406.03,402.03,,,,398.75,396.75,403.41,,,,403.42,392.67,392.82,389.92,394.35,397.13,400.81,392.36,399.51,412.04,412.54,409.98,417.68,,,,,,412.50,,396.66,393.88,405.95,407.04,403.15,404.01,414.66,407.15,393.10,,,410.63,408.63,415.01,422.32,415.99,416.10,405.35,395.33,392.96,L7
2005-01-13 22:03:41+00:00,407.01,410.28,421.61,426.91,416.91,397.66,400.37,405.42,407.11,406.51,394.13,395.10,411.37,411.27,412.74,424.57,424.85,422.54,425.21,427.58,408.15,398.76,393.74,400.18,403.20,406.07,406.56,412.16,419.40,405.67,395.38,397.89,407.86,421.80,435.66,422.30,411.58,414.42,412.03,410.46,401.96,397.83,408.61,427.62,432.18,427.25,425.54,426.70,430.99,430.18,418.10,419.83,416.69,418.12,414.51,409.41,408.57,412.50,431.45,433.59,433.19,427.11,420.77,425.65,422.94,424.94,411.95,417.01,423.24,433.03,431.22,430.40,427.11,424.30,437.73,437.38,429.35,436.52,440.26,440.53,434.75,440.35,429.18,428.72,430.61,420.66,416.56,409.81,409.39,414.81,437.14,447.66,448.55,439.29,433.60,426.54,L5
2005-01-21 22:06:59+00:00,,,395.23,395.46,396.43,391.38,389.27,391.07,393.84,394.93,392.24,394.45,394.49,387.21,376.13,,,388.73,386.42,389.85,384.78,387.66,386.30,389.72,393.84,395.15,399.31,400.78,394.45,387.60,,,390.51,397.34,401.95,403.60,406.76,401.90,397.23,395.94,392.91,389.95,391.05,393.94,401.66,,,,396.83,401.56,404.52,405.16,404.85,406.41,404.27,405.13,403.48,402.19,398.69,394.44,396.11,394.58,,,413.40,408.56,403.92,406.09,413.17,419.41,423.95,426.30,423.17,416.16,404.86,392.54,398.52,406.55,,,413.39,411.17,409.64,410.81,412.21,411.24,408.17,401.50,404.07,409.36,413.00,416.15,418.27,415.63,,,L7
2005-02-14 22:04:09+00:00,405.05,402.33,400.94,392.07,402.31,410.87,409.54,406.05,394.57,393.06,396.44,402.94,395.89,384.02,384.73,383.59,392.17,397.42,406.81,415.47,418.83,416.78,404.41,393.66,398.30,405.27,412.93,398.41,399.94,395.23,388.81,382.38,381.72,391.90,404.41,406.51,404.65,413.79,419.70,419.37,421.81,414.12,397.14,392.49,396.65,405.51,410.33,401.58,402.74,411.20,428.94,424.07,416.35,417.12,413.34,409.93,409.21,403.75,393.82,391.89,383.08,402.54,420.48,411.07,405.67,413.10,421.98,420.38,419.18,415.38,422.27,423.19,427.13,424.74,421.25,422.22,415.81,412.65,409.05,410.62,418.90,433.11,433.33,425.62,420.46,417.78,419.27,421.43,423.64,422.21,420.58,409.18,407.80,417.43,421.73,417.38,L5
2005-03-02 22:04:24+00:00,417.01,417.88,418.75,414.64,408.40,412.25,419.75,424.70,421.20,426.95,418.72,414.90,417.58,420.88,408.77,407.33,412.58,423.29,430.51,429.60,428.81,427.86,419.30,413.33,412.09,408.06,414.08,418.24,413.99,410.96,410.15,411.60,414.83,409.73,407.67,416.00,427.19,437.06,437.88,435.73,432.57,429.19,433.26,437.89,428.36,427.59,427.07,429.99,431.41,427.51,431.31,433.74,440.65,442.05,442.12,426.86,419.17,419.52,417.88,425.55,428.61,437.98,444.64,448.37,,433.31,431.61,428.48,436.38,441.42,442.51,443.11,443.45,448.31,453.10,454.73,444.84,440.13,432.76,433.99,433.59,433.95,441.01,441.00,438.19,436.50,434.88,430.49,431.78,434.40,439.64,433.30,431.53,437.77,439.87,437.72,L5
2005-03-18 22:04:34+00:00,396.63,402.76,411.74,408.34,402.86,407.12,414.90,421.15,413.28,415.90,419.54,421.27,419.85,418.45,401.52,401.05,413.05,413.13,412.98,407.60,414.17,424.98,420.93,407.93,405.30,401.27,408.23,412.46,416.11,405.88,414.63,413.20,416.77,414.13,398.47,397.55,415.57,426.92,430.98,427.71,425.97,429.07,435.39,,,,,,,,,,,,,,427.03,,,,,,,,,,,,,,,,,,,,,,,431.91,424.57,423.61,430.50,437.13,446.96,443.00,442.31,441.18,433.91,434.61,436.17,433.65,426.28,424.61,430.18,427.76,L5
2005-06-06 22:05:05+00:00,395.73,394.46,394.49,395.61,392.37,388.23,394.10,400.08,405.23,405.53,403.25,406.51,407.51,406.50,407.63,405.12,401.14,407.46,406.74,406.50,395.09,396.14,397.32,399.58,393.36,395.10,401.26,401.25,400.81,407.56,403.37,408.84,404.82,411.02,404.84,397.95,398.89,403.27,405.92,412.76,415.05,415.97,422.67,420.93,413.17,409.23,410.49,412.71,412.63,411.10,414.90,425.52,418.14,420.69,415.06,418.12,415.67,415.93,412.00,407.97,411.07,406.59,404.22,396.64,398.30,405.24,402.68,408.55,413.80,414.85,406.41,419.41,422.80,428.03,422.39,421.31,408.03,431.36,418.95,421.64,422.75,417.68,420.86,423.84,432.14,435.04,425.13,416.88,423.14,424.54,426.15,419.54,415.89,415.03,420.96,423.71,L5
