dates,satname,nzd0033-0000,nzd0033-0001,nzd0033-0002,nzd0033-0003,nzd0033-0004,nzd0033-0005,nzd0033-0006,nzd0033-0007,nzd0033-0008,nzd0033-0009,nzd0033-0010,nzd0033-0011,nzd0033-0012,nzd0033-0013,nzd0033-0014,nzd0033-0015,nzd0033-0016,nzd0033-0017,nzd0033-0018,nzd0033-0019,nzd0033-0020,nzd0033-0021,nzd0033-0022,nzd0033-0023,nzd0033-0024,nzd0033-0025,nzd0033-0026,nzd0033-0027,nzd0033-0028,nzd0033-0029,nzd0033-0030,nzd0033-0031,nzd0033-0032,nzd0033-0033,nzd0033-0034,nzd0033-0035,nzd0033-0036,nzd0033-0037,nzd0033-0038,nzd0033-0039,nzd0033-0040,nzd0033-0041,nzd0033-0042,nzd0033-0043,nzd0033-0044,nzd0033-0045,nzd0033-0046,nzd0033-0047,nzd0033-0048,nzd0033-0049,nzd0033-0050,nzd0033-0051,nzd0033-0052,nzd0033-0053,nzd0033-0054,nzd0033-0055,nzd0033-0056,nzd0033-0057,nzd0033-0058,nzd0033-0059,nzd0033-0060,nzd0033-0061,nzd0033-0062,nzd0033-0063,nzd0033-0064,nzd0033-0065,nzd0033-0066,nzd0033-0067,nzd0033-0068,nzd0033-0069,nzd0033-0070,nzd0033-0071,nzd0033-0072,nzd0033-0073,nzd0033-0074,nzd0033-0075,nzd0033-0076,nzd0033-0077,nzd0033-0078,nzd0033-0079,nzd0033-0080,nzd0033-0081,nzd0033-0082,nzd0033-0083,nzd0033-0084,nzd0033-0085,nzd0033-0086,nzd0033-0087,nzd0033-0088,nzd0033-0089,nzd0033-0090,nzd0033-0091,nzd0033-0092,nzd0033-0093,nzd0033-0094,nzd0033-0095
2001-09-23 22:06:03+00:00,L7,419.64,418.85,418.27,404.20,402.40,403.34,407.10,416.67,414.78,409.39,402.44,402.28,416.67,421.66,430.81,429.58,436.05,420.39,422.78,420.91,412.29,407.07,409.19,405.87,409.96,412.18,412.90,415.25,425.69,423.35,424.36,425.78,432.67,431.64,430.31,431.08,434.14,436.54,436.89,436.79,430.69,431.19,434.52,436.77,434.05,438.54,429.37,422.98,425.99,,,419.40,396.23,420.15,374.82,,,,,,,,,412.50,430.92,434.12,430.91,425.88,424.90,422.66,435.75,435.98,423.23,414.89,421.62,421.43,417.62,427.71,435.58,436.90,433.44,428.92,434.39,435.87,433.99,439.87,438.39,437.17,444.83,442.88,441.29,435.75,428.81,431.88,425.16,413.72
2001-12-12 22:06:14+00:00,L7,364.68,362.62,367.26,,,,,,356.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.10,,,374.92,,,,,,,,,,379.39,,,,,,,,,362.89,365.09,,,367.97,,374.68,,,,382.08,360.64,353.26,370.26,377.46,,,,,,,,,,,,,,,380.39,378.77,374.06
2002-03-18 22:06:22+00:00,L7,391.20,393.38,396.10,397.33,394.06,393.59,391.84,391.75,388.80,385.50,387.75,391.68,396.68,392.84,389.24,382.05,380.40,380.58,380.06,386.25,382.75,385.05,387.89,390.59,387.84,390.10,395.15,394.94,388.74,382.86,378.08,386.55,389.44,390.12,393.64,388.50,384.81,375.97,382.73,393.14,393.94,394.57,402.80,407.16,405.06,402.03,397.66,397.85,402.85,410.16,410.97,415.43,414.97,418.19,418.53,419.85,407.67,399.09,395.44,391.36,394.82,390.53,390.51,387.14,392.57,391.99,390.33,,403.38,403.13,405.45,402.29,409.78,407.11,411.64,407.04,409.08,408.13,,,409.25,410.84,416.15,412.02,410.26,409.84,409.34,407.43,409.98,401.53,408.55,407.11,408.37,408.94,403.20,399.63
2002-04-03 22:06:21+00:00,L7,436.69,437.21,444.00,446.32,444.16,436.65,439.53,439.98,438.41,439.29,442.21,440.75,454.62,456.13,451.43,446.15,450.11,454.70,449.30,447.11,440.94,435.04,436.64,423.56,432.52,438.26,440.68,447.19,443.69,440.25,451.28,453.06,444.25,448.56,445.27,452.53,461.03,460.22,455.55,456.57,456.18,448.26,444.13,445.40,445.36,446.54,448.44,446.87,446.04,452.11,455.70,462.53,456.97,459.02,454.68,458.84,452.93,452.69,458.96,457.53,453.85,455.72,452.89,456.71,453.41,452.85,464.25,467.36,468.46,468.05,465.21,465.63,469.28,470.17,484.23,488.35,482.02,480.77,470.31,467.28,465.51,462.65,460.89,458.34,462.31,460.76,456.83,459.00,454.67,454.74,456.36,454.47,458.40,465.65,459.88,461.64
2002-07-08 22:06:00+00:00,L7,,343.52,,,,,,,,,,,,,,,,,,,,,,368.30,375.73,,,369.48,369.19,,371.67,369.08,365.04,,,371.83,365.58,,,,370.19,368.30,369.33,380.22,379.95,380.35,378.57,381.94,,,,,386.84,387.61,,,,377.17,375.01,,,,366.79,363.71,366.06,362.02,368.66,,379.20,,379.69,,,385.65,381.45,,,371.28,380.49,,,379.11,376.27,,384.22,387.21,389.14,387.21,391.33,,,,,383.46,380.90,391.58
2002-07-24 22:05:50+00:00,L7,353.73,354.06,350.66,352.77,357.31,361.94,360.59,357.35,352.50,354.00,358.60,358.59,363.94,362.96,355.49,349.96,346.33,347.92,346.54,355.40,354.36,354.80,358.75,359.76,357.23,354.14,357.13,357.51,359.35,353.46,355.53,356.24,358.25,359.88,358.42,358.36,356.13,346.69,348.59,354.27,355.76,352.20,361.99,357.93,361.08,363.81,364.37,368.83,369.11,367.27,369.52,369.48,367.25,365.42,368.80,368.44,366.52,354.07,356.74,351.44,350.13,347.30,346.81,352.79,353.90,359.11,365.63,,369.35,,376.89,371.12,372.15,374.27,368.69,347.16,345.99,363.44,377.50,375.06,373.23,374.70,378.16,384.41,378.54,373.40,371.93,370.77,375.50,375.62,377.90,371.74,,,,
2002-08-09 22:05:46+00:00,L7,343.12,342.26,346.23,345.81,343.96,341.58,339.85,340.45,345.39,338.77,341.62,342.46,351.18,341.56,347.32,334.27,335.86,342.19,342.06,,,,,344.42,345.21,345.58,343.39,349.12,351.92,345.55,345.05,350.04,345.47,342.78,345.65,342.70,335.81,334.05,335.75,348.74,354.07,352.25,353.41,355.23,347.84,347.34,352.97,355.08,354.24,354.73,359.18,355.95,356.06,354.10,358.31,354.94,351.69,350.18,344.46,330.87,331.63,337.96,335.69,334.15,340.77,344.28,341.84,,349.17,353.67,353.77,,357.82,357.73,355.81,321.88,328.20,345.89,355.92,359.57,357.53,359.69,359.47,361.25,367.00,363.08,363.59,357.51,357.76,355.70,358.21,,,,74.34,
2002-10-28 22:05:22+00:00,L7,398.28,409.37,406.50,404.32,403.73,401.34,399.27,395.61,392.74,385.25,389.00,394.23,400.06,,400.90,410.61,421.97,407.57,407.50,400.02,,403.42,403.74,408.71,407.66,405.63,408.59,409.42,416.18,421.82,420.81,415.68,406.00,397.77,398.49,396.14,409.58,410.80,407.57,413.87,412.48,415.63,411.89,409.14,409.94,405.38,401.66,,,400.18,,,413.52,,,,423.28,418.95,424.76,416.11,,427.40,418.48,415.85,409.12,412.10,415.09,,419.49,,428.92,,425.66,429.69,430.16,434.93,435.69,438.26,440.67,444.62,435.93,432.27,423.46,422.20,421.86,418.20,412.27,410.03,417.32,422.92,426.11,419.69,417.91,423.71,425.94,425.44
2002-11-13 22:05:30+00:00,L7,411.56,407.88,404.90,404.18,408.25,409.53,409.09,398.44,395.47,392.02,392.47,396.49,411.13,409.74,411.33,412.19,409.17,409.50,411.47,409.06,408.82,402.82,400.13,401.08,391.24,388.95,397.51,398.84,410.77,414.50,410.48,397.93,401.09,403.85,403.60,412.17,412.20,412.43,414.93,415.46,412.53,410.05,406.86,412.29,424.00,423.75,415.76,415.41,408.80,408.73,404.13,407.26,412.06,406.71,409.52,430.88,433.19,430.18,424.62,423.28,421.37,426.05,421.49,412.14,404.24,403.78,405.46,411.63,416.15,418.43,427.84,432.20,435.20,438.56,434.15,431.31,428.18,428.65,435.32,439.06,437.35,440.28,436.27,432.62,425.39,420.05,419.64,419.02,416.89,416.39,420.45,421.36,418.32,422.64,430.99,430.22
2003-01-16 22:06:02+00:00,L7,372.89,375.20,377.99,378.05,376.14,379.32,377.85,379.22,378.19,378.69,379.78,378.63,382.78,380.58,380.06,380.56,380.68,382.86,386.14,384.32,378.91,379.33,380.06,381.01,384.96,385.29,388.02,386.76,388.65,384.84,381.48,380.33,381.36,380.44,379.60,381.41,384.80,384.24,386.36,387.26,384.45,384.32,382.16,384.40,385.82,386.75,388.50,390.48,389.56,392.00,392.91,389.29,382.25,386.11,391.94,395.94,395.53,390.61,390.47,383.79,381.93,378.93,387.89,383.41,392.67,390.60,389.21,390.38,387.86,384.14,389.04,395.36,397.48,400.63,397.55,387.56,397.82,401.16,404.77,407.54,405.87,403.72,395.97,395.04,394.35,391.52,396.13,396.04,393.01,394.50,396.31,396.15,390.68,389.89,388.53,390.46
2003-05-24 22:06:17+00:00,L7,431.32,433.74,440.90,439.90,435.55,435.88,433.31,431.59,426.59,432.32,427.51,424.93,447.19,448.63,442.49,443.20,443.25,445.74,451.24,449.58,436.62,444.44,443.86,428.94,425.23,428.79,426.83,432.06,431.24,435.87,443.30,435.58,430.33,429.65,427.38,439.76,443.70,448.43,448.14,450.86,448.80,444.73,447.58,455.81,448.27,436.64,434.47,427.57,421.47,422.40,425.26,439.82,439.48,441.19,447.23,451.02,445.45,454.80,456.52,449.73,442.25,444.70,438.14,433.08,439.01,433.95,434.89,443.32,445.51,455.25,459.13,454.64,455.20,449.50,454.47,467.95,460.52,462.38,453.26,460.76,458.57,460.41,458.15,452.95,477.40,463.41,453.71,452.53,454.07,446.29,453.91,441.97,438.78,427.23,414.57,426.00
2003-11-16 22:06:11+00:00,L7,409.43,407.41,413.74,407.92,,,,412.75,416.90,415.51,411.71,405.72,418.52,405.45,419.95,421.06,409.60,412.10,418.54,417.76,,,414.97,413.95,409.81,407.36,412.60,419.69,418.65,419.87,417.44,418.97,421.55,420.78,414.62,,,420.94,420.00,419.43,418.70,416.19,427.36,421.94,427.14,425.10,421.62,411.77,407.86,409.72,409.78,,,436.46,434.34,427.69,418.12,415.26,413.26,412.23,414.64,416.56,418.66,412.58,404.76,404.77,,,,423.54,429.34,439.35,439.56,434.63,442.65,442.83,443.28,439.21,436.77,433.70,424.48,421.62,,,,422.24,420.98,428.01,428.89,435.01,436.72,431.84,427.55,426.63,418.87,414.33
2004-04-16 21:57:19+00:00,L5,389.59,388.34,387.12,386.40,379.39,384.41,382.65,385.19,386.20,384.04,386.06,394.54,394.65,387.34,384.32,383.79,378.12,381.52,384.49,385.32,393.10,390.13,392.61,386.11,388.63,391.50,399.61,397.29,395.87,393.62,396.83,391.69,391.15,396.20,393.18,388.21,385.25,379.03,379.81,385.74,385.94,396.05,396.39,398.74,397.55,394.00,392.76,391.94,400.04,395.58,393.79,393.97,396.44,394.60,396.41,397.10,396.56,402.93,396.29,387.47,387.90,386.62,388.65,388.48,392.56,390.13,390.55,395.23,393.77,391.86,396.10,399.77,406.90,408.45,401.22,388.33,387.41,400.68,403.96,409.56,408.07,406.93,405.96,407.76,405.87,407.77,412.70,409.97,414.65,421.63,416.07,414.18,410.87,412.15,406.85,403.40
2004-05-18 21:58:14+00:00,L5,380.68,385.77,389.46,388.00,390.97,391.27,396.10,395.47,399.14,394.94,389.34,388.39,392.14,381.31,380.49,379.55,382.68,390.33,393.26,395.51,395.48,396.16,392.00,392.73,391.02,388.47,390.38,388.64,388.67,387.88,388.28,398.40,401.63,404.47,406.03,405.47,400.70,386.42,393.57,397.20,395.03,394.58,390.00,392.63,394.16,396.45,394.42,404.98,406.21,407.78,404.86,408.21,403.87,408.18,410.58,395.89,393.67,393.83,388.85,390.61,391.11,386.13,394.14,394.80,392.20,400.41,402.28,401.48,400.46,399.28,400.70,393.75,396.98,394.29,397.33,374.07,393.32,401.41,414.80,415.68,415.24,411.69,414.74,412.24,413.34,416.13,418.06,417.94,414.33,413.69,411.56,410.49,408.67,408.11,412.72,414.32
2004-05-26 22:06:45+00:00,L7,440.39,436.47,,,,438.09,445.75,440.33,443.17,445.16,442.54,438.94,449.37,448.97,443.65,447.53,455.95,463.17,,,427.66,429.36,424.59,421.32,428.72,439.47,452.25,454.42,442.08,435.86,432.98,436.38,435.47,,,452.39,445.79,445.50,439.53,444.04,441.63,445.03,441.76,452.06,445.92,443.24,446.13,446.48,,,454.14,462.26,450.50,445.07,449.13,448.48,445.14,452.92,459.54,450.82,440.05,445.67,452.77,458.15,,,,461.46,453.97,447.18,442.24,440.10,447.10,452.59,472.06,480.70,467.43,462.14,457.22,456.74,,,453.15,453.72,470.45,467.11,457.28,456.86,454.54,460.77,465.38,462.55,458.25,467.21,457.77,455.23
2004-06-11 22:06:38+00:00,L7,429.22,429.51,440.15,434.56,437.09,433.98,440.89,430.95,427.81,428.09,,,,444.39,431.70,441.33,446.73,453.72,453.98,445.84,433.42,424.14,424.53,421.62,429.99,432.05,,,430.41,420.89,429.45,426.34,436.11,439.65,439.23,439.10,436.85,439.06,439.50,436.89,434.72,,,453.04,448.16,448.54,446.46,438.18,443.39,437.81,441.15,450.06,446.90,444.44,447.60,449.33,441.52,,,432.81,428.84,438.54,441.58,448.95,457.63,459.13,468.57,463.45,453.84,449.36,443.00,439.19,,,,477.84,460.48,452.34,450.43,451.30,448.35,448.05,456.40,457.03,462.65,459.75,455.59,450.14,445.88,,,450.83,459.01,472.62,458.22,460.40
2004-07-29 22:06:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-18 22:06:34+00:00,L7,422.77,423.38,421.62,417.14,410.64,414.51,407.03,,,,,,,,,410.32,412.61,408.80,415.07,415.07,400.74,407.63,,,407.86,404.07,,,395.43,390.20,394.43,408.55,409.99,408.88,406.77,407.07,410.86,415.99,,397.55,394.45,399.18,398.38,411.29,422.09,425.46,421.46,,,,415.75,419.42,422.84,,,,422.85,412.10,415.49,412.59,417.02,419.80,420.24,415.03,418.94,431.47,431.97,432.65,437.11,,207.56,,,,439.70,422.15,423.86,421.08,428.62,429.71,425.82,426.68,434.09,426.58,415.77,,,430.06,428.06,432.01,441.75,435.42,435.53,424.78,418.00,415.63
2005-01-13 22:03:41+00:00,L5,387.01,390.28,401.61,406.91,396.91,377.66,380.37,385.42,387.11,386.51,376.63,377.60,391.37,391.27,392.74,401.24,401.52,399.21,401.88,404.25,388.15,378.76,378.18,382.68,390.47,390.51,391.00,396.60,401.90,388.17,377.88,377.89,390.36,406.24,415.66,402.30,391.58,394.42,392.03,390.46,381.96,377.83,385.28,404.29,412.18,407.25,405.54,406.70,410.99,412.68,400.60,396.50,396.69,398.12,397.01,389.41,388.57,392.50,408.12,410.26,409.86,403.78,400.77,402.32,402.94,404.94,391.95,393.68,403.24,409.70,413.72,407.07,403.78,400.97,409.73,402.38,401.35,408.52,416.93,417.20,411.42,417.02,409.18,408.72,407.28,397.33,396.56,389.81,389.39,397.31,417.14,427.66,428.55,419.29,410.27,403.21
2005-01-21 22:06:59+00:00,L7,,,391.52,391.75,392.72,387.67,385.56,387.36,390.13,391.22,388.99,391.20,390.78,383.50,372.42,,,384.40,382.09,385.52,381.07,383.95,383.41,386.47,391.48,392.26,396.42,397.89,391.20,384.35,,,387.26,394.45,398.24,399.89,403.05,398.19,393.52,392.23,389.20,386.24,386.72,389.61,397.95,,,,393.12,398.31,401.27,400.83,401.14,402.70,401.02,401.42,399.77,398.48,394.36,390.11,391.78,390.25,,,409.69,404.85,400.21,401.76,409.46,415.08,420.70,421.97,418.84,411.83,399.66,386.04,393.32,401.35,,,409.06,406.84,405.93,407.10,407.88,406.91,404.46,397.79,400.36,406.11,409.29,412.44,414.56,411.92,,
2005-02-14 22:04:09+00:00,L5,415.05,412.33,410.94,402.07,412.31,420.87,419.54,416.05,404.57,403.06,405.19,411.69,405.89,394.02,394.73,395.26,403.84,409.09,418.48,427.14,428.83,426.78,412.19,402.41,404.66,413.05,420.71,406.19,408.69,403.98,397.56,392.38,390.47,399.68,414.41,416.51,414.65,423.79,429.70,429.37,431.81,424.12,408.81,404.16,406.65,415.51,420.33,411.58,412.74,419.95,437.69,435.74,426.35,427.12,422.09,419.93,419.21,413.75,405.49,403.56,394.75,414.21,430.48,422.74,415.67,423.10,431.98,432.05,429.18,427.05,431.02,434.86,438.80,436.41,435.25,439.72,429.81,426.65,420.72,422.29,430.57,444.78,443.33,435.62,432.13,429.45,429.27,431.43,433.64,430.96,430.58,419.18,417.80,427.43,433.40,429.05
2005-03-02 22:04:24+00:00,L5,425.87,426.74,427.61,423.50,417.26,421.11,428.61,433.56,430.06,435.81,426.47,422.65,426.44,429.74,417.63,417.66,422.91,433.62,440.84,439.93,437.67,436.72,426.19,421.08,417.73,414.95,420.97,425.13,421.74,418.71,417.90,420.46,422.58,416.62,416.53,424.86,436.05,445.92,446.74,444.59,441.43,438.05,443.59,448.22,437.22,436.45,435.93,438.85,440.27,435.26,439.06,444.07,449.51,450.91,449.87,435.72,428.03,428.38,428.21,435.88,438.94,448.31,453.50,458.70,457.67,442.17,440.47,438.81,445.24,451.75,450.26,453.44,453.78,458.64,465.50,470.23,457.24,452.53,443.09,444.32,443.92,444.28,449.87,449.86,448.52,446.83,443.74,439.35,440.64,442.15,448.50,442.16,440.39,446.63,450.20,448.05
2005-03-18 22:04:34+00:00,L5,408.34,414.47,423.45,420.05,414.57,418.83,426.61,432.86,424.99,427.61,429.79,431.52,431.56,430.16,413.23,414.72,426.72,426.80,426.65,421.27,425.88,436.69,430.04,418.18,412.75,410.38,417.34,421.57,426.36,416.13,424.88,424.91,427.02,423.24,410.18,409.26,427.28,438.63,442.69,439.42,437.68,440.78,449.06,,,,,,,,,,,,,,438.74,,,,,,,,,,,,,,,,,,,,,,,445.58,438.24,437.28,442.21,448.84,460.63,456.67,454.02,452.89,445.62,444.86,447.88,445.36,437.99,436.32,443.85,441.43
