,dates,jap0307-0000,jap0307-0001,jap0307-0002
0,1984-05-24 01:09:12+00:00,185.23219993634052,170.87037746113398,178.8953776338879
1,1984-07-27 01:10:28+00:00,187.8646501064165,178.33848529566762,
2,1984-10-31 01:11:19+00:00,196.13419675861212,190.02337245110158,195.29850294687577
3,1985-02-04 01:11:45+00:00,187.45177149817602,195.05706206932572,204.6224630592513
4,1985-04-25 01:11:34+00:00,186.87566176773683,173.11018371867706,175.8013448425206
5,1985-07-30 01:11:09+00:00,191.2770375278818,178.7633902363087,
6,1985-11-19 01:09:48+00:00,205.29784034497342,203.45408169301564,206.30179549203248
7,1985-12-05 01:09:30+00:00,192.73499775797868,194.6558926772092,203.3049830898516
8,1986-01-22 01:08:35+00:00,180.9014842812502,189.20381403418898,
9,1986-02-07 01:08:13+00:00,185.45586580523346,191.10855419522795,196.7464998118383
10,1986-04-12 01:06:50+00:00,185.99175629874074,180.68243224241144,
11,1986-05-30 01:05:35+00:00,169.53006138448734,160.87325753196893,169.04241986442906
12,1986-07-01 01:04:35+00:00,185.6949917589557,173.7740800497576,178.37102668186455
13,1986-07-17 01:04:02+00:00,171.7445827211168,154.05171360367652,159.2714380295066
14,1986-08-02 01:03:28+00:00,171.71546879161144,163.48377269923108,167.72640625355317
15,1986-09-03 01:02:16+00:00,178.62707065986626,172.451701252359,
16,1986-11-06 01:00:09+00:00,208.1888922499619,201.5227458470638,208.92584276909827
17,1986-11-22 00:59:28+00:00,196.8087350640325,191.9606070025336,204.44039046536827
18,1986-12-08 00:59:53+00:00,186.65201361205618,190.86566671084404,
19,1987-02-10 01:01:56+00:00,186.34758863847065,195.12481026211924,198.37059067127038
20,1987-06-18 01:05:58+00:00,180.97081268882343,164.48017764928053,178.6697318731325
21,1987-11-09 01:09:17+00:00,197.65992361533355,192.5781021236695,204.78859809276028
22,1987-11-25 01:09:36+00:00,196.48679549159218,194.4292457027978,203.794472057008
23,1988-09-08 01:12:07+00:00,197.67073596569912,186.11603170836818,192.17047535603592
24,1988-10-26 01:11:54+00:00,195.7292605667436,188.29201198553085,193.3294146511352
25,1988-12-13 01:11:44+00:00,196.25330894980894,193.14906213879598,206.6077085308126
26,1989-01-30 01:11:21+00:00,182.30198294352158,187.12740064403005,194.29553088658804
27,1989-02-15 01:11:20+00:00,193.14518573500914,194.3215104801668,203.81951459443556
28,1989-10-13 01:06:36+00:00,185.96569200104685,182.39923617252506,
29,1989-12-16 01:04:47+00:00,188.77420108594754,194.53452484648676,
30,1990-01-17 01:03:46+00:00,186.85733613281272,195.20789626159913,209.25444100077007
31,1990-02-02 01:03:15+00:00,182.1289253378571,189.71940834962007,202.72920255065875
32,1990-03-06 01:02:12+00:00,191.16071553132699,189.95037241543085,205.13373005422488
33,1990-05-09 01:01:33+00:00,193.36018962985113,182.49153214517088,
34,1990-10-16 01:00:55+00:00,192.83727591293444,187.42795193181772,195.3483579302023
35,1990-11-01 01:00:45+00:00,203.23872041324026,198.57860064024115,208.33758678883294
36,1990-12-03 01:00:31+00:00,183.2793376773842,187.50883193272844,194.53498357800726
37,1990-12-19 01:00:51+00:00,192.59990124385274,198.9794947422612,
38,1991-02-05 01:01:51+00:00,178.58423483328912,195.2571626929166,205.62744422217477
39,1991-11-20 01:05:32+00:00,192.22472932039156,195.14573118317986,199.23304112441483
40,1992-09-03 01:03:37+00:00,169.4031162110487,,166.93826987846128
41,1992-10-21 01:02:47+00:00,195.292556759744,195.72800530182303,197.38368470027848
42,1992-11-22 01:02:20+00:00,187.58391674212527,188.53745634994613,195.19683599108797
43,1992-12-08 01:02:35+00:00,175.04166372636627,178.34734078911964,
