,dates,per0030-0000,per0030-0001,per0030-0002,per0030-0003,per0030-0004,per0030-0005,per0030-0006,per0030-0007,per0030-0008,per0030-0009
0,1985-09-03 15:03:06+00:00,201.6756304350195,,,,,,,,,
1,1985-12-08 15:01:45+00:00,194.1651246880308,200.0441395233193,,,,198.5087364630666,191.5924193819256,190.10358385240605,192.79380673711552,200.00132644759736
2,1986-01-09 15:01:10+00:00,213.67377198274343,232.2898870570319,234.20937620711484,238.23498516665785,250.6469526347267,225.56798803720397,213.51871916339286,203.4975675697806,196.4652941590931,224.75241199462567
3,1986-03-14 14:59:46+00:00,216.6026105574859,233.98283885124172,237.73171481322555,230.59237645397928,224.9458603676823,224.2900994054778,227.28995526832102,229.23993906586338,218.57753176693456,209.94527852679806
4,1986-05-17 14:58:17+00:00,,,,,,,,,,188.38469415559678
5,1986-08-05 14:55:41+00:00,208.45398371676208,204.80898578020958,190.36427792664315,181.54793185371767,195.4181625492593,194.89321686827208,200.82786512122985,208.37476570519345,211.61300666748738,210.41443761908067
6,1986-09-06 14:54:29+00:00,,,,,,,,,,
7,1986-11-09 14:52:21+00:00,186.80060442672428,192.98307301175223,184.19862130183182,176.57750370543198,181.82436743795495,179.5333902065526,189.96813688847556,196.86878120384551,202.84876621588597,202.47692078809052
8,1986-11-25 14:51:54+00:00,192.61630037777107,203.5033418024566,190.27720369404443,186.72457879497227,199.4251999916354,199.73038142396274,195.7550077000813,207.15651652259507,207.11623469122898,212.51150101078008
9,1987-04-18 14:56:42+00:00,195.8319588505167,199.26751207794786,202.269433282664,200.1186363843808,210.97118425332604,210.7320051395416,209.82927950802755,214.02480917352577,211.6466801638891,206.4284052392765
10,1990-01-20 14:56:00+00:00,199.36240593838028,198.36279770790344,199.67126671920477,194.94013189334504,204.28511878582617,203.50193188871089,202.29205731663347,201.39916854326964,195.17485055810732,203.1854585253156
11,1990-02-05 14:55:29+00:00,199.55054238913576,204.48252394456284,199.84912124530058,197.12396520882015,208.083325562154,207.16930580572458,205.3428170560615,201.67079704014657,202.50012635810936,205.11627581028858
