,dates,jap0070-0000,jap0070-0001,jap0070-0002,jap0070-0003,jap0070-0004,jap0070-0005,jap0070-0006,jap0070-0007,jap0070-0008,jap0070-0009,jap0070-0010,jap0070-0011,jap0070-0012,jap0070-0013,jap0070-0014,jap0070-0015,jap0070-0016,jap0070-0017,jap0070-0018,jap0070-0019,jap0070-0020,jap0070-0021,jap0070-0022,jap0070-0023,jap0070-0024,jap0070-0025,jap0070-0026,jap0070-0027,jap0070-0028,jap0070-0029,jap0070-0030,jap0070-0031,jap0070-0032,jap0070-0033,jap0070-0034,jap0070-0035,jap0070-0036,jap0070-0037,jap0070-0038,jap0070-0039,jap0070-0040,jap0070-0041,jap0070-0042,jap0070-0043,jap0070-0044,jap0070-0045,jap0070-0046,jap0070-0047,jap0070-0048,jap0070-0049,jap0070-0050,jap0070-0051,jap0070-0052,jap0070-0053,jap0070-0054,jap0070-0055,jap0070-0056,jap0070-0057,jap0070-0058,jap0070-0059,jap0070-0060,jap0070-0061,jap0070-0062,jap0070-0063,jap0070-0064,jap0070-0065,jap0070-0066,jap0070-0067,jap0070-0068,jap0070-0069,jap0070-0070,jap0070-0071,jap0070-0072,jap0070-0073,jap0070-0074
0,1984-10-10 00:50:30+00:00,60.348215321500085,65.86548087825122,67.71139903183206,69.60454808387101,72.60721535731898,75.66079893878573,82.45973717323159,85.58198951800703,97.5781460140781,98.63730917658586,99.87333813355363,101.10125986123543,99.78607892141405,110.35356589561958,113.54532351247929,118.2347994243747,119.7713599608775,121.03484673163405,120.96096946711947,122.16457846128915,116.80226584580421,125.0870088093005,126.9643953943241,122.87434542751694,117.42547208216973,121.06417863234424,128.91531145941866,125.46446181845755,131.19191711689837,125.4782604882376,130.89554388970024,132.87104591988322,130.15351401992345,125.34682732831982,121.15766178517691,127.3740634611561,127.87311627173094,128.99012104445367,127.86954793369445,132.07557248053274,133.65798547206055,132.02021228420688,130.72414487631863,137.13042963136155,136.77755285592912,138.6525811525767,137.80489069358418,146.08153488149435,146.91332957950686,139.7835904239199,146.23897862667553,148.45513822143846,150.43735126545835,148.66268631547123,157.82175152254416,161.55439948566516,159.50778862182594,162.3844518917616,166.85481725568664,168.4009904243692,171.03676049061264,168.24347374632666,181.82932930964654,188.6845308422984,183.52673123405748,187.64916608155283,185.68503924978432,188.469597175551,190.74959634234511,190.20682025684988,197.66709678437797,199.14772293517643,199.6022305916661,196.62587169114732,195.33540703447994
1,1985-09-27 00:49:33+00:00,79.46612752729325,75.79044639122321,78.00934176365487,88.14137777649997,88.6087343609735,92.90252325594813,94.22491048820746,105.04571235241264,104.5164835938924,104.21706713524182,102.21247674828163,102.94836290318221,109.14510700091739,126.41326223534014,124.28140234022541,128.02500460425068,131.66872481549734,134.1194387153081,131.76541759323638,133.03843765310046,136.5663470909946,135.49362436735566,135.06225795879078,141.44671057937495,132.73584376538176,134.54546721436003,130.3847619081067,131.25242513184892,133.63644439202346,143.33336225846693,145.99619476917263,141.7800203068602,142.96384533939045,137.0313875944027,135.4205367049854,138.8440308602507,139.68781639876437,136.9080420922144,140.55797058296787,139.4091642228419,143.71465861437574,143.530291159844,148.9395379068432,152.8084872597435,154.9497150852258,156.72094547027922,160.81923177553034,161.83663786302083,161.89944810697997,156.36404358742783,160.99439334534128,161.64968971653946,160.67286204178896,161.40000754002003,168.99946228657143,174.7912976380264,175.99238034005592,177.34812017159663,180.67996929272343,182.30134843744446,184.20881392139472,186.70682348660011,186.239024294519,190.29201400092904,187.0741105768016,186.1522296462129,184.6180794941107,190.45412813235396,192.5953689243255,194.95889467406414,197.93262162969828,200.2008139682594,199.51815402018548,206.1549924645175,206.04530818588654
2,1985-10-29 00:49:11+00:00,81.68616303441544,83.06382208560252,88.5360125302121,87.96386470002903,94.21806568574809,93.74169103736773,96.96509301326327,102.93517016268562,106.82776327788318,106.44804787569129,106.25070676670383,107.35428588212318,108.16265822834066,127.4251461925611,125.49863854619984,126.87119373078806,129.91198733069638,131.55620456110893,131.70779221890422,133.6616318605924,140.91306726110227,145.1586562743062,147.02374830923046,141.30311869246447,136.03921197399436,136.05848395523327,141.13616668150925,140.8297571232626,139.88755652820913,142.78663408293153,144.6055119129647,147.42754912928095,142.89851260439204,148.00341996395952,144.95248311608913,145.39896712728665,147.16036493977347,142.4565842654999,146.6089490826038,147.38482661082077,145.69016440252392,150.1208395520876,157.05148734351795,155.21437880334747,158.06470224416455,164.0001455990006,168.2941977305668,169.5536935057039,168.3173955022259,156.3411776195618,165.13030687544014,166.70220188235598,168.73149092747232,170.29905642891083,173.19020443082826,178.68645653847628,180.20909904641545,184.41499260803542,184.78353104719315,191.63693285400475,192.1983475395545,192.1610360626516,188.70336873293692,192.3657775377719,194.55601402655697,192.41357925974143,183.88804248919658,188.78540879848626,197.42573491719554,196.15710017709893,193.22361668155546,199.13451815077138,200.08468185349383,209.85728815395456,212.78098483867663
3,1986-06-10 00:44:19+00:00,83.68563243495946,82.90305721846187,86.79480998209982,93.76465681136102,87.99440159057733,97.36091027488301,98.34594856816898,104.15236628704092,110.55799766621574,109.14929496868413,104.90918370147114,98.7241006099306,109.39361095630537,132.20403766204535,125.04451283712778,125.26437658895827,126.80504638765646,126.50945278436765,126.06037135345849,123.32060244111354,126.49722269517257,132.79795369785245,134.44094938868614,135.92480227321334,138.85157426861247,139.9863769479378,147.77928713415886,148.43105916473831,147.87312260392878,145.31328834528543,146.022366657612,140.69382569372237,138.67527140647968,136.98345519529673,140.71029406905635,144.8889352651253,139.09085362782204,143.30549112048348,143.73213562697492,149.8054113500535,149.85016365937773,148.30298114488014,149.70418273662267,158.0621343742474,158.8010796692231,161.4071486597689,163.4136833280013,165.14200867704082,163.50217558140562,156.4829097736013,161.624219316286,161.01111032218887,164.59083720311,164.95579199221345,170.13300485382496,179.5237739399903,175.01055615067406,176.62418063563058,176.85291975289252,178.83484855102103,179.5800542959052,185.54182282704411,184.4201148838023,187.72892237409164,188.44469270028725,183.51523615644726,182.51420009682727,184.60100523725188,189.4956628726285,194.96834850837462,195.04753551514534,198.94879709104842,197.59418856572685,202.38577625465626,201.390890625801
4,1986-06-26 00:43:49+00:00,64.77502520094927,74.23894831790886,75.12203444366884,75.85867150655469,76.70494734862798,85.01167942077879,89.19408954701444,91.38153540208015,92.31365647855773,97.41071175501763,89.75264900570568,90.42383397031765,95.85779333652124,123.6842787059927,121.67356451292281,123.36463373223302,121.55036836725083,122.71287029704268,124.82474132785184,121.42686278037493,123.13460342441255,127.15050603265493,128.17445882959413,127.45716254998187,129.56353773952202,127.35445436546163,144.10768977001692,135.5339184543964,141.86720871221868,143.4237168795144,137.64937480607756,138.46804889769652,137.55102893489718,134.2516314484605,128.2293521361285,125.43970053571509,125.19326125097493,130.5906714691081,125.8100232494529,132.04401444649446,132.22206217777804,135.33853040535624,141.18458726600855,147.3499034973125,146.42385725917333,154.18519328279,154.60187612666908,152.74747057791853,148.9025014165521,140.99782712471483,146.946865147205,151.23178198500472,150.99217633826493,153.1956588647318,158.69827119633754,165.7872710959386,167.960689540634,164.80108660448593,169.30807629440173,166.32711784951158,170.65221727247996,172.30743606583263,176.58545310168276,182.4891681361985,177.60962711566842,175.53469157662744,173.25194344134553,176.21650760754227,182.09750613332443,181.72470047769306,182.35665468362615,186.18758478479882,183.7034007852308,187.18745223788295,180.04295931698044
5,1987-11-04 00:48:14+00:00,,,,,,,,,,,,,91.24249972292596,107.79583063670137,126.9366201268277,127.64193314493855,137.82881156708805,133.83172406238805,,139.2875909607202,106.12432185501689,107.60244861429995,112.3412127979994,114.71644622575619,110.02788147887924,114.55426578508191,133.33544098769988,137.0321428127222,137.99280918583517,144.24019673568955,142.5888790629883,142.81024440059537,142.76669130203453,137.0562506604908,135.27924381768764,140.4597436815299,138.2170243709279,133.82754912598003,138.08235011611026,141.82367553038657,145.4384405845861,142.1290345585307,140.89873342467132,143.04441334359342,144.53846028006427,151.6348199227138,148.09772756187294,150.1433645901737,152.60038279656592,157.66919078894443,157.13241853671803,155.5742052902757,164.10546682991566,160.36926843949874,172.40948652889898,169.66536381226683,175.95241823948604,173.8728363138062,171.68513041742685,187.43725965328673,144.40006218609645,151.59598054640892,169.5246310961105,176.36329105556504,173.74547432698174,181.1892569515754,175.6287314112677,174.96074903713662,168.53198702046566,164.5944627064991,155.99081229013018,156.00262975499228,165.16062170843506,180.7252502742939,182.8908570149664
6,1988-05-14 00:50:47+00:00,63.38218053313222,74.41207079388721,73.58913530870242,76.24170863624667,70.93830886511489,81.38819798983536,88.80342036329802,88.58382138637944,90.87382720872277,94.84136786078832,94.13568399180775,94.54220564790549,98.40663368092237,109.54252972321098,115.48176289649132,117.72256719227806,111.66052949192493,114.24758139633005,110.76722738893129,109.60507366129022,108.4157817656556,111.841670712266,108.23670606951049,98.3178996311203,,112.18122760924612,107.73349497856157,120.01758009100618,127.66169802349692,130.94361043522503,132.38409558454399,131.0348484911768,129.42375141639172,127.8885708311152,115.67805685605029,129.6171425429566,127.45422174509346,131.9313882784624,137.55548749427993,138.85358894676529,139.78581419726623,134.68441420051482,135.61454178875877,139.51733058080686,136.45025559754336,141.22698710556006,146.37076102208152,143.04075651529087,144.35208755412123,130.24564004389066,139.53476288512337,150.17047689170556,154.5218897611454,155.1103959931899,170.01839177877872,188.9167415245142,171.46770123630304,161.00452284741326,162.5792250980722,166.14096763986956,165.24035998502123,171.27963556341655,179.63496846596962,182.0804514718252,179.03367717619642,179.37145161911178,174.89968528677377,172.9164359321175,180.03517970585207,182.9925595601124,186.04617387461423,189.76658909360395,184.8593846236502,188.98917526058736,182.62826654319596
7,1988-05-30 00:50:53+00:00,75.4564991911428,79.15386383713582,79.65662396419688,83.78076185849665,84.79586989238419,90.08577377957911,95.46254296209565,95.37310716384269,105.37875076250745,105.89062492322451,105.26521775675985,101.53415003549941,109.0625809526461,120.6413070461791,121.20069210370704,126.79563283060176,125.46958718968293,126.45001305053883,123.43421000097129,125.11912105480569,127.65679100815437,127.27054465827189,130.57244694834617,128.23284520536487,127.27436053700127,126.37075526455513,129.68729662911616,127.3951936149046,131.0633531170577,137.4995263754364,139.78590281597457,137.51604477828027,138.52776758675128,135.5316922819281,139.257029375575,139.26730909636137,137.9735191788983,140.10718673510584,141.00860317332354,140.23310811097167,142.73102752774878,142.29267914159828,143.56196838197857,148.24858780396227,150.40884714705936,149.5868171799125,147.81274286417266,149.6512347698845,145.17911353254172,139.83064514175769,144.4448263929584,151.76134594637858,144.646905095221,148.98811320646817,151.94336786391824,158.12830771167123,155.41970356057504,161.31316331889406,164.69432297229355,164.46134824924442,166.81408381974265,172.91696038939824,174.15100834447276,177.69376812757665,173.7479828765491,165.68067579400474,162.63062068994964,167.6065496196631,174.257611196604,174.96021062629512,180.7290033388055,180.62789561708325,184.15868200918896,191.58155737210376,193.8534146071894
8,1988-10-05 00:51:03+00:00,80.8142490530181,84.09815350194177,90.22709252098471,86.90362432273831,90.5046114461906,96.3070659125834,98.84901348406387,105.94437487181169,107.71103029862303,107.30133466261645,105.72726140866456,105.72559030355042,109.61905881291119,126.44792214661503,123.86659528478515,123.0152375355759,123.28786201902219,126.28403250406032,127.59109357277688,129.7177036385268,130.9309071385408,134.9205358398151,130.78681136313867,135.6510582935576,132.09060277945926,137.17687247463246,148.4160875880019,145.02696162523674,144.83057924108158,147.72549820490943,147.16342627628643,149.33271678013404,147.56829568526712,141.14800263702028,137.41343207384207,146.27065854227118,143.6807291249145,140.1326016590838,140.85089490926325,142.95961492308226,146.98081670222464,146.2435699699385,148.6855596553279,153.88241623156472,155.5087050697353,156.68769084264267,158.65848129166653,160.54685122638364,159.5506396081027,153.54653789029743,161.51684458848814,161.99103563103256,160.6738912918727,161.92694549052652,166.91690536526573,167.97844623332674,171.5085306103297,173.41045438589612,178.48027557129967,175.6653575434673,176.5272094297435,177.9809688172347,183.4407731939088,186.88282285036797,182.33081552119734,179.23616550880539,178.90499380669985,183.87793136495503,185.56967943667735,187.60984931007243,194.77506138302158,199.70782983780296,203.16435669117726,199.25843574109174,207.27094668385124
9,1989-10-24 00:45:13+00:00,,,,94.89485507045784,97.33390225936341,100.24629116044562,99.55994508306989,107.00435903687809,109.90253735118432,107.94856069868267,109.8605148298038,109.98716742313917,111.26138627844372,132.20592726636238,126.42090225279065,133.90139524023482,136.25776483413813,,,171.77972089415798,,,,,,118.04211010502682,138.62528946178256,133.8456060208823,144.70696749133623,149.84409281876654,142.68121765980231,147.11712929130954,144.45095815992167,141.9934251476502,135.5580997616031,121.59999431079486,118.35885614787293,103.2484386309722,130.92608512174849,143.66216516843798,137.955756503872,129.298187680598,142.57146071085444,149.4143418795776,138.61939838272886,154.2617621002397,141.39221716061388,155.29452184996637,156.36085547861347,149.6740979261952,158.35354244404476,,,,,165.6377136044558,175.93052622999252,173.74104131393705,170.22609480542812,170.7507413656786,172.918087264551,179.7373857916876,184.83486913774672,183.8380217257019,183.38756632915695,177.4048942756204,174.48460992116458,179.508614738422,186.4171399008494,188.89201995051187,194.6979638416617,194.89352353589976,191.75168321072823,203.79942186937154,200.22827268250978
