,dates,chi0338-0000,chi0338-0001,chi0338-0002,chi0338-0003,chi0338-0004,chi0338-0005,chi0338-0006,chi0338-0007,chi0338-0008,chi0338-0009,chi0338-0010,chi0338-0011,chi0338-0012,chi0338-0013,chi0338-0014,chi0338-0015,chi0338-0016,chi0338-0017,chi0338-0018,chi0338-0019,chi0338-0020,chi0338-0021,chi0338-0022,chi0338-0023,chi0338-0024,chi0338-0025,chi0338-0026,chi0338-0027,chi0338-0028,chi0338-0029,chi0338-0030,chi0338-0031,chi0338-0032,chi0338-0033,chi0338-0034,chi0338-0035,chi0338-0036,chi0338-0037,chi0338-0038,chi0338-0039,chi0338-0040,chi0338-0041,chi0338-0042,chi0338-0043,chi0338-0044,chi0338-0045,chi0338-0046,chi0338-0047,chi0338-0048,chi0338-0049,chi0338-0050
0,1985-01-25 14:04:03+00:00,217.30544917832933,204.71748155107335,205.53105889026384,213.08319236535212,216.78276932021834,213.99290939134667,223.1738405030871,229.4050903070146,228.15550714943947,225.4799327468227,233.1597184904215,237.15916255335233,223.5010918840321,235.7549988607011,219.83619816390157,208.38134691418853,209.33899726962048,213.7219545785056,210.45553417757466,212.49553245529165,176.84028425877605,189.24767293985846,178.10365047348412,167.91426327176038,189.4061896763625,174.0215607217416,183.49793288378322,215.64243303159017,213.20086444197597,218.01656018200973,226.76748174935423,226.28967924258828,226.89144050969946,206.26308283204196,186.83374002978755,187.75553452668464,201.8523606080373,195.9569226430639,203.68098590212168,199.93068360053627,208.034990771471,212.3261398555437,224.70673117197833,198.1917717882957,210.0370258064945,218.4164364603084,198.51670604226354,215.169746147839,192.95794860519945,190.54592175494744,208.33374510900518
1,1986-02-04 14:06:47+00:00,212.92078760911724,201.7092452211562,202.37286144144662,200.7959316780704,221.12756453287588,230.75265967831984,236.33448229992212,230.76860744820516,233.55748557079747,227.32871675189847,226.09589203795832,240.4185746367351,229.23497302376597,225.71634596093122,218.81480416727396,217.90556690526302,199.89389665385647,192.18968813673396,189.05908237787105,192.6972630912041,191.49770167902494,185.87884992708487,169.402663888225,182.9454521546727,181.00463281659788,210.81495752298986,199.4579817669093,216.67602509804016,219.41242192999513,216.1311066409763,221.93595067482727,222.3890461956414,220.9292017452672,213.82750971182108,211.98249612492336,177.27571307728027,195.0007811325849,204.624602251812,193.75693754664192,203.4705151745105,188.4986948029662,199.93508715178078,207.1718486715997,224.34228364008743,216.90863403729702,191.70016364157394,197.62062626733828,221.69673083541255,214.07502690420785,198.09791297289325,204.10526944935427
2,1986-02-13 14:00:24+00:00,199.11379139013013,193.6891608807734,195.90409071418236,200.19067850591892,211.79835193252273,219.36671995958946,217.2754841595053,210.35665165690148,212.68939749018313,213.0242871172676,217.0050808598907,228.16222317591658,240.01951102534898,241.15013380924935,228.76398934048277,207.41046375269343,204.21727326805242,192.42778148217212,182.9405273602648,189.75209568966346,174.0832575586145,174.6635243649958,175.60246094677532,181.08505157787397,176.0290715648774,201.10433401357392,204.14926340747647,212.52771157056227,231.1287922796486,222.5847383692504,206.82146404173008,221.4559939912403,223.46589019617042,213.2098379517805,213.35760131757797,182.27657307801627,189.05739822084865,208.1726208073196,202.2608543400492,211.9415168817302,197.70024483761688,198.2707910239928,209.96149590362285,221.0176578187697,235.1959426306097,,,,,,
3,1986-03-01 14:00:01+00:00,212.43578900330775,208.18913034146237,206.0992615463064,204.94827911404755,219.05410474528068,222.78452261660746,225.0205760386765,229.47027318399384,226.07413317439443,227.14656435131718,228.6566794820515,234.36707622366004,237.99048332144577,233.30939816810147,233.1956863666137,225.063980926772,198.9764981397308,196.48551665065816,199.55774624431496,195.30660796777798,185.10445757887697,183.06971714133314,179.88955469927632,178.12307535871676,188.89507664275285,202.1935686975626,209.58894848149396,230.13713751024883,229.15293014870377,229.43721091545757,219.84339907834342,215.85681413731982,234.9786767894094,222.72822979139028,198.71849433481572,180.5521313624808,175.84677351560276,207.3083025934123,214.9934238265547,218.43349871872633,196.2177707302784,194.68602553551432,222.6189669911432,221.37097949294161,225.32140852570544,210.97968380792648,190.21114039061152,204.52888140528475,210.37986448967183,201.13024023557807,210.01128193455648
4,1986-05-04 13:58:38+00:00,181.5522712209121,173.1113830455468,166.22909829622486,175.61240744489993,183.4069602138484,181.7039526051999,184.9957559881861,,185.85855118308177,192.91157877604562,185.91268890338645,194.41122676604274,197.87134887626593,195.32910967010517,187.83109324843895,185.69942633108093,176.7068584907574,171.45844136206614,176.10592066681858,195.5741888335741,184.75500976316837,183.68689475089587,185.29244150766536,179.420795588872,176.46394039611286,173.72377606005423,195.24536968216256,206.97560424566169,205.91806600707557,204.2239736607182,214.7593387349314,210.887302563987,220.1154116283246,212.01986052608837,199.55796049697503,195.3793956472985,193.02458636038813,191.4231240169213,182.78964300979982,189.6424625259239,197.2560253491572,192.97214406915464,204.1786825872649,213.50839605343558,214.96835020895875,194.9319321843531,200.0192144146446,212.6117713285578,205.91430666927104,180.44167409198369,178.30592703528205
5,1986-05-20 13:58:12+00:00,171.19735680208368,150.23226798998598,154.4819342507901,156.45848302773533,167.57021285922957,173.13323096810186,,,175.14337998967784,169.3695969004968,151.0905108240759,,,,149.653923886333,161.94634387711932,158.20817790872948,157.16514672915528,156.26019217543845,163.31994310210575,171.2515148380965,167.88202653569493,150.18165406600082,148.55624147126693,163.91719785869995,162.51639756849687,165.9533597249887,184.60285105702835,181.23334489961704,183.83128362308324,192.50835391514772,197.30390716656274,194.18479805985223,179.88494808086276,172.9260962432443,171.21945582453253,175.09921789968107,166.07869741474312,168.4234508081778,184.216705342328,185.72249866627044,179.6948433149784,189.20376764712597,200.66958985725455,191.76263251715153,182.00445380627994,183.72072891698923,183.20423990364134,176.03828042980626,158.55589394677472,155.0291455802876
6,1986-06-05 13:57:43+00:00,174.86292138566256,168.9644323421602,167.98741818364374,178.42030004952136,186.69198307072068,191.51269286619987,192.3527139363859,,181.01129075607184,163.26866585782338,166.5963044872563,176.6209855023423,172.46866697588823,169.81750518484677,125.95373358806111,162.7960019656393,161.55509522889474,164.40141890103615,152.7425031906754,168.12550748336795,173.2430393824404,173.07160254215646,148.13326377017785,160.43891950184843,194.15123599663593,190.15411129900573,,177.11649409305159,182.60444926817783,182.37264645581556,183.0060342782923,191.40720287563846,204.01206730246003,181.34783735540165,183.5671096339805,188.7301023620784,179.0290070997017,176.31526622466419,183.67585324449377,179.64849351149468,182.503830447822,187.7906564425626,176.06086024941405,182.21143461006406,192.65972032257628,189.39240053142584,184.67462070326502,187.37334495913794,170.94879311698534,174.8074508851142,160.09248187747443
7,1986-08-15 14:01:29+00:00,211.98105463795224,198.7255299873736,184.6639067345278,182.42671051704988,204.98084208468012,187.2094738161049,188.44836385810706,222.3777812987418,,205.45725271988704,175.45914250387418,193.28899012398216,177.16524690489206,192.3801624325964,173.72913820592396,188.40246243236462,161.8621246183803,149.19857726597408,187.80882135232648,196.6106363736946,180.16291347130635,179.7403285007749,187.78660223989317,207.13755142115505,209.11795472964315,189.19936647646912,,,201.67628503881096,204.67614050919786,218.8531870512183,223.66672735409003,217.25707673522314,189.564994343859,199.14779044087047,184.30088181317046,188.04137496122425,191.9601414517367,206.25478608308154,200.93298270467204,195.5176143075921,192.01511457669994,220.29558697750454,218.592645775827,193.71599443561524,196.38258092941544,194.99586974977592,197.53506469404562,192.00155969803902,178.89555019380788,171.28633472787132
8,1986-08-31 14:00:53+00:00,190.43302408706535,176.26533727755196,166.56818696388444,178.20145578223415,195.1027159473772,186.88303966790735,197.4417078332493,206.05755409953196,188.67179263134204,180.63526167083018,173.97405230938583,199.58246076100562,181.55779399542618,171.8033013461438,158.32965704628145,177.4551630945955,159.64328845850665,182.0584733301883,174.50477651403938,187.69725336191624,189.60899659305338,181.33015630531463,190.66958774078526,197.37469027387579,197.07484518174923,179.89099545594294,193.69032440763237,194.67294028330906,209.1307708180036,211.35991186641724,190.22357060970728,194.52125110347038,202.32467485347595,190.73641438441743,180.58140618824513,179.82752561338134,188.4842817139738,179.85566883821068,186.04706368715966,196.05149097005048,186.86225929293218,180.57663088679533,194.2161459401427,194.46412105695902,196.719232113291,194.92392313688129,195.51724946558033,194.4152129113137,193.73748127296247,165.82731252952107,188.7383228892966
9,1986-10-11 13:53:23+00:00,220.6988179989474,187.43496352870565,184.6298828958528,193.68659962144662,195.38942487831682,201.85041278622484,200.15003391700162,217.903677329501,183.54594189068834,181.9160895506587,218.65573375546685,200.68813236546646,191.7652914950581,184.93853480027178,171.55905154925836,176.94345039596175,170.7470425607847,186.52810453859894,175.39534660406147,197.83749259576553,175.9871746861058,187.39687158277408,194.31993188927825,204.9161243178696,188.16689068743165,184.5912659097046,203.15747336434893,212.8811021816088,191.29916343677573,214.50606388090887,217.33005051342133,196.665040561947,214.6657897481057,207.97359929193908,196.31851201393735,180.41386720052387,191.0809567911344,191.27204406928766,206.99653426731297,191.16659329434253,193.12419032962384,205.42799585779477,221.75059032597184,188.47507301368105,205.58457509392724,211.18692232447168,204.327325085044,203.65326985273583,186.26229116660747,182.5102366525267,196.6381503267861
