,dates,chi0483-0000,chi0483-0001,chi0483-0002,chi0483-0003,chi0483-0004,chi0483-0005,chi0483-0006,chi0483-0007,chi0483-0008,chi0483-0009,chi0483-0010,chi0483-0011,chi0483-0012,chi0483-0013,chi0483-0014,chi0483-0015,chi0483-0016
0,1984-07-08 14:10:01+00:00,172.56107145332686,173.01332696042954,188.7332203471635,210.53577952880156,226.37906480669534,,,,,,,,,,,,
1,1985-01-25 14:05:39+00:00,187.64152665444814,198.16996415462086,,,218.1661911680314,210.1020442708538,,218.5627932496601,218.40807322172205,215.98858901037258,208.47042302729423,219.2132435905539,223.80607846394417,205.88579113253394,202.54024776764743,173.07953646859642,171.93362286283298
2,1986-02-04 14:08:23+00:00,218.57891060227485,217.97295132956765,190.64881590141204,186.75440096599277,193.99212795089295,209.40349138019891,256.1290758917906,232.48232462451693,194.30590214614202,187.5419315311873,195.31949205233502,231.39628190713825,263.7116253086207,244.0962659700811,198.69570901715537,169.22904825161265,162.27621689378066
3,1986-08-15 14:03:05+00:00,217.87353859907415,201.39416388708267,191.505983474814,203.74583295580055,216.40123966280794,236.52063927937454,223.98126054408903,,,160.07193323360477,193.60733157936176,207.04477054652526,215.92573024057822,200.83748153056365,183.83135552432972,154.9177141183102,128.8249689091227
4,1986-09-16 14:01:57+00:00,197.91880418415894,193.43025455131487,188.3368097175537,206.29429973860746,222.85985516180295,236.75091688049844,221.5488161325976,,196.74904567490452,216.881400446349,198.17886787397964,204.10597021291267,206.59193157587424,207.95115897251986,193.39043194218084,169.47767696056428,176.24428943005842
5,1986-09-25 13:55:30+00:00,210.775452704511,193.1456144461646,210.56652751520267,221.082697021978,242.55570235390866,259.9931607793401,246.58898888213167,227.32816729500294,217.08874027297992,238.53336223445203,227.2877265867774,232.20899028455472,214.04969285600572,219.2982335626054,205.30007489363095,187.46496183993293,193.3544575003022
6,1986-10-18 14:00:56+00:00,192.76370882637565,192.5917907319243,203.72798016950964,216.87244690976067,229.60925898184425,215.5951591272217,214.9901085233879,206.5709802346764,213.55842048655666,221.1059570742172,223.04060225186524,211.1501455590252,200.37082923469563,199.63660151552952,194.07986551858698,172.77379087162336,167.9390493883768
7,1986-11-03 14:00:21+00:00,194.43239498920275,187.43064504806222,198.81899331291083,236.56861822224218,235.0506696345069,210.47801644363594,219.21443644196222,201.70331814885517,192.35229728445466,222.89876862393663,191.41001141475482,190.70163368649338,171.38833836623144,184.92151887299806,,171.4371804110877,158.59045786712588
8,1986-11-12 13:54:14+00:00,178.11882587210005,175.0808628562197,179.84327001992668,209.22978576596813,212.1260872676505,198.45972537175652,206.15963790490616,194.7561673485423,201.14320963565513,216.3118505194463,194.01801248302746,196.1529990848515,182.197633187103,186.0936785723212,179.63676489539256,169.83327920527938,162.96112341801143
9,1986-12-21 14:00:25+00:00,196.40654990809347,189.8841627929101,202.59959469679794,240.15245114304957,232.22405902003615,216.9783689329245,202.51903505652362,205.23426634434767,247.59876545946912,249.32972340166566,220.4864508055932,223.09050416877736,203.0675054420919,215.19208401176846,219.53291502851698,193.23720307484092,187.09730264370626
10,1987-01-06 14:00:54+00:00,188.91148672742526,183.47055111486495,203.2042636942255,227.47577630033976,217.5629605548378,214.8415539696816,210.90298682504522,220.13728610607683,248.06970883646898,245.64307507194695,216.96295347416833,222.36053599136852,216.0664468807533,224.3694020713474,201.74648299291547,184.96422069882925,198.51492724666053
11,1987-01-15 13:54:59+00:00,191.30732280451465,183.42075941413032,200.08979592975658,221.77674885593086,228.54672256827664,229.65456515461972,213.35135800711606,209.42698306108633,231.81467518803933,240.4208359953504,217.1278535921985,222.0989844182557,221.3205287989262,208.4216258280615,189.5160337990799,182.0291164704277,192.38912737414273
12,1987-01-22 14:01:21+00:00,212.29241742505528,193.65231724755412,212.99929505008737,223.92179696059776,240.54936705320966,239.54246136924138,219.20840207994416,207.7384688023927,235.41540196471118,247.51870756691164,227.97083955971377,223.21900396488684,220.74922044507235,215.7657988433989,195.73809204464374,190.06651645709326,199.5142637315082
13,1987-01-31 13:55:29+00:00,,,,,,,177.15398144576727,,,,,,,,,,
14,1987-02-07 14:01:56+00:00,218.1923485025688,208.13640980719697,211.19288802862945,231.2930573471866,256.09053237343517,233.17603755256658,211.7409095378491,207.00676815205065,225.52284064362988,248.60072917442994,231.2445662092078,218.61648709650956,217.88154794629173,208.033874388578,196.349004028433,182.7823319775393,190.3046851758998
15,1998-02-21 14:17:41+00:00,220.30374058342605,214.318681645296,187.9835447937517,203.50089600565428,235.2100123672107,245.6054815998525,202.99775416521044,167.0539079136376,199.63906614461087,240.58689998118265,242.21230369320136,239.15841228559032,218.21316317510514,199.2134986323514,186.90871162258193,176.25849549328387,184.91543988144764
16,1998-03-25 14:18:11+00:00,234.72536400388034,230.66477209330358,219.0721792897483,230.2902019274649,247.35232034966765,246.39334269885234,212.460867728402,197.39325948829838,222.3580723517771,237.08719272275482,239.03610032835672,265.70120664405357,241.2962183081001,216.93366369481924,193.39822143245362,162.64136170748344,191.65100254382875
17,1998-09-01 14:20:07+00:00,,,,,154.02210317347607,,,,,,,,,182.1395466144617,160.711575694418,130.33365671887395,109.25698144370722
18,1998-09-17 14:20:13+00:00,213.52056477440152,207.85194399849422,205.90020113996462,198.72840332798813,188.399583419829,,203.88879180998777,233.6809267234616,258.8974704445085,264.61445674527533,260.8369626952256,234.2422290725985,230.91633079770298,218.45707026396795,187.66810272964827,154.6758867641546,148.0422679104202
19,1998-10-03 14:20:16+00:00,195.09382671971548,200.91361605469442,195.52528614232722,190.99970753971792,181.1128412948926,,193.77718502342785,195.40965281439844,210.3918627343973,235.97030612274318,229.28935741314734,227.87593243475666,219.91947135481644,215.7501796668222,178.12034580728255,151.16188215003146,132.1529730706365
20,1998-11-29 14:14:16+00:00,204.59395697271253,211.11230985234334,224.18298992138276,224.69745839729842,,264.6690790084556,219.76509471274932,189.9517204588237,197.27846898653837,208.35475954933744,241.68481955792922,267.48560000981706,,,216.83946663517276,169.1684819360789,134.83099740097623
21,1998-12-22 14:20:29+00:00,210.25474784496032,209.41668229624895,219.66628486152985,246.06166855415776,,242.34923814081384,228.50194347148894,195.00045791875183,199.21719148028183,209.27206557273266,226.62621704384554,249.80737842148778,,,,165.57908470861912,131.07253720996664
22,1998-12-31 14:14:22+00:00,,,,169.5624754069067,190.88245412707778,178.17710119264365,183.9956884835255,167.49660699950743,,,,189.64056300690046,216.3792407568689,257.40058087702243,,,
23,1999-04-13 14:20:10+00:00,178.2743334697455,176.57130897761994,181.50784897537537,178.6110843339008,180.60916672589926,188.20121386597296,193.95768687742708,149.7524970149361,,,,197.0564279146567,,,,,
24,1999-09-20 14:18:01+00:00,225.96080856985776,238.10642792911176,222.61087024987356,192.8932955800274,188.1384264384938,188.77233333526888,217.23105469064961,246.5612615552614,249.799920993513,237.01195460773877,233.48540465539958,221.50669137592502,209.94114719278224,217.79901984972895,201.96489807928802,172.11714368308563,155.73082567788381
25,1999-10-07 14:28:18+00:00,197.82569732596488,205.81049758226368,,188.41291302876527,195.59323769071904,197.40677071351348,220.16091549282712,221.66332730095397,239.97974398973747,215.12932628019087,228.83975783790817,213.1960909274938,217.09612996115382,209.88477221579348,195.8122698496262,171.72158643250256,180.71891965494453
26,1999-10-23 14:28:07+00:00,206.77585332658273,194.56228279470014,222.09553082552048,192.74248403734214,196.30042925418252,194.48676723571674,213.02148564596118,232.00497909473006,237.78502151776672,237.21775103706204,213.50224410277607,215.87886790390345,220.90582012302355,208.7799178299564,189.58398227186126,179.8313203993289,184.76582827174101
27,1999-10-30 14:34:20+00:00,243.10534507001933,245.1653528969859,257.40547159121974,240.88056989070643,221.26012737889033,216.03575535281755,229.9070178810747,264.37097210272947,,264.8438345987436,237.03496162038854,238.3560226918787,233.0154625569887,238.7852619250463,226.51325521398402,200.48463419575003,213.81544624539924
28,1999-11-16 14:11:19+00:00,229.12138360164883,214.9700727062448,230.68756213228727,239.2661303364103,203.88640744641825,192.0373988944336,205.95040425720305,227.66679227561252,237.06728484373866,238.37456174679448,219.65219623742297,225.55527870107434,227.1929549509518,215.18821996415812,197.33200839261448,189.5932165111127,195.4437943351372
29,1999-12-01 14:34:14+00:00,246.2116476081819,227.86198335738848,227.06152025321956,233.73332537865298,217.00737226799916,208.20549159673723,225.44938702312868,230.35952035803825,240.73783743425466,236.6723492732186,230.10374767106777,228.31932373335974,220.8271435630972,214.99923923527578,203.61198994525654,186.67397545459417,204.7276923580567
30,1999-12-10 14:28:36+00:00,277.4074202960137,237.97389421797254,225.1134749735769,248.67767581587515,235.1103342502276,219.54377223513757,231.60364677641925,240.1331177652783,253.29166915886267,259.6676365678447,250.50774665134966,245.351390869245,239.72543443018955,240.69823008482132,215.8404632252798,206.4435535051624,213.61972704851203
31,1999-12-26 14:28:05+00:00,255.9216368880501,247.99829599584672,233.80243882881607,237.9615076438513,242.16020026889944,236.33136503181572,238.72562657847942,242.52483445715063,255.56236778811905,262.4731403466222,231.65512552245605,239.69179229019957,240.68200479336292,244.37260611497894,231.63846063881962,212.3644386021761,218.60007256165343
32,2000-01-11 14:28:06+00:00,257.3030856250648,233.45972610887534,229.36480457790955,233.2116287055171,225.89192408104861,212.021650735317,223.7780211716458,237.09742314158026,244.82152457546036,249.63248816157596,238.10959790633936,233.97482415160619,234.15966494551387,255.01830466468712,241.8232351783721,214.42540974181367,215.58820480856508
33,2000-02-03 14:34:13+00:00,246.8141323904621,226.75933460275925,207.8754060439115,207.76003779181445,213.092697683146,203.08914250010332,213.14796985930707,221.31456989667015,254.84841480537648,247.09944746230084,223.12876237303814,216.1972372764289,238.87644654274277,259.00691856255315,249.8431198814725,212.81614526375807,201.41691967004738
34,2000-02-19 14:34:06+00:00,246.5180605335456,235.5292967337641,229.07188928701717,231.27002407206209,226.3036202044348,219.90906376021135,217.36767475312445,229.22447831332096,245.9133045406071,241.05694443836734,224.43508058882188,224.529474203635,247.22876616779132,258.2050600287529,245.84085659405912,209.34228359865222,200.2173137559043
35,2000-03-06 14:34:02+00:00,248.528015363518,229.066683191855,226.1464200072179,218.00273260729665,219.9696594885648,229.08220301892783,239.18076637709873,231.23387443663455,247.75443258126933,261.5054561466814,238.89853911070844,226.41149691616292,240.61474350552686,261.44429423881434,263.53745458886823,214.14500280268066,196.67339082275936
36,2000-03-31 14:27:47+00:00,230.1623759010914,227.05958506823816,238.20971281405545,230.9604062668699,235.29330362931665,220.2104409892347,222.2972138331001,233.60518396030108,247.114000890195,261.2336600372158,233.42292301736634,212.82215449352995,224.84375254437475,261.00161283544674,247.07906904687832,225.3765827365329,197.24167339602772
37,2000-04-16 14:27:57+00:00,232.8023974947882,226.31459216961042,227.73317275841575,239.33611888405238,240.3288613764914,231.17926557448874,209.85924472377658,,221.32715862050492,255.54074095462823,224.44504066958055,215.106098311165,237.2030506069582,252.57511551890718,244.51227836767436,227.60891680401758,194.4459441403564
38,2000-04-23 14:33:45+00:00,242.25902778343968,221.6714139432189,222.75307753687392,234.65342610273927,242.17739058180413,,,,,,,,,,,,
39,2000-05-09 14:33:34+00:00,243.06296439008804,227.6337732243302,233.22550240467118,229.16807514894623,238.9627094472409,230.62424844906954,210.50242564008843,,,,,,217.2000342692394,217.2699872349732,238.45126573461135,225.79241427991775,
40,2000-07-28 14:32:38+00:00,209.96354028054822,209.23690322522725,212.632672942831,199.7441463883057,217.0483005763299,199.75576007434893,,,,,,,217.14651019577778,,,,
41,2000-08-22 14:26:16+00:00,238.5289752422388,220.8930490593979,215.3716103688364,212.25878211425055,209.1362528305805,202.06161706338315,208.9043504253126,241.48838245597625,243.44385412004198,,223.3313712178453,237.04021864828,238.01587570253628,244.47702824925227,223.50709103772772,205.13280704108826,205.9212356335532
42,2000-09-07 14:26:24+00:00,178.25519072513617,,183.87904746497762,197.95147229048376,188.5718102088544,189.99586379430554,184.39897754588299,,,,,,,,,,
43,2000-09-23 14:26:07+00:00,211.84161873882553,218.0571216036725,195.19290599660025,201.8833673118438,210.27725354772184,204.51627663271825,216.52727416479723,206.42516734343107,213.3680312266531,208.3920339650102,224.75718103515118,239.966784919688,248.25328935123076,243.83341802335036,215.9521467948137,176.47919117356327,
44,2000-09-30 14:31:53+00:00,214.8911334790081,217.61026331408914,201.10528372819775,198.58475805004656,202.77647079353954,208.39930984071077,213.7495388002709,214.9158035641592,212.50762452455294,217.45273379786906,229.86183153944853,,,,,,
45,2000-10-01 14:13:43+00:00,216.3886753192424,219.03768879651676,199.53483699303945,197.15300364892386,201.91028261157345,207.62266044385117,209.9855390908046,210.7396721295857,209.1163032221026,210.66237420204197,219.68551670608002,251.9111296169421,251.8342772031785,242.7895871721712,212.57967436211027,173.16867680166024,175.70840954762804
46,2000-10-09 14:25:38+00:00,218.32146960770842,232.14132720833686,213.5184143308186,207.9696349423405,207.0458289402165,211.18246580288462,220.44818652623132,224.13011768414736,217.25151246922985,221.05612376002443,227.7664213762279,,263.2427347216625,244.85500290625887,214.93184174293083,190.39651777069133,179.75887045748271
47,2000-10-16 14:31:35+00:00,213.05168250379427,228.38327165153743,219.8329035074074,218.1363120251425,204.91408274287676,207.93202783724212,224.7809372204548,220.07832465293134,206.86055771716835,221.84643752987392,233.48951764221175,271.2479913997354,269.9170533421462,240.15210720249559,210.7269753508849,194.60305211181242,194.16555209780202
48,2000-11-01 14:31:49+00:00,212.31075445055413,222.2159963078114,221.82923136861424,205.50599230543878,221.0083333557673,212.06031304623124,215.9255449935203,210.03363953269056,214.94030575299342,226.75755350775975,250.45581845286645,276.31672275577057,269.90449236576626,245.44121451531979,225.5545698851377,198.78991342738072,197.84179140082963
49,2000-12-03 14:31:47+00:00,205.723872784573,225.7901481499203,234.827774722416,232.1177278452662,216.862822525415,215.4289417960772,224.87827151359696,225.91927944103898,226.28024930052106,227.95460669451776,254.03574542227977,268.04547074484213,255.35660376060417,260.3736013281526,238.07806459984477,217.09905890445293,215.9592756808023
50,2000-12-19 14:31:52+00:00,214.45846538795604,208.0663914222681,234.75063758200812,241.87125500315614,240.62113526097878,215.1339910442455,217.27568896183584,214.58298508857888,226.46131576318732,240.92850394459464,249.68167354026406,278.1038677388582,274.92675344177803,271.6617453171391,232.39102401744995,193.33876935031589,198.93503600300107
51,2000-12-28 14:25:42+00:00,202.42210405525793,197.0857656252033,215.44546508161608,236.04877411795084,223.59852719243435,210.35192236177312,209.7835164817662,209.27046521009387,210.91728631178944,230.2717240679538,236.61316381287597,268.58682696084253,281.0441071797867,264.61139510478995,217.88657760624903,183.86256066034503,176.64129028939703
52,2001-01-28 14:21:23+00:00,207.2361622211243,206.09207012654616,216.10986264262118,235.57070320636376,227.36719654030554,202.43744175494834,203.57264773145926,203.70806482016118,214.65160661433046,225.0524789337416,230.4291072688376,251.3882437430217,275.1756885836629,254.78934412129473,207.4007071746155,174.1049021006574,165.84647785982563
53,2001-02-06 14:15:41+00:00,208.51332613605618,194.4820738401124,190.53917050792074,,,,,,,202.20790505892697,224.27703430307082,230.15751591543477,,249.5141578711673,185.11295494389958,141.26489606798157,156.02661967465798
54,2001-02-13 14:21:27+00:00,211.8794671251093,204.07842122471678,200.86262866370726,225.03118751762446,209.88020241137218,208.18120897890037,227.78935002705848,222.5282099069729,203.67411167888213,213.18640634114786,243.60559471938194,268.8399888565376,285.4402478796338,260.67791219271646,199.02168027152283,159.32491194320892,173.10349232619336
55,2001-02-14 14:26:05+00:00,212.6597393718035,211.09095856944498,212.9305920998712,233.90354567354842,225.65445788878867,217.90774287448062,231.82539649611832,231.26256861653508,209.74487281263865,217.6442930342704,250.4038478708181,277.1556760865679,287.3739251102867,271.64139792024713,200.85089272259222,168.2681029871868,190.10084886745346
56,2001-02-21 14:31:50+00:00,213.0685890603405,210.44856688886367,211.67173580572558,230.50454660131527,228.23157852619374,213.24567521261025,224.0263927439808,221.88211258617656,217.94358910515314,214.00573561384186,242.26791930969893,276.92385258494664,280.130324151329,269.25757274415423,217.64851693825747,166.52978608259465,169.75657841931368
57,2001-03-01 14:21:35+00:00,213.18252340838683,196.56504669392228,188.44405383370238,198.47641540286537,207.3797466478455,206.70065580111878,206.1741199715575,164.87797619404466,,174.58387471287787,237.2661641687512,,250.9228425164712,235.99818849428283,201.5137807654278,158.86772974639445,133.92287807496734
58,2001-03-10 14:15:22+00:00,191.77724515250918,209.8181600174994,215.32849484017245,213.00529655037982,226.95781813590781,212.793122209223,196.14757773597074,173.14340186223185,189.37120127785352,193.12777665269783,233.78318413579143,269.8081543447902,266.9432093125569,243.12109869655734,199.35823441183925,158.8654541655948,152.46176308902915
59,2001-03-18 14:25:54+00:00,211.34978621942335,212.13863849928222,231.9223082528671,227.511983029366,228.3844835452494,226.05822942422756,214.3527859402478,208.7694311002709,202.57257788589254,219.76796837147788,264.8081491514045,289.56864671047356,286.90465518617475,271.5007453853675,205.5174389900513,166.9529097097922,166.61383806697305
60,2001-03-25 14:31:37+00:00,193.3903646790879,195.96289755487442,203.09684728402914,210.34463851411752,207.19864038289097,205.73751496881653,197.4987179423759,168.8866087766936,,,,273.2985905873951,267.77553913735295,244.5098727053644,190.48642846237516,145.48593239884985,131.70284606972032
61,2001-04-03 14:25:19+00:00,205.08759985607435,215.49957240863,213.77888214576942,240.93052215758502,245.3243240303166,239.6840620675782,212.45948757027747,196.49420015780748,189.83093531468182,220.19479203908884,241.52067694998408,292.7925385200668,277.6410321033484,260.00984649762825,207.2616274987228,160.89151690595583,
62,2001-06-21 14:21:46+00:00,,,,,,,182.8457545194583,,,,159.6048896643726,195.16395470609154,210.43877718939564,223.3415284579949,,,
63,2001-08-01 14:15:59+00:00,,,201.19699825210654,167.93170775068134,160.0376713571868,159.3835094975663,,242.73354820553652,192.85867310668493,174.78969784627085,179.98319426637454,197.7567304579857,224.30771371151255,252.48611509867115,220.26445741051577,177.27545146771877,
64,2001-08-16 14:30:16+00:00,218.40590681610476,240.8802353178497,225.08602325031305,189.66373646662822,184.88111764389424,188.63845319598047,233.76907328781678,258.0847150363415,,128.98678511451647,161.78993855796884,191.16865000176247,233.76460206390624,244.05613404571943,215.49422036091562,142.6402408189698,122.49226848614879
65,2001-08-17 14:15:58+00:00,216.04036098408307,233.31070375420614,209.13593169586778,178.6565572260002,182.8824229848683,188.73963578677808,216.71852079160047,245.95170858714286,,158.76752495919604,162.81710989213678,191.94621660374412,219.65213298275236,231.76440951683264,205.5447444706238,146.41658881308058,109.60322361859087
66,2001-09-01 14:30:06+00:00,205.14852053069046,224.65638102418777,205.24947873178763,187.40911353027477,177.1494429790269,188.38375738311007,221.04753572717027,242.2594121457839,225.68261659855497,137.41429801208878,161.6256887311871,191.23793901573532,213.7366381764756,213.6505472232532,202.74895111116027,149.0813633272725,123.03432837813946
67,2001-09-02 14:15:50+00:00,207.55091845092346,225.00467086715992,215.51955635074012,184.02006524917138,182.07459876726568,194.05628281088485,220.28491536517816,234.76929660272964,223.70868374005443,129.3212579698391,167.28531626211486,186.68230274836776,208.77078101083538,226.7909253824659,211.38449371392684,150.42357145874527,143.57490342917347
68,2001-09-25 14:21:28+00:00,211.19422871076972,240.38565847428677,228.81721067770889,204.39708048624604,208.5571867944447,220.39738748521722,228.53989311556734,227.37674734912946,244.63197945230468,231.9300852985808,195.91327347057216,210.9078368771682,224.5297464307654,235.90353799977515,220.07983032468815,185.57081406290962,153.33306991335837
69,2001-10-12 14:23:25+00:00,220.82042996689145,235.4932707281348,207.43311668213025,212.15457987106646,222.89645415823733,225.97519642514249,214.1088002476586,229.6900365877039,247.82517016307318,242.05649340221655,208.00185649683996,213.98347383843944,221.43072984930222,241.9131890391371,229.51795042990824,176.7356216154239,157.5294087319529
70,2001-10-28 14:23:34+00:00,220.35859137337388,227.2536573547938,205.36052588014374,216.86396667516345,220.73356974816676,209.17266787384347,212.52750372749307,238.1266820577261,265.24225588267984,249.5620580064447,197.09446600157992,213.3187080061007,227.57627299310502,248.03464668085223,216.47203534178902,182.38903678696317,168.65287625897454
71,2001-11-04 14:29:49+00:00,228.30473065221102,245.86143903708947,212.75760917512144,224.11591998811713,227.6696128349092,218.5052129239239,223.34950230432995,244.6538216912516,265.5795111274989,248.902295919457,208.74540250767836,210.53942843978888,234.04257526112514,246.21905785139853,218.933036299965,181.7343768526932,172.97109529946147
72,2001-11-13 14:23:44+00:00,205.53664098016506,206.55165173875682,189.47368646699493,197.09495734841352,206.9229403671729,200.6909534953756,215.6358511591261,234.24796789933973,236.47364617109216,208.65534588097867,,193.78736692663824,202.7810979392714,196.0967359597899,188.21091499228245,164.89182409518676,149.30585219619445
73,2001-11-29 14:24:13+00:00,206.33907694215577,207.86541847667564,196.09563385869166,207.78130782198875,208.78528693408583,206.0079926136829,217.25286072402292,230.55277314206958,247.11646130760184,228.793676839873,208.14322972530488,209.69547658237045,214.3294861546463,229.123260639036,212.6180359389665,175.16953980019886,176.50011185798212
74,2001-12-07 14:14:44+00:00,205.8996690740814,213.32001081483241,218.20130274478834,222.3600320599843,231.81558487731462,221.19284510837147,232.42973414162185,229.09574624793373,274.70349374383045,259.9515892627333,223.19434584376148,217.98567268569252,222.26497945832313,235.0309503695808,210.33683681038826,177.2880758963518,180.56775239517282
75,2001-12-14 14:20:54+00:00,195.31738539794938,191.99863192078345,185.1310981161471,198.43967602615106,209.44067259627911,203.02016920594616,213.65274466228266,197.6393976631752,233.21955298316865,223.8430515839695,197.44732788729846,204.97387351023937,205.9791438659463,,,,
76,2001-12-23 14:14:38+00:00,206.62074356926146,210.67089937258658,211.72273615088966,206.27771971604147,217.2597196080054,221.80269793438293,225.06186030554852,229.40811058612402,259.87622913654974,244.37958980324856,222.60464369412222,221.7044967680959,228.09613869061835,239.756992244096,201.96568339962602,168.58973424152774,175.16894813237226
77,2001-12-30 14:20:40+00:00,201.29974424465433,198.83123503678604,217.67246834770265,214.49917222280698,209.13046838543625,208.6104026956969,217.86042222164153,221.26435762536482,257.9343674474391,243.20245991522856,209.1705478487075,211.20281858111463,221.32643703285947,231.30471991964956,203.1929583211268,173.44911392753085,180.6308470566205
78,2002-01-15 14:20:30+00:00,229.11233133980622,209.09675285530926,235.92662269056774,226.05934718871544,224.3191351560697,221.3524055561188,227.58827978944822,236.5318885810598,265.7250977644567,267.26727089958615,217.27740657246153,222.95811275488006,232.12775027239712,242.58434093136742,222.61050564623156,189.02457896674133,185.95061071652827
79,2002-01-16 14:24:02+00:00,223.81775098443705,217.0176523657871,233.97662711902842,225.04619282034236,218.90727279448106,218.16408390195562,229.44076245264583,242.3864769704598,270.0260529939618,262.90845562077055,213.24563970518562,217.02905721771359,236.1995053782731,248.377416072985,224.79526721621025,194.8350807492251,179.14662394971216
