,dates,chi0483-0000,chi0483-0001,chi0483-0002,chi0483-0003,chi0483-0004,chi0483-0005,chi0483-0006,chi0483-0007,chi0483-0008,chi0483-0009,chi0483-0010,chi0483-0011,chi0483-0012,chi0483-0013,chi0483-0014,chi0483-0015,chi0483-0016
0,1984-07-08 14:10:01+00:00,175.73849094911384,176.19074645621652,192.440209758915,214.24276894055305,228.99576321499052,,,,,,,,,,,,
1,1985-01-25 14:05:39+00:00,182.6885167284554,193.2169542286281,,,214.08724181721385,206.02309492003627,,214.7104521961102,212.62956164139717,210.65457832084195,204.3914736764767,213.87923290102327,218.47206777441355,200.5517804430033,197.58723784165468,168.45672720433652,167.59973917758933
2,1986-02-04 14:08:23+00:00,217.30426716970376,216.69830789699657,189.16173189674578,185.26731696132651,192.94242159465796,208.35378502396392,255.0793695355556,231.49093528807276,192.81881814147576,186.16923860380305,194.26978569610003,230.023588979754,262.3389323812364,242.72357304269687,197.42106558458428,168.03938104787966,161.16090389028096
3,1986-08-15 14:03:05+00:00,221.0279798103406,204.54860509834913,195.1861648879582,207.42601436894475,218.99901477796857,239.11841439453517,226.57903565924966,,,163.4690237688148,196.20510669452239,210.44186108173528,219.32282077578824,204.23457206577368,186.98579673559618,157.86185924882557,131.58510496898086
4,1986-09-16 14:01:57+00:00,210.04384410661027,205.5552944737662,202.48268962708025,220.440179648134,232.84518215676286,246.73624387545834,231.5341431275575,,210.89492558443106,229.93913574745042,208.16419486893955,217.16370551401408,219.64966687697566,221.00889427362128,205.51547186463216,180.79438088818551,186.85369936220332
5,1986-09-25 13:55:30+00:00,208.08904740804087,190.45920914969446,207.43238800265416,217.9485575094295,240.34336858034501,257.7808270057764,244.37665510856803,225.23874095330393,213.95460076043142,235.64031037671495,225.07539281321377,229.31593842681764,211.15664099826864,216.4051817048683,202.61366959716082,184.9576502298941,191.00385286589082
6,1986-10-18 14:00:56+00:00,198.73127533978928,198.55935724533794,210.69014110182553,223.83460784207657,234.52372552230253,220.50962566767998,219.90457506384618,211.21242085622032,220.52058141887255,227.5325671655857,227.95506879232352,217.5767556503937,206.79743932606414,206.06321160689802,200.04743203200061,178.34351961747606,173.1606700876137
7,1986-11-03 14:00:21+00:00,198.596430656465,191.59468071532447,203.6770349247168,241.42665983404814,238.47987547813463,213.90722228726366,222.64364228558995,204.9420125567258,197.21033889626062,227.38311472714213,194.83921725838255,195.18597978969888,175.87268446943693,189.40586497620356,,175.32361370053246,162.23398907598036
8,1986-11-12 13:54:14+00:00,183.48731405004963,180.4493510341693,186.10650622753454,215.493021973576,216.5471951789031,202.88083328300914,210.58074581615878,198.93165815361422,207.406445843263,222.09329932646892,198.43912039428008,201.93444789187413,187.97908199412564,191.87512737934384,185.00525307334215,174.84386817136567,167.65855057371732
9,1986-12-21 14:00:25+00:00,190.90918479226502,184.38679767708166,196.18600206166474,233.73885850791638,227.69681715994213,212.45112707283047,197.9917931964296,200.95853792092555,241.18517282433592,243.4094840461581,215.95920894549917,217.1702648132698,197.14726608658435,209.2718446562609,214.03554991268854,188.10632896673437,182.28710816735637
