,dates,jap0283-0000,jap0283-0001,jap0283-0002,jap0283-0003,jap0283-0004,jap0283-0005,jap0283-0006,jap0283-0007,jap0283-0008,jap0283-0009,jap0283-0010,jap0283-0011,jap0283-0012,jap0283-0013,jap0283-0014,jap0283-0015,jap0283-0016,jap0283-0017,jap0283-0018,jap0283-0019,jap0283-0020,jap0283-0021,jap0283-0022,jap0283-0023,jap0283-0024,jap0283-0025,jap0283-0026,jap0283-0027,jap0283-0028,jap0283-0029,jap0283-0030,jap0283-0031,jap0283-0032,jap0283-0033,jap0283-0034,jap0283-0035
0,1984-05-24 01:09:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-06-09 01:09:32+00:00,,,,,,,,,,,,,,,,176.4842215346757,173.8812205188833,173.93626156293035,172.9794412151213,165.45350715437235,163.98748973907118,163.89113666400607,161.53409008036806,161.84305417512746,144.01256144034252,148.97645454689146,150.24494041930137,140.53475309482616,138.4651231189967,142.29358067239653,139.69312590624182,144.5054567469043,140.14188232328505,139.59301438610396,131.4903015718656,158.38832620083855
2,1984-07-27 01:10:28+00:00,203.28223641342072,195.8978020353314,179.6778760249783,185.7879785947063,,179.96204882771144,173.86598185278282,149.44578148842444,167.84547586904574,175.6895602807848,,172.60394716733242,166.59239124271483,170.5837609717787,178.57916603470866,189.27083659437181,168.92537153951338,173.88195594749243,175.14208272963194,167.0214165330007,171.01235624028578,172.3554384643792,175.93517021841276,169.19676214830295,159.95322932260015,165.2394764723209,166.6556239333305,156.02242268496383,149.09677503478665,150.03502434122623,,154.69874418691748,151.57079123973833,148.1442388355259,152.85857471398072,159.33629831886282
3,1984-09-22 01:05:16+00:00,214.16553743322467,210.06575090593927,204.57149627470582,205.49397689768813,200.62598667883438,191.7534282952193,185.75115841088066,,173.72327753459797,185.26677285967637,182.58130058667734,177.8045641971061,188.41261420827027,,198.8722161098001,194.26274212011987,194.26774005448166,192.41463871515325,196.10787902517424,184.32463088962774,185.87809757791246,184.38306661632296,185.44485467807093,177.8295746680112,,170.1619206997576,173.1463506268077,165.6385320890353,160.63502565248578,163.21832137544683,165.78629850050513,168.69845833138763,168.72309408797602,170.16193032562168,,159.74735353814933
4,1984-10-08 01:05:16+00:00,213.77478565093315,204.4423517589231,202.82270734730264,198.19290430711575,197.0044940176669,185.14120989027757,188.54586712970115,189.87067836045705,174.90610447911595,177.9643895325688,,175.90641531306542,174.77933103105585,189.11053612874116,191.61874243717017,189.65893816264216,182.18627451831438,182.8326165189565,177.41542316743397,178.9307474503933,,186.03300877860346,183.6542832545218,176.27221598269338,169.3861816311783,166.14708980176573,169.30311933854088,167.24465766480813,157.9618757115232,162.90525236594317,165.92631218524878,163.72404782308197,169.49777873089923,157.8682487399774,157.88838250374712,156.65509797444335
5,1984-10-24 01:05:11+00:00,,,,,178.3089286065694,171.61542721349394,168.94514794426212,171.54165532899512,162.46660872008334,157.55015109603522,148.68177527206598,148.61765848041117,166.221900895828,167.5227822012604,173.82705154427293,168.76353077413833,163.88573888223053,147.02648431035192,,,,139.32629306448743,152.42171275611813,152.2337983900029,144.43576052818136,,166.01673973573762,160.97766166221334,152.44077545830407,155.59454151998116,161.07212670575618,160.77916674291853,156.535314462183,154.894167299521,156.77155073812818,153.61592462992763
6,1984-10-31 01:11:19+00:00,212.61839081634665,203.66765203556227,192.2825501169462,196.48795656498237,200.51295614966816,,181.9647987557149,186.85861215615753,188.8420262298096,179.7272690687972,173.1688903818281,174.51173977999602,180.1776010223124,183.549581721374,196.30294821518464,190.00391816026945,189.87419119553337,185.76537434419495,184.12364141846703,180.11304260571566,180.51627187146167,,177.82339807924265,170.53474020293288,171.22726632327425,173.5036269060135,171.02048023149615,170.5513127242466,168.8264359433858,162.2559482189589,170.85551078834033,173.15849250484771,,168.29460046168282,,162.19336420045306
7,1984-11-09 01:05:04+00:00,196.4041793403607,193.0320834536684,176.95772180790058,179.87370513399043,178.18479035315653,,160.87732302433287,159.71138103370396,167.24449419674488,161.961802921496,157.79270822042042,161.61991289505025,161.86460044647117,175.9233563951463,173.13031413013917,171.43709940163626,168.35494864419366,171.0636728987933,165.45982758958843,167.09535613763637,159.45045797725396,166.0179301117759,159.70971478312833,154.0519857668454,151.88100881149907,,158.17704720711066,153.89550955969045,151.4033071597951,149.11068105935644,149.3634657663809,158.57490897078583,,149.96785023229438,,147.4816144656712
8,1985-01-12 01:05:29+00:00,204.335813399283,199.63404102650944,182.02485731421365,179.6524689669903,176.36416547246884,,155.71610177151635,,153.45940331135853,160.4127070586302,155.82020715113265,151.56263295266524,,165.39829174029475,166.7538865886553,172.93325507133434,162.18804598210698,159.39787847796302,161.7586899457701,162.20164921363423,166.44212123635495,164.95275244720605,156.67177219140467,153.91543840004329,146.25551177250412,153.62835309027028,155.82251001938843,147.70584095842918,154.35583961736074,149.64090658177756,150.24098968419045,149.2788329291729,148.86079684424442,150.97913599955604,,166.81225903932977
9,1985-01-28 01:05:33+00:00,196.86248259559952,195.25681672445543,178.16073976921166,175.99078641867004,171.50617217564698,,147.19799750316787,,160.07601177135646,,148.95331620852494,149.9285488103067,159.15711528309993,163.6530306461333,166.79048958990623,174.02243217274878,172.9017739435659,,162.0334802264078,160.1675083251294,154.6990504503212,166.29118439750934,151.28728941581832,155.6104370741811,145.38769344915818,149.1033639184004,144.9990099537394,140.32913199516986,139.41424071090776,143.12479712557112,147.99599642926145,147.26747532736047,,139.1333633198365,144.44492768582273,140.83341947153917
