dates,satname,sar0025-0000,sar0025-0001,sar0025-0002,sar0025-0003,sar0025-0004,sar0025-0005,sar0025-0006,sar0025-0007
1984-05-06 09:33:51+00:00,L5,155.72,139.44,86.15,512.15,379.35,302.38,345.32,169.74
1984-08-26 09:36:33+00:00,L5,154.34,132.62,85.97,514.49,376.88,287.22,336.62,168.18
1984-09-04 09:30:25+00:00,L5,151.44,137.42,86.73,514.80,366.85,302.37,339.22,170.78
1984-09-11 09:36:38+00:00,L5,154.04,138.74,86.20,515.96,379.09,202.18,340.37,169.56
1984-09-20 09:30:28+00:00,L5,231.53,287.42,24.20,464.67,503.38,393.95,481.15,
1984-09-27 09:36:39+00:00,L5,159.29,147.57,85.47,513.50,367.35,202.28,345.56,171.65
1984-10-29 09:36:32+00:00,L5,158.27,137.48,86.32,514.47,368.00,272.21,341.63,170.41
1985-05-25 09:36:39+00:00,L5,144.98,125.80,69.02,512.99,438.67,187.69,340.63,152.54
1985-06-26 09:36:35+00:00,L5,154.63,138.37,85.86,517.18,383.80,271.61,343.49,167.71
1985-07-28 09:36:22+00:00,L5,159.95,153.34,102.02,509.32,364.07,302.24,350.96,175.29
1985-08-13 09:36:12+00:00,L5,164.71,151.70,101.09,509.90,363.27,302.39,354.30,176.28
1985-08-29 09:36:02+00:00,L5,164.28,150.26,100.69,514.01,361.42,317.69,353.26,178.59
1985-09-14 09:35:49+00:00,L5,159.38,136.52,85.46,515.05,367.71,256.43,345.05,171.40
1985-10-25 09:29:11+00:00,L5,,,,,,,,
1985-11-10 09:28:57+00:00,L5,159.64,141.27,86.75,514.63,399.54,241.37,353.21,159.83
1985-12-03 09:34:43+00:00,L5,160.61,149.43,85.04,515.74,368.53,272.81,347.14,171.15
1986-01-04 09:34:08+00:00,L5,154.39,129.73,84.96,516.34,385.88,287.41,338.83,165.99
1986-01-13 09:27:46+00:00,L5,,,,,,,,
1986-03-18 09:26:22+00:00,L5,,,,484.53,,396.54,,226.70
1986-03-25 09:32:25+00:00,L5,165.44,153.06,87.15,510.44,367.21,302.59,354.49,171.38
1986-04-10 09:32:04+00:00,L5,160.42,151.04,100.64,506.88,363.57,317.14,350.88,174.85
1986-05-05 09:25:17+00:00,L5,146.51,132.56,86.34,529.30,385.04,287.06,338.52,159.65
1986-05-12 09:31:17+00:00,L5,157.87,154.30,103.15,506.61,259.36,363.10,347.46,197.74
1986-05-21 09:24:51+00:00,L5,146.27,129.19,74.57,515.62,371.84,219.28,334.03,165.52
1986-05-28 09:30:50+00:00,L5,159.29,147.66,88.03,511.99,364.58,318.25,345.51,173.47
1986-06-29 09:29:50+00:00,L5,164.19,147.95,87.59,516.14,365.14,286.91,352.73,173.95
1986-07-08 09:23:21+00:00,L5,164.16,148.11,94.48,529.65,386.62,302.43,345.61,166.00
1986-07-15 09:29:17+00:00,L5,163.14,147.59,87.61,530.17,384.75,202.92,344.67,168.10
1986-07-24 09:22:47+00:00,L5,157.81,141.45,86.25,516.03,385.13,202.22,345.74,166.02
1986-07-31 09:28:43+00:00,L5,161.20,141.61,88.37,530.62,369.02,203.63,344.18,170.20
1986-08-09 09:22:13+00:00,L5,151.63,138.47,88.36,511.47,368.73,202.48,343.95,171.18
1986-08-25 09:21:37+00:00,L5,163.70,148.63,91.03,527.97,385.85,287.16,343.99,166.77
1986-09-01 09:27:32+00:00,L5,158.16,135.30,86.09,518.21,369.38,204.09,343.21,170.45
1986-09-10 09:21:03+00:00,L5,158.70,135.76,87.18,510.01,365.52,217.20,343.76,173.71
1986-09-17 09:27:01+00:00,L5,158.78,148.77,88.51,514.27,366.82,218.03,344.32,171.11
