,dates,nzd0060-0000,nzd0060-0001,nzd0060-0002,nzd0060-0003,nzd0060-0004,nzd0060-0005,nzd0060-0006,nzd0060-0007
0,1999-08-17 22:10:26+00:00,249.3016318689924,274.8642332467359,282.1462616580338,266.24691349084645,252.09058861030658,231.3189274159295,248.4178789079099,256.4207280620655
1,1999-10-04 22:10:38+00:00,276.08995028185984,294.9622636759061,298.71294697463327,290.10306389757227,259.4022141993719,248.39449781734348,269.69640048416954,272.43880894867834
2,2000-01-08 22:10:26+00:00,,,,,,,,
3,2000-03-28 22:10:07+00:00,266.18387361888455,278.82479871629397,288.29040647114397,280.5522414212137,270.1429407934692,261.2761839013321,,276.86609699608
4,2000-04-13 22:09:54+00:00,257.7005958363359,,,,,,248.4749790109716,250.2125254260983
5,2000-04-29 22:09:53+00:00,272.27766916938634,279.77530322121896,287.48503520889625,277.38324710488894,270.374671233221,263.84906201480584,272.5578834517675,
6,2000-08-03 22:08:44+00:00,,,,274.31036036860604,271.45658294872277,,268.5251755770824,261.58617552058837
7,2000-08-19 22:08:38+00:00,,,,253.8857458896663,,,241.7323905845844,242.79700236872296
8,2000-09-20 22:08:03+00:00,252.03697429349089,278.59836597910186,281.56145183756314,279.1132413490701,258.8988897442961,,256.3523942027472,255.07325198779768
9,2000-10-22 22:07:50+00:00,251.96539301423107,271.67624916852,276.3181951367605,272.56430623599465,261.4676615287358,239.93848651385898,262.48974571703997,
10,2000-11-07 22:07:53+00:00,235.21952892181127,247.77455969434158,259.56154412541366,251.16510605568277,245.84093444152515,,247.51130315704594,247.37313686518445
11,2001-05-18 22:07:26+00:00,235.21208768527853,246.32829207331216,261.23371579335253,265.7102009240955,262.0430386871183,256.7177140314588,266.4542110661309,
12,2001-06-03 22:07:16+00:00,254.6956635699416,251.89374425241982,265.694813865935,269.43849132384815,267.83182745207364,256.8905732152871,261.90397865867124,263.5288763047502
13,2001-12-12 22:06:14+00:00,230.28750341100087,244.08592375591024,250.5832718743191,261.07107391752436,,,254.12004733254508,257.44728436065105
14,2001-12-28 22:06:14+00:00,227.86499248588686,237.92121210762065,244.37908833034706,251.55785782658174,,,242.45324148980077,247.90632825161154
15,2002-03-02 22:06:33+00:00,244.92411386302393,255.16576034344706,267.67197768670945,269.9898216683926,,266.11661882269846,268.56081911762396,267.9187995533421
16,2002-03-18 22:06:22+00:00,243.32757740062263,260.04805881533014,268.2841882455871,267.42164169381846,,,268.262604215995,276.07721627223333
17,2002-04-03 22:06:21+00:00,194.161406890122,,,,205.4147259950906,186.62349270524865,211.27099684388935,
18,2002-05-21 22:06:17+00:00,,,172.6209295282794,,237.26232778116298,217.1053057659485,238.5858577289937,237.15139354583772
19,2002-07-08 22:06:00+00:00,239.78659366665852,253.2980324608075,271.5000541512125,275.3823748398653,264.2799446717825,260.9227712316306,248.57187318140618,249.24643404744938
20,2002-07-24 22:05:50+00:00,254.50879530359973,266.39102546432366,299.76868541552636,282.3051924863862,279.0061299922612,,253.47957700584416,256.20356910290576
21,2002-10-28 22:05:22+00:00,,,,,270.86918058630255,244.027770719334,203.02399544969398,
22,2003-01-16 22:06:02+00:00,253.98330282492205,262.8836841678541,,275.7626301789792,277.39048061923353,,276.35176106366634,275.44666446605873
23,2003-03-21 22:06:15+00:00,256.48639942246274,259.8395897289993,279.5425660443669,276.7848671537432,,,,274.4570165687511
24,2003-04-06 22:06:21+00:00,248.3039428909119,251.97570788663768,250.89790632393309,257.4582082242467,,,258.2911461009835,260.1384674989027
25,2003-04-22 22:06:19+00:00,276.7506147374822,,,,,,,
26,2003-05-08 22:06:20+00:00,260.91963267781784,,,,267.34087748254484,255.66951971282245,,
27,2003-05-24 22:06:17+00:00,,,,,,,,
28,2003-11-16 22:06:11+00:00,257.33275557225784,,,,,,,
29,2004-01-19 22:06:35+00:00,230.3293712024695,240.5529085557517,251.11001123413095,262.5720859948782,,,251.35274982972356,250.5937347000165
30,2004-04-08 22:06:49+00:00,234.48202850264397,254.72005673302675,265.97544054653974,271.29205949655284,,,256.04382445459646,254.83204098513198
31,2004-04-16 21:57:19+00:00,253.07739220923008,263.67216778230033,274.7581653860546,279.3269217746956,271.5092160589477,,268.98710416063733,269.7231309794045
32,2004-05-18 21:58:14+00:00,255.57520071584113,279.45084389120257,289.73853983486237,293.3963799877131,285.4241941380738,,271.10820954615815,272.3585958197889
33,2004-05-26 22:06:45+00:00,211.10831829919525,222.3938465596248,,,262.2164485351844,236.6696621622281,256.7530945847821,235.98735270806176
34,2004-06-11 22:06:38+00:00,,,,,291.9458334296283,257.4242776009311,289.9954794590667,
35,2004-07-21 22:00:04+00:00,248.61033057458621,263.6192415023439,273.1600650527474,278.94113796500574,281.09957177822633,,258.1218273674381,251.2476800951925
36,2004-07-29 22:06:27+00:00,251.07145702298047,271.0343660108277,281.0091571452468,279.2199580984996,278.81347376129236,,264.3419922757757,256.30604035385323
37,2004-08-30 22:06:20+00:00,266.11022769160144,285.22734337658363,311.71976446137126,300.83076042247507,291.1895697123325,,276.34097933790844,278.8239333377811
38,2004-10-17 22:06:14+00:00,,,,,,,,
39,2004-11-02 22:06:28+00:00,256.3870361195066,,306.07691880274376,300.9767646763307,283.5410371848297,273.2586344903694,285.4207689962115,
40,2004-12-04 22:06:44+00:00,244.80944234820743,,280.0958424747916,283.3589320566554,274.0520817794137,250.31477418124302,,
41,2005-01-13 22:03:41+00:00,252.27295021075597,283.8964814766481,305.2073700222488,289.6228404746802,277.1693432959577,,278.1705562720125,283.7144834628492
42,2005-01-21 22:06:59+00:00,258.80884122988573,276.60500480573927,293.14873425638314,293.048560876295,281.6292298373454,270.81339159482127,278.53682592053127,
43,2005-03-02 22:04:24+00:00,275.2167195624816,295.48941844654104,302.5968003971104,300.2382237729598,291.23735734431045,266.94764321948696,292.68432151957074,294.5570421770307
44,2005-03-18 22:04:34+00:00,271.4407038475198,293.9665433972734,293.4536506708244,305.2266247093245,299.2988399240542,281.1219295608414,,309.2431901577783
45,2005-04-03 22:04:40+00:00,267.4183827868244,296.86480439380375,297.1133753567006,300.2401787010367,304.7827408848373,285.7205323052657,326.37369696390937,325.80069741923865
46,2005-04-19 22:04:43+00:00,252.6162360278992,,,286.64295823770146,285.9102588573963,281.0580279825347,296.0574071087848,
47,2005-06-06 22:05:05+00:00,279.2925251934093,,,,,,,
48,2005-06-14 22:07:02+00:00,268.66923409890376,293.1375917386502,294.8829705090042,305.34153332771746,301.15785817571475,278.47306691890304,,
49,2005-06-30 22:06:59+00:00,257.08505034821496,287.78247283940897,286.7529977713494,301.2950580254509,290.86588063705574,252.48658749175226,,265.1746823294923
50,2005-08-25 22:05:41+00:00,239.4483699845893,267.28022458163787,278.2904566154979,279.91426594143024,267.4277625393815,251.22023060690907,269.0332390778973,
51,2005-09-02 22:06:46+00:00,257.5970226888551,270.31747044959246,,283.2368084143308,278.4674470566079,,272.1515222607375,271.22760240573155
52,2005-09-18 22:06:39+00:00,238.4376926685202,255.7569090671401,,259.06660158323837,,,239.6026752945564,
53,2005-11-13 22:05:57+00:00,230.4109220939946,232.2154257628934,,255.97786127647095,,254.78856678584967,258.615363199523,254.8387982038847
54,2005-11-21 22:07:07+00:00,251.01308097755313,,284.50355066906724,,,,,
55,2005-12-23 22:07:15+00:00,252.68017935466096,,,261.7547387430661,263.9221062133517,248.1861692292396,264.14214222762416,
56,2006-01-08 22:07:25+00:00,261.78791038851864,,277.88643739757094,277.02219127287424,284.46315283281575,274.9749084103912,,
57,2006-02-09 22:07:38+00:00,230.20266882069438,,,,,,,
58,2006-02-17 22:08:11+00:00,249.63343238223513,268.2277276964063,,276.0252182401094,271.20940672425246,,269.98063506301133,267.31207785003505
59,2006-03-13 22:07:41+00:00,252.36161079810125,270.0473573465346,,,,,,276.37827964285077
60,2006-04-06 22:09:08+00:00,230.50356105888213,,244.52949460574052,256.2819767642817,254.13985603073084,246.29368160778975,266.51405794489955,
61,2006-04-30 22:07:38+00:00,262.31341891301406,265.3752627147021,279.78559294606714,269.93216311106477,,,269.37481776182557,263.69293131301015
62,2006-05-16 22:07:40+00:00,227.89284505084666,,,,,,243.4472905475291,249.230114353431
63,2006-06-01 22:07:38+00:00,258.72952313830785,264.0821102976119,,,,,,
64,2006-07-27 22:10:47+00:00,255.82139281624796,274.42144795107424,277.48141213757634,281.093495899438,,,268.623503936408,276.920131116255
65,2006-08-28 22:11:11+00:00,249.18393491072038,265.52207662656997,285.5230198531006,266.4652439195774,262.63672075028575,259.88672389395754,264.45071180209015,263.25697980247486
66,2006-09-05 22:07:11+00:00,242.13769528773213,256.9266895352091,,259.3752355103129,,,255.4083683560735,252.8864429564147
67,2006-09-13 22:11:23+00:00,,,,,273.22708208777954,266.18253190090127,,
68,2006-09-29 22:11:34+00:00,259.6395444357572,269.5072183595745,,268.8201149522604,266.1997025375497,258.57551754920905,270.57813543343343,
69,2006-10-07 22:06:56+00:00,,,,266.02233088368666,260.46874922074267,274.67992632820255,,
70,2006-11-08 22:07:27+00:00,232.18365645196428,,,250.5141264859292,,,246.64307417663719,243.47593175864708
71,2006-11-24 22:07:37+00:00,248.3652598989933,,277.2531938801306,268.52944917866915,259.1566837799306,,261.4998240839652,260.18831592637633
72,2006-12-10 22:07:44+00:00,256.9508007640686,273.0819629894985,,269.07644006053647,265.2456040900119,256.64226920984106,268.6495588128161,268.6035497495576
73,2007-01-03 22:12:49+00:00,254.60149108919316,,287.75534426096516,277.03023598228276,284.59738412438287,,305.34456724377446,319.40064646780536
74,2007-02-28 22:08:05+00:00,246.25491031686744,,264.50870488282953,263.7089615077458,267.5331687275527,274.0583412151606,284.3685107192118,297.8616129784659
75,2007-04-01 22:08:07+00:00,,,,,,,,
76,2007-04-17 22:08:06+00:00,262.5904600715007,,291.0680928216274,278.5693439287749,275.79899314444646,,260.06721634925566,263.95412193996003
77,2007-07-22 22:07:45+00:00,,286.3557444691163,,,,255.05584860573407,,
78,2007-09-24 22:07:22+00:00,238.8857254240238,,,,,252.66968426695257,248.51150820156573,228.09741892750333
79,2007-11-27 22:07:48+00:00,263.97420438177846,,286.45998520194104,285.84569463019255,280.6777544011776,,276.03671540885546,274.6995839679871
80,2007-12-29 22:07:56+00:00,,,,,,,,
81,2008-04-03 22:07:44+00:00,249.56906945368806,,281.3464285701373,279.7391619290403,281.66793042965855,282.60686796614095,281.6672835551675,280.45888906664527
82,2008-08-09 22:06:47+00:00,,297.3303534295864,,,286.9086858993647,261.6689120867725,,263.3075575234175
83,2008-09-26 22:06:23+00:00,,,,,,,,
84,2008-10-12 22:06:13+00:00,230.19978608634435,249.2081000963162,253.26140910684398,251.41604535995796,252.36476286055523,,245.11665919379394,240.55926774659522
85,2008-10-28 22:06:29+00:00,,,,,,,,
86,2008-11-13 22:06:43+00:00,,,,,,,,
87,2008-11-21 22:01:05+00:00,185.55244583349057,220.10626905521696,218.7229520730478,221.63340897219857,234.96530752773387,,,
88,2008-11-29 22:06:55+00:00,263.3508581745195,274.94213525651776,293.4406733393754,278.57254185720916,,279.34314005156125,275.6219477552074,275.87024105125965
