dates,nzd0232-0000,nzd0232-0001,nzd0232-0002,nzd0232-0003,nzd0232-0004,nzd0232-0005,nzd0232-0006,nzd0232-0007,nzd0232-0008,nzd0232-0009,nzd0232-0010,nzd0232-0011,nzd0232-0012,nzd0232-0013,nzd0232-0014,nzd0232-0015,nzd0232-0016,nzd0232-0017,nzd0232-0018,nzd0232-0019,nzd0232-0020,nzd0232-0021,nzd0232-0022,nzd0232-0023,nzd0232-0024,nzd0232-0025,nzd0232-0026,nzd0232-0027,nzd0232-0028,nzd0232-0029,satname
2001-08-24 21:54:48+00:00,362.57,358.83,358.05,358.73,358.24,375.45,349.40,371.27,386.85,362.12,335.66,331.92,348.51,348.15,345.33,340.69,339.27,336.48,340.52,352.80,353.94,350.08,361.98,367.18,364.87,362.50,347.56,359.38,363.37,361.50,L7
2001-09-09 21:54:36+00:00,368.74,364.38,368.47,362.22,368.78,382.35,356.95,378.37,388.38,365.82,343.78,334.72,343.62,341.45,344.90,348.89,344.21,342.36,345.17,349.91,350.88,352.38,359.23,371.47,369.56,360.52,345.79,359.64,359.99,356.22,L7
2001-09-25 21:54:28+00:00,371.87,367.24,369.72,361.49,376.78,387.76,356.69,374.29,389.90,359.96,343.78,334.72,325.83,340.20,346.10,353.29,352.39,351.15,347.19,341.75,347.26,353.21,358.05,375.15,364.39,348.78,332.98,355.90,355.01,351.95,L7
2002-02-16 21:54:54+00:00,379.19,373.60,373.88,366.10,379.12,385.44,363.41,395.00,392.37,371.72,360.72,333.86,315.60,338.18,359.46,363.51,358.57,361.03,358.36,348.27,353.35,357.00,341.27,379.94,367.22,356.95,326.21,364.53,363.49,359.05,L7
2002-06-24 21:54:28+00:00,360.94,369.89,376.98,375.33,365.23,367.27,379.56,397.42,394.83,392.73,390.88,,,,392.04,377.95,365.61,367.70,376.57,370.33,371.61,377.59,,375.22,375.67,376.49,,382.53,382.90,382.86,L7
2002-08-27 21:54:00+00:00,343.53,354.21,356.50,,329.26,337.59,332.80,,342.08,357.05,345.75,337.60,349.12,340.61,,333.30,330.30,343.14,348.08,345.25,343.81,348.02,346.38,338.85,351.59,343.93,329.73,353.57,360.84,354.12,L7
2002-10-14 21:53:43+00:00,348.61,354.60,355.94,370.41,334.85,347.63,351.38,370.37,359.30,360.99,350.24,350.61,344.70,333.61,,346.37,348.60,353.62,348.40,347.66,348.00,347.77,353.62,346.00,349.71,344.37,344.99,368.04,373.25,366.40,L7
2002-12-01 21:54:16+00:00,348.61,354.60,355.94,370.41,334.85,347.63,351.38,370.37,359.30,360.99,350.24,350.61,344.70,333.61,,346.37,348.60,353.62,348.40,347.56,345.31,342.25,347.40,345.57,349.06,345.81,343.71,363.79,372.07,366.89,L7
2003-01-18 21:54:30+00:00,351.17,351.23,356.10,351.59,337.67,352.26,356.40,355.40,351.05,353.23,344.94,343.62,349.49,343.91,372.40,352.77,352.85,353.70,352.70,350.24,344.87,340.79,344.19,342.66,347.00,346.16,343.62,362.29,371.16,368.50,L7
2003-04-08 21:54:47+00:00,354.42,355.51,361.46,351.59,350.58,367.67,368.21,355.40,355.54,351.33,344.54,346.62,349.68,345.56,353.60,354.28,359.19,357.13,352.23,350.20,345.64,339.12,343.58,345.93,348.30,345.74,346.21,365.71,372.29,370.16,L7
2003-04-24 21:54:46+00:00,348.74,336.06,359.54,332.77,344.50,356.39,358.12,345.92,343.10,348.18,340.81,338.24,349.86,347.88,345.06,350.98,354.14,351.84,351.00,348.63,344.72,338.17,338.57,342.56,346.74,343.77,341.18,358.22,364.99,364.71,L7
2003-07-21 21:42:33+00:00,354.37,337.35,352.45,,346.97,352.06,332.73,334.70,335.39,352.86,353.45,355.66,340.64,331.24,331.40,343.69,350.53,350.83,345.87,344.45,340.70,339.12,343.22,339.96,353.83,345.78,345.87,362.38,360.21,359.19,L5
2003-08-06 21:42:51+00:00,354.37,337.35,352.45,,346.97,352.06,332.73,334.70,335.39,352.86,353.45,352.62,332.62,331.24,331.40,343.69,350.53,350.83,345.87,336.01,338.47,335.88,340.46,342.31,352.17,346.02,345.47,361.56,360.11,356.70,L5
2003-10-25 21:44:04+00:00,356.20,351.59,360.62,352.68,367.34,361.45,338.01,333.27,327.63,343.11,347.69,344.78,334.75,348.49,348.06,357.30,374.95,361.09,358.74,331.47,330.24,330.41,339.57,340.62,352.36,349.09,347.17,356.43,355.40,354.14,L5
2003-11-18 21:54:39+00:00,356.20,352.25,364.37,344.40,367.44,358.53,340.20,342.25,337.14,348.22,351.30,344.07,334.75,348.49,348.06,360.31,365.57,350.00,337.96,323.92,324.76,329.96,338.82,343.41,351.12,349.42,348.35,356.43,355.40,354.14,L7
2003-12-04 21:54:43+00:00,356.20,352.25,364.37,346.09,368.80,358.75,342.03,342.19,339.05,347.96,349.70,341.35,331.42,338.14,348.06,360.31,365.57,349.31,337.04,320.08,321.06,327.14,336.85,341.87,348.05,348.56,347.68,355.79,355.53,354.14,L7
2004-03-01 21:45:02+00:00,351.06,349.27,369.60,346.09,367.74,357.10,350.20,348.91,346.45,349.12,347.33,339.15,342.39,343.78,348.33,352.32,355.59,349.20,339.36,324.98,320.30,331.72,341.13,348.77,349.33,350.20,345.57,348.35,351.74,353.29,L5
2004-03-09 21:55:15+00:00,356.22,350.20,365.21,342.99,365.15,355.30,344.07,347.58,345.03,349.12,347.33,342.32,347.41,347.85,351.14,350.83,353.32,348.18,341.09,327.78,323.63,333.75,342.93,348.77,349.33,350.20,345.06,348.07,350.17,351.78,L7
2004-03-17 21:45:08+00:00,352.92,349.42,362.06,338.90,357.54,349.55,335.99,340.45,340.98,344.96,345.73,343.55,349.49,348.67,350.23,349.03,350.48,346.85,340.83,328.10,324.48,334.63,341.70,348.15,348.20,349.64,342.66,345.39,347.77,349.40,L5
2004-03-25 21:55:18+00:00,349.20,346.82,357.00,334.34,352.62,346.18,335.99,340.45,340.98,340.20,342.61,342.02,347.87,347.11,347.09,346.70,347.37,345.01,338.42,325.56,324.48,334.63,341.70,346.98,346.78,347.72,340.30,342.81,343.80,345.10,L7
2004-04-18 21:45:49+00:00,353.60,348.29,357.19,336.05,351.76,345.40,335.99,340.43,340.54,341.13,342.31,341.85,350.72,349.65,350.31,347.73,348.71,345.42,338.92,327.09,326.02,335.91,344.00,349.57,349.13,350.89,343.59,347.14,346.79,348.12,L5
2004-05-04 21:46:16+00:00,350.10,346.86,353.59,330.42,348.50,342.75,331.12,339.08,341.28,341.46,336.60,344.50,351.69,349.84,350.76,342.58,344.34,343.18,336.08,324.70,324.99,336.43,344.38,348.67,347.87,348.32,341.64,345.94,345.87,344.95,L5
2004-05-12 21:55:13+00:00,350.10,346.86,349.35,330.42,348.50,337.54,319.75,339.08,341.28,338.22,334.39,344.69,350.61,347.60,350.76,342.58,342.74,341.17,332.73,323.51,324.81,334.97,343.23,348.67,348.71,348.14,340.02,346.99,345.87,344.95,L7
2004-06-05 21:47:12+00:00,351.45,345.52,345.59,325.47,339.79,331.37,306.61,333.06,336.69,332.39,328.62,347.52,354.92,350.90,350.76,333.59,339.13,340.87,334.81,329.86,331.23,337.45,344.67,350.63,351.08,348.26,337.21,345.85,343.86,344.95,L5
2004-07-23 21:48:33+00:00,351.45,345.52,345.59,325.47,339.79,331.37,306.61,333.06,336.69,332.39,328.62,347.52,354.92,350.90,350.76,333.59,339.13,340.87,334.81,329.86,326.60,332.77,339.23,348.05,350.03,347.24,337.21,346.90,347.38,345.01,L5
2004-07-31 21:54:51+00:00,352.80,347.31,348.27,329.59,341.63,331.37,306.61,328.99,334.26,331.87,328.97,342.80,354.92,350.90,350.76,333.59,339.13,340.87,334.81,329.86,326.60,331.31,338.79,345.98,348.29,345.01,336.32,346.45,347.92,344.15,L7
2004-09-09 21:49:43+00:00,352.21,346.01,346.72,334.06,341.73,329.89,301.74,331.24,334.37,328.69,328.69,342.34,356.81,352.07,352.32,334.92,338.92,337.03,328.85,325.58,322.30,326.93,335.27,346.04,347.16,343.73,337.82,347.85,350.16,345.12,L5
2004-09-25 21:50:07+00:00,351.70,343.31,344.37,341.68,353.04,338.76,317.32,341.16,338.22,333.03,329.06,343.03,359.18,354.46,356.69,333.74,339.19,336.05,326.66,324.44,318.82,324.87,335.80,344.91,346.99,342.71,338.36,350.52,354.06,346.25,L5
2004-10-27 21:50:47+00:00,345.62,336.13,340.91,340.83,353.53,336.95,318.99,335.26,333.96,327.45,325.81,340.40,354.76,351.05,351.25,330.71,335.75,332.50,324.26,320.95,316.39,321.86,331.70,338.92,342.21,337.52,332.24,345.67,350.17,341.62,L5
2004-11-04 21:54:55+00:00,348.03,336.06,339.96,352.70,359.76,336.95,318.99,340.14,335.91,329.15,334.17,343.56,353.71,351.42,352.05,333.07,335.75,331.74,322.02,319.19,317.84,323.40,333.57,341.89,346.68,344.48,336.14,349.91,353.13,342.46,L7
2005-01-15 21:52:09+00:00,349.56,337.34,340.68,348.19,353.93,343.52,336.22,336.98,332.47,326.71,333.03,340.46,353.14,349.01,352.05,335.56,332.93,329.38,321.86,315.79,315.53,321.67,333.55,341.89,345.36,344.08,337.63,349.34,353.13,342.46,L5
2005-01-23 21:55:25+00:00,349.56,339.85,341.53,345.32,348.78,343.36,328.77,335.27,332.01,327.32,332.77,339.83,353.14,349.01,352.05,334.26,333.37,330.66,325.32,320.17,321.69,325.03,336.94,341.27,346.44,345.69,337.63,348.56,350.76,343.60,L7
2005-02-08 21:55:35+00:00,348.55,337.48,336.97,344.51,347.40,343.34,320.49,338.21,331.82,326.50,331.61,341.65,353.28,349.20,350.80,334.45,333.37,330.66,325.32,322.31,321.72,324.76,335.54,342.13,346.81,348.29,338.16,347.38,349.35,344.79,L7
2005-02-24 21:55:41+00:00,348.55,337.48,336.97,346.37,349.27,345.71,320.49,339.32,332.70,327.33,331.09,339.92,353.88,350.25,350.80,334.45,333.37,332.46,329.44,325.06,322.86,325.08,336.01,341.66,346.45,348.91,338.82,347.18,349.35,344.79,L7
2005-03-12 21:55:44+00:00,350.35,340.26,341.26,346.53,346.39,343.05,304.22,332.37,330.49,328.05,327.86,332.30,350.45,346.95,348.29,330.05,330.87,332.78,330.39,325.48,323.42,325.17,333.92,336.28,341.86,345.30,334.41,344.87,346.02,341.73,L7
2005-04-05 21:53:07+00:00,354.54,345.07,346.76,347.71,345.79,340.33,296.60,329.18,330.55,328.14,325.47,328.32,346.27,345.38,346.41,328.02,327.63,331.08,331.22,328.81,325.79,324.17,330.46,330.98,338.69,343.86,331.99,342.15,342.29,339.51,L5
2005-04-13 21:55:36+00:00,351.67,344.47,346.41,346.08,344.00,340.33,296.60,329.18,329.44,327.46,324.90,326.66,342.65,343.06,343.64,328.45,325.41,329.77,332.07,328.81,325.79,324.17,327.95,325.56,335.19,340.60,327.94,337.20,339.10,340.06,L7
2005-05-31 21:55:35+00:00,355.06,348.59,348.20,342.33,336.59,341.85,280.43,327.43,330.01,327.24,322.45,321.87,339.78,339.47,337.89,326.74,322.59,329.94,336.65,334.20,326.66,322.78,324.65,319.93,330.42,336.36,322.45,330.81,339.20,343.24,L7
2005-06-08 21:53:33+00:00,355.06,349.55,348.46,342.33,338.91,344.80,289.35,326.81,328.34,327.85,321.79,321.87,339.78,339.47,337.89,326.74,322.59,329.94,336.65,334.20,327.64,324.30,325.17,319.42,327.16,330.60,320.73,329.04,337.21,341.79,L5
2005-08-03 21:55:25+00:00,348.06,349.73,353.02,350.06,345.95,349.69,284.11,328.16,331.06,331.59,322.17,316.26,339.39,343.80,337.89,330.26,320.24,328.88,340.02,337.21,329.41,326.71,323.60,315.98,321.80,322.68,318.81,325.72,335.51,338.23,L7
2005-08-19 21:55:20+00:00,347.29,351.34,354.63,352.31,352.85,353.45,289.66,327.31,332.18,332.94,324.02,314.36,333.17,333.08,335.65,331.61,327.20,332.84,344.64,341.64,333.01,329.12,322.98,312.19,320.27,319.01,317.74,324.48,334.01,337.47,L7
2005-10-22 21:55:15+00:00,344.72,354.16,358.71,371.06,371.58,362.68,315.64,340.51,330.87,332.81,323.99,320.26,343.47,334.66,352.92,353.00,348.29,347.40,348.94,340.59,336.08,333.98,322.10,311.85,321.19,313.19,317.87,323.01,336.76,337.82,L7
2005-10-30 21:54:03+00:00,343.05,352.47,359.69,368.71,371.42,359.85,322.43,344.57,333.14,327.16,321.84,319.45,342.02,335.49,349.72,349.32,350.42,346.59,347.85,340.03,336.06,334.94,326.06,313.82,320.78,313.51,316.81,321.14,333.40,337.60,L5
2006-01-10 21:55:52+00:00,345.23,352.06,361.06,366.21,371.86,358.69,341.40,353.05,338.95,324.67,323.01,323.00,342.27,336.65,346.00,343.77,344.43,344.61,347.26,338.97,336.69,334.62,324.94,312.55,324.08,321.67,322.71,323.41,329.88,336.12,L7
2006-01-26 21:56:00+00:00,345.23,352.06,359.05,363.03,366.42,353.55,340.08,347.31,335.83,326.87,324.75,324.12,342.25,336.65,346.00,343.77,340.47,341.83,345.87,337.29,334.32,332.53,319.43,307.76,322.78,322.15,323.00,325.03,329.88,336.12,L7
2006-02-19 21:56:39+00:00,357.43,356.95,361.73,365.39,370.76,358.05,354.32,356.47,334.76,323.56,321.21,330.24,345.55,346.45,348.30,344.77,338.56,340.12,342.71,334.50,332.17,336.12,328.15,316.73,327.09,333.30,331.56,336.92,340.25,343.91,L5
2006-03-15 21:56:08+00:00,357.43,356.95,361.93,365.66,372.31,358.24,357.77,358.85,341.98,334.32,327.22,331.12,346.97,346.45,348.30,344.77,338.71,340.31,343.32,335.93,333.55,338.34,334.25,322.10,328.66,333.97,331.83,336.92,340.25,343.91,L7
2006-03-31 21:56:06+00:00,360.15,357.26,361.48,364.46,372.91,359.02,358.44,359.91,346.35,339.67,332.74,333.80,346.97,346.45,348.42,343.89,338.03,339.41,341.81,335.54,335.02,339.20,337.16,325.56,330.70,334.78,331.83,336.92,340.25,346.25,L7
2006-04-16 21:56:02+00:00,360.15,357.26,362.90,365.98,374.08,357.39,358.72,360.72,349.36,344.84,336.89,335.70,347.64,346.45,348.42,343.89,338.64,338.16,340.66,335.90,334.50,339.55,338.42,328.48,332.33,336.52,334.26,336.92,340.25,346.25,L7
2006-05-18 21:56:06+00:00,376.14,363.59,362.56,365.22,371.80,355.22,354.00,358.20,351.71,352.41,348.73,341.13,346.03,340.41,339.41,339.92,335.12,333.74,336.29,334.01,333.95,340.37,339.31,334.89,336.37,341.02,339.99,351.21,356.23,350.62,L7
2006-06-19 21:56:00+00:00,376.89,368.17,362.56,363.18,371.80,355.22,348.92,358.20,351.71,352.41,348.73,341.13,346.03,340.41,339.41,339.92,335.12,333.74,336.29,334.01,333.95,340.37,339.31,334.89,336.37,341.02,339.99,351.21,356.23,350.62,L7
2006-06-27 21:58:48+00:00,379.54,369.77,364.33,363.18,371.83,355.24,348.87,355.34,348.08,350.86,348.01,341.13,346.03,340.41,339.41,339.92,335.12,333.74,336.29,334.01,333.95,338.75,340.31,337.24,338.72,343.42,341.45,350.09,353.47,350.62,L5
2006-07-13 21:59:02+00:00,381.42,370.98,364.41,363.82,371.85,350.91,347.47,354.00,344.35,347.43,345.42,341.92,346.78,340.67,341.70,346.32,336.86,332.76,334.45,333.66,333.61,337.06,338.09,336.00,338.08,343.47,339.11,348.73,352.80,349.66,L5
2006-07-21 21:55:45+00:00,381.42,370.98,364.41,363.82,367.67,343.55,344.58,351.37,341.85,344.64,342.45,336.55,346.78,340.67,341.70,346.32,336.86,332.76,334.45,333.66,333.61,334.49,335.68,336.00,337.24,341.15,334.72,344.47,352.80,349.66,L7
2006-10-25 21:55:41+00:00,382.78,375.45,369.02,361.64,358.34,331.28,337.89,342.10,334.95,339.98,340.15,335.34,343.91,341.33,334.59,351.38,341.31,334.04,331.85,333.12,324.81,320.35,323.85,335.98,338.40,339.91,326.35,337.48,345.83,338.97,L7
2006-11-02 22:00:20+00:00,378.83,371.41,365.14,364.47,362.00,335.23,342.21,347.28,341.17,343.37,342.68,339.50,345.37,341.55,338.01,344.11,339.38,337.76,336.88,337.91,324.81,320.35,323.85,335.98,338.40,339.91,326.35,337.48,345.83,338.97,L5
2006-12-12 21:56:11+00:00,372.15,365.06,359.85,364.63,365.41,335.46,347.45,350.65,347.77,341.31,340.36,342.30,349.83,342.16,329.81,327.23,330.81,336.62,343.18,348.93,334.04,317.26,323.85,329.24,336.01,333.78,325.18,340.02,346.77,350.27,L7
2007-02-14 21:56:27+00:00,367.43,352.78,350.68,367.26,375.72,354.53,370.56,363.75,364.86,357.06,352.92,353.17,349.83,344.62,334.93,325.84,327.38,332.76,341.72,349.62,340.67,326.33,330.20,331.31,327.14,324.42,324.82,353.03,361.94,362.77,L7
2007-03-02 21:56:31+00:00,369.62,355.62,352.96,365.83,375.72,354.53,370.56,366.51,365.34,359.68,354.74,351.62,352.55,347.97,340.39,331.17,329.87,332.70,341.72,349.62,340.67,335.21,342.25,343.75,346.86,338.10,335.56,356.75,364.84,364.86,L7
2007-04-19 21:56:31+00:00,368.68,354.44,353.42,364.95,374.33,357.36,370.56,366.51,364.05,360.04,353.93,350.67,354.38,349.60,343.01,332.89,332.50,334.75,343.46,349.14,340.67,335.21,347.72,352.43,354.24,344.62,341.79,359.16,366.66,365.29,L7
2007-09-26 21:55:47+00:00,365.13,350.02,358.78,360.54,368.80,368.66,357.95,349.00,352.51,354.82,348.64,344.13,366.57,363.79,360.06,342.88,340.62,344.99,350.41,347.19,351.07,347.95,360.37,364.42,358.68,354.81,348.18,367.08,371.13,363.91,L7
2007-10-28 21:55:58+00:00,365.34,350.29,362.37,356.25,331.22,336.44,354.05,345.94,343.12,350.46,347.28,340.88,360.88,369.79,366.61,346.00,341.61,345.35,354.16,351.57,351.07,347.95,356.61,350.37,348.35,345.46,335.87,365.36,370.13,361.25,L7
2007-12-31 21:56:23+00:00,370.49,372.36,362.37,356.25,350.86,336.44,362.87,364.59,360.74,350.46,347.28,344.46,351.44,359.48,354.51,340.64,345.22,363.22,371.06,355.83,350.02,346.06,359.67,350.37,348.35,371.38,335.87,376.88,370.96,366.31,L7
2008-03-03 22:02:28+00:00,369.13,372.70,369.11,372.09,363.20,336.44,364.53,366.00,363.04,359.53,356.47,352.69,355.75,362.10,358.28,346.12,345.77,361.38,369.04,359.12,354.17,349.56,357.72,348.97,353.88,370.10,348.69,373.62,370.81,365.89,L5
2008-05-23 21:55:58+00:00,361.94,383.91,382.60,387.92,368.57,352.03,367.61,369.08,369.03,362.07,362.00,358.50,346.82,358.25,354.11,346.17,349.94,369.39,367.02,353.97,349.57,345.45,350.69,337.71,348.55,366.97,342.65,365.26,361.87,360.26,L7
2008-08-27 21:55:06+00:00,355.59,365.26,359.00,387.92,367.61,352.03,351.97,343.25,351.39,357.06,356.02,352.50,347.89,353.60,355.48,347.30,334.65,335.23,356.56,350.91,339.80,336.30,337.36,331.53,342.18,347.59,342.90,351.23,348.26,346.67,L7
2008-10-30 21:54:58+00:00,349.69,350.66,340.77,,347.34,327.01,336.80,325.61,334.14,340.39,340.89,338.26,342.16,339.13,340.31,334.73,328.71,312.75,348.11,334.32,330.65,331.02,329.98,325.07,333.10,335.26,330.63,338.44,337.04,339.52,L7
2009-03-23 21:56:15+00:00,355.67,347.53,348.46,340.89,,302.00,324.02,337.23,339.31,343.36,340.51,339.88,354.07,349.09,348.82,345.54,343.62,344.29,,332.54,335.03,336.37,327.77,328.00,330.89,330.93,331.46,334.49,328.55,343.61,L7
2009-11-26 21:56:28+00:00,347.30,343.11,328.93,336.26,294.84,323.64,332.07,341.49,353.64,356.93,352.06,346.19,332.49,330.63,327.84,320.92,314.26,334.97,331.85,318.59,316.49,324.86,321.48,322.99,322.55,317.18,310.41,316.73,314.47,321.55,L5
2009-12-20 21:57:07+00:00,347.30,341.59,335.10,334.72,313.83,333.90,341.40,343.78,346.91,343.78,342.34,342.88,332.49,330.63,327.84,331.89,319.62,328.45,331.14,327.26,324.27,323.13,325.33,325.74,325.92,326.53,310.41,316.73,314.47,326.56,L7
2010-01-05 21:57:24+00:00,353.38,341.59,335.10,334.72,324.61,338.75,346.44,339.20,343.09,345.92,345.78,346.53,341.50,341.34,336.96,337.06,319.62,328.45,329.74,331.09,329.25,323.64,325.75,328.90,332.96,331.08,321.80,322.07,312.73,326.56,L7
2010-01-13 21:56:49+00:00,356.47,342.06,338.44,334.59,328.51,342.77,349.28,340.13,344.84,346.87,345.46,343.47,343.92,344.21,343.73,341.03,330.71,332.78,332.45,333.80,331.54,326.29,328.25,331.07,334.84,334.25,324.80,323.47,315.36,327.13,L5
2010-01-29 21:56:53+00:00,357.68,343.57,344.31,334.34,325.04,346.63,352.01,341.98,345.92,348.75,346.59,343.25,347.97,347.75,346.31,342.91,337.67,337.52,336.98,335.61,332.48,328.00,331.47,332.12,335.37,336.57,328.52,326.14,319.71,328.18,L5
2010-05-13 21:58:09+00:00,355.87,344.35,346.56,331.84,325.04,346.63,352.01,341.98,344.96,347.51,344.88,342.00,347.97,347.75,315.85,320.06,337.67,338.13,340.10,332.96,332.48,328.00,331.21,331.62,334.63,336.40,327.52,326.79,322.29,328.74,L7
2010-05-29 21:58:09+00:00,363.41,351.24,356.11,339.50,332.59,358.29,360.25,342.11,343.22,345.62,343.24,340.13,353.13,353.46,288.75,300.14,345.47,338.92,347.43,335.84,340.26,328.79,333.16,337.20,339.15,342.55,336.49,335.87,331.49,336.82,L7
2010-06-30 21:58:13+00:00,363.41,352.58,355.72,340.58,333.95,358.53,359.23,337.23,337.47,345.73,342.43,340.24,353.13,353.46,267.16,270.00,355.72,344.59,350.83,335.81,341.57,333.79,335.95,337.27,339.74,341.87,336.49,335.87,331.49,338.13,L7
2010-07-16 21:58:15+00:00,367.14,358.01,353.70,342.15,334.28,359.69,360.61,337.98,335.59,342.91,335.45,340.05,355.01,355.91,210.81,216.53,358.53,346.16,362.21,331.28,343.41,338.13,341.34,337.70,337.73,341.82,339.48,341.90,341.95,341.42,L7
2010-10-04 21:58:17+00:00,364.35,361.08,351.29,345.00,345.85,358.89,348.39,322.31,330.83,335.83,331.99,336.50,338.97,351.33,210.10,215.96,335.23,340.57,365.77,329.81,344.53,337.75,338.04,338.17,337.63,341.15,334.30,343.22,343.36,343.38,L7
2010-10-28 21:55:51+00:00,362.46,359.19,350.69,344.34,345.58,357.07,348.39,330.12,334.63,333.61,332.03,337.84,338.80,345.25,232.16,237.31,335.23,340.57,365.77,331.15,340.64,334.63,336.24,334.88,336.66,342.29,336.76,348.13,347.62,346.55,L5
2010-11-05 21:58:37+00:00,362.46,356.64,350.13,340.01,339.31,354.13,344.69,326.72,333.67,333.85,331.85,335.33,340.55,345.25,232.16,237.31,341.25,341.81,362.33,332.68,336.78,331.77,334.72,334.17,336.91,341.92,335.94,348.13,347.62,344.51,L7
2010-11-21 21:58:50+00:00,362.95,356.78,349.62,339.89,340.02,354.13,344.69,326.23,333.85,334.11,332.01,334.25,341.63,345.37,257.85,261.00,344.28,346.27,359.98,337.01,336.78,331.77,334.07,334.28,338.83,343.67,336.97,349.89,348.24,345.74,L7
2011-01-16 21:55:58+00:00,354.91,350.90,350.54,328.77,342.15,349.51,337.92,329.00,338.72,337.45,335.91,334.06,341.88,343.16,345.49,344.98,344.13,343.26,347.13,339.67,336.72,334.28,332.96,330.01,336.64,341.15,334.04,349.32,348.93,344.05,L5
2011-02-09 21:59:27+00:00,352.70,350.40,349.08,326.58,341.27,346.62,337.39,329.00,338.72,337.45,335.74,334.54,339.58,340.61,340.56,338.91,338.53,336.99,342.01,337.48,336.54,334.28,332.96,330.01,333.22,337.54,330.02,344.90,347.35,342.39,L7
2011-02-17 21:56:00+00:00,357.92,353.05,352.22,330.23,341.27,346.62,344.30,335.61,343.17,342.73,341.34,338.53,346.21,347.65,346.16,343.70,343.81,342.73,342.01,337.48,342.78,341.49,338.06,340.13,338.26,340.47,334.13,349.26,351.79,346.23,L5
2011-03-21 21:55:52+00:00,358.25,351.91,351.39,330.67,342.50,347.71,345.37,337.19,343.08,342.52,341.00,337.39,347.13,348.95,346.83,343.43,343.04,341.15,341.81,337.61,342.37,341.40,339.66,341.89,338.48,340.41,334.11,348.20,351.25,346.35,L5
2011-03-29 21:59:38+00:00,357.00,350.91,350.71,331.14,341.97,347.71,345.37,337.19,343.94,342.69,340.87,337.80,346.81,349.16,346.60,342.87,341.64,338.73,339.46,337.61,342.37,341.40,339.80,341.82,339.91,340.43,335.05,348.51,351.05,347.02,L7
