,dates,usa_CA_0197-0000,usa_CA_0197-0001,usa_CA_0197-0002,usa_CA_0197-0003,usa_CA_0197-0004,usa_CA_0197-0005,usa_CA_0197-0006,usa_CA_0197-0007,usa_CA_0197-0008,usa_CA_0197-0009,usa_CA_0197-0010,usa_CA_0197-0011,usa_CA_0197-0012
0,1984-05-18 18:13:47+00:00,245.90217748027845,250.54760026436557,220.5440021802003,192.64527250773932,192.78319689439047,177.33437758614667,167.00324470227002,164.68613999315943,153.42627196338168,145.2751740899931,153.27244736186321,167.7440348759945,197.23258197942772
1,1984-06-03 18:14:10+00:00,243.89471841392987,244.62290707422952,214.68267384258576,192.11268960329383,192.12987837598723,184.16110091117588,175.1148234850815,175.14929091608929,158.28085415911005,149.27697564274956,161.54384797446355,195.44264627351632,216.81311338377802
2,1984-09-07 18:16:09+00:00,222.8303223891698,222.51825592371935,209.59200386652245,194.491903696719,186.9079370914541,179.977343524339,171.70654181194652,178.14230100848056,171.98014137640007,167.90296305696415,181.03985844438364,204.1843832200044,205.4842954202997
3,1984-09-23 18:16:11+00:00,213.0937556798493,210.9881644215321,208.62175552076636,193.88390725512133,181.44237765029135,173.87987157860385,159.43559806566986,160.57947078152915,153.36014188188892,155.68897224160816,152.62116472878085,193.3754116908455,196.68188858341887
4,1984-10-25 18:16:05+00:00,210.31856823651924,206.84756602136852,209.7266423887666,184.92715226161965,186.50366447102567,175.6625381716293,161.85608713820739,164.06833189997934,148.56434474344098,153.80610066093934,157.6808763214578,184.70137267189426,191.48112008732056
5,1985-05-21 18:16:11+00:00,233.33230139663016,237.70043112641554,217.4927277011248,200.06465796018284,211.91487542929787,216.03548855736864,202.69443564159712,191.0326091831657,193.77203671048846,186.27157624274594,189.95290258787003,198.01766853063583,199.69026782481416
6,1985-10-12 18:15:03+00:00,218.16365609088922,217.0423258495302,208.00605974608087,200.62530803342696,203.13837171398967,202.14850070575812,202.00486616438656,204.79651025579636,196.74289415270295,192.8259879786985,196.74633675424326,219.61201617854888,212.78218103989093
7,1985-10-28 18:14:51+00:00,210.10080729968726,209.7510871798879,213.15188516119824,203.21285528121797,206.01819547583037,200.33345215959247,193.2584346041014,197.39547200849796,191.58965254254778,184.7106997440143,,192.70914861365065,205.0555833548591
8,1986-02-01 18:13:04+00:00,,,,,,,,,,,,,
9,1986-03-21 18:12:01+00:00,229.30070933465606,234.75336184200057,203.35477669586894,170.97702373273916,159.50310444533665,162.84939120413966,170.81733299191325,186.28515369238394,177.26287033523346,169.69463830764192,176.19535149104712,198.20584241796718,205.5967393805451
10,1986-05-08 18:10:55+00:00,227.8790713108722,232.01791084465174,203.2839799437851,175.77470356010306,167.02088015827343,162.3388400398182,151.90706458520356,148.65963704311577,148.98694758380242,151.2213903040938,157.39980568955087,187.8085194318835,194.93994529871355
11,1986-05-24 18:10:28+00:00,231.98668525554874,235.97353777284678,223.12015414200812,193.46530447746824,189.76886668501766,173.4758196253685,163.41534203904553,161.78775173640213,161.07062412741678,167.33385356213861,170.41914367261302,182.24468691597676,196.96865674100545
12,1986-06-09 18:10:00+00:00,227.41306394375843,238.3602181575497,220.04662871455645,180.8671066734216,170.2901242543569,165.4246914499787,159.65436682370915,164.14179257041508,162.7247937524213,164.7662685477385,175.89671996476358,195.0132847704312,202.94053481992512
13,1986-07-11 18:08:57+00:00,244.8839274945498,249.75857680354886,222.32631332694308,188.58993865857713,179.75836027744367,171.09683180429366,168.15362447682924,165.7686696774045,170.81039694416296,164.53252296376138,187.76931581434414,203.032876921891,207.5035971507184
14,1986-08-28 18:07:12+00:00,233.39590883648276,235.88964165300055,199.7270257343428,168.66759574765467,158.31186573486852,149.75652973162607,152.48415859127732,168.41543089662838,171.80965172005307,184.3868908869493,200.2874518470685,216.10669698093938,216.90495846573998
