,dates,usa_HI_0049-0000,usa_HI_0049-0001,usa_HI_0049-0002,usa_HI_0049-0003,usa_HI_0049-0004,usa_HI_0049-0005
0,1990-09-11 20:20:05+00:00,197.128956321102,197.01243187020472,187.37351462549657,193.74345022607991,195.82767496927994,188.63790419735622
1,1991-12-03 20:24:42+00:00,192.83720922746116,200.98001986646028,188.6857079396994,176.59802287153036,172.07114334295875,183.46794682514036
2,1999-08-02 20:59:19+00:00,,,,,,
3,1999-08-11 20:53:07+00:00,,,,190.18426506450436,182.36602659082155,191.19732868481663
4,1999-09-28 20:53:15+00:00,209.90376235782423,216.24565552948908,201.83605863142003,199.24710629006944,197.8338504131654,194.55617085183368
5,1999-10-30 20:53:07+00:00,207.46255567718612,209.5022702339793,195.93010688116865,184.66484622870075,176.3293824543455,175.50363205779524
6,1999-11-15 20:53:07+00:00,216.3750234128969,214.95605025528883,204.07906892737503,187.99226934615803,183.377162883623,189.14442991177617
7,2000-01-02 20:53:03+00:00,210.9440807380206,214.6749501412035,206.07535071350193,191.50590773903525,179.54439966052684,178.87692679693038
8,2000-01-09 20:59:15+00:00,194.92138661591775,195.25831112013407,197.29330209789936,178.8380771031817,169.9019722324164,168.80059605048282
9,2000-01-25 20:59:13+00:00,203.81281856684168,208.06816401485347,195.9790236013197,181.28241417384663,174.97333483860052,181.92440485363053
10,2000-04-07 20:52:39+00:00,201.9385218618574,200.39083100923935,200.92489742548747,187.64914842974795,187.29946733311203,172.8683485120108
11,2000-05-25 20:52:12+00:00,213.7003358382428,212.27359117021302,204.6707647676935,191.16331938640684,179.25913411868657,187.24319476263182
12,2000-06-10 20:52:06+00:00,200.8638613785566,204.12231101632517,194.50883369222038,182.71336629597084,185.731442059223,181.7069525410935
13,2000-06-26 20:51:56+00:00,208.94101940465896,215.75986650657944,206.04684896609632,197.48420368855773,194.91555720669982,190.97412021365705
14,2000-07-28 20:51:26+00:00,212.0006670781188,214.70492287420623,203.19661925898632,186.18467522440815,187.1932235510186,189.77064569540164
15,2000-08-04 20:57:33+00:00,,,,,,
16,2000-09-21 20:56:52+00:00,,,,,,
17,2000-09-30 20:50:41+00:00,225.67504125596182,218.30741661090713,215.55309850282438,207.0773524333839,203.29255139437737,173.43622016929504
18,2000-10-07 20:56:48+00:00,216.2759248173512,212.22769861037722,204.76279612518545,199.67175217869652,198.0779008069812,169.6678186728652
19,2000-11-24 20:56:45+00:00,223.61919021932025,221.61052824533238,204.67682640589211,194.01717261225474,184.230195389972,181.94081465852457
20,2000-12-03 20:50:34+00:00,226.77303719775688,221.24231938436816,211.95806238077677,197.14293154229028,195.71667240504692,192.36412075855395
21,2000-12-19 20:50:39+00:00,229.19768117931554,227.95013635375074,210.74718298353622,204.58133711689192,200.435098987943,195.24047011213818
22,2000-12-26 20:56:52+00:00,232.39336966065613,,,,,
23,2001-01-04 20:50:39+00:00,232.37747453358642,225.74398588068675,217.01949892486428,215.4560781568943,206.05365579574382,198.43217670077377
24,2001-01-11 20:56:53+00:00,226.49642715540978,219.0091114537139,210.03329342405533,202.4567223585879,198.86365875420393,187.9902034009985
25,2001-01-20 20:50:45+00:00,230.23244563863014,221.82525078249427,210.00786035022102,202.3715414410944,200.2235955830379,195.38124869244643
26,2001-02-12 20:56:50+00:00,221.1433913896527,214.9489670983595,205.8418246850881,187.97591914935686,183.7515606216259,183.86657888644038
27,2001-02-28 20:56:44+00:00,223.2296992840635,218.27866518752205,209.26624188489566,203.77559930886963,189.3513168266025,188.45345426169814
28,2001-03-16 20:56:40+00:00,215.60110832759614,212.42677335871002,204.55869064175488,185.23653519371902,185.94484407103675,183.86509252081981
29,2001-03-25 20:50:25+00:00,227.92879801709952,222.6987559282797,218.492066882874,205.82673662014,198.9457184977875,198.46586382627436
30,2001-05-03 20:56:29+00:00,,,,,,
31,2001-06-29 20:49:35+00:00,218.8916387909617,214.41091151499316,204.76772231313942,190.19020253766337,188.04493989330797,189.73056753506802
32,2001-08-07 20:55:25+00:00,,,,,,
33,2001-09-01 20:48:54+00:00,219.67031314354256,223.13035638344738,206.95712293024565,194.34835105802438,190.0818699068799,189.8106178543016
34,2001-10-19 20:48:32+00:00,226.56285594720055,218.9201756344045,204.96946296722066,183.6673759513943,187.79461661300235,
35,2001-10-26 20:54:43+00:00,228.15644983705494,220.91129650682979,209.90337223246524,200.24754884168922,187.8677183486525,193.35784249150385
36,2001-11-04 20:48:37+00:00,229.58370135126083,219.70209107535692,202.8581903560082,188.81573205683696,186.11032720191992,186.95538437724977
37,2001-11-11 20:54:53+00:00,226.39150062751594,218.55711992052474,201.24347381104155,191.0703462415068,185.1302848403788,185.00002530491722
38,2001-12-06 20:48:46+00:00,,,193.22487288187213,177.84214788086098,169.4758591492812,164.46267922508298
39,2001-12-22 20:48:56+00:00,212.36695170690646,214.33710191726004,206.50129214812986,199.77753010538504,183.27731165763785,186.17790356203747
40,2002-01-14 20:55:11+00:00,217.71066191999142,215.37256471420486,210.69842309775103,197.5913115566624,196.70507908876587,191.72002990569308
41,2002-01-23 20:49:06+00:00,191.92677028496138,191.77492969335344,200.26837608613508,203.74138052727005,182.3469194002613,181.68814830413777
42,2002-03-12 20:49:08+00:00,204.29833569394987,203.33095061592124,196.352833548572,185.32548125399373,187.58249277769397,177.59990722514053
43,2002-03-28 20:49:03+00:00,208.39662303541996,212.28495021133853,199.29204426198407,193.1333188791121,193.48790069752113,186.71056138575284
44,2002-04-13 20:49:02+00:00,224.31142214953093,215.89192765199613,214.05476571941722,213.92851019794858,203.0454413905513,196.59359851398128
45,2002-04-20 20:55:11+00:00,,,,,,
46,2002-06-16 20:48:45+00:00,202.30724775886478,197.7791696855588,195.28302537689413,179.8354080711216,186.53511143680586,174.70215853107527
47,2002-07-09 20:54:49+00:00,,,,,,
48,2002-08-19 20:48:22+00:00,220.06115089610844,215.20657057880064,204.15808988499563,198.48737035051818,194.68871759791978,185.76046496943957
49,2002-09-11 20:54:20+00:00,219.86529383374216,206.73790654858288,190.4638732874377,183.8925014227679,193.6803894156972,146.52081035790005
50,2002-09-20 20:48:01+00:00,226.5062544408578,220.0743681253361,209.31685304418033,209.52815128926693,206.65060629018862,197.58523213321448
51,2002-09-27 20:54:10+00:00,215.45351308215044,212.154103038684,204.41609791147522,209.64360772948794,205.39173320980598,
52,2002-10-22 20:48:02+00:00,215.87644137533175,213.64327448525702,199.8154819604292,200.79756150766178,200.64844362305064,189.15621668966736
53,2002-10-29 20:54:11+00:00,207.31358798753422,211.69898306865787,196.69852121045545,201.5337191858797,198.39457842149253,186.75766387493468
54,2002-11-07 20:48:07+00:00,227.9105140829093,217.2698604357098,208.8112662089777,208.1693321464192,204.24647219718145,196.47780299302994
55,2002-11-14 20:54:21+00:00,221.66280082060604,215.5856793860469,204.3856239619476,201.84383420716335,203.88164937878685,197.39983469661985
56,2003-01-01 20:54:45+00:00,221.18557205288252,219.76432346013502,207.06294532211766,207.26379221275965,201.3578037129719,195.11301727969862
57,2003-01-10 20:48:36+00:00,222.8437548778686,216.64313999753415,210.58040094319867,213.55292844100737,204.67349486908765,197.64543203364667
58,2003-01-26 20:48:44+00:00,226.49168346937785,217.78495725844135,214.5977104435512,214.92598125835002,206.99888952117027,196.60549166053107
59,2003-02-02 20:55:00+00:00,221.6827739145865,218.6390855109899,206.49532263897999,204.13755771354295,198.1543432268806,195.07828317748107
60,2003-02-11 20:48:54+00:00,213.68573805450484,218.44870470370697,209.5073546519056,209.68697743402834,203.76217770624385,196.36393648227727
61,2003-02-27 20:48:54+00:00,216.28575116380793,216.6680607017664,207.02062693093325,197.9343161414646,200.6458205474212,192.92229585360639
62,2003-03-22 20:55:05+00:00,208.7896466558943,213.89004171986252,203.21552021303302,198.82719865061313,195.50988158543794,193.6961540495389
