,dates,usa_HI_0049-0000,usa_HI_0049-0001,usa_HI_0049-0002,usa_HI_0049-0003,usa_HI_0049-0004,usa_HI_0049-0005
0,1990-09-11 20:20:05+00:00,198.7247057730408,198.42044609250365,188.96926407743535,195.3391996780187,198.81970519166515,190.233653649295
1,1991-12-03 20:24:42+00:00,192.63759236885164,200.80388734415777,188.48609108108988,176.39840601292084,171.6968617330659,183.26832996653084
2,1999-08-02 20:59:19+00:00,,,,,,
3,1999-08-11 20:53:07+00:00,,,,189.19247140957143,180.5064134878223,190.2055350298837
4,1999-09-28 20:53:15+00:00,209.37295930296156,215.77729989284555,201.30525557655736,198.71630323520677,196.83859468529786,194.025367796971
5,1999-10-30 20:53:07+00:00,208.67737238478196,210.5741673289168,197.1449235887645,185.8796629362966,178.6071637810877,176.7184487653911
6,1999-11-15 20:53:07+00:00,217.33904294589482,215.80665572558112,205.04308846037296,188.95628887915595,185.18469950799408,190.1084494447741
7,2000-01-02 20:53:03+00:00,211.03685070199887,214.75680599177255,206.1681206774802,191.59867770301352,179.71834334298606,178.96969676090865
8,2000-01-09 20:59:15+00:00,194.29912098258148,194.70925320836676,196.6710364645631,178.21581146984542,168.73522416991088,168.17833041714655
9,2000-01-25 20:59:13+00:00,203.27881823949943,207.59698725543385,195.44502327397745,180.74841384650438,173.97208422483382,181.39040452628828
10,2000-04-07 20:52:39+00:00,200.1235155160314,198.78935482174583,199.10989107966148,185.83414208392196,183.89633043468828,171.05334216618482
11,2000-05-25 20:52:12+00:00,213.05861487505888,211.7073667909331,204.02904380450957,190.5215984232229,178.0559073127167,186.6014737994479
12,2000-06-10 20:52:06+00:00,201.4551798151345,204.64406257801156,195.10015212879827,183.30468473254874,186.84016412780656,182.2982709776714
13,2000-06-26 20:51:56+00:00,209.84575164174456,216.55815965694907,206.95158120318192,198.38893592564332,196.6119301512353,191.87885245074264
14,2000-07-28 20:51:26+00:00,212.83472169970554,215.44085342266513,204.03067388057306,187.0187298459949,188.75707596649374,190.60470031698839
15,2000-08-04 20:57:33+00:00,,,,,,
16,2000-09-21 20:56:52+00:00,,,,,,
17,2000-09-30 20:50:41+00:00,225.0384567419933,217.7457243926996,214.91651398885585,206.44076791941538,202.0989554306864,172.7996356553265
18,2000-10-07 20:56:48+00:00,217.64879489397137,213.4390545603362,206.1356662018056,201.04462225531668,200.65203220064402,171.04068874948535
19,2000-11-24 20:56:45+00:00,223.48650010847606,221.493448735764,204.54413629504793,193.88448250141056,183.98140143213917,181.8081245476804
20,2000-12-03 20:50:34+00:00,227.6418595251647,222.00892732031625,212.8268847081846,198.0117538696981,197.3457142689366,193.23294308596178
