dates,nzd0118-0000,nzd0118-0001,nzd0118-0002,nzd0118-0003,nzd0118-0004,nzd0118-0005,nzd0118-0006,satname
1999-10-22 21:58:28+00:00,395.02,382.40,386.01,382.43,,384.60,394.00,L7
1999-12-09 21:58:33+00:00,386.73,382.67,386.01,382.43,,384.60,394.00,L7
2000-06-18 21:57:27+00:00,381.86,373.35,379.28,364.43,383.47,,,L7
2001-01-12 21:56:06+00:00,,,,377.31,394.11,386.00,379.06,L7
2001-10-11 21:53:46+00:00,377.43,372.27,381.75,379.21,380.61,379.15,387.83,L7
2002-01-31 21:54:26+00:00,383.24,373.87,382.84,379.11,389.80,383.29,387.14,L7
2002-03-20 21:54:24+00:00,383.98,379.05,387.33,384.57,391.60,387.88,392.15,L7
2002-04-05 21:54:25+00:00,381.17,377.81,385.39,382.91,388.13,385.43,389.78,L7
2002-05-23 21:54:18+00:00,381.88,378.97,386.30,382.49,388.26,384.80,390.95,L7
2002-06-24 21:54:04+00:00,383.06,379.18,386.50,382.27,386.45,384.30,390.69,L7
2002-08-27 21:53:36+00:00,379.75,378.47,387.14,381.65,384.49,384.77,392.93,L7
2002-12-01 21:53:52+00:00,377.81,374.91,385.13,377.90,382.56,384.45,392.18,L7
2003-05-26 21:54:19+00:00,387.20,374.81,385.53,381.51,383.84,383.02,394.95,L7
2003-07-21 21:42:09+00:00,398.76,379.99,389.01,386.43,391.53,387.31,398.42,L5
2003-08-06 21:42:27+00:00,393.20,377.38,385.13,383.11,388.51,388.37,397.66,L5
2003-10-17 21:53:51+00:00,391.21,377.29,384.42,381.91,386.31,387.69,399.89,L7
2003-10-25 21:43:40+00:00,388.11,377.15,383.82,381.27,386.04,386.99,398.04,L5
2003-11-02 21:54:02+00:00,385.88,375.59,382.85,380.09,384.77,386.07,396.91,L7
2003-12-04 21:54:19+00:00,383.15,375.52,381.69,379.23,383.52,385.84,395.16,L7
2004-01-21 21:54:39+00:00,384.33,377.78,383.55,382.22,384.62,387.02,395.85,L7
2004-02-22 21:54:43+00:00,388.21,381.79,387.90,387.51,389.13,389.30,397.18,L7
2004-03-25 21:54:54+00:00,388.43,381.87,389.06,388.44,389.80,390.48,397.74,L7
2004-04-18 21:45:25+00:00,386.62,381.34,388.92,388.78,389.86,389.87,394.85,L5
2004-05-12 21:54:49+00:00,388.57,383.09,390.69,391.27,389.35,389.97,394.22,L7
2004-05-20 21:46:20+00:00,387.66,382.47,390.13,390.38,388.57,388.59,393.03,L5
2004-05-28 21:54:47+00:00,387.66,382.47,390.13,390.38,387.22,387.14,391.94,L7
2004-06-05 21:46:48+00:00,388.11,383.48,389.29,389.05,387.75,385.36,392.19,L5
2004-07-07 21:47:45+00:00,389.37,384.06,389.47,388.41,388.18,385.87,391.08,L5
2004-07-23 21:48:09+00:00,387.62,382.61,388.46,386.20,386.85,385.00,390.47,L5
2004-08-24 21:48:54+00:00,386.08,380.70,387.18,384.00,385.48,384.20,390.41,L5
2004-09-09 21:49:19+00:00,386.62,382.00,387.92,385.09,386.48,385.37,391.87,L5
2004-09-17 21:54:15+00:00,386.82,380.88,387.49,384.00,386.72,385.01,391.08,L7
2004-09-25 21:49:43+00:00,386.03,380.67,387.37,383.27,386.55,384.43,390.84,L5
2004-10-19 21:54:19+00:00,388.26,382.23,388.17,384.37,387.76,385.54,392.56,L7
2004-11-04 21:54:31+00:00,387.90,382.42,388.53,384.94,388.33,386.36,393.32,L7
2004-12-22 21:54:54+00:00,388.95,383.04,389.35,387.30,393.10,391.56,396.29,L7
2005-01-15 21:51:45+00:00,389.72,384.38,391.18,389.95,396.16,394.15,400.31,L5
2005-02-08 21:55:11+00:00,388.36,383.43,390.44,389.28,395.34,393.99,399.68,L7
2005-03-12 21:55:20+00:00,387.18,382.42,389.56,386.18,395.04,393.30,398.55,L7
2005-04-21 21:52:46+00:00,390.25,387.56,393.06,390.26,397.99,398.32,401.29,L5
2005-05-23 21:53:00+00:00,393.54,388.48,393.16,389.31,395.81,396.75,399.86,L5
2005-07-26 21:53:30+00:00,392.92,387.90,392.40,384.08,387.48,389.73,393.76,L5
2005-08-19 21:54:56+00:00,393.08,387.42,392.09,383.37,389.35,390.41,395.10,L7
2005-10-06 21:54:37+00:00,388.72,383.26,388.27,382.31,384.54,384.96,389.47,L7
2005-10-30 21:53:39+00:00,384.72,378.95,383.80,380.36,383.06,379.50,385.91,L5
2005-12-09 21:55:14+00:00,382.11,377.26,383.62,380.48,385.42,379.29,385.12,L7
2006-02-11 21:55:41+00:00,382.12,377.28,384.06,381.84,384.92,381.71,386.22,L7
2006-03-31 21:55:42+00:00,385.86,378.88,385.32,384.27,386.82,383.88,386.89,L7
2006-04-08 21:57:12+00:00,387.70,381.70,387.83,387.14,388.33,386.04,390.00,L5
2006-05-02 21:55:41+00:00,386.67,379.69,385.00,382.10,384.37,383.91,387.37,L7
2006-05-26 21:57:54+00:00,381.44,375.73,380.41,377.09,384.37,383.91,387.37,L5
2006-06-27 21:58:24+00:00,380.19,375.62,379.28,376.29,383.73,383.30,387.31,L5
2006-07-21 21:55:21+00:00,380.19,375.62,379.28,376.29,383.73,383.30,389.16,L7
2006-08-22 21:55:17+00:00,378.79,373.88,377.48,374.20,383.84,381.93,389.03,L7
2006-09-07 21:55:13+00:00,379.00,374.62,378.11,375.25,383.40,382.78,389.72,L7
2006-10-09 21:55:00+00:00,375.90,374.33,378.29,370.75,381.64,380.65,391.08,L7
2007-01-05 22:00:28+00:00,389.20,386.56,393.24,394.05,399.06,396.86,397.98,L5
2007-03-02 21:56:07+00:00,390.00,386.02,392.99,393.34,395.74,393.96,398.29,L7
2007-05-05 21:56:03+00:00,403.39,392.53,400.23,398.76,404.65,397.79,402.26,L7
2007-09-18 21:58:42+00:00,391.68,385.30,389.08,386.10,395.27,391.35,398.38,L5
2007-10-28 21:55:34+00:00,384.17,381.25,384.37,381.26,389.45,386.85,391.66,L7
2008-01-16 21:55:59+00:00,375.06,374.71,378.11,376.63,379.62,382.19,387.21,L7
2008-02-01 21:55:57+00:00,379.06,376.98,381.23,379.85,381.87,382.91,387.62,L7
