dates,nzd0388-0000,nzd0388-0001,nzd0388-0002,nzd0388-0003,nzd0388-0004,nzd0388-0005,nzd0388-0006,nzd0388-0007,nzd0388-0008,nzd0388-0009,nzd0388-0010,nzd0388-0011,nzd0388-0012,nzd0388-0013,nzd0388-0014,nzd0388-0015,nzd0388-0016,nzd0388-0017,nzd0388-0018,nzd0388-0019,nzd0388-0020,nzd0388-0021
2002-03-11 22:02:43+00:00,177.9586844389577,171.23863697967963,169.56735111400212,175.1215971188232,164.878909819293,156.21261032171674,154.69960197119812,143.0855384192353,142.37037220199193,146.52566602311617,152.80858149587365,156.8763598280688,165.61237044919025,167.00648715908804,172.64234424849323,173.09583795038117,179.8651970038097,171.89568415332792,163.48459094151056,156.36508248321607,152.61543269646307,149.5182772507683
2002-05-14 22:02:31+00:00,141.88234668253355,,,,,,,,,,,,,,,245.52920248780757,231.58361170885848,238.50171002928144,147.2188532654337,,,
2002-05-30 22:02:25+00:00,150.4187058946348,146.20598864624003,148.031946851424,152.71731113767387,148.23633835397933,136.23699761675675,128.60040035404447,125.6740891511044,,,,,,,,,162.6227343231791,151.4954796768312,130.64300693778526,,,
2002-06-06 22:08:10+00:00,168.68098832773316,161.3533911744335,162.266980475794,158.35325688995587,156.42488987764042,149.1349923790704,144.63280778369787,,,,,140.4171086939015,,,,,,,,,,
2002-06-15 22:02:19+00:00,,145.4625534725951,159.985778884129,178.47821235929348,150.07367946566058,,,,,,,,,,,,163.6780387971734,170.55941107004895,,,,
2002-07-08 22:08:00+00:00,171.9094613078201,158.46570110544363,159.94318235132178,173.08537517231275,165.9120816207095,152.41424493249812,,,,132.92396728997082,146.1892134180821,134.94933303193307,133.36892760996164,119.39065802433288,155.8968389532595,146.6338858566964,162.2226591517595,150.3606028758978,160.42090499514705,149.00897383849193,159.5089729644976,158.5872934420677
2002-07-17 22:02:08+00:00,155.38137322977565,159.91291500054822,162.06857598243522,171.6356148425817,162.93551353721747,147.9795564423328,152.59448006820332,,125.44951094449226,,,,,,,,,,,,,
2002-07-24 22:07:50+00:00,163.98733742087182,161.82101218608665,161.01298840968613,165.48847243721283,153.16333146815612,151.5757444905825,148.29508478164456,142.4362379742145,,,,,,,,,,,,,,
2002-08-18 22:01:33+00:00,154.51161965349544,148.20579045861362,150.8294794847647,160.285489458631,146.5313532217326,144.27166340550903,134.7624532463779,134.056810052705,132.41600480393265,128.40537728632023,126.07423551195225,126.4997328443852,131.98298495696045,135.74814260964447,137.26079905682553,141.89484467131007,144.37354989478646,140.2561061562589,142.9250788578335,146.35026026252433,140.55751689077047,113.50394485479715
2002-08-25 22:07:36+00:00,155.8214400532441,154.23862383947778,159.59048680089649,162.89139565976149,153.89121763366649,135.6119719311833,133.24720640815912,135.33592613457415,137.19530256571574,138.3834290023236,129.67912056627506,139.17973958666389,135.18793211978928,136.62212809094922,154.4714228105411,161.23105283954425,161.75979252108343,164.1528271178198,156.40753263721308,146.5946179150788,146.7720833372844,
2002-10-05 22:01:31+00:00,175.82089089498342,171.48664868592067,172.25661979855883,173.55980569817171,166.995717759131,157.96308404297818,156.571390061784,141.06285203461567,137.65620812160742,143.28207828530628,147.80984304241917,151.76788301100882,157.4138873417821,162.74595200342566,163.14421096163147,166.06192948362792,166.91287663900488,163.90090594523306,159.59394100651664,153.1289507238096,148.28829291059392,150.55795692727878
2002-11-06 22:01:17+00:00,,,,,,,104.09522330412125,,,111.05082019821248,112.99595587579695,,,139.4011562938883,,154.8781321382997,163.8118084556524,145.9725055900333,141.54295207201113,135.17644986001287,99.43789076951107,
2002-11-29 22:07:49+00:00,169.88739747831866,169.79803327799718,169.34598458149935,172.5126436227851,163.87404836625672,153.2242606212861,147.58556739507284,155.02514358560276,148.1357262045995,148.16871384984807,151.3911820357087,159.8805816213012,161.26312005933806,170.30414127279207,170.5932594877851,177.85055906756133,174.2098356360734,167.9661665509661,162.28888900130985,163.8079620155683,163.68238656489086,160.12481988523652
2002-12-31 22:07:56+00:00,174.94798813077492,168.97518750382955,170.629277140974,173.438767846109,170.91094823094946,160.09524622450937,159.351732922819,155.1405051247886,148.77725614463978,148.40213145907464,151.9317281689962,156.9857283881755,165.2806628974669,161.20788706043285,169.21698896813064,168.74992559870495,181.09464468171635,175.56404343154014,168.42634170374743,,,
2003-01-25 22:02:18+00:00,167.2800200226431,165.1891221397253,168.65493085274858,161.25600709855433,164.7300110794999,158.7836374384436,146.28385581916885,157.21293542669068,152.36999596438167,155.29003506394696,152.09262576605576,157.3693179294863,155.90633892635185,163.48293545982025,175.09294930919356,179.9441170323901,176.48263219403,174.54771694301752,175.66146823161176,182.46270249085472,176.8484660297872,167.1405775906153
2003-02-26 22:02:28+00:00,170.38273264717262,163.63237107273403,167.76204789830925,169.35875281536246,163.69669447163992,155.05990067629045,154.94190783242254,150.55876136985185,150.4312177232857,152.69443558858444,157.25829155675072,160.53863974824958,160.3063729999661,165.07299501330502,168.09889467197576,168.9498428069068,174.52557720919836,176.80417141134265,175.58124396956063,173.52725583959938,165.04929662787688,164.9171570303881
2003-03-05 22:08:19+00:00,163.7460376007012,156.31386077219452,157.30371015224145,160.07179023755043,150.69216396257013,147.507230443492,145.10345574531155,151.39521585726914,147.72966598014096,151.47742278920418,151.08160684714431,151.74306710452308,155.0698669005791,157.35163061432266,163.25531734656096,162.86892131561956,169.60866612064723,173.71125650752265,172.91301049506305,162.45520195304897,162.34551671792292,167.34943495783378
2003-05-24 22:08:16+00:00,164.5239863149707,160.9517625216783,158.74157625275555,162.4364250506045,159.7344738710169,146.32843358090736,142.20362697891244,136.78956771036252,,,,,,,,,,,,,,
2003-07-20 22:02:20+00:00,,,,,,,,,128.964297868923,,,,,,,,,,,,,
2003-08-20 21:56:39+00:00,142.71114184553747,147.75791026763153,143.06549456272202,147.82960596724462,161.5820958720383,156.61985235109657,143.50898521594118,146.9494308664986,132.7502782211246,140.1449171197568,140.3942469612783,142.48014973111376,141.79000161953132,157.1587332214575,,169.7988517712464,166.56987936901194,164.99161476599238,166.39760226464807,161.01754661082947,,
2003-08-28 22:07:57+00:00,170.74809363934588,162.124852048595,162.32883255181287,169.14632910800967,,,,,,143.27090730998518,142.10216376192102,148.39275361289097,152.36323296438283,154.4571850154074,157.61817589552638,158.91316381642426,162.19066354646537,164.54010895879338,,,,
2003-08-29 21:51:01+00:00,159.4491933703602,156.56498025486906,150.5019692841706,163.3632610378774,167.20107375646444,150.52738371922638,145.8247266205969,142.22609605066728,135.85487895578038,140.35974805779088,143.9041751179371,146.3974146911796,155.60289529581374,156.31799926361913,162.5000862621947,173.1856041920708,168.4842814442839,163.1816092859849,160.45751951038199,157.06331034776096,,
2003-09-14 21:51:18+00:00,147.81902543714963,150.7220901729069,150.37966726612075,166.59012486398095,169.77649297869291,160.90921951338117,154.10193045107195,140.4443534635301,137.01046829218382,139.0678070628784,142.16338504974655,150.7338297213296,158.78233383784024,169.11684818064643,177.31995328679832,177.91548749711592,164.42882230132446,160.20518917295348,151.55706525581618,147.47453126492306,139.6174984434856,
2003-09-30 21:51:30+00:00,141.47471469806393,145.30015061270888,148.62038317489515,155.35833103909917,170.32010549130314,160.9158361356404,155.78821891860989,153.79316879618804,144.5628345389133,144.2078049910519,158.5560721592222,164.838816075928,163.66849373462134,163.9145359712341,168.51521913939095,171.74766830056745,168.74723567007692,163.20332262218665,161.07114862876827,161.48726638109795,159.7322046597,150.4998168657083
2003-10-24 22:02:10+00:00,,,,,170.0622024999374,166.89273631066976,164.64594052246423,152.3996245745358,146.3868417963891,146.1608285213645,150.22666655603493,149.16043186011447,,,,,,167.15907686134298,159.50164901357783,155.4694355368214,158.31677702965627,160.96589349267762
2003-11-17 21:51:45+00:00,159.13908757133902,163.893442035546,159.90334411587014,166.11486608167655,176.9769264029931,162.65103153741987,155.48319713142865,152.34425999840184,143.17288309743915,141.84823444175845,146.41375419146286,154.78146786588277,174.7140990793324,175.12829975466025,176.41117851697805,183.11801470230796,187.748010468346,182.37576887007506,171.56176662719417,162.7259417929868,156.39197022539545,156.11569774850147
2003-11-25 22:02:05+00:00,,,,,165.0956962146788,160.15715243740397,153.4071260271883,147.61232592106265,145.2905055617378,150.28014009025978,156.7826138037116,162.466302978814,,,,,,161.7894164317204,160.08429916620403,150.51529643790226,152.14505682758912,151.0148907452855
2003-12-03 21:51:55+00:00,165.2363448795953,162.97731111846886,156.37181308078425,159.67450406471022,162.0603098071943,158.5254354781706,148.86973529350564,141.9334862562547,139.7349570267007,144.02652321200404,153.71617425518326,170.55121701466766,169.88476315181214,177.32938703743676,177.0874828157337,177.81529856756515,176.9038075881009,170.90944498755334,160.09921238222904,151.70923813541776,146.8325928919442,145.96376214574553
2003-12-10 21:58:05+00:00,168.05768541357583,154.91398390894065,157.84244667950915,164.16145831863685,163.7065541416808,159.6972583590264,149.30629631819812,135.48439579631113,144.94106275951776,143.86590238236826,152.77011303065373,162.8614311783406,167.65099861830487,177.03686121685834,164.31057047604386,164.36381772770665,172.74299860845463,164.3772248245566,159.87132342964625,152.35453251125773,151.80558439021354,163.12316159522462
2004-01-03 22:08:30+00:00,169.57507990201242,166.00344324384983,165.96184847188823,168.42003632428347,,,,,145.89592966929106,142.54035503481143,150.28660910947966,164.7702971001457,168.6262581398662,170.0042056727761,176.7940210874711,181.64921399392068,184.67211297456248,,,,,
2004-01-04 21:52:10+00:00,158.82211470284622,155.36059901753737,161.88727276959614,168.24606482808778,160.70538643412007,149.27864295060508,147.44397458001433,137.00946820075242,134.13687439608995,126.2684361481136,132.23254201562392,141.44873723821294,150.89032261028225,153.3429904949078,159.20046400563638,168.53666724333743,178.17457017505848,182.39003928152718,179.02380982441213,172.27424253744135,164.8148029877771,165.26498067112823
2004-01-19 22:08:35+00:00,170.33701951096222,160.54570254278045,159.82265821191203,169.17691075267584,165.15635701218568,,,,145.0968734943189,142.50549884067652,148.30705152837177,151.56776175488528,154.8416326293567,159.4586272116477,164.88546117163912,170.28828857091855,181.01141828161605,170.87257981052431,,,,
2004-02-05 21:52:40+00:00,164.18209583926821,155.8210042887179,155.9898900801227,158.08089212880577,156.32098942411463,144.0991868099918,145.4765786228225,141.4727231950019,138.1452711208048,142.467317846024,142.09923756487328,149.22715547843342,158.28531629166486,156.5384526511594,161.58260374111558,164.50143101161825,173.53573408109844,173.16588291434363,170.450090634412,163.87632683455934,158.27091830899457,156.0662609517055
2004-04-08 22:08:48+00:00,,147.5499319590295,145.0092284637013,151.56233603511075,159.07304949216538,152.16887199938654,141.39073801166694,134.3543625800976,130.8063869350062,133.0434704930052,,,,,167.64847071093945,173.04337043746213,182.07478107068704,181.87055095054666,183.47221757122952,171.1774306438904,161.79054187205853,159.83155268389945
2004-04-17 22:02:56+00:00,169.7916235517449,165.21678124040565,160.83845780249953,168.54249948143365,,,,,,,142.15279249286957,140.68212839978338,136.79692570404842,,,,,,,,,
2004-04-25 21:53:47+00:00,162.18659344519028,168.0979869701798,160.34852556423672,166.326725461624,173.8713512974519,160.43329361067293,155.91143745689916,154.5326598234234,134.83696448850446,138.69822053969673,139.06193335073883,152.70386644718477,162.53901521429896,,,184.8903211280504,189.9488491851731,188.5540015528649,191.67243253211126,190.77368365920188,178.39796476553897,167.7698160148199
2004-05-18 22:00:14+00:00,173.16732066770754,168.70293183897965,166.44112996448433,170.9894351858432,172.1975741909351,165.9124038907786,156.79615246557964,149.96792562179553,,,,,,,,,,,,,,
2004-05-19 22:02:59+00:00,,,,,,,145.23866445460646,148.2579680333928,158.64762547497597,156.78209816646225,148.29999649295075,153.25596467875306,155.22261712176135,154.06591435252233,178.08435568724624,,,,,,174.64886449848905,143.25357530957567
2004-05-26 22:08:45+00:00,164.25479391323196,166.60096313780087,157.3388663995517,171.152258968004,168.6661669386386,161.5577623391609,154.31271985962815,,,,,165.12827864910963,173.2246354252232,183.47865702538812,192.7634165073926,193.90520892956653,187.5762493797453,185.95369260784014,202.68881671385776,189.34548012543215,189.3284733364877,
2004-06-11 22:08:38+00:00,,,161.32698393517276,160.8738211053967,165.19101654361344,160.94955357162578,144.13462355555663,,,,,,,,,,179.22959901476744,178.43737737226147,,,,
2004-06-28 21:55:16+00:00,151.885075837185,,156.98449674222286,148.55025035097805,116.26630649835327,149.78500624855928,140.34026304100468,133.01412981125551,133.32511926622644,130.42427954628818,,,146.15095645740934,144.04766674696825,,158.8972935329711,169.10798925583296,202.34452943553285,171.80027719209141,153.57643255959,177.31471799882294,130.241923621635
2004-07-05 22:01:39+00:00,151.11470059884363,149.23224309741786,144.1629949455621,,,,,,,,,,,,,,,,,,,
2004-07-13 22:08:34+00:00,,,,,,171.18536011317903,170.44157807261647,,,,145.42713538888955,,,,,,,,,,,
2004-07-22 22:02:44+00:00,,,153.22484412000867,161.70538687075586,165.62396301969497,166.70170490094722,159.3484704573322,160.65992473063815,,,,,,,,,,,,,,
2004-07-29 22:08:26+00:00,,,,177.84943383778625,171.9497032701441,159.91790194571982,167.15996557084432,157.5134684408109,150.3167773333473,147.40690816481765,145.2752347177687,137.96488289632347,143.60145333945252,,,,129.23565439234625,159.79540281853198,147.31794450763394,,,
2004-07-30 21:56:27+00:00,122.17520864784973,150.42023848755417,152.7853275605071,161.8337712455833,142.2990264389651,175.71593968016253,178.91684016287425,164.16254323897576,203.435081963249,196.92574503035505,,152.14985570102812,133.03350398770493,,,167.77352981364794,,,,,,
2004-08-15 21:56:49+00:00,155.90902578397998,157.96133311663857,155.20854538197938,162.01615529806506,156.46336480330308,151.43467375194516,151.11968643090097,148.25193020109748,142.23119270731445,145.73883468841692,144.90072004423612,142.35456281219143,132.88529596703427,,,,,,,,,
2004-08-22 22:02:48+00:00,,,,,,,,,,,,,,,,,,153.3860313256282,149.98857159607223,148.6928562266683,126.81397347420284,
2004-08-23 22:02:11+00:00,145.89295184316492,155.728883907569,148.53599538640051,,,,,,147.52042335583974,150.07217324273037,148.28425346948097,156.59186052606208,151.9551686675731,156.95691472512033,161.7170562752252,162.3017780649079,,,,,,
2004-09-08 22:02:05+00:00,,,,,168.5768104149399,159.2101120089084,159.42555895390552,160.32218173179902,164.0344428255138,172.43857835125144,166.2756263395739,163.27831614590048,156.50486215905735,,,,,168.233986137372,163.79109869267234,164.66500108769915,162.55772377397204,163.5441603635221
2004-09-24 22:02:01+00:00,161.94122799452708,156.74587633387728,,,,,,140.05963722788783,141.66062449758485,148.3392815544243,144.8591834064081,153.49267379742574,154.2457380092028,150.01364581079287,158.89416956471376,157.6780737541871,,,,,,142.2425323201353
2004-10-01 22:08:09+00:00,,156.19089841198596,150.50657083533864,157.46051956161938,149.49785887544405,148.80538059919635,155.59580464841085,157.62711720005743,155.2443417191455,147.2212971771984,,,,,172.02622026488058,178.6635113651435,175.48291195514992,170.60055535834238,169.10761178306706,163.11394407984065,159.0620954022384,160.52877128314145
2004-10-17 22:08:14+00:00,170.80831532709263,162.54567572566674,,,,,149.69229081747724,149.05930515865393,149.21467957520335,154.70235203197396,163.67180656923378,162.3829933224897,158.8306370470626,162.5841390892075,163.73586190382744,,,,,,161.2752575162787,160.72738425536937
2004-11-02 22:08:28+00:00,,177.06394910925317,168.71469360345148,169.73357267639616,175.24508120493923,168.75880015873773,162.221214399724,165.12768208520936,163.31332463935863,171.88895979909233,177.73291236621807,,,,182.12018941897665,183.10805948679567,173.97405019700432,174.31942006508308,173.2930952047843,174.34865604991555,170.86780481868524,176.30263429011515
2004-11-10 22:04:35+00:00,167.82864033864797,161.64146190992406,154.73034523781268,160.3204622348673,156.18711341181643,159.7086416822492,159.30871102701292,156.53445310281646,161.1996497839774,161.1383582628672,162.13897488123143,161.9259050783663,154.47207692551208,156.51128272904307,164.46942249425803,167.808680939336,168.17283926475585,164.0606098503909,170.18782889515205,157.805690229388,161.9009680926581,164.19317426784065
2004-11-26 22:04:53+00:00,173.40683837541033,169.07931501047915,164.82599853290765,169.7404622336044,164.10851545989368,157.6793509274894,139.66681383990522,118.39592358412996,119.95044607556989,126.47509554892683,131.72852762764433,139.2430687590123,134.8024722284937,156.6832425033708,165.5006332304668,168.51503227970954,169.6259448475398,164.65851210792655,160.6761231929115,159.32088102590436,137.15396057909484,138.14479215038233
2004-12-13 22:02:59+00:00,174.59933702737817,168.63995692990906,165.5582464866481,170.90859284624753,167.15639640612153,,,,,,154.65537198558246,156.33406679625026,160.4405964292051,161.7551469459243,164.57878621013043,168.66437095539573,179.09116689502207,158.6791049872438,156.37044650244175,,,
2005-02-22 22:09:14+00:00,,,,,,154.05637365187357,148.85684658066256,139.397126052894,140.80171604818256,141.69138866042903,149.03535936044216,153.06279807298512,153.8175085167717,163.3957358515526,168.4599074213643,,,,,,,
2005-02-23 22:00:31+00:00,169.78336297625526,163.3142771606855,160.85182889608768,161.11196020518202,156.94506151485956,150.0325707296564,144.93397063243458,134.76208456847527,133.89806258698732,139.0751577628685,141.859941753783,143.45584388874585,143.50950296324146,159.55401388585327,162.78465300476887,166.25253091891372,162.82315557159433,140.17697756188437,,,,
2005-03-03 22:03:29+00:00,169.40241123483213,160.82957450581787,153.12567682909992,153.77589215894938,,,,,130.30123178752802,143.9174934372913,148.24949126166163,167.0478615842258,163.4785802286009,178.6766752612188,183.9505473790313,195.32286846245336,188.95432094497147,,,,,
2005-03-18 22:06:34+00:00,160.88199467483423,161.26301555998276,161.47327559141863,151.66152626341912,150.68057505067645,144.67651881683489,142.17403012704622,134.88267001754085,135.06020529789245,143.6146637592629,156.53105925521416,166.56606844323053,155.59036399592856,168.1141693845677,166.49736300136158,179.7235391065432,181.1379932251213,167.26293684000788,169.35076416743337,164.57647611447553,168.69075430929152,159.83173066555185
2005-03-26 22:09:16+00:00,165.2423515273996,158.14625529379086,161.2932840370763,164.36171037828305,158.6795941104794,149.7486448562251,147.3434884817592,133.17650631956025,,,,,147.05777586957038,156.6779975346579,161.14305119362996,169.86497781273974,180.63447829798776,168.78936469546016,162.6196667904474,158.7548680898863,156.1310407637145,
