,dates,nzd0230-0000,nzd0230-0001,nzd0230-0002,nzd0230-0003,nzd0230-0004,nzd0230-0005,nzd0230-0006,nzd0230-0007,nzd0230-0008,nzd0230-0009,nzd0230-0010,nzd0230-0011,nzd0230-0012,nzd0230-0013,nzd0230-0014,nzd0230-0015,nzd0230-0016,nzd0230-0017,nzd0230-0018,nzd0230-0019,nzd0230-0020,nzd0230-0021,nzd0230-0022,nzd0230-0023,nzd0230-0024,nzd0230-0025,nzd0230-0026,nzd0230-0027,nzd0230-0028,nzd0230-0029,nzd0230-0030,nzd0230-0031,nzd0230-0032,nzd0230-0033,nzd0230-0034,nzd0230-0035,nzd0230-0036,nzd0230-0037,nzd0230-0038,nzd0230-0039,nzd0230-0040,nzd0230-0041,nzd0230-0042,nzd0230-0043,nzd0230-0044,nzd0230-0045,nzd0230-0046,nzd0230-0047,nzd0230-0048,nzd0230-0049,nzd0230-0050,nzd0230-0051,nzd0230-0052,nzd0230-0053,nzd0230-0054,nzd0230-0055,nzd0230-0056,nzd0230-0057,nzd0230-0058,nzd0230-0059
0,1999-08-05 21:46:35+00:00,,,,,,,,,148.26235508500815,145.48089065476861,156.1556519931396,162.1470247793061,160.40470346355943,159.11792592316056,159.63719473910064,159.6615393500831,158.98246177497126,161.22314149417994,155.5958072235432,153.43470745186934,152.46488549176928,150.6413227583767,152.70618621269497,147.26656242137688,146.6678279173212,146.13119118053967,148.84335942709683,147.79405744241802,144.55746740828005,141.84309099538757,135.43618004807294,142.91103296904765,144.94753028847873,143.82560251408836,147.3332568126824,154.5801408584121,153.03133385377632,155.25995615897727,154.03465609449708,156.84789006918896,154.60667729622048,154.87958581249222,162.0094942427957,154.06724022764212,152.9833425559557,147.069583570366,144.53136489876428,177.8145767871982,,214.3445917729925,,,215.17784455024176,189.95986537725352,,,,,,
1,1999-09-22 21:46:36+00:00,173.44208933438756,170.37445591277955,172.85490833553786,174.20695622055516,170.91971760108106,165.60780809034486,163.97459679296364,161.2271026396058,160.2013887151355,165.1581842249694,168.75801931537828,171.63812992899273,173.50161270181107,174.11046182670253,169.57691374451514,168.30876894504487,167.17233929784868,167.2530071146635,165.06086569696743,163.57511107290009,162.03014698240065,165.0930025557518,165.9082990173659,162.24709081610843,163.129414795628,165.54084359719508,170.46515797767162,164.93110172655065,159.94407442191365,155.80117922467196,155.0897171591132,158.96445620263177,163.49319883027414,162.47141015622555,168.66168313299733,173.38827402654826,173.88407400309035,179.25496021252056,179.57647622948522,176.9585176499437,175.70408785165887,166.74427949654245,167.69591153427706,162.73772265541555,161.49088528232534,165.67487890035346,184.18238907997554,209.79069603521657,223.84810647883444,227.80372262529596,,247.08933700818562,250.9487819325831,229.77687802559066,,,195.12075909034553,,230.3473468085565,197.34954955054604
2,1999-09-29 21:52:52+00:00,171.76382170304404,167.0725575028818,164.67282189335629,164.58113272420582,161.4662745998861,156.7502419516121,155.2329740623211,153.35849888680707,150.7067156942103,152.11762004562564,160.70269873701096,159.93558744084783,158.09499786602373,158.88642509781917,157.04737186854112,156.88353418506978,154.9549264932602,154.03080084707653,149.41290290585465,147.6992931213934,149.81097687213384,149.19434656934266,150.49232217734658,149.6698227745715,148.7706861775834,150.64423360845223,154.0473521991151,151.50160829440418,146.0266236501226,142.3924234155026,141.0476541705657,146.5299771370356,147.57732822350806,150.3096859142516,153.16140487505115,155.76419657748306,158.15049184756384,162.65801170272488,161.06715363295345,161.12128006402645,159.13074082914116,150.04407444143015,151.8719193289366,148.82788296712963,145.19659163998745,151.31715015531154,174.67742197123422,198.01945129077802,211.4027139524128,215.21050411633018,181.12885103309958,227.79340833563882,224.44135964126875,195.73401621568675,,,,,210.52815406155221,187.24596595127005
3,1999-10-15 21:52:49+00:00,167.09541777747518,167.59364192321107,163.1028159325955,163.28402661485012,158.92209797272636,150.84050357556424,146.1702500644941,147.99121888273908,147.17199478534968,148.65510076231135,156.4820169427147,158.71036454585942,157.15933046245877,159.3149105383663,155.26309824456638,154.46912188557673,154.67254756922193,151.5569887529583,150.91127929503804,149.94708441772494,147.99712110620655,148.75239621047157,148.7438539884598,147.2767865856404,145.75374036476157,148.4825603025877,150.97607968907005,148.4245425698455,144.52523713142648,139.31444004453016,137.94132825067913,140.90321603622397,143.93904525344556,143.21130927568709,147.38427736287264,149.61955994702677,151.17102595617456,156.9082192562738,153.4851303830513,153.31609362486597,153.48840673037864,150.61686008105946,149.72321723158174,143.63834699826836,141.41503694238355,147.67786521229212,169.17045878416695,187.71090691635553,200.51528193403186,207.23536491344157,189.09847536126503,218.09536428783017,224.56767490014815,199.25815046300025,157.5322654873807,,,,196.2071024535019,182.44346067200317
4,1999-10-24 21:46:32+00:00,169.60770207053437,166.9752257586913,169.5309676138578,173.34237182713355,162.64185293649302,162.99104946915529,157.52956984421266,155.95813359883437,153.77207369905966,159.58520873034104,165.73579398046905,169.93683664116946,166.84303522255766,165.7404159770196,168.08098412624142,165.57363959913738,164.3337158152642,164.81240238078718,162.9101766625551,162.9271803394891,161.17094442102933,164.30684235041872,164.0395634901351,159.62434499310137,160.9270039997044,159.79912975759885,165.78417874337248,161.44687799350004,156.60126528672956,154.67765134810884,152.35313042055841,158.00176210902836,162.90801288394485,166.97464341154517,169.54253441766375,174.08813663875014,175.05218331870472,178.1563104704341,174.7389791208409,174.786329672573,169.15726273558073,165.58867912789054,165.94813609117935,159.80944035116204,161.84417261483952,164.62092146559354,194.62780121304166,213.78751969628266,217.68275819544124,226.8920194737531,,232.7824535943804,239.47556593499726,216.35659134922903,187.20636951838802,,179.03059259848035,,225.12059071229916,192.37396766529145
5,2000-02-04 21:52:37+00:00,163.77813808014895,166.4860380086248,164.6829215739431,165.6807217408391,163.36159886460825,161.1712314168136,156.24190301277906,154.44647449991066,155.0635199295364,154.98978123748762,160.80382857378333,157.9841265611226,156.66403527933687,154.66316722234586,155.8839481270899,153.62625418274217,155.61056974201404,153.7230007403699,149.3514173082262,149.148353586272,150.0814668735149,149.18418028768838,149.91187750116399,145.41288594533577,146.48880220409544,148.40014854589157,153.82669772797078,153.03390946071897,147.6026681127158,146.13061679381929,143.65532885329202,147.37691971761066,154.99736548806192,156.9295957905839,157.4949629509502,161.74318469233302,164.19855263197707,169.3397984071698,163.87502129792765,161.08553548768603,156.2491607817718,156.10467439260447,153.87514532707817,152.25086319273305,154.25557405232212,167.3304849992509,182.25112829786337,187.80439554005767,174.01073199048545,178.24474887243065,169.60828687843937,,,186.8531063982194,185.6892075378099,,,,169.48230610008494,161.08345563239772
6,2000-02-20 21:52:29+00:00,164.315150472946,166.44671784999053,162.9389201738712,160.09835606864732,160.61406857979347,154.89758751762986,148.7493542178111,148.50016825621987,148.8379280639425,148.22154668376544,152.80085750878487,154.2170864947263,151.1850246440635,152.74078281458952,151.1307195685887,151.74523312515066,151.04114587568813,152.23246260968307,147.96169097382446,148.33417608738966,148.11655095663127,150.23154982736702,149.9463658346479,145.1765273725104,142.97657835242006,147.57338023646014,152.9220709317964,149.9339615178228,146.36996311389203,142.73209087362838,142.99684845899662,150.43052478027965,153.72764992746562,155.17114458732252,156.83002298081362,159.5639217795807,163.8609597439647,159.93576120387473,160.0563380732661,154.78497222819982,152.46136070427468,153.176869054047,151.1262399245926,151.8501977428848,155.12210193843265,168.04637349611065,181.33582716743962,189.6950473625322,170.47948112836207,167.8701701374653,162.34658802343043,,,180.5485439626297,175.6861999206632,,,,159.91145092777532,160.92286329332342
7,2000-03-16 21:46:15+00:00,175.50516788456883,173.52171704942862,175.14201760160316,171.97052773498712,169.13562237491703,168.44328810328483,163.8821192393653,163.98163522840488,164.9651241158927,165.04161477101485,168.15142414878767,169.16825698063516,164.99652707256803,165.04550260446854,165.89012288789732,165.78567521456523,164.73017529513277,162.45357996619322,163.38250534337266,163.02534989132053,160.8039691544197,159.78238873439588,160.15657161617784,156.0060491836875,158.10649186293531,160.53796051523653,165.6103974432403,164.9172119066652,158.86992329243782,155.7388608667763,155.41217444261667,158.91879581069588,163.92172901869827,167.62345848397086,170.13777006099525,173.49808041871188,177.08351987562924,177.43643859138734,177.7658598147181,171.68787459543265,169.15628768135576,166.49958021477232,170.7436388746343,170.29068081991636,169.7671952991646,181.08954320823693,187.81317636045597,201.7492500855396,186.63160851904652,178.8605958862825,158.45782857118382,233.3992225423286,259.0979693183507,,,220.60446583781427,197.6041431732956,182.3795435054484,188.34214242858081,171.08151162800056
8,2000-05-03 21:45:55+00:00,165.4114593889472,167.46004630030006,164.85953356332814,165.72014410206828,162.4944769299614,158.97670089037518,153.21090310813557,155.7549680459607,148.74473080933382,152.2377475089928,159.58594989883682,160.4720720912367,156.39228784754476,159.5056652919404,158.07988002148775,153.9754638226562,154.54815541649936,155.971250555844,153.12559699129216,153.7282969252791,150.94228091594647,152.2021041503663,150.0446380579993,147.2395104814472,149.052823485874,154.07865371514305,158.23931668252993,157.08601757646656,149.48106718607065,147.7238535276288,145.5067003925306,151.32039262256822,153.70697543114005,155.98531195949096,158.59058646007966,161.74935551248598,163.2863568897541,164.3467208892646,161.3812966612909,159.005764284282,157.22568259535132,158.19936928719886,154.0217479260249,154.8524782380312,158.11823530210097,167.84331935898717,173.6932590848582,174.69028314286558,166.1223017079858,158.56023523929238,148.5923125558612,218.14037678370602,242.09286505069156,166.60178341434406,177.7729969812387,183.5207305479175,181.66953424208475,193.74408128794224,176.51485922201513,153.33484268188687
9,2000-05-26 21:51:48+00:00,182.0489265724333,181.23202626121343,186.0600577596527,180.16664894137793,181.0729119210249,180.77310207311325,169.1106361409544,165.94377251237205,165.84228717850934,167.27591793519676,169.70033914475363,174.65056425137533,169.2063488123048,169.16230713892722,170.57167089084052,169.76570946417587,168.40453898241873,168.1663464041194,169.29560761432683,166.206477395825,165.98216038222745,167.20100874549414,164.79399860455518,164.93922721025325,164.25626095172487,166.69404006937737,172.25613789573538,169.85409607206333,164.6252500896437,160.79106516508122,162.8780817243811,165.47718987183353,172.74499888152025,168.15725852751245,174.63366304959098,177.89184763437754,182.31957594936384,181.49897227776285,182.42782881126806,174.8960509456495,170.50755717682628,167.97860381632663,172.85552687155536,169.17865340603944,172.03190007210782,178.70948432957084,177.2467547779708,184.57939280768713,173.9443816453288,165.83945710562742,173.64155750726272,196.40633334567536,213.4590596739979,223.0456551965069,208.79697628127258,203.14780357572872,,,,
10,2000-08-07 21:44:45+00:00,179.85300028185878,179.14973872800903,181.3330211073933,177.1089139953581,176.05530813836177,170.2776022706639,163.02327683518615,161.5567768341169,162.63719485087069,165.32708498898705,167.57732919164096,166.656761176433,169.6823807635634,172.4713814149158,169.48724394492365,167.62406711606633,160.47245029859545,163.65628713809306,163.93014851458054,161.63992491697226,159.16093942602873,158.7633153693679,157.75494852085296,157.8962769818528,158.52929140773307,158.78799123102385,163.4947501781715,161.8288578685802,157.58539486166654,154.52575022000607,152.85441974537048,159.95549782015104,165.62931395911818,164.63915858526488,170.40052601795702,174.9338153719498,178.81228850695558,180.06989197037512,175.90962066468532,169.2001917637649,165.28251056740783,164.13118073354562,165.76587275274542,157.9173207926242,158.689888041965,160.41677187806377,167.94986684707885,166.99954199123326,152.64250617819283,136.7478960404983,138.04593013211814,183.95118583230365,231.34951938029891,246.62699093297255,240.48872659952934,233.4728767104761,,189.734315426421,172.2237389479427,142.09217826743912
