dates,satname,nzd0503-0000,nzd0503-0001,nzd0503-0002,nzd0503-0003,nzd0503-0004,nzd0503-0005
1999-08-26 22:07:32+00:00,L7,187.71,345.50,337.84,321.35,321.03,392.70
2000-03-21 22:07:12+00:00,L7,359.10,358.42,355.38,356.42,353.66,410.71
2000-05-08 22:06:44+00:00,L7,164.88,322.94,327.22,329.34,331.05,414.77
2000-06-25 22:06:19+00:00,L7,163.44,161.22,297.27,310.98,306.65,421.17
2000-07-11 22:06:05+00:00,L7,177.29,171.38,305.03,305.75,307.35,390.01
2000-12-18 22:05:01+00:00,L7,304.52,311.14,309.26,310.73,311.83,390.19
2001-01-03 22:05:00+00:00,L7,319.87,324.40,320.34,321.05,331.73,390.50
2001-03-08 22:04:56+00:00,L7,369.20,368.30,373.68,378.26,378.78,418.45
2001-04-09 22:04:41+00:00,L7,382.22,375.76,363.27,358.13,359.57,406.15
2001-06-28 22:03:56+00:00,L7,175.98,174.04,298.71,312.51,317.43,389.51
2001-07-14 22:03:57+00:00,L7,163.01,167.77,323.12,327.78,327.35,391.39
2001-08-15 22:03:26+00:00,L7,177.74,326.46,322.15,321.67,316.92,389.67
2001-10-02 22:02:52+00:00,L7,330.76,342.44,337.50,327.52,331.55,389.52
2001-11-03 22:02:58+00:00,L7,350.03,343.21,344.26,343.39,345.83,409.27
2001-11-19 22:03:08+00:00,L7,327.86,324.71,315.04,314.66,315.50,390.42
2002-03-11 22:03:31+00:00,L7,327.93,331.24,327.50,328.16,337.29,389.46
2002-04-12 22:03:25+00:00,L7,325.05,327.07,334.95,338.81,346.13,414.04
2002-06-15 22:03:07+00:00,L7,167.29,163.32,298.91,316.35,319.91,414.81
2002-08-18 22:02:45+00:00,L7,183.18,300.36,301.76,303.81,301.00,390.36
2002-12-24 22:02:57+00:00,L7,322.49,322.53,314.69,314.12,306.40,390.62
2003-09-30 21:52:18+00:00,L5,284.24,296.89,298.09,297.04,294.12,382.89
2003-10-24 22:02:58+00:00,L7,324.42,331.97,335.36,332.79,343.50,389.38
2003-11-17 21:52:57+00:00,L5,304.38,310.28,317.16,321.00,324.40,378.02
2004-01-12 22:03:31+00:00,L7,311.75,323.94,320.62,324.70,327.75,389.71
2004-04-25 21:54:35+00:00,L5,319.00,,,95.76,,607.10
2004-05-03 22:03:47+00:00,L7,172.95,338.74,339.06,330.98,339.07,412.39
2004-06-12 21:55:59+00:00,L5,169.93,165.42,330.88,343.41,344.26,413.55
2004-07-06 22:03:36+00:00,L7,178.12,174.60,325.77,330.03,334.29,416.46
2004-07-14 21:56:54+00:00,L5,160.94,155.51,224.09,,,
2004-08-15 21:57:37+00:00,L5,,334.03,336.40,,,402.81
2004-09-24 22:03:12+00:00,L7,302.49,317.50,,,313.48,374.98
2004-10-10 22:03:07+00:00,L7,307.33,324.91,323.06,321.01,,390.17
2004-10-18 21:59:11+00:00,L5,321.50,335.00,333.44,327.87,327.60,397.65
2004-11-19 21:59:42+00:00,L5,,,,,,
2005-01-14 22:04:00+00:00,L7,339.82,337.63,334.44,329.74,334.75,374.87
2005-02-07 22:01:03+00:00,L5,371.00,364.15,350.65,332.06,343.31,392.43
2005-03-03 22:04:17+00:00,L7,318.14,324.94,324.25,326.86,322.76,
2005-04-04 22:04:14+00:00,L7,340.30,332.46,332.19,327.92,327.42,408.45
2005-04-20 22:04:08+00:00,L7,,339.16,337.61,329.16,326.50,413.52
2005-05-14 22:01:54+00:00,L5,180.95,310.81,321.81,307.96,308.89,385.18
2005-06-07 22:04:06+00:00,L7,162.54,165.32,351.90,352.57,353.20,421.77
2005-06-23 22:04:01+00:00,L7,178.24,171.20,361.86,352.51,353.07,423.58
2005-07-09 22:04:02+00:00,L7,164.39,162.56,355.48,348.32,347.50,
2005-07-25 22:04:01+00:00,L7,338.39,327.24,322.69,328.84,323.67,390.03
2005-08-26 22:03:51+00:00,L7,293.24,317.79,314.92,312.67,,
2005-10-05 22:02:41+00:00,L5,332.49,340.34,340.37,338.63,343.36,397.59
2005-11-14 22:04:05+00:00,L7,,,,,,
2006-01-01 22:04:22+00:00,L7,367.20,516.61,490.00,362.75,368.11,408.57
2006-03-14 22:05:42+00:00,L5,367.58,368.37,359.73,357.25,348.15,398.27
2006-03-22 22:04:42+00:00,L7,343.50,339.74,338.76,335.30,338.42,390.23
2006-06-02 22:07:00+00:00,L5,196.50,286.43,298.66,304.56,312.03,383.73
2006-06-26 22:04:32+00:00,L7,167.82,162.89,345.48,348.13,349.51,417.79
2006-07-12 22:04:25+00:00,L7,174.85,168.48,338.58,335.41,345.55,418.65
2006-08-05 22:07:55+00:00,L5,403.95,556.99,522.82,,,623.50
2006-09-14 22:04:09+00:00,L7,286.00,,,317.89,316.36,390.37
2006-10-16 22:04:06+00:00,L7,310.57,323.24,,321.87,325.95,374.80
2006-10-24 22:08:50+00:00,L5,359.04,357.33,351.19,351.09,353.02,398.10
2006-11-25 22:09:07+00:00,L5,326.87,327.81,326.96,326.33,337.11,397.62
2007-02-13 22:09:34+00:00,L5,346.89,336.69,335.59,344.49,351.03,398.21
2007-05-12 22:04:59+00:00,L7,,343.17,342.01,337.12,344.20,390.90
2007-06-13 22:04:52+00:00,L7,167.26,545.08,537.76,,,536.24
2007-07-15 22:04:48+00:00,L7,172.78,167.87,,375.09,356.13,425.24
2007-09-01 22:04:31+00:00,L7,277.32,315.62,316.14,,,389.22
2007-09-16 22:13:52+00:00,L5,309.22,318.35,322.26,322.68,337.12,401.71
2008-01-07 22:04:58+00:00,L7,363.06,353.72,344.01,342.80,345.68,356.17
2008-04-12 22:04:44+00:00,L7,265.85,301.86,309.45,,315.81,389.23
2008-05-14 22:04:36+00:00,L7,186.24,,315.58,310.17,312.10,389.55
2008-06-15 22:04:20+00:00,L7,292.07,320.90,272.76,,332.16,327.97
2008-07-17 22:03:58+00:00,L7,527.15,517.82,551.99,,347.15,406.04
2008-08-18 22:03:44+00:00,L7,184.44,,,322.20,337.99,390.12
2008-10-05 22:03:18+00:00,L7,302.39,309.14,306.40,304.63,309.04,360.14
2008-11-14 21:57:52+00:00,L5,339.88,359.83,343.41,343.93,345.61,403.87
2008-11-22 22:03:51+00:00,L7,308.30,318.70,314.94,312.00,318.42,359.46
2009-01-17 21:59:44+00:00,L5,308.42,310.75,312.10,315.31,311.84,351.87
2009-03-14 22:04:45+00:00,L7,354.60,352.33,344.60,337.84,342.91,390.51
2009-03-30 22:04:52+00:00,L7,331.47,336.76,334.72,329.03,331.71,
2009-05-01 22:05:01+00:00,L7,177.94,309.84,312.15,314.08,312.50,390.05
2009-08-05 22:04:48+00:00,L7,177.86,359.53,346.35,338.18,343.13,417.10
2009-11-25 22:05:21+00:00,L7,288.72,296.78,302.47,299.70,295.90,375.31
2010-03-01 22:06:39+00:00,L7,358.45,355.06,346.12,346.82,346.93,389.09
2010-05-04 22:06:46+00:00,L7,172.15,306.80,309.63,299.89,311.15,375.44
2010-07-23 22:06:50+00:00,L7,179.39,,,319.53,318.60,410.51
2010-08-08 22:06:48+00:00,L7,464.82,405.90,396.52,,,384.01
2010-08-24 22:06:52+00:00,L7,363.09,,,342.30,359.74,405.82
2010-09-25 22:06:53+00:00,L7,292.61,318.99,321.45,,,329.41
2010-10-11 22:06:57+00:00,L7,,,325.37,316.95,321.65,389.63
2011-01-31 22:08:00+00:00,L7,324.35,324.76,328.46,322.70,326.05,389.87
2011-02-08 22:04:35+00:00,L5,315.82,323.47,319.93,321.25,318.89,403.66
2011-03-12 22:04:31+00:00,L5,322.11,324.84,324.52,322.49,324.89,397.56
2011-05-14 22:14:21+00:00,L7,,,,,,
2011-05-23 22:08:11+00:00,L7,321.64,310.85,305.16,306.68,310.98,390.20
2011-06-08 22:08:12+00:00,L7,178.63,169.96,297.82,311.31,,
2011-07-01 22:14:18+00:00,L7,,,,,,
2011-07-10 22:08:07+00:00,L7,179.28,169.46,294.88,,297.35,388.83
2011-07-26 22:08:05+00:00,L7,177.38,285.09,315.55,317.52,,
2011-08-02 22:14:14+00:00,L7,,,,,,
2011-08-27 22:07:59+00:00,L7,293.88,329.79,334.25,333.22,339.54,346.12
2011-09-12 22:07:53+00:00,L7,313.07,321.70,321.07,320.28,329.90,408.95
