dates,nzd0503-0000,nzd0503-0001,nzd0503-0002,nzd0503-0003,nzd0503-0004,nzd0503-0005,satname
1999-08-26 22:07:32+00:00,,340.88,331.46,310.18,307.63,384.82,L7
2000-03-21 22:07:12+00:00,,352.49,347.19,342.09,336.46,400.59,L7
2000-05-08 22:06:44+00:00,165.96,337.96,337.54,336.30,334.45,408.09,L7
2000-06-25 22:06:19+00:00,169.24,337.96,325.99,331.14,329.12,414.76,L7
2000-07-11 22:06:05+00:00,173.67,337.96,321.56,326.21,325.38,409.57,L7
2000-12-18 22:05:01+00:00,224.21,317.00,309.51,319.04,320.48,407.44,L7
2001-01-03 22:05:00+00:00,276.41,322.77,317.23,322.46,328.90,397.25,L7
2001-03-08 22:04:56+00:00,334.43,336.06,336.43,340.18,344.98,402.18,L7
2001-04-09 22:04:41+00:00,342.99,344.47,341.04,341.00,344.23,400.59,L7
2001-06-28 22:03:56+00:00,351.45,353.62,338.21,341.11,345.23,400.18,L7
2001-07-14 22:03:57+00:00,362.63,366.16,338.76,342.54,343.83,400.23,L7
2001-08-15 22:03:26+00:00,362.63,353.73,336.11,339.53,339.85,398.94,L7
2001-10-02 22:02:52+00:00,344.56,345.46,329.16,329.89,331.00,393.51,L7
2001-11-03 22:02:58+00:00,330.86,335.32,325.95,327.97,329.50,394.86,L7
2001-11-19 22:03:08+00:00,330.01,332.72,324.18,325.84,327.26,394.18,L7
2002-03-11 22:03:31+00:00,327.68,332.50,327.07,321.43,324.14,389.73,L7
2002-04-12 22:03:25+00:00,326.10,328.59,326.34,324.09,327.59,395.74,L7
2002-06-15 22:03:07+00:00,317.41,325.09,316.80,321.39,326.78,401.59,L7
2002-08-18 22:02:45+00:00,317.41,317.53,313.76,318.24,321.83,399.67,L7
2002-12-24 22:02:57+00:00,324.95,313.03,310.41,312.80,308.30,393.19,L7
2003-09-30 21:52:18+00:00,287.01,298.13,299.80,300.04,297.72,385.01,L5
2003-10-24 22:02:58+00:00,300.87,312.88,314.58,311.17,314.31,383.49,L7
2003-11-17 21:52:57+00:00,305.53,313.58,317.60,318.22,322.21,384.33,L5
2004-01-12 22:03:31+00:00,307.50,316.36,318.62,320.30,324.14,386.00,L7
2004-04-25 21:54:35+00:00,316.94,319.84,322.65,329.43,333.97,388.51,L5
2004-05-03 22:03:47+00:00,278.60,324.73,326.19,326.56,331.61,394.08,L7
2004-06-12 21:55:59+00:00,243.64,329.62,329.65,332.08,335.89,404.55,L5
2004-07-06 22:03:36+00:00,230.54,329.62,328.68,331.57,335.49,407.52,L7
2004-07-14 21:56:54+00:00,199.39,334.53,331.01,333.25,337.34,413.03,L5
2004-08-15 21:57:37+00:00,199.39,332.11,330.86,333.25,337.34,408.62,L5
2004-09-24 22:03:12+00:00,217.65,328.21,330.86,333.25,333.48,402.88,L7
2004-10-10 22:03:07+00:00,230.75,327.61,329.55,330.73,333.48,401.02,L7
2004-10-18 21:59:11+00:00,242.26,329.21,330.34,330.46,332.66,400.69,L5
2005-01-14 22:04:00+00:00,320.59,329.95,331.07,327.93,329.28,388.33,L7
2005-02-07 22:01:03+00:00,328.61,334.88,333.71,326.17,329.44,387.70,L5
2005-03-03 22:04:17+00:00,328.20,334.69,333.47,328.04,330.18,386.16,L7
2005-04-04 22:04:14+00:00,334.17,337.03,333.72,328.83,332.45,392.55,L7
2005-04-20 22:04:08+00:00,343.20,339.94,336.21,329.81,331.75,396.38,L7
2005-05-14 22:01:54+00:00,311.67,335.43,334.29,327.00,328.94,394.84,L5
2005-06-07 22:04:06+00:00,284.97,335.43,335.82,328.94,330.35,397.92,L7
2005-06-23 22:04:01+00:00,267.68,335.43,337.97,329.95,330.86,400.02,L7
2005-07-09 22:04:02+00:00,254.00,335.43,339.49,331.25,331.82,400.02,L7
2005-07-25 22:04:01+00:00,253.61,333.57,338.07,330.95,330.35,402.00,L7
2005-08-26 22:03:51+00:00,246.43,327.37,335.50,331.24,330.40,404.91,L7
2005-10-05 22:02:41+00:00,231.95,327.47,336.23,330.17,329.71,401.34,L5
2006-01-01 22:04:22+00:00,295.39,328.50,332.46,334.17,336.31,392.96,L7
2006-03-14 22:05:42+00:00,344.78,349.87,343.86,340.99,338.94,393.08,L5
2006-03-22 22:04:42+00:00,346.15,347.50,343.56,341.40,341.01,393.67,L7
2006-06-02 22:07:00+00:00,353.84,353.19,332.73,336.92,338.03,393.06,L5
2006-06-26 22:04:32+00:00,353.84,353.19,334.06,336.56,337.20,396.17,L7
2006-07-12 22:04:25+00:00,353.61,353.19,333.25,330.90,332.45,398.04,L7
2006-09-14 22:04:09+00:00,323.75,342.77,328.27,327.76,331.77,399.80,L7
2006-10-16 22:04:06+00:00,307.51,326.48,323.38,325.17,329.40,396.79,L7
2006-10-24 22:08:50+00:00,322.02,340.11,329.10,328.05,331.60,395.98,L5
2006-11-25 22:09:07+00:00,323.27,336.03,328.69,327.83,332.42,396.24,L5
2007-02-13 22:09:34+00:00,328.58,336.52,336.90,335.27,340.21,393.89,L5
2007-05-12 22:04:59+00:00,338.42,337.48,337.05,339.82,348.71,398.28,L7
2007-07-15 22:04:48+00:00,349.81,342.28,342.04,351.24,349.25,404.08,L7
2007-09-01 22:04:31+00:00,,330.71,330.88,353.02,346.47,399.90,L7
2007-09-16 22:13:52+00:00,,326.54,327.95,342.80,343.22,400.30,L5
2008-01-07 22:04:58+00:00,353.98,327.57,325.18,338.69,336.51,401.51,L7
2008-04-12 22:04:44+00:00,353.98,349.65,326.82,332.97,330.94,396.41,L7
2008-05-14 22:04:36+00:00,353.98,349.65,324.31,324.82,327.26,395.27,L7
2008-06-15 22:04:20+00:00,353.98,334.79,324.31,324.82,327.79,395.27,L7
2008-07-17 22:03:58+00:00,,319.93,317.28,316.67,328.20,396.59,L7
2008-08-18 22:03:44+00:00,,319.93,317.28,313.10,327.12,392.74,L7
2008-10-05 22:03:18+00:00,307.93,315.77,314.79,312.28,325.31,387.07,L7
2008-11-14 21:57:52+00:00,316.83,328.35,322.24,316.25,326.23,384.46,L5
2008-11-22 22:03:51+00:00,316.45,326.76,321.33,317.19,326.53,380.59,L7
2009-01-17 21:59:44+00:00,316.71,325.49,320.43,318.78,323.58,372.51,L5
2009-03-14 22:04:45+00:00,323.24,330.39,324.61,323.31,326.24,373.57,L7
2009-03-30 22:04:52+00:00,324.02,331.18,325.93,323.62,326.39,373.57,L7
2009-05-01 22:05:01+00:00,327.24,331.59,327.29,325.89,327.80,380.14,L7
2009-08-05 22:04:48+00:00,338.65,333.07,333.05,327.33,329.61,397.81,L7
2009-11-25 22:05:21+00:00,297.80,300.85,324.22,318.61,319.12,395.97,L7
2010-03-01 22:06:39+00:00,297.80,324.26,322.01,319.26,316.62,379.38,L7
2010-05-04 22:06:46+00:00,297.80,319.18,318.90,314.58,316.93,379.32,L7
2010-07-23 22:06:50+00:00,,328.34,324.31,316.86,319.29,387.99,L7
2010-08-08 22:06:48+00:00,,328.34,324.31,316.86,319.29,386.02,L7
2010-08-24 22:06:52+00:00,,328.34,324.31,320.51,326.15,388.45,L7
2010-09-25 22:06:53+00:00,283.53,311.97,314.25,317.68,326.36,391.44,L7
2010-10-11 22:06:57+00:00,283.53,311.97,317.13,316.42,323.88,390.47,L7
2011-01-31 22:08:00+00:00,301.55,318.77,321.41,320.54,327.68,387.77,L7
2011-02-08 22:04:35+00:00,306.82,320.57,321.28,321.13,325.98,393.95,L5
2011-03-12 22:04:31+00:00,312.14,322.31,322.67,320.51,322.47,394.94,L5
2011-05-23 22:08:11+00:00,323.29,322.01,320.94,320.78,323.20,397.09,L7
2011-06-08 22:08:12+00:00,323.29,322.01,317.39,320.75,323.20,397.09,L7
2011-07-10 22:08:07+00:00,323.29,322.01,314.68,320.75,320.67,396.99,L7
2011-07-26 22:08:05+00:00,323.29,315.11,315.28,321.19,320.67,396.99,L7
2011-08-27 22:07:59+00:00,315.06,314.09,315.30,322.91,323.94,397.96,L7
2011-09-12 22:07:53+00:00,306.45,311.43,312.99,318.83,319.74,397.48,L7
2011-09-28 22:07:51+00:00,304.08,310.83,313.24,318.83,319.74,392.20,L7
2011-11-15 22:08:10+00:00,305.75,311.67,313.67,318.39,319.52,392.20,L7
