,dates,per0104-0000,per0104-0001,per0104-0002,per0104-0003,per0104-0004,per0104-0005,per0104-0006,per0104-0007,per0104-0008,per0104-0009,per0104-0010,per0104-0011,per0104-0012,per0104-0013,per0104-0014,per0104-0015,per0104-0016,per0104-0017,per0104-0018,per0104-0019,per0104-0020,per0104-0021,per0104-0022,per0104-0023,per0104-0024,per0104-0025,per0104-0026,per0104-0027,per0104-0028,per0104-0029,per0104-0030,per0104-0031,per0104-0032,per0104-0033,per0104-0034,per0104-0035,per0104-0036,per0104-0037,per0104-0038,per0104-0039,per0104-0040,per0104-0041,per0104-0042,per0104-0043,per0104-0044
0,1984-05-06 14:44:03+00:00,,,141.3620647858131,148.59956233417992,,,,,,,,171.3219101510602,172.49658772739053,197.98744312975305,195.15775443947112,173.88013334665595,175.04491540477088,178.7967715477334,217.218771948109,182.83715567866668,182.59283609683035,189.39919370368756,,172.72270956539,176.31795007256585,185.18272203302516,176.5197986032494,197.14073521787114,,211.83213597256793,235.9841390897922,,,,,,238.52445228280612,222.2381957971342,208.9439067025025,206.63337294284136,223.2531524036736,192.93763824484952,,224.72719115943647,219.31752026785642
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-04-10 14:42:16+00:00,192.67484564016803,172.0276959315866,164.75012480490312,170.48363035908432,179.73900719855646,183.00449779536967,179.90863858357199,184.99838906829814,182.02561025948694,178.24991070009688,180.92156041169892,186.25576018010727,184.06090515956538,178.69095034625735,172.15560370826884,171.5756952224073,174.38749713581146,171.109340156237,171.87178728255495,172.75598324645094,160.2975297159361,152.41838444548154,143.05735007461195,148.40995029049506,151.83449855121071,150.20998718149258,151.76725019100093,157.9490963024267,166.41364667753294,184.8491624201655,212.3318073351744,194.83050340221533,191.77415311318714,187.046606734483,190.52779063817115,192.94006455984874,195.31348339679894,199.28214123734392,204.84212605023816,206.52289412858755,213.91402225853045,221.63518285374764,217.14294758893757,214.65795899655146,216.82194846508295
3,1986-04-26 14:41:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-12-06 14:35:14+00:00,182.42768716197924,173.12103943816822,163.16419756915812,155.80389421176858,160.25793731401777,157.25582311014227,156.92614044386758,174.87350825267924,177.23685959101434,177.67088946927504,179.47813142980394,174.99050778082133,180.26624470353252,173.66883609863635,175.45003018524613,169.74817170683534,168.76710698884605,170.43756563556474,162.79304176566052,173.01063501063805,159.56812217037782,155.68204612783012,144.68290958995047,141.11918614365595,147.44856720136636,151.1471395857736,156.52098315534872,156.28365359199177,162.91148323241575,187.5675974880971,206.55907857926954,192.66528267849057,185.11715966678014,187.64647210555734,186.66361288519983,186.82249150426574,190.20080030506264,195.07376086905265,196.97842151275563,196.58542759440638,204.96440857483321,206.99693668342252,207.1810057815915,204.29379488174962,207.27285631858686
5,1986-12-22 14:35:44+00:00,176.70043319683856,163.75450065398033,155.36939239227374,146.4600630189149,156.3317060056489,157.5191380396463,151.49997835902172,172.8112842133164,185.71535876521608,185.4944481509128,186.5397842500073,181.08612891443804,172.67309579672963,177.60158702901276,179.5574861663716,180.49034316975747,173.4937734698739,161.23608127173287,163.57386466684972,177.26986601351075,160.54734726741606,152.2421746313098,142.69167675609998,146.09209892093364,147.9501744968421,151.55370919563157,153.64566349278402,156.72201149155288,163.6741931787155,183.73922146143104,204.99750910893908,189.88132278437016,179.05798102029343,170.286852821008,,,,177.89237874092396,,148.25768661144795,,,,,
6,1987-01-07 14:36:13+00:00,157.39493517516945,147.1825799526154,141.39328490026412,144.10345013102082,144.75247108373918,144.26950787644995,144.4054931385837,158.88835743357527,163.18569082431875,159.81540878723783,159.1143546383021,158.33616289155145,162.45844604729635,157.2074692187855,164.98776411371725,162.82021981567982,161.6332917858869,160.06437414811126,143.90052388506564,150.49821369567934,149.62226651270632,136.0270547100841,126.84123986863412,129.99182682790106,130.2486337031928,135.7933981182947,141.63218293386655,149.49444775433773,153.58430145081599,172.78631086538354,183.97003841874854,170.57157762288205,167.57671303944926,174.56435040542246,175.8127601314285,172.7367562869931,168.22677922260883,159.6875879490211,179.16136007886263,182.0274864107451,180.56744444957437,189.09758275678215,195.1516094963844,183.84688040937172,190.79514722908803
7,1987-02-08 14:37:16+00:00,172.68027711960238,170.6621445665858,185.89847447718097,182.35921452829066,169.43985908606996,173.3978916265081,,187.75951080432148,179.42472914147427,171.06470200475684,167.59993232526946,178.14419649240804,195.41141105887755,,194.98467399650343,155.68924530659422,160.95691799461287,175.4913258093904,155.42784861150034,164.36167988103486,163.48795884945397,151.5695834969647,148.2963341891278,140.1142051080398,139.47395978308586,133.79927158982855,148.25064841529647,161.48204651542457,169.10964909424897,188.4219118382257,207.022372944619,189.6756932851041,171.52723987082175,173.6001999628651,189.8007912329596,184.72429631746252,179.13688633774862,185.4722974227094,194.43658162066686,201.278052416887,193.42470763888815,200.8839791661028,200.40728843548413,205.32223863713185,207.55170594581082
8,1987-03-28 14:39:04+00:00,,,,,,,,,191.54830003789166,140.16466400586603,,166.94482949127072,,,,,,,,,,,,131.89558124538618,,119.02408706722484,139.24932639515288,151.4169623961724,,,,,,,,,,,,,,,,,
9,1987-04-13 14:39:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
