,dates,per0210-0000,per0210-0001,per0210-0002,per0210-0003,per0210-0004,per0210-0005,per0210-0006,per0210-0007,per0210-0008,per0210-0009,per0210-0010,per0210-0011,per0210-0012,per0210-0013,per0210-0014,per0210-0015,per0210-0016,per0210-0017,per0210-0018,per0210-0019,per0210-0020,per0210-0021,per0210-0022,per0210-0023,per0210-0024,per0210-0025,per0210-0026,per0210-0027
32,1990-04-23 14:26:12+00:00,227.6413496061838,214.9744244584165,208.29691924540214,212.7895719651453,219.7081804515196,221.88773118214286,209.99479958253414,204.37134324797037,206.14918558847836,207.59061935645968,218.94190767554934,220.26877356415102,214.96826090093796,217.49203084242598,228.05753151540213,237.83980350565813,234.22370346831312,238.41548501524028,236.9104257689573,231.78874471975246,230.9905133320722,232.42162326640405,229.55431016287656,220.90774470662407,208.11890945955065,205.4882731161924,202.36641459111854,211.00332519714004
33,1990-05-09 14:26:11+00:00,228.5996282913955,215.75233823622608,217.23024641031165,222.6107343176296,230.5549155629515,225.24695096999997,222.35263238481676,210.85099210993747,215.97689149011364,216.93243623130215,230.80991820457405,227.8500228686891,224.55952836999538,233.3137373420938,246.37998479208562,246.43272360878265,236.2323995130063,248.62581201228576,245.90090134000806,243.81835757676924,246.24761956056906,243.06658747766826,240.24549097045914,227.5081661788977,215.89979803734656,213.7109198965255,217.5089844448587,222.42682203604468
34,1990-06-26 14:25:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1990-07-28 14:25:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1990-08-29 14:25:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1990-09-30 14:25:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1991-02-21 14:26:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1991-03-25 14:27:33+00:00,234.55341398294578,224.00042258481494,216.84376994549916,222.2714140085804,229.69320989759194,229.07837438976466,218.5794818892993,213.11045404265354,211.98241005668064,216.60036136310862,224.16867197577196,223.7205787541323,218.0326165322536,226.03851616180307,242.83060577751704,249.50445644725468,247.3758131838217,238.29057287846,238.75471722947927,239.762271587008,235.12809798308092,234.00627429911748,237.09972898244882,222.0297977396552,213.6506967344421,218.27502973683897,217.77375949315905,227.6704471291195
40,1991-04-10 14:27:24+00:00,,,,,,,,,,,,,,,,,,,,222.28928797700732,222.39390429457893,222.18910058289185,225.13625880008155,205.76649356681932,194.86187627174905,194.55378613308525,196.17654171486555,210.26089001004223
41,1991-04-26 14:27:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1991-05-12 14:27:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,204.8034371833942,210.85185143686977,
43,1991-05-28 14:28:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1991-06-13 14:28:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1991-06-29 14:28:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1991-07-31 14:29:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1991-09-01 14:29:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1991-10-03 14:29:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1991-10-19 14:29:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1991-11-20 14:29:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1992-01-23 14:29:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,213.93054049138777,208.53374974109943,202.52354185990708,204.4461544336955,216.87117252488238
52,1992-02-08 14:30:09+00:00,227.48198358946865,223.55256274310065,219.46030337321403,223.719291833199,227.6639315155594,226.31571687161468,212.0842886855271,206.217908225417,205.4956396876042,210.05337778685148,225.31076239702074,230.1201572111786,226.4249883051837,235.68006643964455,246.03474041222435,250.44062950559834,244.63088242394934,236.57176459887745,234.70138235372622,236.12308370683024,237.00591033422404,235.67934632814675,234.40546105726182,220.4844895349925,209.30792611356756,204.32640458364855,208.5861085905999,214.51300899585502
53,1992-02-24 14:30:09+00:00,228.54615833834038,212.21371571574832,210.91419515718724,216.01465438978224,219.92318848560947,221.2767985446176,216.2368574626752,203.98239158413125,205.5695650595639,210.04411593225814,225.19986243999261,222.4932654957889,217.43945489385226,226.83358784912565,233.90803239673883,232.41372072804106,239.9447369916395,232.5209674955404,232.0716774361617,227.67780052271155,233.51132944588602,228.80689160916535,223.29119791607863,212.58889312768542,207.01986896051284,199.95942381441313,201.80076988997646,212.10171574289015
54,1992-03-11 14:29:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1992-06-15 14:28:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1992-07-17 14:28:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1992-08-18 14:28:03+00:00,,,,,,,,,,,,,,,,,,,,192.44339644147774,210.03860932595876,213.20444566588083,,,,,,
58,1992-09-03 14:27:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,183.97401769897388,
59,1992-09-19 14:27:35+00:00,,,,,,,,,,,,,,,,,,,,,234.75731721872648,224.72282554543472,220.47932142679343,206.73104301762598,191.36675301955978,187.26577428373847,190.51431371567887,199.7126076662791
60,1992-10-05 14:27:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,203.80046819568605,194.4061746954048,195.1810714525812,207.36204817034923
61,1992-10-21 14:27:01+00:00,,,,,,,,,,,,,,,,,,,,,230.64348452510941,248.12629969904103,212.07194827019356,196.1717516396227,183.99443054609048,176.4586121208982,182.27907889352053,190.44631292814844
62,1992-11-06 14:26:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,202.5102217085494,192.46246902472623,193.45788324960023,200.75764173757292
63,1992-11-22 14:26:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1993-01-25 14:27:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1993-02-10 14:27:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1993-02-26 14:27:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,212.18363176025125,204.19271444659105,207.4911383250006,214.51895698459703
67,1993-03-14 14:27:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,215.4026458401254,205.40068547675168,202.94931616024255,201.73580138282978,213.22259953892626
68,1993-03-30 14:28:10+00:00,216.13530689697677,202.62257662911762,202.4229647897566,188.72753209442556,214.79103124863474,208.69105817989518,196.73759128628708,185.03599822375242,181.57247785507,181.62227746924026,197.7451757272809,199.17275019012365,195.59574577098803,206.52667094998498,214.96588837757818,217.33255620199256,214.82861129256716,221.16172323534158,210.94686610198713,215.93045734004318,214.91251428833195,216.36365275942,203.32422206992106,200.5926451766946,192.622634219102,193.29646931312126,193.96965139324996,194.29629493129093
69,1993-05-01 14:28:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1993-05-17 14:28:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1993-08-05 14:27:57+00:00,,,,,,,,,,,,,,,,,,222.00436346594964,228.21974595837062,225.74794965348713,220.08579030641695,215.88082910395352,,,,,,
72,1993-09-06 14:27:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,175.6688625054431,172.83782313382966,175.75157401111287,187.2970003058943
73,1993-11-09 14:27:34+00:00,,,,,,,,,,,,,,,,,,,,,,,226.99413045060024,206.98708234009865,198.03715874706666,197.74496201227512,197.03652383995086,207.22899153633543
74,1993-12-27 14:27:38+00:00,229.77521484191715,205.34921425231443,200.76054401567367,204.37875796926167,211.23269004212125,207.91236122189645,205.15447810876577,200.96479860857676,201.94833365464714,205.44968852603833,217.9601954903977,213.07897332575823,212.89312639298672,216.05715669484206,228.94142885499397,233.53792503435352,234.95444414390693,245.97569319554052,232.30308122472675,232.06693791065769,230.02788074985904,230.96981493601112,225.66696858789956,212.88616941717027,204.1170946351191,206.65671294345648,204.53352204036943,208.26016342258143
75,1994-02-13 14:26:38+00:00,,,,,,,,,,,,,,,,,,241.14943842446633,236.2512578530487,237.55366001304526,238.27532259193353,235.57204437963784,233.97039927857708,220.71253724443912,211.74181404077686,207.16129455539797,208.52979240239026,220.72339951854576
76,1994-05-04 14:25:17+00:00,,,,,,,,,,,,,,,,,,,,,,189.233556190284,217.9002090777184,,,,,
77,1994-05-20 14:25:24+00:00,219.41407300130476,209.39998408119433,207.79186314995732,203.79326774158397,213.8642905082644,214.91663258218617,,,,,,,,,,,,,,,,,,,,,,
78,1994-06-05 14:24:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,201.825572792277,
79,1994-06-21 14:24:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1994-07-07 14:24:19+00:00,216.2875785400666,208.95773890414222,204.65569868374288,210.05311905216274,216.90182675938033,217.5749592987343,206.51433014368928,198.39410585683189,196.02761317672875,203.04710842593437,207.89134067393505,212.66722635373003,210.3427874497021,214.15273023596862,225.2100726647923,234.91840627686045,208.68131719308067,248.1580505447396,235.9548074156184,234.73923326090164,226.8771787306651,221.83038086939595,,,,,179.97525867120342,
81,1994-07-23 14:23:28+00:00,,,,,,,,,,,,200.07192664751716,176.88114985149875,200.13527332817148,212.46403177277216,217.63252587917617,181.19716528286892,204.38096226602858,,,203.24121323879638,,,,,,,
82,1994-08-08 14:23:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1994-09-25 14:21:50+00:00,,,,,,,,,,,,,,,,,,,,240.12012980144905,238.99367818120842,230.50882235420227,223.30092253847798,210.10927479550986,195.262884878413,193.67993810910644,195.4280812892308,203.46337004949484
84,1994-10-27 14:20:48+00:00,,,,,,,,,,,,,,,,,,,,,,244.7099177350477,243.60860126408903,227.07055090979364,215.8987447078409,209.35246267037178,210.78133364505476,217.39745963406475
85,1994-12-14 14:19:14+00:00,,,,,,,,,,,,,,,,,,,,,236.4814762140442,229.12378627032803,228.73699593379158,218.23815376534205,204.14849925790367,,,
86,1995-01-15 14:18:32+00:00,215.64842330534557,209.34567725077935,205.20571873358233,210.39117199668996,213.7249592886229,216.3221544401518,201.36705661384053,193.5292933095887,196.98216133912288,205.64261901380468,212.2533623454649,217.8808418368777,214.1660411564013,223.0162587521977,233.4754540588968,239.14478936681104,236.51392106477402,231.44246449665738,230.53130448858857,228.80600147955192,227.9777918748556,225.23578328241783,227.8026052688544,220.06277926496693,210.2022880743462,210.07252916333985,213.84902338648368,219.96278762142794
87,1995-03-20 14:15:33+00:00,,,,,,,,,,,,,,,229.41539510318515,236.62489880684802,226.43278931015706,211.0934429689106,,,216.83985385048496,220.1469314792919,219.8191068975721,,,,,
88,1995-04-05 14:15:19+00:00,240.66479971227346,228.97806067192082,220.55734644970812,225.89430411381542,231.99463109296454,225.9136340060241,217.89660851740183,211.10473843626713,212.25816217764353,214.42601292948436,230.26057054110123,230.19282084104765,223.54180324456956,232.31385369613548,245.8944670364217,246.04850557304917,239.35583102348158,243.22980782026454,235.94856125564905,238.8101763113588,239.4396893772071,234.97313476479178,235.0551437489143,222.34486397517173,207.14713392509762,206.97447294771004,215.96164395507603,225.07896681305735
89,1995-04-21 14:14:38+00:00,241.25399553249878,222.27695421806146,218.462745563989,224.26412722084936,226.24386769044048,227.31660422139637,219.66259690855918,206.51945068208317,206.83307453086599,211.20273382338314,220.93346413084288,223.12064935115717,220.16387786943747,225.54661233603247,230.87053467062148,232.35610490876277,219.04760653975188,230.0738443924146,233.24259587453895,224.3901567471456,231.21657563473013,231.50811059247945,227.71815851979886,215.27638990999182,211.16376707646842,203.52045918804885,202.79419404106434,
90,1995-05-07 14:13:56+00:00,224.21094283915224,215.23271666489322,212.58351363795902,212.11562650987793,222.36038092901532,213.7349423452502,202.95750590193964,191.1181313956554,194.19444974330068,193.96127098238628,210.74420777927145,218.75328268147612,208.9246592422984,212.1367804430731,225.18230936903615,224.8591331475804,203.7243062396258,219.5435559793897,198.891386904452,213.27070109641835,214.449318800477,224.76353361186074,,,,,193.37413381339258,
91,1995-05-23 14:13:12+00:00,221.89616713783687,210.1083429480413,210.6505050065433,207.07189361652482,,,206.64322385255477,199.89665971058687,193.05030715448146,198.95270721521865,206.0823830858195,210.49954145473856,203.39554735338422,213.0103943479877,225.09222216481524,228.25142174556805,,226.20754393290792,227.53449056668796,220.29536421597507,220.7034316435886,,,,,,,
92,1995-06-08 14:12:26+00:00,226.43674621181478,221.30855732390717,216.97445306389562,216.95422731353227,225.52319635167498,224.11237511190936,213.2596299868564,205.10321877920939,198.31531022429152,199.97296440243474,208.12061583997226,211.68667450184142,210.56268827560683,222.71503714809148,230.29311192355587,227.81229795588044,187.0420570874959,229.16627193868172,231.0206615482994,231.4874181780201,233.55071889925364,229.31185572666496,,,,,,
93,1995-06-24 14:11:44+00:00,233.5968179717202,224.16043011720768,213.33696544800495,220.00975879264064,225.28513983043672,220.5828321547841,209.45324017482918,206.15416588756682,194.35765755802714,204.90094725579098,214.55083860893643,218.3049394832859,212.37880981887753,222.82060362357365,233.50416576651733,232.05768707095586,192.93753349505778,234.17309792697205,238.77606678083782,233.2483292814718,228.57972703343995,,,,,,,
94,1995-07-26 14:09:53+00:00,,,,,,,,,,,,,,,,,,228.30710391124265,224.99726713272238,218.6127736599101,222.2268731971906,,,,,,,
95,1995-08-11 14:09:34+00:00,184.2814965630324,191.0258186578878,191.40900223873604,212.45967932934443,216.06910432708548,225.75757082611258,213.00129406721678,206.6239963347683,210.60291951863297,209.68491229698546,217.50166162526733,224.53693789178024,217.4931282345578,222.12163662074292,240.54218115602575,239.4873613609453,229.95159134233458,233.38750892932956,183.32413115295583,217.08091358793234,230.43969586125667,236.1826500930807,232.4662663325914,219.8094495419883,206.52986583131266,212.69519495858745,215.93097039976612,
96,1995-08-27 14:08:49+00:00,220.2064732940881,207.91069592523542,203.5071970478584,213.3365370296428,,,206.83325692250827,200.08135578708666,198.13382213404373,207.70147384961624,215.2307503960848,219.58375354639173,209.1554876155505,221.4386241256149,233.4103350282057,236.4488449696973,228.87499426311095,230.37586143765404,221.5949157065638,223.53079324291207,230.70161956243854,229.34193949953146,225.38795235199558,214.33173774663072,210.4334354536831,217.46581858061137,215.34437638684685,
97,1995-09-28 14:07:14+00:00,224.7460295733835,216.00702416074597,206.3380083817643,209.6258767602142,218.03461941981865,212.24662784147637,201.62366579718233,201.52998837574623,200.1370585949305,210.53737160080615,217.37745659703296,222.64809513797158,214.129068574769,220.74323736695194,232.22562034518398,237.14133454519518,231.6824837312861,225.3802964449994,226.9606016040938,223.70576039194518,228.77643514721768,229.39865902373944,226.51822621346034,216.18229216786048,208.13954943636764,209.4016003490876,219.5833801225121,223.37612761270663
98,1995-10-14 14:05:58+00:00,,,,,,,,,,,,,,,,,,,,223.12544405823596,231.29487398085672,228.30472232631928,226.06041122302634,215.52858571310702,206.23192860830397,203.16328419242222,205.12010972273126,210.77672818231378
99,1995-10-30 14:05:30+00:00,222.0593279224012,212.83586138058126,210.83069300565057,215.67402122253762,218.4426766532432,218.541973971369,207.8649673267941,209.90746907667767,208.1666576814821,212.01383695121095,222.01330286329642,225.24145994636513,219.9310899826257,223.8453001528388,233.15162633904208,240.1055501757884,236.88834018590708,236.589511452886,239.84573305215105,234.2815897397784,235.7269077807977,239.83998928141426,243.8926794833969,226.91621994818664,219.0378386124908,215.4305646088976,222.12490449692476,224.83270383494985
100,1996-02-03 14:10:36+00:00,242.87044122683236,231.68331749351566,229.57792300439257,234.42240954464097,237.89625827744192,235.32092834435394,229.76699983854735,219.3119829992104,219.545983950645,225.86149986280267,234.6239513357063,240.3268416997533,238.04454430975392,242.65532652712298,252.2206645377368,252.60897201199737,255.247256153341,251.42325194484397,239.6348776692783,241.08823778280993,245.02677033696474,242.90966774101162,242.1424423985462,240.4585823690558,231.1716462446621,226.5685606633098,229.4370766558472,244.50004549147508
101,1996-02-19 14:11:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1996-03-22 14:13:47+00:00,,,,,,,,,192.17158179852626,,204.18432698711123,224.13958669794238,,210.6502787701116,230.58920217537735,231.23670890836516,224.29873540390145,213.0265931176237,199.89837908914657,212.26421498021048,222.96903279871086,224.1211582708442,210.72854680815436,,190.70822458549634,193.21337612083457,198.52930017793884,213.70206148881755
103,1996-04-07 14:14:48+00:00,234.44791672111538,224.72705896049672,226.52900713140605,226.413481350796,234.72139187454823,223.41028459189744,222.3978346872459,209.79817309526115,215.77287011183498,217.97458753483883,230.93810730437986,230.33341861731685,231.47144147178855,230.15763854831647,242.79262306749106,243.8679197965305,226.22478965419867,229.8610758192512,223.0595666260678,222.72318343913588,231.6251383225614,228.97553250387617,221.56607737727805,208.22766801640975,201.24118483359152,204.55309650796545,212.95689857036203,
104,1996-04-23 14:15:46+00:00,232.90861440933833,230.68380230277583,223.1768392501204,225.9614802929834,232.12538346329296,228.9702763265017,216.8390299499842,215.35598607277308,214.96250954876007,216.51854981308318,226.4068690193352,228.0885691640653,220.507913825578,219.9346864779847,239.71889538300871,236.76188301496762,222.59955767371315,226.95943673221927,231.75855536503377,233.8426691833116,234.92348716633825,231.63460324059588,229.28144195421913,221.59217801089278,208.05925163205995,212.07583937895458,215.34908014674136,226.66892306471104
105,1996-05-09 14:16:43+00:00,234.97702757960624,227.71722779834678,219.96188584858868,220.54383367495646,227.57035774936094,219.7209636595556,206.18469433482105,201.99273651677743,197.51061472217341,190.68662670552288,203.3615391268065,220.39059441056972,213.44472030456765,216.08681463903397,234.06294586735,230.6595771758836,206.95352719958626,226.25916523409418,221.69772617675943,220.91917442745054,222.07416602225797,226.90786433208828,220.48499822794903,211.96358550009055,202.33795180811487,205.66634137881235,208.69264188698676,
106,1996-05-25 14:17:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,205.7500834634245,
107,1996-06-10 14:18:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1996-06-26 14:18:58+00:00,,,,,,,,,,,,,208.26339786726055,212.86572673013484,221.82735572795895,224.81182103224216,,235.5132422035623,229.93192955552965,228.53327984355172,224.17582421952648,222.38914718431653,,,,,199.73047243969577,
109,1996-07-28 14:20:39+00:00,,,,,,,,,,,,,,,,,,,,219.12611560751813,217.2256039289971,223.02733355798682,,,,,,
110,1996-08-13 14:21:30+00:00,,,,,,,,,,,,,,,,,,,236.72257537963006,227.6426750162019,225.64205223082314,231.2979876123015,,,,,203.46311690612055,
111,1996-09-30 14:24:06+00:00,,,,,,,,,,,,,,,,236.26207323501058,232.73832595394862,233.16692063604788,233.9296815994186,229.53754721490967,233.1426365359972,229.66359840575757,222.03274730539883,210.33891805181275,209.76962433069258,211.8365578974924,213.30522080885413,217.63124669394702
112,1996-11-01 14:25:43+00:00,,,,,,,,,163.37626988081016,175.94956338328322,197.81327338449174,204.16410043485945,193.6046306236123,206.55490015581577,215.34738941624386,219.7712135181351,225.5840635912659,225.7674865324371,203.51546363891032,212.60040987633678,219.8180675293979,222.04508368025415,211.908631978208,202.5812590526422,198.0549004312309,192.79095368752945,198.3542495332754,212.54671501882555
113,1996-11-17 14:26:27+00:00,,,,,,,,,,,,,,,,,,,252.73928196730031,241.09351004532587,244.25968895816254,246.45326218030542,246.56782074447275,234.47616005414974,223.41182787161335,216.58437985977775,219.64035165205166,223.90483691165468
114,1996-12-03 14:27:14+00:00,,,,,,,,,,,,,226.52244474900726,233.50398176638666,246.58004449292702,247.18086352559163,249.86044327718784,249.93911448359316,247.45181428531833,247.52702393835253,247.03442945150613,244.04834229556397,247.56214816565176,234.58380326124097,225.5599294382154,222.35459821662798,229.17821868133626,238.23475904702767
115,1997-01-20 14:29:30+00:00,,,,,,,,,218.62202893768168,227.1296150048248,231.83171125697788,237.28474961255353,225.2302493913035,234.48401678976978,253.73071999418124,251.70799411268854,248.98964062139908,247.92125553409488,242.92571480738107,241.0758653077446,240.9945549709131,246.27180236083046,253.3712092445835,240.09034078532272,231.567122211185,227.4678834178053,237.5594935424731,242.43420198679334
116,1997-05-12 14:33:49+00:00,,,,,,,226.08436383808927,215.69661278019012,217.77574639801057,220.17712246719475,233.29777327877548,234.44601830497731,227.815183493114,231.41443716690938,244.2842266932539,251.32772388973075,242.82055623750477,251.44378591937212,244.1393857700962,246.46324002158022,244.68273267520917,243.91913681493799,243.21837755007638,229.69862183337992,222.83952885486494,217.8158633670583,224.07632650676558,229.04140037097258
117,1997-05-28 14:34:24+00:00,,,,,,,,,,,,,,,236.73779374020617,238.65865463636027,230.11163561323204,229.57370791988953,214.38796953136608,219.53065437428052,221.35919720611625,229.50802743372145,225.6875267657404,204.71596755311572,206.23584835625326,203.89533539696117,203.97852971998614,
118,1997-06-13 14:34:56+00:00,,,,,,,,,,,,,,,,243.19823883279003,236.51941875003016,238.63894499759905,240.84923562831435,246.0502915181396,238.74551660686336,243.11207619225766,247.2629558583063,231.82410086370484,212.23842397823742,210.80686901230155,213.20716979788864,
119,1997-07-31 14:36:35+00:00,,,,,,,,,,,,,,,,,,236.6683903983634,232.66147444842235,231.55054677264906,233.77631773547702,231.92698176131051,231.23289958915728,213.07350222683695,209.3171593381462,203.68904321402462,208.35933819399975,217.04360938974068
120,1997-08-16 14:37:06+00:00,,,,,,,,,,,,,,,198.74641774798093,199.98042814724715,,193.67810609080755,176.94290885055617,193.61660359124295,206.02975959190815,212.8103938714561,200.4660224146069,,,,207.79017372864826,226.0410331507774
121,1997-09-01 14:37:59+00:00,219.68944761450942,213.1684129835026,209.96865735898768,212.2199798068403,220.38338994992048,216.37264756993892,202.7477754166899,195.24152011982116,190.0278370280075,198.23220305572858,207.64051645245192,217.5826613120011,,,224.452398767573,229.5067889678014,224.1749431237486,228.98583083984087,215.2470083467123,222.18834439799008,222.2442568416415,223.3560215839908,218.73908848658385,211.5236306448419,197.227687387928,191.99969314639426,198.9410667232205,
