dates,satname,nzd0349-0000,nzd0349-0001,nzd0349-0002,nzd0349-0003,nzd0349-0004,nzd0349-0005,nzd0349-0006,nzd0349-0007,nzd0349-0008,nzd0349-0009,nzd0349-0010,nzd0349-0011,nzd0349-0012,nzd0349-0013,nzd0349-0014,nzd0349-0015,nzd0349-0016,nzd0349-0017,nzd0349-0018,nzd0349-0019
2001-05-13 21:50:57+00:00,L7,352.68,345.01,345.06,354.33,347.62,343.16,336.16,339.69,341.16,345.87,348.68,349.65,338.77,330.41,340.89,338.76,341.50,335.56,344.62,346.21
2001-06-14 21:50:38+00:00,L7,374.96,365.93,366.34,377.61,369.99,353.66,361.42,362.40,355.77,350.74,352.96,346.14,342.84,333.36,340.56,340.89,338.42,342.82,353.70,353.44
2001-09-18 21:49:29+00:00,L7,374.52,364.82,366.88,373.35,376.29,348.78,347.66,348.01,357.27,359.83,365.62,360.04,355.61,354.35,361.68,362.97,358.69,352.17,359.73,362.04
2001-10-04 21:49:17+00:00,L7,376.09,360.11,363.49,372.77,371.09,352.82,343.69,348.25,355.03,350.99,356.27,354.11,352.00,345.23,357.00,360.00,356.13,353.82,360.07,360.93
2002-07-19 21:49:21+00:00,L7,377.11,365.65,369.30,372.44,366.96,347.40,342.66,347.24,347.66,349.93,,,,,348.10,342.49,345.83,346.07,351.74,356.10
2002-08-20 21:49:10+00:00,L7,389.95,368.25,370.06,372.30,373.63,351.29,350.31,349.85,351.08,355.55,354.06,353.22,342.59,338.64,346.85,351.64,347.31,350.57,357.19,354.92
2002-10-23 21:48:51+00:00,L7,371.81,359.87,363.99,371.43,363.44,349.17,335.41,336.57,341.75,344.18,348.77,349.25,343.46,334.14,341.87,344.68,339.04,339.07,347.27,348.86
2002-12-26 21:49:23+00:00,L7,353.62,347.49,350.78,358.23,344.74,335.86,333.83,332.11,333.83,336.07,337.45,338.42,325.41,323.56,333.91,328.13,327.67,326.35,340.61,340.60
2003-01-27 21:49:33+00:00,L7,374.33,364.55,360.83,371.27,365.27,352.98,342.85,345.59,351.53,346.81,349.25,348.66,342.36,336.56,343.05,343.67,341.40,343.83,347.92,351.65
2003-03-16 21:49:46+00:00,L7,398.16,375.53,375.06,383.68,394.40,386.83,370.15,360.68,359.68,373.11,380.46,363.03,351.17,347.34,353.29,357.21,358.77,351.67,367.72,368.32
2003-05-03 21:49:49+00:00,L7,369.13,361.26,357.43,368.39,364.26,351.63,347.63,348.02,353.97,349.13,344.92,343.54,338.84,328.79,341.98,342.54,340.62,341.03,348.53,349.93
2003-05-19 21:49:43+00:00,L7,351.55,342.29,346.61,350.49,344.44,326.80,326.87,331.15,336.30,341.60,334.81,336.83,329.32,322.68,330.58,330.32,328.44,333.57,339.53,338.70
2003-07-30 21:37:45+00:00,L5,372.79,362.01,359.21,371.95,363.45,340.23,340.45,343.75,349.47,346.42,351.66,356.54,340.33,327.11,335.84,339.27,338.33,336.34,345.42,350.74
2003-10-18 21:39:00+00:00,L5,368.27,360.05,359.60,366.05,353.69,333.62,327.36,330.37,337.84,338.28,340.26,344.15,338.14,331.74,345.93,348.76,347.71,344.05,350.82,354.92
2004-01-22 21:39:52+00:00,L5,371.86,349.25,349.24,358.48,355.07,338.97,335.62,337.55,343.78,352.22,356.45,358.52,354.28,348.84,356.25,355.89,353.34,353.21,363.04,360.61
2004-02-23 21:40:02+00:00,L5,355.24,348.35,347.15,351.63,336.82,321.84,321.36,323.97,327.11,326.91,336.95,334.09,326.83,325.44,337.76,338.94,337.32,335.61,343.96,345.91
2004-04-03 21:50:18+00:00,L7,400.73,377.53,373.10,378.24,384.51,356.53,351.70,,,360.13,361.38,358.42,352.90,348.31,357.33,357.52,352.24,352.79,362.32,360.73
2004-05-21 21:50:13+00:00,L7,,,,,,307.15,,,,,,,,,341.24,333.22,325.67,,,
2004-06-22 21:50:04+00:00,L7,340.96,334.29,337.94,342.77,330.39,320.09,325.19,328.79,332.71,332.25,333.37,332.19,322.05,319.10,330.40,,,,333.29,340.80
2004-07-08 21:50:02+00:00,L7,363.33,357.02,354.04,366.49,359.12,332.45,338.09,334.74,341.49,336.96,343.08,340.36,,327.36,338.10,340.86,337.46,,,342.93
2004-09-02 21:44:33+00:00,L5,,,,,335.46,297.93,313.79,314.18,320.29,,,,,,,,,,,
2004-09-18 21:44:58+00:00,L5,352.92,341.25,341.70,348.95,344.12,317.97,322.34,325.26,329.70,329.61,338.47,334.79,331.44,327.55,333.93,331.99,329.45,332.35,341.53,342.04
2004-10-12 21:49:36+00:00,L7,394.79,374.12,,,372.02,344.30,343.42,345.48,353.21,352.22,354.66,352.53,347.53,340.63,344.61,351.05,352.79,348.00,355.98,361.64
2004-10-20 21:45:40+00:00,L5,365.60,356.57,357.59,369.40,356.61,327.72,327.45,329.65,334.90,337.56,339.17,339.33,331.46,331.85,334.92,341.99,336.79,333.87,344.48,348.43
2004-11-13 21:49:59+00:00,L7,370.74,361.20,364.36,370.72,363.33,341.83,336.84,340.15,347.39,344.30,348.97,347.83,342.20,339.44,350.26,349.54,346.41,,,345.60
2005-01-16 21:50:27+00:00,L7,356.15,350.08,350.04,356.70,345.25,333.27,,,,333.58,339.29,343.53,332.75,326.61,336.81,332.60,334.46,327.44,338.47,346.14
2005-02-09 21:47:31+00:00,L5,359.43,353.39,352.24,361.67,358.14,337.21,329.86,331.77,347.98,347.62,351.35,351.41,344.83,346.18,355.12,352.91,352.67,352.32,347.13,347.93
2005-02-17 21:50:40+00:00,L7,368.02,359.17,361.84,,,342.67,332.10,333.21,340.76,344.45,344.59,349.23,345.39,339.58,343.19,340.45,343.72,344.52,353.16,359.34
2005-03-05 21:50:44+00:00,L7,378.42,,,371.54,369.22,349.78,339.14,343.85,348.05,350.92,351.66,352.32,344.84,342.90,353.42,349.64,350.21,347.58,356.70,357.02
2005-04-06 21:50:40+00:00,L7,,,364.76,376.38,381.59,359.36,357.97,353.92,355.08,356.61,361.36,354.10,347.34,344.69,351.55,354.33,347.55,346.90,358.72,
2005-04-22 21:50:35+00:00,L7,,358.00,365.53,371.06,368.79,349.42,347.11,346.07,353.89,348.23,352.43,347.31,342.02,336.35,342.46,346.19,343.26,345.81,,
2005-04-30 21:48:14+00:00,L5,350.99,350.33,349.84,356.65,355.99,342.26,334.83,339.69,341.36,340.03,334.93,333.62,329.24,321.53,328.57,332.94,330.67,332.83,342.52,341.06
2005-05-08 21:50:39+00:00,L7,,354.54,355.64,359.93,364.76,335.84,339.60,343.29,346.79,347.10,345.03,341.84,336.66,334.52,345.42,343.80,342.03,340.43,,
2005-05-24 21:50:38+00:00,L7,377.39,364.94,364.07,369.95,373.22,349.20,341.67,346.91,352.16,351.69,,,,,337.47,347.50,346.91,341.53,347.93,352.79
2005-06-01 21:48:30+00:00,L5,361.93,348.19,347.92,361.14,352.42,340.72,333.28,339.42,339.14,339.91,344.42,340.10,335.73,332.20,339.13,340.93,337.15,330.55,342.36,345.36
2005-06-25 21:50:27+00:00,L7,339.21,328.48,334.82,337.92,,,314.01,320.45,322.34,321.11,324.57,,,,325.91,325.61,325.62,324.82,332.09,334.33
2005-08-12 21:50:23+00:00,L7,357.74,,,346.18,349.04,330.66,329.53,330.29,331.36,336.61,341.92,342.41,335.92,330.78,339.69,337.54,335.81,335.75,343.95,347.06
2005-08-20 21:49:06+00:00,L5,374.26,359.18,361.94,371.76,377.17,342.61,344.16,344.83,347.91,353.55,358.24,353.91,350.29,344.17,351.02,350.77,343.95,344.03,350.91,357.78
2005-08-28 21:50:16+00:00,L7,370.99,351.99,356.64,361.18,360.07,343.36,338.66,,,332.77,341.87,,,,341.06,344.23,341.20,338.32,348.71,353.86
2005-08-29 21:42:58+00:00,L5,,,,,,,,,,,,,,,,,,,,
2005-10-07 21:49:06+00:00,L5,353.08,341.66,334.19,340.25,335.77,319.93,320.39,320.95,330.27,332.13,334.61,334.34,329.02,327.51,333.10,,,,,
2005-10-31 21:50:23+00:00,L7,395.49,373.96,374.43,379.74,375.98,349.70,348.62,348.40,353.11,351.98,356.08,,,,,358.48,354.06,354.50,364.70,361.67
2006-01-03 21:50:49+00:00,L7,344.37,337.17,336.66,339.35,327.89,311.14,311.08,,,,324.87,319.91,319.03,316.48,327.83,329.34,327.12,326.55,336.09,334.27
2006-01-19 21:50:58+00:00,L7,348.33,338.81,337.86,347.83,340.33,322.43,315.79,320.29,325.07,326.06,,,,,325.21,327.98,327.55,327.00,334.96,337.71
2006-01-27 21:51:10+00:00,L5,409.68,375.69,381.50,390.56,384.02,357.90,357.10,356.43,365.54,366.25,374.07,377.87,363.07,356.05,364.34,368.09,363.01,367.52,372.76,372.98
2006-02-20 21:51:07+00:00,L7,352.65,344.62,343.22,351.19,347.30,336.03,326.09,,,,336.64,338.00,331.40,323.31,334.28,335.73,331.24,334.45,343.60,345.81
2006-02-28 21:51:52+00:00,L5,381.96,361.69,361.88,367.14,371.96,359.99,346.65,344.41,349.87,355.18,351.64,348.40,343.03,340.01,348.09,349.56,350.11,354.20,364.31,366.17
2006-06-04 21:53:28+00:00,L5,,,120.86,,,189.18,138.76,126.94,108.40,126.28,123.78,164.76,,,,339.92,,,,
2006-07-22 21:54:10+00:00,L5,378.02,360.02,358.18,360.64,355.72,336.23,334.87,340.37,342.24,342.70,343.75,339.12,337.25,335.26,347.32,355.22,346.14,342.29,356.72,358.56
2006-07-30 21:50:44+00:00,L7,360.12,343.54,348.74,,,324.96,330.60,336.22,337.10,337.47,337.67,339.22,332.70,329.43,341.35,345.28,341.76,339.48,346.93,349.25
2006-08-15 21:50:43+00:00,L7,348.80,336.30,,,,321.81,322.93,326.61,329.45,330.17,330.19,327.77,323.94,323.55,332.78,332.71,333.34,330.79,344.20,343.91
2006-08-23 21:54:35+00:00,L5,375.39,355.75,357.16,365.26,365.92,340.98,341.17,344.25,345.86,344.64,346.20,346.52,341.75,340.34,352.23,344.73,341.76,336.88,350.99,353.19
2006-08-31 21:50:40+00:00,L7,355.49,340.96,341.93,347.02,344.23,327.38,327.67,328.22,331.59,330.03,333.96,334.28,,,,,331.29,329.74,337.59,341.53
2006-09-16 21:50:34+00:00,L7,361.61,347.50,350.13,,,322.17,331.04,329.75,334.18,334.47,337.07,333.68,335.44,332.08,340.03,344.74,338.69,338.32,343.28,346.75
2006-10-10 21:55:08+00:00,L5,353.96,341.27,337.05,343.21,341.53,321.43,321.99,324.39,325.01,323.28,334.23,337.04,333.25,326.23,333.92,335.39,335.67,334.21,342.56,345.67
2006-10-18 21:50:35+00:00,L7,353.73,,,,344.43,314.77,327.25,332.00,335.74,328.99,335.20,348.37,340.80,338.61,344.64,346.09,347.33,346.32,351.91,354.96
2006-12-13 21:55:43+00:00,L5,344.89,338.49,345.63,350.64,336.14,325.25,312.72,314.69,321.65,320.01,330.13,332.74,332.46,329.14,333.88,331.45,330.02,329.10,335.98,350.92
2007-01-22 21:51:19+00:00,L7,353.68,350.83,352.01,358.29,343.37,334.73,,,,,326.24,330.39,325.28,323.29,333.16,328.42,327.70,329.21,341.67,341.66
2007-01-30 21:56:00+00:00,L5,402.54,380.74,388.29,401.14,392.04,361.91,350.51,352.21,361.57,357.88,362.67,360.60,356.72,347.88,356.23,347.30,348.27,349.81,353.71,358.17
2007-05-30 21:51:18+00:00,L7,402.63,392.15,391.79,,,356.01,350.98,358.97,362.46,350.88,349.91,348.31,340.46,334.61,339.44,342.24,340.72,346.71,354.78,353.47
2007-08-18 21:51:03+00:00,L7,365.08,351.43,353.15,,,328.40,332.39,333.87,332.71,333.61,336.24,333.10,328.88,324.27,333.40,334.90,336.35,335.94,342.50,345.78
2007-10-05 21:50:42+00:00,L7,376.43,363.93,362.59,373.90,368.61,347.76,344.04,345.75,346.83,346.04,348.91,348.49,,,,,343.07,343.06,348.32,352.12
2007-11-06 21:51:05+00:00,L7,392.01,377.93,376.21,382.57,382.23,348.03,350.14,351.04,354.71,349.78,349.10,351.39,343.47,334.79,342.85,345.04,,,348.42,353.38
2007-11-22 21:51:13+00:00,L7,411.52,393.24,382.36,388.03,391.88,362.82,354.30,353.06,359.18,355.42,355.03,,,,,347.79,346.71,347.77,355.01,356.87
2008-02-10 21:51:20+00:00,L7,,,,,,335.28,325.89,326.44,330.65,332.77,337.46,334.49,329.94,327.69,332.44,335.14,332.38,333.47,,
2008-05-16 21:51:02+00:00,L7,391.98,373.66,371.21,376.10,373.17,340.21,345.58,345.15,348.29,,,,347.18,336.98,345.34,339.94,334.90,344.32,355.27,358.41
2008-06-01 21:50:54+00:00,L7,329.86,334.12,329.14,347.55,358.90,343.85,338.00,341.57,346.12,347.57,,,,,337.87,343.01,,,348.51,355.97
2008-07-03 21:50:35+00:00,L7,373.32,354.17,351.97,354.84,,,,338.46,341.06,338.89,,,,,,340.75,336.35,335.93,344.28,344.39
2008-08-04 21:50:16+00:00,L7,360.82,343.56,,353.87,349.20,329.65,329.05,331.38,337.13,334.95,,,,,,340.27,340.74,332.94,342.68,349.32
2008-08-20 21:50:10+00:00,L7,362.01,348.15,351.65,357.09,,,,327.47,331.05,334.09,329.97,331.15,329.41,321.31,332.27,337.71,334.76,331.93,339.03,346.07
2008-09-21 21:49:53+00:00,L7,351.47,346.03,342.55,351.05,348.33,328.26,325.29,,,,327.78,327.10,319.82,313.09,324.18,334.89,331.32,322.40,334.47,344.93
2008-11-24 21:50:19+00:00,L7,381.96,366.93,364.26,370.55,,,,345.99,355.75,347.59,361.13,351.93,349.83,346.53,360.05,356.31,351.94,346.35,352.08,356.60
2009-02-28 21:51:05+00:00,L7,349.17,338.76,340.99,350.10,349.52,335.04,325.82,331.67,,,,329.73,333.99,325.36,336.60,337.89,334.02,335.05,345.63,347.19
2009-04-17 21:51:24+00:00,L7,355.62,339.79,340.09,348.60,350.52,332.82,326.71,334.11,336.99,338.45,,,,,331.00,332.25,328.61,328.57,339.91,341.20
2009-06-04 21:51:29+00:00,L7,377.29,355.47,353.67,359.60,364.25,335.52,332.36,335.71,339.47,338.18,336.83,335.28,329.41,326.97,337.37,,,343.81,348.50,357.13
2009-07-06 21:51:24+00:00,L7,365.42,,,358.30,359.89,325.50,329.17,332.13,328.42,331.96,335.78,339.04,324.97,325.46,332.39,331.24,334.47,335.11,344.57,349.72
2009-08-07 21:51:14+00:00,L7,,,360.99,362.85,361.47,330.95,332.75,337.44,341.36,341.35,342.66,338.21,334.92,334.20,347.17,341.91,338.60,342.16,,
2009-09-08 21:51:13+00:00,L7,357.41,341.49,344.18,351.00,350.58,331.29,324.92,325.13,332.69,334.36,335.18,333.91,326.03,323.96,334.28,336.63,,,,344.98
2009-10-10 21:51:06+00:00,L7,340.08,330.62,329.66,341.31,337.03,318.96,313.86,313.68,324.10,321.59,,237.30,,,324.11,328.50,326.98,327.42,335.04,336.61
2009-12-29 21:52:18+00:00,L7,377.98,357.06,358.25,363.40,361.84,340.46,332.86,,,,345.15,347.12,342.87,338.36,347.00,345.42,342.99,341.41,349.39,350.24
2010-03-03 21:53:06+00:00,L7,,,352.53,362.80,349.07,327.19,321.57,329.53,331.11,327.00,339.59,342.41,336.54,328.89,340.75,336.60,335.59,332.72,,
2010-03-19 21:53:12+00:00,L7,,,,,,,,,,,,,327.72,321.79,326.14,325.98,325.71,327.39,339.46,342.53
2010-04-20 21:53:15+00:00,L7,336.77,333.01,332.54,337.35,327.40,309.83,314.10,315.90,325.18,326.54,322.27,319.08,317.26,314.92,324.31,321.34,321.68,,,331.62
2010-08-10 21:53:15+00:00,L7,383.43,362.70,364.80,370.52,384.14,348.38,335.21,339.13,345.22,345.17,345.90,342.13,336.35,333.64,336.87,340.75,,,351.34,355.34
2010-09-27 21:53:19+00:00,L7,359.27,344.20,346.04,353.24,351.65,328.78,330.58,331.71,335.23,334.89,,,,,333.15,337.85,340.63,338.86,347.75,348.60
2011-01-25 21:50:59+00:00,L5,346.62,335.87,338.53,344.13,339.58,321.27,322.00,322.64,329.64,325.80,333.36,334.30,324.90,320.50,328.98,332.75,333.67,326.76,336.28,335.61
2011-02-02 21:54:27+00:00,L7,373.59,358.99,358.50,364.55,361.50,344.60,331.55,338.58,346.02,339.04,343.94,346.75,340.76,328.17,334.03,340.17,,,348.31,351.26
2011-06-26 21:54:34+00:00,L7,359.04,,,350.66,350.16,324.07,324.76,326.92,327.56,328.09,329.53,330.75,320.92,319.62,327.77,331.57,331.38,330.74,339.50,340.24
2011-07-28 21:54:31+00:00,L7,372.85,354.40,358.89,363.36,,,339.28,343.32,344.10,341.71,344.06,337.76,329.80,325.85,337.98,339.33,336.90,338.99,342.59,348.40
2011-09-14 21:54:19+00:00,L7,357.30,348.49,346.32,353.20,345.74,323.16,325.93,328.25,329.52,334.12,336.29,335.82,333.84,330.05,337.39,337.00,,,335.50,343.55
2011-10-16 21:54:20+00:00,L7,361.10,351.29,346.71,351.17,343.18,322.65,318.90,318.71,321.74,328.31,,,,,331.63,334.82,333.72,329.00,337.06,338.18
2011-11-17 21:54:39+00:00,L7,349.80,344.22,338.52,347.59,332.87,315.21,316.75,316.04,317.91,317.41,327.13,327.41,318.89,318.99,330.33,326.36,,,,331.84
2012-01-04 21:55:04+00:00,L7,380.44,,,370.88,365.17,351.64,340.73,344.03,348.13,346.63,351.45,347.81,343.29,340.82,346.81,349.02,343.67,343.55,349.68,352.61
2012-01-20 21:55:03+00:00,L7,391.45,376.36,375.52,382.36,385.43,350.94,346.08,350.05,356.65,355.63,362.49,356.80,351.98,348.27,358.17,355.64,350.59,,,356.23
2012-03-24 21:55:10+00:00,L7,365.02,355.21,349.84,354.88,359.50,345.78,340.08,,,,339.94,340.40,335.98,324.80,337.04,338.00,335.93,337.48,343.12,344.86
2012-04-09 21:55:05+00:00,L7,352.24,340.33,337.89,345.26,345.04,330.69,323.50,327.04,332.59,335.15,341.39,346.11,,,,,328.03,330.79,337.63,342.27
2012-04-25 21:55:22+00:00,L7,353.49,,,345.83,351.57,335.73,323.04,328.37,330.06,339.85,348.30,341.13,336.50,330.75,338.40,335.37,334.31,333.85,341.67,342.46
2012-05-11 21:55:44+00:00,L7,339.95,329.75,329.72,332.47,330.45,307.32,308.93,313.76,319.78,319.39,324.91,321.44,,,,,321.34,321.18,333.60,334.30
2012-06-28 21:55:35+00:00,L7,,,,343.39,341.86,311.23,318.25,316.60,317.03,312.60,,,,,314.82,319.64,316.96,312.71,323.64,329.01
2012-10-02 21:56:40+00:00,L7,,,,,,,,,,,,,,316.82,328.51,333.85,333.67,334.42,344.02,346.61
2013-01-06 21:57:12+00:00,L7,,,,,,326.79,325.87,334.57,329.76,331.15,344.46,344.19,339.58,340.17,346.86,344.75,338.56,336.62,344.51,350.68
2013-02-07 21:57:15+00:00,L7,401.00,375.11,372.21,379.72,386.70,369.64,354.93,,,356.67,354.48,350.22,348.92,347.02,350.35,351.51,345.89,346.46,353.85,358.78
2013-05-14 21:56:55+00:00,L7,344.47,329.80,330.64,338.87,337.67,324.36,324.23,325.37,,,,323.88,319.84,319.60,324.57,333.87,327.17,327.92,337.49,340.08
2013-05-30 21:56:48+00:00,L7,345.88,335.35,336.53,,,,317.86,321.10,321.34,320.97,320.70,320.03,315.08,314.21,320.86,318.94,320.51,320.27,331.76,335.50
2013-07-25 22:03:01+00:00,L8,346.38,333.96,333.66,340.37,335.72,312.31,314.11,312.21,322.21,321.52,320.06,322.14,317.28,311.73,323.27,325.71,322.85,325.25,331.66,335.71
2013-10-29 22:02:46+00:00,L8,366.92,348.18,353.27,355.16,357.53,333.79,328.10,338.20,339.63,333.11,340.63,342.46,343.14,345.41,354.83,350.38,343.77,344.44,354.68,359.80
2013-11-14 22:02:45+00:00,L8,396.14,368.16,370.02,372.60,374.25,347.53,337.53,346.36,349.22,349.99,355.43,354.18,352.55,350.57,356.08,358.19,353.32,354.54,358.61,360.49
2013-11-30 22:02:40+00:00,L8,389.83,370.33,370.69,379.14,373.02,350.85,344.50,352.47,354.35,361.43,371.82,354.17,352.43,347.77,359.08,359.01,355.94,352.75,360.85,360.17
2013-12-24 21:57:26+00:00,L7,344.97,333.58,330.57,335.99,329.85,316.28,314.69,316.83,319.77,314.95,325.72,,,,,329.92,329.30,334.27,341.83,344.23
2014-02-02 22:02:05+00:00,L8,352.13,339.73,338.15,343.35,342.90,328.45,323.58,324.81,322.82,322.72,332.94,336.93,322.16,313.29,324.03,331.47,327.45,332.10,344.06,346.83
2014-02-18 22:01:51+00:00,L8,359.73,344.91,346.57,348.32,352.63,339.35,336.91,341.38,335.23,334.74,350.34,349.31,336.72,320.65,328.73,338.06,337.32,337.95,347.18,352.76
2014-03-06 22:01:37+00:00,L8,336.24,325.06,324.07,333.17,335.94,310.84,313.25,310.32,313.40,310.89,317.97,316.71,314.12,309.03,319.14,320.61,324.23,322.86,328.52,333.40
2014-03-30 21:58:01+00:00,L7,387.89,367.55,371.88,387.65,391.93,363.18,349.94,348.92,,,,338.19,340.49,332.72,338.47,345.61,348.51,348.15,357.60,358.83
2014-05-01 21:58:16+00:00,L7,355.30,338.65,341.98,,,338.91,329.90,328.48,329.40,329.93,337.19,331.23,328.03,321.44,331.40,337.32,334.50,332.04,343.42,347.80
2014-05-17 21:58:23+00:00,L7,351.84,342.06,341.48,351.00,351.66,,,331.68,328.80,331.81,337.00,336.06,328.18,324.43,331.48,334.23,335.69,336.60,352.66,356.26
2014-07-04 21:58:34+00:00,L7,340.81,335.39,334.35,343.11,331.73,315.11,320.48,319.22,320.73,319.21,324.62,319.57,317.10,316.62,324.94,329.26,,,336.66,339.91
2014-08-13 22:01:06+00:00,L8,345.31,331.86,335.16,344.16,341.00,320.85,318.27,326.50,322.24,317.74,325.64,321.81,319.43,316.84,326.14,328.29,324.44,328.36,333.89,336.50
2014-10-08 21:58:59+00:00,L7,386.70,,,364.11,364.31,333.13,328.12,332.13,332.84,338.26,341.78,342.51,340.68,337.71,350.10,351.37,346.23,340.97,351.70,354.17
2014-10-24 21:59:08+00:00,L7,,351.36,357.44,361.30,351.93,324.85,319.71,327.18,320.96,327.19,338.15,336.07,330.45,330.65,334.60,338.39,336.19,334.81,,
2014-11-01 22:01:14+00:00,L8,359.47,351.11,351.88,363.30,347.84,324.55,325.34,326.49,327.08,326.93,329.96,332.83,329.41,326.74,336.34,333.81,330.01,337.22,339.36,343.58
2014-11-17 22:01:14+00:00,L8,365.65,356.25,359.92,368.64,357.88,328.71,327.04,332.95,327.02,320.92,330.42,340.23,329.74,332.92,337.81,,,,,
2014-12-19 22:01:10+00:00,L8,387.75,383.74,381.18,395.62,381.46,352.41,343.31,350.82,359.15,344.48,362.89,363.68,355.50,353.42,356.33,358.01,351.23,347.53,357.83,359.00
2015-01-04 22:01:05+00:00,L8,373.97,373.33,372.45,384.10,369.72,337.92,339.60,341.05,345.67,344.10,359.47,366.53,349.84,349.25,356.39,351.92,352.12,345.85,354.53,358.08
2015-01-28 21:59:42+00:00,L7,,,,,,,,,,,345.87,,,,,338.34,338.72,341.02,343.67,348.24
2015-03-01 21:59:55+00:00,L7,384.73,374.77,380.50,395.69,390.52,382.10,374.20,373.87,366.93,,,,335.34,345.36,355.78,355.20,355.02,349.44,359.22,362.37
2015-03-09 22:00:42+00:00,L8,352.36,346.78,347.82,357.87,356.00,344.52,336.33,336.50,335.33,337.67,343.47,341.90,320.61,322.20,333.97,334.80,331.91,331.23,343.47,344.12
2015-04-02 22:00:08+00:00,L7,,360.45,362.68,376.51,379.04,365.16,358.60,362.88,357.49,350.23,351.88,350.68,338.24,327.95,341.30,345.52,344.31,345.41,,
2015-04-18 22:00:16+00:00,L7,401.20,375.18,373.79,379.81,387.51,350.97,349.85,353.65,344.32,339.84,,,,,341.49,351.87,346.70,346.15,352.53,357.66
2015-05-12 22:00:04+00:00,L8,348.88,338.72,338.08,347.51,343.10,330.83,327.75,328.98,325.49,319.45,322.91,320.92,315.03,314.19,326.55,329.67,327.69,325.14,334.64,337.60
2015-05-28 22:00:07+00:00,L8,364.92,354.16,355.02,361.28,362.43,340.64,331.61,332.43,324.58,,,,,,,331.07,332.38,329.63,338.35,351.86
2015-06-13 22:00:19+00:00,L8,362.27,348.96,349.87,355.50,350.08,323.29,325.19,320.75,322.66,322.78,330.49,321.58,309.78,302.98,316.38,324.62,325.75,327.52,335.19,336.73
2015-06-29 22:00:26+00:00,L8,376.61,359.73,360.52,363.41,358.13,329.05,325.34,331.16,329.26,327.99,331.63,319.91,314.06,317.84,318.07,325.67,332.56,329.93,338.57,340.03
2015-07-15 22:00:36+00:00,L8,373.84,362.69,367.93,367.19,365.11,331.24,328.90,328.30,333.57,338.14,342.00,333.99,323.75,321.60,326.13,336.22,340.57,333.01,340.99,347.10
2015-07-23 22:00:48+00:00,L7,,346.65,350.79,354.97,341.00,318.40,,,,310.69,315.48,,,,312.53,318.99,319.54,316.69,,
2015-08-16 22:00:46+00:00,L8,354.48,346.53,350.18,354.04,347.90,327.35,325.47,325.09,321.39,327.30,326.85,322.19,315.96,308.34,314.49,321.89,323.33,326.82,332.42,336.11
2015-09-09 22:00:57+00:00,L7,382.51,364.80,358.52,,,331.28,,,337.73,337.89,341.49,327.68,320.45,318.69,329.46,332.71,334.98,342.46,345.35,350.26
