dates,nzd0349-0000,nzd0349-0001,nzd0349-0002,nzd0349-0003,nzd0349-0004,nzd0349-0005,nzd0349-0006,nzd0349-0007,nzd0349-0008,nzd0349-0009,nzd0349-0010,nzd0349-0011,nzd0349-0012,nzd0349-0013,nzd0349-0014,nzd0349-0015,nzd0349-0016,nzd0349-0017,nzd0349-0018,nzd0349-0019,satname
2003-05-19 21:49:43+00:00,368.55,355.04,359.36,361.82,359.01,338.13,336.14,341.35,346.50,352.93,346.14,348.16,339.52,332.88,338.43,339.59,336.94,342.84,348.03,347.97,L7
2003-07-30 21:37:45+00:00,368.12,358.51,355.71,368.84,359.45,337.12,337.90,340.95,346.67,343.31,348.55,353.43,337.53,324.31,333.69,336.72,336.00,333.79,343.09,348.19,L5
2003-10-18 21:39:00+00:00,381.27,369.80,369.35,374.72,364.83,342.29,334.45,338.17,345.64,346.95,348.93,352.82,345.94,339.54,351.93,355.85,354.21,351.14,357.32,362.01,L5
2004-01-22 21:39:52+00:00,365.53,344.50,344.49,354.26,349.64,334.75,332.17,333.75,339.98,348.00,352.23,354.30,350.48,345.04,353.33,352.44,350.17,349.76,359.87,357.16,L5
2004-02-23 21:40:02+00:00,371.91,360.85,359.65,362.74,351.11,332.95,330.45,333.97,337.11,338.02,348.06,345.20,336.83,335.44,345.45,348.03,345.65,344.70,352.29,355.00,L5
2004-04-03 21:50:18+00:00,379.73,361.78,357.35,364.24,366.51,342.53,340.25,,,346.13,347.38,344.42,340.30,335.71,347.64,346.07,341.74,341.34,351.82,349.28,L7
2004-05-21 21:50:13+00:00,,,,,,309.37,,,,,,,,,342.78,335.04,327.34,,,,L7
2004-06-22 21:50:04+00:00,352.63,343.04,346.69,350.55,340.39,327.87,331.55,335.79,339.71,340.03,341.15,339.97,329.05,326.10,335.78,,,,339.12,347.16,L7
2004-07-08 21:50:02+00:00,380.66,370.02,367.04,378.05,373.98,344.01,347.54,345.14,351.89,348.52,354.64,351.92,,337.76,346.10,350.31,346.13,,,352.38,L7
2004-09-02 21:44:33+00:00,,,,,348.89,308.37,322.34,323.58,329.69,,,,,,,,,,,,L5
2004-09-18 21:44:58+00:00,370.59,354.50,354.95,360.73,359.26,329.75,331.98,335.86,340.30,341.39,350.25,346.57,342.04,338.15,342.08,341.63,338.28,341.99,350.36,351.68,L5
2004-10-12 21:49:36+00:00,376.12,360.12,,,356.02,331.86,333.24,334.28,342.01,339.78,342.22,340.09,336.33,329.43,335.99,340.87,343.46,337.82,346.65,351.46,L7
2004-10-20 21:45:40+00:00,389.93,374.82,375.84,385.62,377.47,343.94,340.72,344.25,349.50,353.78,355.39,355.55,346.06,346.45,346.15,355.26,348.96,347.14,356.65,361.70,L5
2004-11-13 21:49:59+00:00,361.07,353.95,357.11,364.28,355.04,335.39,331.57,334.35,341.59,337.86,342.53,341.39,336.40,333.64,345.80,344.27,341.58,,,340.33,L7
2005-01-16 21:50:27+00:00,378.48,366.83,366.79,371.59,364.39,348.16,,,,348.47,354.18,358.42,346.15,340.01,347.12,344.78,345.63,339.62,349.64,358.32,L7
2005-02-09 21:47:31+00:00,349.43,345.89,344.74,355.00,349.57,330.54,324.41,325.77,341.98,340.95,344.68,344.74,338.83,340.18,350.50,347.46,347.67,346.87,342.13,342.48,L5
2005-02-17 21:50:40+00:00,367.69,358.92,361.59,,,342.45,331.92,333.01,340.56,344.23,344.37,349.01,345.19,339.38,343.04,340.27,343.55,344.34,352.99,359.16,L7
2005-03-05 21:50:44+00:00,374.09,,,368.65,365.51,346.89,336.78,341.25,345.45,348.03,348.77,349.43,342.24,340.30,351.42,347.28,348.04,345.22,354.53,354.66,L7
2005-04-06 21:50:40+00:00,,,346.51,360.16,360.73,343.14,344.70,339.32,340.48,340.39,345.14,337.88,332.74,330.09,340.32,341.06,335.38,333.63,346.55,,L7
2005-04-22 21:50:35+00:00,,343.75,351.28,358.39,352.50,336.75,336.75,334.67,342.49,335.56,339.76,334.64,330.62,324.95,333.69,335.83,333.76,335.45,,,L7
2005-04-30 21:48:14+00:00,367.32,362.58,362.09,367.54,369.99,353.15,343.74,349.49,351.16,350.92,345.82,344.51,339.04,331.33,336.11,341.85,338.84,341.74,350.69,349.97,L5
2005-05-08 21:50:39+00:00,,344.54,345.64,351.04,353.33,326.95,332.33,335.29,338.79,338.21,336.14,332.95,328.66,326.52,339.27,336.53,335.36,333.16,,,L7
2005-05-24 21:50:38+00:00,366.06,356.44,355.57,362.39,363.51,341.64,335.49,340.11,345.36,344.13,,,,,332.24,341.32,341.24,335.35,342.26,346.61,L7
2005-06-01 21:48:30+00:00,355.93,343.69,343.42,357.14,347.28,336.72,330.01,335.82,335.54,335.91,340.42,336.10,332.13,328.60,336.36,337.66,334.15,327.28,339.36,342.09,L5
2005-06-25 21:50:27+00:00,354.88,340.23,346.57,348.36,,,322.56,329.85,331.74,331.55,335.01,,,,333.14,334.16,333.45,333.37,339.92,342.88,L7
2005-08-12 21:50:23+00:00,373.74,,,356.85,362.75,341.33,338.26,339.89,340.96,347.28,352.59,353.08,345.52,340.38,347.07,346.27,343.81,344.48,351.95,355.79,L7
2005-08-20 21:49:06+00:00,359.93,348.43,351.19,362.20,364.88,333.05,336.34,336.23,339.31,343.99,348.68,344.35,341.69,335.57,344.40,342.95,336.78,336.21,343.74,349.96,L5
2005-08-28 21:50:16+00:00,372.66,353.24,357.89,362.29,361.50,344.47,339.57,,,333.88,342.98,,,,341.83,345.14,342.03,339.23,349.54,354.77,L7
2005-10-07 21:49:06+00:00,368.75,353.41,345.94,350.69,349.20,330.37,328.94,330.35,339.67,342.57,345.05,344.78,338.42,336.91,340.33,,,,,,L5
2005-10-31 21:50:23+00:00,378.82,361.46,361.93,368.63,361.69,338.59,339.53,338.40,343.11,340.87,344.97,,,,,349.39,345.73,345.41,356.37,352.58,L7
2006-01-03 21:50:49+00:00,366.70,353.92,353.41,354.24,347.03,326.03,323.26,,,,339.76,334.80,332.43,329.88,338.14,341.52,338.29,338.73,347.26,346.45,L7
2006-01-19 21:50:58+00:00,367.00,352.81,351.86,360.27,356.33,334.87,325.97,331.49,336.27,338.50,,,,,333.83,338.16,336.88,337.18,344.29,347.89,L7
2006-01-27 21:51:10+00:00,387.35,358.94,364.75,375.67,364.88,343.01,344.92,343.03,352.14,351.36,359.18,362.98,349.67,342.65,354.03,355.91,351.84,355.34,361.59,360.80,L5
2006-02-20 21:51:07+00:00,366.32,354.87,353.47,360.30,359.01,345.14,333.54,,,,345.75,347.11,339.60,331.51,340.59,343.18,338.07,341.90,350.43,353.26,L7
2006-02-28 21:51:52+00:00,369.96,352.69,352.88,359.14,361.67,351.99,340.10,337.21,342.67,347.18,343.64,340.40,335.83,332.81,342.55,343.01,344.11,347.65,358.31,359.62,L5
2006-06-04 21:53:28+00:00,,,,,,,,,,,,,,,,341.92,,,,,L5
2006-07-22 21:54:10+00:00,359.35,346.02,344.18,348.20,339.72,323.79,324.69,329.17,331.04,330.26,331.31,326.68,326.05,324.06,338.70,345.04,336.81,332.11,347.39,348.38,L5
2006-07-30 21:50:44+00:00,375.12,354.79,359.99,,,334.96,338.78,345.22,346.10,347.47,347.67,349.22,341.70,338.43,348.27,353.46,349.26,347.66,354.43,357.43,L7
2006-08-15 21:50:43+00:00,371.13,353.05,,,,336.70,335.11,340.01,342.85,345.06,345.08,342.66,337.34,336.95,343.09,344.89,344.51,342.97,355.37,356.09,L7
2006-08-23 21:54:35+00:00,361.39,345.25,346.66,355.93,353.92,331.65,333.53,335.85,337.46,335.31,336.87,337.19,333.35,331.94,345.77,337.09,334.76,329.24,343.99,345.55,L5
2006-08-31 21:50:40+00:00,370.49,352.21,353.18,357.02,357.09,337.38,335.85,337.22,340.59,340.03,343.96,344.28,,,,,338.79,337.92,345.09,349.71,L7
2006-09-16 21:50:34+00:00,362.94,348.50,351.13,,,323.06,331.77,330.55,334.98,335.36,337.96,334.57,336.24,332.88,340.65,345.47,339.36,339.05,343.95,347.48,L7
2006-10-10 21:55:08+00:00,370.96,354.02,349.80,354.54,356.10,332.76,331.26,334.59,335.21,334.61,345.56,348.37,343.45,336.43,341.77,344.66,344.17,343.48,351.06,354.94,L5
2006-10-18 21:50:35+00:00,340.73,,,,333.29,306.10,320.16,324.20,327.94,320.32,326.53,339.70,333.00,330.81,338.64,339.00,340.83,339.23,345.41,347.87,L7
2006-12-13 21:55:43+00:00,354.22,345.49,352.63,356.86,344.14,331.47,317.81,320.29,327.25,326.23,336.35,338.96,338.06,334.74,338.19,336.54,334.69,334.19,340.65,356.01,L5
2007-01-22 21:51:19+00:00,373.35,365.58,366.76,371.40,360.23,347.84,,,,,339.35,343.50,337.08,335.09,342.24,339.15,337.53,339.94,351.50,352.39,L7
2007-01-30 21:56:00+00:00,382.54,365.74,373.29,387.81,374.90,348.58,339.60,340.21,349.57,344.55,349.34,347.27,344.72,335.88,347.00,336.39,338.27,338.90,343.71,347.26,L5
2007-05-30 21:51:18+00:00,386.30,379.90,379.54,,,345.12,342.07,349.17,352.66,339.99,339.02,337.42,330.66,324.81,331.90,333.33,332.55,337.80,346.61,344.56,L7
2007-08-18 21:51:03+00:00,382.75,364.68,366.40,,,340.18,342.03,344.47,343.31,345.39,348.02,344.88,339.48,334.87,341.55,344.54,345.18,345.58,351.33,355.42,L7
2007-10-05 21:50:42+00:00,377.76,364.93,363.59,374.79,369.75,348.65,344.77,346.55,347.63,346.93,349.80,349.38,,,,,343.74,343.79,348.99,352.85,L7
2007-11-06 21:51:05+00:00,377.34,366.93,365.21,372.79,369.66,338.25,342.14,342.24,345.91,340.00,339.32,341.61,334.67,325.99,336.08,337.04,,,341.09,345.38,L7
2007-11-22 21:51:13+00:00,388.19,375.74,364.86,372.47,371.88,347.26,341.57,339.06,345.18,339.86,339.47,,,,,335.06,335.04,335.04,343.34,344.14,L7
2008-02-10 21:51:20+00:00,,,,,,345.95,334.62,336.04,340.25,343.44,348.13,345.16,339.54,337.29,339.82,343.87,340.38,342.20,,,L7
2008-05-16 21:51:02+00:00,374.31,360.41,357.96,364.32,358.03,328.43,335.94,334.55,337.69,,,,336.58,326.38,337.19,330.30,326.07,334.68,346.44,348.77,L7
2008-06-01 21:50:54+00:00,,317.12,312.14,332.44,339.47,328.74,325.64,327.97,332.52,332.46,,,,,327.41,330.65,,,337.18,343.61,L7
2008-07-03 21:50:35+00:00,355.99,341.17,338.97,343.28,,,,328.06,330.66,327.33,,,,,,331.30,327.68,326.48,335.61,334.94,L7
2008-08-04 21:50:16+00:00,371.82,351.81,,361.20,358.63,336.98,335.05,337.98,343.73,342.28,,,,,,346.27,346.24,338.94,348.18,355.32,L7
2008-08-20 21:50:10+00:00,374.34,357.40,360.90,365.31,,,,334.87,338.45,342.31,338.19,339.37,336.81,328.71,337.96,344.44,340.93,338.66,345.20,352.80,L7
2008-09-21 21:49:53+00:00,376.80,365.03,361.55,367.94,370.04,345.15,339.11,,,,344.67,343.99,335.02,328.29,335.87,348.71,343.99,336.22,347.14,358.75,L7
2008-11-24 21:50:19+00:00,365.63,354.68,352.01,359.66,,,,336.19,345.95,336.70,350.24,341.04,340.03,336.73,352.51,347.40,343.77,337.44,343.91,347.69,L7
2009-02-28 21:51:05+00:00,362.17,348.51,350.74,358.77,360.66,343.71,332.91,339.47,,,,338.40,341.79,333.16,342.60,344.98,340.52,342.14,352.13,354.28,L7
2009-04-17 21:51:24+00:00,361.95,344.54,344.84,352.82,355.95,337.04,330.16,337.91,340.79,342.67,,,,,333.92,335.70,331.78,332.02,343.08,344.65,L7
2009-06-04 21:51:29+00:00,358.96,341.72,339.92,347.38,348.54,323.30,322.36,324.71,328.47,325.96,324.61,323.06,318.41,315.97,328.91,,,333.81,339.33,347.13,L7
2009-07-06 21:51:24+00:00,349.42,,,347.63,346.18,314.83,320.44,322.53,318.82,321.29,325.11,328.37,315.37,315.86,325.01,322.51,326.47,326.38,336.57,340.99,L7
2009-08-07 21:51:14+00:00,,,358.49,360.63,358.61,328.73,330.93,335.44,339.36,339.13,340.44,335.99,332.92,332.20,345.63,340.09,336.93,340.34,,,L7
2009-09-08 21:51:13+00:00,369.74,350.74,353.43,359.22,361.15,339.51,331.65,332.53,340.09,342.58,343.40,342.13,333.43,331.36,339.97,343.36,,,,351.71,L7
2009-10-10 21:51:06+00:00,365.41,349.62,348.66,358.20,358.74,335.85,327.68,328.88,339.30,338.48,,,,,335.80,342.32,339.65,341.24,347.71,350.43,L7
2009-12-29 21:52:18+00:00,357.31,341.56,342.75,349.62,344.13,326.68,321.59,,,,331.37,333.34,330.47,325.96,337.46,334.15,332.66,330.14,339.06,338.97,L7
2010-03-03 21:53:06+00:00,,,363.53,372.58,361.64,336.97,329.57,338.33,339.91,336.78,349.37,352.19,345.34,337.69,347.52,344.60,342.92,340.72,,,L7
2010-03-19 21:53:12+00:00,,,,,,,,,,,,,334.52,328.59,331.37,332.16,331.38,333.57,345.13,348.71,L7
2010-04-20 21:53:15+00:00,354.10,346.01,345.54,348.91,342.26,321.39,323.55,326.30,335.58,338.10,333.83,330.64,327.66,325.32,332.31,330.79,330.35,,,341.07,L7
2010-08-10 21:53:15+00:00,364.10,348.20,350.30,357.63,367.57,335.49,324.66,327.53,333.62,332.28,333.01,329.24,324.75,322.04,327.95,330.20,,,341.67,344.79,L7
2010-09-27 21:53:19+00:00,372.94,354.45,356.29,362.35,363.36,337.89,338.03,339.91,343.43,344.00,,,,,339.46,345.30,347.46,346.31,354.58,356.05,L7
2011-01-25 21:50:59+00:00,371.95,354.87,357.53,361.02,361.29,338.16,335.82,337.84,344.84,342.69,350.25,351.19,340.10,335.70,340.67,346.57,346.34,340.58,348.95,349.43,L5
2011-02-02 21:54:27+00:00,358.59,347.74,347.25,354.55,348.64,334.60,323.37,329.58,337.02,329.04,333.94,336.75,331.76,319.17,327.11,331.99,,,340.81,343.08,L7
2011-06-26 21:54:34+00:00,351.37,,,345.55,343.59,318.96,320.58,322.32,322.96,322.98,324.42,325.64,316.32,315.02,324.23,327.39,327.55,326.56,335.67,336.06,L7
2011-07-28 21:54:31+00:00,354.52,340.65,345.14,351.14,,,329.28,332.32,333.10,329.49,331.84,325.54,318.80,314.85,329.52,329.33,327.73,328.99,333.42,338.40,L7
2011-09-14 21:54:19+00:00,358.63,349.49,347.32,354.09,346.88,324.05,326.66,329.05,330.32,335.01,337.18,336.71,334.64,330.85,338.01,337.73,,,336.17,344.28,L7
2011-10-16 21:54:20+00:00,376.77,363.04,358.46,361.61,356.61,333.09,327.45,328.11,331.14,338.75,,,,,338.86,343.37,341.55,337.55,344.89,346.73,L7
2011-11-17 21:54:39+00:00,372.47,361.22,355.52,362.70,352.30,330.32,329.11,329.64,331.51,332.52,342.24,342.52,332.49,332.59,340.79,338.72,,,,344.20,L7
2012-01-04 21:55:04+00:00,373.11,,,365.99,358.88,346.75,336.73,339.63,343.73,341.74,346.56,342.92,338.89,336.42,343.43,345.02,340.00,339.55,346.01,348.61,L7
2012-01-20 21:55:03+00:00,370.45,360.61,359.77,368.36,367.43,336.94,334.63,337.45,344.05,341.63,348.49,342.80,339.38,335.67,348.48,344.19,340.09,,,344.78,L7
2012-03-24 21:55:10+00:00,364.69,354.96,349.59,354.66,359.21,345.56,339.90,,,,339.72,340.18,335.78,324.60,336.89,337.82,335.76,337.30,342.95,344.68,L7
2012-04-09 21:55:05+00:00,362.24,347.83,345.39,351.93,353.61,337.36,328.95,333.04,338.59,341.82,348.06,352.78,,,,,333.03,336.24,342.63,347.72,L7
2012-04-25 21:55:22+00:00,364.49,,,353.16,361.00,343.06,329.04,334.97,336.66,347.18,355.63,348.46,343.10,337.35,343.48,341.37,339.81,339.85,347.17,348.46,L7
2012-05-11 21:55:44+00:00,361.28,345.75,345.72,346.69,348.74,321.54,320.57,326.56,332.58,333.61,339.13,335.66,,,,,332.01,332.82,344.27,345.94,L7
2012-06-28 21:55:35+00:00,,,,348.28,348.15,316.12,322.25,321.00,321.43,317.49,,,,,318.20,323.64,320.63,316.71,327.31,333.01,L7
2012-10-02 21:56:40+00:00,,,,,,,,,,,,,,318.02,329.43,334.94,334.67,335.51,345.02,347.70,L7
2013-01-06 21:57:12+00:00,,,,,,331.90,330.05,339.17,334.36,336.26,349.57,349.30,344.18,344.77,350.40,348.93,342.39,340.80,348.34,354.86,L7
2013-02-07 21:57:15+00:00,379.33,358.86,355.96,365.28,368.13,355.20,343.11,,,342.23,340.04,335.78,335.92,334.02,340.35,339.69,335.06,334.64,343.02,346.96,L7
2013-05-14 21:56:55+00:00,357.47,339.55,340.39,347.54,348.81,333.03,331.32,333.17,,,,332.55,327.64,327.40,330.57,340.96,333.67,335.01,343.99,347.17,L7
2013-05-30 21:56:48+00:00,368.88,352.60,353.78,,,,330.41,334.90,335.14,336.30,336.03,335.36,328.88,328.01,331.48,331.49,332.01,332.82,343.26,348.05,L7
2013-07-25 22:03:01+00:00,354.71,340.21,339.91,345.93,342.86,317.87,318.66,317.21,327.21,327.08,325.62,327.70,322.28,316.73,327.12,330.26,327.02,329.80,335.83,340.26,L8
2013-10-29 22:02:46+00:00,366.92,348.18,353.27,355.16,357.53,333.79,328.10,338.20,339.63,333.11,340.63,342.46,343.14,345.41,354.83,350.38,343.77,344.44,354.68,359.80,L8
2013-11-14 22:02:45+00:00,378.47,354.91,356.77,360.82,359.11,335.75,327.89,335.76,338.62,338.21,343.65,342.40,341.95,339.97,347.93,348.55,344.49,344.90,349.78,350.85,L8
2013-11-30 22:02:40+00:00,371.50,356.58,356.94,366.92,357.31,338.63,334.50,341.47,343.35,349.21,359.60,341.95,341.43,336.77,350.62,349.01,346.77,342.75,351.68,350.17,L8
2013-12-24 21:57:26+00:00,363.30,347.33,344.32,348.21,345.56,328.50,324.69,327.83,330.77,327.17,337.94,,,,,339.92,338.47,344.27,351.00,354.23,L7
2014-02-02 22:02:05+00:00,364.13,348.73,347.15,351.35,353.19,336.45,330.13,332.01,330.02,330.72,340.94,344.93,329.36,320.49,329.57,338.02,333.45,338.65,350.06,353.38,L8
2014-02-18 22:01:51+00:00,371.06,353.41,355.07,355.88,362.34,346.91,343.09,348.18,342.03,342.30,357.90,356.87,343.52,327.45,333.96,344.24,342.99,344.13,352.85,358.94,L8
2014-03-06 22:01:37+00:00,358.57,341.81,340.82,348.06,355.08,325.73,325.43,323.72,326.80,325.78,332.86,331.60,327.52,322.43,329.45,332.79,335.40,335.04,339.69,345.58,L8
2014-03-30 21:58:01+00:00,366.56,351.55,355.88,373.43,373.64,348.96,338.30,336.12,,,,323.97,327.69,319.92,328.62,333.97,337.84,336.51,346.93,347.19,L7
2014-05-01 21:58:16+00:00,357.63,340.40,343.73,,,340.47,331.17,329.88,330.80,331.49,338.75,332.79,329.43,322.84,332.48,338.59,335.67,333.31,344.59,349.07,L7
2014-05-17 21:58:23+00:00,359.17,347.56,346.98,355.89,357.95,,,336.08,333.20,336.70,341.89,340.95,332.58,328.83,334.86,338.23,339.36,340.60,356.33,360.26,L7
2014-07-04 21:58:34+00:00,355.14,346.14,345.10,352.67,344.02,324.67,328.30,327.82,329.33,328.77,334.18,329.13,325.70,325.22,331.56,337.08,,,343.83,347.73,L7
2014-08-13 22:01:06+00:00,354.31,338.61,341.91,350.16,348.71,326.85,323.18,331.90,327.64,323.74,331.64,327.81,324.83,322.24,330.29,333.20,328.94,333.27,338.39,341.41,L8
2014-10-08 21:58:59+00:00,364.37,,,349.22,345.17,318.24,315.94,318.73,319.44,323.37,326.89,327.62,327.28,324.31,339.79,339.19,335.06,328.79,340.53,341.99,L7
2014-10-24 21:59:08+00:00,,343.11,349.19,353.97,342.50,317.52,313.71,320.58,314.36,319.86,330.82,328.74,323.85,324.05,329.52,332.39,330.69,328.81,,,L7
2014-11-01 22:01:14+00:00,369.80,358.86,359.63,370.19,356.70,331.44,330.98,332.69,333.28,333.82,336.85,339.72,335.61,332.94,341.11,339.45,335.18,342.86,344.53,349.22,L8
2014-11-17 22:01:14+00:00,362.32,353.75,357.42,366.42,355.02,326.49,325.22,330.95,325.02,318.70,328.20,338.01,327.74,330.92,336.27,,,,,,L8
2014-12-19 22:01:10+00:00,370.08,370.49,367.93,383.84,366.32,340.63,333.67,340.22,348.55,332.70,351.11,351.90,344.90,342.82,348.18,348.37,342.40,337.89,349.00,349.36,L8
2015-01-04 22:01:05+00:00,356.30,360.08,359.20,372.32,354.58,326.14,329.96,330.45,335.07,332.32,347.69,354.75,339.24,338.65,348.24,342.28,343.29,336.21,345.70,348.44,L8
2015-01-28 21:59:42+00:00,,,,,,,,,,,349.65,,,,,341.43,341.55,344.11,346.50,351.33,L7
2015-03-01 21:59:55+00:00,369.73,363.52,369.25,385.69,377.66,372.10,366.02,364.87,357.93,,,,326.34,336.36,348.86,347.02,347.52,341.26,351.72,354.19,L7
2015-03-09 22:00:42+00:00,364.36,355.78,356.82,365.87,366.29,352.52,342.88,343.70,342.53,345.67,351.47,349.90,327.81,329.40,339.51,341.35,337.91,337.78,349.47,350.67,L8
2015-04-02 22:00:08+00:00,,346.45,348.68,364.07,363.04,352.72,348.42,351.68,346.29,337.79,339.44,338.24,327.04,316.75,332.68,335.34,334.98,335.23,,,L7
2015-04-18 22:00:16+00:00,377.87,357.68,356.29,364.25,367.51,335.41,337.12,339.65,330.32,324.28,,,,,330.72,339.14,335.03,333.42,340.86,344.93,L7
2015-05-12 22:00:04+00:00,355.21,343.47,342.83,351.73,348.53,335.05,331.20,332.78,329.29,323.67,327.13,325.14,318.83,317.99,329.47,333.12,330.86,328.59,337.81,341.05,L8
2015-05-28 22:00:07+00:00,357.25,348.41,349.27,356.17,355.86,335.53,327.43,327.83,319.98,,,,,,,326.89,328.55,325.45,334.52,347.68,L8
2015-06-13 22:00:19+00:00,342.27,333.96,334.87,342.17,332.94,309.96,314.28,308.75,310.66,309.45,317.16,308.25,297.78,290.98,307.15,313.71,315.75,316.61,325.19,325.82,L8
2015-06-29 22:00:26+00:00,358.61,346.23,347.02,351.41,342.70,317.05,315.52,320.36,318.46,315.99,319.63,307.91,303.26,307.04,309.76,315.85,323.56,320.11,329.57,330.21,L8
2015-07-15 22:00:36+00:00,354.17,347.94,353.18,354.08,348.25,318.13,318.17,316.50,321.77,325.03,328.89,320.88,311.95,309.80,317.05,325.49,330.74,322.28,331.16,336.37,L8
2015-07-23 22:00:48+00:00,,356.90,361.04,364.08,352.71,327.51,,,,319.80,324.59,,,,318.84,326.44,326.37,324.14,,,L7
2015-08-16 22:00:46+00:00,352.48,345.03,348.68,352.71,346.19,326.02,324.38,323.89,320.19,325.97,325.52,320.86,314.76,307.14,313.57,320.80,322.33,325.73,331.42,335.02,L8
2015-09-09 22:00:57+00:00,368.51,354.30,348.02,,,321.95,,,329.33,328.56,332.16,318.35,312.05,310.29,323.00,325.07,327.98,334.82,338.35,342.62,L7
