,dates,aus0242-0000,aus0242-0001,aus0242-0002,aus0242-0003,aus0242-0004,aus0242-0005,aus0242-0006,aus0242-0007
0,1987-05-22 23:08:08+00:00,,189.1303797447628,188.68996370019468,197.52246422709445,202.3322024718872,207.0460829364421,203.85483699673784,183.2510163437227
1,1987-09-02 23:16:50+00:00,,,,,,,,
2,1987-09-27 23:11:15+00:00,206.4787898976547,206.96549722472497,215.91307060336558,220.9794380302877,214.06282101854865,209.20678902823772,218.2152085559476,201.98667230983338
3,1987-10-04 23:17:34+00:00,,,,,183.65118843372392,180.00582860497607,192.2769813368937,177.49785917695112
4,1987-10-13 23:11:33+00:00,191.26126760350107,194.97379716825134,199.42185052426404,206.80419823631723,200.1842379023398,193.06392493471688,204.70701254692068,185.41374248088667
5,1987-10-29 23:11:49+00:00,187.91440677207447,193.69226140676153,199.027418575712,198.04652541552235,189.40659489154137,193.569531702713,199.10725517850267,175.1723298471856
6,1987-11-14 23:12:11+00:00,199.3820952217206,193.18931430804756,198.87304586672937,198.45831293965628,200.77626399433277,201.63381517713282,196.65108885068395,180.11395593901722
7,1987-11-21 23:18:29+00:00,,195.4470007751452,194.76839834541022,197.2510430239746,200.3112643821527,202.63091436688617,,
8,1987-12-16 23:12:41+00:00,199.03660017792714,199.36897367738376,207.0338509471129,208.45468597945043,197.5730525869003,206.8445364122306,206.9203480366617,187.3163199827366
9,1988-01-08 23:19:14+00:00,210.62144293060874,210.1380716132468,216.06151711480777,214.34309667021824,214.98006296491675,219.80397476923207,214.94669660244827,194.61372199430875
10,1988-01-17 23:13:14+00:00,204.44962253098586,192.57594727517863,197.30835501114817,196.66045171582218,193.4522350148265,199.89769108798862,200.65971783878956,188.61667377493603
11,1988-01-24 23:19:32+00:00,,194.16087742810032,202.1484906871149,200.91745178121468,198.98414330692043,201.24426703505574,201.02708856390512,175.10488483209286
12,1988-04-13 23:20:23+00:00,,,,197.35821479067945,192.31941832174692,193.48366206621026,198.8959357971342,174.63084461850403
13,1988-04-22 23:14:16+00:00,179.47026593812376,201.7297736435992,206.31195388045538,206.69689816436107,204.00010939310786,210.90791864492795,206.83545265199845,182.6761374917692
14,1988-06-09 23:14:39+00:00,156.26929236354079,189.5565783584693,193.88956331223707,195.63122237355333,190.68583181723,188.24894924194678,188.22970207596381,173.15837363221914
15,1988-06-25 23:14:44+00:00,,199.87704362307514,194.77790210305244,205.22737015424028,198.36541043117901,193.26187578015552,188.06339684814256,175.6545042779132
16,1988-07-27 23:14:50+00:00,166.25740886435514,186.9463780653986,189.37453672085854,195.87798329799224,192.29923994863475,195.6256434043288,194.1236131234364,183.05286189403134
17,1988-08-12 23:14:49+00:00,,190.3690067180629,205.35653319583017,201.06011370589354,196.93288424487235,197.15527320495048,200.32556570125686,184.27385402228575
18,1988-08-28 23:14:54+00:00,206.32557036728136,197.87221567612238,198.54717492393064,187.17204366957444,193.92268607963206,191.68579605139593,191.79023665057167,176.30887114705575
19,1988-09-20 23:21:01+00:00,,,,,,,,
