dates,satname,sar2303-0000,sar2303-0001,sar2303-0002
1984-04-13 09:27:07+00:00,L5,190.04,220.99,215.28
1984-05-06 09:33:03+00:00,L5,185.44,220.29,227.76
1984-05-31 09:27:59+00:00,L5,,,
1984-07-18 09:28:46+00:00,L5,195.38,225.40,227.26
1984-08-03 09:29:20+00:00,L5,192.17,221.41,223.77
1984-08-19 09:29:51+00:00,L5,187.40,217.02,214.96
1984-08-26 09:35:45+00:00,L5,179.19,206.75,212.59
1984-09-11 09:35:50+00:00,L5,195.92,221.16,215.62
1984-09-20 09:30:04+00:00,L5,191.33,222.55,219.21
1984-10-22 09:30:00+00:00,L5,194.54,219.18,217.60
1984-11-07 09:29:29+00:00,L5,194.61,223.39,228.00
1984-12-09 09:29:58+00:00,L5,184.49,,220.10
1985-01-10 09:29:51+00:00,L5,,,
1985-01-17 09:36:05+00:00,L5,185.75,221.77,219.36
1985-01-26 09:29:56+00:00,L5,185.44,210.39,207.65
1985-02-02 09:36:09+00:00,L5,182.98,215.87,212.87
1985-02-11 09:29:59+00:00,L5,188.62,209.94,216.34
1985-03-15 09:29:58+00:00,L5,166.28,197.64,197.76
1985-03-31 09:29:55+00:00,L5,187.90,218.30,218.82
1985-04-16 09:29:51+00:00,L5,,,
1985-05-02 09:30:07+00:00,L5,180.92,210.95,219.66
1985-05-18 09:29:40+00:00,L5,,,
1985-06-03 09:30:04+00:00,L5,182.69,213.21,215.56
1985-06-26 09:35:47+00:00,L5,183.59,215.08,217.77
1985-07-05 09:29:57+00:00,L5,188.13,218.47,219.00
1985-08-13 09:35:25+00:00,L5,178.60,212.81,212.95
1985-08-22 09:29:32+00:00,L5,182.03,216.96,217.01
1985-10-09 09:28:59+00:00,L5,182.20,219.55,218.70
1985-10-25 09:28:23+00:00,L5,185.34,206.10,205.80
1985-11-10 09:28:33+00:00,L5,189.35,219.11,216.63
1985-12-03 09:33:55+00:00,L5,195.84,225.32,222.58
1986-01-04 09:33:20+00:00,L5,197.89,224.09,224.49
1986-01-13 09:27:22+00:00,L5,187.23,220.15,225.87
1986-03-18 09:25:34+00:00,L5,197.71,227.14,226.45
1986-03-25 09:31:37+00:00,L5,182.22,210.40,210.02
1986-04-10 09:31:17+00:00,L5,184.00,220.72,212.17
1986-05-12 09:30:29+00:00,L5,186.46,217.85,221.95
1986-06-06 09:23:35+00:00,L5,,,
1986-07-08 09:22:57+00:00,L5,195.94,225.40,225.39
1986-07-24 09:22:23+00:00,L5,178.45,212.85,215.47
1986-07-31 09:27:55+00:00,L5,180.85,217.07,219.94
1986-08-16 09:27:20+00:00,L5,187.68,220.32,221.91
1986-09-17 09:26:13+00:00,L5,193.22,219.84,217.63
1986-10-12 09:19:38+00:00,L5,185.29,217.09,220.42
1986-12-22 09:24:45+00:00,L5,267.64,,
1986-12-31 09:19:14+00:00,L5,178.95,,207.89
1987-01-07 09:25:13+00:00,L5,183.29,217.56,215.20
1987-01-16 09:19:18+00:00,L5,183.37,,225.72
1987-02-01 09:19:48+00:00,L5,182.30,211.83,210.09
1987-02-17 09:20:35+00:00,L5,175.27,206.12,
1987-03-05 09:21:03+00:00,L5,,,
1987-03-21 09:22:02+00:00,L5,193.64,224.08,221.76
1987-04-06 09:22:36+00:00,L5,179.51,211.61,219.00
1987-04-22 09:22:43+00:00,L5,255.50,,
1987-04-29 09:29:06+00:00,L5,188.39,223.96,221.44
