,dates,chi0107-0000,chi0107-0001,chi0107-0002,chi0107-0003,chi0107-0004,chi0107-0005,chi0107-0006,chi0107-0007,chi0107-0008,chi0107-0009,chi0107-0010,chi0107-0011,chi0107-0012,chi0107-0013,chi0107-0014,chi0107-0015,chi0107-0016,chi0107-0017,chi0107-0018,chi0107-0019,chi0107-0020,chi0107-0021,chi0107-0022,chi0107-0023,chi0107-0024,chi0107-0025,chi0107-0026,chi0107-0027,chi0107-0028,chi0107-0029,chi0107-0030,chi0107-0031,chi0107-0032,chi0107-0033,chi0107-0034,chi0107-0035,chi0107-0036,chi0107-0037,chi0107-0038,chi0107-0039,chi0107-0040,chi0107-0041,chi0107-0042,chi0107-0043,chi0107-0044,chi0107-0045,chi0107-0046,chi0107-0047,chi0107-0048,chi0107-0049,chi0107-0050,chi0107-0051,chi0107-0052,chi0107-0053,chi0107-0054,chi0107-0055,chi0107-0056,chi0107-0057,chi0107-0058,chi0107-0059,chi0107-0060,chi0107-0061,chi0107-0062,chi0107-0063,chi0107-0064,chi0107-0065,chi0107-0066,chi0107-0067,chi0107-0068,chi0107-0069,chi0107-0070,chi0107-0071,chi0107-0072,chi0107-0073,chi0107-0074,chi0107-0075,chi0107-0076,chi0107-0077,chi0107-0078,chi0107-0079,chi0107-0080,chi0107-0081,chi0107-0082,chi0107-0083,chi0107-0084,chi0107-0085,chi0107-0086,chi0107-0087,chi0107-0088,chi0107-0089,chi0107-0090,chi0107-0091,chi0107-0092,chi0107-0093,chi0107-0094,chi0107-0095,chi0107-0096,chi0107-0097,chi0107-0098,chi0107-0099,chi0107-0100,chi0107-0101,chi0107-0102,chi0107-0103,chi0107-0104,chi0107-0105,chi0107-0106,chi0107-0107,chi0107-0108,chi0107-0109,chi0107-0110,chi0107-0111,chi0107-0112,chi0107-0113,chi0107-0114,chi0107-0115,chi0107-0116
0,1984-07-15 14:11:57+00:00,248.13832993252257,262.2682484364544,278.9704714874688,289.84353061861043,290.32185539013653,287.37549307295706,288.98896881899185,287.80182153421475,274.20454917180365,276.8596826280974,274.30875153902196,278.69725342176855,276.80218579440293,,274.64788387205175,278.1658461226806,276.50354622699194,278.22490304540725,279.43804217382757,282.736241869669,281.52487313868613,278.5631829795501,275.84464403538425,278.52569699147324,269.4034768978915,272.9790566220811,279.06891018263536,281.9153828222831,282.4087706075519,283.3897243761171,286.36524291460285,279.86615238930733,268.4100061801198,265.7542546709557,266.32542356601664,268.33905948205955,265.73454998680717,275.76518652710047,275.66236898081746,279.67463142459786,273.89183956380685,274.021742396557,276.51981101958955,265.5897803983268,267.11964848546967,266.61995251391,273.5144601668797,274.5365009402936,286.7375327784208,282.5769883817885,275.4108660593356,270.41215373032475,273.79199081207906,269.1645784390123,267.5093806418471,265.86586576875,266.2962172629852,262.7018593588995,263.42505533969785,267.0218238729784,264.8302542839184,262.33106651156413,263.19442748728085,266.9463075577171,262.5336595468923,259.48616618582537,263.24564197610687,266.3350981643414,271.2888767897566,276.89248236232874,275.2572099522362,276.38698558116033,275.629663513094,,280.81434002060917,274.74586715146785,279.828453561937,285.80353437584597,277.5816942282416,274.9160169129125,278.9073492552868,279.7900971596257,272.9473725561717,279.2525035257802,276.647302295537,267.24469562721544,268.592566333135,268.88146969662665,258.9008405149194,256.8737532474484,255.05018985606716,254.4699390603102,244.6405473203962,245.7224045063963,241.44546353642696,235.4378387092223,238.15406192995195,239.36572368921287,234.05811065219535,243.45912659750854,249.34654802422205,249.47813486378766,251.88092324940777,257.59884880660127,257.7800810153722,261.35585854282965,256.11653326892497,261.3524753069785,246.10579778290278,245.11294857549834,253.7551681148,246.91471269880262,240.46345164950654,242.980746277781,232.09053351660705,228.9512709735456,228.66945709081565
1,1985-03-05 14:07:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1985-03-28 14:13:37+00:00,244.33939200995923,253.08725637903402,266.0685175863272,280.83384017753167,276.89409302815517,274.40950257621193,263.24869098099293,264.7733325749179,265.1519244890771,248.67810509115773,259.8832860484185,252.86681445785396,266.78436013875074,,264.85798522702936,268.3094621194258,267.96941449391915,271.48710785846816,269.98791532324924,274.65268028851716,274.4057754198736,268.19441532999264,269.3650873150683,264.93398441306636,264.9997473530692,263.4574213579988,263.6547162261977,266.53814601982674,268.97968272937237,269.02073217501703,268.40789406152624,247.4580680954637,246.7637316324435,252.01429020149854,255.68668924311206,262.4246760615268,254.17196441403294,258.85642366982586,269.12340566388275,270.369093837895,272.54507540992546,267.9973226075388,266.86748851354224,239.0807979227441,237.22752818914947,238.67096934599252,258.8667341871339,264.1182374450407,277.2754343805182,280.14679433560104,272.3733974917212,272.9176094687136,288.70026512866053,272.6134089314433,261.9753524825242,267.5738422809584,262.03769265362064,261.8258927365016,255.11660681482817,252.69863301595015,260.243091784777,245.4814655464186,225.57043538848515,224.05284798185045,234.71888774112995,225.0827802363446,255.40546260598614,264.4463655810539,260.34299840575477,267.29861525919284,270.2737249628414,268.86990148590945,262.02235898751195,,242.85346073270736,252.97726998014605,244.65485269700443,248.15291756105432,234.12611752967283,240.70062632602202,267.7222848068024,274.8357435171284,273.2618195991451,271.09390971650254,275.2857796475406,266.6867465938452,259.7650983909067,261.4436181483186,263.27271148375036,253.0631689583082,254.35131968191874,250.12427942030246,245.78938652340747,240.11092279203635,231.18492256112603,217.2287344878731,218.91805093224121,220.40888004154323,233.58253210518595,236.1360879908498,244.16461463430878,247.18052744820056,251.5966045349473,257.12187493396726,265.0128237225963,262.5263198836151,,,,,,,,,,,
3,1986-02-04 14:04:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.45808923784995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-08-15 13:58:41+00:00,251.5176286984023,,,,,,,,276.3235118643977,275.415588126773,279.1610292137686,274.2585251575885,274.09927468297576,271.97383574810624,273.42236394631755,275.9150256220657,274.26798534735497,281.04915023321814,281.25564476981276,282.3318587420948,283.01557165123364,283.76119937046235,285.7423005485449,272.48284702267824,270.55887853291756,270.59592029101395,275.60933547607357,273.3907864963978,275.99787666664434,282.6276136486197,281.00357930198703,276.40448596438955,273.18143431311677,273.52338035534177,270.55648389646547,265.7687612024088,262.88602846809994,265.0776491684076,264.6537907215301,267.0964053350561,268.1601004821216,270.2113555241218,268.0535666085063,264.88749990431415,270.6178782875936,266.7101408099045,268.22481017269865,274.99438008625043,281.2106239797488,276.0833333893811,269.9830260451857,271.3535133404127,267.93121226799235,270.5430303572176,270.2965373354817,273.99635428517104,270.7797756683425,265.8400140487359,265.79100322750185,265.56336305498013,265.08495272091096,263.5260122115833,266.15230707367203,264.4173770441948,264.2246859586784,267.54636937845555,263.68001180501767,267.11015893448246,266.56359953290416,274.62644933627644,267.86209052016926,270.87623386166405,274.7809192777697,278.5329265747611,279.2861131929419,283.31634592852015,283.9311346783441,279.0152487597337,277.2664624371119,275.907692806333,268.37069267845936,270.9403561819737,269.62534766102823,270.3379628892664,267.62793059140023,270.2408383284899,268.13923403759634,264.0478454848856,258.9869324505054,251.48191342520582,248.40202299024517,245.2943080346947,246.31303294504184,238.12077773153544,240.20259091185375,237.4018808655193,239.36108412501875,235.82654238570075,234.62079308518562,240.10601941674034,236.77221615551204,240.450126741908,252.03255356066708,258.12401603390066,259.42353898805123,266.65125868410536,261.1521397234445,250.2567322617113,243.44072692345537,243.00801965923247,240.28405153131007,236.57508410644638,241.5094126359446,241.644903494577,241.13698734846704,243.11417580972176,245.98609701906207
5,1986-10-18 13:56:32+00:00,238.42158402606364,247.25903873836242,262.7188709477433,276.2927577132253,266.9081812115479,255.27488566098972,257.7392693961552,256.54385189124633,261.3377349109725,259.04531163826806,259.0687037382602,260.80027923265953,261.7287913648788,264.0036342779723,265.10602791734175,264.81006539603226,267.4302260473411,263.12839565280495,264.37527606243253,268.2057761039664,266.71247274437957,263.3664055338884,265.52279100540164,265.2443460939216,262.944062488925,262.10783967175286,266.8014779944822,267.63859154564597,263.0607217335661,261.5077271992832,257.3244870649244,258.6850841792948,252.87972492916808,256.96579169253596,256.4839142908636,257.3038356743453,256.50796911165423,257.79960276356593,258.31314823292405,253.85455665726133,253.19045490906163,252.41653686501917,252.2181494752073,250.0685278061759,251.42767614359542,265.0265648252419,263.5868136052762,268.7816951227941,273.4040099945712,270.88743264910875,262.9398579816117,257.1471793403415,256.8647746616891,262.16347665748685,256.72356934524373,258.9519251378616,257.7475364819171,258.9373124612979,253.9650585181606,254.4922000955979,258.1597645215536,249.42198783889958,247.8462199443031,255.19798594578438,253.4169714516559,253.87301881440382,257.2784142161458,257.8867548061456,262.58259958568794,261.9666532078945,259.8330486988743,256.2398020496452,260.1174949611437,264.6727907524791,268.7741742513397,269.4496630279071,275.9540482009004,277.1104373442329,276.67756302785267,268.6545027344119,265.15448205223754,257.12660167531465,254.15444756223982,254.64547884648942,258.05086634706566,257.0075542506169,261.2215495593768,259.5889346962479,249.7951018205171,241.1605010516616,243.54244838195777,238.50865241460906,232.38131905067868,229.35979168908295,229.16738657380586,230.73536870544558,234.424746347004,229.51460878682363,225.74859095205707,229.1689490200336,238.0469196644118,238.39787085944457,234.4078567224336,242.90697293670215,248.03153902278146,254.38422338123448,246.02651627219416,241.37776183794116,237.42985674181196,233.231886884237,235.5042974387279,231.3067973687984,229.36271707429302,235.09631025463318,232.0791443921275,234.13509337810498,238.18890184025662
6,1986-11-03 13:55:58+00:00,238.36407248265883,249.36152198031115,263.11513519528154,273.99068771645545,277.49296004155906,271.98273331067855,272.7094002132684,271.57732538614897,271.69514964997865,272.42460731530684,271.230825761797,270.497792507161,263.1950221394312,262.85297436612586,266.0005540389141,267.30409862778185,264.9674466899493,270.53965561058465,275.9637708085294,278.4848883068608,280.5384041033124,276.13725135797193,278.9983689934459,269.8904761096101,261.9925204617662,262.91512205819083,267.09774208517666,265.51499357074636,270.11420595485026,275.89568710361374,274.2807503509457,268.8565370702135,265.2945610443774,266.47447154547086,263.00576503300886,254.48493317504202,254.87961772758487,256.42132613272724,261.80210282799226,260.1411149382479,270.818333485244,261.84566497720283,264.6635193531444,257.24391859551315,267.75750800781634,266.1017037431151,263.8760833042215,266.10384940521163,271.21442418606836,269.03768162842977,265.19835001918796,263.2199234752694,264.59904021183456,267.95980175917754,265.3055663056372,271.76928952877995,261.0190792228864,255.82227892615745,254.91665024211036,259.0400487698862,252.3015749961867,252.8532373167084,253.4541605433911,257.0831443619701,253.7592923277411,262.3684119090466,264.8437533127598,257.7638116563373,262.43269405674386,263.2643633401485,262.9272016260603,263.22348329766123,267.9901778076517,276.243990993377,271.31113184653924,274.2064882460842,281.30547918282923,278.7152829757675,275.995943716776,278.24263307811793,271.5581857423197,266.84150865175286,267.38906068150584,268.05359223618,264.38120437253133,266.53913635373164,271.1535272405113,255.8544699194304,253.81878442693304,248.0627793671389,252.92272321017558,245.72095857314508,243.39165155591473,234.41159121485342,235.30492048248232,231.18535471898886,229.389234662901,221.73562421814012,228.33637788960456,228.32752744803443,,,,,,,,,,,,,,,,,
7,1986-12-28 14:02:25+00:00,234.91308120617563,245.55312173875595,256.00394129683445,259.99334631183996,258.76864281487417,257.1844505709777,256.76477158200834,252.524029094505,254.63610715299257,250.51729751832414,252.4944347056183,253.40418328840565,252.58475270746575,254.61950823117095,252.67859324647134,251.51358914431978,251.95424434713803,252.40482805306613,259.0363658792451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1987-01-22 13:56:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-03-18 14:05:13+00:00,239.87752191621107,250.90932779527333,260.38825538757425,275.2095217381783,274.28909491332234,272.53411003212176,273.7118439547286,267.5473303638225,259.75274890160574,262.10034531086,263.1022693231944,266.33496390303435,264.9609462881138,261.3161690268051,261.3381973107636,265.4747320496721,266.08024794669893,266.09231760954276,272.3993894077587,269.9535529416939,266.5470729630055,269.8710420881887,266.96800947108613,267.58983703997194,262.50429632300734,260.3891659871322,260.40479842456676,263.4062863347492,269.56890186743294,271.3948242154006,270.7293502256463,259.1094513865146,252.01752261780905,252.1066105941503,254.54560536071529,252.8370924197169,255.69468721130448,257.01891374692804,260.3460136172167,257.0773190181352,257.0230999189216,256.52589096882616,253.97907048890113,252.22379016309122,248.36501701560329,259.5188229046037,258.334988976158,267.5507342093698,275.1767029660926,271.90239799279846,265.60095595347923,258.15454805681605,262.34801707436117,259.73470940107023,260.50932695674476,259.96878878240216,264.99876899564737,257.3741169402751,254.48303210159122,259.2289840821735,254.1674588855034,253.8187390515561,255.39693025809893,256.17126750044855,253.3634503434368,250.99641359866266,256.86513958373126,253.79855957999328,261.3467677549221,266.2859803670578,262.7205965176262,265.59214124701487,269.59834820378217,276.2212138682065,274.98047523221777,273.679639569941,274.35336418476646,273.9732774981016,271.8357788052186,266.4402551733567,264.00004303864733,265.2294738886383,258.9132958772104,261.47709369817744,260.4076504687793,259.0151778454189,262.26325284959836,254.44317051856416,255.71631691386565,251.86852379113768,251.24912725265045,245.74873416357366,242.49952776521883,240.89022247714573,233.81757964853077,234.97690287816337,237.46262583728122,,,,,,,,,,,,,,,,,,,,
