,dates,chi0107-0000,chi0107-0001,chi0107-0002,chi0107-0003,chi0107-0004,chi0107-0005,chi0107-0006,chi0107-0007,chi0107-0008,chi0107-0009,chi0107-0010,chi0107-0011,chi0107-0012,chi0107-0013,chi0107-0014,chi0107-0015,chi0107-0016,chi0107-0017,chi0107-0018,chi0107-0019,chi0107-0020,chi0107-0021,chi0107-0022,chi0107-0023,chi0107-0024,chi0107-0025,chi0107-0026,chi0107-0027,chi0107-0028,chi0107-0029,chi0107-0030,chi0107-0031,chi0107-0032,chi0107-0033,chi0107-0034,chi0107-0035,chi0107-0036,chi0107-0037,chi0107-0038,chi0107-0039,chi0107-0040,chi0107-0041,chi0107-0042,chi0107-0043,chi0107-0044,chi0107-0045,chi0107-0046,chi0107-0047,chi0107-0048,chi0107-0049,chi0107-0050,chi0107-0051,chi0107-0052,chi0107-0053,chi0107-0054,chi0107-0055,chi0107-0056,chi0107-0057,chi0107-0058,chi0107-0059,chi0107-0060,chi0107-0061,chi0107-0062,chi0107-0063,chi0107-0064,chi0107-0065,chi0107-0066,chi0107-0067,chi0107-0068,chi0107-0069,chi0107-0070,chi0107-0071,chi0107-0072,chi0107-0073,chi0107-0074,chi0107-0075,chi0107-0076,chi0107-0077,chi0107-0078,chi0107-0079,chi0107-0080,chi0107-0081,chi0107-0082,chi0107-0083,chi0107-0084,chi0107-0085,chi0107-0086,chi0107-0087,chi0107-0088,chi0107-0089,chi0107-0090,chi0107-0091,chi0107-0092,chi0107-0093,chi0107-0094,chi0107-0095,chi0107-0096,chi0107-0097,chi0107-0098,chi0107-0099,chi0107-0100,chi0107-0101,chi0107-0102,chi0107-0103,chi0107-0104,chi0107-0105,chi0107-0106,chi0107-0107,chi0107-0108,chi0107-0109,chi0107-0110,chi0107-0111,chi0107-0112,chi0107-0113,chi0107-0114,chi0107-0115,chi0107-0116
0,1984-07-15 14:11:57+00:00,243.70385554732277,255.61653685865474,269.76040930282306,279.8659632519109,281.1117932054908,278.16543088831133,279.0114014522923,278.59175934956903,266.22249527844406,267.6496204434517,265.75655093899377,269.48719123712283,268.24998519437474,,266.66582997869216,268.95578393803487,267.95134562696376,270.24284915204765,271.455988280468,274.18404126964083,271.5473057719866,270.0109823795219,267.86259014202466,270.54364309811365,261.4214230045319,264.9970027287215,270.5167095826072,272.7053206376374,273.1987084229062,274.8375237760889,277.1551807299571,271.31395178927914,259.8578055800916,257.2020540709275,257.77322296598845,260.35700558869996,257.7524960934476,266.55512434245475,266.45230679617174,270.46456923995214,264.68177737916113,265.4695417965288,267.30974883494383,257.6077265049672,259.1375945921101,259.13677698888534,265.5324062735201,266.554447046934,278.1853321783926,274.0247877817603,267.428812165976,262.43009983696516,264.58192862743334,260.6123778389841,258.9571800418189,257.8838118753904,258.3141633696256,254.7198054655399,255.9418798146732,257.8117616883327,254.85268691721888,253.77886591153597,253.98436530263513,257.73624537307137,254.55160565353268,250.27610400117965,254.6934413760787,258.3530442709818,262.7366761897284,268.91042846896914,266.0471477675905,268.40493168780074,267.0774629130658,,272.262139420581,267.7028784220329,271.8463996685774,279.5019128810884,270.09851870321694,267.8730281834775,271.42417373026217,271.2378965595975,265.464197031147,270.700302925752,267.43724011089125,260.20170689778047,260.6105124397754,260.89941580326706,250.34863991489127,249.83076451801344,246.497989256039,245.91773846028204,237.15737179537155,238.67941577696132,234.402474806992,227.45578481586267,228.94399974530623,231.88254816418822,226.5749351271707,235.47707270414892,241.36449413086243,241.994959338763,244.39774772438312,250.5558600771663,250.29690549034757,253.872683017805,247.5643326688968,252.14241312233275,238.12374388954316,236.56074797547018,245.20296751477184,238.36251209877446,232.48139775614692,234.9986923844214,224.10847962324743,221.90828224411064,221.186281565791
1,1985-03-05 14:07:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1985-03-28 14:13:37+00:00,244.10574772705226,252.73678995467355,265.5832563833666,280.308140540991,276.40883182519457,273.92424137325133,262.7229913444523,264.2880713719573,264.73136477984457,248.1928438881971,259.432686359955,252.38155325489333,266.3337604502873,,264.43742551779684,267.8242009164652,267.5188148054557,271.06654814923564,269.5673556140167,274.2020806000537,273.8800757833329,267.7438156415292,268.9445276058358,264.51342470383383,264.5791876438367,263.03686164876626,263.20411653773425,266.05288481686614,268.49442152641177,268.5701324865536,267.92263285856563,247.00746840700026,246.31313194398007,251.5636905130351,255.23608955464863,262.00411635229426,253.7514047048004,258.37116246686526,268.63814446092215,269.8838326349344,272.05981420696486,267.54672291907536,266.38222731058164,238.66023821351155,236.80696847991692,238.27669461858702,258.44617447790137,263.69767773580816,276.82483469205476,279.6961946471376,271.9528377824887,272.49704975948106,288.21500392569993,272.16280924297985,261.52475279406076,267.15328257172587,261.6171329443881,261.4053330272691,254.72233208742267,252.21337181298952,259.71739214823634,245.03086585795518,225.08517418552452,223.56758677888982,234.2983280318974,224.59751903338397,254.95486291752272,264.0258058718214,259.8923987172913,266.8780555499603,269.7884637598808,268.44934177667693,261.5717592990485,,242.40286104424393,252.6061878837644,244.23429298777188,247.820896737976,233.73184280226732,240.32954422964036,267.3280100793969,274.3851438286649,272.8675448717396,270.6433100280391,274.80051844458,266.31566449746356,259.3445386816742,261.02305843908607,262.8221117952869,252.69208686192655,253.9007199934553,249.67367973183903,245.39511179600197,239.7398406956547,230.81384046474437,216.80817477864056,218.43278972928059,220.01460531413773,233.18825737778045,235.71552828161725,243.74405492507623,246.78625272079506,251.2023298075418,256.7507928375856,264.6185489951908,262.1320451562096,,,,,,,,,,,
3,1986-02-04 14:04:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.5881668924671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-08-15 13:58:41+00:00,252.32401095143203,,,,,,,,277.7749999198512,277.0903820369117,280.7161949874688,275.9333190677272,275.65444045667596,273.52900152180644,274.87385200177107,277.5898195322044,275.82315112105516,282.50063828867167,282.7071328252663,283.887024515795,284.8299317205506,285.31636514416255,287.1937886039984,273.93433507813177,272.0103665883711,272.0474083464675,277.16450124977376,275.0655804065365,277.67267057678305,284.18277942231987,282.67837321212573,277.95965173808975,274.73660008681696,275.07854612904197,272.11164967016566,267.22024925786235,264.33751652355346,266.7524430785463,266.3285846316688,268.7711992451948,269.8348943922603,271.766521297822,269.728360518645,266.3389879597677,272.06936634304714,268.0709108618922,269.6762982281522,276.44586814170395,282.765789753449,277.6384991630813,271.4345141006392,272.8050013958662,269.60600617813105,272.0981961309178,271.85170310918187,275.44784234062456,272.231263723796,267.2915021041894,267.15177327948953,267.23815696511883,266.8993127902279,265.0811779852835,267.82710098381074,266.0921709543335,265.6761740141319,269.22116328859425,265.23517757871787,268.561646989936,268.11876530660436,276.07793739172996,269.53688443030796,272.3277219171176,276.3360850514699,279.8936966267488,280.8412789666421,284.5970706833321,285.38262273379763,280.1611603824602,278.6272324890996,277.18841756114495,269.73146273044705,272.4955219556739,270.9861177130159,271.8931286629666,269.30272450153893,271.5215630833018,269.59072209304986,265.49933354033914,260.5420982242056,252.76263818001777,249.9571887639454,246.84947380839492,247.67380299702953,239.4015024863474,241.4833156666657,238.85336892097285,241.03587803515745,237.18731243768843,235.9815631371733,241.5575074721939,238.2237042109656,241.8108967938957,253.39332361265477,259.4047407887126,260.7843090400389,268.01202873609304,262.7073054971447,251.93152617185,244.89221497890892,244.5631854329327,241.8392173050103,238.1302498801466,242.96090069139817,243.09639155003055,242.5884754039206,244.3949005645337,247.34686707104976
5,1986-10-18 13:56:32+00:00,235.44022667848952,242.78700271700123,256.52682107201247,269.5847036811835,260.71613133581707,249.08283578525885,251.0312153641134,250.35180201551546,255.97129168533905,252.8532617625372,253.31894313936724,254.60822935692866,255.97903076598587,258.25387367907933,259.73958469170833,258.6180155203014,261.6804654484481,257.76195242717154,259.0088328367991,262.4560155050734,260.0044187123378,257.6166449349954,260.1563477797682,259.8779028682882,257.5776192632916,256.74139644611944,261.0517173955892,261.4465416699151,256.86867185783524,255.75796660039023,251.13243718919355,252.93532358040184,247.12996433027513,251.216031093643,250.73415369197065,251.93739244871188,251.14152588602082,251.60755288783506,252.12109835719318,247.66250678153045,246.99840503333076,246.66677626612622,246.02609959947642,244.70208458054248,246.061232917962,259.9955243012106,258.22037037964276,263.41525189716066,267.6542493956782,265.13767205021577,257.57341475597826,251.78073611470808,250.67272478595825,256.4137160585939,250.97380874635078,253.5854819122282,252.3810932562837,253.57086923566447,248.93401799412925,248.30015021986702,251.4517104895118,243.67222724000663,241.65417006857223,249.0059360700535,248.0505282260225,247.68096893867295,251.52865361725284,252.52031158051216,256.83283898679497,256.6002099822611,253.6409988231434,250.8733588240118,254.36773436225073,259.6417502284478,263.0244136524467,264.7145660641129,270.58760497526697,272.87377163978545,271.64652250382136,263.9194057706177,260.12344152820623,251.3768410764217,249.12340703820848,248.89571824759648,251.8588164713348,252.2724572868227,255.85510633374338,254.2224914706145,244.04534122162414,236.4254040878674,237.79268778306482,232.7588918157161,227.35027852664734,224.62469472528875,224.43228961001165,225.36892547981216,228.23269647127313,224.4835682627923,220.71755042802573,223.8025057944002,232.68047643877838,233.36683033541323,229.37681619840225,238.17187597290794,243.00049849875012,249.35318285720314,240.2767556733012,235.1857119622103,232.06341351617854,227.48212628534407,229.75453683983494,225.55703676990547,223.9962738486596,229.72986702899976,226.71270116649407,229.39999641431078,233.15786131622528
6,1986-11-03 13:55:58+00:00,235.96221363635766,245.75873371085942,258.12665912988683,268.58650531227784,272.50448397616435,266.99425724528385,267.3052178090908,266.58884932075426,267.37180372663653,267.43613124991214,266.59866941535904,265.5093164417663,258.56286579299325,258.2208180196879,261.677208115572,262.31562256238715,260.33529034351136,266.21630968724253,271.64042488518726,273.85273196042283,275.1342216991348,271.50509501153397,274.6750230701038,265.567130186268,257.6691745384241,258.5917761348487,262.4655857387387,260.52651750535165,265.12572988945556,271.2635307571758,269.292274285551,264.22438072377554,260.66240469793945,261.8423151990329,258.3736086865709,250.16158725169993,250.55627180424278,251.4328500673325,256.81362676259755,255.15263887285315,265.8298574198493,257.21350863076486,259.6750432877497,252.92057267217106,263.4341620844742,262.04856693998187,259.55273738087936,261.7805034818695,266.5822678396304,264.4055252819918,260.87500409584584,258.8965775519273,259.61056414643986,263.32764541273957,260.67340995919926,267.44594360543783,256.69573329954426,251.49893300281536,250.86351343897715,254.05157270449146,246.89739259200908,248.22108097027044,248.46568447799638,252.09466829657535,249.435946404399,257.3799358436519,260.21159696632185,253.4404657329952,257.8005377103059,258.9410174168064,257.9387255606656,258.9001373743191,263.35802146121375,272.1908541902438,266.6789755001013,270.3917712549,276.9821332594871,275.30211514155,271.9428069136428,274.42791608693375,267.5050489391865,262.2093523053149,263.3359238783726,263.42143588974204,259.3927283071366,262.72441936254745,266.8301813171692,251.5311239960883,249.18662808049507,244.24806237595467,248.2905668637376,241.08880222670712,239.33851475278152,230.5968742236692,231.4902034912981,226.86200879564677,224.40075859750627,217.6824874150069,224.28324108647135,224.00418152469234,,,,,,,,,,,,,,,,,
7,1986-12-28 14:02:25+00:00,236.42322235296922,247.81833345894634,259.14038829402114,263.3911638921255,261.90508981206085,260.32089756816436,260.1625891622939,255.6604760916917,257.354361217221,253.65374451551082,255.4068497744345,256.54063028559233,255.49716777628197,257.53192329998717,255.3968473106998,254.65003614150646,254.86665941595425,255.1230821172946,261.7546199434736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1987-01-22 13:56:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-03-18 14:05:13+00:00,236.8222277613429,246.32638656297107,254.04264445054037,268.3351098897249,267.94348397628846,266.1884990950879,266.8374321062752,261.2017194267886,254.25321942284305,255.75473437382612,257.20991631023435,259.98935296600047,259.0685932751538,255.42381601384506,255.83866783200088,259.12912111263824,260.1878949337389,260.59278813078004,266.89985992899597,264.06119992873386,259.6726611145521,263.97868907522866,261.4684799923234,262.0903075612092,257.0047668442446,254.88963650836948,254.51244541160673,257.06067539771533,263.22329093039906,265.5024712024406,264.3837392886124,253.21709837355456,246.12516960484902,246.21425758119028,248.65325234775526,247.3375629409542,250.1951577325418,250.67330280989415,254.00040268018284,250.73170808110132,250.67748898188773,250.63353795586613,247.63345955186725,246.72426068432853,242.8654875368406,254.3630140182637,252.8354594973953,262.0512047306071,269.28434995313256,266.0100449798384,260.1014264747165,252.65501857805336,256.0024061373273,253.8423563881102,254.61697394378473,254.46925930363946,259.49923951688464,251.8745874615124,249.3272232152512,252.88337314513961,247.29304703705003,247.92638603859606,249.05131932106505,249.82565656341467,247.8639208646741,244.65080266162877,250.97278657077123,248.29903010123058,255.45441474196207,260.78645088829506,256.3749855805923,260.09261176825214,263.70599519082214,271.0654049818665,269.08812221925774,268.827113559268,268.85383470600374,269.6315436990784,266.67996991887856,261.58772916268373,258.8442341523073,259.3371208756783,253.75748699087035,255.5847406852174,254.06203953174543,254.16265183474596,256.76372337083563,248.94364103980146,249.82396390090562,247.01599778046472,245.35677423969042,239.85638115061363,237.3437188788788,236.03769646647277,228.9650536378578,229.47737339940068,231.11701490024734,,,,,,,,,,,,,,,,,,,,
