,dates,nzd0107-0000,nzd0107-0001,nzd0107-0002,nzd0107-0003,nzd0107-0004,nzd0107-0005,nzd0107-0006,nzd0107-0007,nzd0107-0008,nzd0107-0009,nzd0107-0010,nzd0107-0011,nzd0107-0012,nzd0107-0013,nzd0107-0014,nzd0107-0015,nzd0107-0016,nzd0107-0017,nzd0107-0018,nzd0107-0019,nzd0107-0020,nzd0107-0021,nzd0107-0022,nzd0107-0023,nzd0107-0024,nzd0107-0025,nzd0107-0026,nzd0107-0027,nzd0107-0028,nzd0107-0029,nzd0107-0030,nzd0107-0031,nzd0107-0032,nzd0107-0033,nzd0107-0034,nzd0107-0035,nzd0107-0036,nzd0107-0037,nzd0107-0038,nzd0107-0039,nzd0107-0040,nzd0107-0041,nzd0107-0042,nzd0107-0043,nzd0107-0044,nzd0107-0045,nzd0107-0046,nzd0107-0047,nzd0107-0048,nzd0107-0049,nzd0107-0050,nzd0107-0051,nzd0107-0052,nzd0107-0053,nzd0107-0054,nzd0107-0055,nzd0107-0056,nzd0107-0057,nzd0107-0058
0,1999-08-26 22:04:44+00:00,176.94699663297527,174.8483685980875,162.49917879240732,159.03153004197972,163.58313149591115,159.11174321904448,152.4126841599527,144.051276327003,145.19145798026742,151.36429364096648,154.19360986423058,151.72277700009977,157.79074287356374,160.14383414368078,159.6665841730916,173.28078879455674,174.7611451170023,174.28413440741073,170.46854785125996,170.01430575728446,172.2394545329571,176.06621634185382,177.86203631186916,177.14389984249928,178.17971652059595,182.0766339845684,184.87531648540897,180.9576467666318,181.9332666424261,183.2498192333672,184.56316468713698,187.5530017380225,189.23656272108641,194.90047175860536,193.5065599352198,187.9611162356023,186.50704667267723,186.7506109845046,189.5816423667951,189.62661625550604,192.0629722805681,192.95171403335047,186.24752754619203,188.56219458396092,188.5281869351608,186.5334400370817,192.88598925181608,191.56486587122686,191.09014777666138,190.33569441926807,187.48006670581793,183.45913932589207,178.31232134039334,171.88363781925142,175.8367172069678,174.56848654567915,158.26972386589858,152.2920295078322,193.97988963888986
1,1999-09-27 22:04:48+00:00,172.86562216568745,171.63482578629896,162.60119398974888,153.45877403954668,150.9348675191528,150.94887972988175,148.86117600458172,137.14192867159284,136.73565806921397,152.64660838429066,158.87880424903238,159.93719937924118,153.03570821376508,155.82423989329368,166.51651728984956,169.7550833120149,166.24029610856564,165.16476249493698,162.07883564340565,162.22924819363925,162.20137333328816,167.87658912824324,173.0306308026839,174.3400418170111,182.75870343071585,183.56485340343897,190.65204572358962,188.16961966299036,181.84989615298525,185.04138376846882,188.0161495764355,187.2254840608355,189.61719531235752,192.53819028751974,196.30276841237554,189.08824002387595,184.9158921079535,188.3750901872831,185.33159045854202,190.71530682662686,194.57782244226397,191.1407065355164,185.42674680606711,179.00748771508856,178.271608033466,183.06470934344688,180.677038230955,177.34810555614098,184.98336057150075,180.94747275173987,174.76589173981057,176.15074649527583,169.03106362274437,163.43400370107244,161.47610760878626,170.48942356669613,164.35660512997006,156.3386962026101,196.0500918767237
2,1999-10-13 22:04:48+00:00,159.60161447386724,161.0766975257209,153.07679679268446,144.88019012600938,147.09393520238905,145.6789138703792,134.20436684709424,129.4522855187459,132.0706754207471,135.47433336623843,142.1098505371404,143.54147240258982,143.77391644137086,146.30110931102658,154.30907451720603,160.61977490810966,161.41285037436046,160.59606246996077,155.0492003724038,153.2537766522756,157.2196120891888,162.11953646403376,165.92610190950714,166.21984370566423,172.1970669540845,175.76213735581734,177.41001071638098,175.00990654184022,174.99147196126813,174.76533435785197,178.09514147131165,180.48712662227177,181.76889031934448,186.0636109294634,186.9072016669722,178.41912433601473,173.36722785936814,180.3337270477753,174.6357517829375,177.9490666717358,182.1845069674375,175.7501415136717,171.30740657695392,172.3351299211935,171.9866684482311,168.90431845326887,172.8853602744882,176.90662992127062,179.47017934107595,178.54987250048032,176.0620748825859,172.17301376728173,165.81690081968426,157.58601981044436,153.6442492987949,157.35852190649084,148.12672454399058,142.92249857957182,186.92976015348404
3,1999-11-14 22:04:42+00:00,157.4792377999547,178.2818036748637,163.0546632895091,153.60546896445038,142.81550522039174,138.99473632466464,137.50058491491137,138.94094207767452,133.61016607993855,134.480004754412,138.0844319453695,154.45394586997708,155.70541552346674,155.7836332124478,162.4044144811097,166.9790893002372,162.52716845119033,161.79282410700858,158.2185425104406,152.58010885208438,147.4998567155587,156.29873707093793,157.95440861853837,165.7662598478592,170.26161014006317,170.93061035963052,184.38067982653106,182.35771312862272,177.2351177626273,171.75782698795197,173.42551944323358,174.5166823729337,177.65588135419404,176.73700612078193,183.2617418877436,179.96169247557444,174.8006807485489,176.79285233894166,179.70101248255386,181.12490434749031,176.58128220060235,179.1361343635822,180.23771153041884,176.1938292859707,173.55127373072975,175.04212941495814,177.30336616659832,177.5699750452621,175.9930483658911,178.14991836131856,177.41291405328792,170.43374483634838,166.8284851315854,161.5230223805607,160.54099512607056,164.89713840501244,160.04849928040883,151.80263908999288,192.79363782679792
4,2000-05-24 22:03:46+00:00,183.97196894936613,183.18895406977853,178.61811547439848,167.92966982722294,167.23977662961855,158.3256356784208,151.71090220767923,147.12412589317486,142.7429378724207,142.72558519008638,147.81295705995936,147.90662081907962,145.5266712138157,150.11104027302886,156.16411524858316,162.28897639050723,159.70875791355277,159.33705199964672,159.24963914650624,149.86113813038838,154.21655216655208,157.5987902299856,154.5519949294,168.95574984547756,172.64716114518654,172.77074968039292,181.4626873960726,182.3985881177134,179.36374744037377,,,,,,,,,,177.4654429993025,181.98931435111743,180.8741717132355,172.01467222099976,171.00474553891755,182.14866754946095,178.68741067276736,178.46694344707913,,,,169.3758349316259,,,,,,,143.89243084474566,,
5,2000-12-18 22:02:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2001-01-03 22:02:12+00:00,176.05505150993378,167.09381125667596,168.98279782584345,164.45752358987855,157.99048545726623,155.3245188343768,148.11898456479335,139.36936980062654,137.8212193577979,137.9487793938156,136.45454145947025,136.7459881671721,143.06157800199261,148.7544036696536,151.46365211701269,156.6790024784786,153.03425757142284,148.0940836795495,153.3106908372886,154.59249765217228,152.70205539458576,156.8629718869626,163.89354115904146,166.49425969347502,167.98568520237382,170.8305408581061,170.35005340207817,167.65592115978603,170.45785760920575,168.22941231286111,164.8775409537067,163.6743018893819,168.29844200100894,171.55605302638713,172.77317644377413,173.23480330028192,174.96301843313344,179.1573520566406,182.7184299308875,182.22891408171446,181.35909720863967,177.21211220930311,175.3104440439561,177.09294693917263,179.70551442778114,179.35438356387934,178.75286248632952,179.66921951786153,181.25062587969578,182.3714614746789,179.87157418710242,172.99703651354358,170.53109349450503,163.5198992406228,161.04035323054086,158.85288062414924,154.82559244604025,147.57209851873796,171.99014102969437
7,2001-03-24 22:01:59+00:00,166.10577702460998,168.6659367123825,168.5632181687455,163.47727399840088,159.21498325727418,156.76030752435247,152.0818376637853,139.07688225993272,136.30298044480446,135.60544186558096,129.42584961668285,133.04644031850876,137.22825129203144,143.90701002475572,148.69961121258018,152.6332465503967,152.99773495927988,151.51880052591252,151.35667488465148,150.8655504361601,149.99782102187538,150.53424625174782,162.87686454792896,169.2023706327637,161.75945341307698,161.87740762940427,164.27974739705303,166.61476142949283,167.87266684611345,162.43047557338738,163.07120451574468,163.4643866343421,170.26835672627982,173.66759147447746,171.1159534284453,168.25501868901617,168.8647577104352,171.93598299871226,172.70128986549378,174.44861672283253,172.80995340449763,172.6946504407691,171.8883666854341,170.19593940048028,169.32079969564575,169.3978749010149,167.69435620807891,171.44534679543887,174.01885011579623,173.32697488237653,173.60838275692635,171.97500775229443,169.93221935314537,165.54154817825727,161.30203399748908,165.35069704099013,148.4870458834892,139.94216174054245,191.98657722363413
8,2001-05-11 22:01:45+00:00,145.53330486276602,141.87092953666604,147.68657547155317,146.81224086838557,137.9282524865192,138.08693077099784,131.80859368930805,119.54967373628078,113.83671033139342,118.87925777287256,121.46786889926138,126.52209425127772,125.69445553391489,131.02488176490223,141.48847935731976,144.81088450839073,150.910310789879,143.79801848060646,141.79292955474855,138.92224339960563,144.64939165699846,145.40314072925142,149.00074031615617,152.62530914564388,154.57222057933646,160.04678857019715,168.3772649119487,161.2608011486321,156.26759176615178,149.4065022255389,154.80017752112124,165.28113297109508,,,,,168.81957505696693,162.49545376110044,155.491855270419,164.6418430725529,163.08347828276607,,,,,,,,,,,,,,,,,,
9,2001-08-15 22:00:38+00:00,144.03869365469123,149.63304164423286,146.1193958811936,142.65705429034506,167.73820601696372,161.41270404462227,145.16119471161804,136.39283001976472,142.6515245552551,150.0116715441483,149.65739224031606,146.6674756624135,147.4251969018288,153.19861081996982,163.37442429760193,156.5459654518414,152.07757981475095,153.49087215323829,153.05277071732417,155.44086166700345,163.75011936612188,159.56344108963478,160.17027907463853,164.9454923359565,178.60420864739214,174.2406654957186,176.0775685380915,179.17039746223358,171.8699709773851,170.29668437813942,169.63352974915233,168.85138972343637,174.3636010150298,176.56947101422452,174.41436106238567,176.0599010746755,175.23013007759505,173.4002333242781,172.2530727307205,176.04334990141265,180.51945706385445,179.5081602486549,179.52584298801636,171.51180807626343,172.81118003203264,169.5138522752954,170.82201755437734,176.568825226067,176.01047069231203,172.0815788653106,177.2642133275107,171.53465866921348,163.67830653103104,164.4440113048788,163.3948698098313,158.33827888486275,157.0449512239752,140.61532037879934,185.13104979252083
