,dates,chi0393-0000,chi0393-0001,chi0393-0002,chi0393-0003,chi0393-0004,chi0393-0005,chi0393-0006,chi0393-0007,chi0393-0008,chi0393-0009,chi0393-0010,chi0393-0011,chi0393-0012,chi0393-0013,chi0393-0014,chi0393-0015,chi0393-0016,chi0393-0017,chi0393-0018,chi0393-0019,chi0393-0020,chi0393-0021,chi0393-0022,chi0393-0023,chi0393-0024,chi0393-0025,chi0393-0026,chi0393-0027,chi0393-0028
0,1986-02-04 14:07:35+00:00,180.11412773364665,189.7406971926755,203.8835426635203,187.5415998916229,180.74862108689288,184.71037009256594,191.8696772879448,195.50069541337942,209.57606831617196,214.47772368809444,212.15086576434436,200.1878847563577,210.36292579491194,212.34854428206148,217.33675353020837,216.97268175153766,216.20643340640038,229.29989557607252,224.26615919159693,218.82038793326763,206.509846385335,204.21752945136853,209.16055999740738,207.08717717305015,203.33215995187734,203.93430642139901,201.27841443479423,227.44328364434097,215.95669621929866
1,1986-08-15 14:02:17+00:00,181.6410343058602,171.38518518282953,184.65279867113122,178.64531070879437,162.06733495746062,180.2283193273013,185.85690243639795,184.70813824781618,201.25407439361024,209.93728389349715,189.93823640978593,185.0403296112542,196.3494260924467,190.68343707404878,191.60925276930078,179.85569939094043,179.51485757649547,205.12521008667517,194.9022843337071,208.793490555872,190.88359394642654,198.35302554743626,205.7803587785546,198.04138167220916,,,207.35894265326712,233.4071083664029,216.9736567930457
2,1986-12-14 13:53:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-12-21 13:59:37+00:00,169.90713555405327,166.5921373275652,187.67293714652584,174.43834327238534,155.79431290874228,176.1843864983034,178.4235342322733,164.78726071988714,191.84454673119848,211.0057550537139,196.6123529653434,194.8307712928465,197.27462955223245,206.46833095266598,200.33977155562604,189.48923612977345,184.0309289949605,196.5997307842246,192.3843973489591,186.91095824398474,182.5957958258241,182.3194658488482,196.63945750130063,194.84005546288958,185.35298664566193,188.05138078320297,187.63923832854576,217.69051447382438,197.82002121267578
4,1987-01-06 14:00:06+00:00,163.67788552225855,162.49737978074418,180.71590908381563,174.24704462667157,162.09074617258395,178.06367696243225,177.7907332727448,161.1957937846054,199.67203173786945,207.5786285625509,203.10879449392158,200.77053613985277,196.62801526238323,203.76950134574506,216.94393754015192,198.9363738797156,182.79330054051874,204.09865597665066,212.53616679652671,207.44124210851862,192.69908750012218,193.99327791214978,196.79313953854805,194.59294715151145,182.87788469089554,191.8158672715795,190.33358610226293,211.2694978156653,196.34490738001654
5,1987-01-22 14:00:34+00:00,167.05334156571064,172.6228067689133,184.3790714343188,173.28430773878932,160.36695717700528,175.07515636054094,177.33722436574448,170.63475412340577,194.13107643131158,208.83169919955867,200.39724977228735,202.52080805229758,198.09365141322294,201.12210785755093,202.40922563158043,196.5813186390362,186.92400465975248,200.5981127639229,210.2845407520671,207.82704164637443,187.48446374126655,188.62107858994136,192.81880406650774,186.18115371675117,172.56667821507867,185.06549196902378,185.95927481533596,219.6402794891226,202.56004730416961
6,1987-02-07 14:01:09+00:00,171.60973635935494,176.90642169075002,191.77508593747046,173.38222945286256,172.90300859979138,177.03637699682136,185.2444822929656,174.72795016831336,193.17094354519597,198.1846891843746,200.52577574659813,197.9003302754996,203.56753916020213,208.2097608287679,208.2923019256663,193.60763143030664,195.42346706379695,211.45975325251757,211.5365893886984,210.73189317848,194.32692585981422,198.51964090165478,201.0524466413347,201.2530872577971,193.08495169698693,204.00081729201497,200.35903524462168,224.04148573043176,208.42875018551703
7,1998-02-21 14:16:53+00:00,172.1165928505961,194.6045634091971,206.24214437849332,190.99678477287478,176.62228356706999,167.55707356262974,183.15943736490445,208.04609517298675,252.3372296268901,258.9545835922546,245.4359201397038,230.25993407708984,217.33693314184723,208.11553080403326,205.96390371135777,198.25272135018525,193.79783987080205,210.5299191957441,212.39936047014635,205.2456151284135,181.83438961361455,186.6698975637163,196.35171242710945,198.04051751580377,183.025497886775,182.54764970868075,192.96201262248184,249.36293784217924,226.14092390142943
8,1998-03-09 14:17:09+00:00,171.73701364681975,207.05246692547675,221.61304522170113,215.604423457291,191.0419597689763,194.2336474482933,196.51354099919686,217.6415110117785,260.16794588077227,266.7837464338321,256.92134000515665,246.50172494775987,235.93198509707514,237.2273978438751,227.91258718923424,219.9053437923671,210.1403723956072,211.4299605721759,214.44129835429837,219.9870540503965,204.74081980384514,195.26769540223302,212.44477841253013,216.95676223080372,209.21182597092815,209.24404642473277,203.0189752860641,254.8685891106946,239.1582729916887
9,1998-03-25 14:17:23+00:00,195.34828753304723,207.28821061894797,213.67594082420305,207.0715472911092,189.09336947356587,183.75519612111057,194.10623029420756,204.05800952629158,251.30652483278942,256.7260851328348,249.99782915941051,228.46948340667836,227.27220110521517,231.42930705330576,230.62172889909743,228.0508126800844,215.56242528467058,217.9040283343052,221.3293720308768,217.6142113789106,201.28547334009812,205.02217489629302,219.44295166744897,209.82367705091764,202.93654424054367,196.94678112820208,198.78204629213764,238.08127584035623,220.677870746055
10,1998-09-17 14:19:26+00:00,184.78616248183812,189.05016073636733,192.79264763086576,181.52727042617096,176.22055173413392,185.84901796515965,195.55230915679687,190.96764928526503,208.8991670383083,218.4515068293191,204.86935121344808,202.1265694562833,209.93886060823104,211.914856241584,217.04960143809637,206.33727731760536,214.49918345159102,222.30252380256954,203.47399926962586,209.20807706366156,199.17517889828721,201.42227678563071,200.61931923439772,203.45293237415748,,189.4428999493276,203.25698540751816,222.57848626277325,202.69081225038565
11,1998-10-03 14:19:29+00:00,176.61489211469973,183.90165943665195,181.96149661800177,176.88784770319802,169.00309795440998,176.54023350634245,185.22699021458857,187.55757175843294,207.82558170526883,218.45479652671114,212.8852626778715,203.0109293036201,202.6261742827602,191.63492963618359,200.84502596352672,201.11017040383777,204.3677250355929,217.48506669757913,208.656752483338,209.1774318983259,193.77283263483346,185.08097106589733,197.47908774462346,194.05706607486437,169.92002513406374,190.76860718694567,194.08797114953182,219.90181702353254,210.9438208263657
12,1998-12-22 14:19:42+00:00,170.70190761217364,195.2420665783457,204.059068838282,193.24420965900813,180.69437160568276,182.37268097091504,187.19850475167377,194.23748342676677,216.82201314084247,223.80353939832722,210.52578577376264,210.86807649850647,205.39200177672873,208.18528254842136,212.23282992024383,205.24499799373058,213.69166477910406,217.91805431806338,205.45353906428434,208.80818128315283,194.7310648379238,197.63938832413783,199.57183262136977,201.9304929317366,187.38216701958814,195.24548500158474,192.02547416721183,214.02139914416807,207.00751884816475
13,1999-01-07 14:19:42+00:00,189.32950748955767,222.01536703057118,216.80481483572365,200.2296176246475,190.0492173861407,185.9135986114574,199.03904142384462,198.19056460910264,216.63362337011912,227.24635070268926,219.1850538149918,215.73657526897242,220.03214979853823,226.24394806951167,228.01466314996173,220.0061065055476,213.74946856098694,221.25696757355462,229.4653441097836,224.87545395364216,208.0890792222648,206.3004118010979,212.9189505673809,216.13220754684107,184.8925118535673,192.72213564798687,196.68126327136582,223.19640189718953,208.26269215352815
14,1999-09-20 14:17:14+00:00,169.5374932820678,184.96201099340297,184.55729071489634,176.87406967929402,158.07816833921814,170.33186490806625,181.86409540391517,180.29120410026283,215.56092403871162,227.62748115642205,219.58219499017565,202.97467518628878,191.1759294746904,195.12113747214394,186.63968757362858,185.9912019111255,185.0603829676453,187.6614393063389,186.18972199594825,178.00916549629702,170.93314261950073,172.88675151853207,180.94539695727164,176.94196347962836,165.2587845722281,184.4309694149306,185.67155148369022,216.10849641205323,201.5152230520577
