,dates,mex0419-0000,mex0419-0001,mex0419-0002,mex0419-0003,mex0419-0004,mex0419-0005,mex0419-0006,mex0419-0007,mex0419-0008,mex0419-0009,mex0419-0010,mex0419-0011,mex0419-0012,mex0419-0013,mex0419-0014,mex0419-0015,mex0419-0016,mex0419-0017,mex0419-0018,mex0419-0019,mex0419-0020,mex0419-0021,mex0419-0022,mex0419-0023,mex0419-0024,mex0419-0025,mex0419-0026,mex0419-0027,mex0419-0028,mex0419-0029,mex0419-0030,mex0419-0031,mex0419-0032,mex0419-0033,mex0419-0034,mex0419-0035,mex0419-0036,mex0419-0037,mex0419-0038,mex0419-0039,mex0419-0040,mex0419-0041,mex0419-0042,mex0419-0043,mex0419-0044,mex0419-0045,mex0419-0046,mex0419-0047,mex0419-0048,mex0419-0049,mex0419-0050,mex0419-0051,mex0419-0052,mex0419-0053,mex0419-0054,mex0419-0055,mex0419-0056,mex0419-0057,mex0419-0058,mex0419-0059,mex0419-0060,mex0419-0061,mex0419-0062,mex0419-0063,mex0419-0064,mex0419-0065,mex0419-0066,mex0419-0067,mex0419-0068,mex0419-0069,mex0419-0070,mex0419-0071,mex0419-0072,mex0419-0073,mex0419-0074,mex0419-0075,mex0419-0076,mex0419-0077,mex0419-0078,mex0419-0079,mex0419-0080,mex0419-0081,mex0419-0082,mex0419-0083,mex0419-0084,mex0419-0085,mex0419-0086,mex0419-0087,mex0419-0088,mex0419-0089,mex0419-0090,mex0419-0091,mex0419-0092,mex0419-0093,mex0419-0094,mex0419-0095,mex0419-0096,mex0419-0097,mex0419-0098,mex0419-0099,mex0419-0100
0,1986-03-10 16:55:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-04-02 17:01:36+00:00,242.92850092462174,245.30648440087754,,,,257.1391695419941,242.7329332897083,250.97478964061776,253.70835435872482,244.95780702431222,239.41281548646222,244.7701574902922,249.1151309797966,246.54725304148616,249.86362909095772,253.49651731949018,258.74490358462765,250.47107659264975,242.8920234920425,254.8148769945929,259.39920485587805,250.15573725557329,253.79955272785065,253.904837465446,254.44035620465698,256.995253490194,258.39975906271565,260.51858970504446,263.3202648434736,258.0918242131724,256.9850700071121,253.11178349034967,250.32176712990628,247.4539455055027,248.21346290963052,251.71220642551586,256.37652957229466,253.3160313881253,257.9313017477082,250.7024760067795,251.86791573567908,248.21648721877926,248.77857233902444,247.81419855729686,251.14504307368267,251.3913357747539,258.97260252059726,256.6850446210761,255.52233057661124,256.00113183672653,262.9838880019834,261.0810525277064,266.32659767283815,263.02269928150065,265.4260506803653,261.1544336353763,267.73896704972253,269.248331270699,270.07101509955226,277.90864720011473,278.967074377798,277.7678922401888,278.2225950875991,278.1505616494149,276.4680553237057,279.3775891823345,278.4008144750987,279.3466327362083,282.20001969493563,283.61515324275155,282.110750771991,287.446108789544,281.9616862399382,280.0840071873745,276.01991340147026,278.75968815606575,275.84970396887877,286.29638966235416,295.5520807824512,301.18770468305263,299.9168351733626,293.8225116539705,283.06253428484985,268.46451306339355,264.5285597426296,,275.41905644213114,269.425292447157,276.25620795640174,267.6471474838637,260.56206210175526,259.04088178811656,283.66047265124934,259.16247434747703,259.69986281619896,,242.55609804494418,246.35269167533767,234.65080468912996,235.87422709396108,242.63098094323212
2,1990-02-01 16:51:38+00:00,226.14130109939356,228.90477924064945,228.1786286016746,236.98248832342526,242.5454559143072,232.83993196151576,227.06607719022082,234.89881484405004,236.23297003273836,227.71280111342978,235.6080452898892,240.47743954928313,236.5872615340312,234.41293576523086,241.51752968574456,239.71317158373373,244.5158220700197,238.8678694905954,227.6775932140304,248.2348198721816,249.35184032244885,245.666926561486,241.27787381038857,242.75356336480084,241.465403307814,249.95198840896688,252.60520762342708,264.7900349497127,260.9488826774987,254.72202248614096,249.2479768050206,244.34500041103001,243.30220487931047,244.2711738351879,251.36289210207866,249.13062539397578,247.06632833779244,245.32513979222898,248.36939150795462,242.84121862703392,248.81674525613906,247.85485792579263,244.86848744831767,240.307530621312,250.7296913931407,246.37601365685188,247.972493315544,245.86033757745918,250.4187149665896,,255.51355555576257,257.3228239059314,257.06564553615027,265.89691895165714,270.91288847048213,265.86593272576806,269.46481767122935,269.9089339299818,266.96214369899064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1990-03-05 16:50:35+00:00,234.31354978741172,233.4545826011346,239.51300911551533,241.88365780046297,241.95779600434338,243.8411823206996,235.82563935859534,233.40684749275334,238.34261711495543,233.78958152483852,231.92586870012008,233.04611823195265,230.5123643136401,235.41425124559427,240.10597549188364,243.99361659547435,243.68929315628097,237.4211135091241,226.46513186678163,240.66045440947732,249.83778827359424,244.9739995289233,245.99651896035095,250.5982026439234,245.57628106133438,245.1142941827371,249.00880387749498,249.916359864522,251.90134312958185,251.07214678833697,250.9531335461196,248.24555038857096,245.14267751300767,244.0901786235507,248.02517232174114,247.0226474457047,249.61769046990017,248.0392043157663,242.82450919891417,240.34627683226972,252.85792515148052,249.83788213600747,249.9264877080666,247.51201072601532,246.06231767486065,245.1040074571863,246.03543209319525,241.69898711937057,242.80776860880277,248.65502598248116,254.53952763514593,256.01821763488556,261.8776125286076,264.63745377222205,269.0794659392725,267.1949861119808,266.22211770688807,264.75377049993983,262.72282918302767,266.82441488776504,264.55083537122374,264.5471439577917,269.01458339002824,268.3195605015669,264.82758010081596,264.2879894490648,263.65688056299734,259.42389420118127,268.0208186702997,265.8163417238103,265.57959613933997,271.5745553245049,266.6680339588858,263.59285876938907,262.5616572019477,258.2379361643775,265.5228588873217,275.5125237752886,282.52793456618,279.77455461842555,276.3322412906739,269.8228989417578,261.9511057922933,255.53442221159537,251.42126947173273,,,,,,,,,,,,,,,,
4,1990-03-12 16:56:32+00:00,243.49132575070266,250.35620052296744,252.49108022813988,251.59374842366395,253.5885493767625,249.3780289987946,237.96858519842505,240.40583679573817,243.79192437290195,240.2282458897021,235.10093638995704,232.03386442293802,232.25209791829124,234.6536908332657,238.74491494934006,246.24641356921393,252.26963231637677,246.99439311803286,232.88035581031255,246.38703918513767,254.78682076073136,244.04023173850612,247.42860326710172,247.526051148904,249.14587348634277,253.23581757260226,254.01444923873598,258.31541990457924,259.92384321481273,259.0179468531416,248.27723949610169,248.27777716798272,241.2464588721722,241.6301587716545,247.3518999460515,254.55719749135574,253.12820540480425,252.32878470928767,248.0735459970003,251.71850204056864,250.02667083023812,249.2962244116581,248.60810796374784,249.3828785829093,245.3743434488979,250.78062752400882,247.4525450786232,253.98728506772994,254.25301186762164,257.91047185896434,254.74163126777177,259.5475878890453,262.36199298613917,266.55977235525353,269.7387573696165,272.0509885065639,272.9775702052644,269.08714371596943,266.7563875107718,271.02721256322695,269.9221607366075,272.1878452973884,271.2975489218358,269.02107604315677,267.67508662650323,268.05442610694064,262.66876379811765,264.7673886606727,275.08178753263206,271.88998146084595,273.01351719994767,276.49897567718284,275.91303880590146,266.6856336424503,267.14457825186076,257.92197306763853,262.40691909776655,270.83917862190566,279.16687711002515,278.13610402869773,279.03377607315343,277.5325538048468,265.022974944145,260.0549648295304,258.9623519115148,261.94750726089916,267.1089492366195,269.5289152920545,258.6124162790579,253.85844573881144,253.24018759859422,249.8949146924222,268.05294414619976,236.80780435923072,246.89458074475186,248.12005645369163,237.8438212576563,239.28562692273368,230.60683273006129,231.96800734053178,234.9605260919645
5,1990-03-21 16:50:01+00:00,237.08544355738312,239.82080479726113,242.35307565714245,246.15474195390408,246.65644467697874,242.53126658364147,227.97297605208627,233.25788909212054,235.24129284999134,234.8374575828673,233.2717725257421,231.19363562691504,228.6049362032714,231.49460043465982,233.90465325979255,242.6465828038323,247.02664196577246,244.17465492143344,234.82984023048164,244.88070660577182,237.65965569080623,238.458304806221,241.03966340475873,243.00107420711907,246.07065715516785,245.90959265562202,243.8395115850077,250.76930309362956,251.74227045170346,249.7406820729704,247.88764622232728,240.46631031199234,239.93494877514246,239.16611471862274,246.66463441336037,251.032671370831,253.1400954862594,244.2316117428535,246.73012592264166,241.62322941539205,242.6686423667946,241.68274212080001,245.37930058633748,243.1183438608719,248.3692090628985,248.85238885955675,245.22285436496088,241.65776045854304,247.17254205375977,245.04409583022593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1990-04-22 16:49:57+00:00,233.90777832578792,241.13619834555092,245.55716325614924,254.49966668326323,255.16084598140662,240.58988321932497,236.7301217163588,245.52233538802676,251.24252608659083,234.89764246665868,233.75520944198678,237.80260903793618,242.85829029982116,231.1938675874047,242.81971327868237,251.6311231371476,261.44131660098463,254.54447686779275,242.2609284770475,254.0050624801508,250.01235751756934,253.77553588108293,243.00548108915092,251.68316912996139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1991-02-27 16:56:55+00:00,243.50505294850342,249.62658691539798,254.53353474699125,264.2291525239962,265.70734530101583,250.8229726404652,243.1109841008518,240.66210412109524,240.70559179851927,238.18430276794447,234.3169509382426,240.786863725918,246.23472309461133,244.19643695798504,247.95851994139775,251.62408263794208,254.5445280269706,251.2783604125289,244.2403804337248,250.39464826459943,254.97398737816374,255.86855933729532,250.64150982042946,254.36368851165946,251.80556021986544,253.34995048090462,257.06193123312886,263.1455028112852,263.90087071916236,268.5637515346107,256.7633635331662,257.3987374741443,248.7435574002288,249.33892842169286,249.090641277931,252.1830512729037,251.76076342956108,255.97384388047124,248.88631748802385,250.1145539321307,244.60698633676293,254.0264266296299,255.7458408623711,258.68876291715685,261.14987753814603,260.8879146861024,256.2945586574772,258.2533754082143,256.66928407717364,257.9713276203927,260.7009359273116,263.5547051326821,270.86092449929833,274.7334625335724,280.35244895359426,278.0251487607776,275.108325495011,274.86036994461466,272.8159258272034,270.10797233203,271.78559266892495,269.0995948760662,268.5901275052796,279.1164781138017,273.4197213246478,274.72114283726194,273.1661982328009,273.62810600466565,271.05912254791355,276.6103811475935,273.72422435936136,275.73553561578893,275.08188515096424,271.47347290587163,266.1799977301349,266.63895397539034,272.7120045921126,279.4509829101235,286.40866917749565,289.3171543352101,292.90024788712043,284.7668424641908,279.30710476715484,264.8939023342132,262.8515270847767,263.9693315478452,268.3139561271882,272.92155674635734,258.0493189809913,263.13870679183793,249.72636806794617,238.2151794289137,249.01065720587636,237.49811394169166,243.42055161000056,238.57737464194284,232.1056153076752,227.78765505456715,226.44505571042444,228.4722889152686,227.42164915840215
8,1991-03-31 16:57:31+00:00,258.51622002230096,260.45954502458886,268.8209291595365,284.26357052745595,281.06096913315207,261.05664604963636,252.04421012925397,247.88115300023404,246.4543771887237,243.4644874213214,245.71989366121923,249.80196224544227,247.99845195871598,247.13423371580714,254.3772109238969,253.50547081388436,255.9824173048321,253.58152037046176,251.1146917181503,258.77753333697274,260.77935648094933,255.73368409093098,254.5129122406294,257.03353661640347,256.10404161334066,259.82425949113485,264.1863055673796,270.0051637150551,276.3690765196813,277.59420332999997,263.2065055941213,261.5426477294388,251.84951745363983,254.02816673240125,255.31654698497863,257.2147948620475,253.15130393261524,256.09798851944834,258.32284203739096,256.8324898530529,254.98648343860913,258.3099346777991,259.26266197326544,261.0239630051281,258.18012313020995,259.5661603903012,255.9319860230052,258.5055530768728,264.09765353709173,266.5377314988772,267.59139170703736,268.0700667330232,275.21087435576027,277.65589720390426,285.83857129821894,285.5949200691913,283.1129381743044,275.95561560174394,282.8376284630991,280.8491722501284,284.4447447617715,286.10072779353357,279.64258668072705,280.6449810618607,277.1999181259052,277.1210386385853,275.90664888858413,279.0167624697832,276.51770624347193,281.3773513043365,278.7375996878806,280.47322399696765,290.37678224575205,285.4642126236492,282.1152739845715,277.4654238493258,279.64050943665177,282.9140185551035,295.2661634949997,296.2810549071554,303.0635938003127,293.66863065076694,287.3709633150686,272.1561782475515,266.12444498293365,277.8762350281042,279.713893605875,280.70522966943275,279.5139949455165,271.2039391617128,258.59854559754893,262.52376961362563,268.21220291099854,241.74746899767015,250.90381427331647,251.93923975040522,241.07546709707162,241.47891046203424,237.31800699974127,235.5241513589771,240.41358619117193
9,1992-09-02 16:51:59+00:00,224.8238244891613,228.22838688702913,230.8899856288233,247.50968048448308,245.79546778547328,235.1396078068722,232.22715491582963,235.66570644289567,238.23267975153968,234.95830317040233,228.55922913006842,232.9527580174193,231.53239945067364,228.17378109564086,237.1916524989417,,,241.02488279185968,229.37865991292657,228.88086086830327,242.37056475537625,235.21549902896538,241.15984531944324,240.58391435266657,233.5773565456611,235.22554894782687,232.61966908486284,228.1576434569225,241.84172713272355,243.1303780422809,230.17818631869733,227.3562071538092,226.7070445080454,228.8536145008436,229.9769932985964,239.54055632513166,234.2179220487555,225.14075643881458,226.98863004334717,230.24921940758142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
