,dates,nzd0415-0000,nzd0415-0001,nzd0415-0002,nzd0415-0003,nzd0415-0004,nzd0415-0005,nzd0415-0006,nzd0415-0007,nzd0415-0008,nzd0415-0009,nzd0415-0010,nzd0415-0011,nzd0415-0012,nzd0415-0013,nzd0415-0014,nzd0415-0015,nzd0415-0016,nzd0415-0017,nzd0415-0018,nzd0415-0019,nzd0415-0020,nzd0415-0021,nzd0415-0022,nzd0415-0023,nzd0415-0024,nzd0415-0025,nzd0415-0026,nzd0415-0027,nzd0415-0028,nzd0415-0029,nzd0415-0030,nzd0415-0031,nzd0415-0032,nzd0415-0033,nzd0415-0034,nzd0415-0035,nzd0415-0036,nzd0415-0037,nzd0415-0038,nzd0415-0039,nzd0415-0040,nzd0415-0041,nzd0415-0042,nzd0415-0043,nzd0415-0044,nzd0415-0045,nzd0415-0046,nzd0415-0047,nzd0415-0048,nzd0415-0049,nzd0415-0050,nzd0415-0051,nzd0415-0052,nzd0415-0053,nzd0415-0054,nzd0415-0055,nzd0415-0056,nzd0415-0057,nzd0415-0058,nzd0415-0059,nzd0415-0060,nzd0415-0061,nzd0415-0062,nzd0415-0063,nzd0415-0064,nzd0415-0065,nzd0415-0066,nzd0415-0067,nzd0415-0068,nzd0415-0069,nzd0415-0070,nzd0415-0071,nzd0415-0072,nzd0415-0073,nzd0415-0074,nzd0415-0075,nzd0415-0076,nzd0415-0077,nzd0415-0078,nzd0415-0079,nzd0415-0080,nzd0415-0081,nzd0415-0082,nzd0415-0083,nzd0415-0084,nzd0415-0085,nzd0415-0086,nzd0415-0087,nzd0415-0088,nzd0415-0089,nzd0415-0090,nzd0415-0091,nzd0415-0092,nzd0415-0093,nzd0415-0094,nzd0415-0095,nzd0415-0096,nzd0415-0097,nzd0415-0098,nzd0415-0099,nzd0415-0100,nzd0415-0101,nzd0415-0102,nzd0415-0103,nzd0415-0104,nzd0415-0105,nzd0415-0106,nzd0415-0107,nzd0415-0108,nzd0415-0109,nzd0415-0110,nzd0415-0111
0,1999-08-26 22:06:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.3454309521357,160.0247049955605,161.78124593066963,158.53867295007487,155.97612613979487,150.0731593138336,149.80965488626103,146.12826955725575,150.10170474041053,154.83426690256007,153.5946631002081,,157.83946424159822,152.0857071708475,145.9319340684945,135.7389527818773,141.12623011970024,143.72519070635795,145.0405038464839,148.16601646756706,142.55960581610668,149.1679488832039,145.55081631327022,141.02308958144638,143.85696899720102,141.98052064864072,145.0719880718881,140.1079306917789,136.848793835694,134.48522039477717,136.80309957441293,131.16894041168234,132.49614982888562,135.6511727683583,140.52272891346894,140.5387849741185,144.13860440875283,143.05554220299678,149.96579426584088,156.7142055693444,159.2642025213755,166.5235534309123,168.47671578061633,168.25071205838304,165.11047955465602,163.8184315329081,163.78319184431157,163.12808994000665,160.5320771945223,158.36998465451373,160.2879516200855,159.05201221063703,161.8018867466091,148.73616148130586,149.33102259634586,150.78139453431112,147.23044476973632,148.97901304057845,147.61538738112438,147.91717578440864,154.68326734809625,152.92011408994398,153.20717694369927,151.09670768612335,155.52446188278407,159.17423986384037,159.07213197211777,147.5138254941595,161.2870350294554
1,1999-09-04 22:00:33+00:00,,147.6645730196323,143.568728286433,139.1422400569301,136.19274961402095,142.53998956970688,139.751565492559,146.401911425336,145.26583758500234,142.17414760148696,142.92673266092208,147.94824659326144,150.16467509378106,141.05572158663043,150.3348419646803,153.56325203733311,148.90834744251356,147.27012715761742,145.17230434893176,149.8709389236492,153.0251115853061,149.87405622431166,152.3807754350856,151.8555760393388,156.59247670827696,151.286955322292,153.91586435236238,148.63716964714726,154.15059945163514,155.79820260108872,160.43689326566152,160.84903583249908,154.63211700781164,153.6044923543038,157.13318083407344,158.27107672878748,160.29717946916887,160.2406174664818,157.11431909206976,158.09974959725784,152.86508724919432,155.54892500065844,150.35086924893395,157.62607335869055,158.13122558919966,166.75270819099106,162.20674880965922,157.25341901451975,145.93700362802878,158.7666106425928,160.3011552944113,159.26669866386774,159.2292725758791,154.89411727197006,,150.52072896494764,147.42740923895133,146.47415134331453,143.4736164975109,145.4299029380773,150.56168284505588,148.77400372439328,152.11333311308027,151.83985799999576,149.33101811551194,152.72548158927682,144.40762498354235,147.6132522149811,143.5441432642874,151.55571747638942,146.56816708935236,141.00252761407336,141.2453561602079,139.95512000083292,133.85051022982503,142.38963770088682,137.21514632646222,143.42728812856365,147.11070375198693,148.0590686914384,147.98937282949544,151.48993184622452,151.8342335112627,152.10472180127118,158.75752098563518,161.90043830484476,159.4946002052584,156.64274177464034,156.06145628113944,162.0424210064961,160.88757645709737,159.40874500671282,156.65567687196744,157.0416388954445,154.26340486891922,150.77619615352103,150.33385822579027,149.96768940163142,148.5965986193991,147.01839548183182,148.55241255495085,143.63118729256684,148.64767419873692,143.48432505599447,147.1732526764211,150.2957674132891,147.98329435183658,151.61889662488386,152.22580119177618,157.99534819317256,138.62536243355686,148.3830616495287
2,1999-09-27 22:06:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.78023111146516,136.13760505141826,131.2967834959914,128.85911824205365,132.07548029837733,135.7509274706661,139.30313692500232,141.78901301430204,142.0554801788185,140.33623451128318,143.4177835408687,148.71966013221385,152.67990470364992,156.70342335445946,155.96730093502623,154.3657840893814,156.74573253045378,151.28111315216137,154.87974122180225,157.81582945003245,161.3990097706891,156.95257461302518,158.22655655218858,158.23132208351507,151.701490578802,144.80235859868424,147.61818823462497,145.15617796833106,146.15330439168451,144.9247888747228,139.37176565049612,144.66333489596354,144.76522082926175,148.14656357781155,145.92312025339683,145.71277178875218,147.31891368981158,145.83514445609782,145.39426075492955,135.74021147571267,149.44737581765483
3,1999-10-13 22:06:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.3587102273721,130.7515877286399,138.49723540989436,138.10446967342364,145.70789732584,147.8993464607506,,,,,,,,,,,,,,,135.29767489948134,127.8978958167274,133.77274639963187,138.75641098125874,142.11480681544663,135.7352545366506,137.85386169864668,133.95912417206472,135.63773155424877,137.52116713580057,,
4,1999-10-22 22:00:28+00:00,164.65964013614445,164.61614648074837,156.3634592566315,155.4113064078559,156.34255511632202,158.56914168724649,154.220346447081,158.91047982129632,162.28437943093874,164.7219140480022,163.54599999303557,166.99013309347657,168.931005962887,165.0358024640971,161.56808269293617,163.68582007224313,162.30279977844563,159.09035497031402,158.79645950305013,161.4904594549066,166.24582981876975,163.73885313503268,166.7239616627528,168.98389764659956,166.29510677675896,167.8709510488975,164.93117375139695,163.55300175023052,162.40705859447576,167.34008320087173,169.8337720522254,171.53716440114422,164.83649725190054,163.65624368516234,169.48675900670327,170.52906412112603,171.62594656581885,171.7095401325288,178.0942963884898,176.18941674861696,173.2097240796097,176.1910143848691,170.01654828507498,169.77565280906495,170.29567824413076,174.17558862745534,171.74016901524473,166.30551601991573,165.25240983801842,165.7220046950423,170.5828925321996,169.26966831876095,168.74432256101093,168.63798234490935,168.6903317842379,161.95514350518806,158.6098367966098,152.99005838477004,155.26050929640414,158.086988507584,164.00258471954746,163.72594721671572,168.6703055993628,164.61350672655118,164.6266141624699,163.29158672628725,162.3476512247752,161.2442822704561,164.73435407431154,166.54070795243487,172.00084061724954,161.5956609602208,157.24895444876017,156.03647904835688,150.4732769081864,154.16068620453322,151.54111964317138,156.7593207906511,158.17138450990993,163.61780947412802,163.32107359921383,167.23140327596604,169.74838030855,173.637432164343,177.9200047736406,177.9571383614156,174.97331637762488,170.76339169337064,174.19969489888447,170.72868744787775,173.78634218364434,174.11590556466098,171.94598115928756,172.35341964610524,172.17644145805045,169.23552476591843,162.4508435567973,162.90078087776055,161.03165289929888,160.07984579310127,160.79203422674715,155.77823000946705,155.74403346619602,166.96745912203485,163.5841966138973,162.09199361590842,156.38036386124176,157.69990156920895,158.14179057513064,158.7739316883914,147.03342764665226,
5,1999-11-30 22:06:35+00:00,140.02859754622023,134.80185834973358,133.8734586321012,136.8748031396272,137.69095356073123,136.31925045227362,134.794202503708,138.60821424349513,141.70095559643056,141.39835362665642,141.91959621286685,144.6135362695273,141.54088361912463,134.75224349316093,138.5747963833224,141.7785986872888,142.52696551927733,140.53448869450207,137.98438552879085,141.65910791987557,140.46142796274967,145.20491902758866,143.36613277388528,143.3184539236781,145.2262231808716,143.7887943376318,143.4171044967914,141.5304870050547,147.92409499073233,149.64613742811798,148.663638716229,148.85490955852873,139.26902068830273,146.3476246453494,149.3925139136091,151.10438764279917,151.2083646435916,151.9571147848387,155.69879356831365,149.60561884715997,148.68430019180613,149.59170304003266,149.06415516968892,152.06463889443526,155.07949687698527,155.93628821272188,150.27604314707176,150.03645272624073,149.46848100074772,149.97606482426832,150.6393519655017,143.6346094684947,147.07989670111917,143.6702711918522,137.4825905100692,138.08056343887307,144.03287030329352,136.18268058667326,137.79178116482342,146.09414515584004,145.93570450900762,144.84062704794525,146.51139191187983,142.80179662074033,140.18461096544823,139.20654775186617,134.22630304268037,134.79194742258423,138.66904035524618,139.79648597168858,142.00949728511958,134.00770290295193,130.32358958322286,125.62235511553796,123.41062109172036,125.73164595316663,127.32804249346567,133.83795534390595,137.8265239552534,137.02127651673877,138.2937007170585,137.39456313406953,141.0557314622327,141.22270686244775,147.294359470552,148.87915874239297,148.56379700060458,148.22871981226257,153.57055148834678,156.03379313868678,156.21377822214674,157.84373630296187,157.93142670352654,145.57739069093105,134.42276656831427,142.52216543781475,140.20881726052843,141.2466898561716,136.47965404886335,132.7626219386084,133.60400323053508,125.35735196807656,135.83461270690293,138.51685155831842,142.83256134571624,131.4126204647225,139.89589092339216,140.43060011649854,141.42002717565407,141.20533271507537,132.36376682416596,145.8858567582588
6,1999-12-09 22:00:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1999-12-16 22:06:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.2556869133832,125.6262491504685,131.07105351117767,122.96157857164518,140.5909565855886
8,1999-12-25 22:00:28+00:00,127.09642593272012,129.92126720205547,125.9314454432506,125.00976478276984,124.93971814261424,127.62874399944576,126.04968003210368,129.61508478717911,131.55842797419797,127.88246736243792,136.1067257378845,136.8414389355912,133.19004979311453,132.0799137914357,134.8528967291377,131.85354989760077,130.36409664499797,129.99356544964152,128.623742298898,130.5159876495997,125.83966996657894,125.54001733864904,130.23247189537662,132.97510004087945,128.55358163485053,133.39136992373656,132.92658599843614,129.85079091618076,129.69278287609183,134.0415466992847,134.85397671729092,133.7634073551342,124.27809296530567,130.14630475025368,133.2567212222886,130.53748090353494,139.41243373519234,139.94623999435257,144.61516020194273,139.97722345640165,145.7002495319952,141.13947798617554,139.55543556258274,139.0497652747573,141.36091008344283,146.36923023191946,147.83146777649617,141.40750277278718,140.63356034461498,139.52840127491118,138.79139956395,134.62845573185908,139.21637582364187,134.95612245440722,129.0507121783713,130.39253170459872,128.00642536638546,129.317232669238,124.07138424063616,133.61206278603214,127.50052529869846,131.25922815624546,134.3297309987042,137.55559684303296,133.4562393896805,130.84367312374147,129.9744649475893,131.13165039402088,133.21891359552768,138.44230570826917,136.86144840346313,130.3359632643112,123.231352344142,120.18244042863977,119.8674334141563,119.26970453242495,118.7581033713827,123.00342154458954,122.78587851184284,125.19724571255313,129.5846158562157,133.01068529149532,134.38817392404712,138.22401713428044,141.19211229619916,140.01920867568415,139.01628625166495,138.1431529765261,144.03716018919135,143.3911188306885,146.92078680134284,142.8665399039729,140.1737427803585,137.0541385479533,131.31817597448958,134.3800966248513,131.94381692312248,135.2838547208019,132.3544923221245,132.16152186991195,129.9567323227193,124.76750830579164,121.0180766607941,130.62097177446086,127.41045534975189,124.60562519044552,121.56762794998151,122.45626267161188,126.90332516639322,126.6358135912507,117.61961806085982,131.49153402781
9,2000-01-26 22:00:26+00:00,128.61092973706013,124.85300633976772,119.7877181466916,120.8616300121486,114.5483006627466,119.08905038647885,112.49686365742546,118.19813172505218,118.93027232414995,124.7119943239133,125.3680857338853,128.90824964399053,128.36232257392967,123.37653659899604,125.5692076468046,126.31737753617742,122.83865981492924,124.41889292789143,123.22879365832624,119.4415014010124,115.38592200017958,124.23616420805676,126.8770771944496,123.24418098241566,124.93610558152665,123.3154201562183,128.57932506349587,128.1947880161618,131.4201910908562,126.98030331151958,127.1742726234914,116.7858034116824,120.11300238327804,127.122917601584,128.0773044691312,132.5859548516048,132.68851375665542,130.83545262973138,132.60138954507516,128.84678061712336,129.59174523063407,137.61977416243238,135.67656254823277,129.01302197760185,130.01076891635682,138.80058362926016,140.26150276110354,135.2029640531977,128.52767982992754,132.22579626484503,130.34803038710223,129.37244551438198,132.45263578432693,128.3014529022768,114.83428369847384,104.93786799092828,123.15962082414713,123.63288992082477,113.1260491783893,119.8264367754275,126.26076071828793,119.34526163927409,129.80530680351416,124.92293484607576,126.38294468756575,126.59416565404878,123.3566443570372,119.20490831697194,130.61081370349729,128.5479285980212,128.32974783667174,122.66365413086947,116.6511060931196,111.0286918717879,111.54343528207376,110.96431145887,110.47807426034726,115.09627655316508,119.86966824810423,120.63007514915084,123.8397971881123,125.1074794821146,123.48203174753738,126.57396574054722,125.93898560566686,133.3893916017135,133.63469149994262,135.77274101548244,132.60681675933736,137.8056177992044,138.73881520133685,136.92844470679972,136.04199319827137,131.541333741527,124.20811157613184,122.49360822332564,123.77184865882867,119.19172180480332,112.92013830107425,119.89952432523476,119.42133017735082,117.31158817526496,120.24126865533938,123.54743056610188,121.2223892811777,122.6285275496996,121.08858456919482,121.77718554699908,116.99784032013496,122.23248885822466,114.7953045735114,130.97416100226314
