,dates,chi0390-0000,chi0390-0001,chi0390-0002,chi0390-0003,chi0390-0004,chi0390-0005,chi0390-0006,chi0390-0007,chi0390-0008,chi0390-0009,chi0390-0010,chi0390-0011,chi0390-0012,chi0390-0013,chi0390-0014,chi0390-0015,chi0390-0016,chi0390-0017,chi0390-0018,chi0390-0019,chi0390-0020,chi0390-0021,chi0390-0022,chi0390-0023,chi0390-0024,chi0390-0025,chi0390-0026,chi0390-0027,chi0390-0028,chi0390-0029,chi0390-0030,chi0390-0031,chi0390-0032,chi0390-0033,chi0390-0034,chi0390-0035,chi0390-0036,chi0390-0037,chi0390-0038,chi0390-0039,chi0390-0040,chi0390-0041,chi0390-0042,chi0390-0043,chi0390-0044,chi0390-0045,chi0390-0046,chi0390-0047,chi0390-0048,chi0390-0049,chi0390-0050,chi0390-0051,chi0390-0052,chi0390-0053,chi0390-0054,chi0390-0055,chi0390-0056,chi0390-0057,chi0390-0058,chi0390-0059,chi0390-0060,chi0390-0061,chi0390-0062,chi0390-0063,chi0390-0064,chi0390-0065,chi0390-0066,chi0390-0067,chi0390-0068,chi0390-0069,chi0390-0070,chi0390-0071,chi0390-0072,chi0390-0073,chi0390-0074,chi0390-0075,chi0390-0076,chi0390-0077,chi0390-0078,chi0390-0079,chi0390-0080,chi0390-0081,chi0390-0082,chi0390-0083,chi0390-0084,chi0390-0085,chi0390-0086,chi0390-0087,chi0390-0088,chi0390-0089,chi0390-0090,chi0390-0091,chi0390-0092,chi0390-0093,chi0390-0094,chi0390-0095,chi0390-0096,chi0390-0097,chi0390-0098,chi0390-0099
0,1986-02-04 14:07:35+00:00,190.54970715311939,179.21252154471756,189.46044161381812,189.20621042640988,197.41214980295737,,,175.19597599602753,169.90295148808002,185.06247055192168,188.85046888881178,166.48392093844268,176.70439489316416,191.7245996009127,167.98243322080282,156.2772613041069,170.47168305529414,180.02405392492588,173.6902955224589,182.16789320157957,183.17834007770344,200.62311251023155,205.90300394031794,192.9708133738228,157.75812995615607,167.0165550569326,169.63940457655252,161.5801701109974,175.65395999033638,177.59259413403404,,,186.80228883368542,182.75416645990651,178.30180339676747,184.17000146697458,171.1438564375289,177.02526377940777,177.53279903837065,186.5274920278868,195.999284059891,179.527474994288,182.14856545751127,184.4503725778373,145.64360068363985,128.41953827438286,132.52137184481555,124.37402954286223,133.158105823703,124.24435932595368,124.12315586128543,118.01948292676363,112.20238107698876,120.38279843004884,107.25437612069136,106.7132459236857,112.42451822557496,151.5872207111857,172.48998562036545,177.82977394895704,195.06615923932273,193.62200815857852,185.5470057572358,175.41325587683187,159.2298594324603,152.24080385180534,154.82311170171442,161.83402376847351,,165.9741536043413,173.38882436008097,153.85929493674502,150.96456047671455,158.20863372682777,153.61088558230162,144.7809953543249,147.7293311325075,152.67222310025957,155.04417221006642,152.65518536202617,164.3385111450638,,167.70507746815497,160.0316898287896,156.1653162211927,158.96668413523972,157.5883102707931,161.41994297793698,172.5327710607287,157.09413937116696,151.9272849611682,160.57208728532973,171.7114531192511,163.05297488134866,161.90761473547275,165.67980230211683,170.8018431697464,,,
1,1986-08-15 14:02:17+00:00,167.75223310307186,157.1153764037687,170.20846066375688,170.27885826155168,173.59691601684327,160.73101046846355,153.3937082162082,156.50444431321267,165.7037091770451,170.24208786710085,169.81773030122105,154.56756734649773,186.36872404812001,164.68721215622597,164.2318426171638,158.38068934651002,182.37019913001822,173.8522745829022,178.78085987170826,180.68722840870757,180.55541477594917,180.40464264890613,180.4488986528642,176.15255976244637,173.90321133423765,167.74782030289109,171.55817299616973,171.21226313712472,157.17546573312228,150.3244826857761,117.29819054789905,74.06766063280298,,172.4625372065115,163.47591809727726,182.08048464086502,170.0427230858682,166.33511003031927,160.4571959053331,159.2680010581775,163.04917303911705,158.41303898338975,159.64504900160725,170.3474648762573,136.91871488709162,134.82798666101743,131.14603597010094,101.48975565742485,106.87353518259076,102.49374477963553,107.15178007318707,108.61819503272753,102.07726043082675,94.95902255372496,109.43323664671124,104.26198091426717,121.61336864970039,122.34778517033838,147.88944693327764,163.59662910253374,181.5777407841498,190.05050472276625,183.24120270253613,163.69532425253735,146.06603565137056,145.92342825091634,147.54721198847793,136.35990870122598,119.34079233278187,144.63945433221068,166.46157249853397,150.90864849014412,152.89471276196636,126.99784684600307,128.69138501080454,145.51393330082416,154.53923890211598,164.87355227957363,158.85539459166083,148.41565139531144,138.8761415907247,130.62796763881107,141.0313508768208,159.1668246588047,140.11682355765558,141.1358694558252,142.73074463205674,145.33218867012764,149.66920990673583,133.04979490046577,140.2515728243841,136.81012146454415,153.95224384673799,141.84476093100585,142.82448181023653,149.78618961838703,158.6503460652558,,,
2,1986-12-21 13:59:37+00:00,152.10675855580067,147.24837350832775,154.2386816539663,157.794671667778,154.68996155080092,167.10891880183127,161.9226889671739,166.63454264439872,173.11209859767973,183.93797046855698,176.22760175251904,157.08666023487515,176.6666388751112,186.86714980621304,169.17976954265527,167.29629770947687,180.38042690464138,185.65901458439617,184.32197262913687,185.6827421870705,175.37898108352096,187.16115406854894,203.34815726913848,187.63232756746777,174.52898620829234,186.0732922716806,177.79942842486176,170.69921945982497,166.25234445154328,154.96990290131433,137.0943253320126,94.08537117102205,175.17750339781963,178.10243707686573,176.89352751971654,186.11087886100225,169.52104479861487,171.5097719548838,167.1082664635278,175.41017461866673,177.646949289535,171.08852801789467,175.40467787878967,179.99229556545728,138.22201919310527,122.74155334649835,119.4038307638109,118.40424165532443,114.24212709769579,106.99297826591642,100.74334712727295,109.6531182761007,107.52632229654269,108.52790474694335,104.21102361319139,98.28576935167179,110.44350271001518,132.39766703472603,178.42680328591675,190.40970197198558,194.68688380570492,201.62951162279404,194.19030123717394,169.85469843205814,143.21052274576738,147.54931261485046,138.2365367933753,126.9392214909227,147.98690049434313,162.6325278317123,149.47691079828945,143.59904205554625,161.88988887327903,162.2867995267576,156.1152060789085,150.8310375686103,152.12511810133066,152.44656868688296,165.22573879356625,146.97231256399718,158.28220997219157,163.19014407155552,148.92423852541503,153.65234525746305,146.35058399301226,152.36706395177998,164.8394036129113,150.3846729286736,152.09729462944128,158.55769906789556,150.09504499622125,133.27272552717344,152.1780818897511,143.7610320033902,145.84760335569095,158.79898222450018,166.34999685008097,172.34319499749432,169.13422658161724,188.67544431585682
3,1987-01-06 14:00:06+00:00,165.5991185561701,152.96545873549067,157.1468381406354,163.56251232447812,155.8023329508351,165.21632424111047,157.29303024286028,164.76590212273834,166.6302105482467,181.23290495870273,181.63889897626146,157.92041486524727,170.315981619402,196.78771743340172,175.87171651565723,171.1151988344668,178.40208133041838,185.21530324504616,176.29824193424457,176.14136776505745,195.27463883995688,194.38003571028997,188.5066784740182,192.19094620359925,169.2109098783596,183.22654198978037,173.3578085028258,175.49949904785726,162.56456337079317,156.56158716624242,96.7150193117977,92.21959798496343,174.30095724863543,178.17482058347028,175.25225283922128,178.39226440672397,171.31968255470653,177.7822323012685,174.21642009493192,169.22374177773875,184.86355876144134,167.29761694428714,165.7692425440193,182.92867535428422,144.39256034740046,122.4873570958683,125.0725164788353,116.70289404699417,109.527062145051,112.51720057798491,119.1380291798606,106.343437212146,112.35635827451895,112.9167645660275,120.22073027437558,106.98651421241028,106.79408703404496,114.801243175308,183.45952885158079,196.5394948442934,204.1862418990467,194.9780797455222,181.8286297991342,178.92792961129626,171.13312466854913,150.44364549464115,146.9563384840029,156.3586340632477,148.81775923671714,149.35259670728863,168.494098446041,162.72108842584868,152.7079303367793,154.40199793057894,158.47381282392305,164.25755770605355,164.84678884358414,148.0060597748124,161.36732304142419,156.11535193667103,161.5820477084517,158.07466047310007,154.46869369014644,159.01070374038667,170.33057293402655,154.35339274738683,158.43424994069494,163.66332785768077,161.0998463896363,147.7876183920882,148.1237258164253,150.89510019461045,154.37873319996672,149.07774979103203,160.28889217323118,157.88467035301804,164.60004290551475,166.7180230930871,158.48196639435793,187.3533525482992
4,1987-01-22 14:00:34+00:00,167.3296217894174,147.27531685535774,156.37631189479293,160.2115171496443,153.17351224959157,162.69337066927068,163.02600198077334,157.611836173457,167.01002045564695,179.4948564848757,179.1854856588774,148.89182101531736,171.84641411601208,185.4444070822036,171.09620066008455,172.47840913606882,182.16582642534507,179.36499361708243,165.7282086130927,161.94512736969753,179.3992160558584,190.73829172565516,197.36527853362557,189.98154661582495,165.11592881767712,173.51245357043965,174.08073578840091,168.00737270237124,165.70551043483218,,,,182.50333696420878,180.69116163046272,173.98760645854162,177.5420844890558,176.76337559815886,173.105762666834,174.1278529570344,167.39045631805897,179.1092176042431,165.66605612742947,161.14181223254843,175.5695647765151,147.24478619480564,130.47819216026676,131.02747621088713,111.27995314540611,111.2363792167756,100.29131704821064,110.81952854230747,100.15442494284436,104.50380579434812,92.95797137780146,105.23121558996404,108.78255426163969,109.1012281650971,100.86825237105951,166.03033977068247,195.19227087661258,201.54210093712962,191.9891573203594,182.94194834260705,171.53277411670933,150.34388723592988,143.70405623478246,147.12756583587088,146.13191191972516,149.90359496479795,143.8952875677518,165.99440352608354,157.48197721925416,150.00978556354207,148.71394373200167,152.73500234416727,145.5291734392375,146.9970243266946,163.19601730925174,160.58295471694362,139.97451068624676,141.87833766414224,174.40064914092045,150.97485217698346,139.746289783648,146.99718115533835,165.04771075645093,145.87055056383875,146.49491637892777,153.37037660862396,156.3336042543991,141.4656806630575,141.83582766836722,162.5828037345101,141.93544110273058,151.9665275997536,148.9367936346357,160.44690992277495,165.9755196462971,145.50158714536843,166.45457977360553
5,1987-02-07 14:01:09+00:00,163.27875428236766,160.57685798849514,167.89707995339256,170.56863647928375,168.14570897650378,167.5735186081106,166.0835274380794,171.36646008266746,169.80736971723894,183.5319302713886,186.45923978457606,165.48498625179894,180.52664346223096,204.5487481176172,208.21602023695144,197.91683679013232,200.92475429541653,207.32562788355023,192.99852141008958,194.01015739542865,200.45763836910334,201.64689996364018,206.01724430544357,199.5622290099572,188.1601855261439,193.84364634082092,185.03036384010935,180.2295947558282,166.4585536184428,178.92478890790605,,,183.47562728669033,183.55815600704847,179.09870405792321,186.29578206764342,185.02145374988572,192.82502156435646,189.7193969433797,199.68119395727982,195.52975197535642,178.83401378181637,177.06443239900509,196.12903893017807,163.59401794420455,146.50608271805118,135.45584008467148,135.1487278980349,148.09665058248547,136.84034112982093,122.60429028024598,110.9075985133595,126.1818135543011,127.29348879531364,115.0987818261624,115.37898784907239,133.22966369796373,144.14573256052097,189.13466650981985,198.48209365943436,209.55267463654897,207.58275920947193,192.85443036231533,186.91510904816752,159.42794059025198,154.5248513422566,139.3288715681176,143.9213807246932,153.50383748470387,170.37571835580738,157.56684919822393,162.53692122742495,168.3918249914133,152.1422782912938,166.46057954692637,150.170984812507,157.1193137413684,173.93059706453792,183.47595389071046,163.6694192407549,148.72049816670273,189.82111659787762,182.15117355083908,152.53212399399953,153.36677752490016,187.70335303979897,177.6158435957825,156.93629631847395,160.45608497497972,168.4636537083739,159.90628236288552,145.26835203795412,179.80758644125012,155.80842938130726,156.42203506029568,184.72205200603835,176.75769894754256,177.9361945559139,184.11705158770764,197.565853714599
6,1998-02-21 14:16:53+00:00,167.72190920321086,166.24204092466923,182.4385339223411,175.8572224320383,166.97911928052082,174.95936019669858,172.49222685332296,165.09508284523602,165.3446550412309,180.93424513201504,186.39396187010448,183.19310810060338,192.71986423874853,199.88423477051512,170.38781574762888,157.04340218893174,158.75324029568674,165.99276270766475,157.5043170495349,167.0326064622854,178.6545829539376,191.84739520307926,201.17050156644976,192.6367470878468,189.6631056562739,182.87831176860186,183.15806463687326,174.2068803373719,175.6881669348384,184.25805299781788,98.5049297585532,122.49659994489637,179.76050383326017,184.1587500434404,182.63588267937263,192.64411025464562,181.22251069671006,188.612402311656,196.34760199600964,183.55191539340677,189.17802009645578,172.0348787104255,170.38658838532874,,189.95949134797834,,,,181.1361985098124,181.93457317243315,176.75048695042764,163.32383765080806,163.05799819637812,169.32453672826057,,152.4489698554655,182.45165561557073,194.67238098611512,213.16967499240263,227.51005076245113,235.73101605185488,233.2465169546423,227.54627044451175,209.77021409697048,207.43225991922915,197.65789210079961,197.29953815730215,197.33293279278712,188.39157882337426,,211.2480190577769,207.19779180585388,203.06513634048434,199.03389483112096,,208.77333043328113,208.31290926431106,212.2938042489626,206.49544122006802,201.2636785182301,,215.30900049599936,194.24218355255238,192.18482368878506,197.4187986088888,205.78704129931384,201.9291324991712,,213.8147573912785,204.25142484836257,197.18387815388985,,210.01338094042163,192.73291774207183,,206.10317464242422,213.9827474379639,205.93721461476662,188.52974039673438,201.24820033029476
7,1998-03-09 14:17:09+00:00,174.23826571030997,170.88448068685528,187.92572922283244,189.16761566186952,184.62077456480964,186.84105039426083,181.35725731254763,178.4905493746776,178.79299652523784,186.02298837179956,192.46251130978146,184.5516855649803,205.51036075301624,214.690351584484,196.51877871862627,175.4109233444282,173.33557459526207,166.16721356096258,149.73723767984987,157.44520071526915,172.77653397685236,192.58854002433705,200.44703158585318,195.270572692101,188.23119754961635,193.29958138379848,196.04483233684454,182.5852966201916,171.3127299193046,186.95560301710114,,,201.68906149022712,197.3417600788658,197.9036619143656,209.82644390672678,201.59294813315427,205.26336449388668,199.59567758658974,202.11322280660673,203.71688021651528,185.40395657397428,189.49812763465067,192.127238564389,195.13891254730004,,,,185.37002904846798,174.79358168864692,146.03018628597923,,183.36352452111447,,129.12692919498298,,149.86922955865037,192.45627988177475,230.27047848864478,232.59031081604215,251.5250007586912,245.41761471314663,255.98470215822923,241.52426288233957,218.73162979070608,220.24746947572456,213.1242337407597,218.6398821411548,215.16858925901562,,222.04013155631085,214.05579498653637,205.2314401088886,198.59989545149807,165.5768661341874,197.21788291717837,203.78596654271607,221.74182449619957,213.42307434898564,218.84600871466054,,227.2069959282969,209.7542334820034,218.04346721326087,211.59750040004334,218.78436260121182,231.57137862302054,,227.45781559863144,213.86257146248195,204.98664304357627,,201.13076554544432,198.32597545975506,,215.99963960949995,215.65354612996575,209.69326171558973,191.6366351677805,200.36348537200624
8,1998-03-25 14:17:23+00:00,175.01236253686778,157.64779149747454,167.18350402430443,168.32160110744766,154.59405819322305,151.56805327872772,164.376064134049,157.70836380058827,160.43557085504585,166.82912250207775,171.7151997266123,,172.56829199619207,168.62837860625777,153.63266795979968,150.40676216223744,153.18459271148612,153.73948556167633,143.27174540477404,131.07462413168994,136.71094184099806,164.57412917947272,180.94436696980733,173.78762708458794,,149.16041751790596,167.5652510990423,164.31879507049692,143.90920197108053,150.95426935698995,,,157.842051211811,174.77079941026838,171.40002385248846,182.4668313450601,172.39144769994977,167.54142204163088,176.89071433535221,168.32817237068124,176.5315696958833,175.30016559321373,171.46724947397482,174.25303480437637,160.1300547976886,170.37118470010202,156.08888088456473,156.59055950620711,144.66614237127885,153.86907439233133,159.31282634513136,160.76225420838236,171.85104321797078,179.97981956984657,169.42491225889594,164.28579866844686,169.23854924899493,185.55253946741507,220.6813209895816,210.089024066492,219.94609455566072,226.06022559304577,,212.9000178146741,193.4082098765025,190.6690380769784,184.13694100990554,187.50280402418963,181.02501745392746,176.75112665080653,185.8729241427017,181.74865839956306,182.77259974020086,176.72925407481134,183.93514317305116,185.09244728655023,190.01411753072878,184.53483250467042,180.1444668088979,180.244291824015,189.49435306620992,189.10643939885497,176.04177586934557,170.5142314720026,181.8989337605427,179.55172435166367,172.725866952931,170.29039271639365,191.3645678512241,176.53097170173712,173.43514441895752,159.11807784105588,167.66338155576653,143.56483000605027,158.7957822474858,179.98026809741876,,175.45422888057587,,174.97869984475727
9,1998-09-17 14:19:26+00:00,221.71471676834912,182.69707479084673,180.8564781172257,181.5749672710195,184.97210169737178,179.86216077131206,179.08704847835918,178.1457366346516,174.4012910550311,175.67909792375315,162.15302355636814,165.26689394155656,178.3487912275663,168.25570669617667,149.62282377120516,138.2124925701595,141.60808973965754,155.73944092721877,170.39472516249322,166.44629447889255,182.05216593595858,190.9322151637515,199.17222197049796,198.74812456106835,183.11317535191208,176.08632128843487,170.39617392016046,146.868805981532,152.0055647539606,129.2268754438593,102.53809921892028,,163.18213473490167,170.00231548705102,168.2431054079521,179.48954806914267,160.0955675583753,168.23581371153182,165.71151210178908,157.20190464106366,158.48162084701895,164.00549200823545,163.09006415223018,163.68539947769074,151.92144060669918,156.00239310484636,141.9038325483334,140.91327068778182,146.04465938227258,135.22279929713392,140.25325988850787,141.505294375249,,167.49393442813667,169.29124766134575,,145.2745222684587,,,186.04893623375762,194.8980220887479,197.87669082607283,,180.58997500644284,,,,,,,,,,,,,,,,145.76549747824626,,,171.49655352297881,169.15248806559737,171.7382885235289,166.74621761368297,169.32947899446998,187.7996942404127,182.54927081276946,175.67090650635774,176.83624550852645,166.11882853394792,172.03676005003837,166.12722328640223,155.42483185561017,156.41031742820334,,188.0470781983745,175.21583201186505,180.30097298280944
