dates,nzd0350-0000,nzd0350-0001,nzd0350-0002,nzd0350-0003,nzd0350-0004,nzd0350-0005,nzd0350-0006,nzd0350-0007,nzd0350-0008,nzd0350-0009,nzd0350-0010,nzd0350-0011,nzd0350-0012,nzd0350-0013,nzd0350-0014,nzd0350-0015,nzd0350-0016,nzd0350-0017,satname
2004-06-30 21:42:58+00:00,,,,,,,,,,,321.86,317.40,325.10,325.64,323.91,328.53,336.08,342.65,L5
2004-07-08 21:50:02+00:00,,,,,,,,333.95,341.17,336.77,334.72,339.48,338.46,330.08,339.17,337.71,345.54,347.57,L7
2004-07-31 21:56:03+00:00,,,,,,,,,353.51,354.89,343.60,342.30,344.87,347.14,344.04,354.71,353.09,361.39,L7
2004-08-24 21:50:29+00:00,409.88,357.24,342.75,338.14,333.19,332.37,324.34,323.03,320.11,313.71,313.40,316.86,317.71,314.92,317.31,318.63,324.68,324.15,L5
2004-08-25 21:49:49+00:00,,,,,,,,324.79,328.06,320.21,319.76,323.24,321.53,315.55,323.84,326.36,334.38,339.61,L7
2004-09-01 21:55:57+00:00,402.73,355.78,349.27,352.87,347.61,348.70,347.04,340.11,345.14,335.04,337.19,332.53,334.84,331.07,334.05,,,,L7
2004-09-18 21:44:58+00:00,364.92,353.64,343.21,345.42,343.96,345.39,339.22,334.46,330.32,329.84,329.77,330.72,336.64,331.29,327.80,326.58,338.66,354.36,L5
2004-09-25 21:51:19+00:00,404.44,346.77,350.82,363.54,357.17,347.95,342.17,334.31,331.17,328.98,331.35,333.20,334.22,328.02,331.10,338.04,343.62,354.43,L5
2004-11-13 21:49:59+00:00,426.66,359.98,353.21,,,355.18,352.91,336.11,338.66,335.67,333.79,335.60,331.75,327.00,328.94,336.65,344.97,357.45,L7
2004-11-20 21:56:13+00:00,402.24,364.70,362.60,361.61,356.48,355.80,348.94,342.19,342.81,338.28,336.61,343.28,344.16,340.07,341.99,342.74,348.14,,L7
2004-11-29 21:50:09+00:00,369.62,347.05,344.95,354.84,348.92,342.06,336.98,335.08,338.24,332.59,330.34,331.82,329.71,329.11,331.77,331.62,340.53,350.77,L7
2005-01-15 21:53:21+00:00,,371.35,368.02,365.36,358.33,357.56,344.51,344.92,341.10,334.32,340.04,350.42,352.65,345.89,358.04,351.72,360.20,360.18,L5
2005-02-08 21:56:46+00:00,410.34,350.86,350.66,354.49,348.60,343.58,345.43,340.57,338.73,338.51,337.57,329.04,331.66,329.68,,,,,L7
2005-02-09 21:47:31+00:00,,,,,,,,,,,,,334.16,334.61,338.73,348.32,357.37,358.73,L5
2005-02-17 21:50:40+00:00,,360.81,354.32,357.61,354.39,350.28,,,,,,,,339.32,345.07,343.23,353.53,357.62,L7
2005-02-24 21:56:53+00:00,397.87,353.29,354.18,356.15,352.13,348.23,344.24,334.44,337.24,335.78,333.45,337.09,339.43,334.61,340.24,,,,L7
2005-03-12 21:56:56+00:00,407.25,355.53,357.07,356.33,350.57,348.92,340.66,336.90,340.57,335.99,332.03,,,,,,347.84,350.52,L7
2005-03-13 21:47:59+00:00,379.78,366.66,357.26,355.72,351.72,351.81,348.76,349.39,345.52,339.07,340.74,346.02,344.68,346.99,347.62,349.71,356.07,364.70,L5
2005-04-05 21:54:19+00:00,403.78,354.33,354.78,356.67,351.25,341.49,346.38,342.56,340.89,338.74,336.75,337.54,341.06,338.27,340.29,345.34,349.55,352.52,L5
2005-04-21 21:54:22+00:00,377.24,358.61,352.92,360.66,356.36,352.82,354.05,345.31,346.34,344.69,343.59,343.54,340.47,329.91,332.19,333.02,337.91,345.63,L5
2005-04-22 21:50:35+00:00,,,,,,,,329.79,345.52,344.41,339.28,340.44,335.36,336.71,339.79,341.81,347.25,347.42,L7
2005-05-08 21:50:39+00:00,,,,,,,,,323.07,315.50,304.55,,312.55,315.22,317.47,335.88,341.62,350.67,L7
2005-05-23 21:54:36+00:00,366.85,347.88,347.08,352.53,346.85,342.86,340.31,337.81,332.82,338.32,328.64,335.77,338.35,335.98,337.20,335.18,345.36,355.00,L5
2005-06-01 21:48:30+00:00,,,,,,,,,,,324.35,323.25,326.52,325.32,331.34,328.44,334.48,345.34,L5
2005-06-17 21:48:37+00:00,334.58,,,,,,,,,,,,,,,,,,L5
2005-08-03 21:56:37+00:00,,,,,,,,,,350.59,344.76,342.04,338.38,335.47,343.20,,,,L7
2005-08-12 21:50:23+00:00,,,,,,,,,,,,341.44,344.87,347.70,352.84,346.13,353.90,363.79,L7
2005-08-28 21:50:16+00:00,,,,,,,,,,,340.84,341.65,,,,,,349.87,L7
2005-09-28 21:55:20+00:00,406.83,363.17,357.69,358.54,354.90,352.18,346.22,342.47,340.91,338.21,337.17,335.87,337.41,339.50,342.81,345.51,349.30,354.49,L5
2005-11-07 21:56:39+00:00,,,,,,,,,,,,332.67,340.03,339.17,346.37,343.19,349.44,352.70,L7
2005-11-08 21:49:16+00:00,,,,,,,,,,334.67,337.45,339.06,340.11,337.72,344.13,343.07,351.39,360.03,L5
2005-11-15 21:55:38+00:00,373.94,356.90,358.80,356.28,359.00,348.77,357.15,347.71,352.08,341.13,330.33,327.20,324.33,326.54,327.40,338.78,342.60,349.59,L5
2005-12-02 21:50:38+00:00,,,,,,,,,,,,,,336.06,332.45,335.50,343.68,345.89,L7
2005-12-25 21:56:55+00:00,387.57,350.96,350.79,356.48,350.20,350.52,346.28,336.03,339.60,336.56,,,,,,,332.62,336.10,L7
2006-01-19 21:50:58+00:00,,,,,,,,,,339.96,346.06,351.42,350.20,350.10,,,,,L7
2006-01-26 21:57:12+00:00,385.00,365.91,365.23,368.17,367.75,361.70,360.36,353.15,,,,,,,,349.26,353.15,357.01,L7
2006-01-27 21:51:10+00:00,,,,,,,,,,349.37,347.09,348.73,345.89,346.01,349.07,355.70,360.81,365.68,L5
2006-02-03 21:57:30+00:00,354.58,351.74,353.99,348.58,332.16,343.53,340.76,335.48,330.04,,,,,,,,,,L5
2006-02-27 21:57:19+00:00,,351.43,352.69,355.99,350.43,343.84,343.22,337.77,340.55,340.53,336.01,332.62,333.09,333.35,333.39,336.11,344.02,,L7
2006-03-07 21:58:11+00:00,,351.30,350.70,353.88,349.12,344.04,344.60,335.83,339.47,334.42,331.68,329.43,329.46,328.03,333.82,337.93,342.86,351.34,L5
2006-03-15 21:57:19+00:00,,,,,,,,,,342.30,338.87,,,,,,343.45,346.98,L7
2006-06-19 21:57:12+00:00,,,,,,,,,,,,,,,,336.47,340.80,344.90,L7
2006-07-06 21:53:57+00:00,,,,,,,,,,324.38,320.39,319.01,326.32,323.87,326.19,328.79,329.32,340.92,L5
2006-08-22 21:56:53+00:00,,,,,,,,,,331.91,324.32,315.56,318.82,327.13,325.44,,,,L7
2006-08-31 21:50:40+00:00,377.22,348.64,346.97,346.56,341.17,335.33,325.73,324.92,335.07,328.61,328.02,316.95,328.43,331.61,331.79,330.84,,,L7
2006-09-15 22:01:03+00:00,379.77,357.48,353.84,351.58,351.57,346.45,344.21,341.53,346.55,338.76,338.80,336.76,330.04,331.62,337.50,332.40,338.64,343.98,L5
2006-09-16 21:50:34+00:00,,,,,,,,,,,,,,,331.06,335.09,341.46,342.39,L7
2006-10-25 21:56:53+00:00,385.94,349.36,340.07,346.96,343.70,336.57,333.63,330.30,330.58,327.20,328.44,326.02,328.93,329.88,335.19,332.76,336.31,,L7
2006-11-10 21:57:06+00:00,396.95,344.48,,,,334.34,337.07,334.42,332.67,324.15,328.32,329.39,329.31,332.40,336.07,330.01,331.19,337.80,L7
2006-11-26 21:57:16+00:00,388.93,347.79,344.39,346.05,344.87,336.43,335.93,333.56,332.83,327.09,325.78,326.19,329.81,327.96,,,,,L7
2006-12-05 21:51:10+00:00,378.17,349.07,349.93,352.36,352.94,342.48,345.82,338.61,337.49,339.56,329.60,329.37,,,,,,348.48,L7
2006-12-13 21:55:43+00:00,,360.64,357.67,358.68,349.04,341.07,335.78,333.08,332.25,327.51,322.43,324.58,329.82,340.74,336.27,335.18,342.03,349.93,L5
2006-12-29 21:55:50+00:00,,355.57,345.04,347.76,342.67,338.16,331.06,326.86,330.82,322.78,315.85,317.05,318.23,319.53,329.19,324.33,328.34,334.75,L5
2007-01-21 22:02:09+00:00,,,,,,,,,,,316.99,321.56,326.55,327.02,331.75,334.20,336.62,344.18,L5
2007-01-29 21:57:33+00:00,,,,,,,,,,,,330.25,335.72,335.50,336.36,341.72,343.20,351.17,L7
2007-01-30 21:56:00+00:00,,,,,,,,,,345.41,337.42,334.56,337.46,337.55,344.36,348.06,351.37,358.49,L5
2007-02-06 22:02:11+00:00,425.16,360.32,361.25,365.25,361.98,358.74,350.42,338.40,344.93,338.34,337.20,338.77,341.47,342.60,351.76,355.48,356.71,359.84,L5
2007-02-07 21:51:26+00:00,401.41,360.68,354.79,362.64,352.08,358.71,342.93,342.05,346.68,339.86,335.30,342.23,345.30,,,,,,L7
2007-03-18 21:57:45+00:00,,,,,,,,,,340.03,330.33,331.37,,,,,,354.80,L7
2007-05-21 21:57:33+00:00,,,,,,,,,,333.02,333.21,334.80,,,,,,344.63,L7
2007-06-06 21:57:29+00:00,,,,,,,,,,329.53,329.82,326.22,330.94,325.89,337.59,345.48,351.87,347.80,L7
2007-09-10 21:57:03+00:00,401.43,336.80,349.17,359.68,352.26,341.10,336.93,332.06,335.44,338.27,328.22,326.55,326.88,,,,,344.54,L7
2007-10-05 21:50:42+00:00,,,,,,,,,,,,,,,,347.92,356.56,360.47,L7
2007-10-12 21:56:59+00:00,368.59,346.20,354.44,360.17,353.71,325.05,308.16,,,326.09,337.85,337.52,339.39,342.00,344.31,345.99,,,L7
2007-12-31 21:57:34+00:00,,,,,,,,,,334.16,341.27,346.20,344.68,349.53,352.38,354.78,357.27,366.29,L7
2008-06-08 21:57:01+00:00,,,,,,,,,,312.02,306.35,314.68,312.81,,,,,,L7
2008-06-17 21:50:45+00:00,,,,,,,,,,336.91,,,,,,,353.73,355.19,L7
2008-08-20 21:50:10+00:00,,,,,,,,,,326.47,325.49,331.21,334.18,335.14,342.09,339.50,350.24,354.43,L7
2008-08-27 21:56:17+00:00,391.60,348.16,343.69,357.09,349.07,342.79,340.62,340.37,338.34,,,,,,337.56,344.68,350.60,362.81,L7
2008-10-30 21:56:09+00:00,383.82,343.68,346.71,356.79,350.35,345.98,339.29,333.67,336.79,335.78,331.97,329.96,,,,,,349.88,L7
2008-12-17 21:56:44+00:00,391.02,346.52,345.97,341.80,340.66,335.82,331.98,331.49,334.47,325.64,323.10,324.93,327.41,328.85,336.03,,,,L7
2008-12-25 21:51:46+00:00,404.39,345.97,351.09,352.56,355.00,344.65,339.96,336.70,341.73,344.65,337.08,332.73,335.00,336.10,336.14,348.07,355.79,364.28,L5
2009-03-07 21:57:19+00:00,397.52,351.33,356.75,362.03,365.18,350.67,346.67,345.27,347.73,346.20,341.72,339.96,341.64,341.49,347.87,351.25,353.76,360.50,L7
2009-03-16 21:51:13+00:00,399.33,363.27,352.90,357.59,346.86,342.77,336.94,,,,,,,,343.15,345.74,352.25,350.87,L7
2009-04-01 21:51:19+00:00,,,,,,,,,,,,,,,342.94,342.40,348.46,351.61,L7
2009-08-07 21:51:14+00:00,,,,,,,,,,,337.53,340.36,343.15,343.26,349.61,,,,L7
2009-08-23 21:51:13+00:00,,,,,,,,,,,324.43,340.75,336.42,321.40,338.19,337.48,,,L7
2009-10-10 21:51:06+00:00,,,,,,,,,,,,,,,337.24,337.34,342.93,351.61,L7
2009-11-18 21:57:53+00:00,383.49,339.90,342.97,351.79,346.19,342.99,336.10,327.35,330.16,329.95,,,,,,328.30,330.02,335.58,L7
2009-11-26 21:57:40+00:00,392.99,346.91,350.25,352.65,347.70,343.33,338.58,327.48,324.07,325.03,326.16,327.31,323.81,326.73,333.46,334.81,342.24,351.32,L5
2009-12-13 21:52:01+00:00,,,,,,,,,,,,,,,337.06,342.98,349.33,354.68,L7
2009-12-20 21:58:19+00:00,391.95,337.59,339.95,345.37,342.67,333.12,327.62,325.69,329.14,324.18,324.07,320.92,319.12,320.82,327.35,329.38,,,L7
2009-12-29 21:52:18+00:00,,,,,,,,,,,,,332.80,333.60,336.27,340.05,347.38,356.74,L7
2010-01-13 21:58:01+00:00,403.57,353.01,352.82,358.17,353.10,345.14,337.95,333.32,339.81,342.22,334.26,329.88,334.87,337.60,338.67,340.92,345.11,352.74,L5
2010-01-29 21:58:05+00:00,418.02,357.33,357.49,356.43,355.55,343.60,346.77,341.87,345.42,347.96,340.54,339.82,348.09,349.06,350.90,359.38,358.65,361.73,L5
2010-03-03 21:53:06+00:00,400.62,360.72,352.41,359.59,352.19,357.31,350.80,341.66,346.23,338.86,341.43,344.31,343.07,345.63,347.94,347.86,,,L7
2010-03-10 21:59:20+00:00,,,,,,,,,,,,,,,335.46,337.75,344.41,349.15,L7
2010-03-19 21:53:12+00:00,,,,,,,,,,,,,342.81,341.46,346.32,347.23,349.61,356.89,L7
2010-03-26 21:59:25+00:00,412.73,,,,,343.18,342.14,342.40,344.77,342.01,337.33,337.34,341.00,343.84,345.45,347.14,350.88,355.70,L7
2010-08-01 21:59:26+00:00,,,,,,,,,341.03,333.99,326.26,,,,,,311.45,,L7
2010-08-10 21:53:15+00:00,,,,,,,,,,,322.64,323.83,332.62,,,,,,L7
2010-08-17 21:59:27+00:00,402.33,,,,,,,329.42,341.41,328.60,330.92,335.41,336.68,333.18,341.05,340.35,348.63,353.35,L7
2010-09-02 21:59:30+00:00,,,,,,,,,,330.38,331.43,,,,,,341.73,347.04,L7
2010-09-18 21:59:31+00:00,414.04,344.05,348.58,357.79,353.33,346.99,342.26,334.76,337.77,335.36,331.13,329.97,332.93,331.73,333.74,336.24,342.87,347.82,L7
2010-10-04 21:59:29+00:00,393.36,348.18,360.17,364.61,365.05,356.77,351.85,346.58,346.87,345.27,340.84,342.92,344.36,,,,,,L7
2010-10-12 21:57:13+00:00,396.27,345.65,348.37,356.75,352.67,348.17,339.68,335.59,336.12,333.26,332.60,333.79,333.10,333.51,337.81,340.23,347.96,355.66,L5
2011-01-01 21:54:14+00:00,,,,,,,,,,,338.77,335.77,338.32,342.38,345.41,351.62,352.65,359.84,L7
2011-01-09 21:50:58+00:00,379.58,348.78,352.41,355.68,350.61,348.66,348.66,341.72,340.29,334.94,333.99,333.32,333.78,335.14,341.57,343.58,354.10,354.67,L5
2011-01-24 22:00:35+00:00,,,,,,,,,,,331.91,332.09,329.02,,,,,339.95,L7
2011-02-09 22:00:39+00:00,350.31,345.97,344.60,358.83,351.69,346.62,,,,,,,,329.23,340.68,336.18,344.51,345.23,L7
2011-03-29 22:00:49+00:00,382.66,338.90,343.69,353.55,353.68,345.45,340.20,334.85,343.82,334.59,,,,,,345.28,342.96,349.69,L7
2011-04-30 22:00:51+00:00,,,,,,,,,,334.92,328.88,332.21,338.12,331.29,344.64,339.36,339.73,355.12,L7
2011-05-16 22:00:47+00:00,,,,,,,,,,337.18,331.79,330.67,,,,,,346.05,L7
2011-06-01 22:00:50+00:00,346.84,337.70,341.58,342.71,349.45,340.20,342.74,333.95,340.76,339.14,332.43,332.86,337.94,336.83,344.28,352.05,,,L7
2011-07-19 22:00:44+00:00,371.33,327.22,340.25,341.94,344.98,333.11,332.88,332.51,339.18,330.95,332.34,334.55,336.34,338.06,344.04,,,,L7
2011-08-20 22:00:37+00:00,,,,,,,,,,,,,,,335.23,335.27,337.60,344.22,L7
2011-08-29 21:54:25+00:00,394.98,338.32,333.32,351.56,338.80,,314.44,308.66,323.15,333.53,320.57,326.19,,,,,,,L7
2011-09-13 21:55:45+00:00,390.33,333.01,332.15,339.90,336.88,330.52,329.70,318.33,321.03,329.74,320.78,323.91,322.00,321.38,330.20,337.45,341.50,345.70,L5
2011-11-17 21:54:39+00:00,387.87,353.07,347.81,349.76,349.47,353.40,342.37,343.60,348.25,340.56,339.86,340.20,,,,,,369.82,L7
2011-11-24 22:00:55+00:00,,,,,,,,,,331.11,324.67,322.17,322.48,324.32,331.03,346.17,351.02,372.11,L7
2012-01-20 21:55:03+00:00,404.89,347.97,348.64,352.94,359.95,352.56,352.55,342.40,352.97,348.03,341.17,337.80,335.09,,,,,,L7
2012-01-27 22:01:14+00:00,396.32,351.79,344.58,350.11,350.05,351.34,343.61,337.77,341.51,333.31,331.87,332.29,331.30,335.05,342.12,342.89,349.50,356.21,L7
2012-02-12 22:01:21+00:00,,,,,,,,,,,,328.17,327.34,323.43,339.20,339.92,347.85,352.87,L7
2012-03-24 21:55:10+00:00,,,,,,,,,,,,,335.95,333.58,341.40,341.12,346.09,347.77,L7
2012-04-16 22:01:17+00:00,,,,,,,,,,334.43,340.82,343.73,344.92,333.42,349.97,361.38,361.26,369.61,L7
2012-06-03 22:01:35+00:00,379.94,335.75,340.61,349.14,346.76,337.29,338.38,327.95,,,,,,,329.54,337.87,337.42,347.90,L7
2012-06-28 21:55:35+00:00,,308.92,308.88,312.43,317.12,320.16,313.58,317.83,310.37,307.26,301.25,,305.41,306.83,312.72,,,,L7
2012-08-22 22:02:26+00:00,351.63,349.46,342.69,345.33,346.94,335.85,339.35,339.44,336.25,333.10,337.66,364.67,345.94,,,,,,L7
2012-09-23 22:02:45+00:00,403.05,349.35,347.30,349.82,348.19,350.12,345.27,336.56,334.95,323.10,323.87,333.03,334.01,330.54,,,,,L7
2012-12-12 22:03:17+00:00,409.80,340.95,343.74,347.99,341.50,335.48,337.32,327.14,332.02,330.53,323.21,322.90,,,,,,350.65,L7
2013-01-06 21:57:12+00:00,382.08,356.97,347.74,353.61,345.92,346.52,349.16,346.11,344.76,337.99,339.55,341.94,345.55,344.19,352.77,355.00,362.00,,L7
