dates,satname,nzd0350-0000,nzd0350-0001,nzd0350-0002,nzd0350-0003,nzd0350-0004,nzd0350-0005,nzd0350-0006,nzd0350-0007,nzd0350-0008,nzd0350-0009,nzd0350-0010,nzd0350-0011,nzd0350-0012,nzd0350-0013,nzd0350-0014,nzd0350-0015,nzd0350-0016,nzd0350-0017
2000-11-25 21:57:34+00:00,L7,414.96,363.50,355.19,356.09,357.34,348.84,354.50,344.32,345.61,343.81,345.43,346.81,348.22,351.27,356.69,358.74,361.90,367.69
2000-12-04 21:51:22+00:00,L7,362.69,351.87,346.47,355.04,352.59,348.63,353.75,333.68,341.36,337.40,339.73,337.02,336.89,333.67,333.28,339.16,343.17,352.83
2000-12-20 21:51:28+00:00,L7,383.49,355.55,355.97,355.58,359.54,351.10,358.48,343.35,348.69,342.49,346.36,345.53,342.84,341.70,341.03,341.66,348.71,355.17
2001-01-05 21:51:28+00:00,L7,380.87,374.55,362.31,359.25,363.56,365.94,361.50,348.89,356.99,355.97,350.79,353.33,351.54,352.13,353.75,354.51,358.73,367.46
2001-02-06 21:51:26+00:00,L7,381.81,369.19,364.46,363.01,362.54,363.24,359.96,359.80,355.19,351.93,352.42,352.90,357.83,361.41,362.36,360.59,363.16,370.58
2001-03-10 21:51:22+00:00,L7,384.57,365.34,363.73,367.33,366.73,366.75,360.41,358.44,361.43,357.87,355.75,350.27,351.43,352.33,352.58,354.83,358.95,363.67
2001-03-17 21:57:28+00:00,L7,410.68,358.15,346.66,352.05,351.51,352.32,351.09,352.59,351.90,349.63,347.34,348.18,345.80,345.97,345.28,347.84,349.21,357.47
2001-04-11 21:51:09+00:00,L7,357.19,347.30,340.77,349.27,341.82,340.06,335.79,335.98,340.28,335.79,330.60,322.38,322.52,325.79,335.36,334.33,343.96,351.03
2001-05-13 21:50:57+00:00,L7,348.98,348.86,337.19,343.40,343.60,338.76,344.36,,,,,338.26,335.78,332.17,336.27,335.22,,
2001-05-20 21:57:04+00:00,L7,405.89,361.72,350.24,356.57,353.78,352.87,350.47,351.70,349.74,352.61,351.09,350.28,349.58,352.40,350.72,351.78,353.66,358.88
2001-08-24 21:56:00+00:00,L7,399.25,331.75,335.03,336.84,338.74,340.93,330.40,328.69,327.67,323.96,322.82,321.43,316.69,319.14,319.26,325.98,326.96,330.11
2001-09-02 21:49:41+00:00,L7,398.44,358.64,361.98,359.31,358.59,354.37,352.51,344.96,341.65,342.21,343.57,342.51,342.05,338.51,340.30,341.18,347.81,358.82
2001-09-18 21:49:29+00:00,L7,404.72,364.64,365.68,365.19,365.90,356.03,357.53,348.79,349.89,348.98,347.62,349.18,350.75,351.56,350.60,351.15,355.30,366.88
2001-11-05 21:49:26+00:00,L7,,,,,,,,,,,323.93,323.02,324.26,317.17,320.86,313.71,326.07,337.70
2001-12-30 21:55:49+00:00,L7,399.84,360.16,354.36,354.75,351.50,353.46,350.13,341.12,339.68,338.12,332.30,332.49,332.88,330.04,330.45,329.53,339.40,350.10
2002-05-07 21:56:03+00:00,L7,399.33,357.71,349.75,352.69,345.58,345.83,337.89,326.74,323.62,327.60,332.52,326.49,331.80,326.76,327.97,330.74,335.10,337.80
2002-06-24 21:55:40+00:00,L7,370.92,361.72,360.15,349.18,344.49,343.13,343.76,330.47,334.99,337.06,336.20,328.66,345.16,345.64,349.95,351.57,357.72,366.46
2002-07-10 21:55:37+00:00,L7,399.64,352.17,351.18,354.84,335.89,337.01,327.07,321.91,324.31,326.43,330.12,320.35,319.60,309.92,315.72,330.50,343.48,
2002-08-20 21:49:10+00:00,L7,371.50,363.75,354.89,357.57,351.87,350.86,338.28,335.55,333.79,331.96,336.05,338.19,340.38,342.22,345.92,346.85,351.55,356.36
2002-09-12 21:55:07+00:00,L7,399.16,336.42,339.39,337.32,341.16,338.76,334.97,325.80,327.24,323.89,327.09,326.66,321.25,322.30,324.55,321.75,329.86,335.54
2002-10-30 21:55:01+00:00,L7,391.72,352.30,338.43,346.21,346.51,333.01,339.35,326.78,332.48,324.33,325.87,327.65,329.48,327.11,333.53,333.54,340.39,344.97
2002-12-01 21:55:28+00:00,L7,390.37,371.18,359.87,359.27,358.41,352.53,349.37,346.12,343.07,341.79,343.75,344.65,345.98,344.34,351.59,352.61,354.91,365.59
2002-12-26 21:49:23+00:00,L7,388.68,347.15,339.55,341.07,341.98,338.20,335.92,328.46,326.94,324.64,322.07,322.88,327.04,321.17,325.01,322.80,330.65,339.77
2003-01-02 21:55:34+00:00,L7,390.96,369.00,362.43,359.95,357.95,353.18,347.81,341.63,343.97,344.10,341.48,344.19,345.65,341.35,344.85,348.33,347.46,360.50
2003-01-27 21:49:33+00:00,L7,377.28,352.69,346.10,344.56,347.90,343.06,342.77,335.97,340.54,331.65,328.11,336.79,332.72,326.79,331.14,336.20,340.82,346.29
2003-02-19 21:55:54+00:00,L7,381.13,355.07,345.68,350.65,347.12,346.74,344.48,334.69,340.86,334.79,332.52,337.63,336.21,333.47,336.29,336.47,345.34,349.60
2003-04-08 21:55:59+00:00,L7,350.52,334.47,332.24,333.88,334.59,325.04,328.02,317.62,321.33,321.99,319.27,315.75,313.57,306.43,312.62,311.00,,
2003-07-21 21:43:45+00:00,L5,,,335.93,345.65,341.80,338.32,341.24,329.41,333.28,334.00,335.39,333.52,330.76,326.42,333.06,334.31,340.55,337.54
2003-07-29 21:55:41+00:00,L7,389.55,358.29,349.72,355.26,351.35,357.26,348.95,347.75,345.41,,,,,,,348.76,357.08,366.01
2003-08-30 21:55:34+00:00,L7,,,,,,,,,,,328.39,332.66,333.75,331.25,334.73,336.38,347.23,350.72
2003-10-17 21:55:27+00:00,L7,,,,,,,,,,340.22,337.22,333.61,334.59,333.22,337.62,,,
2003-10-18 21:39:00+00:00,L5,361.14,340.94,344.37,351.80,349.49,352.03,341.39,334.63,335.77,335.72,332.43,334.46,334.82,325.70,328.51,332.38,332.35,342.49
2003-10-26 21:49:26+00:00,L7,370.34,357.50,353.65,360.39,363.63,357.28,347.18,339.25,341.96,341.51,337.32,335.52,338.73,,,,,
2003-11-18 21:55:51+00:00,L7,,,,,,,,,,,,,,324.23,327.32,327.88,333.83,339.26
2003-12-20 21:56:04+00:00,L7,,,,,,,,,,,329.28,324.25,328.56,323.67,,,314.98,
2003-12-21 21:39:43+00:00,L5,406.00,371.12,364.94,367.78,367.20,364.62,360.30,353.12,357.49,345.83,341.65,342.51,342.64,342.50,346.34,345.83,353.69,367.97
2004-02-23 21:40:02+00:00,L5,390.77,338.97,338.54,344.68,342.43,342.43,334.19,330.75,335.27,326.31,326.10,326.86,323.84,322.59,323.56,324.55,330.82,331.68
2004-03-18 21:50:19+00:00,L7,,,,,,,,,344.61,335.62,338.33,346.54,346.39,341.46,346.08,341.64,353.22,357.74
2004-04-02 21:46:30+00:00,L5,421.92,368.19,366.73,361.28,365.45,350.85,346.16,343.25,346.48,338.66,338.29,343.09,342.44,343.44,347.26,350.23,354.34,361.27
2004-04-03 21:50:18+00:00,L7,375.43,366.09,362.27,357.47,362.21,351.38,,,,,,,,,,,355.39,354.30
2004-04-10 21:56:26+00:00,L7,384.40,337.81,333.01,330.73,336.84,330.44,329.58,322.82,327.30,318.31,,,,,,314.87,322.07,329.44
2004-04-18 21:47:01+00:00,L5,422.19,365.12,357.97,359.00,357.13,352.77,351.26,343.92,335.77,324.68,319.92,316.91,319.23,334.50,327.36,352.08,358.26,
2004-05-04 21:47:27+00:00,L5,,,,,,,,,535.78,,,,,,,,,
2004-05-12 21:56:25+00:00,L7,360.62,,,,341.32,337.76,336.96,,,,,,,,490.20,494.32,,
2004-05-20 21:47:56+00:00,L5,364.51,355.69,346.14,349.30,355.04,350.41,349.88,,,,343.57,341.25,343.10,339.21,341.90,341.15,343.67,345.26
2004-06-30 21:42:58+00:00,L5,,,,,,,,,,,331.13,330.15,337.85,338.39,338.48,341.28,348.83,355.40
2004-07-07 21:49:21+00:00,L5,,,,,,,,,,,,,,153.90,,137.49,,
2004-07-08 21:50:02+00:00,L7,,,,,,,,326.31,334.71,332.77,327.08,328.98,327.96,319.58,327.17,327.21,335.04,337.07
2004-07-31 21:56:03+00:00,L7,,,,,,,,,361.51,359.84,353.05,355.30,357.87,360.14,358.90,367.71,366.09,374.39
2004-08-24 21:50:29+00:00,L5,407.50,348.38,336.55,333.71,329.31,326.73,320.21,317.39,315.34,310.76,307.76,309.11,309.96,307.17,308.45,310.88,316.93,316.40
2004-08-25 21:49:49+00:00,L7,,,,,,,,323.15,326.68,319.35,318.12,320.99,319.28,313.30,321.27,324.11,332.13,337.36
2004-09-01 21:55:57+00:00,L7,402.42,354.64,348.47,352.30,347.11,347.97,346.51,339.38,344.52,334.66,336.46,331.53,333.84,330.07,332.91,,,
2004-09-18 21:44:58+00:00,L5,362.07,343.07,335.81,340.13,339.34,338.66,334.29,327.73,324.63,326.32,323.04,321.47,327.39,322.04,317.23,317.33,329.41,345.11
2004-09-25 21:51:19+00:00,L5,406.75,355.34,356.82,367.83,360.92,353.40,346.17,339.76,335.79,331.84,336.80,340.70,341.72,335.52,339.67,345.54,351.12,361.93
2004-11-13 21:49:59+00:00,L7,428.58,367.12,358.21,,,359.73,356.24,340.66,342.51,338.05,338.34,341.85,338.00,333.25,336.08,342.90,351.22,363.70
2004-11-20 21:56:13+00:00,L7,399.78,355.56,356.20,357.04,352.48,349.98,344.67,336.37,337.89,335.23,330.79,335.28,336.16,332.07,332.85,334.74,340.14,
2004-11-29 21:50:09+00:00,L7,368.24,341.91,341.35,352.27,346.67,338.79,334.58,331.81,335.47,330.88,327.07,327.32,325.21,324.61,326.63,327.12,336.03,346.27
2005-01-15 21:53:21+00:00,L5,453.36,353.64,355.62,356.50,350.58,346.29,336.24,333.65,331.56,328.42,328.77,334.92,337.15,330.39,340.33,336.22,344.70,344.68
2005-02-08 21:56:46+00:00,L7,414.42,366.00,361.26,362.06,355.22,353.22,352.50,350.21,346.88,343.56,347.21,342.29,344.91,342.93,,,,
2005-02-09 21:47:31+00:00,L5,,,,,,,,,,,,,341.66,342.11,347.30,355.82,364.87,366.23
2005-02-17 21:50:40+00:00,L7,,360.24,353.92,357.32,354.14,349.92,,,,,,,,338.82,344.50,342.73,353.03,357.12
2005-02-24 21:56:53+00:00,L7,399.41,359.00,358.18,359.01,354.63,351.87,346.91,338.08,340.32,337.68,337.09,342.09,344.43,339.61,345.95,,,
2005-03-12 21:56:56+00:00,L7,406.63,353.24,355.47,355.19,349.57,347.47,339.59,335.45,339.34,335.23,330.58,,,,,,345.84,348.52
2005-03-13 21:47:59+00:00,L5,377.32,357.52,350.86,351.15,347.72,345.99,344.49,343.57,340.60,336.02,334.92,338.02,336.68,338.99,338.48,341.71,348.07,356.70
2005-04-05 21:54:19+00:00,L5,406.93,366.04,362.98,362.53,356.38,348.94,351.85,350.01,347.20,342.64,344.20,347.79,351.31,348.52,352.00,355.59,359.80,362.77
2005-04-21 21:54:22+00:00,L5,380.01,368.90,360.12,365.80,360.86,359.37,358.85,351.86,351.88,348.12,350.14,352.54,349.47,338.91,342.48,342.02,346.91,354.63
2005-04-22 21:50:35+00:00,L7,,,,,,,,336.70,351.37,348.03,346.19,349.94,344.86,346.21,350.65,351.31,356.75,356.92
2005-05-08 21:50:39+00:00,L7,,,,,,,,,327.69,318.36,310.00,,320.05,322.72,326.04,343.38,349.12,358.17
2005-05-23 21:54:36+00:00,L5,369.77,358.74,354.68,357.96,351.60,349.77,345.38,344.72,338.67,341.94,335.55,345.27,347.85,345.48,348.06,344.68,354.86,364.50
2005-06-01 21:48:30+00:00,L5,,,,,,,,,,,325.62,325.00,328.27,327.07,333.34,330.19,336.23,347.09
2005-06-17 21:48:37+00:00,L5,335.04,,,,,,,,,,,,,,,,,
2005-08-03 21:56:37+00:00,L7,,,,,,,,,,353.83,350.94,350.54,346.88,343.97,352.91,,,
2005-08-12 21:50:23+00:00,L7,,,,,,,,,,,,332.19,335.62,338.45,342.27,336.88,344.65,354.54
2005-08-28 21:50:16+00:00,L7,,,,,,,,,,,338.66,338.65,,,,,,346.87
2005-09-28 21:55:20+00:00,L5,406.98,363.74,358.09,358.83,355.15,352.54,346.49,342.83,341.22,338.40,337.53,336.37,337.91,340.00,343.38,346.01,349.80,354.99
2005-11-07 21:56:39+00:00,L7,,,,,,,,,,,,317.42,324.78,323.92,328.94,327.94,334.19,337.45
2005-11-08 21:49:16+00:00,L5,,,,,,,,,,328.77,326.18,323.56,324.61,322.22,326.42,327.57,335.89,344.53
2005-11-15 21:55:38+00:00,L5,377.32,369.47,367.60,362.57,364.50,356.77,363.02,355.71,358.85,345.32,338.33,338.20,335.33,337.54,339.97,349.78,353.60,360.59
2005-12-02 21:50:38+00:00,L7,,,,,,,,,,,,,,341.31,338.45,340.75,348.93,351.14
2005-12-25 21:56:55+00:00,L7,386.65,347.53,348.39,354.77,348.70,348.34,344.68,333.85,337.75,335.42,,,,,,,329.62,333.10
2006-01-19 21:50:58+00:00,L7,,,,,,,,,,336.15,338.79,341.42,340.20,340.10,,,,
2006-01-26 21:57:12+00:00,L7,387.54,375.34,371.83,372.88,371.87,367.70,364.76,359.15,,,,,,,,357.51,361.40,365.26
2006-01-27 21:51:10+00:00,L5,,,,,,,,,,354.13,356.18,361.23,358.39,358.51,363.36,368.20,373.31,378.18
2006-02-03 21:57:30+00:00,L5,349.96,334.60,341.99,340.01,324.66,332.62,332.76,324.57,320.81,,,,,,,,,
2006-02-27 21:57:19+00:00,L7,405.92,366.86,363.49,363.70,357.18,353.66,350.42,347.59,348.86,345.67,345.83,346.12,346.59,346.85,348.82,349.61,357.52,
2006-03-07 21:58:11+00:00,L5,452.38,345.87,346.90,351.17,346.74,340.59,342.07,332.38,336.55,332.61,328.23,324.68,324.71,323.28,328.39,333.18,338.11,346.59
2006-03-15 21:57:19+00:00,L7,,,,,,,,,,343.92,341.96,,,,,,347.70,351.23
2006-04-08 21:58:48+00:00,L5,641.83,,,,,,,,,,,,,,,,,
2006-06-19 21:57:12+00:00,L7,,,,,,,,,,,,,,,,330.22,334.55,338.65
2006-07-06 21:53:57+00:00,L5,,,,,,,,,,325.14,321.84,321.01,328.32,325.87,328.48,330.79,331.32,342.92
2006-08-22 21:56:53+00:00,L7,,,,,,,,,,335.24,330.68,324.31,327.57,335.88,335.44,,,
2006-08-31 21:50:40+00:00,L7,374.37,338.07,339.57,341.27,336.54,328.60,320.80,318.19,329.38,325.09,321.29,307.70,319.18,322.36,321.22,321.59,,
2006-09-15 22:01:03+00:00,L5,377.00,347.19,346.64,346.44,347.07,339.90,339.41,334.98,341.01,335.33,332.25,327.76,321.04,322.62,327.21,323.40,329.64,334.98
2006-09-16 21:50:34+00:00,L7,,,,,,,,,,,,,,,327.63,332.09,338.46,339.39
2006-10-25 21:56:53+00:00,L7,384.48,343.93,336.27,344.25,341.33,333.12,331.10,326.85,327.66,325.39,324.99,321.27,324.18,325.13,329.76,328.01,331.56,
2006-11-10 21:57:06+00:00,L7,392.49,327.91,,,,323.79,329.34,323.87,323.75,318.63,317.77,314.89,314.81,317.90,319.50,315.51,316.69,323.30
2006-11-26 21:57:16+00:00,L7,384.62,331.79,333.19,338.05,337.87,326.25,328.46,323.38,324.21,321.76,315.60,312.19,315.81,313.96,,,,
2006-12-05 21:51:10+00:00,L7,380.55,357.93,356.13,356.79,356.81,348.12,349.95,344.25,342.26,342.51,335.24,337.12,,,,,,356.23
2006-12-13 21:55:43+00:00,L5,421.14,353.21,352.47,354.97,345.79,336.34,332.31,328.35,328.25,325.03,317.70,318.08,323.32,334.24,328.84,328.68,335.53,343.43
2006-12-29 21:55:50+00:00,L5,571.59,353.28,343.44,346.62,341.67,336.71,329.99,325.41,329.59,322.02,314.40,315.05,316.23,317.53,326.90,322.33,326.34,332.75
2007-01-21 22:02:09+00:00,L5,,,,,,,,,,,314.99,318.81,323.80,324.27,328.61,331.45,333.87,341.43
2007-01-29 21:57:33+00:00,L7,,,,,,,,,,,,338.50,343.97,343.75,345.79,349.97,351.45,359.42
2007-01-30 21:56:00+00:00,L5,,,,,,,,,,349.70,345.60,345.81,348.71,348.80,357.22,359.31,362.62,369.74
2007-02-06 22:02:11+00:00,L5,422.54,350.61,354.45,360.39,357.73,352.56,345.89,332.22,339.70,335.10,331.02,330.27,332.97,334.10,342.05,346.98,348.21,351.34
2007-02-07 21:51:26+00:00,L7,398.33,349.25,346.79,356.93,347.08,351.44,337.60,334.78,340.53,336.05,328.03,332.23,335.30,,,,,
2007-03-18 21:57:45+00:00,L7,,,,,,,,,,344.89,339.60,344.12,,,,,,367.55
2007-05-21 21:57:33+00:00,L7,,,,,,,,,,329.02,325.57,324.30,,,,,,334.13
2007-06-06 21:57:29+00:00,L7,,,,,,,,,,326.39,323.82,317.97,322.69,317.64,328.16,337.23,343.62,339.55
2007-09-10 21:57:03+00:00,L7,404.35,347.66,356.77,365.11,357.01,348.01,342.00,338.97,341.29,341.89,335.13,336.05,336.38,,,,,354.04
2007-10-05 21:50:42+00:00,L7,,,,,,,,,,,,,,,,344.67,353.31,357.22
2007-10-12 21:56:59+00:00,L7,369.44,349.34,356.64,361.74,355.09,327.05,309.63,,,327.14,339.85,340.27,342.14,344.75,347.45,348.74,,
2007-12-31 21:57:34+00:00,L7,,,,,,,,,,330.83,334.91,337.45,335.93,340.78,342.38,346.03,348.52,357.54
2008-06-08 21:57:01+00:00,L7,,,,,,,,,,307.64,297.99,303.18,301.31,,,,,
2008-06-17 21:50:45+00:00,L7,,,,,,,,,,340.05,,,,,,,361.98,363.44
2008-08-20 21:50:10+00:00,L7,,,,,,,,,,324.18,321.13,325.21,328.18,329.14,335.23,333.50,344.24,348.43
2008-08-27 21:56:17+00:00,L7,393.06,353.59,347.49,359.80,351.45,346.24,343.15,343.82,341.26,,,,,,342.99,349.43,355.35,367.56
2008-10-30 21:56:09+00:00,L7,384.51,346.25,348.51,358.08,351.47,347.62,340.49,335.31,338.17,336.64,333.61,332.21,,,,,,352.13
2008-12-17 21:56:44+00:00,L7,386.10,328.23,333.17,332.66,332.66,324.18,323.45,319.85,324.62,319.54,311.46,308.93,311.41,312.85,317.74,,,
2008-12-25 21:51:46+00:00,L5,407.31,356.83,358.69,357.99,359.75,351.56,345.03,343.61,347.58,348.27,343.99,342.23,344.50,345.60,347.00,357.57,365.29,373.78
2009-03-07 21:57:19+00:00,L7,399.90,360.19,362.95,366.46,369.05,356.31,350.80,350.91,352.50,349.15,347.36,347.71,349.39,349.24,356.73,359.00,361.51,368.25
2009-03-16 21:51:13+00:00,L7,396.18,351.56,344.70,351.73,341.73,335.32,331.47,,,,,,,,331.44,335.49,342.00,340.62
2009-04-01 21:51:19+00:00,L7,,,,,,,,,,,,,,,330.65,331.65,337.71,340.86
2009-08-07 21:51:14+00:00,L7,,,,,,,,,,,339.17,342.61,345.40,345.51,352.18,,,
2009-08-23 21:51:13+00:00,L7,624.93,,,,,,,,,,319.70,334.25,329.92,314.90,330.76,330.98,,
2009-10-10 21:51:06+00:00,L7,,,,,,,,,,,,,,,319.53,321.84,327.43,336.11
2009-11-18 21:57:53+00:00,L7,384.11,342.19,344.57,352.93,347.19,344.44,337.17,328.80,331.39,330.71,,,,,,330.30,332.02,337.58
2009-11-26 21:57:40+00:00,L5,391.61,341.77,346.65,350.08,345.45,340.06,336.18,324.21,321.30,323.32,322.89,322.81,319.31,322.23,328.32,330.31,337.74,346.82
2009-12-13 21:52:01+00:00,L7,,,,,,,,,,,,,,,348.20,352.73,359.08,364.43
2009-12-20 21:58:19+00:00,L7,389.49,328.45,333.55,340.80,338.67,327.30,323.35,319.87,324.22,321.13,318.25,312.92,311.12,312.82,318.21,321.38,,
2009-12-29 21:52:18+00:00,L7,,,,,,,,,,,,,343.80,344.60,348.84,351.05,358.38,367.74
2010-01-13 21:58:01+00:00,L5,406.80,365.01,361.22,364.17,358.35,352.78,343.55,340.96,346.27,346.22,341.90,340.38,345.37,348.10,350.67,351.42,355.61,363.24
2010-01-29 21:58:05+00:00,L5,422.40,373.62,368.89,364.57,362.67,353.96,354.37,352.23,354.19,353.39,350.90,354.07,362.34,363.31,367.19,373.63,372.90,375.98
2010-03-03 21:53:06+00:00,L7,398.39,352.43,346.61,355.45,348.56,352.04,346.93,336.39,341.77,336.10,336.16,337.06,335.82,338.38,339.65,340.61,,
2010-03-10 21:59:20+00:00,L7,,,,,,,,,,,,,,,340.03,341.75,348.41,353.15
2010-03-19 21:53:12+00:00,L7,,,,,,,,,,,,,337.06,335.71,339.75,341.48,343.86,351.14
2010-03-26 21:59:25+00:00,L7,414.81,,,,,348.09,345.74,347.31,348.92,344.58,342.24,344.09,347.75,350.59,353.16,353.89,357.63,362.45
2010-08-01 21:59:26+00:00,L7,,,,,,,,,335.49,330.56,319.71,,230.40,239.65,241.70,260.04,302.45,273.88
2010-08-10 21:53:15+00:00,L7,,,,,,,,,,,330.82,335.08,343.87,,,,,
2010-08-17 21:59:27+00:00,L7,399.25,,,,,,,322.15,335.26,324.79,323.65,325.41,326.68,323.18,329.62,330.35,338.63,343.35
2010-09-02 21:59:30+00:00,L7,,,,,,,,,,326.67,324.34,,,,,,331.98,337.29
2010-09-18 21:59:31+00:00,L7,414.35,345.19,349.38,358.36,353.83,347.72,342.79,335.49,338.39,335.74,331.86,330.97,333.93,332.73,334.88,337.24,343.87,348.82
2010-10-04 21:59:29+00:00,L7,394.36,351.89,362.77,366.47,366.67,359.13,353.58,348.94,348.87,346.51,343.20,346.17,347.61,,,,,
2010-10-12 21:57:13+00:00,L5,391.89,329.36,336.97,348.61,345.54,337.81,332.08,325.23,327.35,327.83,322.24,319.54,318.85,319.26,321.52,325.98,333.71,341.41
2011-01-01 21:54:14+00:00,L7,,,,,,,,,,,346.77,346.77,349.32,353.38,357.98,362.62,363.65,370.84
2011-01-09 21:50:58+00:00,L5,376.20,336.21,343.61,349.39,345.11,340.66,342.79,333.72,333.52,330.75,325.99,322.32,322.78,324.14,329.00,332.58,343.10,343.67
2011-01-24 22:00:35+00:00,L7,,,,,,,,,,,321.36,317.59,314.52,,,,,325.45
2011-02-09 22:00:39+00:00,L7,347.54,335.68,337.40,353.69,347.19,340.07,,,,,,,,320.23,330.39,327.18,335.51,336.23
2011-03-29 22:00:49+00:00,L7,384.12,344.33,347.49,356.26,356.05,348.90,342.73,338.30,346.74,336.40,,,,,,350.03,347.71,354.44
2011-04-30 22:00:51+00:00,L7,,,,,,,,,,338.44,335.61,341.46,347.37,340.54,355.21,348.61,348.98,364.37
2011-05-16 22:00:47+00:00,L7,,,,,,,,,,342.51,341.97,344.67,,,,,,360.05
2011-06-01 22:00:50+00:00,L7,349.22,346.56,347.78,347.14,353.33,345.84,346.87,339.59,345.53,342.09,338.07,340.61,345.69,344.58,353.14,359.80,,
2011-07-19 22:00:44+00:00,L7,369.02,318.65,334.25,337.65,341.23,327.66,328.88,327.06,334.56,328.09,326.89,327.05,328.84,330.56,335.47,,,
2011-07-28 21:54:31+00:00,L7,,,,,,,,,,,,,,,,,,
2011-08-20 22:00:37+00:00,L7,,,,,,,,,,,,,,,323.80,325.27,327.60,334.22
2011-08-29 21:54:25+00:00,L7,398.29,350.61,341.92,357.70,344.17,,320.17,316.48,329.77,337.63,328.39,336.94,,,,,,406.06
2011-09-13 21:55:45+00:00,L5,391.64,337.87,335.55,342.33,339.00,333.61,331.97,321.42,323.65,331.36,323.87,328.16,326.25,325.63,335.06,341.70,345.75,349.95
2011-11-17 21:54:39+00:00,L7,383.87,338.21,337.41,342.33,342.97,343.95,335.44,334.15,340.25,335.61,330.41,327.20,,,,,,356.82
2011-11-24 22:00:55+00:00,L7,,,,,,,,,,336.73,335.40,336.92,337.23,339.07,347.89,360.92,365.77,386.86
2012-01-20 21:55:03+00:00,L7,408.35,360.83,357.64,359.37,365.58,360.74,358.55,350.58,359.89,352.32,349.35,349.05,346.34,,,,,
2012-01-27 22:01:14+00:00,L7,393.32,340.65,336.78,344.54,345.17,344.25,338.41,330.68,335.51,329.60,324.78,322.54,321.55,325.30,330.98,333.14,339.75,346.46
2012-02-12 22:01:21+00:00,L7,619.77,,,398.37,,,391.67,,,389.63,,315.42,314.59,310.68,324.63,327.17,335.10,340.12
2012-03-24 21:55:10+00:00,L7,,,,,,,,,,,,,336.45,334.08,341.97,341.62,346.59,348.27
2012-04-16 22:01:17+00:00,L7,582.63,,,,,,,,,336.43,344.64,348.98,350.17,338.67,355.97,366.63,366.51,374.86
2012-06-03 22:01:35+00:00,L7,384.40,352.32,352.21,357.43,354.01,347.84,346.11,338.50,,,,,,,346.11,352.37,351.92,362.40
2012-06-28 21:55:35+00:00,L7,329.72,302.06,304.08,309.00,314.12,315.80,310.38,313.47,306.68,304.97,296.89,294.48,299.41,300.83,305.86,,,
2012-08-22 22:02:26+00:00,L7,347.78,335.17,332.69,338.19,340.69,326.76,332.68,330.35,328.56,328.34,328.57,352.17,333.44,,,,,
