,dates,per0088-0000,per0088-0001,per0088-0002,per0088-0003,per0088-0004,per0088-0005,per0088-0006,per0088-0007,per0088-0008,per0088-0009,per0088-0010,per0088-0011,per0088-0012,per0088-0013,per0088-0014,per0088-0015,per0088-0016,per0088-0017,per0088-0018,per0088-0019,per0088-0020,per0088-0021,per0088-0022,per0088-0023,per0088-0024,per0088-0025,per0088-0026,per0088-0027,per0088-0028,per0088-0029,per0088-0030,per0088-0031,per0088-0032
0,1986-03-16 14:48:34+00:00,,,,,,,77.40494895696263,53.53782063082137,21.007074015223132,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-09-08 14:43:16+00:00,86.04427862049397,45.42950363090885,33.465967177260566,32.66489751254265,29.726521804826895,35.06893668772033,45.26986655935963,18.745372861153054,1.2458099364581292,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-12-06 14:35:14+00:00,80.07052660069253,42.88722719470687,34.70470394808268,35.08154034919579,34.61234198681507,41.13515617140073,57.74447547021058,29.565936551113342,20.517062355298986,7.372939424035461,,,,,,,,,,,,,,,,,,,,,,,
3,1987-04-04 14:45:05+00:00,52.46791958565153,31.64151073010989,29.749614186804827,35.195616660468076,40.4433556222846,74.98153205731634,85.56598892610492,70.83416610985174,28.940387105701603,,,,,,,,,,,,,,,,,,,,,,,,
4,1987-07-25 14:47:55+00:00,73.16753657853408,44.474954953972755,30.874283025741573,30.174971863091827,31.505434429781534,40.0865588319259,48.9169205960632,21.168742288282406,17.148778585090472,3.413339495507743,,,,,,,,,,,,,,,,,,,,,,,
5,1987-09-11 14:49:16+00:00,53.663711224251216,29.46084204194004,14.803488295142616,16.121692821847876,16.08401310216657,23.95910863721763,25.705079856590203,25.624190205804453,0.8556468209049973,,,,,,,,,,,,,,,,,,,,,,,,
6,1987-10-13 14:49:57+00:00,58.90875256565518,30.60702499872472,15.795412431579603,9.08023547553985,13.170335291419594,21.500283585356208,28.938411881874462,16.206415730167677,3.227752238471137,,,,,,,,,,,,,,,,,,,,,,,,
7,1988-03-21 14:52:29+00:00,65.75110561186027,34.26675759062889,21.872022960359214,25.042075004799354,17.933145842583023,43.567809158216775,67.48025031676751,54.28253403767936,,,,,,,,,,,,,,,,,,,,,,,,,
8,1988-04-06 14:52:35+00:00,79.6280079821887,49.94417099351115,34.33421211783237,41.39460047988373,31.2441414238416,56.644221507172546,71.56285851895203,52.84496669124409,,,,,,,,,,,,,,,,,,,,,,,,,
9,1988-04-22 14:52:40+00:00,64.74559765285173,33.78898674463402,21.472302070663794,20.126662368446333,12.895324644702535,44.00219199160805,63.225744132247186,44.43198569866144,,,,,,,,,,,,,,,,,,,,,,,,,
10,1988-06-09 14:53:02+00:00,69.28750297803245,38.2760336571448,20.341868022473292,19.811168120755035,15.566830084833754,21.036088475230017,37.09961650884544,19.966141559391836,-4.361317678012938,,,,,,,,,,,,,,,,,,,,,,,,
11,1988-06-25 14:53:08+00:00,72.075291623905,43.53481047201345,23.813493219716147,31.467538692580035,23.041089124534196,23.131056791783667,34.38401869928984,14.462027613510362,,,,,,,,,,,,,,,,,,,,,,,,,
12,1989-12-05 14:46:15+00:00,82.40474385740349,54.486301568258575,46.142377071123775,36.74673178964155,37.66131036972375,40.40827836076876,50.53392508098368,31.106116767984165,5.337969928943315,,,,,,,,,,,,,,,,,,,,,,,,
13,1990-01-22 14:44:47+00:00,57.59860858179062,40.107975322584814,39.23047032318287,33.3499138085742,30.350691021870304,31.525961634344185,44.456044615805425,29.352640699233927,4.437688119391313,,,,,,,,,,,,,,,,,,,,,,,,
14,1990-02-07 14:44:15+00:00,61.835125100966934,40.2637722286277,37.78835794717635,32.00354702427183,30.39479451363609,23.616953453536873,32.88354821965474,25.394898888907882,6.079577831996005,-5.925729560748685,,,,,,,,,,,,,,,,,,,,,,,
15,1990-04-12 14:42:42+00:00,76.33474628148772,46.66656551200691,29.905542000599105,23.550471427431848,26.001192893137443,33.703738833677406,41.51550758604308,29.660872597623843,7.045605265203965,,,,,,,,,,,,,,,,,,,,,,,,
16,1990-04-28 14:42:39+00:00,82.27045437673239,51.76255517233179,34.87305612679202,35.81984242163209,33.12648940133119,46.99262537980597,51.04252498365166,28.74867827134819,6.056468389101969,,,,,,,,,,,,,,,,,,,,,,,,
17,1990-06-15 14:42:40+00:00,84.30260704980876,40.93523478368669,31.588904912880622,29.252902914182364,30.54272751512737,35.469865252675895,50.87194512378155,29.280667016856906,4.782523109517321,,,,,,,,,,,,,,,,,,,,,,,,
18,1991-03-14 14:43:52+00:00,35.35199815110963,18.738837650467417,7.53397719128406,9.7689348292502,17.318874043150192,34.69909356169797,65.71710820754906,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1991-03-30 14:44:06+00:00,44.99289612562171,26.531332874574538,23.853970965617318,33.62703015002174,46.869139162593314,54.399417668443334,75.78275775594125,,55.536699144726946,29.66701680834504,,,,,,,,,,,,,,,,,,,,,,,
20,1991-04-15 14:44:27+00:00,48.33492946206014,27.557450802188306,31.595721702073433,32.11608434222294,41.193982332082946,55.161409043723815,72.0391843693117,,42.613606097011974,30.358169030517367,16.331280549472606,-3.2096680640452933,,,,,,,,,,,,,,,,,,,,,
21,1991-05-17 14:44:57+00:00,52.41759583858422,34.33650818784552,27.827695984471262,21.129987566152685,13.626013301049197,28.8448956435417,34.243025961721386,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1991-06-02 14:45:14+00:00,57.24039605566473,27.694094195548647,26.73359707527665,22.888252618450824,32.721541667879066,42.98947623672385,49.72699771172785,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1992-02-13 14:46:37+00:00,22.149445650206122,1.700446276320194,2.7614515054653563,6.139554239539232,2.697524163749957,11.430829883698394,23.829042570378103,5.145716583867695,,,,,,,,,,,,,,,,,,,,,,,,,
24,1992-05-03 14:46:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1992-07-22 14:45:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1993-05-06 14:44:57+00:00,34.50849407288907,28.29956819570586,28.256602942851334,29.920134528246606,52.230558503774745,65.32940525412307,,,62.46965493123355,49.586233205266176,40.61829987440603,24.76193734165998,3.602813481995729,,,,,,,,,,,,,,,,,,,,
27,1993-05-22 14:45:01+00:00,30.63714106676687,14.343224239561804,21.034628915328405,37.45148909397886,24.455083017670074,36.39114020268145,30.652201820291182,31.372893179533644,15.525489810267251,12.04782284850604,-3.738758064393631,,,,,,,,,,,,,,,,,,,,,,
28,1993-10-13 14:44:43+00:00,44.616934452213265,16.722598861509447,10.748672043363227,5.136930639231544,3.5573379707500745,-5.573136931458709,11.816859757603087,-3.870907278501834,,,,,,,,,,,,,,,,,,,,,,,,,
29,1994-06-10 14:41:32+00:00,67.46504567719555,43.828439386418786,36.820547882710194,42.48243002724068,46.29253337706321,52.922933244924614,59.74464980999214,,44.792286551361045,33.4832131802356,26.730438750979904,25.93641476142549,11.181723178941219,,,,,,,,,,,,,,,,,,,,
30,1994-06-26 14:41:10+00:00,58.97324602685016,33.5181641637053,21.57977975939383,12.0913802538886,23.448552713678005,36.690504369844106,45.734356432886756,29.29552741205464,25.058973241805376,6.717350466981224,,,,,,,,,,,,,,,,,,,,,,,
31,1994-10-16 14:38:08+00:00,50.97290776357542,21.199798430848904,11.321168208849985,16.562835241427745,17.996301888618223,22.198006130744666,40.8824105528543,24.053828578299466,-0.40730215019258953,1.8568292595858944,,,,,,,,,,,,,,,,,,,,,,,
32,1994-11-17 14:37:01+00:00,42.758440718654,19.3624463131617,8.120175932829339,5.3806573223927,12.795582146604524,8.065582501277952,31.087082858373105,21.751534006415103,-8.523824668776268,,,,,,,,,,,,,,,,,,,,,,,,
33,1995-04-26 14:30:58+00:00,,13.764302346421232,6.8569933537245245,8.096116943548644,11.48190798269593,10.989011613460898,23.604569529697248,11.110600055243495,,,,,,,,,,,,,,,,,,,,,,,,,
34,1995-05-28 14:29:31+00:00,46.5336278281807,22.702723190925518,11.713044251730771,11.839937490309378,9.856149836519169,8.90631306698801,16.95309806298835,13.106130662983624,,,,,,,,,,,,,,,,,,,,,,,,,
35,1995-06-13 14:28:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1995-08-16 14:25:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1996-04-28 14:32:37+00:00,,,,,,,,,36.49844268485013,13.692901509096814,-3.3271331384656686,,,,,,,,,,,,,,,,,,,,,,
38,1996-10-05 14:41:19+00:00,53.85184787721638,27.898922544217996,11.735526286813085,16.31698307777339,9.8579674657572,12.827292787977465,23.83509266405295,15.338598265877454,,,,,,,,,,,,,,,,,,,,,,,,,
39,1997-06-18 14:52:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1997-08-21 14:54:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1997-10-08 14:55:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1998-06-21 15:00:27+00:00,,,,,,229.06766944779906,193.056962207806,,,,,,,133.49725163918177,115.74746541019489,102.17092659295427,88.91243329341849,69.18905282528762,55.53316065441976,22.423162155285713,,,,,,,,,,,,,
43,1998-09-25 15:01:20+00:00,254.47418694338992,228.23830929696155,221.18738637001042,217.24572002832653,209.08675389921726,219.58335375570866,219.55962878287218,2.9018153803847655,,,,,,141.7056808420107,117.64550833990509,97.33472638195148,67.96539543785315,66.23779959151801,77.99417850167872,35.28358122688094,5.233394921900333,,,,,,,,,,,,
44,1998-10-27 15:01:23+00:00,255.56681693568427,237.2793845651547,221.6140355978116,220.61900998219497,210.43548823877464,210.7701391402486,219.0830536648224,211.59773151579913,,,,,,124.98489060858356,121.03161550748979,107.32967704425134,79.49604880371629,63.29884252017738,57.206798300378274,60.05074761127931,34.92498847937785,9.882420655656897,,,,,,,,,,,
45,1998-11-12 15:01:31+00:00,241.76574341047888,,216.09721560087033,203.49030683342795,201.09088695490766,200.8686309946661,209.17716021595044,199.6353654341215,,,,,,119.66526202701391,112.568509684363,109.07439138882094,79.03607814728147,59.41952864359849,43.03816256223881,53.26929921805471,31.46616335302936,9.180977010153352,,,,,,,,,,,
46,1998-11-28 15:01:31+00:00,243.52274321786166,224.77188686731196,211.2395540690253,203.43505305293854,198.97612253710813,196.90831640865872,204.80981448774276,194.4202528999445,,146.41394320782294,145.84041514645992,130.05460876433077,100.65669974316148,109.2620662563368,119.69859349746135,111.36531637224121,80.22493205547823,69.00293916966889,53.07814196284966,40.963026340540125,48.89080279593163,16.959042881065518,,1.3328363242650283,30.40592990418704,40.02541061659092,17.359361418880447,8.312610411106784,1.604063479511479,,,,
47,1999-04-05 15:01:12+00:00,279.10646584749884,245.18148773225613,,221.30536174460624,,,,,79.08420911922181,,199.75866540734668,212.2928245882649,200.08460186581942,169.3090990859478,146.49559734115772,127.96342208970461,111.88865342796635,105.9562861967267,85.49562744049067,71.48590908546569,64.86020305875945,54.033222635431365,36.40189543583386,28.67703288071186,48.2936807657069,49.04333409013819,45.74982513694213,39.34533958294437,35.035628193230316,32.52768156475202,21.888473291482,6.139700541724278,
48,1999-04-21 15:01:15+00:00,,,,217.51100015398524,,,,,,,200.32810442068217,222.63528396082847,207.31388988130468,181.88032623367326,154.01219798279456,136.81991568717044,123.46538729228952,117.09404907320771,96.9675285037435,81.85220426536159,71.14955157093394,61.668479668882455,55.06562927692614,43.41912330718956,45.890137871340585,45.0397571210219,46.18075268150254,37.67796031120452,42.334964885253086,49.01563608023048,34.75621213696408,19.85465417039461,20.377831100176273
49,1999-05-07 15:01:08+00:00,,,,,,,,,,,203.1434883775452,218.3302151668383,204.59086428715375,185.29957921272128,159.45221684739005,140.461737995936,126.76742488205889,115.02672221948963,103.44846934490997,84.92134909257214,73.77572429873264,58.13139010684989,55.01401967563472,50.174349487039656,52.20105725515517,47.66569807442441,40.13232604177431,30.954235950300507,34.058823445455516,36.039353718773285,23.49154154028949,18.883248486191583,18.64086376886158
