,dates,per0011-0000,per0011-0001,per0011-0002,per0011-0003,per0011-0004,per0011-0005,per0011-0006,per0011-0007,per0011-0008,per0011-0009,per0011-0010,per0011-0011,per0011-0012,per0011-0013,per0011-0014,per0011-0015,per0011-0016,per0011-0017,per0011-0018,per0011-0019,per0011-0020,per0011-0021,per0011-0022,per0011-0023,per0011-0024,per0011-0025,per0011-0026,per0011-0027,per0011-0028,per0011-0029,per0011-0030,per0011-0031,per0011-0032,per0011-0033,per0011-0034,per0011-0035,per0011-0036,per0011-0037,per0011-0038,per0011-0039,per0011-0040,per0011-0041,per0011-0042,per0011-0043,per0011-0044,per0011-0045,per0011-0046,per0011-0047,per0011-0048,per0011-0049,per0011-0050,per0011-0051,per0011-0052,per0011-0053,per0011-0054,per0011-0055,per0011-0056,per0011-0057,per0011-0058,per0011-0059
0,1985-03-27 15:04:03+00:00,177.51353971866862,130.44901431872816,103.91348261039303,90.12940577566117,95.85753973712657,105.69859989260287,117.99099868912715,120.35134831783117,127.30004873298839,132.60627496479825,133.93453930377163,124.45503243639844,119.72142303038383,122.78888730057027,134.20013639039237,135.56637052648924,130.43956068721897,123.69156378585079,119.28804616078955,118.82694401835406,136.5590397616622,147.73995527302836,134.44224485117917,123.5459256289387,121.24214290712979,121.21006694461637,,,,,,,174.74831725967866,182.21062971334112,176.53566977865904,193.43901491749472,169.71390476878872,160.06235481320715,150.93779076659874,158.01329364200797,162.89599041889008,150.9013074821435,143.86642094094182,134.9601979468741,133.61306350373934,135.17581078966333,138.72781328068797,147.92069592761533,152.2489493490215,153.4089581997664,149.18311041624153,145.79895669255427,143.54891520519854,141.47241090871108,134.75776898039575,133.88172184926427,130.58461134689372,130.3821898409583,138.15610842158364,143.30503028079633
1,1985-09-03 15:03:06+00:00,174.18211431527237,117.40023559334904,85.09284572234081,69.99387653340732,68.71517866666194,76.39456939975426,94.29156028664515,91.26102317676481,92.05500254423782,97.32554772933243,102.7489259892686,105.92549881754067,106.636981963173,108.54932088860538,117.5452086141267,117.4266100062119,121.3254770020527,120.5266655074582,111.6811877180994,108.73730560579268,109.97401307713329,119.16362791480071,126.07890724414275,141.8777438462163,148.5771494467879,154.2359980529099,170.3752932345087,168.39484099365453,168.5576877673717,170.65661053819224,177.51080665501678,187.61107873731532,193.3331068930836,207.84352114971392,181.2487795351671,178.10974081760799,162.8090811145561,143.545547570312,135.7870389757191,136.491486398448,139.59601292634483,126.77624715848408,120.96100113272156,118.64729416380274,117.82951818618899,110.19792694584446,115.14570844116557,122.30930002888218,140.1311284849526,154.7916001977927,161.66425095888627,157.1169308481933,150.5692636738326,145.4818489891501,138.7423007791528,131.3054624329855,130.30980376402158,129.1725390018541,134.59128135922685,145.9341475827198
2,1985-12-08 15:01:45+00:00,,,,,,,,,,,93.81203203698277,79.97233548246473,77.81292398607201,91.65263592856097,112.99788984655466,113.53379045674181,106.29267086970118,106.41568199461031,85.20491881032441,89.76512275981987,102.74037850829887,107.60787954428447,110.4021905665502,121.90445580103017,128.585029564522,138.89398594290319,148.8784745389087,151.0253430527853,146.6771050338146,155.72175233652064,168.11399177200136,177.08505002848548,197.0224488744394,213.90967922845041,205.3843907117352,199.3431983822703,171.42874248928297,145.06600558278188,132.7280572477663,142.22572490979076,141.11262765460418,126.55642826300496,111.80530625336965,107.47369520188131,106.74795418355019,103.77235597798003,110.29252413058713,116.47999140496496,123.69621131297454,134.6829936131265,143.14730513752605,135.88114445026258,128.61139153594675,125.5716346231678,116.77758965556899,112.3061940043666,112.27637388422906,118.87983971178453,121.36745422773235,124.98983630173248
3,1986-01-09 15:01:10+00:00,,,,,,,,,,,,,,,,,114.91393317702322,118.60603285660866,,,,151.1427202212176,149.88845286437638,133.803283923283,133.3678118713146,131.82516586994893,134.2403431791624,128.5990605603305,129.758160841104,128.53647974883225,154.00462323275207,167.19648560792055,189.5247039014802,194.10537340494795,190.14615966158337,213.55872867672997,196.92378858097058,,,137.65769416047007,143.99958497306582,131.41550845809138,123.36425561386515,124.97533602221695,125.7027587810888,125.95412891347851,128.278264377633,133.55854112994206,140.53107974652957,150.51267479953498,150.70371784381237,147.06165456288292,142.9941324084487,137.25734043602722,127.54911177857895,118.53549011636898,118.30911985869062,123.24241801278298,128.01678049427312,133.70338193996324
4,1986-03-14 14:59:46+00:00,138.20138476759757,108.87001346000471,87.14787918960168,84.13867635023831,90.34976228460471,94.82609053222667,107.11481919685828,111.65105644938258,112.97462978035483,115.00379763341772,110.52456610722533,106.75509259884248,97.6248807995478,103.00765388357605,115.69275867241298,123.5711123435105,125.11651160357897,119.18396463721075,114.76681739455495,124.87791022319875,139.7016419154329,144.15327819445696,128.15756032433322,119.75007668195543,113.279649358949,104.52329188509431,93.45967274212423,84.48616441714984,,,,129.03868898916832,150.6809122227004,167.26264684192614,156.50619631516219,163.08769956822923,145.65971305855427,141.05645731182022,132.7811681166624,140.05904797470245,145.02205221787,130.61235339329562,123.64182786265565,114.60219686222452,117.24882249335032,118.93536743085139,125.01817916384302,128.8653914437149,136.56775887910928,141.2212860779449,135.52457683158835,129.40908014671896,121.5887428918746,121.16800854788863,119.06596213783415,111.00687220705876,108.18514891339355,109.53059456758606,115.06463962542615,118.96405546244902
5,1986-05-17 14:58:17+00:00,158.98577873561882,126.71572584221258,104.52602672544899,101.27358256058233,94.61692943086732,97.00122494519194,113.63927561627273,123.96286101628,125.6538163760059,132.59658345305485,130.62999059633188,128.41965555014426,119.7875408106082,123.63188168512325,134.73988531338293,124.69034750191481,126.80409789455867,123.52378657085848,123.05448587260969,122.40388442376995,130.85121336935822,133.42392230570343,127.5151397220857,120.92596585945455,117.39595918426804,104.30977863273277,112.96325427026427,98.7800080194643,,,,143.7864827120344,167.16574431707718,175.1846201334681,164.25280298693727,169.71026106618547,161.26766961730567,150.69634005815408,142.38999676272218,154.38932175320156,164.16225017449165,148.48968903913322,140.7218734988879,129.317441033611,133.15687452638733,137.56948853093382,135.89145984509224,137.44160928250446,143.62916982865323,151.73651966902764,152.80783014633775,154.04672363476288,151.37297932408003,147.72746911247646,134.6942984525657,122.02269475674059,113.25125903524462,120.49873368521054,133.80945769459728,141.01374726100397
6,1986-07-04 14:56:48+00:00,142.55798319808645,118.74962970444587,104.09982141252793,96.57088903282875,92.2235716635737,97.31076903848091,113.53630768420777,122.09759393221378,120.44877973090767,128.1896379412086,124.02799200826416,121.7789701853118,120.85912366650992,115.8558993676746,126.88903711724163,123.32708797430959,121.82529575366317,125.25125854072161,119.78376870611814,119.72629516907182,124.21284836263487,129.51523190350704,128.65693894029067,120.7049312913312,129.30388284930936,120.31183525603983,124.27982107386418,119.98272430317665,132.11532154049868,134.29347055754297,155.7950890598677,163.0604408316194,175.11816467146318,176.9200588216222,150.26181106900964,161.49029789485152,153.61474930838745,140.7997516845555,141.8922461375212,149.719952435651,160.08815427504808,140.76503723491984,134.4084419837426,126.74505943124659,128.83248047439713,132.03787110082624,129.20323824572026,134.7244874903699,138.35721224632164,152.19218166063172,156.9721590181228,156.03540487863546,153.6045569194793,148.13237211427048,136.64064054190683,125.40126822843271,118.7280754207586,122.64428975428164,142.65048166378517,153.4127246037894
7,1986-07-20 14:56:15+00:00,,105.35411071028938,90.7859129375361,87.18022226764174,89.78625627389488,97.03935982381513,115.48292848186712,119.01897967038063,122.5590847194985,124.77795987841758,119.70852898990486,126.12028988889773,118.79741662904186,120.27344365045792,126.17127542306703,127.17720693446832,123.60383407711198,125.77598103850778,120.64665579567158,118.25098582556367,117.28361221900694,119.41984042374779,122.22376872068969,117.94803434698723,121.54569063152478,124.0302813414947,136.42784115593346,132.75814815262913,138.40323728321488,148.9187088927798,168.3522317917396,173.48674136798334,192.77756083272578,195.54419819708602,157.7746918831234,160.47461145639556,157.88799081809555,138.02254825982868,132.14242843716292,143.93959216501415,151.29729543895846,142.15880121965407,136.41468527743413,131.9085950874528,134.34806935293466,128.56158081538558,125.18079935340972,128.83531091263438,141.5077794671866,153.41117302925116,162.06979941070136,157.87497924657782,151.02173263791448,144.12083853170526,137.3176317151149,130.49319639212933,123.24494341959567,128.59039917784744,143.11782219529866,151.71278979869214
8,1986-08-05 14:55:41+00:00,130.87948384160484,100.08035997289865,87.99765329839057,84.8023670262419,84.9429409961037,92.04709750645473,109.716684600983,112.27517635223515,113.35310477623807,114.52505043201138,113.02489914761989,118.40826065187875,114.45837701711582,114.70023874329019,123.68340440231722,116.31867798295826,123.30655564713828,121.7192034516395,112.83320225111088,113.27546077085871,108.31350452194278,117.27775964337991,112.3470668015439,115.6700878779565,125.71144689877487,121.7536802274853,141.7280161101864,136.01603936130692,137.02086003840222,146.9248160617786,165.36009114966828,171.59520070948355,179.18288108216774,184.41202826679557,155.66226695283342,153.07385906826244,145.54249727574597,126.18201520678537,126.63065772304412,132.0221140708658,137.27995326166007,128.86686654987867,126.27402668585013,124.47598559523362,125.10693235449743,117.14757082718234,114.07143495411235,115.08568627607558,131.4525804647948,143.162012042959,153.4051118335325,156.87041109552982,152.70322424722147,144.83196523885883,135.6282215962142,130.66205841682418,126.95685801061951,128.3665705802382,137.52889126093598,144.8562732910426
9,1986-09-06 14:54:29+00:00,146.97334877244958,108.10302603473627,92.43250936243786,84.54627792372303,87.7572309745393,98.06240672798016,113.5154193637877,114.26640456165663,116.57004322893043,115.54610009108315,115.21370896840482,115.91494474309425,116.64018565868919,117.45298319672779,122.27896863799077,124.77077038111881,123.51476622859104,127.21184208598481,112.25053299193796,109.58230190575215,110.74343541686535,113.29740291572438,114.5922787189995,128.1702209608244,132.47861164714385,133.7496832414181,148.52610889689944,146.1116590086944,150.94326858999625,151.1104065535568,167.68731834146075,180.72797580669078,186.102672898553,190.619962976714,166.28838732102383,170.64205995374354,156.96967836285282,142.98026248500565,134.82030865732858,141.7121902148549,143.1095351691949,134.15634707921248,130.2679729448312,127.63444321931915,129.73101622991757,122.88330973237873,121.35787583849013,127.98490854352028,144.63844361285786,158.62620231101766,164.26297155106406,163.24418815459654,155.0859649907941,146.84435282887205,142.31189925937736,131.62815171664604,130.04322472716402,136.79717982189413,144.96552276296498,154.3222550879275
