,dates,nzd0261-0000,nzd0261-0001,nzd0261-0002,nzd0261-0003,nzd0261-0004,nzd0261-0005,nzd0261-0006,nzd0261-0007,nzd0261-0008,nzd0261-0009,nzd0261-0010,nzd0261-0011,nzd0261-0012,nzd0261-0013,nzd0261-0014,nzd0261-0015,nzd0261-0016,nzd0261-0017,nzd0261-0018,nzd0261-0019,nzd0261-0020,nzd0261-0021,nzd0261-0022,nzd0261-0023,nzd0261-0024,nzd0261-0025,nzd0261-0026,nzd0261-0027,nzd0261-0028,nzd0261-0029,nzd0261-0030,nzd0261-0031,nzd0261-0032,nzd0261-0033,nzd0261-0034,nzd0261-0035
0,1999-12-25 21:59:16+00:00,211.1806538502018,201.38173682139467,,,193.34756163338554,191.22378485508438,181.53762169289837,,,206.4685980413096,215.8175685431092,214.51123686803143,218.54229572244935,,232.00185778977573,237.18987351552906,236.8416505097333,232.39821972855896,235.40725113215578,236.33219509393297,,216.10198609408985,224.7242596731061,222.71411734663425,224.74755999868472,210.1461880214058,,,,221.04458765052982,215.24553797134917,204.09121678355118,192.2460119072359,,197.80370488839316,177.46321385375745
1,2000-01-10 21:59:16+00:00,215.72184828758353,202.09717465994612,,,,195.47689183352048,187.94009583709737,,,203.85608442364003,206.69989747873174,220.06741695968896,232.87869715097955,248.18386202945257,245.35374648460788,,,238.600192459946,239.38043633089308,235.5094676054492,,237.15923763169434,242.91362844353495,244.28644136552657,238.46286670911158,232.55086806824755,,,,225.88792759110783,222.45800788173307,214.64381123844367,205.75456647630008,,198.28405531012112,186.16102333453088
2,2000-03-14 21:58:59+00:00,216.17556250177657,213.7786265921219,202.67205515555884,,201.84476330232312,185.2339005858014,200.1451618236032,196.88689685624487,210.38465822072544,,,221.8219440872811,230.00576094310435,225.8154473913574,234.2308579752378,,,,253.5731352778909,242.3745098365747,250.08994658570657,257.2088976680452,,,265.60976256983633,257.90444109958065,256.307013436259,252.31554611688,,,,,,202.1999085263783,184.19207737831573,
3,2000-03-30 21:58:57+00:00,184.5917216714422,175.70567859276576,184.14565431625977,,191.1130842497795,188.3583111361449,193.1403674450801,186.89444014014333,,,200.55988428915805,207.20937169273938,215.44641498390277,218.17717961624507,224.75524948165747,,,242.90707949374823,238.29552895116996,237.53484146960784,239.2254573094754,,,246.51638771224796,249.45079897171067,255.32360256426787,255.3968830755035,254.6218478171818,256.7985406320262,,234.71775337224645,222.77152090408208,209.7425490000704,198.5498129706735,,173.00402338699027
4,2000-07-04 21:58:02+00:00,159.08852061422454,,148.59296176155772,,182.6708349697479,169.40748491845002,,190.69922847286904,199.24822667596356,193.06991619669014,210.69178951980257,184.29899439527566,,,217.14440488320554,211.4605093627424,205.14023860044102,191.15317760404142,,222.02472024415655,,225.12218311761146,223.05482921325216,221.86925602888329,238.13774840296264,244.23110034601677,238.8164345900035,244.45915103520252,236.8431594798907,228.0919726598116,218.1725404015308,198.43395919280835,,,,
5,2000-08-05 21:57:32+00:00,161.2158172138666,,,171.7694299232613,174.97388346756256,154.72499273302077,163.49401698593132,175.51398392117432,189.10872762778743,189.09873674961761,199.03853781390688,212.17190072943433,,202.18252999676608,200.76953972138963,213.6316042295545,208.83337204110356,203.00434806464386,198.84791037504615,186.42029066498253,194.90810698641144,206.22926202694748,208.59025163836884,203.99722689347993,203.11626315425124,215.66499435684122,,228.34447385249067,223.4334308005891,216.6278174340186,206.5661508903968,188.31626687206563,156.825747342195,153.40237981242106,,
6,2000-08-21 21:57:26+00:00,200.36850651884714,191.12705353279472,152.50105666749317,149.15241784690892,161.9942360064229,148.93840253890795,171.77400892325983,173.29303394785305,,206.29399715838383,208.61311682099577,203.27535813167384,,206.1203362840332,213.85409612369986,209.25160873546142,197.6344251012394,210.4582551178787,199.99178398526567,196.87862936287064,,203.8149066288249,206.54336954045007,198.6004795989242,212.93150804746023,208.07696277570363,213.58924998401056,,220.3092809561959,199.67553299688097,202.56363024451264,178.4833044006273,170.17752712636735,152.46861366905736,,
7,2000-11-09 21:56:45+00:00,238.64184507072463,224.05706937578105,225.25733117469193,,,209.05672329088725,214.53435701991057,238.0171285247159,,212.01539974174557,229.88685016013662,252.48300037631617,250.05217347159393,262.4412631152165,266.84636034904923,,226.67468565941985,239.0024782011906,239.24786884244102,244.16333623163922,240.02205661982455,,247.4429167784014,255.48797000527972,250.53784040804464,257.20152918565054,262.019446459041,,,225.92302023425177,217.12513181293141,204.10439166416302,215.25225179535272,,223.389795297526,
8,2000-11-25 21:56:47+00:00,208.1403346973771,200.3402320800598,,184.24877100897675,166.17313066572152,,,192.5850675141609,,195.68862544246522,217.08477343599026,,,,,210.77962913107402,198.83699656907928,,,,,208.9839857109874,,,,,,235.4773464976343,223.00584496633834,205.02187066848197,,,,198.83867029750098,,
9,2001-03-17 21:56:40+00:00,189.04017603503746,192.4294635668279,192.348293084921,188.66320593803056,,187.49019561282387,177.45395066783195,176.5172808878031,193.79470604378926,,,231.3923898162452,237.19749508555074,236.25337781767837,225.33440198241658,206.97897014037997,,227.80344584555132,218.77922367166005,209.86254422082135,217.99890609446257,,227.91475327138244,245.01371933268615,245.75194024686664,253.1525472224101,253.86609851733374,,,,,205.55830786018424,189.1626830220354,184.42519145920187,174.9006312943818,181.24372531735324
10,2001-04-02 21:56:30+00:00,167.91542599175298,180.03091312492236,,,,175.10266647328115,161.01998758529058,,175.89047486923096,,189.89555003810977,206.7402020909957,219.60342411705318,,,231.2632631182605,206.57000167014345,204.47590729358805,177.67500536469007,,,176.68076681909736,165.33896509779802,173.09410446909334,222.10032773818406,,,,,,,,,,,
11,2001-07-07 21:55:48+00:00,185.35642306176908,170.23384849716837,,176.99569005089288,179.88551796652808,192.3633203482857,180.96128285587753,,,168.040961338184,,,,,,,,199.93202261122434,,220.13371481148621,205.2627133219397,223.22282951577023,223.17466447369446,220.40486862984542,236.92964458374158,242.40279291080873,241.959656194215,230.88329955982087,234.55794503540153,231.58833523514534,218.08912310960267,206.62915594919158,192.49639644717124,,,
12,2001-08-24 21:55:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2001-09-09 21:55:00+00:00,,204.5708958877696,204.0888439036487,203.22822224249552,,,,,,,,,,,,,,230.33164916746097,233.05064317782075,228.35314529667403,192.79736478039666,203.9892866066876,,217.85474100062265,245.17892355307126,247.55363097558603,225.20714661760024,246.48822309203806,,,208.97822057540895,194.13915727975314,194.78005795591875,193.38502093234345,167.92493722558223,153.86668239497914
14,2001-09-25 21:54:52+00:00,,216.6794234025702,221.76135662951341,,,216.2843392484537,210.10634848446747,209.28285635517733,,,,251.11843209083293,233.39270181435484,227.36671891483593,229.38770013141493,235.82692845221948,245.33747507888546,248.78366015050793,242.35712707214938,241.67559355367442,,,,255.248822674721,263.3372803659149,259.7748908358696,260.3652061934038,,,,,,203.94470216732114,204.0118949826597,177.06763924727824,
15,2001-10-11 21:54:33+00:00,,196.00153756540016,195.58711791452794,223.2917685330934,,198.9796374860021,192.2731915879394,183.96671204953682,,,,247.8239464984349,248.38594939691632,225.56632767220052,227.06039063224628,,,216.87853366611543,218.11003247910557,219.01435117026404,,,,240.12545036084745,239.6846639872027,236.20839187835287,236.79742767931822,,,,210.76702506566025,210.22712996583348,203.7664390402373,,181.15886396545812,143.27023655157765
16,2002-02-16 21:55:18+00:00,,245.09790318159054,242.86795208597175,242.7935891564626,,230.6476560093512,230.7497135285845,242.80901529093393,,,,261.0248577944863,259.99106368201967,266.82439765988624,262.59928081400363,264.61600596273075,,263.71146826280767,262.29210646821974,271.8441204590636,,,,,266.6700809330154,267.78754606395,265.82711552125005,,,,,,223.0657012057485,208.85235437813702,204.59982218623094,180.94155957115476
17,2002-03-20 21:55:12+00:00,160.01020397308432,,,,141.7195687791312,167.48678824458756,,158.8624958718368,,113.441221987602,,,,,,,,,,,,,,,,,,,198.34018629806033,190.35035398525702,172.8293758887621,,,,,
18,2002-08-27 21:54:24+00:00,,225.14281592586008,219.69303491689652,222.45882748487222,,214.21153377628374,220.73187392586303,205.97416609485586,,,201.30199825649666,217.1264999551229,222.52166658013283,241.64234494128465,255.09359314312033,,,236.92702931313642,238.38362387371748,219.80063290288453,,229.38084459839288,,227.73528683290442,218.24420002151135,215.56600100869346,229.30189662280722,233.66991571457802,239.43998277412086,230.2614727382499,218.77808128286827,205.37408304947803,,176.1461048249673,,
19,2002-10-14 21:54:07+00:00,,245.4991672507782,226.43169018341652,228.17891294385814,,202.6905137229047,225.36564303740755,225.20600940645573,,,216.11093057714086,240.60031116285077,239.81467907850183,235.18563487419902,242.19844065637923,,,239.4667814615563,252.38076578602445,229.02473958833207,,,,232.07923094209215,225.53963513989657,221.49869108490745,232.408862119465,,236.43132497841037,,207.74691819335476,215.92718566456014,188.56687390966738,178.48412227964056,181.6102531467876,160.07414176564123
20,2002-12-01 21:54:40+00:00,216.34831338099266,207.60866397863097,,226.46018226081637,,214.05902960757032,204.94388121649058,213.01027381046958,211.66588184417938,,204.56805321618455,216.0632566130442,234.87484973131333,241.9021768279054,244.5363979912438,,234.66925279019472,247.9945685635696,248.23518658023133,255.21060339248908,,232.64342840243847,241.15447677990662,241.6388826381508,238.70058060170024,219.77490409958872,,242.4311548262942,,233.84207768771537,219.76736003515654,215.68733837388487,214.10218074224923,203.22713281811352,200.41482660280212,182.00203056799975
21,2003-02-19 21:55:06+00:00,171.52247454529666,,,,166.93511463283315,193.18210331016422,191.04460387915086,,,164.48244866290426,191.19475651042544,193.33521604719067,,,,,,193.90601600284214,206.4940594663431,,,198.89818522184694,,201.04727194389991,,197.3820577004364,198.25517424190073,,200.33221312157605,195.9646741207562,,185.71407713540762,,,175.64679738618935,
22,2003-03-07 21:55:10+00:00,184.69648921105386,188.69618233219768,191.05782438780136,,191.57610177679615,198.68571958614118,,,,,206.66669949217683,207.10073242079935,214.90440424142102,225.06148257361247,217.50171185552452,227.23282687136242,219.68992313993337,221.65625838477914,229.7392052283259,229.0765950611954,223.09565420681457,,207.38653215419234,207.21363353158887,211.764741384581,214.83090669551274,212.3746721443732,,224.44328818681848,226.1929526904143,202.68436586469977,205.19517301684274,203.0672078976649,197.83324764447357,,
23,2003-04-24 21:55:10+00:00,199.04368340283705,189.33814508670753,187.25186822360672,,176.97260381987206,181.4119394438804,196.00505858267775,184.52841327237246,192.36726627054747,,206.73945067496388,201.23823462122743,,213.596215226862,199.6259697327209,214.33084988706085,218.2864844538536,214.4546006175112,228.64706275163542,222.70161026137316,234.49843057403584,244.43366175913633,,236.00471139838004,232.41470126530012,230.2978406498823,,239.7230489236993,231.8165758365814,228.5234527564824,203.462465934079,203.6995729001036,203.8789504101948,200.58042610701122,,169.988274649625
24,2003-07-21 21:42:57+00:00,,,185.55943513411376,,,165.94433332010354,185.13035757327802,168.04567056475938,213.6749554204994,,213.02293733601368,,,,,,,,,,,,,215.51031567748828,205.75302608019126,224.07778266959707,212.29575948352215,,,,,,,,,
