,dates,chi0308-0000,chi0308-0001,chi0308-0002,chi0308-0003,chi0308-0004,chi0308-0005,chi0308-0006,chi0308-0007,chi0308-0008,chi0308-0009,chi0308-0010,chi0308-0011,chi0308-0012,chi0308-0013,chi0308-0014,chi0308-0015,chi0308-0016,chi0308-0017,chi0308-0018,chi0308-0019,chi0308-0020,chi0308-0021,chi0308-0022,chi0308-0023,chi0308-0024,chi0308-0025,chi0308-0026,chi0308-0027,chi0308-0028,chi0308-0029,chi0308-0030,chi0308-0031,chi0308-0032
0,1985-01-25 14:04:03+00:00,185.324586543954,196.16270091491373,211.30549209633864,214.3203410774309,198.93743869944598,189.39363631253326,199.95656625375562,199.04064517822644,204.63095889026022,206.97359044268273,,222.6941908432957,222.2420231300206,196.41493624472935,176.0800625179394,210.94672642800103,236.84503510133166,,201.468200898784,202.34677663414953,,,224.27821044107853,221.48704318539438,209.05448983023024,201.02185047226317,191.18693869114034,187.20348016022353,195.01689199459577,189.74798767194397,181.95430539142146,212.58262890640046,205.71678323787785
1,1986-01-28 14:00:46+00:00,171.55203464367452,177.21002285578766,180.50163352387898,174.71191648242967,180.30975569388605,197.94969523539413,193.91507060793873,185.33988048042877,184.44272986513346,184.92588330036494,170.17997789607142,202.72978701292544,184.7549795035563,165.70504939052714,175.9068021421209,203.0590968210932,205.37443865558208,175.05482428147704,190.34579008629015,193.56808646137887,160.57227226098203,169.20582472272164,189.78228073186708,183.57527351605916,186.24574154180993,174.93853112711236,177.2586154558828,178.39236975400922,163.13893164905144,152.55173535723932,157.30698250095787,189.50976366295572,186.07296217287558
2,1986-02-04 14:06:23+00:00,200.5452493010061,205.39871012275532,206.03030605116368,193.48470108225496,190.64189881699107,203.87398879261684,210.83319668282294,205.8431433378995,202.99804513809232,188.14823277754937,176.5126265191252,220.02673795729464,202.74183497476682,176.45895880552501,191.74430651144374,220.77664530881574,213.21847031496242,182.06620175929368,194.69112453593152,198.7762542518193,167.13125251028004,181.51981993748782,208.09685254541913,195.66227370978194,206.1553618264034,193.77622949901337,198.59701554536292,193.69200683731282,183.16733197748522,165.24931465641686,167.3321832112885,210.39504967714527,197.67168156184238
3,1986-03-01 14:00:01+00:00,200.26313173617433,194.96814403840557,203.04365959985694,212.62214632800016,175.84761834715917,190.27551049894498,218.1597083586842,204.53171417166746,199.23119467007783,203.22924994864644,176.5781074943144,204.7847921479742,190.04620351801577,166.75139911137313,208.30499335562436,226.6594596563934,224.72212795163884,193.43484417637475,179.57408163954906,203.48521675765068,164.1005448620213,181.9426314540587,200.19582814101182,195.81496558596956,197.10641976990217,194.39193669586166,186.55510536512926,191.6452702635223,177.37872126611677,163.03128980803172,169.82243576520744,206.00410513258802,198.47541666130292
4,1986-04-02 13:59:23+00:00,215.0845060195878,205.0892418522899,211.74721616258785,227.1807302554878,203.96734217316538,172.32421101844744,183.07733347497822,213.53401262742344,207.9786272148942,198.36070036500212,190.39589552623582,209.62021854357317,181.69858184336377,166.5028613660357,193.47322064921207,234.8535069855282,224.3437810483743,201.17104383285772,178.25641564120835,196.05642144823318,203.66053122661782,185.77290813617418,172.3086641706173,191.26386405016333,203.85350508838593,202.47385705242434,205.9550859272498,203.85890951606956,187.12948408789933,178.80437745743887,172.08502498332,211.1417834407562,211.0485461491071
5,1986-05-04 13:58:38+00:00,,,,,,,,,,,,104.86335433578797,112.75443939738165,135.17286867264303,157.66398962993986,194.94233344905643,195.2034345390186,189.1847840879878,178.44411594879,158.5936799904777,165.22519273234366,169.41053720479576,172.60925060010942,171.47459367498521,168.77079998781488,152.03706486795616,150.27801028225326,154.10917278476666,140.08778072051973,132.0813578748672,121.51974906135374,187.75552607412624,183.2174948920927
6,1986-06-05 13:57:43+00:00,,,,,,,,,,,,90.3894539630885,109.84168261461814,138.13946833972733,,190.29860878367305,186.21526498833506,179.47942298942036,169.3994660182849,,156.12057444125438,162.7510170992421,170.53914861023577,166.15898076679377,169.69850949359858,141.86117032553682,132.49438469401463,137.72878976941206,128.99191621491008,124.24843898288321,116.06919145362089,180.7996019053559,
7,1986-07-30 14:02:04+00:00,,,,,,,,,,,,87.62899783299608,97.28035610812785,131.13138143453736,160.08514522945825,198.58356126535787,183.92044239309485,191.9114285250522,180.43158107663788,,172.35933255390205,182.33913883558307,209.26904913941286,192.87386805729255,179.83444897832283,175.02431501328397,165.22628814952853,155.325289373287,146.51888487026844,142.08041171082908,,,
8,1986-08-31 14:00:29+00:00,181.15798950710558,162.93665729413829,,,,,,,,,149.70348675174174,112.72947029188481,118.2167953074458,161.01637168559134,178.8188969961463,195.55709256864088,195.8990095307703,185.60541479806432,181.03144435497808,189.6402000204667,178.69413120008642,188.81888220613044,193.45516762771848,185.96544718254964,183.23633723778306,174.29868272638976,170.38481148276952,153.67527527340948,141.9329684418393,149.06320147297555,152.1396004332305,193.24372664294765,186.59965981200347
9,1986-10-11 13:53:23+00:00,194.41347342286292,186.8031487372774,179.10360649438508,185.3330755394433,184.97053119706365,189.58273192792217,189.5893890328035,173.69887897887747,183.9578072780442,182.8206837613592,179.38299231621733,,192.81284397017475,173.67598134429636,195.87219530234282,191.60202153278885,186.57967080265718,202.3797426958259,174.29142648801732,196.85460998265194,192.67733757650262,206.61078853098167,205.44810453102832,193.6051841857674,191.22989798793625,183.16834314404338,176.15110432885388,170.81564065072052,156.53908804467343,162.188934567464,168.30609715523377,203.8984699129311,197.0028492246817
10,1986-11-03 13:58:22+00:00,199.092289001121,182.35388212140236,191.32063738390212,195.03605856552554,192.09315952826603,196.04237965969955,188.13589354854196,193.42253664654248,176.0129541148663,190.82050537062807,185.60615288391887,,194.66083739358766,183.13905379451566,191.69833016741703,204.37191133804217,191.63345019279768,196.2632169839108,197.97225565072625,192.9324814970662,197.2262782658364,197.00460598478122,200.76359968762944,191.38064437712669,190.347930744878,185.92719750498733,176.8484588251896,173.9342941438863,165.08513445416656,158.40816525637183,163.7322107026649,206.966238824804,200.86671586717245
11,1986-11-28 13:51:58+00:00,,,,,,169.60894577872998,176.13303990104032,178.65627810114904,163.05497462981378,175.00017944298253,180.62103166539356,162.2425739175987,183.8000990337342,174.84768810788876,173.19199231415422,185.99459524267763,176.65049633529605,188.67329671743707,197.14895209498582,173.63968862226233,183.082446504701,188.65870728043865,181.86856142781784,175.47200605404365,165.86202622959098,166.60395088407648,169.28945130853953,148.98717156623482,156.5067714082137,150.30021729602004,144.69515626385154,196.78493765365945,185.1835723750827
12,1986-12-14 13:52:25+00:00,,,,,,,184.94298145296315,190.31383518626626,169.2723862264089,181.03772379494436,187.71242332028842,168.15109573196168,198.0267818217032,186.5652351018174,178.407546238172,188.54283352442022,180.10240470132408,200.4375660915766,197.10243797586543,185.55591119382885,189.25763695678157,185.86903464955378,187.0143939510229,180.95274141263053,166.51266831886772,174.06759601993238,175.2003642303979,168.05803091027641,158.98883955103526,156.59870647612888,151.26703021113775,196.33560554661761,182.94649705025677
13,1986-12-30 13:52:55+00:00,185.07824668924206,188.04021140947066,189.75903106603397,183.58003067685348,182.39172869763973,192.41097455094774,180.4911234751582,182.4832940287924,171.786453058476,167.07110963799664,181.55426429898412,175.4892204675564,204.32528006839522,187.3755181282204,178.4374406237567,193.8025612719632,181.6857386515157,200.3166487139266,190.35227213994045,181.3538356538768,176.79044375190904,180.06604287793567,178.52903392193014,178.08482707283548,166.3232128861362,171.1594893735029,182.79216961149575,168.3192821235428,166.9623005490355,159.68051299977037,154.57524852126176,191.36211121187625,184.58585121240498
14,1987-01-31 13:53:53+00:00,194.53544988356774,194.05528631578,192.9056725174808,194.99379113324693,183.30927200997564,165.6487427962714,181.0823128676343,192.35128413187334,192.10872670984355,180.4631158212863,187.51922076117697,174.52265597768235,187.31368614563192,191.87102758375892,179.72371006495783,195.09759861435828,179.0081543282944,188.13517565287165,190.4497761247788,189.1475643323069,187.47817345261439,187.62010761837934,177.6299522068113,181.6711788719537,174.21317246884502,178.94057440747275,175.34453382784397,176.05428346685216,162.95741552015025,155.29214266902352,148.90044256512184,190.51398514543388,187.98026391604793
15,1987-02-07 13:59:57+00:00,219.51877910984643,219.56696818243407,213.96668376659872,217.93139772362898,206.30793911230526,182.32859414430524,196.9417339285242,211.61639560191892,207.52736267303467,193.91286345104027,195.63130124645318,186.328589536769,189.91440479237906,199.31727815722869,190.4944998960022,215.3552704788055,186.8268899043714,199.34613487703638,201.1279095947017,202.20820062425162,210.22428162235133,209.4254066870771,187.69922198857546,188.4674293839953,186.61388854328845,183.74481833865258,185.3585509722206,185.09648263520666,169.18265345626037,165.95135647201397,159.35728186659338,195.70348197003779,197.14748011147188
