dates,nzd0580-0000,nzd0580-0001,nzd0580-0002,nzd0580-0003,nzd0580-0004,nzd0580-0005,nzd0580-0006,nzd0580-0007,nzd0580-0008,nzd0580-0009,satname
1999-08-26 22:06:44+00:00,639.07,633.80,,175.20,200.13,203.49,,,,764.00,L7
1999-09-04 22:00:33+00:00,643.51,650.02,,178.00,195.10,210.11,179.65,214.74,,769.93,L7
1999-09-27 22:06:48+00:00,644.95,653.06,236.99,191.14,198.51,210.06,178.12,204.65,633.10,768.65,L7
1999-12-16 22:06:45+00:00,648.35,659.28,229.10,195.29,201.19,209.99,183.69,211.74,648.46,770.84,L7
2000-01-26 22:00:26+00:00,649.87,661.56,231.20,199.39,201.91,212.62,187.76,216.39,651.90,772.32,L7
2000-02-11 22:00:21+00:00,650.98,663.45,229.12,203.47,203.04,215.47,189.51,218.29,652.11,773.10,L7
2000-02-27 22:00:16+00:00,653.19,669.07,228.84,210.90,203.91,219.71,189.53,218.73,651.76,774.57,L7
2000-03-14 22:00:11+00:00,653.91,668.60,225.10,214.92,206.48,219.41,191.21,218.80,654.22,774.44,L7
2000-03-30 22:00:09+00:00,653.70,668.42,215.21,209.18,205.51,220.10,189.50,218.79,659.92,774.99,L7
2000-05-01 21:59:54+00:00,651.06,664.68,208.44,204.95,205.50,217.92,183.87,218.79,677.07,773.67,L7
2000-05-08 22:05:56+00:00,651.06,664.54,208.44,204.95,205.50,217.92,183.87,218.79,688.24,772.58,L7
2000-05-24 22:05:46+00:00,651.06,676.77,204.65,201.47,197.79,216.94,181.61,215.65,699.14,710.37,L7
2000-06-02 21:59:31+00:00,651.06,686.57,198.64,196.83,197.79,214.56,175.73,216.91,707.10,661.04,L7
2000-06-18 21:59:27+00:00,649.82,697.44,191.19,192.09,196.16,215.16,169.01,208.25,719.03,605.13,L7
2000-07-11 22:05:17+00:00,649.82,705.86,188.68,190.86,187.72,213.93,168.38,204.99,724.95,568.77,L7
2000-07-27 22:05:00+00:00,647.98,704.95,181.59,187.72,182.69,211.19,164.09,198.02,736.09,547.82,L7
2000-08-05 21:58:44+00:00,647.98,701.65,182.08,187.28,182.23,210.69,165.75,198.02,737.46,547.82,L7
2000-08-12 22:04:53+00:00,645.61,700.49,177.10,183.74,180.44,208.25,161.27,191.76,748.21,522.35,L7
2000-11-09 21:57:57+00:00,640.28,715.85,166.92,176.26,161.64,208.93,154.03,182.54,778.28,216.85,L7
2000-11-25 21:57:58+00:00,639.78,699.40,176.78,182.59,174.61,212.36,158.63,181.56,755.00,326.13,L7
2000-12-11 21:58:00+00:00,638.90,683.15,188.31,191.53,182.04,218.33,171.60,176.01,731.43,434.24,L7
2001-01-28 21:58:08+00:00,640.23,648.98,212.35,207.08,202.79,226.75,189.68,192.73,684.30,629.70,L7
2001-04-09 22:03:53+00:00,641.26,646.48,222.81,214.51,209.72,232.57,196.55,197.33,634.43,657.24,L7
2001-06-05 21:57:16+00:00,638.23,657.92,200.18,197.23,210.05,220.10,177.96,199.48,638.10,765.34,L7
2001-07-07 21:57:00+00:00,639.18,664.50,183.36,181.27,205.48,214.36,157.41,191.23,650.26,769.20,L7
2001-07-14 22:03:09+00:00,639.18,664.50,181.36,176.64,205.48,210.11,157.41,191.88,650.26,769.20,L7
2001-08-15 22:02:38+00:00,633.23,656.25,172.21,172.53,209.99,207.78,148.87,191.64,650.49,768.15,L7
2001-09-25 21:56:04+00:00,638.40,659.17,177.50,175.24,205.59,209.88,157.21,198.01,653.52,770.60,L7
2001-10-02 22:02:04+00:00,639.25,658.24,187.69,182.10,206.46,212.73,166.96,203.85,643.59,768.79,L7
2001-10-18 22:02:06+00:00,639.40,659.05,192.02,184.12,209.40,213.79,167.43,202.58,640.26,768.14,L7
2001-12-14 21:56:17+00:00,643.45,657.17,200.93,192.33,210.62,219.97,180.81,201.86,638.02,766.19,L7
2001-12-30 21:56:13+00:00,642.90,656.88,203.03,195.52,211.14,220.81,180.83,199.06,637.97,764.95,L7
2002-01-22 22:02:40+00:00,646.39,660.22,216.05,208.78,212.79,225.41,188.69,205.99,640.53,766.32,L7
2002-03-20 21:56:24+00:00,648.83,662.82,219.19,207.98,209.22,223.92,192.46,206.27,644.01,767.22,L7
2002-05-07 21:56:27+00:00,646.43,661.23,207.66,205.30,211.37,222.24,187.07,202.25,646.82,764.39,L7
2002-05-30 22:02:25+00:00,645.52,660.75,201.91,197.92,204.48,220.58,182.19,200.83,646.82,764.39,L7
2002-06-15 22:02:19+00:00,646.88,662.97,192.02,187.62,202.28,214.29,174.86,199.96,652.00,765.89,L7
2002-07-17 22:02:08+00:00,648.57,664.85,186.87,181.57,199.41,216.81,173.64,204.06,659.79,768.26,L7
2002-08-02 22:02:01+00:00,644.18,660.76,174.91,172.04,178.85,214.12,169.17,200.92,663.01,769.17,L7
2002-09-03 22:01:48+00:00,645.44,660.99,173.24,174.93,184.01,213.14,170.02,201.36,672.06,769.67,L7
2002-09-19 22:01:34+00:00,644.37,658.35,180.48,170.34,187.01,215.87,170.14,200.46,674.08,767.22,L7
2002-10-14 21:55:19+00:00,645.72,659.40,185.96,179.81,191.50,217.71,174.95,204.13,668.31,768.50,L7
2002-10-21 22:01:36+00:00,645.76,660.10,193.92,185.64,194.25,218.98,176.10,202.48,659.55,767.44,L7
2002-10-30 21:55:25+00:00,646.76,660.79,197.81,190.36,197.38,219.96,178.72,204.91,658.33,768.20,L7
2002-11-06 22:01:41+00:00,648.74,662.35,203.35,193.45,198.31,221.37,180.37,202.57,656.29,769.48,L7
2002-11-22 22:01:57+00:00,649.36,663.22,205.73,196.77,200.23,222.09,180.82,202.07,654.52,769.28,L7
2002-12-24 22:02:09+00:00,651.95,665.91,216.29,209.31,204.48,225.70,186.13,205.60,655.57,770.03,L7
2003-01-18 21:56:06+00:00,650.99,664.54,216.69,210.34,206.26,224.69,186.82,204.54,653.13,769.04,L7
2003-02-10 22:02:28+00:00,652.12,665.64,223.22,217.22,213.75,226.55,188.67,205.86,651.50,768.51,L7
2003-02-19 21:56:18+00:00,652.00,665.07,222.36,217.78,213.21,226.66,188.83,206.18,651.13,768.46,L7
2003-03-23 21:56:16+00:00,653.19,666.98,222.91,217.18,213.29,227.35,189.90,206.55,646.46,769.56,L7
2003-04-08 21:56:23+00:00,653.06,667.02,219.77,214.53,211.76,226.32,188.78,206.00,649.20,770.30,L7
2003-04-15 22:02:33+00:00,650.85,667.26,219.86,210.33,209.87,225.89,187.29,203.99,649.02,769.12,L7
2003-05-10 21:56:22+00:00,650.08,666.62,209.33,203.92,204.53,222.56,185.34,205.41,652.78,770.89,L7
2003-07-20 22:02:20+00:00,648.28,665.61,195.16,190.00,199.11,214.74,184.00,206.00,656.06,772.32,L7
2003-07-21 21:44:09+00:00,648.28,665.61,195.16,190.00,199.11,214.74,184.00,203.39,656.06,772.32,L5
2003-08-22 21:44:43+00:00,644.45,662.22,179.09,175.94,190.74,208.52,175.82,202.48,674.02,774.88,L5
2003-08-30 21:55:58+00:00,644.38,661.42,179.13,177.60,194.21,208.82,174.45,201.93,678.12,774.43,L7
2003-09-14 21:51:18+00:00,644.38,662.25,180.56,178.55,194.52,209.86,174.80,201.95,675.42,777.59,L5
2003-10-16 21:51:43+00:00,643.05,662.91,182.77,179.88,192.53,208.20,173.22,202.00,671.25,784.99,L5
2003-10-17 21:55:51+00:00,647.43,663.80,187.65,185.44,193.65,210.15,176.71,204.89,668.16,783.36,L7
2003-11-18 21:56:15+00:00,651.84,666.36,195.68,191.61,201.83,213.91,181.01,207.22,666.07,782.82,L7
2003-12-03 21:52:19+00:00,653.18,666.80,198.43,194.74,202.57,215.18,181.57,205.86,663.76,783.89,L5
2003-12-11 22:02:33+00:00,654.59,667.38,202.03,198.67,205.11,217.91,184.08,206.26,659.35,783.89,L7
2003-12-12 21:46:09+00:00,654.59,667.38,204.43,200.08,205.54,217.91,184.08,206.26,658.53,785.23,L5
