,dates,mex0575-0000,mex0575-0001,mex0575-0002,mex0575-0003,mex0575-0004,mex0575-0005,mex0575-0006,mex0575-0007,mex0575-0008,mex0575-0009,mex0575-0010,mex0575-0011,mex0575-0012,mex0575-0013,mex0575-0014,mex0575-0015,mex0575-0016,mex0575-0017,mex0575-0018,mex0575-0019,mex0575-0020,mex0575-0021
0,1984-10-22 17:47:12+00:00,225.4385013281178,207.09065162944302,219.3425093388626,224.98869968996848,220.36354800311142,209.52728330294462,201.96348090239246,199.22193759781703,209.7436535203899,215.99185500464142,196.31782188722391,199.44527994061244,201.56809299191724,208.99624552327603,209.6344890243953,201.5778917791327,208.851036997358,207.77142406927868,206.43035837181225,209.98146539629352,210.898429552282,210.5882378956773
1,1984-11-23 17:47:03+00:00,209.94381795920077,195.5574798576167,201.86769036980718,205.38363836262977,204.32999700764992,192.00104672947538,187.27517667301646,182.72521234748945,182.92825749022577,183.84996864169727,180.83598330615385,181.32093707354906,185.246724348076,194.73178281016607,195.4222304554671,194.18491704978487,187.55467424966253,188.09512039647112,189.0013073603581,187.3911698890093,193.1913447565794,198.55271377036402
2,1986-04-03 17:42:51+00:00,240.12891056800748,211.55693865344583,206.20850347123263,200.94955356397332,220.92883410857127,221.23522404630728,212.5138373040725,209.37893278305353,201.48911786164,210.51994464254807,214.12457414255252,214.5106022024656,209.148362274544,216.54441426400456,213.08922590973373,218.58452865963284,211.2075236307345,214.57485332017552,209.70740136885667,211.5993843405396,220.7674513909235,225.15464057268235
3,1986-04-19 17:42:29+00:00,244.15492011133912,211.55424507253497,213.88717219292718,211.92798439349875,226.26930384942565,228.95280280446934,221.26983045974148,212.33411008315483,204.6246125300854,215.90018664409862,220.55946529580473,222.23560774124616,218.59492446482983,223.7254902209133,220.82686837793779,220.01066606317988,216.23605554540933,218.51784238454587,222.52391959828287,226.30531799299447,227.54414201778437,229.29440183559547
4,1986-05-05 17:42:06+00:00,231.06116318202768,208.8033422719679,208.0049423965537,207.71625720375846,208.03605291983087,209.16223490375017,206.45170785043928,195.9183099637387,193.16184211601228,205.48651798990636,200.05263991079536,205.84840030907856,201.41242745524087,212.68294471702706,210.82483629023687,209.5782480820019,205.02617413965393,209.92132513324043,210.88644637504285,219.06019002512892,218.25132485192114,221.9188125713997
5,1986-05-21 17:41:39+00:00,225.95090632346097,201.20569409576837,210.76165518318004,209.02187376431948,209.6995118006001,206.3423781663344,203.9102642943563,202.68415174709781,203.8174272471135,214.56615500460674,205.80030620637797,210.58971665276056,204.41081228626155,216.04687839812317,214.10493809429664,211.12014785602264,210.0067960330744,210.68489988215538,212.5700786310068,216.24178948712057,222.03226272482829,225.67272359060593
6,1986-09-10 17:37:51+00:00,222.41854166132094,194.82359280020876,212.20234037796507,217.4700872847423,224.6753022919243,211.66068223554254,203.6375457769892,196.61563055990734,205.13184479642464,224.70116494900608,221.15027677694553,224.15205416436206,220.50223843156522,216.4929502693377,212.15089654990356,208.63078954628247,209.70130190446656,211.94086125778054,214.11161924670907,217.0648351276833,216.81373841064183,224.28653069154905
7,1987-02-17 17:38:03+00:00,212.97804997615964,194.619801819712,198.79472281821043,200.92497046269213,201.5153883576886,197.5272493984329,197.44384670334549,192.4139931088087,186.7248660734864,190.52680135264364,192.60205254310495,201.6586815871994,195.46548912060297,203.86191807340305,200.5221777708632,203.09026902443597,196.9585451781426,196.60074347371892,199.4568096504289,199.58033417110784,205.85943473107488,203.14732857135397
8,1987-04-06 17:39:49+00:00,235.7522067885232,211.72690917386086,208.69105997166423,209.95619989545452,218.50354548542435,224.54842109307936,213.8122298979565,207.93857308093888,206.58098890456066,203.83583943893893,208.58199173594699,212.57844984174537,204.99765646180418,211.84573766113914,207.59617847605642,210.250195527703,209.40837785246686,209.8349532602483,207.13275493137778,208.49495421022166,208.82818753058052,215.03234942501666
9,1987-04-22 17:40:20+00:00,237.2252499174644,219.81834341598125,212.50403508697607,214.31247103343554,219.412599624518,226.4461897965969,215.63915485276033,209.69236289181364,205.2537675563544,206.14863679541327,211.80426256979493,215.4927614775226,209.07316344139974,220.18730637985175,214.23589633601216,219.36667601638126,209.53120829078642,210.05491233635047,206.0667246561086,209.62269487952597,216.289542841966,220.42577544420297
10,1987-05-08 17:40:48+00:00,231.4081662509393,208.84307250837512,208.61989645986523,210.87507493989216,214.25337479062262,212.90660764751357,211.1914123957917,202.30417980866372,199.69958037150872,198.89247283359663,200.4630558469854,203.98393369265546,203.58021770972152,210.99631050639078,210.7750992220631,208.63093091499394,204.04111990109107,205.5865219927247,201.97301918542797,208.45955317976205,215.81854768248735,220.73143766534488
11,1987-08-12 17:43:08+00:00,214.57497136443186,199.3387324717287,209.815949813401,209.86837489715106,217.08688481937997,207.8087111087288,202.98419418180094,195.76659484673178,200.50638036133148,201.8088680117614,209.26144455373966,212.1055768528424,204.85770752540682,204.60070302324124,209.6216218900995,205.68914344496068,204.1621533490179,207.0103893384328,206.18382326454696,210.91947285207613,210.7411750796255,217.98798801916587
12,1987-08-28 17:43:35+00:00,214.96109230144424,193.48373133713125,208.20041078849997,211.5595907259396,217.63485639501198,203.35136041883072,197.30121494789037,193.12709110373615,195.96610926471618,203.2993638917571,208.82802919458308,217.50356106020774,204.82669816601526,204.45828461431725,206.6134494865466,209.8157118942696,207.68514573408584,206.89306160393033,205.50475739529534,207.62519706291286,207.86877692266287,217.03672572729624
13,1987-09-13 17:43:59+00:00,,,,,205.61831042670303,185.18536457018104,192.83636013659122,168.76116545265802,159.8162297942773,162.4252420001998,166.60755830161003,178.04745351904185,197.75598691994804,211.4265120890562,210.72285808119946,212.87398173362817,204.48458994102805,206.60867740205407,205.7327134905696,210.84276503690592,213.11333587201779,218.38986388973973
14,1987-09-29 17:44:20+00:00,208.60264362736166,191.52427109207594,196.62322338769798,203.5745432913114,206.92639010079995,201.09888724831455,196.69163987612512,191.485725110483,189.99252234208663,197.31399364208664,190.32318937446348,189.09778154713985,187.77698540219217,199.8985846190307,200.33129936599352,199.35734193542027,195.3976269969337,201.87845628917808,199.3310811350168,203.2540212080906,202.35023271066206,202.61452170705832
15,1988-04-24 17:46:56+00:00,,,,,,,,,,,,,,,,,,,,,,
16,1988-10-17 17:47:19+00:00,,,,,,,,,,,,,,,,,,,,,,
17,1990-04-14 17:37:23+00:00,232.5012997875412,217.08488662346002,215.20209822499655,213.81363373418475,218.28473251479792,215.69499301984678,209.79464337274487,205.12951712375414,204.47029604611174,211.7192193037938,205.2123813154284,206.26337865581738,204.4048601061946,216.98612798154107,216.72500505731884,215.10218779025155,207.25807379383156,210.13195639276702,206.15085042256624,209.28293884491436,214.83306351955144,214.14912539035717
18,1991-10-26 17:40:54+00:00,,,,,,,,,,,,,,,,,,,,,,
19,1991-12-29 17:41:29+00:00,216.28587754276697,193.4138859087712,190.99689241138623,195.67636455897724,201.41335266410027,202.6976512918513,202.06711693850536,190.0605177825004,189.46101577362737,189.53830914176513,193.64802643331615,194.9062010628973,187.6851091588552,198.83887756744866,193.5939657496706,192.74824823886485,184.82328103476783,193.9730645203881,190.79055416595833,193.16763373502332,192.86515890771273,196.61497439174127
20,1992-01-14 17:41:25+00:00,215.27439842924406,194.9795700456603,192.10241176756273,191.55187561533495,198.62414394274953,198.75750934826203,197.902466924905,190.46856743684643,186.25261884228658,185.62848063191458,184.79362300759897,182.62394104872504,188.29980439868814,193.9965764994683,192.83689961848106,196.24075164172103,187.4031597509396,192.20489135823175,190.27454797527122,189.19448241369173,192.7027068301522,197.92282810921267
21,1992-01-30 17:41:30+00:00,212.5742790230411,194.0197529719713,188.20063479659711,184.4677498617518,193.37590672122013,196.2911492995836,199.77158022670176,191.5916193546628,186.3170015562551,187.39266020740163,191.86525659259928,193.46185978758223,185.9541143674452,189.0900182483889,185.94242292502736,189.83060664954115,179.78575776515578,180.65342620221637,192.44615040176913,189.73674463962098,190.8321253490824,189.87389767952928
22,1992-03-18 17:41:21+00:00,,,,152.80633123672186,,,,183.7549052776975,178.83874790910306,177.3957407790582,180.32572970912537,180.89220403970145,176.27018163142105,180.17953746019901,187.21106160010106,195.42377220688482,188.5482184431606,181.54632915220606,184.90587796405444,184.3662117442484,184.70870744664802,177.89734617554555
23,1992-04-03 17:41:13+00:00,,,,,,,,,177.27064529329778,177.79635745137654,179.8167431279095,173.34092811473386,159.65856986769612,173.857612539947,161.32529005718985,184.09042800359035,182.63784247282535,173.910964069813,182.23643113621458,180.0479850264997,179.43968473225095,181.13469957787032
24,1992-05-21 17:40:46+00:00,,,,,,191.6885850370149,193.75425075700912,184.28617235100197,184.1127422817473,189.7983233674239,189.15319648563826,189.25920622437545,185.86658647271463,203.40550746087555,204.6453341204857,202.09017935058955,198.12682029380744,196.27396402747368,193.20715569244655,196.08812437158133,197.0296822093847,206.59643901515093
25,1992-10-28 17:38:31+00:00,206.22326824259142,196.29113887964323,198.89334072301452,198.08277159739185,192.08846666826906,197.1539128485988,195.53365888540463,186.29268614138914,182.68878936439728,185.09686304631722,184.95405003181895,184.95039439955735,180.94097371360607,191.89153073650635,188.61348840085833,194.68127028350636,189.18201894361047,186.0949174618891,186.89090758117504,188.90552547915837,198.7390959748658,197.4074831555818
26,1992-11-13 17:38:12+00:00,210.95175198135962,197.14153973607006,205.1525699452426,205.5038141895833,205.9245929478226,204.63080126906942,204.64395786483357,192.77019245691838,192.67259532262864,201.61730637800093,198.8836814850555,199.11413627021938,195.3152457273231,202.80690122593518,200.5424297037969,204.66440339387074,208.53576486887675,200.46307915310086,204.29476990367618,204.8636285740208,206.59501864877058,209.43789705127972
27,1992-12-15 17:38:28+00:00,207.53379094731122,193.66665527851828,201.66585328336598,198.61038086059034,199.5727136457877,201.1654064792367,196.946587917636,190.31017624963707,183.1013536384832,188.777668731123,185.03682649833434,190.0800672744156,184.1079593822157,191.98278073217494,188.08513824859847,204.19385285448843,193.63829353914184,195.76035178016522,194.310812701183,190.97213672584684,191.09266150625,192.29193530491062
