,dates,mex0433-0000,mex0433-0001,mex0433-0002,mex0433-0003,mex0433-0004,mex0433-0005,mex0433-0006,mex0433-0007,mex0433-0008,mex0433-0009,mex0433-0010,mex0433-0011,mex0433-0012,mex0433-0013,mex0433-0014,mex0433-0015,mex0433-0016,mex0433-0017,mex0433-0018,mex0433-0019,mex0433-0020,mex0433-0021,mex0433-0022,mex0433-0023,mex0433-0024,mex0433-0025,mex0433-0026,mex0433-0027,mex0433-0028,mex0433-0029,mex0433-0030,mex0433-0031,mex0433-0032,mex0433-0033,mex0433-0034,mex0433-0035,mex0433-0036,mex0433-0037,mex0433-0038,mex0433-0039,mex0433-0040,mex0433-0041,mex0433-0042,mex0433-0043,mex0433-0044,mex0433-0045,mex0433-0046,mex0433-0047,mex0433-0048,mex0433-0049,mex0433-0050,mex0433-0051,mex0433-0052,mex0433-0053,mex0433-0054,mex0433-0055,mex0433-0056,mex0433-0057,mex0433-0058,mex0433-0059,mex0433-0060,mex0433-0061,mex0433-0062,mex0433-0063,mex0433-0064,mex0433-0065,mex0433-0066,mex0433-0067,mex0433-0068,mex0433-0069,mex0433-0070,mex0433-0071,mex0433-0072,mex0433-0073,mex0433-0074,mex0433-0075,mex0433-0076,mex0433-0077,mex0433-0078,mex0433-0079,mex0433-0080,mex0433-0081,mex0433-0082,mex0433-0083,mex0433-0084,mex0433-0085
0,1986-04-02 17:01:36+00:00,246.1597178454862,243.70904136259935,218.43111987061394,225.70119706687734,226.0289018925165,233.79980487366856,244.91349800229034,241.96531600422588,227.49785178952135,225.31324015622994,228.09767431013046,231.6234784106823,227.4389153449038,219.4694333459974,217.0908909215957,217.48338814955912,232.99898447563086,231.59802148713857,222.22482552569227,232.93365700432878,237.42673023929765,240.47585297216526,242.15911189548635,239.66751546551734,236.45930972505,231.2717692849887,210.2826724718984,210.08180819265448,220.22519431475524,230.3250803429608,228.8272550508484,222.6401095859373,228.36985766542034,222.03819795107674,207.75577984874928,201.70132802860178,192.8281648288305,191.52283631416458,186.79607942276618,182.7905273008302,189.52799905627612,189.78942691141555,192.86310601984184,202.89774055333635,206.729314549283,214.23098862938474,212.42457397759372,217.78611243608322,226.57418443343352,238.53908297830304,243.090672220421,243.29178250685692,247.55434475938455,244.05727129984808,250.72071097179787,245.4817949249649,248.08747351986187,248.47044089961474,242.3043806161093,237.7472933343652,232.48853310482824,237.98014020446007,237.10362744120619,242.1478089321095,243.45267128411876,253.29587388117884,255.19302821493616,255.90249120547395,252.74521346630945,255.04400868638135,255.30390215866106,258.6811702622773,261.9429301675907,267.11814375693274,276.6960023920331,279.59265849361066,286.24184255885217,292.526975730595,305.41817334843927,320.5421584040874,,,,,,
1,1990-03-12 16:56:32+00:00,266.5239444436518,241.2878171922935,221.2648376521422,233.21800982390872,211.63176006760494,219.87988676269757,234.85649986616198,238.15301516990954,232.16927509612015,227.87913153653489,226.17455986437486,223.0570231231622,209.67781043392984,197.57385738752595,205.16565185196535,203.71089567690078,239.37089893823952,233.9605525581705,232.09101707097506,231.70157933269064,231.90273602224812,225.63854485783207,230.88907442203478,233.37028945286113,226.01867114581864,214.78555656986487,205.05359913358322,207.96555430566488,215.51324986614335,217.73324734658686,218.09294403890416,218.18058429860912,216.50758846922287,209.9101436308501,196.03726453681736,192.2766062409049,186.667686619371,189.4053696850852,186.61715091142415,192.0897573745844,184.8829122061161,188.17821394317397,194.06734431421984,199.98521845712602,205.7737496078328,212.0979036714781,221.73481604018593,218.49948127375285,218.70310105587996,223.62582626450794,225.70386362167602,226.90852952848195,228.61279383045624,227.57112460651177,230.72562608359945,231.04956768937757,233.48858191336774,228.7208614546448,227.1117321402324,230.5395328546826,234.91285312960758,232.36483314173336,232.7344325594937,236.17739105523182,234.95642066537624,245.82908010969786,245.5582832901939,241.8810127287806,243.29916202098173,246.87491335295252,250.51663642695885,256.17898013424985,257.88260613677335,262.4097124116786,259.9845699426803,255.27467191763722,263.75225069461186,265.86486092177415,269.78246874636864,283.36593690039115,281.280416870508,290.3311131513508,289.677908312781,289.2333574378961,305.220949923256,309.74106540200415
2,1991-02-27 16:56:32+00:00,268.04673100314517,244.41495110218773,231.01753023187948,240.84319548747646,226.872253978255,230.98092703988908,246.06032333460456,251.6847427573632,242.35294220356423,237.01207190158078,240.6717118965629,239.65658878403227,222.15485012643867,214.5036033107669,215.47984891895888,227.7048468168841,241.86449212093333,250.77901557202648,244.83068390974208,238.5637253607602,242.03096946955617,249.63660785061947,261.5158202693594,250.5458851240489,245.42195779414635,241.131890241367,232.69381485547268,232.14163152303774,234.78434259797905,243.01203105773905,237.51511494072065,233.73385531383727,232.69616375026004,229.93074564903424,220.70092775739403,211.30568338873104,207.95593652566157,202.44556495419602,206.03427118048697,200.23656133437314,201.8746037568547,203.95462654904333,206.60918263429505,207.5126687297867,213.89666994971108,219.05686771370483,222.76328302971166,225.75064592804193,225.28187934689242,240.18021253070668,241.15080608136088,241.3805652786333,242.27919952573114,243.10360982513947,246.73318456919878,245.58262102674996,246.7763356284334,243.76689288364946,242.5090268115562,240.46744362889018,234.782951291416,234.88299982489946,240.91679087779022,245.47721032237087,248.79422387583907,245.84049553238253,254.20403499893735,,,,255.18067352718305,277.73273257171206,264.2197744007953,,,,,,,,,,,,,
3,1991-03-31 16:57:07+00:00,268.4472866557202,248.85161334097887,229.3645971408508,243.32395711151253,235.61503416568905,241.72076518741696,251.60565524358586,260.7748180889726,245.22706907538583,237.91182925851066,240.3878403916085,239.83315121981548,225.5036295904501,219.02650765276425,223.46611882280496,232.84072270919776,253.15236264628805,264.0859873676851,251.18069872206837,244.42888083655845,238.40234240813047,250.3109616527723,250.8337133417922,245.9434428239391,247.2354384594617,240.42799106969375,235.6722323431615,232.86642451957434,238.83051360622756,244.31803988342108,245.13554335083856,243.38610201879058,238.52361837137445,227.31373896317862,220.52303569818085,219.93165965749208,212.86296617244693,204.78635562129227,208.0635248227011,207.1122483428855,203.15297517762195,203.32748271667646,204.2290833793443,208.72877694558997,213.66539590310262,217.13915662353452,220.7806331013282,226.6825842102201,230.82104163692892,233.95062258449286,238.11794838429785,238.3531243330728,239.39104915555927,237.65458171726613,241.584356375126,252.01127966459728,247.54353923084847,243.4091105977621,236.44208128004774,236.13027102626782,233.8379303631343,234.21477869767114,241.773378811241,246.72951267847662,249.85636012109376,251.1375473722518,250.55882714570947,251.61529029812246,251.45149160229872,246.2011810268654,244.55755583248379,247.0149616588593,256.4935694252966,259.3047597222168,263.1153677227747,263.38247272447893,266.39146800220357,272.94609509398464,277.83201230086956,289.7073030243526,290.81379087819647,295.40330535978524,296.97104663463944,299.58734200919025,306.00096669322784,314.92115316450156
4,1992-09-09 16:57:41+00:00,217.03512964831725,210.3711939254158,204.22888546625757,204.05261613909136,197.29047902706225,198.10910122085033,207.65620864284134,220.41261582234597,223.65949639521133,235.6962121769977,236.24028062199346,238.60497910548713,222.44961425562025,210.8365698332999,217.96482259404962,224.28526259999137,221.6288157379879,213.2380580998382,202.51717156536344,224.78821036164587,230.42745158177073,223.4177886632892,231.82083940772432,224.55793038389925,226.67593510544498,214.99131838409357,204.231420220221,215.7312012357765,220.51219730425498,227.48059905156856,230.38159902085238,234.83012641042714,246.73568081063775,237.9816106938488,229.0172907716293,215.90434642370937,210.29005315559272,210.27425250155775,205.1486854737807,200.08804974750421,202.57436674755337,192.87965947519416,194.2128974274031,196.61065923186027,201.76992063210344,203.88455693974925,203.57437712210796,207.74842833477953,220.73644173663186,223.56541272659527,225.49442481384037,232.4135280108227,227.66126660255838,227.8636580259627,230.15104163492416,236.1050264094329,238.41933910232694,240.7557787152383,236.3046848689935,234.9603711737543,235.12818317083128,239.41917070358318,235.63584510437283,236.42163327500907,247.8781402411622,257.4837663870411,271.3228333299314,266.8564268328433,251.0161049161139,244.82239738457312,233.092987810756,243.49432492422363,245.02054431343043,242.02488914227587,249.37135682806894,248.13069057264977,251.27438240928768,264.1466419721045,276.0673850745935,280.77535732079053,279.5472877600238,301.1585247488921,292.84511763460307,285.7283055245756,,282.99970733285386
5,1993-01-15 16:57:31+00:00,242.26611714089515,235.67845923052224,214.7911064587101,220.1466345979365,218.113082278221,220.36828626931205,236.9259711082559,238.74735475712106,239.89721136241047,235.30964613205364,233.09278941216024,231.83112869425622,222.0126360514921,207.82766801791095,222.77164753537286,231.08094833181957,248.22903532365027,249.77454713066913,238.9414158803824,234.58595933192893,234.74753819455185,232.952403176284,243.12692718980182,240.36950386875304,228.6255366144341,226.46746003207545,232.69331547231013,238.39674627396818,247.19883248303145,252.2685147321706,249.35959414695628,251.24142581132782,248.6359565035246,243.70271253380247,231.65716166032018,225.9735872934948,223.5044877475206,221.96677857814768,218.5364569310594,214.5160017893377,212.15959532587868,220.24589665348327,217.35062890778227,220.41479520156335,225.9543465251162,228.55842828139748,230.6698052317576,233.29539562959255,235.43007817643553,236.45209901509264,242.7966044121682,241.1077198130314,246.06479181425294,246.27125465637477,250.51675705682771,247.08619783310073,245.9915959670593,241.87919549423853,247.10835486019133,244.34991848393568,243.419865311418,241.6435750163621,250.24899032909275,254.23001052715807,257.09256295775964,255.58496962216,257.99641106677996,258.35601056494266,259.3547680859575,254.3474751101116,256.57003038509447,257.7358602498473,256.69896358237975,261.91477874372526,263.6980648281231,264.92411801416847,271.46139956676177,279.2135647134299,287.55372592582603,301.78791214667916,294.5004081735552,308.1328889109533,296.335358187618,299.47542741182093,303.52602321210725,311.55161113698284
6,1993-02-16 16:57:50+00:00,241.00186880462013,235.4890639744343,223.85518440900302,232.62908427902872,221.3837306046662,231.81327666555057,242.90521472285155,244.14313964130866,240.53304227029747,235.53857023040496,237.05520429063927,230.74505520626133,226.3413951433057,216.6129993434929,228.59085790074482,232.48791895014114,253.3706594483998,249.9556312099437,237.97952061748634,230.41532600812081,234.41515383473978,233.43584717596787,247.5498626310246,246.256030625889,239.78269328474306,235.04142314583532,231.80029514467063,234.7575021958009,247.0497855466914,254.57059948276657,250.50609885368817,253.83539507912894,249.09203126311954,242.74853193301192,227.1246804953073,224.0902240650845,221.35417314183866,221.15110760151856,220.31065297709023,217.01687584708873,215.79183105340084,210.9036855429671,212.2945041557777,215.62057039276476,223.30287905222022,226.71123566612064,229.53120071477807,230.67332029548433,229.9012635180716,236.9923322775606,233.02503163429486,238.05087949617572,238.92271499397617,248.21932289270262,248.95953199461405,251.29983854132345,246.67416385962537,245.64992863099187,236.82703703530655,237.9601491482875,240.27038138461626,247.09113037738672,250.7673330782522,255.1068280608783,255.18083967245738,261.69306279777356,260.44183577785816,255.69965029389795,250.6606677016606,249.80546873603487,254.28802812124923,257.6624339201826,259.7830832402087,260.7223106755987,261.5678393419787,262.7914968850562,272.6390815306096,279.2543748355876,292.3933698595745,301.7615185249865,301.8649670706796,300.47711072148047,292.26337467524553,292.0503403604984,304.59612847038665,311.4892952899807
7,1993-03-04 16:57:59+00:00,245.6325423394268,229.9030725584758,221.832025037417,232.61949867298222,217.42814516906435,221.1068732577476,235.82287924932163,235.43442599230804,236.3471543200514,236.22710107260787,238.73764256705377,233.44073317917608,224.56257873845118,209.21636932886594,218.78931982291397,226.95110483898645,244.18293342345368,253.32083971310192,238.75732477646565,229.69566978149695,234.31636356726975,236.62648254466598,241.75929312580425,239.66224519556204,236.80477444698835,233.22559080081726,230.16739020628086,231.22047945108613,247.15206815522703,254.81464225098287,251.66399175404695,250.03852447796697,243.4543512599061,242.66982836685605,229.59161974879885,226.91605493332025,221.38134212233146,217.53209912725487,212.29967886284516,210.78423473727543,209.81712972330746,206.8171658866128,207.45984177173614,211.72996927466374,216.45323654985268,221.0307306117037,220.16313861585314,219.80920939659,225.38190756791514,235.54444100024358,238.79621012774794,240.17817076463768,244.19755274386273,242.05172783706908,244.67159411150573,243.65151558139354,243.75980936879947,244.39659434971614,239.62893165387547,236.26200051530552,238.1963647785047,237.992679681612,245.55976824403575,247.3620609480308,252.19180522572793,257.56212336086253,261.3861366454727,256.52043069171725,252.22031268135635,250.37509931674307,251.3642846326877,251.5096157785742,255.22297852263927,257.16866001748747,265.9071252747142,262.7900317638538,268.2786611856331,277.2043315945336,288.13032720130576,300.96323685231414,297.99658618950025,297.5034440620792,289.8051464816209,296.3200611505083,310.8813823020429,314.53071113542296
8,1993-03-20 16:58:04+00:00,235.20444307420348,232.19115144801813,220.36165185179755,215.01606241581948,210.06799535368867,223.73235026459304,236.4238323580677,247.6685233421893,248.11146970140672,248.33620288058287,246.6479342501361,239.31256440214523,225.333055866312,212.89303195645624,218.73022409414642,223.5934568477817,243.8633300903008,251.11532020977526,243.87598793645105,237.36576453776786,237.42844789258993,232.83049053653144,239.27698533205412,244.39043596338774,236.9484272584414,233.3848088184957,235.32376832222417,235.28198713865544,252.31792624745577,253.8248341700533,252.49941200846905,250.35748432362536,254.08423079023396,243.54917087167084,231.55372425392255,227.1036629182492,219.35987497915752,215.11169234300223,216.38961463244124,217.46603763136866,209.2529638243962,208.26334214463398,211.05599915710013,213.94611419346364,220.49827148362252,215.86654695664436,221.25115051121034,223.05833106400462,229.76943813684557,233.51736492855062,235.54949730828378,236.30479016834974,239.15208186489244,236.86996163142845,239.46185033398348,241.41169820758375,247.7380961011688,241.9518366356984,239.57542740838824,234.53367078772138,239.937307800721,238.0519836587501,239.8498224192648,243.07138797621684,257.42656437199037,257.1050451435565,264.4106443620245,259.8135042879993,252.25105119559078,248.3463097198424,251.3731224274739,254.07990133875296,254.96710649445814,264.82586608148085,266.3525393282415,263.93757692171744,266.4662964809728,278.6949442130444,285.8509192623533,299.8909721001062,298.21073874814306,308.2216846483393,,293.8112286396557,313.9910507612159,318.9901863006474
9,1993-04-05 16:58:08+00:00,233.72153295967715,218.85400052713373,205.88463801097885,213.9185932274205,205.56758441316788,216.5206728292287,231.18119049045697,237.8169853797694,235.90833495526482,231.38177932335478,236.4506176689721,236.92809649941955,222.1715073358901,202.9135894473773,213.83387167823986,213.1154544103964,231.3677544654024,248.6431503631951,241.15782902032197,230.1648993362051,228.00185638376638,221.04165533586485,229.22535032370638,225.39725407317377,227.68197577182877,230.33044836055646,222.94749610597557,223.3021844594437,231.00117516473972,244.6430303016637,243.52212304131757,244.00794041982977,244.73036552972417,234.4138496813731,225.8000851208787,220.22683381375327,218.66704777308416,209.1924273776997,206.19777657796428,205.11690311214673,202.05929933024308,197.98546285053112,199.06536869062657,200.90786892586985,214.19495714339655,217.70544247754788,215.86680164278079,219.99652753205544,225.12867809913064,223.9427284492532,227.77626748009249,227.60838069669998,232.99869631656833,231.83537911560217,236.50717817141896,240.05766557856606,239.80530109356482,237.42052551955695,234.8920578996237,233.29893710715436,225.25647203649876,233.24137062879504,239.10956928905233,240.02799656712386,243.8951585538269,246.31721995116237,247.64582448964967,252.05546209066532,250.56525551320968,250.91762759087968,246.17781043499653,241.50722980815002,243.34282404080324,249.05314673419264,257.0982712178211,259.82475448060336,259.58760920155294,270.31736897575513,279.7684142884349,289.91900821881336,286.19563018700825,286.6950193439962,,,301.9190806330888,310.8961280937906
