,dates,aus0141-0000,aus0141-0001,aus0141-0002,aus0141-0003,aus0141-0004,aus0141-0005,aus0141-0006,aus0141-0007,aus0141-0008,aus0141-0009,aus0141-0010,aus0141-0011,aus0141-0012,aus0141-0013,aus0141-0014,aus0141-0015,aus0141-0016
0,1987-05-22 23:07:20+00:00,262.29251627638934,212.60964332804406,204.0770842024801,195.20693912404377,211.2992274067443,212.3813176049587,189.34468076288658,,168.4045255641553,185.25542461202687,248.78768028338283,213.86688845763,209.90408988600495,212.4501676158602,187.63470235271387,191.3288796076712,201.35253830479238
1,1987-09-11 23:10:05+00:00,255.91849411649665,193.32824373799812,183.390615684711,168.29360086518403,174.33331071621694,183.25878176855315,171.09873041681925,170.45983741879445,150.93863895800752,178.86339104718036,226.02600091704088,183.63539214849393,187.11546926888164,178.01085439703752,169.07459217841165,168.49168030590351,172.45158314473377
2,1987-09-27 23:10:27+00:00,250.10503498475924,194.99804602707272,183.28928319320457,174.96229519017245,185.79938160708042,193.27655732904958,180.59411997286156,,162.60966560598985,,226.32183295869567,191.55530668337025,196.84290138920605,188.79205495843775,186.31855459485698,176.3636904153399,187.96093430525934
3,1987-10-06 23:04:27+00:00,262.2863270727331,191.03006111516095,183.93432808910194,176.87268790609454,188.73209277890032,192.53851600220884,179.57704946963383,,161.97424380198464,,256.3913462745212,189.30575557117106,202.11889162764098,199.27133296436583,189.58449136690777,191.08079379690122,194.75462658238052
4,1987-10-22 23:04:43+00:00,250.09368896575668,181.47534310145878,173.19925220150805,164.7558295476019,180.62996400674734,178.42324189672155,163.65145463517337,159.03124812551064,150.00663945610236,172.84110571297566,225.85058720699058,177.46965907653828,184.63801033292486,180.69118914251945,177.5980401374605,177.36417231771128,182.64885658905473
5,1987-10-29 23:11:01+00:00,264.7809787414475,192.88102952829485,179.75470052276523,172.71308325018077,183.95319622229522,196.57234220659464,178.34705940064907,,164.3188273689505,182.3716213491661,240.30159036398197,199.39289826909163,203.4468155342292,193.0976458231493,177.34434211369245,177.54571901139457,194.41181930604057
6,1987-12-16 23:11:53+00:00,252.50192340685402,194.12180203073922,188.13780715429021,175.87666308830492,192.49550850412876,190.5266367965482,176.1345732725079,,165.41275269124887,230.39512894172123,240.27433321716146,198.38314009786177,200.63802368935077,199.58250844237563,196.2049832561382,183.3898055501233,205.77647334718554
7,1988-01-17 23:12:26+00:00,250.46141916181523,177.2300142464548,166.78961663861998,147.02045710410064,,177.4906420592309,156.9279520363993,155.76570484755624,139.55697058518447,238.35640234241816,,,,,,,
8,1988-02-18 23:12:59+00:00,232.63339009222972,160.3627043988445,157.07001361072278,144.59717421250278,169.93281154489733,168.27837836544214,147.20755161251736,153.76830394219292,134.79175160785195,225.38391838857376,240.3369061240551,168.9295980707123,176.6539361225656,169.5677956292914,173.73724599781949,172.54498169751812,176.54869934735882
9,1988-04-15 23:07:14+00:00,254.09254549455522,182.315751173621,176.62254997468878,172.73838853816093,187.67763193078883,189.81239187191287,170.85465709023777,160.23881193615344,149.3000796918637,169.30169316603124,240.43672119547426,183.14491084772385,189.66413733343197,181.11927874769978,170.10276677621357,174.16729124382488,178.23587072668528
10,1988-04-22 23:13:28+00:00,284.8262401666157,213.04914864408994,203.7584564836206,188.34024068749156,206.1475758565322,203.93624837483486,187.57500363273897,,166.40348552264481,193.3951664996265,242.96768169694056,201.2133555043336,204.94880028319054,201.5521375006963,193.26120120216174,183.26795131104075,209.99320350278043
11,1988-05-08 23:13:38+00:00,285.20457041661933,213.37623886191062,196.26212204960166,195.5885086862475,208.74972549313873,216.25717771246192,185.29263816409173,,168.19814961461273,181.302298735414,250.37735782421504,200.4847925254977,211.69712728320576,213.14801073854252,190.48640087629832,197.11279411638964,208.53947973857896
12,1988-06-09 23:13:51+00:00,285.8596879793967,213.8671783667299,200.8759775573356,192.02770729702092,210.93780433678592,215.12324597355996,194.11399617735185,,169.7146832327581,188.97877203309466,265.6454757684812,216.35004637805068,214.83558826660158,214.79774639111355,199.28931770016743,193.69640519480268,213.9802774381651
13,1988-06-18 23:07:44+00:00,251.5922523401403,186.75368726976188,184.71361673529861,172.7510828631853,186.11462120239042,194.12420185712347,179.43682417297384,,158.48874242083917,179.64954645954714,240.70241059120386,186.99898184550653,201.2631786579775,185.72244795569858,180.11085244771323,179.98345090408858,193.34747257628763
14,1988-06-25 23:13:57+00:00,287.11140963989243,225.06305737633468,203.42926044323372,195.46538710913825,211.59693531118586,215.72881257754204,189.75598815159557,,177.37066169683496,191.53328330447624,248.22077788698084,200.39258191387694,212.16209744879941,205.72938243531325,184.1042783767801,185.4128681277217,
15,1988-07-27 23:14:02+00:00,253.49460087289674,183.56296075034652,182.12975103987148,173.44013010981243,183.86607777947256,190.72961346023897,178.42017701344298,175.05636190494621,153.81828257855003,168.33853985258668,240.4442451276622,183.3249295758447,199.75983549908528,185.46109609141064,179.13336243625122,180.488692584499,184.0132789752682
16,1988-08-28 23:14:06+00:00,257.88287304566467,176.48924746146315,174.05939438286185,167.50465455354677,179.25800579181478,184.63680787573514,160.8938627870646,168.374631789896,149.13685527336327,172.81111367750736,251.4854466449284,173.7241788704307,196.16905403848716,180.8094954820833,183.58070499949568,177.5465066956925,178.7963011814211
17,1988-09-22 23:07:50+00:00,262.9235904340363,194.05126443131752,190.5861397894561,180.75399087069752,194.25417485185946,199.5111077221898,184.49746831702163,,162.25819726904555,,255.43147389358595,209.6975499332042,204.6574725301187,194.53454903393995,188.56981570654472,183.63063709404022,200.40281532919528
18,1988-09-29 23:13:57+00:00,262.65557221422137,190.72565848447996,182.2322372502826,166.83344623933792,188.77227182977498,185.9306474360589,161.85387009569024,,152.40293482377402,,246.87670025046873,196.39115575676732,192.17929863776777,183.92699901138192,185.02669228418586,190.1716237349745,191.52566366788906
19,1988-10-08 23:07:45+00:00,270.3590836292199,202.15663852423495,176.7999708304794,171.52549403755484,183.13324767905004,189.28182389632016,167.2057708590199,176.15057779729048,154.3082422245805,176.38482663967778,244.75263755444522,198.28669849418503,194.62164349884932,182.57184273947942,187.03029192398168,185.46559439713351,189.66377492887636
20,1988-10-15 23:13:52+00:00,263.8410561071399,191.53169882489019,192.1936868246445,181.56789102691906,192.68180378754462,189.02398881380714,165.7094417427054,,155.5370323672969,175.7332362216884,241.5905959018936,186.09924543872137,190.6325026189745,185.2678164222364,177.32023976620172,176.44424911019925,176.6021179549494
21,1988-12-02 23:13:51+00:00,255.0277537543924,193.0684796337348,184.26666348138033,176.25614048876915,190.15549214417965,184.96821432538863,165.56502057484653,,159.38403153983552,,240.59980096399428,200.00179070627541,199.94097059658355,188.29392932701143,193.75772746651495,182.74882251220134,210.52020919863673
22,1989-01-19 23:13:18+00:00,240.05873281545246,162.55561410570218,165.64847592056861,154.54000993406638,169.29677234038004,162.2764164736309,149.04354955134897,144.3327565866095,136.45939824587492,,224.90091177978195,167.53874617295108,174.37748575448205,160.73925874369053,167.7029313946788,169.39874333089196,183.53466710740327
23,1989-03-08 23:12:51+00:00,205.1619122526988,159.78229781186033,154.12924693742076,154.97968269418234,157.6978764962695,165.9535433533388,146.69893401242487,144.08237803871782,140.04049882916547,150.03068720907788,210.9036182413572,166.4699113722769,175.6961163150243,164.61052540435577,163.76724468214437,166.3328364399232,171.90593486778917
24,1989-06-12 23:11:17+00:00,,,,,,216.66467961003474,182.0434134098914,190.5901979887326,169.86895761428286,179.27035479702633,218.05909901751153,198.1046343381796,202.93894560073693,194.9884760224556,179.80022272483308,181.38471942650773,188.6034505840234
25,1989-07-07 23:04:39+00:00,287.24227977962244,197.00539326839106,193.53471910753174,180.90111270064656,199.24941812158204,206.84444027309888,184.9699575554894,,166.3653926845231,182.25536794416135,261.3894270262498,201.5566248666244,207.99544665143912,203.5934009701954,183.82313009142382,188.27922094862066,200.2490782554554
26,1989-07-14 23:10:41+00:00,267.0839296580987,195.36780418123027,193.90586654954322,180.45606789843418,191.44358763135313,204.46525257443574,182.78867060690908,,155.55314184389294,174.65384378572938,243.75339061674904,186.98828788834032,204.06682015444136,200.99864503065422,184.61990462935438,181.11305977344048,189.64260673434404
27,1989-07-23 23:04:20+00:00,284.1598260246519,207.51530459790575,199.24321243079015,190.63259454966627,202.350274366557,206.54249366003512,177.19302847179605,,166.63115192980393,192.4291956534948,262.50626209849077,213.32554003852863,205.7439341070645,210.91091049544931,196.7502387090825,192.70887595763375,
28,1989-08-08 23:04:00+00:00,262.1040840929414,208.97648692996944,195.99631152821465,186.64955830104702,194.03145869566225,203.07678623928825,180.46952073315137,,169.2255234125197,190.85609890131448,248.91473430557488,198.278405885432,203.33027992790153,203.24542288359234,193.04178712295897,185.44223699422105,202.45946606806456
29,1989-08-15 23:10:00+00:00,252.6752727870408,187.3786411534573,189.61983140510614,178.7085630680288,182.32684681390634,189.884414807978,167.50102815527922,175.3095572461603,155.64487741042961,174.1715407452307,242.85423836235665,185.39498360806198,191.33681863484077,183.54774504513753,181.04516852339225,174.44440517413344,178.39534600643688
30,1989-09-09 23:03:14+00:00,253.21367791205387,193.6129249923636,196.48628289938046,188.01286328276922,198.77218976055315,196.80176597013838,176.54025800609233,189.60638564654533,167.83930259125657,188.87679146761414,245.39919873549377,198.3708734114536,200.29639764242137,199.65108998918197,183.1123671071868,179.11094935015856,192.98736806045255
31,1989-09-16 23:09:08+00:00,270.09531398249584,185.46875307816504,180.43237479717723,170.80628221133824,177.01465017150952,189.86033836893264,159.13967508324782,163.8802448237965,159.99193552617976,226.71783788785612,241.1000335937659,183.82868128679667,192.0460185231582,188.4023172907591,188.842705896409,184.60489866678353,176.01439012736046
32,1989-10-02 23:08:59+00:00,232.26168256727644,174.61587213419165,163.77880727827375,158.69484452116413,166.42990948098748,173.63430545192273,158.20956359042253,159.5557309992558,144.3587961990964,,224.92696685507124,175.17105525367117,186.71623694734586,167.19351959524738,164.07828818233358,169.338526433693,171.9212422436189
33,1989-10-18 23:08:16+00:00,255.24939479322018,173.9028993316458,166.09980407813742,158.75401514631673,167.04760293514053,167.9911232442255,146.98510736818542,158.73324297870215,140.71791587247534,231.32416029027908,240.11552431456877,167.9364541338748,178.87952783387527,184.4464212931148,183.03304714129484,178.9113164024048,183.46867491334905
34,1989-11-03 23:07:59+00:00,255.16980001744642,189.26553237291608,176.88642196943803,174.6670049220813,172.98410832765273,178.2843649925827,166.14559832423183,163.3577851220748,159.5303018670119,226.83605958423976,240.05358852966154,187.15007149101274,187.77925881765987,182.36403539374265,176.1665517453499,185.91300946271105,181.78944220235687
35,1990-02-23 23:04:33+00:00,232.2417768573294,172.5518898399259,165.97330129223033,155.0276023619978,164.873708748049,185.82466109311588,153.86106760311495,156.0331735995703,141.17523508461662,157.63225706046524,225.42988277081375,170.35473498330458,176.37438106326175,170.795024853337,165.2756060196302,168.77984710379405,181.51219248722643
36,1990-04-12 23:03:30+00:00,256.62181371730526,196.4729822865241,186.2261760900417,176.74442102561608,189.24761232659176,191.74954172699023,172.66502302632438,,164.3769504748904,182.90474923797674,251.41328390107103,209.97135727134366,205.70849991893868,208.77243354106326,193.82097492101406,183.43798441553875,200.6497730974318
37,1990-04-21 22:57:23+00:00,269.43186520958693,200.48333463866533,178.888941143102,174.42129868330954,189.29307744018635,202.93955257124807,173.5536604807043,,163.69315570075383,178.16668771442238,245.2763043448464,201.2793547761293,207.52098562645253,200.6232132265128,186.37158911515897,182.61098751017045,198.9891221131785
38,1990-05-23 22:57:19+00:00,256.24220052151253,174.29577311362988,175.81831121775997,170.06256211584108,181.22422161944382,182.86030909564104,164.62271946196935,169.26363979452583,154.47497709056717,178.83289994529002,244.07394499970124,190.21372996992,202.262405224463,200.94508613474673,179.4302230669333,174.92026507149544,180.32390247609743
39,1990-06-15 23:03:28+00:00,287.6864905638967,211.44494632762803,204.49432653810084,192.48522302416046,216.4508361845603,224.87409390033616,193.53404687921454,,174.63380803411087,185.90718507477132,251.4273778945033,213.18489008702858,218.41476474082924,214.9850440809255,189.30154435211256,195.38269610242708,
40,1990-07-01 23:03:28+00:00,280.12913753557586,203.821501437474,188.71908308964385,188.04996564980166,191.5707507639283,202.4837646067184,174.3158107575715,,165.40616712885884,188.0079926012993,249.37702710659877,199.3908009511974,202.7112124022018,203.61061453041222,185.85534668800358,183.88694454465744,
41,1990-07-10 22:57:16+00:00,,194.43035584409535,190.41904948832038,182.92987032456006,190.52464034843837,198.431015188155,175.83621590079645,182.55215594646074,169.93472196852304,184.84308266819372,266.33255473778536,191.04555067273802,196.5188397755914,192.72579817771654,180.43425394024027,178.44000873178257,198.87886687294036
42,1990-08-11 22:57:07+00:00,281.7170968706609,196.0970244779773,196.61405495754644,183.44916566954146,190.9355929420697,206.2827770757484,175.66721056781682,,167.55053424569388,187.09908529049716,260.88742806072776,215.22049038194248,208.6799269692226,203.71479612473865,195.1163734228657,189.18403808154576,204.99488492191307
43,1990-08-18 23:03:16+00:00,252.5869647383441,186.5864131578075,181.0214324826065,174.1252593785967,175.02410691049278,192.47479435918896,162.50057612320148,172.54575252026368,150.74810523514202,175.54302561794327,241.43337217651597,181.82119954335258,195.64641618246264,185.7403881565745,179.22938651115416,181.60843218537394,192.15560366387686
44,1990-09-03 23:03:09+00:00,258.371702729842,181.74491109720827,185.16268959268308,168.1751614314314,174.47749304324077,180.82837457722042,165.0826709418438,,154.07473609066477,176.34511958748482,240.78139861680017,181.76369695611294,198.7580609541895,184.103063088291,179.0031920040081,174.67363058320717,182.1704862193085
45,1990-09-19 23:03:06+00:00,262.63539405713453,193.04935519564563,185.71503788878914,174.45195792302655,188.70946395867074,183.91758179017435,171.35853499946114,,156.47614453802296,180.5986965309787,240.09758122319977,184.8750422958696,197.10402236585114,187.73449797791594,181.58837700370958,177.60053806836805,187.08173760600053
46,1990-10-14 22:56:43+00:00,251.41364595179866,189.10201796705167,182.2138309130175,174.3157183178818,181.8724838569384,190.57866528249323,166.93598186316513,,152.85953615815293,176.324249677022,226.43105695747388,184.52885085978164,199.94743812166973,200.37131559077898,186.4280982038068,180.19149892328304,185.80958698376332
47,1990-11-06 23:02:47+00:00,216.8945243174293,181.67052150387372,174.85839695638344,166.5064802892669,175.4945173993252,183.2433320083748,161.5932982374414,157.65397626789937,150.43647659117954,168.23960635767304,226.10575763997934,171.8437089173469,186.624923638497,175.9452106290084,170.7598318994383,169.48171977399318,186.21094123324158
48,1990-12-08 23:02:36+00:00,249.46446258149848,192.1768405520121,181.62073613767978,177.9346239709251,193.80898092398135,196.5051128862898,167.87663800609016,,153.51029643382003,177.88085755095491,226.37651811512168,191.46409343004453,195.7003709343944,199.51869156414426,181.2101593129485,185.21562732639399,197.3997463426241
49,1990-12-17 22:56:36+00:00,264.58429550100186,183.65046019504717,177.4985868825995,169.95192297209698,190.85963894693322,181.00512583222306,162.51035094917447,172.77443190828768,156.79461799250606,237.18052879389055,255.8761997806902,183.43771920104047,190.28139317793992,185.35032916766863,182.54872172797374,183.12549184684462,185.9188497342476
50,1991-01-09 23:03:22+00:00,254.04435293720573,197.40433236310227,198.61659084844294,189.36774460863717,196.5683533168125,191.75746381384144,181.4025732499782,,166.5871676440101,227.18289208958169,241.18598896163317,208.17900017090514,206.90257987507297,210.33013559491877,193.59044898144953,183.18411836349907,193.131999936767
51,1991-01-25 23:03:50+00:00,261.5768974507752,193.7052878713977,178.90069074592373,175.72030754399742,194.24035658387692,186.00085011511737,169.9499528847492,,166.82988994297577,233.42327781474728,226.41617151262878,200.472811699574,199.84193208455167,199.9279976937417,186.04139689217203,179.47482145014857,198.12034716534572
52,1991-03-07 22:58:21+00:00,248.20928402398948,190.09483095611017,187.63206334076168,174.72685598812546,190.61151178779514,193.2000691722877,173.39922053581546,185.69602274143637,159.06449784881852,178.0939909500634,232.41060956721842,187.40632949740615,199.25054491123356,192.70423171103153,183.67714003048968,174.26425828560693,197.78342439943793
53,1991-03-14 23:04:40+00:00,242.5522989918297,184.0543624412472,179.79757595450758,168.70273953586326,171.22673617482073,185.5586039173125,165.12257643597337,171.54243736559533,150.7139894257416,166.45969234638483,240.45736768738,184.72339902315312,193.67934595564168,181.86391377060065,180.51553998364574,178.3249233337163,184.0934405542825
54,1991-03-23 22:58:43+00:00,248.5723152982536,193.0913074109368,186.58968767349867,176.4450653025172,191.13521589413503,196.24289614729275,177.2439475428393,,165.42154785028058,173.42417544006886,226.22212278556916,190.40361269106484,200.00860370668627,199.72127299447232,187.61074955122766,183.25418951334328,191.65091968462107
55,1991-03-30 23:04:55+00:00,252.8579461356486,189.22750425338558,188.9414664736076,166.03836183225962,181.65213432442619,177.54722769523426,162.0050922845073,176.6253642172681,161.64316737884627,179.3331055561653,226.25969640676476,183.27211373620366,191.51685488687852,188.06021247174345,177.90976983554904,179.32753151705717,176.13298915361688
