,dates,per0063-0000,per0063-0001,per0063-0002,per0063-0003,per0063-0004,per0063-0005,per0063-0006,per0063-0007,per0063-0008,per0063-0009,per0063-0010,per0063-0011,per0063-0012,per0063-0013,per0063-0014,per0063-0015,per0063-0016,per0063-0017,per0063-0018,per0063-0019,per0063-0020,per0063-0021,per0063-0022,per0063-0023
0,1985-09-28 14:57:26+00:00,193.9806741303949,193.06681239254783,198.12788625533366,197.61728089315247,186.1790028351176,177.33845197354248,195.44056773514254,208.3522333201975,224.11818059177125,231.28499069976988,,192.224420226216,194.46257389812664,207.30206672971576,192.3769134223766,197.6623732931043,190.91245790268303,187.11711810350425,185.47428856213972,182.01965423486538,182.93614878562082,188.20098435304547,191.16820141316035,190.06964604762842
1,1986-02-19 14:54:53+00:00,206.35720508019105,203.2055166739914,195.85512961773176,198.82510686465466,189.25048412702313,186.98796095831372,200.38867923629,222.7429330516988,234.44011154723106,242.79074009552505,218.08955809712884,202.88646541770066,204.3289518163199,215.93257263123883,203.83327133224648,209.4840054791375,211.13423567906983,199.0889361195089,202.1142289403095,195.2529730875079,207.93628283765767,217.05592038172225,211.13705989264653,202.7781520041381
2,1986-03-07 14:54:31+00:00,204.02802911262827,204.68848310575163,198.33311363745992,196.06710073713577,185.24749304557977,185.5399719687692,202.66768569955195,216.43347115558714,226.68473760281339,,214.6306592106425,199.25221221044822,212.0681886483798,213.92959344052875,217.48943407729925,201.55578928797513,207.23031404229596,205.68623067207648,206.58525523998776,210.6557030221225,228.30311924248673,240.60244742170195,229.80565042984662,213.68315747164144
3,1986-04-24 14:53:30+00:00,201.69649411008913,203.34112159034777,200.50813768184156,199.70850307156473,182.49196641291766,182.00859236159067,199.96074335729915,211.9239985082596,223.57116559104668,229.78331249034972,205.3308164668629,198.79131641132722,197.09399677950938,206.77513910013909,203.97029054189863,199.44289013784385,204.7725153291684,204.56387931627387,200.56940213628957,205.16405790459743,223.6220160996009,221.73914659712196,207.96957215275626,203.40020638987855
4,1986-09-15 14:48:50+00:00,199.23630315608392,196.94308421342615,194.79907101316832,202.128143782461,190.28571538880698,186.23455586601472,194.3143967067844,207.50534767770557,221.9827353000967,235.80639533353323,206.31398350001817,202.82938765861763,203.5032723779594,206.33754120782314,194.49981215324868,204.22833734972443,200.58565359756034,194.3467493836749,197.03620674038345,193.18934501344657,193.7501820968104,196.94674879899975,201.68298737523733,202.29747596455937
5,1986-12-20 14:47:14+00:00,199.74803399209728,197.03859208262682,198.2067642010692,201.13863649534963,184.58858367309827,180.1700295936706,197.07149859176062,210.945846607577,216.30189460249414,237.8884229311772,199.96401141143537,196.2910711743938,198.25193750574653,209.52318792207564,223.24876936425724,200.66083652751792,198.81509066882617,195.9505801761195,197.1091169188469,195.9731737414933,195.3679495273332,200.78836659531487,207.14364005106484,212.19573164581342
6,1987-02-06 14:48:45+00:00,198.34382503707275,193.56982968999367,195.01123549000158,198.55369009884876,183.57867927773052,179.35502440034648,191.486472394886,206.35942759833193,215.2214143686631,238.0511824545039,210.62622709426188,192.33741681622098,183.2226316519068,188.3418058854913,181.3917852461299,170.14551088382518,,176.5549811806976,185.0788051752359,185.47780530348592,187.48796013455603,210.1857959122033,193.08758092753646,189.31456276880422
7,1987-03-26 14:50:34+00:00,209.1727826451709,210.7435677792106,204.2789458172826,202.48003991176793,190.91824277763516,186.24926339989963,204.42294932231,225.21301242643736,235.21872405298458,237.20520739963612,209.44641261373192,211.83865227133043,208.91129105847438,203.02629865167094,203.7719509752307,205.7357960633978,214.38586705979125,214.4567413927862,197.45791590206005,189.18916574124256,210.24837087470743,216.75203509269463,209.79256153813964,201.8969498801227
8,1990-03-02 14:49:16+00:00,192.02095356054073,192.08718752751358,193.59524952259912,197.02143344040763,177.43927462309807,166.74254742234402,188.10678387701427,201.35214678073154,212.96663839444474,241.01397590930097,206.4244657953627,197.99915333437613,203.4355802029034,209.23207485956803,190.52715996649164,210.9968516903993,205.94389031069915,191.87085072451396,188.47365925581008,193.90957463348602,211.8493551408018,222.67130169049912,205.57427964879437,196.08363223814732
9,1991-04-22 14:50:18+00:00,208.8073501112313,209.0586260973099,203.92831759287154,201.0227324406862,187.74905825914567,183.43130511899759,206.13987400921414,226.6140383891853,232.56416872571734,243.79852403020752,235.88261190888858,224.405268752158,217.22058654613699,209.48243148687467,196.5917708379667,208.45523924230503,213.90555819859253,229.12265286428715,245.7806302213457,262.570208113548,,285.23500276695586,253.06761493210746,227.7632565901449
