,dates,nzd0265-0000,nzd0265-0001,nzd0265-0002,nzd0265-0003,nzd0265-0004,nzd0265-0005,nzd0265-0006,nzd0265-0007,nzd0265-0008,nzd0265-0009,nzd0265-0010,nzd0265-0011,nzd0265-0012,nzd0265-0013,nzd0265-0014,nzd0265-0015,nzd0265-0016,nzd0265-0017,nzd0265-0018,nzd0265-0019,nzd0265-0020,nzd0265-0021,nzd0265-0022,nzd0265-0023,nzd0265-0024,nzd0265-0025,nzd0265-0026,nzd0265-0027,nzd0265-0028,nzd0265-0029,nzd0265-0030,nzd0265-0031,nzd0265-0032,nzd0265-0033
0,1999-08-05 21:46:59+00:00,,,,,28.684429033823985,37.42761668156609,,37.73307488499506,35.37317366308466,,,,,,,,,,,,,,,,,91.0437841218052,93.08626039488745,100.59295485140576,,,164.71037320056664,162.14114820535562,165.1222244154137,182.49936806474045
1,1999-08-21 21:46:56+00:00,116.74309432043471,102.26679431598886,93.66000404521141,,55.90102350669775,67.97117280954686,72.79178501550223,65.73693626068287,63.78259010994062,49.78383754029705,48.87792794572183,39.55430677696645,46.38583152151237,52.17836417041144,51.12731645708698,59.57679458553106,86.23040093467921,109.63083381914242,,,110.77117154618915,96.93698282922549,106.32809302166496,107.22655138808852,106.42152894642365,116.04107222488022,104.51784581067987,123.79715810323532,172.73739210625507,221.54760106390054,192.42913025172325,172.15403990737664,187.8100525335749,203.59878199660497
2,1999-09-06 21:46:59+00:00,128.35744827782653,108.42863009671652,85.80284178150298,84.76868440654991,,79.01400421713699,83.64246583558328,68.16815717133852,59.387603365447205,70.41779555706636,63.64341449993343,52.57782118601605,54.207572663102425,64.38901915375823,46.68271332139419,65.80610352309914,87.51076469963172,125.12551096302235,146.1226780873221,144.1485011493154,104.18416559458471,112.90296916456873,111.47086198711219,128.72368669117415,132.25716548348325,107.83283987202643,107.51069596692015,137.03142156783903,183.86513686204154,216.60841485266374,225.6144540382137,189.5388575083562,182.7583362984103,
3,1999-09-22 21:47:00+00:00,140.60797999033394,114.22340674481497,81.57075703159416,63.363304911715815,51.052057165840736,70.8844007705401,73.4738894867381,65.47675802636631,64.82844623038606,52.3430959609628,43.31172933939787,44.037120199696496,50.22071329710758,57.33435426066603,36.539372408794236,42.578272229925176,87.65061901504363,113.60664300194422,123.12226127235786,123.17102336701545,100.92614345846528,92.87868456678937,99.74379693726338,98.85263077733936,103.72816357682814,94.19881697288072,104.2319254993369,139.25887613958145,185.17015501761887,216.3980129213068,198.52884235293408,197.24180817483992,185.90120965255787,197.94856201163645
4,1999-10-24 21:46:56+00:00,122.00324168172274,92.51156550588921,87.8082213894543,83.00964542244868,75.12198292266024,78.42828385689138,82.8622983640529,82.84936943722194,71.02729356522076,63.122562172478084,58.081927598490054,44.73218409402418,45.63816875947218,58.61816854387649,41.5820070929347,49.63428409522249,92.36100962393189,118.5548800995644,130.36257075687894,116.11926471129948,99.611508354431,93.52517645370914,97.99536660864251,90.95483601942391,103.36311034133776,121.88078517984252,119.92219740264996,152.61989833241415,179.46378898577535,194.5623270182966,183.02209645369814,188.44304961958775,190.05978589610308,201.32236375856087
5,2000-01-12 21:46:54+00:00,140.48586956334609,120.91234943660186,90.04901384335952,86.74948773097863,85.06326157622514,81.93620109316076,86.51534278763813,87.28649386151703,86.88741703988372,84.89303037173194,80.47416026181376,58.7939793593071,58.05382101277751,69.5011857655767,60.636364193381134,72.23638625153735,103.70670234484435,137.54808883556666,144.9481563345528,128.0972010957554,114.84021485674556,117.23172165912939,118.57692598416715,122.23370465394177,127.02325528344929,135.89786862024135,138.5973919655731,172.17391354355232,198.97552627805553,209.77096107953398,191.29865880048914,196.15584190496568,202.8177024849856,208.78861876434314
6,2000-04-01 21:46:34+00:00,126.43810726227373,112.43955410666935,100.91851782136663,85.35667724242572,69.8092424245812,69.56072093707725,67.9770095271574,72.4291154740312,66.64922663258169,53.24722270282686,41.97322602838227,44.113363535317426,,49.764936361849024,43.33766783745533,47.189115914587276,79.1186261284319,110.07969893768542,116.90525451941795,116.29868624272616,92.15669911430693,88.92323775760799,95.20195026565912,104.10850181671366,102.96719753756466,106.75249048860253,113.26149484588329,125.23325260238762,152.3156305475416,198.22418165135863,171.2410481951573,159.01510007256513,176.22353005309134,189.2260803903274
7,2000-05-19 21:46:07+00:00,139.36505498661003,114.71948515888425,94.79019383784242,74.51932389605916,63.72331598704106,58.0972913749959,64.39676482319497,66.80250484830508,62.837194647532854,54.7592262747593,50.35779269123502,44.28079030265556,36.76714799492593,50.8107658565052,39.24652882268987,48.242906034371515,81.9741697860604,107.10369309053848,102.73033849439321,96.67856085574643,91.89834850504883,90.8614312163057,97.02068527599853,90.99594053180951,97.06489033524471,113.93447946623125,115.72334323629596,118.39152079858496,164.3841394310115,200.54257121003724,186.20599572901506,176.09220291660023,185.43188928663173,193.0335602537904
8,2000-07-06 21:45:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2000-08-07 21:45:08+00:00,123.45599191354265,97.94493264787977,83.61535864887678,76.52843267128505,60.65899020941006,55.363439675458714,55.50941055255133,66.98976045586984,78.26220733754606,65.20378399251817,51.845883748911255,42.67872179430331,47.2184299434795,54.13367118731676,45.34102864529212,57.91231423509427,79.5260276939093,97.56460800730483,87.17697293970573,87.3733708712658,93.47485363151145,93.70052621167639,92.77411664967059,96.85033233080603,96.8033182596948,111.84888615687042,117.5546211532232,131.88366947567397,158.01936897659635,189.2744410822258,180.3904791443056,174.01247605222375,189.76909442378528,196.67703314601079
