dates,nzd0268-0000,nzd0268-0001,nzd0268-0002,nzd0268-0003,nzd0268-0004,nzd0268-0005,nzd0268-0006,nzd0268-0007,nzd0268-0008,nzd0268-0009,nzd0268-0010,nzd0268-0011,nzd0268-0012,nzd0268-0013,nzd0268-0014,nzd0268-0015,nzd0268-0016,nzd0268-0017,nzd0268-0018,nzd0268-0019,nzd0268-0020,nzd0268-0021,nzd0268-0022,nzd0268-0023,nzd0268-0024,nzd0268-0025,nzd0268-0026,nzd0268-0027,nzd0268-0028,nzd0268-0029,nzd0268-0030,nzd0268-0031,nzd0268-0032,nzd0268-0033,nzd0268-0034,nzd0268-0035,nzd0268-0036,nzd0268-0037,nzd0268-0038,nzd0268-0039,nzd0268-0040,nzd0268-0041,nzd0268-0042,nzd0268-0043,nzd0268-0044,nzd0268-0045,satname
2005-06-02 21:43:36+00:00,144.61,107.90,94.61,,,141.75,155.09,164.62,259.11,,,353.01,,,,,336.96,340.91,345.25,354.93,356.90,350.93,352.31,355.48,343.86,350.25,,343.45,346.78,356.53,343.88,335.64,332.83,,365.69,356.95,357.27,354.58,351.37,335.71,328.44,330.93,340.47,333.47,333.71,340.48,L7
2005-06-10 21:41:36+00:00,,,,,175.61,171.56,178.94,193.07,228.78,,,,369.54,375.61,371.77,360.24,344.59,344.98,346.01,352.82,363.32,359.25,354.40,350.64,349.91,362.87,357.81,357.99,354.15,376.03,368.19,347.66,339.03,367.80,365.09,360.32,359.52,363.93,363.17,364.36,348.47,345.42,353.10,350.86,349.71,352.78,L5
2005-06-26 21:41:40+00:00,,,,,187.68,175.79,185.78,198.89,219.83,,,,,352.51,355.20,347.70,,,332.63,343.91,344.35,344.77,348.30,339.93,334.39,346.20,338.71,339.84,329.57,350.68,348.52,331.93,328.13,352.33,356.08,359.83,361.02,363.76,361.37,353.86,340.09,336.07,340.85,337.40,332.81,342.18,L5
2005-07-12 21:41:47+00:00,,,,,168.51,170.01,171.46,186.28,208.54,,,,,350.19,346.57,334.52,,321.09,315.55,323.39,335.00,333.80,339.78,338.77,343.63,349.42,343.61,342.76,332.35,351.44,348.28,329.01,323.26,342.29,340.99,348.14,348.15,346.03,349.92,350.46,336.81,338.63,346.37,338.96,338.96,344.45,L5
2005-08-13 21:42:05+00:00,172.27,132.26,126.10,,159.06,176.46,385.28,394.49,381.09,383.14,375.98,389.94,386.49,379.43,368.84,360.34,354.52,361.62,362.00,362.76,355.37,352.20,349.61,348.14,343.32,358.44,346.78,343.21,336.33,355.80,362.86,352.74,348.94,376.26,369.81,364.69,362.98,366.62,375.10,359.36,340.35,341.06,338.68,331.15,327.17,341.57,L5
2005-08-21 21:43:21+00:00,188.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.32,357.91,352.83,352.55,354.90,363.23,354.54,344.45,343.34,347.43,340.15,,338.89,L7
2005-08-29 21:42:10+00:00,,,,375.66,368.77,386.48,392.97,391.26,390.00,387.31,384.56,396.35,387.53,371.82,370.78,361.01,356.01,359.13,353.24,360.11,363.20,364.66,359.36,366.02,363.47,367.26,338.85,329.38,320.44,351.53,364.91,348.77,343.28,359.45,355.22,360.24,363.47,356.52,370.49,370.32,351.94,347.65,355.04,356.91,331.00,339.42,L5
2005-09-06 21:43:12+00:00,171.97,134.98,129.37,381.43,401.47,391.34,387.17,390.62,386.48,380.93,376.97,388.36,389.21,375.35,371.64,363.14,352.33,351.76,350.72,357.34,361.62,362.84,358.21,364.16,355.84,364.71,349.72,346.96,344.04,364.62,365.67,349.57,343.64,366.00,363.83,364.83,361.63,356.24,367.84,368.89,354.79,349.45,349.29,343.08,331.74,351.21,L7
2005-10-08 21:43:05+00:00,,339.37,370.37,381.21,415.74,388.04,372.89,381.18,373.31,373.97,377.04,380.09,389.46,378.09,374.29,365.43,357.11,356.35,347.52,358.11,362.54,354.94,355.93,357.19,354.06,361.07,353.48,345.63,343.12,370.60,370.86,346.69,,,363.33,367.01,372.14,366.35,369.15,367.21,350.47,355.49,353.45,346.49,338.86,351.05,L7
2005-10-24 21:43:19+00:00,,368.10,376.12,386.62,400.43,389.55,376.18,388.89,383.95,383.76,374.66,386.45,383.47,382.33,376.39,363.05,348.38,356.67,358.05,367.45,368.82,364.90,360.75,355.83,353.50,362.24,352.88,345.82,344.28,,,343.22,334.08,365.69,364.48,369.81,372.97,365.82,368.64,364.42,353.65,354.63,353.48,340.35,337.46,345.25,L7
2005-11-09 21:43:30+00:00,,365.25,375.68,385.30,402.60,387.94,377.24,388.21,381.70,381.81,373.36,386.14,387.24,378.30,371.70,359.92,345.43,349.52,349.09,355.73,360.27,358.79,355.32,346.87,345.91,354.57,346.38,345.00,342.63,,,333.80,329.63,355.21,357.45,364.39,361.84,361.50,364.39,362.70,350.11,349.94,349.49,337.77,329.88,336.39,L7
2006-02-21 21:44:44+00:00,,367.53,379.60,387.96,390.11,385.97,381.96,395.01,395.42,388.98,381.21,395.52,393.99,390.16,381.01,375.90,372.36,376.85,375.62,378.78,380.95,382.15,371.70,370.14,364.51,371.11,360.81,355.74,347.16,367.35,363.87,352.84,351.11,370.81,367.67,360.84,363.35,359.71,364.62,366.93,350.60,350.49,351.88,341.08,336.83,349.22,L5
2006-04-10 21:45:40+00:00,155.67,121.64,109.84,367.85,353.41,374.22,381.12,383.71,379.21,377.85,368.98,386.66,387.08,374.60,374.39,344.66,342.97,358.40,351.11,354.72,351.58,351.68,351.90,354.93,359.70,361.73,350.47,360.79,347.66,353.25,357.25,350.52,347.13,358.65,350.86,359.87,357.82,357.07,357.56,359.93,355.27,349.21,354.76,336.69,337.36,338.91,L5
2006-04-18 21:44:03+00:00,172.98,141.38,120.49,,,387.78,382.79,382.87,375.22,375.21,369.64,375.47,382.32,377.35,375.94,363.71,354.49,359.15,365.59,364.87,366.39,364.65,358.31,355.69,352.79,365.86,359.58,363.71,352.19,364.95,366.45,343.94,338.52,357.76,355.04,354.16,358.89,363.95,366.80,366.59,354.57,352.73,353.75,348.43,340.11,345.67,L7
2006-04-26 21:45:56+00:00,,,,,347.85,369.75,384.33,387.61,373.45,368.17,370.01,389.17,381.41,383.61,380.64,347.00,349.12,367.05,363.06,368.40,363.72,360.90,359.86,361.73,362.04,373.49,361.29,362.14,356.45,359.34,353.55,357.82,344.06,366.76,352.10,351.36,356.46,356.20,360.30,358.01,349.54,348.63,349.89,344.85,327.93,336.39,L5
2006-05-12 21:46:09+00:00,,,,,,125.57,146.30,362.63,358.76,342.68,,352.70,362.47,366.07,356.95,323.18,,344.58,341.06,351.64,351.86,352.49,349.96,350.40,353.95,359.08,348.70,348.33,339.84,349.27,345.95,336.83,333.25,357.04,348.46,353.12,360.21,359.82,361.01,355.88,348.34,350.03,343.37,342.33,335.01,344.21,L5
2006-05-20 21:44:08+00:00,166.38,126.19,108.51,,,154.43,170.78,377.23,383.26,372.64,368.42,378.86,381.43,383.04,374.07,356.98,352.28,353.30,352.25,351.17,352.41,350.90,354.77,357.94,354.59,,,357.21,346.75,363.56,362.00,340.89,333.46,357.16,355.58,357.96,357.94,359.48,364.69,,359.72,356.17,352.12,,346.56,356.48,L7
2006-06-05 21:44:06+00:00,,,,,,,,162.67,360.03,354.03,,,358.45,364.98,351.44,339.50,321.50,330.81,327.75,336.23,,338.81,341.40,341.65,342.29,344.14,,,332.78,348.84,342.61,321.13,314.64,,,337.84,348.91,345.77,352.57,,345.83,343.28,346.34,332.29,333.93,347.98,L7
2006-06-13 21:46:37+00:00,,,,,,158.64,168.58,180.58,,,,,364.24,368.75,356.29,352.40,330.22,333.04,328.39,334.58,332.87,330.68,333.84,340.08,335.33,346.16,337.67,339.50,333.98,351.44,340.28,316.04,313.50,348.67,348.13,349.58,352.21,349.21,347.70,343.18,341.75,340.78,342.48,332.75,332.90,346.74,L5
2006-07-07 21:43:55+00:00,142.22,109.48,84.33,,,130.11,157.86,147.53,345.49,354.64,,,361.04,364.94,362.46,340.84,322.79,332.76,323.58,330.36,,348.46,337.14,336.42,326.48,353.47,,,312.90,,340.48,319.59,309.23,337.97,339.36,338.06,341.50,340.04,345.01,,329.91,329.95,338.89,335.79,334.41,347.37,L7
2006-07-23 21:43:47+00:00,145.28,110.10,99.35,,,136.64,158.68,163.02,368.91,360.10,353.92,370.58,366.10,365.35,366.07,342.52,320.45,329.45,327.86,330.96,342.39,345.81,339.94,331.78,337.86,354.15,322.51,317.92,309.31,339.82,346.08,318.23,316.99,342.81,334.86,339.77,342.59,342.60,350.67,,330.55,335.49,343.66,344.98,336.57,348.39,L7
2006-09-01 21:47:43+00:00,173.01,132.91,126.72,382.31,401.47,393.11,387.76,389.94,375.27,378.10,368.02,382.48,383.68,374.23,372.09,363.03,345.07,346.53,344.47,353.47,351.74,351.52,351.32,351.12,343.59,352.71,342.97,345.62,338.61,363.15,359.66,337.19,330.32,349.89,354.75,364.18,370.39,372.44,371.69,360.85,352.28,345.95,352.74,339.97,336.50,345.28,L5
2006-09-17 21:47:54+00:00,157.51,365.40,376.21,377.83,370.75,382.22,390.70,393.11,375.49,368.46,366.23,377.66,368.53,374.42,376.89,354.95,340.43,332.44,329.46,342.71,346.04,348.03,349.03,341.63,337.41,357.30,340.59,330.86,332.49,370.84,363.08,322.53,317.88,337.30,344.14,359.45,364.55,365.87,360.77,349.42,337.58,337.19,343.51,338.88,330.30,342.74,L5
2006-10-27 21:43:45+00:00,346.43,359.54,381.29,385.51,417.89,390.91,381.00,389.20,376.25,374.30,375.24,379.12,385.31,375.93,376.49,364.32,352.40,349.65,348.76,359.38,362.51,358.67,358.75,353.93,349.64,365.35,357.34,356.94,,,372.80,349.87,335.61,353.56,361.38,363.91,371.38,373.12,371.13,371.48,352.00,348.87,352.31,350.08,349.88,348.77,L7
2006-11-12 21:43:58+00:00,353.87,370.58,371.53,378.27,396.53,383.02,371.62,379.85,367.92,364.97,359.39,370.10,375.01,368.07,365.39,352.20,342.95,344.46,343.96,351.46,355.61,,,,342.18,355.19,348.15,351.09,349.03,365.96,362.26,334.89,326.36,350.01,356.36,359.06,360.65,363.91,363.14,361.97,,,346.88,341.51,339.75,339.94,L7
2006-11-28 21:44:08+00:00,,,,,,,,,378.17,370.90,361.80,376.83,376.05,369.08,,,,,,347.90,351.13,351.85,345.40,342.14,342.11,356.35,346.87,351.94,351.64,373.68,369.97,339.76,326.20,351.18,357.77,365.10,,,360.86,357.54,344.62,339.16,348.21,338.20,337.93,342.97,L7
2006-12-06 21:48:41+00:00,363.14,344.46,360.21,374.17,392.94,386.55,383.71,381.21,380.44,368.21,359.47,363.88,358.31,345.98,341.89,333.37,317.16,311.19,309.03,317.94,318.74,317.63,310.71,310.64,310.74,326.17,323.68,323.62,315.03,333.19,333.61,312.94,304.88,324.52,,,323.00,,322.51,318.78,305.17,303.18,,306.99,301.59,310.18,L5
2007-03-04 21:44:34+00:00,339.31,373.84,374.92,382.09,388.49,381.58,377.72,384.23,376.85,369.61,365.93,377.33,373.39,367.92,368.90,355.58,344.66,345.96,348.07,360.88,360.29,361.32,356.63,359.42,355.63,367.20,,,,372.22,366.82,338.51,335.10,360.45,356.19,358.38,360.16,361.89,362.61,355.14,345.76,344.16,349.89,340.13,331.78,,L7
2007-03-20 21:44:36+00:00,,352.72,368.23,375.42,,,,,,365.50,371.92,377.59,381.21,,,,,357.86,358.18,365.52,366.52,370.27,367.38,372.06,358.59,376.54,366.80,361.79,,382.73,378.06,357.60,353.58,369.06,365.67,,,369.30,369.39,367.41,344.86,348.83,356.01,343.69,339.63,345.99,L7
2007-06-08 21:44:20+00:00,,,,,427.35,,,395.21,390.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.97,,L7
2007-06-24 21:44:19+00:00,,,,,,,,,356.58,354.96,,,353.62,360.19,348.46,334.25,,338.51,333.37,346.74,,356.81,348.71,345.23,341.87,345.04,,,327.43,344.75,347.72,337.49,346.63,,344.72,342.83,345.80,345.40,342.64,,327.49,330.60,334.20,322.13,315.37,322.53,L7
2007-09-12 21:43:53+00:00,,,371.40,383.26,,385.39,380.94,388.45,384.82,379.98,365.50,377.07,375.87,380.37,370.83,358.41,346.84,351.59,355.20,367.68,362.81,363.26,364.54,367.84,360.57,368.61,364.06,360.87,352.63,373.51,378.39,345.08,350.77,374.54,371.42,366.32,366.25,362.57,367.46,360.83,344.23,342.66,346.49,340.73,336.92,345.10,L7
2007-09-28 21:43:49+00:00,,,,,,,385.78,388.21,361.33,383.47,379.42,390.33,395.49,391.42,381.39,369.12,361.04,368.90,361.90,371.39,371.50,363.92,371.28,374.94,367.95,379.93,373.05,369.98,364.89,387.68,374.71,357.96,360.43,380.68,374.77,370.87,372.81,368.76,370.89,366.07,348.14,351.86,355.78,348.56,343.77,349.82,L7
2007-10-14 21:43:51+00:00,356.03,362.35,369.84,396.06,,434.21,384.87,387.90,,,377.99,377.06,387.57,380.47,383.29,364.81,345.25,353.33,351.10,356.33,357.76,351.97,356.35,354.51,347.73,366.20,,,365.42,385.98,366.36,348.17,350.63,365.85,363.26,358.50,359.34,356.17,357.94,357.50,342.03,338.06,340.44,,,,L7
2007-10-30 21:44:02+00:00,366.85,386.80,388.51,391.79,427.74,396.58,379.78,396.20,384.48,388.25,383.53,385.43,393.97,385.66,381.23,372.48,361.66,367.59,369.87,373.94,379.16,,,369.74,367.64,379.00,372.58,369.08,370.09,391.36,381.88,360.38,352.21,378.28,378.24,375.06,373.44,373.87,374.06,370.12,,347.76,356.78,351.50,348.27,356.30,L7
2008-01-02 21:44:25+00:00,,376.99,373.21,389.85,374.91,380.92,383.50,399.65,396.61,386.54,386.88,406.32,401.53,394.76,384.88,366.49,372.61,380.93,,,394.40,390.14,389.69,390.04,371.96,388.71,387.01,392.78,388.47,397.89,391.49,368.53,364.42,383.62,388.57,384.85,386.21,383.45,,,354.58,347.91,356.28,341.23,338.85,347.34,L7
2008-02-19 21:44:19+00:00,344.50,349.64,356.45,364.05,349.04,364.91,371.84,368.96,370.29,375.29,361.54,377.33,378.49,368.31,354.56,340.44,339.62,342.91,335.51,346.87,352.66,357.28,344.72,338.37,350.16,358.23,349.10,343.98,339.56,366.30,355.09,336.89,340.98,364.77,357.57,349.58,354.20,349.57,344.67,340.39,333.04,332.30,336.88,327.56,319.61,328.09,L7
2008-06-10 21:43:51+00:00,,,,,,,,,364.99,366.40,,,366.41,370.66,359.81,352.76,,338.37,329.77,338.17,,,,352.65,350.81,353.40,,344.53,340.22,355.18,350.63,334.91,336.85,,351.88,351.43,352.29,346.56,350.74,,334.27,338.39,349.67,340.74,334.80,337.02,L7
2008-07-12 21:43:29+00:00,,,,,,,,,395.66,410.35,381.86,386.92,382.45,398.87,386.13,363.20,349.51,367.82,357.93,360.71,360.29,369.07,378.16,365.99,358.86,364.20,,365.85,359.19,371.80,365.54,351.66,339.53,360.26,362.83,373.23,362.45,357.04,361.22,,355.32,349.98,362.36,342.74,342.25,353.34,L7
2008-09-14 21:42:59+00:00,,346.26,364.37,369.30,361.36,373.86,382.61,385.50,372.98,378.66,377.42,379.99,372.02,370.98,364.63,346.38,339.51,351.72,347.46,345.10,353.21,353.45,356.78,354.19,352.95,368.16,356.51,363.23,354.47,363.98,379.27,344.77,339.10,350.58,350.03,356.98,359.18,350.43,354.10,353.20,340.67,338.53,343.44,332.48,327.98,330.82,L7
2008-09-30 21:42:49+00:00,226.78,348.70,364.18,369.20,376.78,369.66,369.42,382.88,369.56,,,,,,363.17,355.61,342.23,347.99,342.64,348.57,356.60,354.07,356.40,357.20,351.98,361.56,356.29,358.73,352.02,374.08,370.47,348.69,342.00,361.59,352.39,359.48,,,,,,,,,,,L7
2008-12-03 21:43:27+00:00,,,,,,,,,388.90,392.00,382.85,395.20,391.21,394.31,,,,,365.50,384.13,388.60,382.60,382.15,388.93,378.57,385.47,379.77,384.78,382.77,405.07,405.14,382.57,376.54,393.33,385.98,,,372.45,377.86,372.32,357.17,360.16,351.88,342.62,337.35,347.40,L7
2009-01-20 21:43:48+00:00,,,,,,,357.98,386.40,380.11,367.53,362.51,378.36,372.54,371.98,354.33,348.56,354.49,365.65,358.93,367.59,365.29,368.88,367.22,367.25,360.14,365.69,370.48,366.65,347.53,352.90,362.45,362.31,359.35,373.36,359.82,344.58,352.99,356.26,359.63,347.32,345.66,356.66,368.15,332.69,325.80,333.12,L7
2009-03-09 21:44:11+00:00,177.50,354.35,356.01,366.36,340.18,362.35,372.21,382.60,373.00,368.19,368.39,385.15,381.51,382.01,375.49,364.91,370.45,377.04,362.45,388.52,385.45,380.19,375.52,384.44,370.97,368.75,375.12,394.58,377.55,365.54,363.82,373.36,377.06,388.30,375.86,384.86,371.29,367.39,376.52,373.93,380.23,376.04,370.72,332.52,331.23,348.82,L7
2009-03-25 21:44:18+00:00,153.58,,99.59,,,,,386.00,381.82,381.33,372.50,392.50,395.56,394.48,,,,380.62,374.28,380.32,378.67,383.03,380.59,380.81,382.96,372.83,370.93,384.19,381.11,387.23,374.51,357.89,359.77,377.09,371.41,373.84,378.34,368.55,370.29,359.54,360.39,361.45,367.74,343.39,337.05,351.77,L7
2009-04-26 21:44:27+00:00,180.57,,122.80,,,347.10,373.86,389.49,381.03,385.25,369.59,386.47,389.07,390.70,377.62,,,,,374.24,382.40,380.79,375.75,378.79,373.64,382.52,375.65,380.57,367.19,375.51,370.39,363.76,353.62,372.63,366.47,365.68,,,370.04,363.83,359.29,371.42,375.54,351.40,344.33,350.78,L7
2009-05-28 21:44:31+00:00,200.78,,136.67,,,,,,371.04,379.77,,,384.90,383.81,375.24,369.32,363.33,368.01,368.14,367.80,372.96,366.21,363.77,,,375.68,371.50,371.18,361.03,376.85,374.72,359.40,353.07,375.42,372.98,361.79,362.11,362.08,364.55,360.58,353.93,,,347.43,341.15,350.54,L7
2009-06-13 21:44:30+00:00,,,186.21,,,,358.54,362.32,365.08,368.02,333.71,350.15,374.59,378.52,375.96,364.42,350.31,356.50,353.78,356.14,,,354.61,356.54,356.79,362.53,362.22,359.61,351.61,360.95,360.70,341.14,336.00,361.57,356.96,356.19,360.52,357.57,358.44,,,351.57,354.93,339.23,331.67,331.93,L7
2009-09-01 21:44:14+00:00,,,,,342.39,365.90,368.31,376.69,373.46,368.15,348.96,362.61,352.67,356.55,343.22,325.84,324.96,340.22,314.55,311.37,318.72,325.19,326.06,328.34,320.19,328.80,324.09,321.86,319.39,333.99,335.42,319.74,320.77,349.72,347.06,343.39,338.13,343.49,355.88,353.35,335.29,335.36,334.34,323.94,320.31,322.69,L7
2009-09-17 21:44:13+00:00,,,342.06,358.27,336.26,358.70,370.10,355.15,,,,,,345.96,339.61,326.78,329.48,335.58,328.93,320.93,321.32,318.59,325.37,335.10,330.74,330.43,322.55,321.40,317.43,335.54,348.35,346.33,320.25,345.83,364.23,352.24,354.89,373.97,374.93,364.14,344.35,344.68,349.67,329.19,328.87,331.58,L7
2009-11-20 21:44:45+00:00,355.65,372.64,369.87,380.13,408.44,388.25,373.16,386.78,369.72,371.83,366.71,378.01,382.76,375.44,369.42,353.44,339.97,343.04,347.96,349.03,356.73,351.73,351.33,351.79,346.49,360.58,356.59,355.28,350.39,367.80,,,,354.71,355.81,360.52,360.22,363.64,364.93,366.26,351.46,341.79,,,,,L7
2009-12-06 21:44:55+00:00,363.43,366.48,373.78,379.85,423.86,392.39,372.24,389.71,370.21,377.26,367.76,380.72,382.11,377.13,367.77,360.84,343.89,344.04,345.97,352.56,359.97,349.11,349.64,349.42,342.90,363.92,361.90,354.76,353.25,374.50,363.18,346.51,340.62,356.07,359.24,361.49,362.52,356.43,368.81,366.86,354.36,335.91,342.67,341.34,339.41,352.85,L7
2010-01-07 21:45:28+00:00,353.77,375.50,373.27,379.94,395.03,379.21,369.66,381.24,372.40,362.35,366.76,374.65,377.39,369.23,366.65,356.37,347.20,340.79,342.56,355.10,366.16,355.18,349.31,346.03,347.52,359.99,356.20,350.05,343.86,,,326.19,334.47,362.10,364.10,366.87,371.27,369.08,367.90,369.80,346.70,340.06,342.63,333.84,332.18,337.27,L7
2010-01-23 21:45:42+00:00,359.92,377.57,379.11,380.12,394.56,383.52,373.01,390.29,381.17,372.09,369.97,382.61,382.34,379.75,373.20,363.49,352.09,348.94,347.57,362.60,371.60,367.03,356.23,355.88,354.22,368.24,361.13,364.73,353.52,,,339.39,335.48,370.46,364.20,362.25,369.17,371.85,367.27,363.16,352.73,350.42,354.08,340.71,337.59,343.48,L7
2010-02-08 21:45:54+00:00,356.79,365.52,368.63,368.60,358.83,368.82,372.21,381.95,364.69,355.28,356.75,377.61,369.29,368.32,368.68,349.49,331.51,335.43,334.32,347.48,350.37,,,341.64,339.96,358.58,347.17,346.26,337.93,356.61,360.18,348.28,342.66,356.40,347.52,353.36,359.06,355.54,357.86,347.66,,336.38,336.45,329.91,324.15,331.53,L7
2010-03-12 21:46:11+00:00,,345.88,356.83,367.35,344.20,362.00,367.31,363.30,356.47,358.59,350.23,368.38,356.34,358.44,349.92,333.13,329.10,341.44,330.25,342.38,344.33,343.41,348.73,343.55,343.46,352.27,342.65,,,347.36,350.57,336.62,342.60,360.70,337.59,342.72,351.87,355.13,345.55,338.27,331.78,329.41,332.27,326.37,312.98,,L7
2010-04-29 21:46:15+00:00,,130.26,108.02,,145.91,156.45,170.11,375.83,375.08,368.51,367.18,380.89,381.97,382.65,368.89,353.06,,,,367.37,372.93,374.16,366.42,366.42,364.41,369.50,361.49,358.68,350.12,365.47,364.64,352.85,346.47,367.48,368.15,356.81,,,361.56,368.04,346.98,346.78,353.42,339.79,334.30,336.82,L7
2010-06-16 21:46:12+00:00,210.78,147.97,124.56,,183.50,171.59,173.67,,,,,,,355.91,359.09,350.22,,348.18,344.05,352.27,,347.04,351.65,354.83,350.78,356.19,,,340.45,352.25,363.58,341.70,336.81,,359.27,356.89,359.99,359.80,359.93,,345.74,352.00,357.21,341.99,332.04,346.78,L7
2010-07-02 21:46:16+00:00,158.03,133.74,117.60,,170.28,166.62,174.20,,360.67,363.68,,,361.05,373.24,371.85,361.26,343.03,351.37,352.18,362.30,,349.34,353.00,356.15,357.37,362.37,,350.33,349.84,360.66,359.64,342.28,345.01,,360.83,360.83,364.73,361.11,364.64,,348.14,354.80,357.91,344.11,339.25,348.12,L7
2010-07-18 21:46:17+00:00,169.90,131.90,120.43,,162.15,163.40,172.45,,368.17,364.11,,,372.19,370.93,367.58,352.90,339.96,346.73,346.89,350.94,,348.37,344.00,344.00,339.11,356.17,341.91,344.84,338.29,354.56,364.16,343.33,340.40,365.31,359.37,355.30,359.53,356.45,362.47,,335.19,340.86,343.95,334.79,328.19,346.58,L7
2010-08-19 21:46:18+00:00,136.85,107.54,91.05,,345.96,357.85,369.52,370.04,350.61,349.58,339.77,351.77,356.43,352.34,342.96,322.41,311.92,318.82,313.89,320.19,329.09,334.24,330.05,320.51,318.40,324.62,317.07,327.26,319.29,332.70,330.01,313.01,308.29,334.00,334.42,339.84,339.80,340.22,343.79,337.98,324.32,327.90,327.61,324.46,313.96,320.12,L7
2010-09-04 21:46:21+00:00,142.11,119.10,397.40,376.90,362.59,384.81,381.36,,,,367.73,396.18,385.38,377.18,367.74,350.22,327.33,343.92,346.06,349.17,358.19,359.00,361.56,354.16,348.31,372.93,355.50,349.81,348.86,362.95,364.96,359.94,351.69,361.18,354.39,367.91,378.89,376.08,372.06,364.90,350.82,345.98,350.90,353.02,335.35,347.16,L7
2010-10-22 21:46:31+00:00,352.34,357.75,363.85,374.94,368.61,373.18,375.30,375.98,375.88,367.80,366.74,385.21,379.86,370.86,365.33,345.05,331.90,337.85,339.80,353.63,358.72,357.75,358.60,350.18,347.42,352.80,346.15,352.50,354.53,366.98,362.55,344.30,347.35,372.60,365.08,364.39,367.90,361.49,361.59,355.54,341.23,339.76,340.94,336.84,329.08,335.78,L7
2010-11-23 21:46:54+00:00,340.18,346.94,363.71,365.14,384.12,374.73,362.67,372.42,362.37,360.89,357.51,370.21,372.82,364.10,358.97,342.81,333.05,341.09,336.73,345.02,349.34,347.87,344.19,341.92,341.17,354.87,347.78,345.50,341.12,357.11,357.03,337.51,343.18,367.00,359.83,357.79,358.55,359.61,360.11,350.15,334.18,333.52,335.35,327.46,315.21,332.58,L7
2010-12-09 21:47:03+00:00,,,,,,,,378.38,367.73,370.77,361.49,370.68,377.17,369.58,359.41,356.87,338.97,343.11,334.86,346.31,350.63,344.40,344.67,344.17,342.67,355.80,351.40,346.44,338.36,355.16,359.36,341.30,341.22,362.30,356.35,353.38,360.86,354.88,355.45,351.82,334.92,336.55,341.12,332.33,325.84,335.01,L7
2010-12-25 21:47:11+00:00,353.54,355.03,356.41,378.74,400.14,362.75,360.68,408.09,387.34,380.62,368.29,379.10,389.48,381.16,386.44,362.57,339.44,348.77,351.21,360.44,364.80,353.53,352.02,355.91,351.89,368.68,361.41,354.67,350.24,370.17,365.44,355.71,354.78,378.68,370.56,371.82,359.99,359.77,360.93,357.24,344.46,345.42,355.06,347.77,340.20,358.59,L7
2011-01-02 21:43:59+00:00,343.21,356.79,366.48,371.36,,365.27,367.46,386.79,392.27,379.37,376.85,403.21,391.83,394.55,376.60,356.91,364.60,360.59,349.55,387.91,367.84,366.60,360.92,354.29,345.25,371.59,356.39,343.98,340.78,368.77,368.65,354.82,359.95,390.89,371.12,361.34,356.83,352.97,372.66,348.73,347.04,342.42,340.52,325.03,325.84,328.52,L5
2011-01-26 21:47:26+00:00,354.40,361.17,374.71,377.01,397.94,383.75,369.28,385.56,379.34,373.72,372.30,379.54,381.92,376.99,370.16,366.08,351.11,353.51,348.40,359.82,361.83,352.97,353.26,354.59,349.84,364.67,357.14,354.76,346.42,366.71,371.45,351.58,351.24,369.09,364.87,362.89,361.09,360.80,362.94,354.71,350.63,353.71,355.90,342.45,336.11,354.05,L7
2011-02-27 21:47:35+00:00,222.71,362.49,379.04,387.05,350.93,372.57,378.05,385.29,373.15,368.24,366.78,385.67,378.11,374.74,361.07,351.69,346.99,355.17,343.21,352.43,356.10,356.18,342.60,342.00,337.42,357.21,347.36,341.32,332.43,355.06,365.25,350.61,350.89,369.98,363.82,360.50,357.86,351.58,349.32,343.33,340.90,337.24,338.89,324.55,323.89,340.28,L7
2011-03-15 21:47:38+00:00,150.78,351.40,357.27,365.94,358.04,371.46,372.52,375.16,366.70,370.92,367.53,382.69,379.91,383.84,368.27,362.97,356.11,353.31,349.32,362.68,362.51,360.42,351.66,348.26,344.31,370.89,347.60,343.32,340.48,358.16,374.93,354.47,345.56,363.93,365.75,371.66,365.08,357.51,355.29,358.69,352.21,352.76,351.85,329.27,325.35,330.84,L7
2011-04-16 21:47:40+00:00,140.26,110.51,79.97,359.55,336.27,361.08,373.17,367.10,361.30,368.29,357.66,377.51,373.20,374.90,361.17,336.37,329.62,345.74,347.50,354.90,350.15,356.67,352.14,345.87,347.99,347.20,338.24,342.64,336.42,342.03,354.73,328.36,345.07,366.69,363.60,350.23,349.55,354.93,350.42,331.21,332.43,345.70,344.60,323.98,325.61,340.44,L7
2011-05-18 21:47:38+00:00,146.43,103.69,101.82,116.87,,,,,346.02,359.11,355.07,368.14,369.79,358.99,350.38,340.25,333.79,340.25,338.07,342.02,346.38,354.57,352.38,349.48,346.57,339.34,334.38,340.14,332.80,349.15,344.67,327.05,334.57,359.83,357.36,348.61,346.57,354.20,352.54,340.55,336.50,349.34,350.57,337.60,328.51,346.36,L7
2011-06-19 21:47:38+00:00,170.33,138.35,121.88,130.01,,,,,352.58,349.06,,,349.98,367.39,357.47,352.02,330.96,340.20,337.04,342.99,,338.94,348.49,347.06,342.75,354.08,,,343.13,358.92,359.88,342.53,345.44,365.62,356.16,356.75,358.49,353.58,358.19,,325.10,345.52,355.56,344.82,341.57,346.22,L7
