dates,satname,nzd0268-0000,nzd0268-0001,nzd0268-0002,nzd0268-0003,nzd0268-0004,nzd0268-0005,nzd0268-0006,nzd0268-0007,nzd0268-0008,nzd0268-0009,nzd0268-0010,nzd0268-0011,nzd0268-0012,nzd0268-0013,nzd0268-0014,nzd0268-0015,nzd0268-0016,nzd0268-0017,nzd0268-0018,nzd0268-0019,nzd0268-0020,nzd0268-0021,nzd0268-0022,nzd0268-0023,nzd0268-0024,nzd0268-0025,nzd0268-0026,nzd0268-0027,nzd0268-0028,nzd0268-0029,nzd0268-0030,nzd0268-0031,nzd0268-0032,nzd0268-0033,nzd0268-0034,nzd0268-0035,nzd0268-0036,nzd0268-0037,nzd0268-0038,nzd0268-0039,nzd0268-0040,nzd0268-0041,nzd0268-0042,nzd0268-0043,nzd0268-0044,nzd0268-0045
2005-08-13 21:42:05+00:00,L5,168.27,128.26,122.10,141.68,149.73,171.79,382.48,389.82,377.09,378.47,371.31,386.44,381.82,374.76,364.17,354.74,348.92,356.95,356.40,358.09,349.77,347.53,345.61,343.47,339.32,352.84,341.18,338.54,331.66,350.20,357.26,347.14,344.27,371.59,365.14,361.19,359.48,362.62,371.10,354.69,336.85,337.56,335.18,327.15,323.17,337.57
2005-08-21 21:43:21+00:00,L7,179.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.65,347.24,344.83,344.55,345.76,354.09,343.87,336.45,335.34,339.43,331.01,,329.75
2005-08-29 21:42:10+00:00,L5,,,,383.66,392.77,398.48,400.17,403.26,400.29,399.31,396.56,405.35,399.53,383.82,382.78,375.41,370.41,371.13,367.64,372.11,377.60,376.66,369.65,378.02,373.76,381.66,353.25,341.38,332.44,365.93,379.31,363.17,355.28,371.45,367.22,369.24,372.47,366.81,380.78,382.32,360.94,356.65,364.04,367.20,341.29,349.71
2005-09-06 21:43:12+00:00,L7,161.40,124.41,118.80,373.21,376.80,379.01,379.77,378.29,375.91,368.60,364.64,379.11,376.88,363.02,359.31,348.34,337.53,339.43,335.92,345.01,346.82,350.51,347.64,351.83,345.27,349.91,334.92,334.63,331.71,349.82,350.87,334.77,331.31,353.67,351.50,355.58,352.38,345.67,357.27,356.56,345.54,340.20,340.04,332.51,321.17,340.64
2005-10-08 21:43:05+00:00,L7,285.27,319.94,350.94,366.10,370.41,365.37,359.29,358.51,353.88,351.30,354.37,363.09,366.79,355.42,351.62,338.23,329.91,333.68,320.32,335.44,335.34,332.27,336.50,334.52,334.63,333.87,326.28,322.96,320.45,343.40,343.66,319.49,,,340.66,350.01,355.14,346.92,349.72,344.54,333.47,338.49,336.45,327.06,319.43,331.62
2005-10-24 21:43:19+00:00,L7,357.98,357.81,365.83,378.62,376.43,377.55,368.98,376.89,373.66,371.76,362.66,377.45,371.47,370.33,364.39,348.65,333.98,344.67,343.65,355.45,354.42,352.90,350.46,343.83,343.21,347.84,338.48,333.82,332.28,,,328.82,322.08,353.69,352.48,360.81,363.97,355.53,358.35,352.42,344.65,345.63,344.48,330.06,327.17,334.96
2005-11-09 21:43:30+00:00,L7,345.62,358.11,368.54,379.74,385.93,379.61,372.24,379.88,374.56,373.48,365.03,379.89,378.91,369.97,363.37,349.92,335.43,341.19,339.09,347.40,350.27,350.46,348.18,338.54,338.77,344.57,336.38,336.67,334.30,,,323.80,321.30,346.88,349.12,358.14,355.59,354.36,357.25,354.37,343.86,343.69,343.24,330.63,322.74,329.25
2006-02-21 21:44:44+00:00,L5,337.63,363.53,375.60,384.85,380.78,381.30,379.16,390.34,391.42,384.31,376.54,392.02,389.32,385.49,376.34,370.30,366.76,372.18,370.02,374.11,375.35,377.48,367.70,365.47,360.51,365.51,355.21,351.07,342.49,361.75,358.27,347.24,346.44,366.14,363.00,357.34,359.85,355.71,360.62,362.26,347.10,346.99,348.38,337.08,332.83,345.22
2006-04-10 21:45:40+00:00,L5,169.67,135.64,123.84,378.74,386.08,390.55,390.92,400.04,393.21,394.18,385.31,398.91,403.41,390.93,390.72,364.26,362.57,374.73,370.71,371.05,371.18,368.01,365.90,371.26,373.70,381.33,370.07,377.12,363.99,372.85,376.85,370.12,363.46,374.98,367.19,372.12,370.07,371.07,371.56,376.26,367.52,361.46,367.01,350.69,351.36,352.91
2006-04-18 21:44:03+00:00,L7,158.41,126.81,105.92,124.10,371.47,370.78,372.59,365.87,360.65,358.21,352.64,362.72,365.32,360.35,358.94,343.31,334.09,342.15,345.19,347.87,345.99,347.65,343.74,338.69,338.22,345.46,339.18,346.71,335.19,344.55,346.05,323.54,321.52,340.76,338.04,341.41,346.14,349.38,352.23,349.59,341.82,339.98,341.00,333.86,325.54,331.10
2006-04-26 21:45:56+00:00,L5,,,,146.16,389.18,390.42,396.73,408.28,391.16,388.84,390.68,404.67,402.08,404.28,401.31,371.80,373.92,387.72,387.86,389.07,388.52,381.57,377.57,382.40,379.75,398.29,386.09,382.81,377.12,384.14,378.35,382.62,364.73,387.43,372.77,366.86,371.96,373.91,378.01,378.68,365.04,364.13,365.39,362.56,345.64,354.10
2006-05-12 21:46:09+00:00,L5,,,,,127.26,135.90,152.50,372.96,367.62,353.01,104.81,360.45,372.80,376.40,367.28,335.58,319.21,354.91,353.46,361.97,364.26,362.82,358.82,360.73,362.81,371.48,361.10,358.66,350.17,361.67,358.35,349.23,343.58,367.37,358.79,360.87,367.96,368.68,369.87,366.21,356.09,357.78,351.12,351.19,343.87,353.07
2006-05-20 21:44:08+00:00,L7,163.81,123.62,105.94,121.97,145.04,151.43,168.98,374.23,380.69,369.64,365.42,376.61,378.43,380.04,371.07,353.38,348.68,350.30,348.65,348.17,348.81,347.90,352.20,354.94,352.02,,,354.21,343.75,359.96,358.40,337.29,330.46,354.16,352.58,355.71,355.69,356.91,362.12,,357.47,353.92,349.87,,343.99,353.91
2006-06-05 21:44:06+00:00,L7,,,,,,,,171.34,367.46,362.70,109.82,87.84,367.12,373.65,360.11,349.90,331.90,339.48,338.15,344.90,,347.48,348.83,350.32,349.72,354.54,,,341.45,359.24,353.01,331.53,323.31,72.60,,344.34,355.41,353.20,360.00,,352.33,349.78,352.84,339.72,341.36,355.41
2006-06-13 21:46:37+00:00,L5,,,,,141.60,152.97,165.18,174.91,237.73,128.49,110.47,89.53,358.57,363.08,350.62,345.60,323.42,327.37,321.59,328.91,326.07,325.01,328.98,334.41,330.47,339.36,330.87,333.83,328.31,344.64,333.48,309.24,307.83,343.00,342.46,345.33,347.96,344.35,342.84,337.51,337.50,336.53,338.23,327.89,328.04,341.88
2006-07-07 21:43:55+00:00,L7,156.79,124.05,98.90,,139.40,147.11,168.06,164.53,360.06,371.64,,,378.04,381.94,379.46,361.24,343.19,349.76,343.98,347.36,,365.46,351.71,353.42,341.05,373.87,,,329.90,,360.88,339.99,326.23,354.97,356.36,350.81,354.25,354.61,359.58,,342.66,342.70,351.64,350.36,348.98,361.94
2006-07-23 21:43:47+00:00,L7,159.85,124.67,113.92,,144.34,153.64,168.88,180.02,383.48,377.10,370.92,383.33,383.10,382.35,383.07,362.92,340.85,346.45,348.26,347.96,362.79,362.81,354.51,348.78,352.43,374.55,342.91,334.92,326.31,360.22,366.48,338.63,333.99,359.81,351.86,352.52,355.34,357.17,365.24,,343.30,348.24,356.41,359.55,351.14,362.96
2006-09-01 21:47:43+00:00,L5,168.15,128.05,121.86,378.53,390.14,387.44,384.36,384.27,370.41,372.43,362.35,378.23,378.01,368.56,366.42,356.23,338.27,340.86,337.67,347.80,344.94,345.85,346.46,345.45,338.73,345.91,336.17,339.95,332.94,356.35,352.86,330.39,324.65,344.22,349.08,359.93,366.14,367.58,366.83,355.18,348.03,341.70,348.49,335.11,331.64,340.42
2006-09-17 21:47:54+00:00,L5,167.80,375.69,386.50,385.83,394.75,394.22,397.90,405.11,385.78,380.46,378.23,386.66,380.53,386.42,388.89,369.35,354.83,344.44,343.86,354.71,360.44,360.03,359.32,353.63,347.70,371.70,354.99,342.86,344.49,385.24,377.48,336.93,329.88,349.30,356.14,368.45,373.55,376.16,371.06,361.42,346.58,346.19,352.51,349.17,340.59,353.03
2006-10-27 21:43:45+00:00,L7,328.14,341.25,363.00,371.29,375.22,369.58,368.20,367.87,357.96,352.97,353.91,363.12,363.98,354.60,355.16,338.72,326.80,328.32,323.16,338.05,336.91,337.34,340.46,332.60,331.35,339.75,331.74,335.61,,,347.20,324.27,314.28,332.23,340.05,347.91,355.38,354.83,352.84,350.15,336.00,332.87,336.31,331.79,331.59,330.48
2006-11-12 21:43:58+00:00,L7,344.16,360.87,361.82,370.71,373.86,371.69,364.82,368.52,358.21,353.64,348.06,361.60,363.68,356.74,354.06,338.60,329.35,333.13,330.36,340.13,342.01,,,,332.47,341.59,334.55,339.76,337.70,352.36,348.66,321.29,315.03,338.68,345.03,350.56,352.15,354.20,353.43,350.64,,,338.38,331.80,330.04,330.23
2006-11-28 21:44:08+00:00,L7,,,,,,,,,369.60,360.90,351.80,369.33,366.05,359.08,,,,,,337.90,339.13,341.85,336.83,332.14,333.54,344.35,334.87,341.94,341.64,361.68,357.97,327.76,316.20,341.18,347.77,357.60,,,352.29,347.54,337.12,331.66,340.71,329.63,329.36,334.40
2006-12-06 21:48:41+00:00,L5,355.43,336.75,352.50,368.17,374.94,377.55,378.31,372.21,372.73,359.21,350.47,357.13,349.31,336.98,332.89,322.57,306.36,302.19,298.23,308.94,307.94,308.63,303.00,301.64,303.03,315.37,312.88,314.62,306.03,322.39,322.81,302.14,295.88,315.52,303.17,313.34,316.25,313.58,314.80,309.78,298.42,296.43,297.80,299.28,293.88,302.47
2007-03-04 21:44:34+00:00,L7,336.17,370.70,371.78,379.65,381.16,377.91,375.52,380.56,373.71,365.94,362.26,374.58,369.72,364.25,365.23,351.18,340.26,342.29,343.67,357.21,355.89,357.65,353.49,355.75,352.49,362.80,,,,367.82,362.42,334.11,331.43,356.78,352.52,355.63,357.41,358.75,359.47,351.47,343.01,341.41,347.14,336.99,328.64,
2007-03-20 21:44:36+00:00,L7,170.75,342.43,357.94,367.42,229.55,211.31,221.46,243.08,,353.50,359.92,368.59,369.21,,,,,345.86,343.78,353.52,352.12,358.27,357.09,360.06,348.30,362.14,352.40,349.79,346.80,368.33,363.66,343.20,341.58,357.06,353.67,,,359.01,359.10,355.41,335.86,339.83,347.01,333.40,329.34,335.70
2007-06-08 21:44:20+00:00,L7,648.49,607.16,630.45,419.01,418.02,480.66,491.55,390.54,386.87,434.48,446.87,483.89,506.68,583.47,583.47,583.21,,,,,,,,602.92,561.02,526.02,,,516.99,,538.38,518.45,531.59,533.60,527.19,534.62,,485.51,,,437.78,,,,359.97,
2007-06-24 21:44:19+00:00,L7,186.07,124.90,106.09,,146.61,149.01,166.23,176.99,365.44,365.29,108.47,86.63,363.95,370.52,358.79,346.65,,348.84,345.77,357.07,,367.14,357.57,355.56,350.73,357.44,,,337.76,357.15,360.12,349.89,356.96,,355.05,350.58,353.55,354.26,351.50,,335.24,338.35,341.95,330.99,324.23,331.39
2007-09-12 21:43:53+00:00,L7,167.35,126.42,369.69,381.93,379.07,383.39,379.74,386.45,383.11,377.98,363.50,375.57,373.87,378.37,368.83,356.01,344.44,349.59,352.80,365.68,360.41,361.26,362.83,365.84,358.86,366.21,361.66,358.87,350.63,371.11,375.99,342.68,348.77,372.54,369.42,364.82,364.75,360.86,365.75,358.83,342.73,341.16,344.99,339.02,335.21,343.39
2007-09-28 21:43:49+00:00,L7,262.37,292.65,259.24,250.05,,,379.78,378.21,352.76,373.47,369.42,382.83,385.49,381.42,371.39,357.12,349.04,358.90,349.90,361.39,359.50,353.92,362.71,364.94,359.38,367.93,361.05,359.98,354.89,375.68,362.71,345.96,350.43,370.68,364.77,363.37,365.31,360.19,362.32,356.07,340.64,344.36,348.28,339.99,335.20,341.25
2007-10-14 21:43:51+00:00,L7,341.46,347.78,355.27,384.73,442.34,417.21,374.67,370.90,555.39,577.15,360.99,364.31,370.57,363.47,366.29,344.41,324.85,336.33,330.70,339.33,337.36,334.97,341.78,337.51,333.16,345.80,,,348.42,365.58,345.96,327.77,333.63,348.85,346.26,345.75,346.59,341.60,343.37,340.50,329.28,325.31,327.69,,,534.06
2007-10-30 21:44:02+00:00,L7,341.71,361.66,363.37,372.23,369.07,367.25,362.18,366.87,359.34,358.92,354.20,363.43,364.64,356.33,351.90,337.28,326.46,338.26,334.67,344.61,343.96,,,340.41,342.50,343.80,337.38,339.75,340.76,356.16,346.68,325.18,322.88,348.95,348.91,353.06,351.44,348.73,348.92,340.79,,325.76,334.78,326.36,323.13,331.16
2008-01-02 21:44:25+00:00,L7,,382.99,379.21,394.52,388.91,387.92,387.70,406.65,402.61,393.54,393.88,411.57,408.53,401.76,391.88,374.89,381.01,387.93,,,402.80,397.14,395.69,397.04,377.96,397.11,395.41,399.78,395.47,406.29,399.89,376.93,371.42,390.62,395.57,390.10,391.46,389.45,,,359.83,353.16,361.53,347.23,344.85,353.34
2008-02-19 21:44:19+00:00,L7,357.64,362.78,369.59,374.27,379.71,380.24,381.04,384.29,383.43,390.62,376.87,388.83,393.82,383.64,369.89,358.84,358.02,358.24,353.91,362.20,371.06,372.61,357.86,353.70,363.30,376.63,367.50,359.31,354.89,384.70,373.49,355.29,356.31,380.10,372.90,361.08,365.70,362.71,357.81,355.72,344.54,343.80,348.38,340.70,332.75,341.23
2008-06-10 21:43:51+00:00,L7,162.52,130.24,106.43,114.83,140.22,150.04,162.80,173.37,360.99,361.73,107.13,84.48,361.74,365.99,355.14,347.16,,333.70,324.17,333.50,,,,347.98,346.81,347.80,,339.86,335.55,349.58,345.03,329.31,332.18,,347.21,347.93,348.79,342.56,346.74,,330.77,334.89,346.17,336.74,330.80,333.02
2008-07-12 21:43:29+00:00,L7,186.61,125.77,110.52,,143.83,147.33,167.52,171.90,405.37,421.68,393.19,395.42,393.78,410.20,397.46,376.80,363.11,379.15,371.53,372.04,373.89,380.40,387.87,377.32,368.57,377.80,,377.18,370.52,385.40,379.14,365.26,350.86,371.59,374.16,381.73,370.95,366.75,370.93,,363.82,358.48,370.86,352.45,351.96,363.05
2008-09-14 21:42:59+00:00,L7,161.39,357.12,375.23,377.74,386.69,386.53,390.21,398.17,383.84,391.33,390.09,389.49,384.69,383.65,377.30,361.58,354.71,364.39,362.66,357.77,368.41,366.12,367.64,366.86,363.81,383.36,371.71,375.90,367.14,379.18,394.47,359.97,351.77,363.25,362.70,366.48,368.68,361.29,364.96,365.87,350.17,348.03,352.94,343.34,338.84,341.68
2008-09-30 21:42:49+00:00,L7,223.35,345.27,360.75,366.53,368.78,365.66,367.02,378.88,366.13,,,,,,359.17,350.81,337.43,343.99,337.84,344.57,351.80,350.07,352.97,353.20,348.55,356.76,351.49,354.73,348.02,369.28,365.67,343.89,338.00,357.59,348.39,356.48,,,,,,,,,,
2008-12-03 21:43:27+00:00,L7,,,,,,,,,372.33,372.67,363.52,380.70,371.88,374.98,,,,,342.30,364.80,365.40,363.27,365.58,369.60,362.00,362.27,356.57,365.45,363.44,381.87,381.94,359.37,357.21,374.00,366.65,,,355.88,361.29,352.99,342.67,345.66,337.38,326.05,320.78,330.83
2009-01-20 21:43:48+00:00,L7,,,,,,,363.58,395.73,388.11,376.86,371.84,385.36,381.87,381.31,363.66,359.76,365.69,374.98,370.13,376.92,376.49,378.21,375.22,376.58,368.14,376.89,381.68,375.98,356.86,364.10,373.65,373.51,368.68,382.69,369.15,351.58,359.99,364.26,367.63,356.65,352.66,363.66,375.15,340.69,333.80,341.12
2009-03-09 21:44:11+00:00,L7,193.21,370.06,371.72,378.58,376.85,380.68,383.21,400.93,388.71,386.52,386.72,398.90,399.84,400.34,393.82,386.91,392.45,395.37,384.45,406.85,407.45,398.52,391.23,402.77,386.68,390.75,397.12,412.91,395.88,387.54,385.82,395.36,395.39,406.63,394.19,398.61,385.04,383.10,392.23,392.26,393.98,389.79,384.47,348.23,346.94,364.53
2009-03-25 21:44:18+00:00,L7,162.72,129.74,108.73,307.36,269.07,299.38,301.87,396.67,390.96,392.00,383.17,400.50,406.23,405.15,,,,391.29,387.08,390.99,391.47,393.70,389.73,391.48,392.10,385.63,383.73,394.86,391.78,400.03,387.31,370.69,370.44,387.76,382.08,381.84,386.34,377.69,379.43,370.21,368.39,369.45,375.74,352.53,346.19,360.91
2009-04-10 21:44:23+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-26 21:44:27+00:00,L7,175.14,124.93,117.37,123.62,147.93,340.77,370.06,383.16,375.60,378.92,363.26,381.72,382.74,384.37,371.29,,,,,367.91,374.80,374.46,370.32,372.46,368.21,374.92,368.05,374.24,360.86,367.91,362.79,356.16,347.29,366.30,360.14,360.93,,,364.61,357.50,354.54,366.67,370.79,345.97,338.90,345.35
2009-05-28 21:44:31+00:00,L7,181.35,126.88,117.24,121.16,145.93,148.91,172.45,177.31,351.61,357.10,115.89,92.08,362.23,361.14,352.57,342.12,336.13,345.34,340.94,345.13,345.76,343.54,344.34,,,348.48,344.30,348.51,338.36,349.65,347.52,332.20,330.40,352.75,350.31,344.79,345.11,342.65,345.12,337.91,336.93,,,328.00,321.72,331.11
2009-06-13 21:44:30+00:00,L7,276.00,283.59,175.64,173.90,233.99,255.88,351.14,349.99,354.51,355.69,321.38,340.90,362.26,366.19,363.63,349.62,335.51,344.17,338.98,343.81,,,344.04,344.21,346.22,347.73,347.42,347.28,339.28,346.15,345.90,326.34,323.67,349.24,344.63,346.94,351.27,347.00,347.87,,,342.32,345.68,328.66,321.10,321.36
2009-09-01 21:44:14+00:00,L7,171.23,,,137.56,374.39,381.90,377.91,392.69,387.17,384.15,364.96,374.61,368.67,372.55,359.22,345.04,344.16,356.22,333.75,327.37,337.92,341.19,339.77,344.34,333.90,348.00,343.29,337.86,335.39,353.19,354.62,338.94,336.77,365.72,363.06,355.39,350.13,357.20,369.59,369.35,347.29,347.36,346.34,337.65,334.02,336.40
2009-09-17 21:44:13+00:00,L7,,,360.06,372.27,378.26,379.70,382.70,376.15,146.94,263.90,223.32,246.54,142.67,366.96,360.61,351.98,354.68,356.58,354.13,341.93,346.52,339.59,343.37,356.10,348.74,355.63,347.75,342.40,338.43,360.74,373.55,371.53,341.25,366.83,385.23,367.99,370.64,391.97,392.93,385.14,360.10,360.43,365.42,347.19,346.87,349.58
2009-11-20 21:44:45+00:00,L7,337.08,354.07,351.30,365.69,365.11,366.58,360.16,365.11,351.15,350.16,345.04,361.76,361.09,353.77,347.75,327.44,313.97,321.37,321.96,327.36,330.73,330.06,332.76,330.12,327.92,334.58,330.59,333.61,328.72,341.80,,,,333.04,334.14,344.27,343.97,345.07,346.36,344.59,335.21,325.54,,,,
2009-12-06 21:44:55+00:00,L7,337.43,340.48,347.78,359.63,363.19,362.06,354.04,359.38,344.21,346.93,337.43,357.97,351.78,346.80,337.44,324.44,307.49,313.71,309.57,322.23,323.57,318.78,323.64,319.09,316.90,327.52,325.50,324.43,322.92,338.10,326.78,310.11,310.29,325.74,328.91,338.74,339.77,330.43,342.81,336.53,331.61,313.16,319.92,315.34,313.41,326.85
2010-01-07 21:45:28+00:00,L7,343.20,364.93,362.70,371.72,370.36,366.88,362.26,368.91,361.83,350.02,354.43,365.40,365.06,356.90,354.32,341.57,332.40,328.46,327.76,342.77,351.36,342.85,338.74,333.70,336.95,345.19,341.40,337.72,331.53,,,311.39,322.14,349.77,351.77,357.62,362.02,358.51,357.33,357.47,337.45,330.81,333.38,323.27,321.61,326.70
2010-01-23 21:45:42+00:00,L7,352.21,369.86,371.40,374.12,376.56,374.52,367.61,381.29,373.46,363.09,360.97,375.86,373.34,370.75,364.20,352.69,341.29,339.94,336.77,353.60,360.80,358.03,348.52,346.88,346.51,357.44,350.33,355.73,344.52,,,328.59,326.48,361.46,355.20,355.50,362.42,364.14,359.56,354.16,345.98,343.67,347.33,333.00,329.88,335.77
2010-02-08 21:45:54+00:00,L7,365.65,374.38,377.49,375.49,379.50,379.15,378.41,392.28,373.55,365.61,367.08,385.36,379.62,378.65,379.01,361.89,343.91,345.76,346.72,357.81,362.77,,,351.97,348.82,370.98,359.57,356.59,348.26,369.01,372.58,360.68,352.99,366.73,357.85,361.11,366.81,364.40,366.72,357.99,,344.13,344.20,338.77,333.01,340.39
2010-03-12 21:46:11+00:00,L7,159.90,359.59,370.54,378.02,376.20,378.00,376.91,379.30,370.18,374.59,366.23,380.38,372.34,374.44,365.92,352.33,348.30,357.44,349.45,358.38,363.53,359.41,362.44,359.55,357.17,371.47,361.85,,,366.56,369.77,355.82,358.60,376.70,353.59,354.72,363.87,368.84,359.26,354.27,343.78,341.41,344.27,340.08,326.69,
2010-04-29 21:46:15+00:00,L7,163.77,129.69,107.45,132.52,144.58,155.78,169.71,375.16,374.51,367.84,366.51,380.39,381.30,381.98,368.22,352.26,,,,366.70,372.13,373.49,365.85,365.75,363.84,368.70,360.69,358.01,349.45,364.67,363.84,352.05,345.80,366.81,367.48,356.31,,,360.99,367.37,346.48,346.28,352.92,339.22,333.73,336.25
2010-06-16 21:46:12+00:00,L7,191.64,128.83,105.42,,138.83,149.26,160.27,174.38,231.82,131.05,106.64,83.02,,333.58,336.76,323.42,,325.85,317.25,329.94,,324.71,332.51,332.50,331.64,329.39,,,318.12,325.45,336.78,314.90,314.48,,336.94,340.14,343.24,340.66,340.79,,328.99,335.25,340.46,322.85,312.90,327.64
2010-07-02 21:46:16+00:00,L7,146.32,122.03,105.89,,142.95,152.95,166.00,175.51,348.96,350.01,112.19,122.19,347.38,359.57,358.18,344.86,326.63,337.70,335.78,348.63,,335.67,341.29,342.48,345.66,345.97,,336.66,336.17,344.26,343.24,325.88,331.34,,347.16,350.58,354.48,349.40,352.93,,337.89,344.55,347.66,332.40,327.54,336.41
2010-07-18 21:46:17+00:00,L7,161.33,123.33,111.86,116.20,142.15,153.40,166.45,168.42,359.60,354.11,113.82,90.36,362.19,360.93,357.58,340.90,327.96,336.73,334.89,340.94,,338.37,335.43,334.00,330.54,344.17,329.91,334.84,328.29,342.56,352.16,331.33,330.40,355.31,349.37,347.80,352.03,347.88,353.90,,327.69,333.36,336.45,326.22,319.62,338.01
2010-08-19 21:46:18+00:00,L7,146.85,117.54,101.05,114.68,369.29,369.52,376.52,381.71,360.61,361.25,351.44,360.52,368.10,364.01,354.63,336.41,325.92,330.49,327.89,331.86,343.09,345.91,340.05,332.18,328.40,338.62,331.07,338.93,330.96,346.70,344.01,327.01,319.96,345.67,346.09,348.59,348.55,350.22,353.79,349.65,333.07,336.65,336.36,334.46,323.96,330.12
2010-09-04 21:46:21+00:00,L7,152.68,129.67,407.97,385.12,387.26,397.14,388.76,283.43,,185.02,380.06,405.43,397.71,389.51,380.07,365.02,342.13,356.25,360.86,361.50,372.99,371.33,372.13,366.49,358.88,387.73,370.30,362.14,361.19,377.75,379.76,374.74,364.02,373.51,366.72,377.16,388.14,386.65,382.63,377.23,360.07,355.23,360.15,363.59,345.92,357.73
2010-10-22 21:46:31+00:00,L7,359.20,364.61,370.71,380.27,384.61,381.18,380.10,383.98,382.74,375.80,374.74,391.21,387.86,378.86,373.33,354.65,341.50,345.85,349.40,361.63,368.32,365.75,365.46,358.18,354.28,362.40,355.75,360.50,362.53,376.58,372.15,353.90,355.35,380.60,373.08,370.39,373.90,368.35,368.45,363.54,347.23,345.76,346.94,343.70,335.94,342.64
2010-11-23 21:46:54+00:00,L7,332.47,339.23,356.00,359.14,366.12,365.73,357.27,363.42,354.66,351.89,348.51,363.46,363.82,355.10,349.97,332.01,322.25,332.09,325.93,336.02,338.54,338.87,336.48,332.92,333.46,344.07,336.98,336.50,332.12,346.31,346.23,326.71,334.18,358.00,350.83,351.04,351.80,351.90,352.40,341.15,327.43,326.77,328.60,319.75,307.50,324.87
2010-12-09 21:47:03+00:00,L7,,,,,,,,354.71,347.44,347.10,337.82,352.93,353.50,345.91,335.74,328.47,310.57,319.44,306.46,322.64,322.23,320.73,324.38,320.50,322.38,327.40,323.00,322.77,314.69,326.76,330.96,312.90,317.55,338.63,332.68,335.63,343.11,334.59,335.16,328.15,317.17,318.80,323.37,312.04,305.55,314.72
2010-12-25 21:47:11+00:00,L7,328.97,330.46,331.84,359.63,342.81,334.08,343.48,379.42,362.77,351.95,339.62,357.60,360.81,352.49,357.77,328.17,305.04,320.10,316.81,331.77,330.40,324.86,327.45,327.24,327.32,334.28,327.01,326.00,321.57,335.77,331.04,321.31,326.11,350.01,341.89,350.32,338.49,335.20,336.36,328.57,322.96,323.92,333.56,323.20,315.63,334.02
2011-01-02 21:43:59+00:00,L5,357.21,370.79,380.48,382.25,383.73,381.60,377.26,403.12,406.27,395.70,393.18,415.46,408.16,410.88,392.93,376.51,384.20,376.92,369.15,404.24,387.44,382.93,374.92,370.62,359.25,391.19,375.99,360.31,357.11,388.37,388.25,374.42,376.28,407.22,387.45,373.59,369.08,366.97,386.66,365.06,359.29,354.67,352.77,339.03,339.84,342.52
2011-01-26 21:47:26+00:00,L7,343.26,350.03,363.57,368.34,371.94,370.75,361.48,372.56,368.20,360.72,359.30,369.79,368.92,363.99,357.16,350.48,335.51,340.51,332.80,346.82,346.23,339.97,342.12,341.59,338.70,349.07,341.54,341.76,333.42,351.11,355.85,335.98,338.24,356.09,351.87,353.14,351.34,349.66,351.80,341.71,340.88,343.96,346.15,331.31,324.97,342.91
2011-02-27 21:47:35+00:00,L7,233.57,373.35,389.90,395.49,376.26,385.24,385.65,397.96,384.01,380.91,379.45,395.17,390.78,387.41,373.74,366.89,362.19,367.84,358.41,365.10,371.30,368.85,353.46,354.67,348.28,372.41,362.56,353.99,345.10,370.26,380.45,365.81,363.56,382.65,376.49,370.00,367.36,362.44,360.18,356.00,350.40,346.74,348.39,335.41,334.75,351.14
2011-03-15 21:47:38+00:00,L7,162.21,362.83,368.70,374.83,384.71,384.79,380.52,388.49,378.13,384.25,380.86,392.69,393.24,397.17,381.60,378.97,372.11,366.64,365.32,376.01,378.51,373.75,363.09,361.59,355.74,386.89,363.60,356.65,353.81,374.16,390.93,370.47,358.89,377.26,379.08,381.66,375.08,368.94,366.72,372.02,362.21,362.76,361.85,340.70,336.78,342.27
2011-04-16 21:47:40+00:00,L7,161.12,131.37,100.83,375.77,384.94,385.41,387.77,391.43,382.16,392.62,381.99,395.76,397.53,399.23,385.50,365.57,358.82,370.07,376.70,379.23,379.35,381.00,373.00,370.20,368.85,376.40,367.44,366.97,360.75,371.23,383.93,357.56,369.40,391.02,387.93,368.48,367.80,375.79,371.28,355.54,350.68,363.95,362.85,344.84,346.47,361.30
2011-05-18 21:47:38+00:00,L7,146.14,103.40,101.53,116.65,140.40,150.63,155.77,321.00,345.73,358.78,354.74,367.89,369.46,358.66,350.05,339.85,333.39,339.92,337.67,341.69,345.98,354.24,352.09,349.15,346.28,338.94,333.98,339.81,332.47,348.75,344.27,326.65,334.24,359.50,357.03,348.36,346.32,353.91,352.25,340.22,336.25,349.09,350.32,337.31,328.22,346.07
2011-06-19 21:47:38+00:00,L7,154.62,122.64,106.17,117.79,142.28,150.87,172.05,174.71,336.87,330.73,106.90,85.50,331.65,349.06,339.14,330.02,308.96,321.87,315.04,324.66,,320.61,332.78,328.73,327.04,332.08,,,324.80,336.92,337.88,320.53,327.11,347.29,337.83,343.00,344.74,337.87,342.48,,311.35,331.77,341.81,329.11,325.86,330.51
2011-08-06 21:47:30+00:00,L7,183.39,128.45,107.79,131.67,145.99,152.81,174.29,349.78,358.36,357.16,351.54,366.02,368.02,359.21,355.12,339.47,330.17,340.64,336.03,345.40,350.21,349.95,351.46,344.13,335.76,341.15,342.98,348.92,345.81,355.93,348.32,325.28,325.85,363.00,358.11,347.73,351.25,348.40,352.11,342.61,326.74,340.61,349.63,336.39,330.68,343.46
