dates,satname,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0010,nzd0524-0011,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0018,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0026,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0031,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060
2005-04-04 22:04:14+00:00,L7,313.16,317.49,322.89,322.99,325.97,320.80,320.52,317.80,,,,,,,,,,309.10,317.66,320.36,322.04,326.01,320.62,312.73,311.03,302.03,297.56,300.41,295.78,298.08,299.41,302.33,,,,,,,,334.90,346.08,347.72,342.62,336.07,331.89,333.25,331.10,328.09,326.38,326.14,328.06,332.81,,,,,,290.01,289.45,289.28,309.35
2005-04-11 22:10:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,332.06,341.60,337.73,327.73,325.35,322.62,318.79,314.00,314.70,316.19,317.30,323.39,326.35,324.58,325.06,330.75,325.80,,,,,,348.27,345.63,340.46,321.51,332.38,,,,194.26,,,245.59,265.07,,,,,312.33
2005-04-12 22:01:42+00:00,L5,321.30,331.54,338.77,337.52,339.53,336.00,337.84,336.82,337.18,336.77,334.10,326.34,329.61,327.85,324.37,323.28,327.51,340.65,344.26,347.65,353.43,348.98,342.58,336.22,328.43,325.85,320.18,318.27,318.09,315.77,317.89,317.81,320.78,323.52,325.91,331.90,330.37,333.32,342.95,349.47,366.54,361.21,356.27,351.40,352.62,350.56,341.61,341.92,340.92,341.25,347.07,350.35,346.78,329.78,325.52,318.47,317.01,311.65,309.37,318.04,333.82
2005-04-27 22:10:21+00:00,L7,330.38,339.79,340.47,336.87,339.14,338.65,335.65,335.18,333.54,330.97,324.81,324.61,326.89,322.21,328.58,332.07,335.03,338.36,,,,,,,,328.47,326.22,323.37,316.94,318.47,321.34,320.36,320.21,323.48,332.64,334.35,339.81,346.57,355.46,366.48,373.46,,,,,,339.15,340.33,343.69,345.76,346.59,347.55,347.74,339.47,330.52,327.28,323.75,320.51,321.71,,
2005-05-14 22:01:54+00:00,L5,319.50,325.73,330.06,328.04,331.38,333.08,323.00,321.90,319.41,318.42,317.61,315.72,313.63,311.04,312.00,318.27,323.16,324.98,333.72,337.80,337.26,337.12,331.70,318.55,318.04,307.03,298.82,301.92,302.75,300.26,307.03,313.81,319.67,319.96,317.33,315.56,322.81,327.68,336.78,346.92,350.78,342.97,339.12,331.18,326.18,323.06,319.74,323.62,321.97,322.32,325.73,331.90,327.58,325.45,314.87,317.62,315.04,310.98,303.52,305.60,312.09
2005-05-22 22:04:12+00:00,L7,,363.60,,,,,,,,,,,330.57,337.08,339.01,343.30,345.91,350.00,355.47,361.93,363.63,360.61,356.19,355.84,350.99,344.69,345.69,,,,,,,,,348.92,351.12,358.27,368.63,364.87,374.99,367.73,362.13,361.61,351.76,350.60,350.43,351.45,,,,,,,345.24,340.02,339.88,333.32,336.30,335.51,342.36
2005-06-14 22:10:13+00:00,L7,319.41,338.27,,,,,,,,,324.61,,326.66,323.05,323.56,327.64,335.34,324.92,326.09,332.72,337.39,344.64,349.21,343.01,337.16,337.66,318.59,,,,,,,,,284.14,,,,,,,,,,,,,,,,,,319.79,322.10,319.97,303.45,303.66,287.28,302.00,
2005-06-15 22:02:10+00:00,L5,319.53,,334.92,346.40,348.59,347.33,342.92,337.51,330.06,327.33,322.76,321.06,320.01,322.88,316.88,320.48,325.95,335.36,338.42,349.38,350.94,341.95,341.81,341.77,333.41,329.22,327.99,319.43,313.47,314.92,307.76,308.60,311.06,317.77,322.60,323.19,334.15,337.99,335.21,336.05,337.75,340.45,330.49,325.60,329.24,319.49,312.91,305.16,315.19,316.27,322.80,333.79,333.60,334.57,331.19,325.41,316.32,319.99,311.17,305.84,310.47
2005-06-22 22:08:22+00:00,L5,326.14,331.62,353.70,357.60,359.24,351.70,355.07,355.72,357.65,352.68,351.11,345.66,341.62,339.55,334.43,336.98,343.43,339.18,347.22,354.60,363.33,359.47,359.16,354.41,353.93,348.67,338.33,337.36,329.74,329.89,333.75,331.66,338.21,338.37,345.37,347.43,346.26,352.34,357.25,364.71,368.82,360.63,357.76,360.08,359.85,359.05,347.50,349.28,349.05,350.29,357.31,363.31,365.75,366.00,363.60,339.56,331.43,324.01,327.61,326.68,328.43
2005-06-23 22:04:01+00:00,L7,314.27,327.03,349.12,354.38,349.61,349.91,350.01,350.61,,,,,,,,,,340.64,346.43,357.47,361.51,360.02,363.49,358.85,355.84,340.23,341.77,331.85,327.89,327.54,325.59,327.40,,,,,,,,362.16,365.85,361.79,358.66,357.72,355.73,354.32,343.73,345.99,344.25,343.38,349.44,355.04,,,,,,327.51,328.00,325.64,329.11
2005-07-08 22:08:27+00:00,L5,319.80,359.29,359.55,362.32,365.06,369.25,362.53,364.38,357.23,347.03,346.20,346.70,343.19,347.83,345.16,355.24,354.96,356.57,366.75,375.11,378.71,370.08,361.23,361.98,349.52,344.68,340.01,332.36,329.55,327.12,327.44,330.11,331.72,329.88,337.37,341.18,346.22,347.72,350.54,361.63,369.98,369.32,361.42,348.89,343.28,343.26,338.12,333.89,333.34,334.94,342.34,352.69,360.41,356.11,347.99,351.29,340.77,329.81,326.88,330.32,330.17
2005-07-09 22:04:02+00:00,L7,313.50,,358.15,362.40,,,,,,,,,,339.48,339.00,339.72,345.67,352.05,356.89,365.51,364.74,368.04,364.63,361.29,354.33,347.33,344.90,336.07,332.66,,,,,,,,341.67,344.94,351.31,352.78,358.08,354.68,353.56,351.27,346.79,341.77,343.08,336.58,333.11,,,,,,,332.89,327.96,322.52,319.17,321.00,326.38
2005-07-16 22:10:12+00:00,L7,312.83,,340.60,337.42,341.04,335.21,333.05,332.23,332.87,325.69,325.91,322.48,323.14,326.03,326.96,,,,,,,,339.93,338.96,336.63,334.02,324.34,317.85,310.75,311.18,310.47,315.50,315.63,312.80,314.25,316.94,317.80,326.51,332.30,,,,,,,318.14,314.63,313.43,311.85,314.38,320.26,330.63,331.35,325.57,318.86,314.82,308.33,,,,
2005-07-25 22:04:01+00:00,L7,330.25,342.07,349.37,340.16,332.75,339.33,328.01,333.10,,,,,,,,,,330.25,346.38,353.86,347.65,346.88,334.71,336.11,331.18,321.41,312.96,,,,,309.19,,,,,,,,,,,,,,,,,,324.11,337.80,337.03,,,,,,303.00,309.22,310.92,306.56
2005-08-09 22:08:46+00:00,L5,323.42,334.07,341.85,349.11,348.71,353.75,352.24,354.38,350.67,350.24,345.70,339.23,336.65,336.93,337.20,336.60,338.09,336.78,342.33,350.37,353.76,351.14,347.07,341.94,335.43,335.53,323.50,319.58,314.99,312.80,314.58,321.78,326.14,332.28,335.34,339.16,344.58,345.88,340.29,345.86,352.87,346.94,343.26,346.95,348.11,345.61,339.28,331.90,336.87,339.03,340.56,357.92,354.28,347.84,341.32,337.44,319.24,308.00,307.94,312.73,314.31
2005-08-17 22:10:06+00:00,L7,306.48,316.36,320.93,325.03,327.68,329.98,325.28,327.41,331.39,323.11,,,,,,,,,332.80,337.26,339.01,335.20,331.65,329.87,323.11,312.78,308.73,300.46,294.59,289.99,288.53,299.39,303.50,307.43,,,,,,,345.88,341.98,335.52,333.95,342.22,347.62,336.54,327.21,324.98,322.72,327.07,333.81,336.15,326.77,,,,,304.99,306.25,315.32
2005-08-25 22:08:52+00:00,L5,314.75,310.85,317.63,322.61,325.38,330.88,327.20,328.99,321.31,321.26,318.90,319.20,313.09,314.50,320.41,316.25,325.72,319.33,330.05,333.05,332.45,331.86,329.90,328.84,317.78,310.87,303.93,297.32,290.92,294.09,293.57,296.33,304.48,298.45,304.07,312.88,322.51,322.71,328.45,336.09,340.21,339.19,328.26,335.59,334.93,330.75,333.84,325.13,322.21,322.43,324.93,333.57,325.26,314.37,313.26,308.41,297.44,295.25,294.05,292.88,307.24
2005-08-26 22:03:51+00:00,L7,309.52,313.56,320.47,,,,,,,,,,317.14,319.97,315.51,320.61,327.30,329.81,335.54,339.18,337.76,334.24,334.34,319.60,317.85,309.52,307.04,296.96,,,,,,,,,323.48,323.35,330.57,340.47,348.88,341.24,332.74,339.24,343.35,341.06,338.75,331.67,331.29,,,,,,320.55,313.09,307.79,303.31,303.05,308.62,313.39
2005-09-02 22:09:58+00:00,L7,,,,,,,,,,,,,,325.80,331.48,333.35,335.63,342.77,356.06,357.06,358.78,353.16,353.28,345.36,341.42,331.52,326.52,317.23,311.59,311.01,,,,,,,328.57,336.67,339.78,349.13,354.94,348.59,343.17,346.93,349.27,348.43,344.62,341.32,338.63,334.47,,,,,,333.81,327.26,327.35,321.42,329.31,330.75
2005-09-10 22:08:55+00:00,L5,325.32,343.04,342.04,339.40,345.68,346.24,346.04,348.08,345.03,343.09,333.57,327.35,331.77,325.85,325.22,328.44,332.65,338.01,342.58,350.70,352.98,347.69,344.56,337.09,332.11,326.10,319.85,320.23,307.07,306.06,310.90,310.39,311.08,319.36,327.21,329.05,322.14,320.71,331.74,341.62,348.45,342.15,344.38,344.14,342.27,341.15,340.88,335.13,331.76,331.64,336.94,335.93,339.48,334.15,328.14,318.42,315.93,309.50,308.33,308.62,319.20
2005-09-27 22:03:40+00:00,L7,317.35,,,,,,,,,,319.29,317.37,311.33,314.54,312.97,317.38,326.12,326.68,332.29,334.97,334.61,331.64,331.49,323.35,322.02,316.14,,,,,,,,,309.70,313.08,316.40,320.93,329.58,336.83,342.71,340.76,332.03,336.64,338.22,337.20,329.86,,,,,,,324.63,318.50,311.62,302.28,302.44,306.16,307.86,311.81
2005-11-14 22:04:05+00:00,L7,,,,,334.22,336.80,334.52,331.63,336.27,,,,,,,,,,,,,,,,,,,,,,,225.70,,68.52,102.54,113.11,,147.98,,294.82,332.73,335.08,334.08,,,,,,,313.71,321.73,333.13,330.53,319.87,307.92,310.91,303.17,302.15,308.96,310.05,
2006-02-09 22:10:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-18 22:04:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.00,311.36,315.23
2006-03-29 22:10:52+00:00,L7,344.80,354.04,364.93,363.52,358.60,357.05,355.93,,,,,,,,,342.35,346.08,344.82,353.59,361.19,363.72,361.84,360.28,355.20,350.74,342.16,338.77,332.05,322.90,320.54,322.11,326.11,,,,,,,336.18,350.39,359.42,351.56,347.48,345.16,342.90,337.38,335.16,334.31,333.95,343.95,342.37,344.17,,,,,,305.29,319.71,320.82,326.01
2006-04-22 22:12:36+00:00,L5,319.48,318.37,336.52,335.20,339.50,342.71,339.93,341.06,342.42,339.72,335.44,330.12,326.58,334.00,333.30,335.66,341.24,341.00,352.21,354.21,353.37,351.34,353.67,342.02,331.90,320.69,314.81,306.22,299.54,299.80,301.64,304.78,309.92,316.37,320.75,320.30,322.56,330.07,331.46,340.17,346.56,345.81,339.27,339.88,336.64,335.98,326.66,320.14,318.13,319.59,325.43,330.21,335.19,317.52,312.96,311.34,305.67,308.83,313.99,314.64,316.88
2006-06-01 22:10:50+00:00,L7,312.54,,341.20,337.51,337.96,342.28,342.77,344.25,346.79,344.54,340.21,337.52,333.54,334.52,339.02,,,,,,,,329.96,328.65,326.20,325.77,324.61,319.04,308.13,313.66,317.18,325.77,329.15,332.97,342.72,343.76,342.74,352.81,,,,,,,343.78,345.86,344.39,341.27,347.14,348.68,351.53,350.39,350.44,336.49,332.45,326.98,313.46,,,,
2006-06-25 22:13:31+00:00,L5,327.44,,370.62,368.78,371.22,364.76,362.78,365.01,361.00,357.04,362.00,358.83,359.53,361.54,363.63,358.74,359.75,355.11,357.80,366.21,364.70,359.03,355.27,350.49,347.92,344.00,336.57,335.05,329.72,326.51,326.59,335.49,335.37,332.79,333.96,342.00,345.60,368.94,375.20,374.68,380.74,375.16,371.73,362.64,356.15,356.28,359.05,357.87,361.89,364.57,359.74,368.81,370.82,355.99,342.35,340.55,330.29,324.00,331.75,327.57,328.08
2006-06-26 22:04:32+00:00,L7,311.60,,372.44,370.26,374.33,371.31,365.34,369.51,367.58,364.16,,,,,,,,,363.37,367.30,369.07,363.19,359.21,353.87,350.77,347.13,343.08,334.12,336.78,329.22,330.87,330.21,342.73,,,,,,,,380.78,379.77,374.06,367.81,362.59,363.84,361.33,364.63,366.49,369.16,364.46,363.34,365.75,,,,,,340.29,338.29,334.35
2006-07-03 22:10:40+00:00,L7,,,,,,,,,,,,,,,,,,,,183.14,279.49,275.97,298.58,299.92,298.38,296.12,294.42,293.13,283.57,282.02,275.91,280.18,291.62,289.20,,,,,,334.04,342.47,335.14,325.73,310.58,319.84,318.64,320.32,322.02,319.50,,,,321.78,,,,,275.33,275.76,281.26,286.73
2006-07-12 22:04:25+00:00,L7,311.03,,352.70,360.23,355.04,351.98,347.63,345.09,347.43,344.99,342.60,340.69,,,,,,,,,352.50,349.18,343.04,340.65,332.92,329.23,327.27,319.55,315.12,319.12,317.91,319.70,321.22,326.02,335.00,,,,,,,,351.88,353.98,351.95,348.77,350.70,355.34,353.92,350.10,347.51,347.97,354.91,349.77,,,,,,,324.19
2006-07-27 22:13:58+00:00,L5,326.10,359.22,363.94,357.16,351.80,346.76,345.25,347.64,350.90,349.79,348.57,340.70,338.66,338.12,336.83,341.32,344.22,342.54,346.27,351.13,351.92,350.45,346.09,339.02,329.95,331.61,326.44,321.48,317.80,317.06,313.41,318.78,320.04,325.75,329.07,327.70,331.15,339.66,343.29,357.90,369.29,357.26,350.07,341.92,342.56,353.72,363.97,340.68,331.41,339.26,346.02,361.27,356.48,342.18,325.96,327.96,315.36,309.24,299.66,302.96,304.48
2006-08-04 22:10:28+00:00,L7,,,,,,,,332.26,333.06,332.89,328.84,326.58,327.76,323.76,326.91,329.71,331.83,334.03,338.09,340.39,339.43,335.67,334.50,329.02,319.36,,,,,,,,299.35,303.86,307.88,310.15,314.00,321.51,329.56,339.80,344.59,337.48,328.87,326.89,324.34,328.82,,,,,,,330.72,316.42,312.03,298.56,290.85,286.47,282.73,287.60,291.08
2006-08-05 22:07:55+00:00,L5,321.37,346.09,354.85,355.60,351.72,346.14,348.39,353.03,346.24,350.94,350.80,344.84,342.61,346.43,350.85,348.91,338.53,342.41,346.66,350.80,352.79,350.20,342.52,340.11,332.97,329.09,327.54,322.67,317.05,314.50,313.29,319.74,324.23,327.48,326.69,333.92,339.57,347.73,342.70,352.87,355.40,351.14,344.13,337.99,339.61,341.28,343.17,335.54,330.72,338.99,342.43,349.26,345.41,334.86,326.46,325.25,303.58,302.19,292.50,293.98,300.34
2006-08-20 22:10:26+00:00,L7,316.43,336.68,338.28,336.84,335.92,333.92,330.26,334.52,334.54,331.47,327.02,326.88,325.81,328.32,328.00,329.43,,,236.33,,,,,314.39,314.36,311.26,307.47,304.10,299.87,298.29,301.43,303.93,308.93,310.65,315.42,317.56,317.18,322.33,331.70,,,,,,,339.36,313.76,305.63,311.01,331.37,345.98,352.31,344.50,317.56,303.14,295.94,286.19,,,,
2006-08-28 22:14:23+00:00,L5,340.54,360.41,361.91,357.66,358.05,354.66,351.78,353.49,349.33,349.77,348.42,347.05,345.72,348.65,348.58,338.82,336.56,339.08,341.36,347.97,346.76,344.65,340.91,337.55,330.66,324.47,325.83,325.29,315.90,316.32,317.32,319.23,321.02,328.32,329.13,336.44,338.17,344.19,343.67,345.74,355.41,347.61,340.21,338.60,344.64,337.66,318.32,316.88,338.83,356.18,364.22,363.82,358.20,346.52,336.07,318.19,302.17,297.57,295.87,293.75,301.63
2006-09-13 22:14:35+00:00,L5,333.24,350.25,347.46,348.47,344.89,342.19,338.95,335.92,337.46,334.41,321.04,308.20,313.53,311.84,317.79,314.48,317.45,319.46,318.28,329.52,331.33,328.76,326.45,326.42,319.19,321.64,316.33,308.08,306.96,306.72,305.91,308.42,308.66,312.90,306.57,302.24,307.32,310.79,312.56,318.87,331.73,328.01,315.02,312.94,319.07,318.98,314.26,319.46,326.29,328.16,331.04,331.03,340.66,316.58,296.32,289.96,283.53,272.22,267.93,268.79,286.35
2006-09-14 22:04:09+00:00,L7,328.32,348.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.49,304.80,307.59,310.98,322.34,328.02,328.03,323.85,319.48,313.58,309.23,302.67,302.77,,,,,,,298.34,289.22,283.15,278.64,271.17,276.54,288.69
2006-09-21 22:10:16+00:00,L7,,367.99,370.96,368.90,368.64,365.75,360.49,357.37,359.23,356.17,351.31,350.91,351.36,351.31,351.07,350.90,352.32,351.47,354.02,355.57,,,,,,,,318.10,321.47,324.85,328.49,322.71,326.99,323.19,320.60,324.76,330.30,335.78,338.97,344.37,352.36,350.98,345.79,,,,,,,331.52,336.74,345.07,350.76,331.73,330.32,318.65,309.11,300.98,299.98,297.13,
2006-10-08 22:08:40+00:00,L5,355.89,367.51,364.21,361.15,362.85,361.79,359.00,358.09,358.78,354.66,354.51,348.66,351.01,349.91,354.15,353.84,354.06,353.31,351.01,357.48,358.99,357.65,351.22,340.88,335.75,333.30,327.31,325.42,317.01,317.12,317.39,318.21,317.89,317.61,324.36,331.49,333.78,339.42,340.97,351.79,364.13,357.89,351.08,346.35,341.27,332.97,331.62,329.26,335.10,331.44,333.38,347.86,350.70,343.82,332.75,322.78,309.28,307.64,312.11,305.22,320.36
2006-11-24 22:10:49+00:00,L7,,,,,,,,343.59,341.29,338.33,336.57,330.45,330.16,329.19,329.36,332.45,330.32,334.11,337.27,337.52,341.44,330.69,328.60,322.23,316.63,,,,,,,,283.66,295.13,299.35,298.59,296.95,306.20,313.48,322.58,324.64,320.85,316.80,313.94,308.90,309.32,298.69,,,,,,312.37,303.90,299.45,281.19,277.03,269.78,266.83,275.92,289.30
2006-11-25 22:09:07+00:00,L5,355.95,368.38,367.96,366.78,367.38,361.56,357.08,361.16,358.10,352.85,343.31,332.29,331.08,336.74,333.70,334.35,337.31,338.01,340.34,344.87,345.10,341.69,339.06,336.66,333.51,328.48,316.98,317.26,313.29,311.38,309.32,310.31,313.57,317.16,312.18,307.25,310.73,315.28,323.90,331.63,333.41,332.96,326.43,325.85,323.68,323.00,318.92,318.40,318.58,321.78,330.50,337.22,338.57,315.49,304.18,290.12,285.90,279.33,276.01,281.74,297.96
2007-02-28 22:11:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19
2007-03-09 22:05:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-16 22:11:19+00:00,L7,348.05,,,,,,,,,347.52,345.03,340.42,342.82,343.02,341.37,344.37,338.11,339.00,344.14,345.47,346.58,344.59,339.71,331.22,327.16,323.01,316.29,,,,,,,,309.16,310.29,314.34,315.32,315.31,329.28,334.92,323.68,318.55,315.38,316.29,306.32,304.75,301.80,303.24,,,,,311.44,300.81,292.11,296.45,300.32,300.52,291.92,306.79
2007-06-13 22:04:52+00:00,L7,,,,,,,,,,,,,,,,,,572.43,595.51,624.89,337.62,339.35,328.60,327.48,343.14,,,,305.33,,,,,,,,,,,,323.30,316.52,,,,,,,,301.05,,323.41,,,,,,276.14,264.61,276.84,291.01
2007-07-06 22:11:01+00:00,L7,307.26,,351.09,348.12,349.52,351.22,349.64,351.92,347.50,350.51,344.96,343.89,341.20,342.68,342.29,,,,,,,336.85,342.98,342.91,332.49,319.39,313.70,304.24,298.01,307.47,307.21,306.49,302.27,312.32,317.76,327.47,316.41,322.93,315.88,,,,,,291.73,291.88,292.04,284.22,293.48,299.82,307.06,321.69,315.70,295.52,293.41,287.03,,,,,302.63
2007-07-15 22:04:48+00:00,L7,,,,,370.21,369.38,367.45,368.48,369.41,368.84,362.48,361.21,362.82,359.35,362.65,364.38,361.78,360.33,368.34,376.46,372.48,,,,,,,,,330.44,331.22,338.75,339.62,343.15,343.32,342.35,340.26,346.59,347.59,353.24,351.82,351.86,351.70,,,,,,,332.77,338.69,343.66,335.63,316.70,304.01,305.71,303.94,304.55,305.33,,
2007-08-07 22:10:52+00:00,L7,313.99,329.18,340.12,337.74,336.13,321.12,306.30,318.53,,,,,,,,314.72,321.60,321.81,336.06,345.30,345.98,339.40,330.84,328.33,321.55,314.69,306.30,299.10,302.69,313.66,318.08,317.95,,,,,,,288.61,307.22,312.38,315.54,304.17,302.21,300.40,297.72,292.75,282.44,286.02,296.54,300.12,289.96,,,,,269.23,270.31,271.84,282.16,289.54
2007-09-01 22:04:31+00:00,L7,,,,,,,,331.53,334.90,333.93,334.85,329.06,330.75,334.51,335.85,343.06,338.92,342.89,346.93,350.21,351.06,347.13,343.08,,,,,,,,,317.15,323.73,329.32,327.02,326.58,330.47,331.56,331.68,335.63,338.33,334.79,331.68,323.87,321.19,,,,,,,321.27,321.42,306.43,289.52,286.26,282.30,279.44,279.68,283.87,303.45
2007-09-08 22:10:38+00:00,L7,,,,,,,,322.50,331.92,333.03,330.75,328.25,327.59,330.97,329.73,332.12,333.70,334.83,343.10,350.15,349.38,344.08,337.31,333.24,326.14,,,,,,,303.26,311.70,319.15,318.43,319.39,321.19,317.37,319.64,329.10,334.09,331.26,326.86,323.29,317.69,314.69,304.07,,,,,,303.82,287.33,278.51,272.43,276.21,270.77,275.08,281.88,305.27
2007-09-09 22:07:45+00:00,L5,339.21,349.89,355.92,354.58,345.47,343.96,341.53,335.65,338.61,338.77,334.16,333.83,330.45,333.65,336.62,337.06,340.32,345.85,346.67,351.31,352.17,352.91,341.24,337.05,327.34,319.44,317.46,314.33,311.74,309.81,308.91,309.16,314.62,319.90,320.69,318.49,327.68,327.98,333.51,336.31,339.83,337.80,336.89,331.43,328.25,320.62,309.42,300.88,311.33,317.33,319.97,326.53,322.55,306.78,291.84,290.18,287.52,286.24,286.51,293.00,317.24
2007-11-20 22:04:46+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.26,325.13
2008-01-07 22:04:58+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.65,292.42,295.53,300.47,297.83,313.93
2008-04-12 22:04:44+00:00,L7,,,,,,335.73,331.37,331.84,328.12,,,,,,,,,,,,,,,,,,,,,,300.90,305.08,298.50,296.53,303.53,302.10,299.29,298.61,294.47,291.71,297.97,300.39,297.38,302.60,,,,,,,294.91,300.36,302.66,285.15,281.94,279.52,269.05,266.06,265.78,273.45,
2008-04-19 22:10:54+00:00,L7,351.81,355.57,355.54,,,345.00,354.48,352.54,351.06,353.77,347.78,346.67,343.88,341.41,341.35,345.86,,248.07,214.99,,,,,346.25,336.30,321.99,318.73,319.14,320.92,319.61,321.94,321.58,317.20,320.50,322.22,321.18,322.89,317.88,322.66,,,,,,318.73,328.28,328.69,325.67,324.35,319.20,319.49,323.84,323.66,313.05,300.35,294.24,290.75,,,,
2008-05-05 22:10:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.48,310.79,315.00,309.09,311.09,312.61,307.46,303.45,310.97,316.53,322.38,334.18,328.54,321.43,325.72,324.52,,,,,,321.52,326.51,316.86,297.57,294.97,294.06,275.08,273.05,282.88,292.10,301.77
2008-06-15 22:04:20+00:00,L7,310.55,,349.62,349.76,346.49,348.69,339.33,336.02,340.31,337.05,336.50,335.29,339.35,344.50,,,,,,,,,349.30,346.56,336.29,332.51,326.58,319.94,315.00,316.59,321.32,319.66,322.23,317.78,313.51,312.09,306.65,,,,,,,342.09,341.52,335.32,329.34,322.14,315.23,308.42,324.41,325.89,319.24,305.29,299.17,,,,,,306.44
2008-07-08 22:10:15+00:00,L7,311.24,,333.98,331.51,334.64,332.68,330.24,325.62,323.18,323.87,321.95,316.87,318.36,325.52,329.92,,,,,,,339.29,341.08,330.13,322.37,310.35,309.38,307.29,298.49,298.40,300.83,304.85,303.84,303.16,306.56,307.69,309.70,313.30,,,,,,309.93,307.16,305.58,290.49,301.24,315.73,321.10,,,,,,305.25,,,,,
2008-07-17 22:03:58+00:00,L7,,,357.04,353.75,347.94,345.59,345.83,342.86,342.42,343.03,339.82,340.92,,,,,,,,,361.51,366.35,352.84,347.35,343.33,334.70,324.43,322.55,320.48,313.05,315.76,318.14,321.23,325.07,329.45,,,,,,,,333.79,326.00,315.50,316.38,325.54,329.27,330.84,331.33,330.42,328.65,335.44,318.98,,,,,,295.52,317.25
2008-07-24 22:10:04+00:00,L7,,300.61,,,,,,,,,,318.11,,306.72,,,,335.35,338.65,324.21,,,,,,,,290.21,272.79,,,,299.67,299.49,301.44,299.37,303.74,318.12,323.94,329.13,334.61,330.44,,,,,,306.27,310.72,311.66,,,300.78,288.56,295.06,266.80,,,,263.64,
2008-08-09 22:09:59+00:00,L7,319.02,311.80,324.42,332.43,331.72,326.32,325.59,321.92,321.84,312.22,317.26,310.79,,,,,,,,336.48,334.78,332.04,327.26,325.08,319.65,306.66,311.24,305.65,304.67,299.06,300.06,307.22,308.62,308.51,315.05,,,,,,,335.53,332.29,327.20,326.11,331.57,325.75,331.49,340.51,333.81,324.73,321.21,321.35,307.81,,,,,257.60,263.69,300.54
2008-08-18 22:03:44+00:00,L7,,,334.43,340.81,342.24,335.91,330.74,331.59,331.18,331.90,334.57,334.82,331.56,329.64,332.84,335.62,342.72,340.64,341.96,344.63,,,,,,,,325.53,323.97,325.34,325.32,326.42,332.26,336.32,337.09,339.80,345.37,345.54,357.87,363.68,368.47,,,,,,,346.90,360.88,352.30,346.32,349.02,351.33,334.10,325.34,306.14,301.53,306.75,,,
2008-09-19 22:03:28+00:00,L7,313.80,310.79,314.66,319.41,313.39,309.13,301.41,297.12,302.70,308.61,313.99,,,,,,,,,319.15,324.46,323.99,326.39,322.89,319.33,316.42,311.66,301.81,294.59,296.24,301.33,297.76,300.72,311.86,,,,,,,,340.19,343.05,339.62,342.58,342.61,337.81,329.10,325.28,334.62,336.98,340.03,332.51,,,,,,283.28,291.06,302.81
2008-10-12 22:09:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.11,343.71,344.95,345.21,342.04,,,,,,,,,,,,,,,
2008-10-28 22:09:41+00:00,L7,,,,,,,,316.67,317.38,322.11,,,,,,,,331.13,332.19,332.65,333.48,332.80,330.85,325.79,318.76,308.66,307.27,299.13,295.44,297.89,296.81,300.41,303.42,303.89,,,,,,,340.84,339.79,342.75,342.92,342.00,339.85,337.78,331.19,331.57,326.82,327.18,333.30,328.67,,,,,279.90,277.24,276.70,292.13
