dates,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0010,nzd0524-0011,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0018,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0026,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0031,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060,satname
2000-12-18 22:05:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,326.3573684210527,321.87736842105267,317.89,314.0933333333333,315.39444444444445,317.29285714285714,318.8069230769231,321.6733333333333,325.6033333333333,326.355,337.76,332.1952380952381,338.7344444444445,340.2373684210527,350.965,357.59736842105264,350.0433333333333,343.22285714285715,340.9266666666667,334.1569230769231,331.6666666666667,325.41692307692307,312.7969230769231,308.9969230769231,310.7769230769231,306.5966666666667,,,,,,,,,,,L7
2000-12-25 22:11:14+00:00,338.5688888888889,332.03235294117644,330.14461538461535,326.0546153846154,323.06,323.6545454545454,329.27285714285716,326.58,333.03285714285715,329.30454545454546,323.02,322.96000000000004,322.0028571428572,316.20461538461535,316.0028571428572,323.37,324.77285714285716,325.46461538461534,332.39285714285717,335.57,332.1128571428572,328.8728571428572,324.4223529411765,321.735,322.865,311.06684210526316,310.7968421052632,301.97235294117644,297.81,301.0933333333333,299.10285714285715,302.40461538461534,305.27000000000004,307.14,314.005,318.06,322.46857142857147,316.0833333333333,332.81684210526316,334.125,343.2368421052632,336.86,329.54285714285714,322.98,322.20461538461535,319.66,317.0546153846154,310.8546153846154,312.18461538461537,309.08461538461535,307.6,318.3046153846154,323.55,308.6128571428572,301.23,287.28000000000003,279.63461538461536,280.90000000000003,282.62461538461537,286.935,297.59285714285716,L7
2001-04-16 22:10:54+00:00,328.0137037037037,350.78235294117644,354.53230769230765,354.7623076923077,353.1333333333333,355.21090909090907,352.60285714285715,354.6533333333333,354.09285714285716,351.30090909090904,346.58,340.9266666666667,337.79285714285714,336.96230769230766,335.60285714285715,342.7233333333333,341.2528571428572,341.9223076923077,347.89285714285717,350.3466666666667,348.0128571428572,344.22285714285715,337.8623529411765,329.07,320.07,315.3931578947368,311.5131578947368,304.4323529411765,296.4166666666667,292.11555555555555,293.7628571428572,292.1823076923077,299.75666666666666,299.8666666666667,303.24,302.61,303.97190476190474,307.81555555555553,318.0731578947368,328.21,329.6631578947368,325.9266666666667,312.73285714285714,314.6533333333333,312.97230769230765,311.4433333333333,302.09230769230766,295.8223076923077,297.9423076923077,302.3723076923077,,,313.5966666666667,301.5728571428572,293.5766666666667,288.0266666666667,287.1223076923077,284.8866666666667,282.3623076923077,288.47,300.5728571428572,L7
2001-07-14 22:03:57+00:00,321.6662962962963,,358.8030769230769,365.2630769230769,365.12666666666667,366.44545454545454,361.9557142857143,358.3866666666667,359.49571428571426,363.24545454545455,356.62,348.33333333333337,348.0357142857143,343.6730769230769,343.4657142857143,348.1066666666667,346.5257142857143,345.08307692307693,350.2557142857143,350.92333333333335,351.74571428571426,346.36571428571426,337.5335294117647,323.92,307.33,306.82526315789477,305.60526315789474,301.0335294117647,290.36333333333334,279.30444444444447,282.7257142857143,281.2430769230769,281.98333333333335,289.0133333333333,280.02,285.54,278.69380952380953,288.49444444444447,302.14526315789476,309.89,311.1852631578947,316.1933333333333,309.61571428571426,303.7766666666667,306.33307692307693,299.06666666666666,292.8130769230769,284.3130769230769,291.6330769230769,290.8630769230769,,,300.65333333333336,283.6357142857143,287.49333333333334,285.90333333333336,282.8130769230769,281.1333333333333,276.0230769230769,280.7,,L7
2001-08-15 22:03:26+00:00,328.06555555555553,350.7170588235294,362.90461538461534,362.16461538461533,360.26,360.70727272727277,355.59714285714284,352.75,351.70714285714286,354.79727272727274,347.76000000000005,344.75,345.22714285714284,342.71461538461534,349.6871428571428,352.11,347.0071428571428,345.62461538461537,346.70714285714286,351.65999999999997,346.6371428571428,347.57714285714286,338.2870588235294,330.82,328.26,318.68263157894734,308.50263157894733,309.42705882352936,307.21999999999997,305.0133333333333,308.7571428571428,304.97461538461533,300.09999999999997,305.65999999999997,308.86,304.76,309.0414285714286,310.0333333333333,319.71263157894737,335.37,333.17263157894735,333.31,326.41714285714284,328.73,322.7446153846154,304.23,298.62461538461537,298.21461538461534,310.9846153846154,322.70461538461535,323.4,333.14461538461535,331.34999999999997,317.6971428571428,301.81,288.01,286.41461538461533,283.96,286.94461538461536,290.18,312.51714285714286,L7
2001-08-31 22:03:17+00:00,315.44,311.5235294117647,320.2561538461539,321.2661538461539,324.28,322.49090909090904,322.91285714285715,330.7,337.47285714285715,338.5009090909091,340.41,339.08,339.59285714285716,340.8261538461539,339.20285714285717,336.28,332.59285714285716,332.3361538461539,331.91285714285715,331.13,330.1928571428572,325.4328571428572,319.1235294117647,317.895,311.135,307.0678947368421,299.7078947368421,293.8935294117647,285.66999999999996,282.84,288.71285714285716,289.66615384615386,296.97999999999996,303.41999999999996,306.315,312.58,323.96857142857147,330.81,336.30789473684206,340.525,360.5078947368421,354.82,354.71285714285716,357.59,357.05615384615385,353.48,350.8161538461539,342.2561538461539,338.0661538461539,329.74615384615385,329.2,331.62615384615384,333.39,318.0728571428572,307.54999999999995,299.02,295.04615384615386,292.81,302.0161538461539,308.245,315.33285714285716,L7
2002-03-11 22:03:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.6064705882353,291.62333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-05-05 22:09:37+00:00,311.84,318.7129411764706,338.15769230769234,333.7076923076923,326.84,322.1581818181818,312.2942857142857,316.46,319.1042857142857,314.3681818181818,312.81,304.18,304.1542857142857,305.0176923076923,308.81428571428575,310.33,313.76428571428573,314.59769230769234,324.9242857142857,332.7,333.9042857142857,334.19428571428574,321.95294117647063,315.35,308.36,295.5442105263158,295.26421052631576,299.8729411764706,290.97999999999996,292.69,292.12428571428575,289.4276923076923,291.93,299.21999999999997,298.76,298.40999999999997,297.3828571428572,304.54,308.2242105263158,327.41,343.1742105263158,352.33,342.45428571428573,337.49,329.66769230769233,326.71,332.6876923076923,335.1176923076923,337.59769230769234,340.53769230769234,,,334.15,320.88428571428574,305.92,294.40999999999997,282.5676923076923,278.42,275.5876923076923,282.97,298.0442857142857,L7
2002-05-14 22:03:19+00:00,308.417037037037,339.80764705882353,346.1623076923077,340.27230769230766,331.7833333333333,329.73818181818183,336.67857142857144,329.7733333333333,320.67857142857144,314.0081818181818,309.39000000000004,317.25666666666666,319.99857142857144,321.72230769230765,324.9485714285714,322.6633333333333,329.15857142857146,337.4923076923077,336.99857142857144,340.38666666666666,337.25857142857143,336.87857142857143,338.35764705882355,325.585,317.265,319.93736842105267,318.39736842105265,311.03764705882355,305.99666666666667,308.52555555555557,307.6985714285714,298.7623076923077,311.50666666666666,312.01666666666665,311.165,307.18,310.4090476190476,322.94555555555553,341.6673684210527,355.115,369.15736842105264,359.33666666666664,349.3285714285714,345.4733333333333,340.0123076923077,336.31333333333333,339.3523076923077,345.5123076923077,348.6023076923077,346.47230769230765,,356.95230769230767,358.5366666666667,344.24857142857144,327.88666666666666,317.70666666666665,305.1023076923077,302.2266666666667,309.1623076923077,305.915,317.02857142857147,L7
2002-06-15 22:03:07+00:00,314.93740740740736,,332.70923076923077,333.85923076923075,338.8266666666667,331.79545454545456,326.3871428571428,332.0466666666667,321.71714285714285,331.00545454545454,323.76,319.11333333333334,315.6371428571428,314.35923076923075,323.8871428571428,318.6366666666667,326.10714285714283,338.03923076923076,341.7471428571428,342.9633333333333,344.15714285714284,347.41714285714284,334.20882352941175,333.28,322.7,316.2578947368421,304.5978947368421,292.33882352941174,279.0233333333333,282.0411111111111,272.27714285714285,279.46923076923076,291.25333333333333,293.6333333333333,308.21,314.21999999999997,323.29809523809524,341.6811111111111,341.5678947368421,346.28,363.0678947368421,356.61333333333334,339.14714285714285,326.43666666666667,332.0592307692308,330.9066666666667,334.4992307692308,336.6792307692308,331.91923076923075,338.95923076923077,,,342.7033333333333,342.5071428571428,331.42333333333335,315.66333333333336,292.5592307692308,289.6333333333333,282.21923076923076,282.84,313.82714285714286,L7
2002-07-01 22:03:02+00:00,313.477037037037,,335.8076923076923,342.34769230769234,347.4733333333333,336.06454545454545,326.1171428571428,326.9033333333333,340.4271428571428,330.51454545454544,322.89,314.40666666666664,297.4271428571428,296.1376923076923,305.54714285714283,312.93333333333334,,309.9476923076923,327.6271428571428,332.0566666666666,327.83714285714285,,307.1435294117647,304.945,,,,,,,,252.3776923076923,,,,285.62,,311.79555555555555,,,342.04578947368424,337.84666666666664,320.3171428571428,297.2733333333333,298.77769230769235,315.1433333333333,322.21769230769235,321.5876923076923,325.0876923076923,339.09769230769234,340.25333333333333,344.97769230769234,342.15666666666664,330.9371428571428,324.94666666666666,312.0466666666666,292.91769230769233,284.45666666666665,286.5876923076923,301.085,312.01714285714286,L7
2002-07-08 22:09:12+00:00,315.50444444444446,,341.96923076923076,339.8792307692308,340.23,337.3618181818182,334.94,328.04,334.33,340.0418181818182,326.23,324.86,321.4,319.72923076923075,329.28,333.48,334.28,331.66923076923075,338.76,342.26,337.99,345.42,342.65941176470585,335.385,329.815,319.2994736842105,320.4994736842105,309.85941176470584,,302.6366666666667,288.47,301.8292307692308,279.95,301.15999999999997,315.305,332.06,344.5,345.6766666666667,355.2494736842105,355.385,367.57947368421054,354.59999999999997,,,,,,,,,,,,,,,,,300.6892307692308,310.485,322.67,L7
2002-08-09 22:08:57+00:00,323.5825925925926,309.69529411764705,315.21538461538466,316.27538461538467,320.8833333333333,317.4481818181818,324.6542857142857,311.31333333333333,322.0942857142857,321.5981818181818,314.02,307.99666666666667,304.4742857142857,305.81538461538463,311.5842857142857,314.7033333333333,325.5242857142857,324.65538461538466,328.32428571428574,333.0566666666667,340.2442857142857,339.4842857142857,332.2052941176471,323.65,317.87,312.7836842105263,308.2536842105263,304.62529411764706,293.24666666666667,294.9988888888889,293.9642857142857,303.16538461538465,301.62666666666667,305.3666666666667,312.44,314.85,321.5761904761905,332.4988888888889,346.6436842105263,355.67,362.5136842105263,361.2166666666667,353.9742857142857,350.0433333333333,361.12538461538463,363.2333333333333,360.11538461538464,357.23538461538465,359.54538461538465,355.68538461538463,,,352.5266666666667,339.01428571428573,325.6566666666667,312.4166666666667,295.68538461538463,292.7266666666667,291.10538461538465,299.82,323.87428571428575,L7
2002-09-10 22:08:43+00:00,317.53962962962964,319.24882352941177,320.1030769230769,320.6730769230769,312.24666666666667,309.5527272727272,310.45142857142855,308.5466666666667,308.72142857142853,304.65272727272725,300.88,297.4633333333333,289.97142857142853,296.2030769230769,296.2314285714286,301.9166666666667,314.69142857142856,323.0130769230769,325.77142857142854,328.93333333333334,329.25142857142856,326.56142857142856,329.2988235294118,321.835,315.905,310.9694736842105,306.76947368421054,301.2288235294118,289.98333333333335,292.69444444444446,293.7914285714286,296.1230769230769,298.61333333333334,303.5233333333333,306.915,312.24,321.1809523809524,327.90444444444444,336.08947368421053,350.755,358.94947368421055,348.87333333333333,345.93142857142857,342.6366666666667,342.2830769230769,339.5466666666667,337.4530769230769,339.5330769230769,344.0630769230769,345.0430769230769,337.94666666666666,335.6130769230769,332.3433333333333,323.9814285714286,319.2133333333333,310.12333333333333,299.3030769230769,290.3233333333333,290.7430769230769,307.035,321.27142857142854,L7
2003-02-01 22:09:21+00:00,345.3437037037037,336.41,326.2630769230769,334.8530769230769,331.0733333333333,326.75545454545454,328.90714285714284,324.0933333333333,324.78714285714284,316.91545454545457,304.63,310.5866666666667,309.9371428571428,309.2630769230769,317.5571428571428,320.12333333333333,328.6371428571428,333.58307692307693,338.5571428571428,345.81666666666666,345.09714285714284,343.2471428571428,339.09,334.285,328.145,325.24263157894734,321.12263157894733,314.95,309.6766666666667,311.54555555555555,310.4371428571428,311.6130769230769,315.4766666666667,320.7866666666667,320.535,322.1,329.32476190476194,334.7055555555555,342.48263157894735,351.385,358.84263157894736,352.7766666666667,347.33714285714285,344.6733333333333,344.7430769230769,342.1433333333333,340.4730769230769,338.5530769230769,340.5330769230769,341.8430769230769,341.81333333333333,347.4430769230769,349.7366666666667,333.4471428571428,325.06666666666666,317.7766666666667,306.7430769230769,311.6366666666667,322.0730769230769,325.895,327.40714285714284,L7
2003-05-01 22:03:22+00:00,316.2066666666667,337.1094117647059,331.1730769230769,324.0630769230769,324.56,316.63909090909095,318.31428571428575,322.7,316.2942857142857,308.81909090909096,301.65000000000003,304.31,299.56428571428575,301.6330769230769,309.2142857142857,310.75,,,,,,,,,,,,,,,,,,317.35999999999996,326.19,328.15000000000003,329.6128571428572,,,351.33,364.13105263157894,357.07,348.56428571428575,339.14,341.9730769230769,,,,,,344.63,351.6130769230769,350.98999999999995,332.1642857142857,,,,,,,,L7
2003-05-17 22:03:18+00:00,344.2862962962963,337.99470588235295,334.75,335.61,328.3866666666667,318.53090909090906,312.33285714285716,312.8966666666667,311.21285714285716,305.1409090909091,292.89,304.43333333333334,305.9428571428572,305.59,311.8628571428572,312.0366666666667,322.58285714285716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-08-05 22:02:59+00:00,315.94555555555553,326.9635294117647,338.88846153846157,341.58846153846156,346.65,340.2263636363636,340.4642857142857,345.36,334.50428571428574,334.31636363636363,327.0,312.84,318.07428571428574,310.90846153846155,307.0342857142857,321.0,,,,,,,,335.865,323.725,318.63473684210527,319.65473684210525,299.0035294117647,295.92,289.8533333333333,283.7242857142857,290.46846153846155,299.9,309.99,315.065,315.86,319.02285714285716,325.2133333333333,,,,,,,333.46846153846155,335.14,330.70846153846156,331.32846153846157,332.4484615384616,331.22846153846154,335.39,337.22846153846154,342.48,332.95428571428573,326.46,309.51,,,,,,L7
2003-08-13 21:51:32+00:00,327.6733333333333,314.18176470588236,321.9938461538461,325.4138461538461,332.58,339.0863636363636,346.0128571428572,348.54,348.96285714285716,336.87636363636364,321.98,323.48,320.21285714285716,321.9838461538461,324.8728571428572,329.56,334.39285714285717,327.52384615384614,338.0628571428572,348.09,360.7528571428572,360.40285714285716,353.6317647058824,349.82,336.6,330.6863157894737,319.4163157894737,311.1617647058824,305.72,306.96,300.72285714285715,300.63384615384615,314.07,326.69,335.06,337.89,341.30857142857144,343.07,348.1063157894737,349.44,356.8063157894737,352.96,354.21285714285716,348.47,358.1638461538461,360.96,350.2438461538461,342.71384615384613,342.81384615384616,337.25384615384615,335.63,347.4338461538461,356.65,341.3628571428572,333.04,319.88,302.57384615384615,305.18,313.1738461538461,323.51,329.2428571428572,L5
2003-08-29 21:51:49+00:00,326.44111111111107,314.1788235294118,323.33230769230767,331.4123076923077,331.6,332.74090909090904,328.9842857142857,325.53,327.7242857142857,328.3209090909091,321.63,322.12,311.12428571428575,308.3023076923077,314.45428571428573,319.81,326.9942857142857,328.8523076923077,338.37428571428575,341.66,347.6042857142857,346.9142857142857,344.07882352941175,343.905,336.405,314.99052631578945,315.7105263157895,306.1088235294118,297.78000000000003,295.8666666666667,302.9042857142857,301.21230769230766,307.92,314.40000000000003,326.085,332.78,335.29285714285714,347.1566666666667,352.24052631578945,362.185,369.9405263157895,362.44,357.1142857142857,357.51,364.6823076923077,360.46,350.3523076923077,346.20230769230767,338.71230769230766,343.08230769230767,345.84,351.7523076923077,354.16,339.7942857142857,331.54,317.6,305.0723076923077,306.03000000000003,300.2623076923077,318.535,339.0442857142857,L5
2003-10-07 21:58:35+00:00,332.8333333333333,318.1411764705882,325.48538461538465,328.72538461538466,329.64,332.07363636363635,329.57428571428574,329.36,325.06428571428575,324.13363636363636,320.75,324.96000000000004,325.1542857142857,320.22538461538466,325.64428571428573,328.63,335.38428571428574,343.96538461538466,343.62428571428575,350.21000000000004,351.13428571428574,349.89428571428573,349.23117647058825,350.195,342.795,334.6426315789473,321.59263157894736,317.9611764705882,314.86,312.2,313.6042857142857,312.6453846153846,315.59000000000003,318.57,328.155,335.36,341.5728571428572,346.81,354.11263157894734,366.375,370.35263157894735,362.5,358.20428571428573,354.18,348.16538461538465,355.15,363.31538461538463,356.85538461538465,353.2053846153846,348.98538461538465,352.4,357.5153846153846,352.43,339.18428571428575,326.78000000000003,327.31,326.8253846153846,327.14,319.10538461538465,327.065,348.4742857142857,L5
2003-10-15 22:08:58+00:00,320.4977777777778,321.3270588235294,324.6984615384616,322.2584615384616,321.51,320.61454545454546,322.65142857142854,317.43,316.1014285714285,319.67454545454547,314.08,311.73,310.8614285714286,,,,,,,,342.8614285714286,343.38142857142856,,,,,,,,,,,,,,,,,,,,,344.51142857142855,353.87,350.54846153846154,350.88,350.60846153846154,346.53846153846155,345.36846153846153,342.73846153846154,348.76,353.4384615384615,345.01000000000005,327.70142857142855,316.48,,,,,,,L7
