,dates,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0055,nzd0269-0057,nzd0269-0058,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,nzd0269-0063,nzd0269-0064,nzd0269-0065,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0070,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0074,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0080,nzd0269-0081,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126
0,1999-12-25 21:59:16+00:00,120.84870454788813,157.79469843475755,171.18987048460068,165.5545228113587,157.2364366119441,148.4364737790077,147.99922074891757,148.32004446934891,148.42218105506956,150.49907065384554,149.08113727414099,144.62544201765718,143.232569100656,139.0779199166978,138.7194123012576,132.16009904583194,135.376116413206,131.12103965957925,137.8187249235005,140.35606801522803,138.79911053243003,142.37297120916955,141.35844545727954,145.23168333888248,139.40743427241733,132.20078423686945,114.8352293553374,117.05335176714746,111.13433694407911,107.56999358336942,110.52069660987043,111.67441376159107,109.83721511800044,113.52395325341286,103.49013389211801,96.77907589335456,79.73111363427952,96.86686298774889,105.71510980995902,103.66655860961743,109.6739441115665,116.25507399711981,111.26158486560968,112.21498552169655,113.41159630224328,102.51681189562254,112.62723643791458,119.90011860301813,109.16561505703305,119.84668417730786,121.94511039938943,127.85980667328789,125.18026943176459,125.12579814140025,114.3250444120572,94.73606520416155,22.32009163919522,69.03272808229158,91.78757232700337,91.37137991991419,104.9344845314305,117.82554894848167,127.07243947626954,131.17384554574872,131.45799669701694,130.38409572769504,137.06715861436416,128.90170399572867,130.22737214658866,118.89559978295264,122.59149403846082,121.1505623666026,116.03825288024974,113.45892515912335,106.65081273784713,109.87534112622569,113.59931214798162,111.71603907020047,110.73047886566528,107.03184517039178,110.30457199997049,107.9430955200818,112.49312989981377,116.05786338074495,112.74954415656475,109.05636908859972,113.96847835545115,118.27074191409194,120.49619363003872,121.77645127903847,126.68370461164592,131.90208418358367,123.96386636765864,132.41645317453856,123.20389850413855,,133.89337059326658,141.07000269363448,134.47814432365644,127.40576867905668,122.28970605030459,124.056097738987,124.15079815985185,121.0022171776203,127.6351315330926,133.53032911164888,148.41786146843083,157.63117916494102,151.1625497985105,146.6181917450217,118.78870605720134,124.38379687216445,129.7831451917688,128.85556447814696,135.35638578465094,139.1715375197523,135.1391523758773,145.06502850579346,134.19014809213962,128.67391097035514,141.47261683425273,140.45162347220162,126.52721670938246,128.7041713214554,126.67046631172084,124.04009292308918
1,2000-01-10 21:59:16+00:00,124.6515994618228,169.12781988861775,179.40082414330146,175.87891115493773,166.0907773341848,164.37884860337977,159.3654114018812,154.49213243932076,159.94380672759087,168.89794507167176,165.1068002591201,167.6458180020139,166.23718604233582,150.7497180514801,144.3627807588897,141.83065001469154,142.47804357796088,141.7554078319362,143.3456281329415,152.51969398983653,158.2867406153634,151.18071338267777,156.2879585488943,153.14323979634455,149.1353947703984,146.9807746494239,144.9257908328179,133.47669215693742,125.19155189870449,120.43396432039147,122.47718937871747,124.0164759571226,119.19630669227364,123.36142400234722,126.17148409327454,132.67613350407294,128.6654820608964,127.07909020191734,130.6984187532518,125.71554038038117,130.85573309082838,136.76506819492934,135.23649698584873,131.8111722791202,132.9944057244068,127.28867544340144,137.05203321762244,144.26833461255026,156.89402669515863,152.7828903882223,149.76148203798948,154.06162687156524,152.0596537425952,140.98896003235936,136.78124516129577,119.4760784153709,38.920558524264955,85.70846791786019,98.5866797336939,111.82115212797973,123.74210741510771,130.8338225322246,143.1861308240147,150.4341350690731,149.68851140503375,151.24788467122247,149.89335677720848,145.57729120578736,137.09866196957967,136.1875101298309,133.28749473416516,134.31487361755137,129.3852644306406,128.5955940354226,122.60220486798993,129.0544216630111,134.6586398473603,123.7564089132817,119.43924195725299,115.18927714937325,116.05901688947955,121.06053334102752,125.45919138863358,131.17679994800986,128.72486122446995,128.6260283234856,135.77269102737247,139.01157258353913,149.59226777690702,155.65440099517608,159.14958088147924,162.16215285091954,163.26524890138478,163.44772937730917,165.87352412954704,166.76448840697464,162.27243311107557,158.15794774075744,149.43698184049032,140.80903182954532,142.50345677482247,138.4845190881846,141.16487064209932,139.76819404623456,143.48413221148508,148.25604087785698,160.37031545038164,168.55310982694633,167.6674065279865,164.97924182276554,137.51854527387786,146.07312225514812,145.35714695304006,147.61852808038518,153.2074177006945,155.26845270479913,154.0164006121595,157.92076732338566,153.15739868459747,142.77532523672977,153.556863049191,156.96026497508726,147.16897811608277,142.65490080326737,144.45625343287196,151.88236003772033
2,2000-03-14 21:58:59+00:00,156.4039916464499,152.89244754140466,165.7936209245954,158.3809490051314,151.17850544735822,148.8375108310949,146.91620105833817,140.82305489682818,137.53673660356458,148.3646943362341,143.5660887594455,152.3725409889239,151.55263792168267,133.1190387972594,129.2610953214051,133.0885718332459,,,,,,,,,,,,,,98.04652590895245,107.76902657830684,113.82883226725203,115.90217309161525,113.84640210030392,101.53909168930697,,,,100.94874588808048,102.52600324734048,107.2777200612185,109.42961935277516,115.44243010358544,121.15457233285987,145.635543276492,,,,,,,,,,,,,,,,,,,,,,141.5677640665456,150.01826373756074,132.60875393403674,142.35813600055818,139.61276898804442,126.87052771404073,111.96396568142532,114.17328803114593,110.15318093235089,115.83642624298558,114.26940423920088,120.40595015746993,103.11086247043033,117.07975538641698,135.6770954131891,107.86735510063701,125.61510178446423,116.0522094721516,119.11117576211912,120.40685533769094,130.32900012171865,130.50933014342493,139.0084965650103,117.93608357688588,134.88213155942623,127.23106916343042,125.49048234750737,122.74294114896303,122.8273620531816,,,149.31636423408597,139.14845967661677,146.1394640579077,132.56860895398032,122.7934338719704,133.4664260537767,111.35045033159176,117.18647253528437,133.6065300154877,149.89425356711564,165.78636953285633,167.94534368454921,154.26801440825585,137.6739454406851,124.71638411386452,136.25309763956557,129.39169825794588,125.93611888309948,142.77567159927338,133.2001824155109,150.19337717378164,137.16909988741935,135.95451337874957,149.8553330646331,145.77389130405305,140.59289360333648,137.13417999266358,134.670321806061,
3,2000-03-30 21:58:57+00:00,168.48999503425318,166.76928204440816,168.3461915679707,167.9727824635069,174.55660016437736,170.10363374556084,165.3989455451548,165.14889171752415,162.2540732173623,170.24237042379264,175.2585125449118,173.48943177435416,167.48685724269995,151.0076478544181,152.39446595701506,147.68102729220897,145.80803922834025,146.56196011733945,145.5041455415061,152.49311353092307,157.04228997780297,153.3441978958462,158.28156273858366,158.7928061117815,153.76047691810703,149.5113872583557,148.68754798639762,135.68372376437196,127.67084415926398,118.5442991289298,121.36489665886623,127.80031579863078,125.41035653831061,122.71359650955904,136.31262504139605,132.73425884257222,134.3899881645845,141.59882771969066,135.671206235111,136.81433913535423,137.47520993194536,132.03642943841385,131.63509517391017,132.188144327035,138.0154058077577,133.25795999276824,141.27484722100166,149.9353273576885,,,160.55329935727065,156.82189295445176,152.87270642016694,143.10346232626864,129.29792554165138,106.20580656782404,36.940208056317886,101.63405559676389,141.44178249263345,143.05042982241915,136.22733937834664,143.0128636213488,144.13270814899963,145.9820009473604,138.84288017924226,140.60944111887304,147.03223995407063,148.5308033032203,144.33843747253508,146.13418095395804,142.5979417602782,130.74996000450048,143.38383902756917,146.3553893379559,141.50986599038288,151.1955252353442,144.7270249246744,140.3275399667412,135.51424894623548,128.30797962658923,125.02278938672335,111.02588076183508,129.6252967729072,130.3975206178721,136.9456942147816,136.16399262667653,143.51078577545218,147.3201925773974,153.1842670477477,147.9786646721842,145.36568332128124,144.1407613132599,134.98750122105548,136.30945275965368,125.9386005659063,132.5711050911797,144.31217785045118,152.95645637290144,148.6090718473228,146.2386861208555,145.60737753853218,141.55967550783583,151.40142241892227,154.9788561031079,159.63209303912151,158.2988208881391,158.0150832526875,164.69999623233562,165.80011387961204,157.78685619074548,136.031252807361,136.78066335842152,134.19510298151727,141.5718639923549,152.34415296570592,158.55253307178944,150.8967722360675,153.82446930242236,147.31451090007175,140.20655749179295,153.54776723045075,150.17852122900638,141.83350549813247,142.87273429083325,134.73249269817597,
4,2000-05-01 21:58:42+00:00,,,,,,,,167.83404760246248,158.2161025104061,,,181.13911881132583,163.78553716818934,,,,,152.70927315523966,157.24126806656906,146.47480209569804,149.03425503847052,145.12247543430394,149.34100009137717,148.03983968547766,143.3019468430461,134.20502957106487,118.76438234244756,115.94397129355892,109.95855341198902,97.28205279130383,110.81683656631313,113.93773176184905,115.31873776165483,123.37201874557343,,,136.81813845303583,126.17445303974122,120.66325344880542,,,,,,,,,,,106.26194764920174,,,129.07182574463016,125.5406928521839,100.34679537193675,75.8540850197843,22.197168316570803,68.48672420393162,104.24082566717777,120.21180561230062,123.4499634406359,125.02979353172975,138.91456590797412,137.99770990724144,128.13331335226937,126.222109054764,128.17812345394714,129.99917382740364,132.12018612763495,133.93553102687048,125.91544376042809,125.82783997130498,118.40161558112142,113.42726868329834,104.55698906404956,109.02544858722268,107.35494176778695,106.99644381188487,103.53350222118476,105.43174614841763,112.3753195021214,94.65504386073424,100.94235109561225,119.66059372675767,128.0356418154746,131.3510344495347,,,,156.06191748841778,138.49293214413487,137.95425876089004,130.63755266697643,130.18005144423236,121.8082038628147,124.48278362741262,124.97392414221326,140.1188614577239,138.47777490810697,129.8803695248923,113.529291833206,115.5899468933518,128.05625054713855,117.96472096403734,128.0301995739288,124.31243823393642,149.79910748903094,160.94246924185728,159.56968148785208,150.2271448067244,125.57201090422201,123.96460757974732,127.58316038839268,131.23708400039993,133.76944589620948,131.59090093304746,127.18158931688033,134.35368661595487,131.7490190109732,124.76909337555497,134.1756495155443,136.9116438124613,126.77853165683788,126.87115516292113,121.4851913540849,
5,2000-07-04 21:58:02+00:00,158.45911297982005,164.38604601492005,155.7377825326254,145.4166391723829,151.82203131353057,154.73410426369657,151.0274590115908,149.51827494185432,159.8888868485328,163.583526913647,,134.83057645156538,,,,,134.20538031059084,136.4659973122997,138.67309590519582,,,,,152.62801629245655,144.67255017684033,142.2104897975859,131.32361152620877,128.57966483914615,112.64894881122859,97.52512808254282,112.12434820089699,115.94116577321951,122.93638000618576,116.84066552871937,115.73376623363053,105.05086403360208,,115.44518318447899,104.41501944570608,105.9311138478345,,,117.80600182536864,,,,,,,,,136.62536037974425,140.9454617175043,131.2910369800152,120.15041023423035,104.93466947346613,70.15597425576374,98.68082010321243,117.68289223373026,125.52324062683985,130.26867075827815,139.32266848572394,141.06065900503364,145.63906833518422,132.31570375587611,149.35357631986824,147.44539871980314,145.56623231847192,136.21633087625773,131.32680657582614,131.4196909782692,120.29585915331968,111.53211592206806,117.49651903632311,107.29396696517856,112.18070054798702,122.7469262879437,109.24115733365046,,115.49691398324532,112.4898165303886,115.35385697568161,114.30885375952046,116.79749759259545,111.65813008006613,,,140.49231489560339,133.1786379282538,130.45045388934116,134.40033149324972,137.76623575365164,130.18602067293335,124.86212785918657,127.42507971374866,129.51670025645097,108.04923798294081,129.73713819146553,131.44450853357296,125.15926373475963,101.43371334310169,98.49432510801942,110.17070383945524,96.47093206206057,104.78907976261215,113.85195975827128,145.43309863331893,157.83144405476813,162.81031009773636,155.00162463705777,140.08066055024426,137.93355433484538,142.5541091629753,,,,,,129.70797987805517,125.721472228874,139.15348521963358,137.76531730541626,,,,127.20426561265438
6,2000-08-05 21:57:32+00:00,183.54517580643312,171.72371691098803,167.3068649272014,145.94581214659533,153.91948659133422,161.14222869079003,151.29170815575313,152.4273197337665,155.6122757236276,160.4320199069749,,140.39197162570812,,,,,142.91046490954056,141.8055490889552,145.28713415321909,145.7733758737733,140.82075418066222,,,157.5176062586102,151.57554084037005,145.29566514221938,112.72304188848872,113.76150004473031,123.22068844258565,100.80282244203038,114.73154885548435,124.07834595444547,119.59110016552563,124.47843690653896,131.85411436393215,103.96602383493652,,104.57691783981726,120.53906776303795,115.40404194459968,123.25547900008382,114.42312750651837,118.14004063991622,118.11899045367629,,,,,,,,137.83455759064435,136.62371241902665,141.93463988079264,152.6629981240947,133.8505760228146,98.41948960949162,130.75141291308844,138.2040170481999,119.79392257562598,122.97562767046767,142.65707621197757,162.8074024031388,163.28664245643563,148.57269282280637,131.99301671575762,144.016717895733,141.9085409688056,134.82909224817496,150.605555226012,143.72819103977073,126.7309762316669,129.99570591262338,123.37883443853895,118.2349002303312,127.30016500707454,130.67939683950615,128.7589388751225,128.85041690312062,132.50580121461294,137.80175865926628,130.28522713173672,127.27665290291375,123.66613656772233,116.13313907570246,,,127.43479930820064,148.4359655344871,143.13914014008867,140.02609982808386,150.16699428043785,135.30648504970588,137.69590924446894,141.30484761669754,141.1679703946132,,140.3336385473638,144.17014619842263,133.5536927793121,111.36435662712391,101.12374305559048,129.37385792962954,109.62506153403584,111.2170852357598,116.62965826534136,144.57820909206615,171.44784433309295,175.14509754394663,160.5814180024164,149.3723425732565,155.73588161758107,142.2627342130071,159.01092280208658,162.703168550686,158.27003811015513,,,141.4363796556002,137.2635372004201,154.35302589488674,152.81956679241796,138.24022180072816,,134.2537246307422,
7,2000-11-09 21:56:45+00:00,158.08626378370695,191.96364490353642,197.8260787686449,193.8054243435101,181.1714147182992,163.3345232649608,147.8762970564903,142.271652662342,138.30324664775566,142.18136834844108,146.87783009690193,150.5964574490814,147.44290511962538,138.55506911455754,134.58629505057775,127.78598914620969,136.2215951678532,128.50717523309132,131.4283521684578,136.32880739890513,136.79068249305791,144.60885597566596,150.43152703361346,150.75316111607688,147.30172448716115,144.86122752558148,138.24404742583778,131.8084779642894,122.01250435128365,119.52340312957644,119.61023510087911,111.65864878779924,113.32463262193252,118.0225820793475,116.58843180122066,128.2783414870153,105.1911443924613,104.48957123813122,104.1493652433009,100.61309390969957,108.69420848523069,116.97647881651305,119.18507259111237,117.76361848507634,115.03294235453072,102.14445424937803,119.94698743482725,117.19731203027132,118.81122980084199,117.04805702471991,120.04040512951006,124.90847831169444,122.49995416123319,122.97899644880552,113.75196971083308,92.84466376148336,53.216255654817445,107.9233957861311,122.74424807933765,117.54463975932525,119.42866238870725,125.61153113331648,133.75592815064616,145.82103836062723,146.11581131781742,134.7146377325796,129.6896262567296,129.50254313009327,125.64419127030642,122.4378484170326,130.9859302603957,131.57214594560406,116.88998221953631,105.39093021157822,103.78237744127657,106.17168373204689,113.01817139548473,113.3796645792641,110.62247407494618,107.56662922878795,111.10507403919648,113.19806276397095,116.90670770798266,114.28549174156751,114.58062609095705,118.06835808977294,125.05729179476232,130.5627158763441,136.68006520827294,136.4438292934607,137.03448218911558,135.78705572466035,135.93425325256115,137.19493964113647,127.86620449211817,124.32768614928669,138.89017091688658,148.45662804770154,149.04102122695357,137.7629772118083,132.9755159123276,135.2811390456182,133.1868296027433,130.88762858816327,140.64398436071374,148.60507287659019,155.50769641822936,164.36607798806148,168.61745869466085,154.3761346476581,141.3320257463883,146.2572548068295,143.37404785412235,144.0415270237919,146.14438006043278,146.76626712033703,148.85619287497954,149.79135726899648,146.19784332320563,143.1250575870167,147.17888650789192,153.34659513626588,145.73595285407822,141.61785879368423,142.76086335926536,129.25715528121427
8,2000-11-25 21:56:47+00:00,,166.1006174222387,173.90455231928922,167.08913736012738,144.62373352569304,136.26392189982215,134.40685011131413,133.3261404983362,126.04018732973817,130.15005364298347,132.51737392255848,129.31305933106017,127.65436632336399,123.41296496148193,122.28849628525448,115.21613365296038,121.50715922938456,115.26202067318577,115.12253141652349,122.65094468521127,127.51876122189938,127.58435354223616,133.23534988576017,138.15060907509053,134.65128654891197,130.37509959644836,114.01758144134315,116.22085116708533,107.3837965684322,101.47255832842224,105.09363746830391,107.60490055283483,98.01924867151416,100.13266166585464,95.59881234995082,94.58130591549603,73.84714282545423,89.55104141590141,92.71607312920963,91.54970671999382,95.78718826953057,100.17182208812318,106.82904281782889,104.45374908036621,103.94595332870435,93.81454571817949,101.02952615087354,103.14077117199432,101.25361696161912,99.89484612458219,101.1902275381712,111.6271449080651,108.39402733840821,103.81751788078999,97.98319302909398,80.11647387716872,,86.13752788646912,104.57107353409614,106.9715467708538,101.03951208585529,104.89581782495605,118.16974302778628,115.99476974340409,118.3309809017962,117.83374846496436,119.20226654632313,117.58009909234609,114.88277379698049,110.86964137209057,119.03939160544455,118.0380651573688,105.401591448758,98.45227641346727,78.79976747865868,96.73622297875896,100.10924257972161,101.61486922354524,99.5544598620885,108.50830188286274,115.5236554501766,103.05209911667578,96.9795048981149,99.87394112028173,103.49144770865132,105.60835655967978,107.77472461994395,113.51105096190614,118.32269892511788,116.89392731783948,123.99846471396579,121.0400204170108,112.57106968922875,115.8035243619833,109.75947673251582,95.41341094433383,,129.77744782167622,118.15343798733898,112.50935346996684,106.3080985855066,112.61982298947703,113.17943869845837,115.18085665529145,119.01389248335637,123.33792568898542,139.8597532948739,152.9236390813043,147.1013539015634,134.07774834719444,109.53298753029452,106.43463029073634,112.62543577644381,119.0913818834609,121.91951686872939,137.3954570419325,132.3289509853343,135.09283647840488,131.62972416152448,128.01701485488044,128.35120002848674,134.58459485389488,123.2720430171229,127.07833678776267,113.6090385300443,105.59327618620365
9,2001-03-17 21:56:40+00:00,,,,215.08982823662583,203.41423841571813,201.184965086937,187.98122102975987,180.40169602741798,176.62111962276055,169.22208986652865,160.75457846881568,159.47439567843114,167.29765564783108,178.36425417619137,188.8213053835251,194.80695505368325,193.57647351626272,171.60636662622755,167.07989530865544,167.56624746447193,172.96041605568303,184.34125397222058,187.88495678772986,189.3412330627219,,178.47464762225832,176.29305099487414,162.51687683150539,159.25407138440573,160.84854927690733,158.173381342446,160.9588076153113,158.4232733331096,161.01767084415337,167.1016204433892,158.46554803234724,,177.5023637531415,163.79439792390275,147.36100545377369,134.82801886305052,134.6728344601113,152.2309687962944,168.85577822447542,176.8356665858388,160.85282405846874,155.4653246837642,159.7822306244585,169.71081943412835,,,,149.55861493278064,163.26532179427267,178.34566406128275,,,,143.37622316455747,147.70436028255557,149.2315633792461,159.04945037754896,164.04927106981606,,159.76236305121265,137.30072881500496,136.5892094826818,139.50027337465846,148.38189632738562,153.98677602696682,170.29634688040542,176.26052020644815,167.71734057066945,152.75296602384938,150.49250660866176,148.91036165568224,143.69493330632304,148.57469199044644,147.96504675141603,137.7934347057082,135.098291816008,133.54646690596684,155.5383461311912,165.01072662883598,168.70669201150042,156.16990486181376,154.9167945481969,160.8154807390171,162.903256634763,172.92156051044444,166.98879214486954,168.678264246188,172.66009444193156,159.27290328965228,165.05507617582703,174.19488986919217,164.38079975079083,161.34106106465325,165.05243879556303,167.68240827811638,150.51854616060328,150.76579395258776,149.84570780464006,148.654007499241,155.60223242798457,169.5811208804355,185.39528515081324,195.03029641352754,188.45110527574502,185.84115303576093,150.6274793008314,148.7091498134793,141.63729248153578,156.48549884837738,172.38466055669437,166.5667850421444,169.97810334788272,183.51133641072784,165.67636255285856,154.68193438850622,,,151.07486964617658,154.7208172577187,147.80849154834007,153.57839226922272
