,dates,usa_CA_0203-0000,usa_CA_0203-0001,usa_CA_0203-0002,usa_CA_0203-0003,usa_CA_0203-0004,usa_CA_0203-0005,usa_CA_0203-0006,usa_CA_0203-0007,usa_CA_0203-0008,usa_CA_0203-0009,usa_CA_0203-0010,usa_CA_0203-0011,usa_CA_0203-0012,usa_CA_0203-0013,usa_CA_0203-0014,usa_CA_0203-0015,usa_CA_0203-0016,usa_CA_0203-0017,usa_CA_0203-0018,usa_CA_0203-0019,usa_CA_0203-0020,usa_CA_0203-0021,usa_CA_0203-0022,usa_CA_0203-0023,usa_CA_0203-0024
0,1984-05-02 18:13:15+00:00,,163.3742586926134,169.37604060732792,170.14172850684602,185.98572296573838,197.88235232230957,186.2284453699836,189.14174622199363,217.78022812649152,217.45955128506955,179.18421097122973,,,177.2665991292627,198.6542197584703,201.60794268637815,,180.10313601271557,,,,177.63295593488223,196.2881249625746,166.44044914366683,
1,1984-09-07 18:16:09+00:00,186.27805892040104,192.83325875934335,201.41602639091886,204.28109327984146,203.2540051790729,209.59568937917274,216.6472696377334,212.48756190026867,208.56744553954746,207.6437605109066,215.36527254769607,219.3386893151175,203.03417661606207,211.07291226532118,222.80887066597356,217.28691946461865,236.2629897412108,218.20832482130666,222.10239070873064,223.65802141435634,212.66544506060316,216.76685238653502,204.01767544862201,203.80482674296826,217.1897058820646
2,1984-09-23 18:16:11+00:00,168.82581779268781,178.99098809001072,192.83990639701767,200.441949380636,195.9829102265777,189.79767434262277,193.88715116746633,203.6458309974178,205.86001666031171,194.80546038432138,200.69762531429114,209.07909378170118,189.6568314416691,199.79932752692505,209.04664404810663,213.56089635822474,209.98650833742778,211.12889948416904,217.01085352944568,217.6899037329391,206.3287933368446,196.6308652349823,180.59446992249823,192.87411816079822,181.4546155535379
3,1984-10-25 18:16:05+00:00,168.79911669698603,187.180948382988,205.29111377170366,208.24736233809864,192.9753928818181,192.1623331921464,197.1535526251847,204.9670627504902,217.9731943199309,217.36454485988935,214.28274030132215,214.63215865003767,213.86340098159008,208.13019156802966,213.70561626097236,235.20439722562128,231.95556530395658,225.8664287074776,225.0158229465194,224.32818862883124,230.51034807710553,217.58084775033734,197.62983639077507,185.6537496793016,163.81621108782767
4,1985-10-12 18:15:03+00:00,196.7252739556307,194.56715104775878,204.91490384193878,215.6812131944914,214.83067496636025,221.6062472136562,230.4371791166754,236.22778985928127,240.6129296082625,239.54597710896024,232.37201617055746,231.80498029089577,228.14445886735427,234.59499871838685,233.29194811277605,239.74245154633115,245.21043033278704,249.90345236572202,246.01313891065269,244.022531221338,244.56454553084396,237.23588775848532,232.62730900336493,227.2083737245911,
5,1985-10-28 18:14:51+00:00,199.13765536626295,213.24246505243488,201.1023325925932,208.05003224163357,212.29637891141448,218.5188314942606,223.3598658346838,235.38527415921513,234.91336410877997,235.35881631171569,232.5652821217,231.25832040905135,226.6941318093933,225.5552467810801,230.0825817898852,231.91435533116018,237.35475215648447,237.2493207724224,237.69156698544177,232.16312346326418,229.835989202634,226.8494726469227,220.43802115283464,213.04292672152752,
6,1986-03-21 18:12:01+00:00,180.11828400183964,176.65103762116715,188.87672597190132,205.647734285227,209.23466699481332,207.38942155804602,214.80438299769673,213.35775793471038,195.40461518539362,198.77163775153605,202.4657779768594,201.20257750878534,200.83073162029908,188.82451896264556,194.17605495251632,187.42971112337185,180.19932021171317,180.2907075452086,178.4897341875466,185.90401838311536,183.3069817124191,199.73763681501416,187.1681127120291,171.60499562504833,155.95268196628757
7,1986-05-08 18:10:55+00:00,184.37758738367208,203.83511195487316,185.95614512715807,192.83725169773683,219.36054354453037,216.6738877043357,221.6061986002395,209.7124263216267,212.40657172703894,212.84128438991218,205.15739288854763,204.3779025190291,197.78958358642237,202.00133355026932,209.92015256016853,211.58921693510212,194.43035302293646,182.71503209763068,190.23096121185696,184.42477572706136,183.59724455052014,187.1080216805646,193.8581585213935,179.103941592804,170.88856982850558
8,1986-06-09 18:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-07-11 18:08:57+00:00,191.78061274912656,198.6712034373034,212.25279778724766,205.59746364338062,211.42064359609688,222.23871969289937,214.39980182009168,212.68549956290374,219.2417541303851,211.7416200488329,210.0903684659756,197.39811366751783,199.08761406987045,213.65357503634172,223.70980148341988,213.32898441440625,208.98565085060278,201.82134162217386,204.91978317944427,203.71671166581297,203.19874962842746,199.4801431908922,208.6472349374288,185.82894073378856,164.03520966375203
10,1986-10-31 18:05:05+00:00,190.47300095810547,203.80901840393992,201.49066594109962,213.16210478826625,225.09618021132653,223.01179877838842,225.48560637898854,204.0517278325387,181.65132990875335,208.53637343641321,214.89518046273113,205.81771690877315,212.27933213595077,208.82153089015952,176.5048757773507,185.6573098080321,202.62977442179425,204.7497195478997,179.56444921829313,177.9111850017799,197.5806855876979,201.58780872789043,,179.01790072029854,163.35344024683218
11,1986-12-02 18:04:29+00:00,137.535733573349,,,,,187.41527070739735,,203.9524479505552,179.9663492492393,,,,,,,176.07269718506143,167.26579125400855,173.88323683341898,,,,,,175.32147114241278,155.93206860470528
12,1987-02-04 18:06:27+00:00,110.30482809984555,,177.84528693962537,203.53282113228386,196.21228521488788,192.35038994893506,201.5646674500429,189.74178648121608,172.46284528917852,,165.23214106792798,187.00909674436164,194.765390083897,,163.0413690808622,153.63138055446188,160.3536720346686,168.82136978906985,,,,,,144.927962218003,121.53038479409688
13,1987-02-20 18:07:05+00:00,106.99701033568363,,179.17001620646826,193.36602416493403,200.66989505866985,201.00748824583894,215.40351744502485,206.70873991806985,190.5393361647998,176.66549336623686,183.33381795566444,200.23419161254506,208.60704649229248,191.3090349297386,173.41520216642465,159.8479268646642,165.58862724778595,184.44676875128715,181.2242579035449,178.71744231945073,184.00100680519438,,,148.58963518641585,118.96157602259478
14,1987-04-09 18:08:50+00:00,157.16419367612326,176.64859646851804,193.755219970365,205.68276279227865,199.10002895848552,193.7868212226496,196.55613645588514,195.410662696572,201.0890830110534,206.43702247137625,218.92668728479086,216.94222503788356,217.4266464077334,203.59417452965604,192.97844699257791,179.5903329190039,172.4650171146187,181.47642727596372,191.7516747691131,182.1921061297839,182.4886000254006,183.7898405898394,,154.59929649342484,157.35910118035423
15,1987-08-15 18:12:08+00:00,202.26069863899068,206.55278752767083,211.24244042765883,208.54999544977747,217.6968281069611,217.36108621987347,231.3006002556942,221.74602429231692,228.36098597051318,230.95657541009058,228.81815005744102,232.16274663850194,233.83416326820065,237.08190026695465,223.50464408871858,223.19560918430363,232.53154940134982,225.07211018589223,195.46328234026305,198.86260804427124,228.58864423040163,220.4916829623359,217.3309583813089,192.02680021197574,193.60849362011342
16,1987-09-16 18:12:57+00:00,188.09769866997476,200.55502441134377,204.06872771573427,212.58837801243783,216.53146934179114,224.032958885898,223.82725735587456,216.53696132287985,212.36224269895575,211.74619371723188,221.72500516820796,227.48087313792544,225.3959517966346,224.22769956448104,221.0800068198604,228.98771360212598,227.19666881305292,212.84448995702547,207.84551100418972,213.31993108237407,223.62246856102124,217.55481085687614,206.98547761245877,195.5831875633684,199.51828080617045
17,1988-03-26 18:16:06+00:00,173.25179184743897,191.74228783622524,204.5779098356311,202.01842169815248,217.18917779296137,213.94146500568317,201.55908515113356,204.2003741789867,202.2793478211262,199.69216847681986,207.5647733364678,201.78437488718612,194.59424104707907,183.36496915036898,189.11083477420436,209.55657253893702,219.77915370203766,215.22971678030316,203.00898381524289,210.4069257119765,201.07252042053221,176.22139303830306,182.9085665894724,183.85021069141797,163.32601845241652
18,1988-04-11 18:16:10+00:00,202.7153174846191,197.56536950964133,208.83663076778618,220.8361261159453,215.6621069546726,210.22449401781464,201.1195746645099,212.0426760932308,229.96831798881956,226.1590239318597,213.52814861043223,208.13603506960675,195.61450818462342,201.1158266801107,212.0360555475627,220.9840106561792,213.99354610483303,217.58704969633234,221.15741279521575,210.08605833044484,191.48029555722692,183.68494737207837,189.51135352085416,188.7325683492272,174.18605039432543
