,dates,usa_CA_0203-0000,usa_CA_0203-0001,usa_CA_0203-0002,usa_CA_0203-0003,usa_CA_0203-0004,usa_CA_0203-0005,usa_CA_0203-0006,usa_CA_0203-0007,usa_CA_0203-0008,usa_CA_0203-0009,usa_CA_0203-0010,usa_CA_0203-0011,usa_CA_0203-0012,usa_CA_0203-0013,usa_CA_0203-0014,usa_CA_0203-0015,usa_CA_0203-0016,usa_CA_0203-0017,usa_CA_0203-0018,usa_CA_0203-0019,usa_CA_0203-0020,usa_CA_0203-0021,usa_CA_0203-0022,usa_CA_0203-0023,usa_CA_0203-0024
0,1984-05-02 18:13:15+00:00,,159.84868555134338,166.17097411526424,167.20375088912098,183.04774534801334,194.6772858302459,183.02337887791992,185.93667972992995,214.57516163442784,214.25448479300587,175.97914447916605,,,174.32862151153765,195.71624214074527,198.08236954510812,,176.57756287144554,,,,173.7156524445822,193.08305847051093,163.23538265160315,
1,1984-09-07 18:16:09+00:00,179.65682748716665,184.88778103946208,194.19286482739042,197.65986184660707,196.6327737458385,202.3725278156443,209.42410807420495,205.26440033674024,201.34428397601903,200.42059894737815,208.14211098416763,212.11552775158907,196.41294518282768,204.4516808320868,216.18763923273917,209.34144174473738,227.43468116356493,210.2628471014254,214.15691298884937,215.71254369447507,203.8371364829573,207.93854380888916,196.79451388509358,196.58166517943982,208.36139730441874
2,1984-09-23 18:16:11+00:00,160.30271669087506,168.76326676783543,183.54197792231287,191.91884827882325,187.45980912476494,180.49974586791797,184.58922269276152,194.34790252271299,196.5620881856069,185.50753190961657,191.39969683958634,199.78116530699637,181.13373033985636,191.2762264251123,200.52354294629387,203.33317503604945,198.62237353501078,200.90117816199376,206.7831322072704,207.4621824107638,194.9646585344276,185.2667304325653,171.29654144779343,183.57618968609341,170.0904807511209
3,1984-10-25 18:16:05+00:00,151.0718268253447,165.9082005370184,185.95225209354948,190.5200724664573,175.24810301017675,172.82347151399222,177.8146909470305,185.628201072336,198.63433264177672,198.02568318173516,194.94387862316796,195.29329697188348,196.13611110994873,190.4029016963883,195.97832638933102,213.93164937965167,208.31917880843477,204.593680861508,203.7430751005498,203.05544078286164,206.87396158158373,193.94446125481554,178.29097471262088,166.3148880011474,140.17982459230586
4,1985-10-12 18:15:03+00:00,187.51504900824116,183.51488111089134,194.86738571751383,206.47098824710184,205.6204500189707,211.55872908923124,220.38966099225044,226.18027173485632,230.56541148383755,229.4984589845353,222.3244980461325,221.75746216647082,218.93423391996473,225.3847737709973,224.0817231653865,228.6901816094637,232.9301304029343,238.85118242885457,234.96086897378524,232.97026128447055,232.28424560099123,224.9555878286326,222.57979087893997,217.16085560016614,
5,1985-10-28 18:14:51+00:00,187.16643762570658,198.87700376376722,188.04282233016806,196.0788145010772,200.3251611708581,205.45932123183547,210.30035557225867,222.32576389679,221.85385384635484,222.29930604929055,219.50577185927486,218.19881014662622,214.72291406883693,213.58402904052372,218.11136404932884,217.54889404249252,221.3931285024093,222.88385948375475,223.3261056967741,217.79766217459652,213.87436554855884,210.88784899284752,207.3785108904095,199.9834164591024,
6,1986-03-21 18:12:01+00:00,182.06419438621452,178.986130082417,190.99953730031027,207.59364466960187,211.1805773791882,209.51223288645497,216.92719432610568,215.48056926311932,197.52742651380257,200.894449079945,204.58858930526836,203.32538883719428,202.77664200467396,190.77042934702044,196.1219653368912,189.7648035846217,182.79386739087968,182.62580000645843,180.82482664879643,188.2391108443652,185.9015288915856,202.33218399418067,189.29092404043806,173.72780695345728,158.54722914545408
7,1986-05-08 18:10:55+00:00,178.62025533169668,196.9263134925027,179.67541925227582,187.07991964576144,213.60321149255498,210.39316182945345,215.32547272535726,203.43170044674446,206.1258458521567,206.56055851502992,198.87666701366538,198.09717664414686,192.03225153444697,196.24400149829393,204.16282050819314,204.68041847273165,186.75391028696924,175.8062336352602,183.3221627494865,177.5159772646909,175.92080181455293,179.4315789445974,187.57743264651126,172.82321571792176,163.21212709253837
8,1986-06-09 18:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-07-11 18:08:57+00:00,198.4455030114841,206.66907175213248,219.52358716436498,212.26235390573817,218.08553385845443,229.5095090700167,221.670591197209,219.95628894002107,226.51254350750241,219.01240942595024,217.3611578430929,204.66890304463516,205.752504332228,220.31846529869927,230.37469174577743,221.32685272923533,217.87217120041285,209.81920993700294,212.91765149427334,211.71457998064204,212.08526997823753,208.36666354070226,215.91802431454613,193.09973011090588,172.9217300135621
