dates,nzd0406-0000,nzd0406-0001,nzd0406-0002,nzd0406-0003,nzd0406-0004,nzd0406-0005,nzd0406-0006,nzd0406-0007,nzd0406-0008,nzd0406-0009,nzd0406-0010,satname
2001-06-05 21:57:16+00:00,303.02,288.11,321.22,344.72,349.03,343.95,336.42,325.78,323.85,322.09,324.38,L7
2001-07-07 21:57:00+00:00,312.78,293.51,328.23,346.91,346.45,346.94,346.56,334.18,328.44,323.72,333.10,L7
2001-08-24 21:56:24+00:00,320.15,316.76,320.92,333.65,341.31,343.96,339.02,334.05,327.55,324.14,333.74,L7
2001-09-25 21:56:04+00:00,327.22,320.66,326.02,338.93,346.63,347.36,348.16,334.37,336.31,327.15,331.85,L7
2002-02-16 21:56:30+00:00,321.99,315.81,316.29,323.18,336.41,336.45,341.57,334.94,324.88,322.78,337.74,L7
2002-03-20 21:56:24+00:00,322.99,320.28,324.49,328.81,331.81,337.47,342.86,334.99,329.20,330.41,333.23,L7
2002-05-07 21:56:27+00:00,329.84,322.77,314.72,330.20,334.79,340.21,341.72,330.29,330.35,326.49,330.83,L7
2002-10-14 21:55:19+00:00,331.35,324.90,333.07,338.34,340.97,342.45,344.94,331.82,324.58,320.42,326.93,L7
2002-10-30 21:55:25+00:00,326.09,324.39,333.72,336.86,340.80,341.83,342.71,335.02,323.11,321.81,327.51,L7
2003-01-18 21:56:06+00:00,332.91,320.60,323.98,340.98,340.33,336.97,336.66,324.91,325.10,331.17,334.74,L7
2003-04-08 21:56:23+00:00,314.55,311.23,316.14,325.24,328.53,333.18,331.99,321.83,321.29,323.32,328.53,L7
2003-04-24 21:56:22+00:00,318.14,305.19,305.49,324.17,324.92,336.97,335.98,322.89,318.19,323.08,332.29,L7
2003-05-10 21:56:22+00:00,307.80,308.47,316.81,325.17,336.78,335.47,338.48,326.00,318.54,316.27,336.76,L7
2003-07-21 21:44:09+00:00,307.75,300.91,321.27,330.36,332.18,334.70,336.30,330.31,325.29,319.93,328.94,L5
2003-07-29 21:56:05+00:00,311.00,325.58,322.69,,,336.18,334.85,332.20,322.80,317.50,323.72,L7
2003-08-06 21:44:26+00:00,299.66,293.07,303.49,319.59,317.29,332.44,340.95,337.06,,326.85,323.61,L5
2003-08-22 21:44:43+00:00,327.49,,309.97,319.08,339.38,327.16,319.56,314.78,308.59,314.41,320.30,L5
2003-08-30 21:55:58+00:00,,307.99,320.40,334.50,347.49,340.92,338.22,334.98,326.49,325.41,332.87,L7
2003-11-18 21:56:15+00:00,324.40,314.62,315.68,,,340.35,344.73,330.65,327.12,326.39,335.12,L7
2004-04-02 21:46:54+00:00,335.05,321.87,325.68,338.22,340.28,347.95,354.58,340.98,336.50,334.54,340.36,L5
2004-04-10 21:56:50+00:00,325.79,315.20,322.09,328.39,334.78,,,333.38,332.50,329.52,337.31,L7
2004-05-04 21:47:51+00:00,317.12,329.06,328.19,342.56,351.74,350.82,356.09,344.95,337.62,330.84,328.69,L5
2004-05-20 21:48:20+00:00,301.85,307.56,309.57,327.25,329.32,336.25,334.14,326.91,320.19,315.92,323.17,L5
2004-06-05 21:48:48+00:00,307.22,293.12,314.91,330.55,338.96,342.26,340.86,331.71,325.52,331.67,327.49,L5
2004-06-21 21:49:16+00:00,294.42,300.07,316.11,334.98,345.78,339.73,348.92,357.43,334.33,337.00,342.09,L5
2004-07-07 21:49:44+00:00,312.57,313.10,321.39,336.41,339.55,343.96,343.23,332.29,323.70,328.82,332.28,L5
2004-08-08 21:50:26+00:00,310.79,313.64,312.20,325.34,333.01,337.58,335.22,330.22,318.44,316.91,325.28,L5
2004-09-25 21:51:43+00:00,339.99,327.21,321.51,333.84,334.72,346.75,345.47,340.19,333.76,330.72,339.14,L5
2004-10-19 21:56:19+00:00,331.36,319.50,321.89,327.48,332.82,,337.89,332.48,326.23,324.98,329.01,L7
2004-10-27 21:52:23+00:00,339.89,324.60,338.95,346.07,339.73,335.98,333.65,324.18,324.44,323.48,327.60,L5
2004-11-20 21:56:37+00:00,,327.41,332.84,337.85,338.91,342.52,346.46,338.17,332.75,330.36,334.98,L7
2004-12-22 21:56:54+00:00,,,,,,332.98,337.10,333.71,318.31,313.10,320.68,L7
2005-01-15 21:53:45+00:00,349.75,341.71,341.17,343.73,335.25,341.88,343.93,336.42,324.98,327.17,329.13,L5
2005-02-08 21:57:10+00:00,335.25,324.65,325.75,344.79,341.23,337.54,336.82,331.52,327.49,325.45,330.23,L7
2005-03-04 21:54:27+00:00,333.98,320.31,324.51,334.35,334.29,338.44,342.05,332.13,333.51,333.76,335.09,L5
2005-04-05 21:54:42+00:00,334.63,325.83,322.06,333.72,340.53,343.86,344.01,334.63,333.18,339.47,338.75,L5
2005-04-13 21:57:12+00:00,326.08,316.86,318.39,326.29,330.37,334.16,336.15,326.90,322.91,324.15,,L7
2005-04-21 21:54:46+00:00,337.74,322.72,318.86,336.93,338.53,339.05,337.58,335.89,327.58,333.32,341.64,L5
2005-05-31 21:57:11+00:00,314.72,,,329.74,321.98,333.19,329.86,325.25,321.21,318.66,325.39,L7
2005-06-08 21:55:08+00:00,302.25,291.66,311.68,333.15,334.40,340.22,332.20,327.73,322.21,320.59,324.02,L5
2005-06-16 21:57:04+00:00,323.56,317.75,322.27,,,349.32,350.71,344.89,335.58,337.16,,L7
2005-06-24 21:55:13+00:00,310.28,294.47,310.08,333.01,328.21,336.93,344.25,332.81,325.31,321.61,320.57,L5
2005-07-10 21:55:19+00:00,293.74,302.63,317.42,331.04,337.20,343.97,336.61,328.06,320.00,320.46,325.25,L5
2005-08-03 21:57:01+00:00,312.83,,,,348.92,347.72,344.27,338.64,327.25,331.97,337.75,L7
2005-08-27 21:55:43+00:00,320.58,306.75,314.22,326.74,337.60,340.03,337.01,328.99,318.96,322.86,323.21,L5
2005-09-20 21:56:42+00:00,316.38,308.85,311.52,325.07,334.56,335.68,339.38,325.50,329.42,327.01,330.59,L7
2005-09-28 21:55:44+00:00,328.28,316.02,318.56,327.86,335.85,343.36,344.35,339.26,336.24,334.06,339.45,L5
2005-10-06 21:56:37+00:00,328.50,320.54,321.88,328.61,336.34,342.51,343.49,339.36,334.51,334.07,335.93,L7
2005-10-22 21:56:51+00:00,321.41,,,321.44,326.85,333.55,334.88,334.07,329.06,326.85,330.06,L7
2005-10-30 21:55:39+00:00,343.66,327.39,310.91,325.94,325.80,331.91,337.83,335.06,332.40,353.04,352.56,L5
2005-11-07 21:57:03+00:00,340.70,328.27,326.30,334.64,342.63,346.64,350.69,338.07,343.19,,336.60,L7
2005-12-25 21:57:19+00:00,337.92,325.51,330.95,337.16,341.86,346.39,350.43,347.16,344.73,344.41,343.72,L7
2006-01-10 21:57:28+00:00,332.37,320.52,324.48,,337.55,342.80,346.55,341.33,337.06,333.52,335.62,L7
2006-01-26 21:57:35+00:00,328.46,327.43,328.57,338.26,339.54,340.96,343.44,340.34,333.76,333.05,336.22,L7
2006-02-11 21:57:40+00:00,,301.47,311.81,320.00,322.85,324.38,325.32,321.11,322.77,324.30,327.27,L7
2006-02-19 21:58:15+00:00,,,,325.69,336.86,339.73,336.13,331.80,332.36,335.75,336.77,L5
2006-03-15 21:57:43+00:00,,,319.28,334.06,335.54,338.86,339.15,332.86,330.90,333.95,337.02,L7
2006-03-31 21:57:42+00:00,320.96,315.25,,,336.88,341.24,342.72,336.51,335.54,336.75,339.80,L7
2006-04-16 21:57:37+00:00,,,,324.74,322.96,327.49,335.24,327.11,321.25,321.07,327.61,L7
2006-06-19 21:57:36+00:00,295.38,,,,329.70,,341.91,338.01,338.30,335.97,339.22,L7
2006-06-27 22:00:24+00:00,302.68,278.56,310.84,322.78,332.58,340.99,345.77,332.75,332.99,328.67,330.74,L5
2006-07-21 21:57:21+00:00,291.84,287.69,298.67,316.82,320.42,,326.45,319.32,315.67,322.86,326.47,L7
2006-08-22 21:57:16+00:00,318.98,314.70,315.96,331.08,331.16,335.95,,,,,,L7
2006-09-07 21:57:12+00:00,332.27,326.74,325.12,340.38,338.48,,,345.36,333.62,323.51,331.69,L7
2006-10-09 21:57:00+00:00,340.20,331.95,332.99,334.15,332.90,336.23,334.83,333.19,321.14,322.61,,L7
2006-11-02 22:01:56+00:00,342.14,335.70,333.26,337.47,337.33,338.34,343.44,342.32,327.38,321.24,335.70,L5
2006-11-10 21:57:30+00:00,338.66,323.02,327.57,331.39,339.59,339.86,344.28,333.82,324.11,319.47,,L7
2006-11-26 21:57:40+00:00,340.08,329.41,325.93,328.06,334.68,337.85,339.63,,321.94,323.09,324.73,L7
2007-01-05 22:02:28+00:00,342.58,328.18,327.88,333.20,332.58,340.05,342.47,323.10,312.35,310.16,318.62,L5
2007-01-21 22:02:33+00:00,343.18,328.35,327.75,332.61,334.11,340.01,346.58,335.66,329.26,325.72,319.46,L5
2007-02-06 22:02:35+00:00,341.89,323.84,321.62,331.31,336.07,341.65,345.39,338.20,332.15,326.69,329.82,L5
2007-03-02 21:58:07+00:00,342.23,327.33,329.35,332.56,334.12,340.35,341.02,331.04,324.14,327.03,331.55,L7
2007-03-18 21:58:09+00:00,345.11,338.25,338.54,340.99,340.42,344.11,342.59,,,316.23,327.31,L7
2007-04-19 21:58:07+00:00,323.68,322.58,328.21,331.72,331.34,337.33,336.71,,324.44,324.07,330.92,L7
2007-08-25 21:57:35+00:00,326.76,326.13,319.72,336.74,337.04,339.40,333.24,330.41,322.05,316.82,,L7
2007-09-10 21:57:27+00:00,326.60,317.73,323.76,335.64,333.55,339.42,339.64,331.58,325.85,312.14,322.15,L7
2007-10-12 21:57:23+00:00,311.68,305.20,,315.06,317.45,324.29,324.01,317.50,310.31,303.02,311.63,L7
2007-10-28 21:57:34+00:00,,,323.82,326.37,327.51,329.19,332.91,325.82,316.16,309.16,316.39,L7
2008-01-16 21:57:59+00:00,336.95,328.61,330.60,339.46,340.74,335.58,337.11,328.86,326.06,320.66,329.02,L7
2008-02-25 21:58:00+00:00,332.48,321.06,327.07,333.59,337.30,335.77,338.39,334.51,328.61,325.57,333.44,L5
2008-03-04 21:57:48+00:00,326.46,316.61,320.31,336.52,333.74,,,328.15,324.24,330.89,333.75,L7
2008-06-08 21:57:25+00:00,279.54,286.02,302.56,317.23,322.29,331.00,332.19,326.06,321.40,319.95,324.40,L7
2008-07-10 21:57:04+00:00,316.36,302.66,323.54,329.58,330.24,340.10,339.71,332.66,,,329.30,L7
2008-08-27 21:56:41+00:00,326.18,319.78,312.57,329.86,347.10,345.92,341.39,328.81,,,329.13,L7
2008-10-14 21:56:17+00:00,331.50,324.10,319.51,333.10,,,346.54,334.76,334.08,332.57,329.67,L7
2008-10-30 21:56:33+00:00,330.92,318.16,320.64,332.42,337.36,343.00,342.82,337.09,330.32,326.86,329.03,L7
2008-11-15 21:56:47+00:00,329.96,325.40,325.72,334.75,337.52,342.59,346.40,334.24,328.00,327.00,331.19,L7
2008-12-01 21:56:59+00:00,338.41,,316.29,321.32,328.53,331.56,338.68,328.44,322.88,319.97,324.07,L7
2008-12-25 21:52:09+00:00,328.54,315.81,321.13,332.39,333.79,339.89,342.66,332.18,320.75,322.86,327.57,L5
2009-03-23 21:57:50+00:00,332.40,320.04,321.96,331.82,334.65,342.26,343.63,336.40,331.75,334.36,,L7
2009-04-24 21:58:01+00:00,318.10,308.09,313.08,326.76,328.63,335.42,334.13,329.00,319.90,316.10,324.63,L7
2009-05-10 21:58:03+00:00,298.17,296.02,300.35,318.39,330.56,333.25,330.57,318.51,311.36,309.00,319.71,L7
2009-07-13 21:57:57+00:00,300.80,305.54,309.07,324.36,333.79,341.13,336.24,,319.40,319.66,323.60,L7
2009-07-29 21:57:52+00:00,307.78,307.55,319.11,326.85,329.71,336.04,336.93,328.85,323.62,321.03,326.44,L7
2009-12-04 21:58:28+00:00,338.42,328.61,,331.01,334.29,336.51,342.59,332.35,326.33,319.42,326.36,L7
2010-01-13 21:58:24+00:00,336.99,333.34,339.86,337.26,334.09,336.79,341.72,333.84,323.73,315.93,334.18,L5
2010-01-29 21:58:29+00:00,346.41,329.76,339.29,342.74,339.60,344.60,351.13,346.86,328.45,321.11,331.28,L5
2010-02-22 21:59:36+00:00,346.34,320.78,325.06,334.22,337.26,340.69,341.58,332.14,327.61,322.60,325.81,L7
2010-06-30 21:59:49+00:00,301.27,,316.91,333.92,341.83,339.46,335.68,334.44,327.50,326.76,332.74,L7
2010-08-01 21:59:50+00:00,305.08,313.24,,,342.22,341.89,335.78,327.13,327.92,327.31,327.37,L7
2010-09-18 21:59:55+00:00,324.87,313.88,,,331.96,335.99,342.83,333.56,323.51,319.49,324.39,L7
2010-10-04 21:59:53+00:00,343.95,333.44,335.11,340.68,336.81,342.21,348.12,341.16,331.26,326.11,331.76,L7
2010-12-31 21:57:32+00:00,315.22,311.22,316.69,327.23,326.55,324.98,327.35,328.11,322.77,326.21,329.36,L5
2011-01-08 22:00:52+00:00,307.91,301.38,296.02,301.99,311.31,314.05,320.62,310.19,305.20,,318.90,L7
2011-01-24 22:00:59+00:00,338.93,321.19,324.91,331.07,338.77,337.24,340.90,328.03,325.87,323.17,335.41,L7
2011-02-09 22:01:03+00:00,334.74,321.17,327.64,331.96,339.73,341.32,345.31,,,321.37,331.07,L7
2011-03-13 22:01:11+00:00,331.08,319.85,,,331.87,335.49,342.20,333.37,332.18,330.83,339.07,L7
2011-03-29 22:01:13+00:00,330.34,318.65,320.64,333.90,333.24,342.71,345.18,339.12,,,339.60,L7
2011-05-16 22:01:11+00:00,305.36,314.31,322.64,332.28,333.07,334.46,339.65,335.10,327.99,327.95,,L7
2011-07-03 22:01:09+00:00,293.04,294.41,315.98,330.09,338.14,341.41,338.80,329.91,326.66,324.82,335.22,L7
2011-07-19 22:01:08+00:00,319.99,308.63,310.11,328.07,327.04,344.15,346.52,334.47,336.12,333.18,339.42,L7
2011-08-04 22:01:04+00:00,318.97,317.14,310.84,327.59,331.88,340.98,337.72,329.75,,,331.00,L7
2011-08-20 22:01:01+00:00,334.32,322.65,319.02,332.97,337.74,346.24,353.06,,,331.89,337.47,L7
2011-09-05 22:00:57+00:00,,331.24,325.87,327.95,329.36,337.38,340.48,329.35,324.21,320.23,330.31,L7
2011-09-13 21:56:09+00:00,327.36,321.36,313.85,322.03,325.99,332.59,329.66,323.35,308.36,308.77,317.69,L5
2011-09-21 22:00:53+00:00,344.78,332.89,331.55,332.53,340.56,343.82,345.46,,,325.03,335.69,L7
2011-11-24 22:01:19+00:00,331.95,326.49,325.62,331.57,,,342.41,337.83,326.19,323.62,326.08,L7
2012-01-27 22:01:38+00:00,324.02,,,324.27,328.51,330.50,333.91,329.42,325.98,323.00,328.44,L7
2012-03-15 22:01:44+00:00,318.89,312.73,321.35,328.66,331.59,,,334.89,333.95,336.36,340.03,L7
2012-05-02 22:02:07+00:00,275.18,,275.86,302.61,,302.81,307.34,298.75,298.37,302.39,307.74,L7
2012-06-03 22:01:58+00:00,299.98,296.02,299.10,333.52,331.49,339.68,338.89,,,320.49,325.72,L7
2012-08-22 22:02:50+00:00,314.50,311.37,312.32,328.15,329.61,334.44,337.70,328.58,323.08,325.52,328.62,L7
2012-09-23 22:03:09+00:00,321.25,313.02,317.57,328.19,335.50,340.87,341.56,334.53,324.64,323.91,329.68,L7
2012-10-09 22:03:16+00:00,316.00,307.44,305.30,315.13,322.26,328.52,335.83,,,325.35,329.31,L7
2012-10-25 22:03:27+00:00,333.06,322.61,320.05,326.32,332.80,339.91,337.19,333.41,325.93,,,L7
2012-12-12 22:03:41+00:00,337.49,332.21,325.73,332.30,333.32,340.83,349.37,343.87,332.48,327.25,341.98,L7
2013-01-29 22:03:50+00:00,328.94,320.91,324.29,332.31,336.94,,346.68,339.12,334.15,330.30,335.31,L7
2013-05-29 22:09:41+00:00,303.70,306.35,315.37,328.84,326.77,335.55,341.38,330.32,327.75,321.06,326.61,L8
2013-06-06 22:03:19+00:00,281.37,288.75,317.32,330.98,331.90,337.62,337.85,325.91,321.21,312.96,,L7
2013-06-30 22:09:35+00:00,303.13,294.07,324.77,336.79,347.15,340.64,337.68,332.32,334.00,329.59,335.07,L8
2013-07-16 22:09:36+00:00,304.24,305.88,310.72,330.30,344.24,341.65,336.32,328.76,324.02,321.29,325.60,L8
2013-07-24 22:02:56+00:00,299.72,299.94,307.36,323.50,325.19,336.06,338.59,326.99,322.19,317.79,324.93,L7
2013-08-25 22:03:01+00:00,317.48,312.04,315.97,328.18,,,341.54,334.81,325.69,329.92,331.26,L7
2013-09-02 22:09:40+00:00,324.79,317.70,309.93,327.63,339.15,345.81,348.63,332.75,324.13,333.42,332.59,L8
2013-09-10 22:03:14+00:00,319.41,311.04,316.36,328.13,324.14,341.96,350.79,341.20,334.16,333.63,333.95,L7
2013-09-26 22:03:23+00:00,317.39,305.97,310.48,319.16,325.42,329.55,332.42,322.65,319.06,322.53,,L7
2013-10-12 22:03:36+00:00,318.69,314.33,315.79,322.78,323.23,,,330.29,327.98,328.65,327.88,L7
2013-10-28 22:03:42+00:00,334.38,,,331.49,340.33,340.88,347.94,338.88,337.25,336.67,340.32,L7
2013-11-13 22:03:48+00:00,325.33,312.73,,,335.91,339.69,344.88,341.30,331.69,334.32,332.25,L7
2014-01-16 22:04:14+00:00,325.61,316.23,317.33,329.18,329.42,334.27,336.26,331.09,329.11,327.89,331.51,L7
2014-01-24 22:08:45+00:00,320.35,311.37,313.69,321.56,328.88,328.84,333.88,328.94,331.40,327.05,329.49,L8
2014-02-17 22:04:20+00:00,324.66,316.89,320.14,333.05,332.92,334.68,341.93,334.30,335.80,331.60,334.51,L7
2014-03-05 22:04:25+00:00,,,307.70,319.37,324.19,323.73,326.58,321.02,322.57,324.06,323.52,L7
2014-03-13 22:08:09+00:00,332.23,318.83,325.94,339.75,337.97,337.78,341.14,339.17,,,,L8
2014-03-21 22:04:32+00:00,322.31,,,336.39,339.00,340.68,345.42,336.74,336.62,334.34,342.99,L7
2014-04-22 22:04:48+00:00,310.18,306.82,305.29,317.55,331.39,334.06,333.76,323.06,321.89,324.52,,L7
2014-04-30 22:07:22+00:00,310.42,308.64,307.10,326.01,340.99,345.36,352.09,325.01,320.20,328.81,339.38,L8
2014-05-08 22:04:52+00:00,312.88,,,323.82,335.18,336.81,334.23,322.69,319.10,327.28,333.95,L7
2014-05-24 22:04:59+00:00,291.33,299.48,315.43,328.59,333.56,337.11,326.60,325.60,321.92,325.78,330.03,L7
2014-06-01 22:07:14+00:00,317.87,311.65,318.15,326.76,343.04,351.53,343.78,329.25,327.18,329.63,332.49,L8
2014-07-03 22:07:25+00:00,298.34,301.43,311.35,327.81,330.28,334.48,336.92,330.02,329.05,328.91,332.28,L8
2014-07-27 22:05:14+00:00,290.65,291.66,299.80,320.99,324.63,329.32,335.50,326.37,326.03,328.85,330.29,L7
2014-08-04 22:07:38+00:00,309.61,315.79,318.51,329.69,338.69,343.39,346.65,334.48,334.31,336.50,335.96,L8
2014-09-05 22:07:45+00:00,329.26,320.65,321.41,331.91,339.51,345.55,350.81,343.62,335.85,324.31,324.11,L8
2014-09-13 22:05:16+00:00,317.55,308.87,310.73,318.70,327.22,,,331.56,327.46,323.86,328.41,L7
2014-09-29 22:05:28+00:00,333.74,322.45,,,339.68,348.43,351.50,344.08,332.33,326.71,330.62,L7
2014-10-23 22:07:51+00:00,329.69,314.83,314.82,329.77,337.66,338.47,336.67,329.42,324.10,307.80,322.30,L8
2014-10-31 22:05:47+00:00,325.53,318.43,315.74,321.11,330.10,335.67,337.80,328.66,313.21,313.62,323.15,L7
2014-11-08 22:07:51+00:00,333.13,316.26,317.45,333.41,337.23,341.93,339.53,330.79,323.81,319.70,328.05,L8
2014-12-02 22:06:00+00:00,334.90,324.59,319.42,,,340.52,344.97,332.58,325.48,319.13,327.20,L7
2014-12-26 22:07:42+00:00,332.35,326.17,328.95,332.51,337.73,338.06,340.60,334.12,324.95,323.49,328.01,L8
2015-02-12 22:07:27+00:00,,,320.95,327.54,332.63,334.98,339.33,333.72,331.88,326.57,331.06,L8
2015-02-28 22:07:24+00:00,332.71,328.34,328.06,332.41,333.62,340.03,344.58,336.17,333.31,332.73,338.50,L8
2015-03-08 22:06:31+00:00,325.24,,,326.46,332.43,336.95,342.67,331.53,330.02,326.31,330.48,L7
2015-04-01 22:07:01+00:00,327.78,321.68,326.60,337.15,336.68,339.13,339.85,333.55,329.89,330.07,342.18,L8
2015-05-19 22:06:40+00:00,306.35,301.16,305.44,319.17,323.72,331.36,326.19,322.43,320.15,321.13,330.47,L8
2015-05-27 22:07:06+00:00,300.98,306.68,308.99,324.40,318.13,332.35,334.66,,,316.60,328.60,L7
2015-06-20 22:06:56+00:00,322.28,,326.47,335.21,324.14,337.53,335.52,330.13,318.97,321.39,330.64,L8
2015-07-22 22:07:13+00:00,322.29,323.15,328.35,330.68,329.15,329.96,334.29,327.72,319.65,317.27,327.52,L8
2015-07-30 22:07:24+00:00,292.23,318.79,316.09,333.41,326.10,325.27,,323.48,321.32,319.02,325.40,L7
2015-09-08 22:07:30+00:00,322.89,322.34,323.56,324.58,319.14,334.29,330.22,314.00,314.11,319.89,321.67,L8
2015-10-02 22:07:34+00:00,327.81,321.49,323.81,323.04,323.13,334.46,338.65,,323.85,323.37,333.71,L7
2015-10-10 22:07:38+00:00,332.93,329.27,320.27,329.71,331.02,339.78,334.88,327.16,323.14,320.08,330.54,L8
2015-11-27 22:07:47+00:00,333.55,327.55,328.52,328.54,323.97,326.70,330.80,327.96,321.35,311.13,324.37,L8
2016-01-06 22:09:08+00:00,,322.37,325.20,337.42,332.97,334.24,332.27,325.63,323.58,320.57,332.60,L7
2016-02-15 22:07:33+00:00,323.23,320.54,327.47,332.87,332.08,333.57,335.87,328.90,325.43,324.25,327.94,L8
2016-02-23 22:09:30+00:00,327.27,,333.34,341.76,334.86,335.41,336.27,333.03,327.42,325.18,330.93,L7
2016-03-18 22:07:25+00:00,330.84,327.21,333.00,338.09,336.64,336.77,340.81,330.39,326.54,320.82,323.46,L8
2016-03-26 22:09:46+00:00,320.61,321.84,,,327.12,328.00,329.18,324.96,322.44,320.11,326.00,L7
2016-04-19 22:07:10+00:00,321.34,322.70,331.59,345.12,339.35,341.41,344.92,338.62,334.80,334.59,338.73,L8
2016-04-27 22:09:59+00:00,312.84,311.82,316.66,324.05,327.64,335.02,332.12,327.38,324.64,327.45,331.06,L7
2016-05-13 22:10:01+00:00,,314.71,319.83,330.41,329.96,336.88,337.30,334.55,332.42,329.18,334.88,L7
2016-05-29 22:10:07+00:00,,304.36,314.62,328.74,327.13,330.86,332.17,325.48,325.50,322.08,328.10,L7
2016-06-06 22:07:18+00:00,291.63,,321.08,336.00,347.18,341.52,341.95,329.27,325.08,322.00,329.31,L8
2016-06-30 22:10:11+00:00,312.27,283.33,325.66,339.80,332.13,,332.86,332.71,332.30,327.74,332.02,L7
2016-07-08 22:07:32+00:00,299.33,303.88,318.11,330.62,329.06,336.49,339.50,333.24,325.35,325.63,324.64,L8
2016-07-24 22:07:37+00:00,322.16,316.11,325.95,334.73,339.58,343.23,341.45,334.68,330.14,328.34,332.81,L8
2016-08-01 22:10:14+00:00,300.56,321.77,324.50,,,340.81,340.18,326.82,324.06,318.92,320.64,L7
2016-08-09 22:07:39+00:00,318.91,319.99,327.69,332.34,337.31,340.04,341.75,323.42,326.83,320.10,326.89,L8
2016-08-17 22:10:15+00:00,325.88,321.84,329.42,346.77,345.33,346.82,352.20,332.77,329.42,326.16,327.34,L7
2016-09-02 22:10:19+00:00,320.37,316.44,320.22,337.62,,,337.24,332.05,324.60,326.63,326.75,L7
2016-09-10 22:07:51+00:00,323.10,318.17,318.08,336.75,344.96,340.14,338.84,329.43,326.30,323.81,327.21,L8
2016-10-12 22:07:57+00:00,332.00,315.76,322.99,334.86,342.21,339.83,342.51,336.83,332.20,329.98,332.13,L8
2016-12-15 22:07:53+00:00,,,,,,,,333.88,330.22,331.66,337.27,L8
2016-12-31 22:07:51+00:00,322.64,312.26,314.31,324.08,325.90,335.07,341.12,330.85,326.09,322.65,324.78,L8
2017-01-16 22:07:46+00:00,330.14,321.24,321.61,326.50,336.12,338.03,341.07,327.98,323.39,322.49,332.04,L8
2017-03-05 22:07:26+00:00,316.37,307.42,309.58,318.13,325.35,332.76,337.36,329.19,322.73,322.64,330.22,L8
2017-04-06 22:07:09+00:00,309.64,306.12,310.77,320.04,321.08,327.44,325.02,319.10,316.01,316.04,322.74,L8
2017-04-14 22:09:58+00:00,312.19,308.10,312.87,322.45,328.26,332.29,328.23,,,316.13,317.65,L7
2017-04-22 22:07:00+00:00,315.99,307.24,306.68,325.39,334.87,333.57,336.82,328.00,324.38,328.97,329.70,L8
2017-05-24 22:07:10+00:00,305.58,307.38,317.78,338.46,337.94,344.09,339.67,326.47,324.81,326.68,335.22,L8
2017-06-17 22:10:15+00:00,300.84,297.02,311.21,333.74,341.06,344.45,337.20,333.23,,,332.12,L7
2017-06-25 22:07:23+00:00,285.05,284.78,314.81,325.17,321.80,329.46,328.92,325.98,323.73,307.94,316.81,L8
2017-07-03 22:10:17+00:00,336.94,,296.45,300.24,,,,,326.18,313.35,,L7
2017-08-04 22:10:15+00:00,,307.44,324.60,335.37,331.31,338.50,334.43,324.65,337.12,328.56,326.21,L7
2017-08-12 22:07:40+00:00,320.38,308.29,320.03,328.47,331.03,337.33,339.93,330.43,326.58,326.82,327.07,L8
