dates,nzd0406-0000,nzd0406-0001,nzd0406-0002,nzd0406-0003,nzd0406-0004,nzd0406-0005,nzd0406-0006,nzd0406-0007,nzd0406-0008,nzd0406-0009,nzd0406-0010,satname
1999-07-18 22:00:25+00:00,324.63,318.67,320.24,313.70,,,,,,,,L7
1999-09-04 22:00:33+00:00,326.75,317.87,322.71,323.88,341.61,345.19,344.83,334.53,328.59,322.45,325.55,L7
1999-10-22 22:00:28+00:00,331.09,323.83,330.56,333.02,346.04,345.94,347.33,337.24,328.94,323.23,330.26,L7
1999-12-25 22:00:28+00:00,330.73,323.00,329.66,332.90,341.59,342.43,345.23,335.90,328.76,322.65,329.40,L7
2000-01-26 22:00:26+00:00,330.13,322.64,330.37,336.59,338.15,339.76,343.89,334.22,327.58,323.25,328.36,L7
2000-02-11 22:00:21+00:00,330.36,322.58,329.77,336.04,337.07,339.21,343.09,333.95,327.60,323.11,328.19,L7
2000-02-27 22:00:16+00:00,330.16,322.08,328.68,335.20,335.84,338.33,342.33,334.05,328.51,323.62,328.88,L7
2000-03-30 22:00:09+00:00,330.69,322.87,329.19,336.20,336.27,337.96,341.96,334.29,328.37,324.63,330.46,L7
2000-04-15 21:59:55+00:00,330.09,323.40,329.29,337.31,337.19,337.83,341.74,333.92,328.82,325.50,330.42,L7
2000-05-01 21:59:54+00:00,326.93,322.39,327.76,337.45,337.00,338.14,341.74,333.63,330.34,327.67,331.34,L7
2000-05-17 21:59:43+00:00,324.22,320.95,327.82,338.53,337.79,339.16,341.82,334.64,330.62,328.21,331.50,L7
2000-06-18 21:59:27+00:00,322.86,320.95,326.57,337.63,338.18,339.33,340.90,333.60,330.00,328.16,331.86,L7
2000-07-04 21:59:14+00:00,322.01,321.01,326.53,338.27,339.30,340.43,340.97,333.34,328.19,328.81,330.68,L7
2000-08-05 21:58:44+00:00,320.59,320.13,324.98,338.01,340.11,341.64,341.01,333.82,328.43,329.58,332.00,L7
2000-09-06 21:58:22+00:00,317.94,318.70,324.05,339.40,343.33,344.22,342.13,333.81,327.15,330.41,332.40,L7
2000-10-08 21:58:00+00:00,317.50,318.23,323.14,339.08,342.89,344.93,342.54,334.15,327.49,329.79,331.50,L7
2000-11-25 21:57:58+00:00,321.33,317.16,319.71,333.61,340.09,344.44,341.86,333.35,322.79,325.56,328.46,L7
2001-05-20 21:57:28+00:00,320.38,311.10,325.65,342.12,341.45,344.03,343.48,336.22,324.17,321.64,326.45,L7
2001-06-05 21:57:16+00:00,305.15,292.45,321.11,346.06,349.67,346.25,339.98,329.97,325.67,324.23,327.14,L7
2001-07-07 21:57:00+00:00,307.69,292.80,323.48,346.34,348.60,346.48,342.17,331.37,326.59,324.06,329.13,L7
2001-08-24 21:56:24+00:00,310.81,298.79,322.84,343.17,346.78,345.85,341.38,332.04,326.83,324.08,330.28,L7
2001-09-25 21:56:04+00:00,314.09,303.17,323.48,342.32,346.75,346.15,342.74,332.51,328.73,324.69,330.60,L7
2002-02-16 21:56:30+00:00,323.12,317.74,321.08,331.92,341.45,342.59,342.92,334.45,329.58,324.69,334.44,L7
2002-03-20 21:56:24+00:00,324.07,318.92,322.27,330.31,338.28,340.43,344.20,334.77,330.13,326.78,334.27,L7
2002-05-07 21:56:27+00:00,324.94,319.62,318.50,327.40,334.34,338.04,342.05,333.41,328.14,326.56,333.93,L7
2002-10-14 21:55:19+00:00,330.60,323.83,323.89,334.27,337.88,341.33,343.33,331.06,327.47,323.46,328.88,L7
2002-10-30 21:55:25+00:00,329.09,324.02,327.17,335.13,338.85,341.50,343.12,332.38,326.01,322.91,328.42,L7
2003-01-18 21:56:06+00:00,330.12,323.30,330.26,338.73,340.70,340.42,341.44,330.58,324.26,324.47,329.73,L7
2003-04-08 21:56:23+00:00,326.23,320.28,326.73,335.36,337.66,338.61,339.07,328.39,323.52,324.18,329.43,L7
2003-04-24 21:56:22+00:00,322.92,315.35,319.83,331.81,333.64,337.24,336.83,326.16,321.92,324.84,330.77,L7
2003-05-10 21:56:22+00:00,318.35,311.37,315.61,328.89,332.64,335.65,335.78,323.91,320.78,323.46,333.08,L7
2003-07-21 21:44:09+00:00,312.06,306.45,314.93,326.24,330.60,335.08,335.69,325.26,320.83,320.65,331.63,L5
2003-07-29 21:56:05+00:00,311.85,310.28,316.48,326.24,330.60,335.30,335.52,326.65,321.22,320.02,330.05,L7
2003-08-06 21:44:26+00:00,309.82,307.41,314.31,324.91,327.94,334.82,336.43,328.38,321.22,321.16,328.97,L5
2003-08-22 21:44:43+00:00,312.34,307.41,313.69,323.94,329.85,333.73,334.02,326.44,319.12,320.19,327.74,L5
2003-08-30 21:55:58+00:00,312.34,307.49,314.53,325.44,332.37,334.63,334.54,327.51,320.17,320.85,328.38,L7
2003-11-18 21:56:15+00:00,314.06,308.43,315.58,325.88,334.09,335.29,335.77,330.00,322.06,321.75,327.43,L7
2004-04-02 21:46:54+00:00,329.73,318.25,320.68,338.22,340.28,344.15,349.65,335.81,331.81,330.47,337.74,L5
2004-04-10 21:56:50+00:00,328.41,317.23,321.15,333.31,337.53,344.15,349.65,335.00,332.04,330.15,337.60,L7
2004-05-04 21:47:51+00:00,325.59,320.19,322.91,336.39,342.27,346.37,351.80,337.49,333.44,330.32,335.37,L5
2004-05-20 21:48:20+00:00,319.95,318.42,321.38,334.11,339.03,345.01,348.27,336.56,331.70,327.70,332.38,L5
2004-06-05 21:48:48+00:00,317.41,313.36,320.09,333.39,339.02,344.32,346.42,335.59,330.47,328.50,331.40,L5
2004-06-21 21:49:16+00:00,313.57,311.15,319.43,333.66,340.14,343.40,346.92,339.23,331.11,329.92,333.19,L5
2004-07-07 21:49:44+00:00,313.43,311.43,319.71,334.05,340.06,343.49,346.30,338.24,330.05,329.76,333.06,L5
2004-08-08 21:50:26+00:00,313.10,311.70,318.77,332.96,339.18,342.65,344.72,337.23,328.60,328.15,332.08,L5
2004-09-25 21:51:43+00:00,316.09,313.43,319.07,333.06,338.68,343.16,344.81,337.56,329.17,328.44,332.87,L5
2004-10-19 21:56:19+00:00,314.42,312.91,318.22,332.30,338.24,342.48,342.73,337.02,327.47,327.11,330.89,L7
2004-10-27 21:52:23+00:00,317.25,314.21,320.52,333.83,338.40,341.67,341.72,335.60,327.14,326.70,330.53,L5
2004-11-20 21:56:37+00:00,319.46,314.83,322.48,334.06,337.94,341.25,341.46,335.83,327.40,327.99,332.23,L7
2004-12-22 21:56:54+00:00,326.92,320.91,324.80,334.50,336.46,339.96,339.86,333.03,325.38,324.05,329.85,L7
2005-01-15 21:53:45+00:00,334.36,325.68,328.09,335.72,335.74,339.62,339.96,333.62,325.56,323.82,329.40,L5
2005-02-08 21:57:10+00:00,339.25,327.51,330.35,338.96,337.11,339.61,340.19,333.81,326.85,325.04,330.11,L7
2005-03-04 21:54:27+00:00,338.37,326.48,329.52,338.30,336.71,339.44,340.42,333.60,327.68,326.13,330.73,L5
2005-04-05 21:54:42+00:00,337.48,326.29,329.60,338.28,337.54,339.03,340.24,332.90,327.61,327.22,330.68,L5
2005-04-13 21:57:12+00:00,335.85,325.11,328.19,336.79,336.64,338.42,339.78,332.24,327.09,326.88,330.68,L7
2005-04-21 21:54:46+00:00,336.76,325.51,327.82,337.97,337.36,338.49,339.75,332.62,327.24,327.81,332.26,L5
2005-05-31 21:57:11+00:00,333.16,325.35,325.12,335.65,334.60,337.64,338.44,332.06,326.15,326.88,331.56,L7
2005-06-08 21:55:08+00:00,329.30,320.53,323.20,335.34,334.57,337.92,337.74,331.58,325.71,326.19,330.62,L5
2005-06-16 21:57:04+00:00,328.66,320.19,323.09,335.34,334.57,339.06,339.04,332.91,326.70,327.28,330.62,L7
2005-06-24 21:55:13+00:00,326.82,317.33,321.64,335.08,333.87,339.46,339.76,332.82,327.40,328.13,330.60,L5
2005-07-10 21:55:19+00:00,323.82,315.86,321.22,334.68,334.20,339.87,339.47,332.38,326.72,327.44,330.01,L5
2005-08-03 21:57:01+00:00,320.46,312.99,319.00,333.67,335.57,340.40,339.50,332.59,326.93,327.87,330.97,L7
2005-08-27 21:55:43+00:00,319.13,311.00,317.72,331.66,335.20,340.63,339.52,332.36,326.15,327.64,330.19,L5
2005-09-20 21:56:42+00:00,317.53,309.72,316.28,330.63,335.23,340.38,339.28,331.75,325.78,327.02,329.69,L7
2005-09-28 21:55:44+00:00,318.42,310.35,316.51,330.36,335.29,340.62,339.70,332.38,326.65,327.61,330.66,L5
2005-10-06 21:56:37+00:00,317.91,309.82,316.49,329.84,334.91,340.51,339.65,332.77,326.76,327.16,330.38,L7
2005-10-22 21:56:51+00:00,315.68,307.33,315.95,328.52,334.19,340.59,339.73,333.14,327.25,326.85,329.22,L7
2005-10-30 21:55:39+00:00,318.02,309.56,315.39,328.26,333.43,339.87,339.57,333.30,327.68,329.03,331.34,L5
2005-11-07 21:57:03+00:00,319.76,311.43,316.48,328.84,334.19,340.39,340.43,333.67,328.87,329.03,331.78,L7
2005-12-25 21:57:19+00:00,324.40,317.00,318.97,328.72,336.76,341.18,341.89,335.42,331.58,332.75,335.51,L7
2006-01-10 21:57:28+00:00,328.26,319.23,319.85,328.43,336.80,341.06,342.89,336.74,333.28,334.20,336.55,L7
2006-01-26 21:57:35+00:00,328.28,320.14,320.82,329.52,337.05,341.05,342.94,337.07,333.33,334.08,336.52,L7
2006-02-11 21:57:40+00:00,329.83,318.27,319.92,328.57,334.68,338.93,341.22,335.48,332.92,333.32,335.57,L7
2006-02-19 21:58:15+00:00,329.83,318.27,319.92,328.31,334.86,339.00,340.79,335.17,332.87,333.54,335.67,L5
2006-03-15 21:57:43+00:00,330.85,319.56,320.43,328.98,334.69,338.90,340.97,335.49,333.87,334.55,336.82,L7
2006-03-31 21:57:42+00:00,331.75,320.80,321.77,329.53,334.79,339.00,340.97,336.15,334.21,335.57,337.42,L7
2006-04-16 21:57:37+00:00,332.21,320.83,321.76,329.10,333.57,337.63,340.22,335.04,333.00,334.27,336.66,L7
2006-06-19 21:57:36+00:00,323.02,318.04,323.02,329.98,333.75,337.73,340.10,335.14,332.96,333.20,335.92,L7
2006-06-27 22:00:24+00:00,315.97,308.65,319.00,327.59,332.72,337.06,339.58,333.54,331.66,331.45,334.47,L5
2006-07-21 21:57:21+00:00,307.86,302.08,313.83,326.05,330.81,336.24,337.35,331.09,329.28,330.26,333.46,L7
2006-08-22 21:57:16+00:00,305.97,299.05,311.19,325.90,329.89,336.91,338.54,331.09,329.11,329.88,333.48,L7
2006-09-07 21:57:12+00:00,310.35,304.59,313.97,328.31,330.96,336.91,338.54,333.13,329.75,328.97,333.22,L7
2006-10-09 21:57:00+00:00,313.56,307.93,316.72,328.32,329.74,335.17,336.84,332.62,327.16,325.78,331.15,L7
2006-11-02 22:01:56+00:00,317.64,312.56,319.47,330.45,331.80,337.88,338.48,335.16,328.18,325.81,332.76,L5
2006-11-10 21:57:30+00:00,320.27,314.05,320.63,330.58,332.77,338.27,339.45,334.97,327.60,324.90,332.76,L7
2006-11-26 21:57:40+00:00,322.47,315.97,321.29,330.27,332.98,338.20,339.47,334.97,326.89,324.68,331.43,L7
2007-01-05 22:02:28+00:00,330.84,322.17,323.42,331.57,333.39,338.05,338.52,332.85,322.32,320.42,327.44,L5
2007-01-21 22:02:33+00:00,337.26,327.26,327.06,333.54,335.10,338.33,341.87,335.57,324.26,320.83,326.04,L5
2007-02-06 22:02:35+00:00,337.78,326.88,326.45,333.29,335.21,338.74,342.37,335.95,325.24,321.56,326.67,L5
2007-03-02 21:58:07+00:00,340.36,328.28,327.94,333.46,335.54,339.29,342.20,335.34,325.12,322.17,327.37,L7
2007-03-18 21:58:09+00:00,341.79,329.56,329.43,333.53,335.76,339.83,342.25,333.90,324.06,321.36,326.74,L7
2007-04-19 21:58:07+00:00,339.95,328.52,328.90,333.26,335.58,339.95,342.46,334.02,324.47,321.52,327.26,L7
2007-08-25 21:57:35+00:00,334.44,328.57,328.96,335.50,335.73,340.30,338.39,330.73,323.54,321.04,329.93,L7
2007-09-10 21:57:27+00:00,330.54,326.17,327.56,336.27,335.59,340.06,338.05,331.00,324.11,317.31,326.79,L7
2007-10-12 21:57:23+00:00,322.18,317.91,323.90,329.79,329.85,335.11,333.40,326.50,320.66,314.01,321.57,L7
2007-10-28 21:57:34+00:00,321.68,316.35,322.43,328.45,328.89,333.07,332.45,326.33,318.59,310.28,316.72,L7
2008-01-16 21:57:59+00:00,325.50,319.42,324.48,330.65,331.26,333.58,333.38,326.83,320.09,312.36,319.80,L7
2008-02-25 21:58:00+00:00,326.93,318.15,326.31,330.02,331.31,332.85,334.41,327.65,321.40,314.11,322.53,L5
2008-03-04 21:57:48+00:00,326.83,317.84,325.11,331.11,331.72,332.85,334.41,327.74,321.87,316.91,324.40,L7
2008-06-08 21:57:25+00:00,318.86,313.07,320.13,331.70,333.52,334.12,335.90,329.39,325.08,324.27,330.15,L7
2008-07-10 21:57:04+00:00,318.36,310.99,320.82,331.28,332.86,335.61,336.85,330.05,325.08,324.27,329.98,L7
2008-08-27 21:56:41+00:00,312.13,306.27,314.75,328.30,333.34,339.01,337.76,328.92,322.82,325.42,329.14,L7
2008-10-14 21:56:17+00:00,313.39,308.14,314.55,327.44,333.21,339.01,339.96,330.57,327.74,326.26,328.12,L7
2008-10-30 21:56:33+00:00,316.90,310.14,315.76,328.44,334.25,340.00,340.53,331.88,328.60,326.46,328.31,L7
2008-11-15 21:56:47+00:00,319.08,312.69,317.42,329.49,334.90,340.52,341.51,332.27,328.45,326.60,328.79,L7
2008-12-01 21:56:59+00:00,321.84,312.69,317.26,328.32,333.84,339.03,341.10,331.72,327.34,325.27,328.11,L7
2008-12-25 21:52:09+00:00,328.84,317.65,319.91,330.49,335.76,340.51,342.60,332.60,327.21,325.85,328.57,L5
2009-03-23 21:57:50+00:00,331.95,320.70,320.88,330.97,334.37,339.86,343.45,333.85,327.96,327.27,328.31,L7
2009-04-24 21:58:01+00:00,329.72,317.50,319.80,329.91,333.41,339.12,341.39,332.89,325.60,324.53,327.30,L7
2009-05-10 21:58:03+00:00,324.26,313.07,316.42,327.57,332.28,337.50,339.34,329.80,322.44,321.55,325.43,L7
