,dates,per0009-0000,per0009-0001,per0009-0002,per0009-0003,per0009-0004,per0009-0005,per0009-0006,per0009-0007,per0009-0008,per0009-0009,per0009-0010,per0009-0011,per0009-0012,per0009-0013,per0009-0014,per0009-0015,per0009-0016,per0009-0017,per0009-0018,per0009-0019,per0009-0020,per0009-0021,per0009-0022,per0009-0023,per0009-0024,per0009-0025,per0009-0026,per0009-0027,per0009-0028,per0009-0029,per0009-0030,per0009-0031,per0009-0032,per0009-0033,per0009-0034,per0009-0035,per0009-0036,per0009-0037,per0009-0038,per0009-0039,per0009-0040,per0009-0041,per0009-0042,per0009-0043,per0009-0044,per0009-0045,per0009-0046,per0009-0047,per0009-0048,per0009-0049,per0009-0050,per0009-0051,per0009-0052,per0009-0053,per0009-0054,per0009-0055,per0009-0056,per0009-0057,per0009-0058,per0009-0059,per0009-0060,per0009-0061,per0009-0062,per0009-0063,per0009-0064,per0009-0065,per0009-0066,per0009-0067,per0009-0068,per0009-0069,per0009-0070,per0009-0071,per0009-0072,per0009-0073,per0009-0074,per0009-0075,per0009-0076,per0009-0077,per0009-0078,per0009-0079,per0009-0080,per0009-0081,per0009-0082,per0009-0083,per0009-0084,per0009-0085,per0009-0086,per0009-0087,per0009-0088,per0009-0089,per0009-0090
0,1985-03-27 15:04:03+00:00,202.63677291268172,201.69596810575825,219.42601212046299,211.49646989451952,212.69189321622443,227.10802027291342,241.93556703562282,248.61390266816733,234.90275104364656,230.58027033380722,239.9724071501879,230.2170589125759,224.6821924432922,226.21355030965617,247.03341256608516,252.29877889973304,251.0925317600594,250.1276632370742,257.9456434164531,258.67393903823216,258.2795357386498,249.8734506535029,248.99289928817535,235.86838303715982,216.88406688278798,208.36940364696122,232.78612494894034,236.97275026065176,233.07402589741935,225.6349309922826,240.56468240811716,256.5779373635969,263.35526012221897,249.61123363736903,248.6762321401493,251.34930165528317,250.41466138139089,251.83580608398734,246.8197844438684,248.63655087827019,239.33134145312235,228.62748199290107,220.0077190148645,219.67945999283197,214.1037033385955,214.22621029313925,203.47694292555803,192.86804430291343,186.51108403358148,191.18921330189718,201.45933876539402,,,,,190.025155006808,177.7567858558605,175.7404624336443,161.29094927590336,153.67816525458682,135.95293422830213,126.43099759345213,114.89511359571429,117.84357647223926,125.08050422926019,139.88085329130308,147.2103699614986,139.54701722160817,129.52291002895873,124.6159720108755,120.09469943592303,118.19243488983923,130.83251133569053,149.90443430004817,172.00673767871766,183.08021240548345,,,191.3352979741442,180.416740457238,172.07008159164826,159.79587180894055,153.13578090662108,150.71645845373922,148.0716991982387,140.63857529279622,132.83500624314337,117.75200048745604,100.59604913994737,93.46111198980263,100.13423445476931
1,1985-12-08 15:01:45+00:00,201.92788947548357,200.0381599184813,211.21971970167908,217.45573120129797,235.2263068324458,249.82626868609685,265.0535938850651,267.7888925666449,258.67417195783673,252.6317948298077,250.15102148920906,231.30712590347238,224.51065455531867,221.4382737704179,226.09490569152038,225.30575933643465,226.51819868441206,,,,231.36144325160797,231.75334036965089,231.51279825875548,229.3777152402749,221.86046173488901,204.6982082972,230.4563103431967,238.76436606677345,233.87852670411544,226.0409027184199,229.49877593698926,246.73319817527803,257.18691880115693,254.93511489269412,255.6140968443878,262.76476539563106,266.5115129150208,280.4571046684998,266.64319562846276,256.89474798480836,238.26750458088102,215.84643718962377,200.22754158291056,203.94643160746378,204.87945733414162,198.42529418610894,176.86582563380722,160.671136037926,153.02953599799795,158.20437333453776,168.63565765095947,,,,,154.27279199273377,157.9674477568609,156.4809520208004,153.98516914197327,144.12887329680794,140.91178481675314,125.71892595954623,118.28606201631929,119.71806243238996,121.9537786821306,133.62730995054088,133.3528285780175,124.79292959614676,126.1609038047371,127.75723451451636,127.04676255576577,135.1142021911252,143.26172326889358,152.64608375973918,155.81217392121405,153.20229999193057,,161.14357670042918,154.26333549629962,145.5245835166418,142.79854905885642,137.41201702718882,139.01737825357057,137.74161100164184,140.87986655245552,140.17612582881839,138.462245556483,129.063447153871,112.39382862904475,112.87643620786262,108.77971210950271
2,1986-03-14 14:59:46+00:00,204.15172128913608,202.86043898149816,221.1188184858694,218.95273638005412,229.9435806985379,246.7790004071745,260.6933630389805,265.3094595714371,248.38098196605048,230.41200951900157,226.64263728253943,213.4832285366276,214.38450913683684,208.33075840313919,212.98637007943793,211.86490451515184,210.5728647078599,221.70960307189213,248.31831214213602,252.96541668420033,246.9653866221151,245.76712922716396,244.25875101581553,231.94482407236387,215.103697527879,205.26438646445777,231.71468502884417,236.35879607844706,236.0524186409447,248.69729478359105,259.71982487222226,265.6256682286871,254.63095634896357,239.49088681603848,241.96521023629666,244.37315691039,248.352838030127,253.79714093353638,248.5800648171453,254.81439527677287,247.7192345967483,222.5714081750443,211.346417284738,214.55985780916524,221.53012698374877,214.8167589575317,200.8610781511786,196.04375060999618,191.63890726657914,195.4984144174343,208.1542802832867,206.11333181578956,206.33506692574724,203.4712792901457,202.3329044211952,201.38229905141688,184.04050310307065,173.71422503651632,168.4033632406591,153.47872417796043,135.32344159625313,116.49172970351385,104.51580314857166,106.37706337687217,127.34130256545053,144.20154384601884,149.3263056988019,136.85620753799157,123.76758923693563,109.88292097002547,93.43860546874556,97.032884720024,109.4466322323043,123.86364471223607,150.24378782740874,187.65232783917068,198.87084509807474,194.5709023742876,173.59451355797475,162.55476233648145,156.96107239082434,147.96837903730332,138.1653670939746,133.21910622879818,125.27531982039348,117.58144362848437,115.00344503012418,103.37784499522465,80.35368319441612,79.48017079142555,86.82452066072439
3,1986-05-17 14:58:17+00:00,212.8773516967203,203.30893395126296,222.4431779827785,214.23931773182454,227.28506247674719,245.54889945758813,255.86653982842572,261.40014060346095,238.089859219522,232.6077444001122,240.55812930502927,227.4710359117069,231.50071388106198,217.00885266109555,225.8973397237513,236.66653693772363,230.59047393526205,233.35762023887156,257.455232444023,252.5118029536153,253.65520585554478,251.83797800952814,248.03798489758043,238.26284453754855,228.53211444500784,217.37622905362718,237.09219296825836,241.76262757622663,238.83235757240573,230.18308875624223,240.51773808820684,270.2167657616943,285.4527128056368,275.7312309213211,261.9822050301875,263.5922188652463,272.47391769828914,275.3823427200488,261.2600906552575,249.0068007107856,241.8122792508803,232.46107904490432,231.44783536362678,233.98394001548445,237.91783028079712,240.85592657837378,226.55993290311744,215.5062516989702,204.28957837357885,209.44984941372775,218.42487563017485,216.39559124354153,213.10562440835943,205.00394455856545,199.63534703941053,195.3331378306989,181.75766704288014,176.6256978508486,163.8944384514172,149.92788062476595,147.73882593402539,138.1397885939919,129.94737617818484,126.41386444636541,128.2723307174264,141.98291458208843,145.3186589871607,143.19449517423243,127.38303716362692,109.66922038740302,107.66609884326881,115.02926869228182,130.35494374113506,152.3082717593005,170.93317888247458,178.00158737548972,184.91108949443156,198.20503860683917,193.7998917823746,176.69484395506691,158.58285881059606,152.18708708793892,147.39830766808166,139.6272393694255,129.43709078907304,123.21186964999652,113.23310890175102,101.90923064580394,82.0139317963915,82.94123449082575,87.97824451932557
4,1986-07-04 14:56:48+00:00,208.7289897736316,207.49305042799864,225.10654748339348,209.26865367246972,219.79027780321377,238.15790793964945,255.58313575815475,261.6811822618639,238.06673398771582,235.19694723982363,239.86189155318584,232.3399938816344,233.73187717605825,222.09564315616123,227.42788638567515,231.95929799423016,230.40287696148124,239.33274575175534,253.07834554750858,247.26158009869755,252.55848612088778,252.59006261125282,250.65185054709409,239.73719429147957,230.57872215671438,218.36826767725958,239.4002727611773,243.44012111229785,243.64435413420728,227.6113272207432,223.49691663041,249.2981504985569,268.77075290676476,266.24438132817494,257.4618544738811,262.2980266678714,262.0715929922245,268.13754522138754,261.6231092312895,264.5879261340281,261.27837115714146,250.84516332295573,236.52163589859848,234.48259266904296,237.93053197905445,240.71986279612656,227.43746993483825,222.81800615136456,213.71654698098283,212.84053807305142,220.0429633432206,217.80644479171184,206.67377473716553,198.41162695275275,194.7890620974998,197.04705092769984,190.0181343345242,180.86797531368,175.2215634794331,160.19901800920906,154.847034522338,152.4508189239092,140.23495821965628,141.0916448431364,149.6748908489613,149.47520464484003,158.78228542276852,157.34199549986894,145.3714075453351,124.76919433468733,123.99140819564717,135.2269114622758,139.38608497819655,160.69634347408672,172.55451865992364,168.7463316036423,172.67418481746864,175.38387993664168,174.84694833678526,165.81620020219984,161.58225084005883,154.25450807327417,153.517142848611,144.315729283795,131.27467292476646,128.13471243297067,127.0021980856532,120.37771312322324,112.04545409052845,100.67993329014035,108.5395093089874
5,1986-07-20 14:56:15+00:00,210.76536131667712,205.5787389459272,221.38334206116468,207.49131482036657,208.91727368088013,239.4022596801518,260.68733543926584,270.8193558971956,241.88560650811561,242.03755793778438,251.554685430288,235.56055420508312,234.50062093175126,218.35962414646716,228.27857164461852,231.5358743619793,230.6684052858274,244.0312504343733,252.85568951487133,250.30024361423142,247.07711119612992,245.16084441138867,252.5007789503854,242.5844632748937,233.92165644894942,217.5622878883881,246.2930692887901,243.74725188703002,241.1615745226337,229.82441694594172,222.99755114771614,236.34409112286926,258.749015044652,256.3943310761836,256.38665023325916,265.2158760293133,261.46182314566425,269.77023355948853,260.15261119628644,257.85530649805696,257.3595127790897,249.4169484955845,234.9436444663196,232.35998461981129,236.4819946642204,237.95528223344326,225.65278786666065,215.41348065185224,210.7117728340756,211.72550203604905,217.79809205744283,208.82237957664572,202.96847800442748,194.54914452002782,184.2133827525811,188.92087879365923,180.68714827419558,174.87647179041485,168.0931522063197,160.62010760012595,153.40777917215195,153.00139974135945,147.5669372665238,145.6670336794961,145.43093412027636,151.81351486430952,152.3369896838387,150.99873200985968,141.43524014132163,130.18880039565545,129.4447678356888,135.37731431707962,143.42622579444424,160.27979821661603,176.71860206811397,170.63421851217026,161.41631824543154,165.205711235291,168.68429123329295,160.8983521309811,154.44332226180288,148.85512834933814,138.88834779632967,143.36725291759495,136.8327082665866,123.02485570618391,125.87914183273398,110.66900459034805,119.58472176832362,109.83108886715377,99.14484897278356
6,1986-08-05 14:55:41+00:00,213.90914328538346,206.21420241950943,225.11664778670686,218.11322860443943,212.08048346714398,235.72949760788967,262.6260042026517,270.9373927125834,249.35273849134708,242.60461818728305,253.00640580869896,233.08986606739484,237.027419315854,216.66558208177207,221.76040217445748,229.8317068536282,232.0262230540415,238.3649145558153,248.99994305577954,247.07408031042021,247.61285170363942,244.84935758929225,247.94397092674183,244.35625951582657,233.88112834411805,211.94742709080333,242.14153444325257,242.17757236461406,243.92481987467974,227.27056882598208,219.27300493068495,233.74734766191472,250.50810769265485,254.59691422731476,254.5397282155866,263.80863336863035,264.5404781971357,266.1346911038837,255.7141870333805,248.98410387611727,246.48503962568645,233.99255028232898,223.40398589250162,223.0967710317569,218.90447461901425,226.04589196603843,217.00640691077118,205.03479089054392,197.4304161885936,193.4750953330589,198.19079190271137,187.538122731474,183.59036446141397,171.75538301986882,165.94918936916477,164.85529075471862,163.97378563259775,158.09172705017738,154.83057957638397,149.48658971523946,144.49377674635042,137.8144109690615,139.34167755011634,140.2855845820792,147.33022802993793,150.2264529023134,157.6880845159751,145.0016983659362,130.37415756156733,119.64536503027958,122.52870275175833,135.25887914517398,141.29226966890383,147.67846012635624,171.95147538584737,175.91086334193437,150.515286674856,144.11312178628285,142.1837055440848,148.90664794817067,141.05940972818405,130.2958567854231,130.57825560959003,127.39774153769068,131.27696400049,126.81106619436788,125.28811907397773,119.7999550014835,104.20453433135631,99.09918421149108,95.08864429097514
7,1986-09-06 14:54:29+00:00,213.8910928168338,215.78900488988862,228.01866669698762,222.75762478000647,220.70350383920157,243.2843192368115,261.08645982267154,263.7639010275559,246.6881633796093,246.96335853817646,254.64608787557182,237.5442134064474,233.82053104233387,217.789216413911,222.80398120844487,229.23226815005637,229.65878283374036,236.17657199910698,246.26623484371524,246.68917578827615,245.08756315990473,245.57088548437088,247.11902948419936,245.4490091086465,232.0523296613219,215.98616669086732,242.9296505539943,245.72704953096303,241.59216310116858,226.21972585399482,221.31669988128084,232.68870481875427,252.55705611259265,252.03399818086422,252.45680396366112,263.9944011724007,264.5726392307682,267.8008212936913,255.56700387576615,252.32036378136138,248.1339265839344,239.68737408124457,225.28060174056094,227.34611318256356,221.6521247881081,229.44057720662255,221.99236435822678,207.01685677876034,195.1743738336937,191.00760257224658,198.41514000728154,186.38300496652997,180.72355810634934,169.89259237894606,169.99301470331287,168.94936243801743,162.8373178447861,157.69646832519314,158.13193628557536,149.1439452067583,151.17987956712082,145.9131718566717,143.50050590314947,141.0291155904577,139.0922671693784,143.78561574009353,149.08623793856395,145.7322560287068,130.43886071599348,125.98394786029975,135.70463590250026,137.64292251404993,154.73508898413337,157.66102709349158,167.37049251008943,166.06980680887665,152.59155324720814,145.73680641391496,147.4528620630131,143.49785822653513,136.82162102124252,131.56763524898298,137.55235563222877,133.73360752736997,140.04524932220278,140.41074177812084,143.00807563821442,131.0301686270705,115.5496219890613,115.18033256908662,113.0521873434947
8,1986-11-25 14:51:54+00:00,216.3529233403938,209.7689950845229,231.21460934849904,217.93833434356694,230.74805168856813,245.20632589166004,270.81503333564973,276.86188179194727,258.36475235570066,256.4354538905742,257.77306400324926,239.97885504708537,242.40633488706408,229.68682178707382,243.9533417068155,241.80990568868336,237.175084693998,241.00096864424566,246.55756873811907,240.73020400090547,243.38021225953625,249.0905159285423,243.88183320958098,237.88556872558118,228.12398270494356,221.606961483684,241.1789740265809,244.18063212677797,255.84837085262316,244.4735653280124,240.1138887478145,253.1111131293738,260.7368859358963,263.08496955644154,257.3353733120861,267.47529651912924,271.46855754722054,272.0727278080033,265.6532143374829,260.87042199533727,252.02993240649388,244.516006732823,238.0668448723931,238.18161021310937,236.32857580238453,232.929460728979,221.4657628837791,209.10528149095688,203.24595260560895,201.25519998192934,207.5192698248261,201.6916548829731,202.46263076621807,183.2063331163545,183.2576164269345,186.1784821444194,175.7976650579341,170.4502470697468,167.97290175546664,164.47188143851955,161.31665752565354,152.6008216884663,148.75050944938582,150.22124870221057,157.53520474010085,164.7188726694192,167.33832143848224,162.3992695973429,154.37771755393726,159.02757856915255,158.34409761142686,157.6152514953138,159.57269326677687,173.1411666123553,181.54565967143023,169.8257381257665,166.0368444005592,164.79407976547867,157.50470018187048,152.5433984986736,144.3725588911832,137.29574036902903,138.87509308444754,137.6412394946926,140.64284946153774,136.64301898011527,136.0871028459912,131.85204641988636,114.44399461506863,112.17688886705524,122.44690242241799
9,1986-12-11 14:52:20+00:00,216.57264648827717,213.17314071589314,225.38933268992236,213.9839739300035,221.9538849390808,238.7601488876016,261.02463436284575,257.83564024676616,242.07177430030012,245.6592940488575,254.9017453773033,243.4836682727059,245.18949732277238,227.10296352846095,241.64355931308816,245.33037431821973,225.8798805130901,227.95041437893104,245.92471786997763,243.73071736918044,243.1960661664074,239.62744362938082,241.87272656140735,235.3406939616634,223.5984215646549,218.1676414131081,231.70856663440378,235.9064956290804,229.2712718815031,230.16167381044485,227.82914188356852,247.82534160290425,254.6539566490719,245.86303065355636,243.33417893246335,255.97280036076515,254.15656805427588,263.72652107979303,259.2909265961994,272.90942221076506,256.549731468525,236.14540364466177,225.2597895278485,229.2813820508513,234.78954960139254,231.1099445950637,219.63793561777985,208.69688683653325,200.98922438589207,200.4920904065929,202.3280882950155,206.32551786557337,204.4521550011437,195.57311816367007,188.93415713107876,191.4598752952515,180.8912070971239,170.37678511649474,175.21308533787604,165.1622470373412,160.32089261258707,147.82600046321457,132.39209063503225,142.8051375259327,151.68652685791423,162.63601147685296,167.87478534862345,164.07762154813798,154.37920275135605,157.93700051534452,142.99183641728763,144.28441185995075,146.55379080478397,160.3290082718952,163.894429443693,164.58743613390925,156.4716576941756,158.52471060570028,152.8903055796022,134.51686634860886,123.31359805257753,130.47304375033602,128.59639454378774,135.4949404803057,136.30438573771738,140.15651214718608,137.35949574063153,124.85887273794197,112.02535313730843,108.64584608836347,112.93079638819067
