dates,sar0456-0000,sar0456-0001,sar0456-0002,sar0456-0003,sar0456-0004,sar0456-0005,sar0456-0006,sar0456-0007,satname
1984-06-07 09:34:18+00:00,236.83,196.93,200.81,202.51,,330.65,202.55,200.01,L5
1985-07-28 09:35:58+00:00,218.17,217.41,213.86,210.85,636.41,337.06,219.64,218.45,L5
1985-08-29 09:35:38+00:00,226.65,213.83,212.55,208.45,636.04,337.69,216.12,213.18,L5
1985-09-14 09:35:25+00:00,226.37,212.13,210.38,205.93,625.90,335.61,211.65,208.34,L5
1985-12-03 09:34:19+00:00,229.37,211.39,210.93,204.54,624.60,330.62,211.07,207.97,L5
1986-01-04 09:33:44+00:00,230.64,208.52,206.62,201.33,624.60,330.62,207.79,205.91,L5
1986-05-12 09:30:53+00:00,237.36,204.83,202.57,196.75,628.29,322.95,206.15,205.57,L5
1986-09-17 09:26:37+00:00,238.00,209.66,205.57,201.69,635.81,332.56,213.89,209.48,L5
1987-03-28 09:28:28+00:00,222.85,202.64,204.05,198.10,,309.48,205.98,201.56,L5
1987-05-31 09:30:21+00:00,224.12,200.13,201.81,197.03,635.90,306.69,203.26,201.97,L5
1987-07-02 09:31:03+00:00,226.92,202.37,201.92,198.60,630.32,314.53,206.47,204.66,L5
1987-08-19 09:32:18+00:00,227.34,199.81,201.79,198.61,632.12,318.41,208.20,205.00,L5
1987-09-04 09:32:43+00:00,228.21,200.85,202.86,198.40,633.07,320.68,209.69,205.62,L5
1987-10-06 09:33:26+00:00,231.08,200.59,199.97,196.02,633.07,323.49,204.15,203.71,L5
1987-11-07 09:34:02+00:00,232.30,201.39,200.90,197.07,627.58,322.61,204.48,203.28,L5
1988-01-10 09:35:05+00:00,235.06,203.71,203.00,196.24,620.75,324.25,203.32,201.31,L5
1988-01-26 09:35:22+00:00,230.45,199.16,200.57,196.14,620.75,324.25,201.29,198.95,L5
1988-02-11 09:35:41+00:00,230.33,197.53,200.38,196.39,620.75,324.25,200.11,199.03,L5
1988-03-14 09:36:03+00:00,230.13,197.45,199.19,196.50,615.75,317.78,198.07,197.47,L5
1988-04-15 09:36:14+00:00,225.52,196.61,203.36,201.49,620.81,327.27,205.03,202.34,L5
1988-05-17 09:36:32+00:00,221.78,196.32,204.46,202.65,628.37,332.21,206.99,204.59,L5
1988-06-18 09:36:43+00:00,219.70,196.04,204.63,204.05,629.94,333.89,208.87,206.02,L5
1988-09-22 09:36:50+00:00,217.84,198.82,207.86,209.68,635.98,341.35,217.89,213.62,L5
1988-10-08 09:36:45+00:00,219.67,196.42,204.52,204.48,635.98,314.21,213.32,210.05,L5
1988-12-11 09:36:33+00:00,227.16,196.05,198.70,196.79,636.02,270.13,205.40,202.50,L5
1988-12-27 09:36:27+00:00,231.19,190.95,197.96,191.56,635.80,239.19,200.48,199.34,L5
1989-01-12 09:36:20+00:00,232.61,194.30,199.23,192.84,620.74,232.96,202.21,199.59,L5
1989-01-28 09:36:07+00:00,231.79,196.60,200.39,194.18,616.99,232.96,202.10,198.89,L5
1989-04-02 09:35:12+00:00,229.61,196.35,201.58,195.01,617.07,208.66,201.48,199.02,L5
1989-04-18 09:35:07+00:00,228.89,195.28,201.54,197.27,617.07,206.71,200.95,198.89,L5
1989-05-20 09:34:32+00:00,228.68,196.15,201.29,197.97,620.83,232.03,203.58,199.74,L5
1989-07-07 09:33:39+00:00,226.21,197.71,201.13,199.38,617.82,261.34,205.76,201.75,L5
1989-08-24 09:32:39+00:00,222.79,193.77,200.87,201.13,632.17,293.25,206.93,205.06,L5
1989-09-25 09:31:52+00:00,225.50,198.10,202.05,201.24,626.88,295.65,206.84,204.66,L5
1989-10-27 09:30:51+00:00,227.18,203.69,206.07,202.42,626.85,322.62,210.71,207.06,L5
1989-11-12 09:30:31+00:00,229.24,205.43,206.59,202.54,625.82,321.98,210.64,206.78,L5
1989-12-14 09:29:38+00:00,228.60,203.66,204.37,197.45,623.80,319.72,208.65,207.16,L5
1989-12-30 09:29:08+00:00,229.09,203.72,204.69,197.76,625.86,321.42,209.36,208.39,L5
1990-01-15 09:28:33+00:00,231.96,206.88,205.57,198.11,624.44,323.25,207.88,205.80,L5
1990-01-31 09:28:06+00:00,232.80,205.58,202.89,196.53,624.44,323.25,205.93,203.30,L5
1990-04-21 09:26:22+00:00,233.69,205.78,201.02,194.69,628.20,325.63,205.42,203.78,L5
1990-05-07 09:26:19+00:00,234.71,205.43,198.77,193.65,623.01,322.84,203.75,202.26,L5
1990-06-08 09:26:19+00:00,230.65,202.45,197.75,193.49,626.05,325.21,203.48,203.40,L5
1990-06-24 09:26:18+00:00,229.68,205.38,201.86,198.49,627.72,326.04,202.98,203.16,L5
1990-07-10 09:26:16+00:00,230.62,206.17,202.42,198.90,627.66,324.01,201.60,201.30,L5
1990-08-27 09:26:01+00:00,228.00,203.69,202.71,199.82,630.75,321.84,204.31,204.26,L5
1990-09-12 09:25:59+00:00,227.27,203.28,202.38,200.54,631.63,324.02,205.44,205.12,L5
1990-09-28 09:25:50+00:00,228.77,202.22,202.64,199.93,630.07,321.69,205.44,204.73,L5
1990-10-14 09:25:44+00:00,229.62,202.41,201.09,198.92,630.77,321.69,205.21,204.47,L5
1990-10-30 09:25:35+00:00,226.81,199.45,200.83,199.05,626.98,320.47,205.02,203.40,L5
1991-01-02 09:26:01+00:00,224.37,198.85,198.45,197.69,628.34,316.83,201.36,203.93,L5
1991-03-23 09:27:43+00:00,221.23,198.41,201.38,195.94,624.56,314.13,199.78,203.42,L5
1991-05-26 09:28:46+00:00,214.28,204.96,209.69,200.84,636.12,327.68,201.52,204.64,L5
1991-07-29 09:29:36+00:00,224.88,202.54,207.99,202.17,636.00,329.15,211.22,202.93,L5
1991-08-14 09:29:39+00:00,224.30,203.83,207.60,202.77,628.87,330.16,210.13,203.64,L5
1991-08-30 09:29:49+00:00,224.88,206.64,208.25,202.84,630.61,330.42,210.92,204.30,L5
1991-10-17 09:30:18+00:00,225.97,208.68,207.98,206.40,631.66,334.43,212.58,207.49,L5
1991-11-02 09:30:16+00:00,227.18,207.03,209.06,205.55,624.82,331.28,212.03,206.17,L5
1991-12-04 09:30:36+00:00,229.98,205.69,207.54,204.37,619.76,325.79,209.50,204.27,L5
1992-01-05 09:30:23+00:00,231.16,207.14,207.01,202.84,618.83,325.79,209.05,202.57,L5
1992-02-22 09:30:17+00:00,233.26,207.34,206.60,201.31,619.53,324.14,209.51,202.50,L5
1992-03-09 09:30:19+00:00,232.52,204.91,205.33,201.04,619.53,323.76,208.89,201.97,L5
1992-05-28 09:29:42+00:00,230.96,203.64,200.87,197.74,625.30,324.29,207.49,198.81,L5
1992-06-13 09:29:31+00:00,227.58,201.77,199.57,197.46,630.19,330.51,207.54,199.67,L5
1992-06-29 09:29:20+00:00,224.77,201.20,202.03,200.28,631.46,335.57,210.94,202.91,L5
1992-07-15 09:29:08+00:00,223.17,199.28,202.35,202.52,633.77,335.78,212.26,206.37,L5
1992-09-01 09:28:26+00:00,220.78,196.71,198.99,199.28,633.24,336.69,207.49,204.24,L5
1992-11-20 09:27:06+00:00,221.27,192.50,193.91,194.77,632.37,338.48,202.15,204.34,L5
1993-01-07 09:27:40+00:00,223.48,193.05,190.01,190.32,615.25,328.45,192.19,203.83,L5
1993-01-23 09:27:51+00:00,221.76,189.30,184.76,184.72,590.64,320.08,185.99,197.64,L5
1993-02-08 09:28:02+00:00,221.51,184.81,185.74,184.72,573.49,320.08,185.99,197.64,L5
1993-02-24 09:28:05+00:00,221.67,189.02,189.43,188.17,573.49,320.08,188.86,198.12,L5
1993-03-12 09:28:18+00:00,226.03,190.65,191.11,190.98,573.49,314.37,192.77,198.29,L5
1993-05-31 09:28:40+00:00,225.45,197.82,198.06,198.08,589.15,319.51,198.59,200.48,L5
1993-07-18 09:28:32+00:00,224.24,197.17,199.45,199.39,596.75,324.69,202.55,202.51,L5
1993-08-03 09:28:32+00:00,223.93,198.91,201.23,200.69,611.85,328.12,208.16,206.08,L5
1993-08-19 09:28:32+00:00,225.45,205.02,204.47,201.71,636.05,329.94,209.62,207.29,L5
1994-03-31 09:26:30+00:00,214.72,202.76,201.42,202.12,607.00,330.40,204.80,208.05,L5
1994-06-19 09:24:58+00:00,213.13,203.94,204.08,200.54,621.47,322.57,204.53,203.79,L5
1994-09-07 09:22:53+00:00,217.64,203.99,204.21,200.91,626.38,325.70,209.09,206.05,L5
1994-10-25 09:21:28+00:00,223.26,201.70,203.79,200.11,636.07,322.01,209.30,202.35,L5
1994-12-12 09:19:52+00:00,226.48,204.07,203.52,198.91,636.07,322.01,206.31,198.91,L5
1995-01-13 09:18:46+00:00,230.80,200.05,199.72,196.09,636.20,325.64,202.53,194.22,L5
1995-03-18 09:16:14+00:00,232.31,196.76,198.56,194.79,,319.17,196.91,190.90,L5
1995-04-19 09:14:54+00:00,233.69,199.55,200.96,196.36,635.66,323.90,200.89,194.58,L5
1995-05-05 09:14:11+00:00,234.45,202.20,203.06,197.43,635.92,329.87,203.80,196.51,L5
1995-09-10 09:08:19+00:00,235.29,202.11,208.29,201.26,635.94,329.98,211.48,203.84,L5
1996-02-17 09:11:43+00:00,225.64,192.51,201.32,193.19,635.97,330.29,201.19,195.00,L5
1996-03-04 09:12:46+00:00,226.64,193.43,200.11,194.94,635.84,323.97,202.09,195.71,L5
1996-06-08 09:18:34+00:00,226.72,196.17,195.97,192.91,620.66,317.30,199.01,194.69,L5
1996-08-11 09:21:57+00:00,227.26,197.78,198.97,196.84,625.81,324.21,204.05,198.88,L5
1996-09-28 09:24:33+00:00,228.45,199.26,200.63,196.04,620.87,327.48,203.57,200.56,L5
1996-11-15 09:26:56+00:00,229.69,198.35,202.42,197.26,622.11,324.12,203.66,200.05,L5
1996-12-17 09:28:27+00:00,231.08,200.66,203.27,196.81,630.36,327.70,202.46,198.01,L5
1997-02-19 09:31:22+00:00,231.40,197.43,197.03,190.78,624.61,317.38,194.74,192.66,L5
1997-03-23 09:32:37+00:00,232.99,197.01,199.79,192.27,630.24,323.56,197.34,195.38,L5
1997-04-08 09:33:12+00:00,230.61,197.72,201.31,195.08,630.24,325.74,200.99,197.02,L5
1997-05-10 09:34:19+00:00,229.26,197.22,202.02,195.97,632.09,326.69,203.93,198.49,L5
1997-08-14 09:37:35+00:00,226.29,195.18,202.85,198.28,635.87,331.74,207.26,202.66,L5
1997-08-30 09:38:05+00:00,223.82,195.12,203.60,200.56,635.87,326.12,211.29,204.49,L5
1997-10-01 09:39:00+00:00,222.69,196.96,204.00,202.11,635.82,327.51,212.74,203.96,L5
1997-11-02 09:39:52+00:00,228.27,199.45,203.70,202.44,628.29,327.54,214.26,203.95,L5
1997-11-18 09:40:14+00:00,231.60,204.18,205.38,202.83,617.01,327.62,213.23,202.86,L5
1998-01-21 09:41:44+00:00,231.45,200.63,201.56,202.83,617.01,327.62,207.91,201.04,L5
1998-02-06 09:42:06+00:00,232.13,201.19,200.86,202.80,612.44,324.01,207.91,201.04,L5
1998-03-10 09:42:39+00:00,232.23,201.33,200.91,200.67,606.57,325.70,202.52,197.88,L5
1998-03-26 09:42:52+00:00,231.63,200.76,201.36,200.86,606.57,326.95,203.49,198.69,L5
1998-05-13 09:43:32+00:00,229.35,200.93,200.19,200.41,596.83,326.25,200.34,198.51,L5
1998-06-14 09:44:01+00:00,225.41,196.29,197.92,197.98,599.90,325.03,198.31,197.91,L5
1998-08-17 09:44:36+00:00,223.04,199.04,202.01,198.31,620.71,335.52,204.69,201.13,L5
1998-09-02 09:44:48+00:00,221.11,198.74,202.53,198.31,625.80,334.21,205.28,202.43,L5
1998-09-18 09:44:56+00:00,224.16,199.29,202.86,198.93,625.80,334.21,207.78,204.17,L5
1998-10-20 09:44:58+00:00,224.50,198.01,199.88,196.60,625.80,334.97,204.98,202.70,L5
1998-11-05 09:45:03+00:00,224.77,200.18,199.74,195.67,625.80,334.97,205.04,202.05,L5
1998-12-23 09:45:11+00:00,226.99,202.46,201.87,197.99,635.80,334.64,207.02,204.08,L5
1999-02-25 09:45:23+00:00,225.88,202.18,203.45,198.09,635.78,332.50,206.32,203.03,L5
1999-03-13 09:45:10+00:00,228.09,204.02,203.77,198.67,635.68,332.75,207.72,201.59,L5
1999-03-29 09:44:52+00:00,227.03,201.98,203.27,198.19,635.68,332.75,208.35,200.98,L5
1999-04-14 09:44:51+00:00,227.68,199.09,199.34,194.43,635.68,332.75,205.02,199.14,L5
1999-04-30 09:44:50+00:00,226.09,201.59,202.76,196.38,635.79,332.24,207.62,201.03,L5
1999-07-19 09:43:52+00:00,224.86,196.76,201.49,196.75,625.78,332.74,205.11,200.86,L5
1999-08-20 09:43:39+00:00,223.45,197.63,201.10,195.93,624.51,326.52,205.12,201.82,L5
1999-08-28 09:59:04+00:00,224.46,197.68,200.31,195.13,620.78,325.43,203.97,201.73,L7
1999-09-05 09:43:10+00:00,224.18,198.78,202.01,196.98,624.51,327.37,205.00,202.84,L5
1999-09-13 09:58:59+00:00,223.33,198.06,201.97,196.82,622.27,326.79,203.42,202.96,L7
1999-10-07 09:42:45+00:00,224.71,201.42,203.46,198.27,622.27,325.13,204.28,202.47,L5
1999-11-08 09:42:06+00:00,222.17,200.13,204.18,202.14,618.83,324.20,202.70,201.31,L5
1999-11-16 09:59:01+00:00,223.25,201.34,204.68,201.86,617.79,324.34,203.23,202.28,L7
1999-12-02 09:58:56+00:00,224.77,203.09,204.81,201.50,617.79,324.34,202.87,202.12,L7
1999-12-18 09:59:04+00:00,225.60,204.00,204.91,201.50,617.79,324.34,202.65,201.74,L7
2000-01-03 09:58:57+00:00,226.90,205.20,205.16,201.16,614.54,324.45,202.74,201.58,L7
2000-01-11 09:41:07+00:00,229.07,206.50,205.76,200.85,606.84,313.14,202.86,200.98,L5
2000-01-19 09:58:54+00:00,229.69,205.44,204.45,199.11,607.04,298.32,202.22,199.98,L7
2000-02-04 09:58:54+00:00,228.69,203.86,202.91,197.87,607.04,287.86,201.33,199.26,L7
2000-02-20 09:58:47+00:00,228.23,201.81,201.12,198.55,604.31,275.96,198.98,197.35,L7
2000-03-07 09:58:42+00:00,228.86,201.69,200.05,197.65,596.46,262.13,198.34,196.28,L7
2000-03-23 09:58:44+00:00,229.91,201.00,198.88,196.70,590.85,247.26,198.18,196.25,L7
2000-04-24 09:58:27+00:00,228.05,198.73,196.31,194.15,590.85,230.75,196.45,195.20,L7
