,dates,usa_HI_0047-0000,usa_HI_0047-0001,usa_HI_0047-0002,usa_HI_0047-0003,usa_HI_0047-0004,usa_HI_0047-0005,usa_HI_0047-0006,usa_HI_0047-0007,usa_HI_0047-0008,usa_HI_0047-0009,usa_HI_0047-0010,usa_HI_0047-0011,usa_HI_0047-0012,usa_HI_0047-0013,usa_HI_0047-0014,usa_HI_0047-0015,usa_HI_0047-0016,usa_HI_0047-0017,usa_HI_0047-0018,usa_HI_0047-0019,usa_HI_0047-0020,usa_HI_0047-0021,usa_HI_0047-0022,usa_HI_0047-0023,usa_HI_0047-0024,usa_HI_0047-0025,usa_HI_0047-0026,usa_HI_0047-0027,usa_HI_0047-0028,usa_HI_0047-0029,usa_HI_0047-0030,usa_HI_0047-0031,usa_HI_0047-0032,usa_HI_0047-0033,usa_HI_0047-0034
0,1991-12-03 20:24:42+00:00,,200.17805949965825,186.83769411296814,182.70531423489052,173.76309718678345,166.27527502412795,178.9739455184425,158.72596496024633,160.0300747102598,181.35493472558767,174.84283303884504,174.06000641300975,152.26091226395772,153.64378706465394,161.1693009926946,163.83175118848627,171.6242339305066,,,,,134.0656412167345,161.93542206150735,,,,,,,,,,,,
1,1999-08-02 20:59:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1999-08-11 20:53:07+00:00,182.87008399050313,181.81320729733122,188.12735640006022,181.57024150104877,188.75776611596004,176.08720523115775,178.27284288080645,171.37235758999134,177.92702865066437,173.1637104522771,178.2770320593766,160.89599745835955,166.53388809739909,164.3182255474029,159.40382852548652,162.55320586599265,169.07007087530118,173.48759089924582,175.34851035767284,171.0783018972339,165.13156347496002,151.68424866146347,182.33789221348496,180.50109898831332,175.55544457257213,184.32621634943814,185.75395575873188,186.03564055753833,179.11890798985456,182.93051646753014,196.40449353662714,195.7375601597829,193.79908612986895,187.90150317509432,204.176456267317
3,1999-09-28 20:53:15+00:00,182.963798645684,185.54918199590696,191.1142849356257,187.53822527799196,191.0325531094286,187.11119115271404,180.67403112763583,180.88864792814758,180.41596999633865,168.79625207326504,187.46755477837985,180.02496897732584,164.9598823673966,161.79357559864013,177.02721892273016,167.8393524523914,171.359346755306,180.12481043657553,172.4992792526146,170.46312010398663,163.72275727568086,157.53411342780282,186.61982288945242,188.4711154334649,179.73011913872205,186.10086477996595,196.34950926534273,192.37677918731342,182.76160115988534,172.29118485199038,180.5391538014129,192.81657988859376,184.15770322714042,186.8865766439154,202.11357369646953
4,1999-10-30 20:53:07+00:00,183.78393541561292,179.611799697586,181.36015463526388,172.76583871492534,178.94121846774516,167.66237013967304,173.49335498022364,176.59501084785362,147.2966320131821,178.03279476728292,183.41070549641205,174.12927367926957,168.12070765534816,145.43767429503708,166.74816809500732,158.7571965236281,164.07706852232727,168.14124284377857,166.45155468408294,163.1556969734001,155.77618340354462,147.79992624444725,171.47236773299514,186.24777249456125,180.20361940080699,183.05471835837398,179.79804386780899,180.1549089564087,173.83987343566014,163.09311001376278,175.23334965177378,185.95644749930767,178.93016398875488,176.62660831026963,199.09832807222287
5,1999-11-15 20:53:07+00:00,182.06921680902514,186.97723500822528,181.45012273470908,184.1032868026769,183.80959255830945,182.68243539467656,177.81086202837497,191.19969153499292,164.1685137659008,186.33495148945426,182.00083091091216,190.01580786161475,160.71121230428483,168.2605004995958,165.72861966692676,163.64649515780334,165.03288107155194,173.07821695796295,171.37540411146347,168.5824495371138,166.026856571797,155.12195562889218,179.43207347746178,191.99275434292022,181.19265230985962,184.2698219558756,185.83489643175938,186.59018592124738,177.86743309227793,165.83542155468314,177.2135510636948,184.51088399887516,178.93618633702079,183.0107754341604,203.71053962361594
6,2000-01-09 20:59:15+00:00,173.43681690216815,177.59168131141772,173.95388660263222,182.3858633406522,190.84605381760602,162.37628247931553,162.38578848539555,159.2694859911501,172.19329460789845,177.14178173547467,171.12164276917053,163.27377958805855,160.4770304130944,138.1000259914007,150.76033270520384,166.28563515459322,170.88062389046198,161.358715997572,161.77651196503334,164.07105738719645,,140.31966828942834,179.95749156548573,173.9745649752033,183.68331510523313,187.3722376181786,177.59279886209984,186.9708906144175,174.42848964051666,177.45900768421396,185.3692701246991,193.75809649808932,165.28310546041422,160.3139668887703,188.17325363570205
7,2000-01-25 20:59:13+00:00,177.46385306960735,192.78931905564062,194.6894557296569,191.9955772903155,192.6190939187141,180.36800564649545,180.06694817755425,162.3172743078742,182.62333018884482,189.4640525240132,170.34553856947366,168.71730848638632,178.20676811875717,159.99390963479087,143.58355742861283,163.11850338181515,169.40880276716274,176.17544421017004,173.45948046651813,181.92582088448415,166.32636552695328,163.91963954080148,183.869575633152,184.56057032039817,176.127924226105,187.77916682672333,192.88785410869653,190.1739115601006,176.96275394750793,181.5095937562408,189.12012882885426,193.4051681841649,186.98655005758025,197.9522610444795,202.89559323380033
8,2000-05-25 20:52:12+00:00,191.6752250710324,199.45040628433676,191.45892639150355,190.27322125623357,186.45677125599113,180.94373177008143,182.34468263440883,185.42539855144798,168.98861212800946,178.52200409871838,182.51175627932253,174.55831498779293,173.43126643230767,154.368002457449,157.34383702432257,160.16473612417383,161.6829360236039,171.16297959511542,171.75329871412848,168.58918794463352,167.98924674614992,157.3534084441679,174.71465729443167,189.84455595154247,176.10310293524248,180.1486984825258,180.05063063229377,179.44597179152697,171.99594555297898,168.45812981810616,183.37104647842273,185.57776869005983,188.89778013687106,180.24952212901675,199.88986269436208
9,2000-06-26 20:51:56+00:00,186.3554979333124,191.91556222819963,193.51106811402263,193.880442298702,192.5866561089336,187.82712231105504,182.75894003409718,184.07746154866865,185.9221052801144,181.12436920437528,184.097722736803,171.07574229601636,175.78382135724505,162.86278254548,156.2902544963609,165.30838127993974,163.88414200546222,174.88933057995627,172.13572762198567,171.61070085052842,164.26525438603852,160.1976398162401,182.29442418401138,190.10754418150992,179.49370689155808,183.35611763237335,188.71358486429025,189.76077080640044,176.319878282466,168.0482469215562,178.7879068652843,186.80585242959398,184.4573569475411,178.61881549236406,201.3168833458023
